视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1qh411R7Fu,202066074,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/d5d7738726ce6b812633d1f9a3a3de0660144ddd.jpg,【英雄联盟】所向无前：2020全球总决赛主题曲MV,1600346851,1600354839,"英雄联盟 - 所向无前 

主打艺人：Jeremy McKinnon (A Day To Remember)、MAX、刘宪华
作词作曲：拳头游戏音乐团队、Alex Seaver of Mako 和 Cal Scruby 
中文翻译：刘宪华、Marshall 
制作：拳头游戏音乐团队 
混音：拳头游戏音乐团队 
母带：Mike Bozzi（Bernie Grundman 录音棚） 
演唱：Jeremy McKinnon (A Day To Remember)、MAX、刘宪华 
演唱制作：拳头游戏音乐团队
MV：与 The Line Animation 联合制作",11909858,368674,225236,163719
BV1nv411C74A,244605116,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/3b52b94bcaa0d4fd4e966e38b01466959477ab53.jpg,童⚡年⚡阴⚡影,1600230767,1600250460,视频太过搞笑以致于没写完简介就笑死了,6136311,368154,171028,147688
BV1T54y1y7Uz,842107163,1,原创音乐,1,http://i0.hdslb.com/bfs/archive/e11a03a5216e6689e1856493d37041b8e09911c8.jpg,編曲,1600010733,1600010733,"這是一個聲音。
原本沒有這個聲音。
你給了它一個生命。",4636058,773308,699892,427997
BV16h411R7Ej,202072851,1,美食制作,1,http://i2.hdslb.com/bfs/archive/09e8393926d7896ebfec2179863c7b367ec54afe.jpg,论：如何足不出户，量产粉丝,1599916658,1599916658,"日更微博【绵羊料理】https://weibo.com/mianyangliaoli 
微信公众号【绵羊料理】有详细的菜谱，打算交作业的同学记得订阅+
油管同步更新：https://www.youtube.com/c/sheephoho",7145350,823574,754729,111780
BV1WZ4y1N7A7,372087928,1,综合,1,http://i1.hdslb.com/bfs/archive/acb6ba14fe53fa737bb3f6372b80039ddefcc2ff.png,这可能是我见过最牛逼的自我介绍,1599716439,1599728437,"一键三连  变帅变高
一键三连  变帅变高
一键三连  变帅变高
一键三连  变帅变高
一键三连  变帅变高
一键三连  变帅变高
一键三连  变帅变高",8087048,302706,73964,58822
BV1ny4y1y7Ue,797067140,2,MMD·3D,1,http://i1.hdslb.com/bfs/archive/86c5c8f4a20219e068b8cede6be31c10775e5b15.jpg,符 华 上 天,1600063524,1600081529,"视频内容要素较多，节奏较快，还请各位舰长耐心观看～说不定有你意想不到的东西哦~
不同于以往的“新武器”系列，这次直接利用了月轮装甲上的部件重新设计了整套技能动作，包括视频里的三种不同模式，所以工作量直接翻倍，好在还是在周年庆之前完成了。

这次专门请了杨叔叔@Uncle_杨 来为整个视频进行配音解说～ 以及困大佬@文艺委员_我好困 帮忙制作了绝大部份技能的音效，希望小伙伴们能够喜欢！（P2有纯音效的版本~）

·注：视频正片为二创内容，由unity引擎中录制， 非mod，可在引擎中实际操控，部分特效来源于Unity Asset Store以及雪风大佬@天守魂座_雪风 的指导，在此也特别感谢梦姐@Asitir 在3dmax以及unity控制脚本上的指导与帮助！

相关工具：unity，3dmax
模型：mihoyo
骨骼绑定：Kid丶Lis
动作设计：Kid丶Lis
特效：Unity Asset Store
          天守魂座_雪风
          Kid丶Lis
脚本：Kid丶Lis
配音：Uncle_杨
音效制作：文艺委员_我好困
               （少部分音效截取自游戏内以及免费网络素材）
文案：Kid丶Lis
视频剪辑：Kid丶Lis

BGM：达贡之神力 - 崩坏3 rd(HONKAI IMPACT) v2.8圣夜狂想OST原声集2
           达贡之神力 - 崩坏3 rd(HONKAI IMPACT) v2.8圣夜狂想OST原声集3
           HOYO-MiX - 月影逐龙

感谢小伙伴们的等待和支持！祝大家崩崩崩四周年快乐！~",2447500,228033,202724,109979
BV1tK4y1a7dB,884598558,1,日常,1,http://i1.hdslb.com/bfs/archive/3a455d6b700f5251e1bf0cca3510bcabce5c1721.jpg,外卖小哥被交警抓！交警：下次一定！,1600246260,1600246260,,3627128,310074,129987,21621
BV1ZK411K7i1,499622033,1,科学科普,1,http://i0.hdslb.com/bfs/archive/37baacca08129028d5ae63c51f317c22bc80fc2e.jpg,哔哩哔哩视频卫星，发射圆满成功！,1600146511,1600146573,2020年9月15日09时23分，“哔哩哔哩视频卫星”搭载长征十一号运载火箭，自海上发射升空，卫星顺利进入预定轨道，发射任务取得圆满成功！今后，哔哩哔哩视频卫星会在太空认真工作，不断为大家带来航天、科普类活动和内容，敬请期待！,5614626,494450,209624,100335
BV1zh411R774,202075823,3,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/cebeb18ce146457f1d8b26eefe27c8d10ac38b09.jpg,《耗时半年!3000张板绘完成[石之海]三重特效动画》,1599649512,1599703258,"2020年2月开始企划，4月开始正式制作，花了5个多月终于把这个手书做出来了。数位板型号：CTL-671，软件使用Ps CS2019及Pr Pro cc制作，人物外形稍有修改，内容有剧透成分。
BGM-1:Through The Fire And Flames[Piano reproduction]
2:Diamond Sky (Skrux Remix)
3:STAND PROUD Dramatic Ver.[抒情翻唱版]-原视频BV1vE411N77Z-作者：#木马君#
单幅工作量最短5分钟左右，最长1小时左右。文件一共2838个，文件大小5.96g，完整视频由3012张图片组成，希望大家喜欢。
脑中带着：手绘＞板绘＞描改=垃圾的手绘警察以及意义党请关闭本视频，本视频大多数镜头为纯原创，部分参考自《JOJO奇妙冒险：天堂之眼》游戏画面，我只是用自己喜欢的方式表达了对JOJO的热爱，任何同人视频的创作都不会影响其他纯原创作品。
引战，阴阳怪气，视频广告，人身攻击一律删除。
油管已经发布 ID：ZALST工作室。本视频除Bilibili，新浪微博哔哩哔哩弹幕网官方帐号外无任何平台进行授权转载。有既侵权，还望告知。",3423187,295234,332386,182140
BV1xa4y1E74M,669512011,1,科学科普,1,http://i2.hdslb.com/bfs/archive/a931f5d93118b80edbbf4c30daa8d23a4479032d.jpg,【基德】其实你已经看过这个视频,1600011752,1600011752,来，思考一下爱因斯坦生前最后一天，没想通的问题。,2818435,184007,112839,102385
