视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1zg411c7iQ,505585051,5,动漫杂谈,1,http://i0.hdslb.com/bfs/archive/407eaf7ce9b8501f5768d376d566eba4bf594329.jpg,一口气看完，成龙历险记1-5季！100集！爷青回,1631690531,1631690531,"求点赞、收藏、投币、转发，求求大家顺手支持一下UP主，谢谢！
每期视频分集如下：
1.   01-13集：符咒篇
2.   14-52集：恶魔篇
3.   53-69集：动物篇
4.   70-82集：面具篇
5.   83-95集：魔气篇
最后，欢迎大家关注公众号：芙芙家的洗碗君
谢谢大家~UP会继续加油的~",3425771,131289
BV1LQ4y1k7XR,718069020,1,日常,1,http://i2.hdslb.com/bfs/archive/be2caa45d4349b7ed4a1823fe28ca6d2de6c1896.jpg,对不起 被我装到了！,1631701819,1631701813,"出发之前真的没想到这次挑战会是这样！
在节目里遇到了很多B站的小伙伴，很幸运能认识你们！
喜欢这个视频的话记得关注，转发，点赞！❤️",7753891,834575
BV1Dq4y1N7c7,548006988,1,人文历史,1,http://i0.hdslb.com/bfs/archive/eab4795286bbab33d7aabb7e3e946064821d2f77.jpg,我又去“当兵”了,1631700027,1631700005,-,3912021,475485
BV1WL411x79E,462989365,1,穿搭,1,http://i2.hdslb.com/bfs/archive/2e8783894955053ff0f0787b4deadb7bf6ad427c.jpg,1910-2010 百年变迁，中国校服的青春之美。,1631703619,1631703612,"这个月整理了1910年代至2010年代的中国校服，尽力去还原了历史图片里的那件衣服。
一代一代人在更替，但青春永远不会老去。",4796219,328394
BV1B34y1Q7f7,805465812,1,舞蹈综合,1,http://i1.hdslb.com/bfs/archive/762a4d4704eeacad2e04c9bf19ca0696eb3d1908.jpg,真，真熊猫人？,1631196870,1631268004,"表情来源：熊猫妖七-微信
表情原创作者-舍舍，官方授权
音乐：Charlie Puth-Betty Boop(TØm Bootleg)（TØm remix）——TØm
编舞：酸梨大王",6422017,377706
BV1sb4y127z9,632963715,1,美食制作,1,http://i0.hdslb.com/bfs/archive/c81ee326f9d7b7d251acaaeb4d624529569831ae.jpg,做到完美哪有什么捷径，唯有用心！,1631372916,1631412014,"简单mini版本（适合手开家里做），
食材：
低筋粉 440g
盐 8g
白砂糖 50g
黄油 60g
水 105g（根据湿度调整）
牛奶95g

片状黄油 250g
制作过程：
1.    黄油室温软化，混合除片黄油外所有食材
2.    成面团后放入冰箱冷藏变硬
3.    黄油片敲打成长方形状
4.    面团压成长方形，放入黄油片
5.    3次3折方式折叠酥皮
6.    成品酥皮压到3cm
7.    切1.5cm厚度，180度烤制，上色翻面两面上色为止
重点，烤盘要平要好",2876259,301068
BV1uv411A7EJ,250557144,1,三农,1,http://i2.hdslb.com/bfs/archive/cfcc4328ba4608b9730bf8c4761330172bc1b855.jpg,真·社交牛逼症！在新疆，跟陌生阿姨回家吃饭，还切磋了舞蹈💃,1631703297,1631703297,喀什系列最后一期，愿你开心！,4499221,326345
BV1Lf4y1n7jv,293008181,1,美食制作,1,http://i1.hdslb.com/bfs/archive/81aa824a5e90316f6fddfbacc0f42d1ea5bd93cf.jpg,把1000块的海鲜高汤，倒进200度的高温油锅？？ohhh~针不戳！,1631697582,1631700005,"日更微博：绵羊料理
微信公众号：绵羊料理
油管同步更新：https://www.youtube.com/c/sheephoho",7443005,500165
BV1jA411F7uQ,335394935,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/1c1b46aaaad6ef61e9773ac2f8a5c8b74fe0674b.jpg,课 后 请 勿 对 对 子 3.0 ！！！【第二季】,1631297093,1631331018,"久等了！
对对子只是形式，用来表达我想说的内容
本期送给最可爱的人民警察
想说的话，都在视频里了

你的三连是我最大的动力，
虽然对对子系列已经越来越吃力不讨好了
但如果投币过10万，我就继续出下一期
假如，万一，有可能...过10万的话...？",4200205,426200
BV1C34y1Q7yA,805448786,1,人文历史,1,http://i2.hdslb.com/bfs/archive/52a547343f90da7b67156dd7af1323af2f125a4e.jpg,他花2年时间，收集384种中国颜色，国人很自豪：美炸了！,1631419228,1631419209,"匠人丨颜色复原师丨郭浩

0:00:00--0:3:13 
2:34:14--2:39:22

以上片段素材取自@齐晨子",2526596,245212
BV1344y1h7hF,975377363,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/351d8d28d57c8bc98b22fe4060959745b2c68c16.jpg,【含剧透】雷电将军哪有这么可爱？,1631585786,1631593801,大家好！好久没公开新视频了～这个夏天我休息得很好，而且还努力制作了视频😆以后也请多多关照！～,10034039,481581
BV1pf4y1P7Va,377959522,1,MMD·3D,1,http://i1.hdslb.com/bfs/archive/274676a3ca11888bc5cb605bad422d2f9227f35a.jpg,【布料/4k全屏】105千伏白色雷电降临,1631445375,1631445375,"喜欢的可以点个赞，关注，一键三连
model：观海子/miHoYo/iRon0129/Samsink/
---------------------
cloth：by 宅音君
satge：753214896
Motion,camera by 岚FL
BGM：热爱105℃的你",1514406,103728
BV13Q4y1r7Z5,720447697,1,美妆护肤,1,http://i0.hdslb.com/bfs/archive/b94310291bb106ef29e03de24bab2b48dc9a5a21.jpg,告诉男朋友，我全身都是假的…会发生什么？,1631435597,1631435597,好久不见的美妆视频！！想努力让美妆视频有趣一点，如果喜欢就多多一键三连给我一点支持吧！点赞6w，带胖哥穿上假肌肉，我穿上假臀去健身！,5662211,460275
BV1kL411t74h,462943029,1,搞笑,1,http://i2.hdslb.com/bfs/archive/fa2baef1155f95f578f0847f31b9c0541779659c.jpg,听说你们都在找本人？那俺可不就来了！,1631609124,1631609123,锵锵锵，俺来啦俺来啦俺来啦,4505043,147826
BV1Bq4y1N7ko,547963078,1,手机游戏,1,http://i1.hdslb.com/bfs/archive/a9f5d8e3d7f0502a5f536e07fac9914766dc93f2.jpg,【原神】见证历史！提瓦特首位60级玩家,1631486704,1631486703,"感谢天启和海宝一年来杀大伟丘的陪伴-0-~
也感谢每一位陪我到凌晨4点的你们
应该是第一个吧orz",3016504,206480
BV1Yq4y1N7ir,547914789,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/77d1a781e15fd842146449242a0f381c8f3c34e5.jpg,爷累了 重开！,1631128489,1631246417,游戏归游戏，人生只有一次，珍惜生命，好好生活，活出精彩！,2892428,279927
BV1VQ4y1y7Hb,717891633,1,软件应用,2,http://i1.hdslb.com/bfs/archive/e84860eb4b04f7b88d24dea823ec3c3120c58f9c.jpg,有用又有趣的网站 了解一下?,1631268590,1631268590,https://vm.tiktok.com/ZMRasvvcj/,1685360,141816
BV1sP4y1Y7aN,890459088,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/90b443e81a49b80e9869515169342b37c9392b3d.jpg,【STN快报第六季1】今年最大游戏厂商竟然漫威！？,1631442715,1631442715,也不知道索尔是先拍的雷神4还是战神5,1487762,117470
BV1cg411c7GG,505457003,1,综合,1,http://i1.hdslb.com/bfs/archive/e0d904ad16f09688e9bec7a509c605f93682230b.jpg,对不起，没有下一期了,1631615603,1631615603,虽然没有下一期了，但我永远在你们心中,1496458,121248
BV17Q4y1y7kt,717935322,1,MV,1,http://i1.hdslb.com/bfs/archive/0b4cf7c153ef5c2b3c0cfc060eaefa2713f20c5d.jpg,【李玉刚自投稿】《赤伶》2021交响乐版官方MV发布～,1631376026,1631376015,"没有哪个时代像当下这般，河清海晏，万物当春；
没有哪个时代像如今这样，人民为主，奋发昂扬。
因此，我们将原来的悲歌换作盛世之歌，以全新方式再度演绎这首新时代颂歌。
在建党百年之际，《赤伶》2021交响乐版由共青团中央宣传部发起，“万疆三部曲”系列之一献礼十一国庆。歌曲由李建衡作曲、原作者清彦重新填词，知名音乐人关天天操刀制作！国风音乐的基调是中华民族宝贵的文化传统，纯真的童声则代表着未来与希望。相信中华儿女无论身在何方，都会尽自己的一份绵薄之力，为祖国建设谱写新的篇章。",3448950,345994
BV1NL4y1a7Zt,847965308,1,软件应用,1,http://i2.hdslb.com/bfs/archive/e770c7fd5dbd6f9f30799d77bc3d4d21c74b2d10.jpg,那些绝美的中国传统文化Apps,1631291543,1631291543,"1⃣️ 折扇

2⃣️ 每日故宫

3⃣️ 西窗烛

4⃣️ 故宫陶瓷馆

5⃣️ 锦色

6⃣️ 以观书法

7⃣️ 匠木

8⃣️ 画镜长恨歌

9⃣️ 釉彩",2291487,242610
BV1nQ4y1y7QF,717917063,1,GMV,1,http://i2.hdslb.com/bfs/archive/5f1412bda2a2a9f51f11ec7ddc425372cb6f3c88.jpg,“到你出马的时候了，异乡人”,1631613360,1631613360,"特别感谢@冷宝酱 授权版本踩点灵感


“风带来故事的种子，时间使之发芽。”
我们在蒙德注解自由，我们在璃月见证契约，我们在稻妻阐释永恒。
我们在原神。

剪了好久的原神周年庆视频（剪吐血了
作为一只游戏区新up，还不是很会剪GMV，谢谢观众友友多多包容啦～

送给所有在提瓦特冒险的旅行者，也送给陪我们送过一年的原神游戏。
祝大家未来一路顺利远行～

up主的一点剪辑后记，对视频感兴趣的可以康康！https://b23.tv/TyKFMU

BGM：into the fire
素材：@晓益同学 原神官方 自录",2350582,270041
BV1dq4y1N7ry,547989472,1,原创音乐,1,http://i0.hdslb.com/bfs/archive/1bc3fef52aa2a670b0abcc356f9dcaf8850daca9.jpg,【宴宁】Elysia【声优原创曲】,1631606371,1631786416,"有机会给爱莉宝贝唱歌了！！！开心~~
辛苦各位staff
宝贝上舰后要多去陪陪她呀！
希望大家听得开心~",3825236,220653
BV1KU4y1N7dC,675457933,1,出行,1,http://i1.hdslb.com/bfs/archive/dc0d5edf5d8e7f753863b3edb5012e24fdd81186.jpg,20岁，不要去西藏！！！,1631440018,1631440018,"一个耗时半个月
花费2W元的视频 
希望大家能喜欢
后续继续滚回游戏区 继续填坑去了",3554541,241069
BV1iM4y1G7MM,932880223,1,科学科普,1,http://i0.hdslb.com/bfs/archive/8f08a55a4b13df7bf6e2d75a965b82ee0d4f8e48.jpg,【医学博士】如何治疗鼻炎？I 让鼻炎患者，重获新生的方法,1631515520,1631523615,"终于赶在周末完成了！按照这个视频一步步去做，肯定会缓解你的鼻炎！我们从机制讲到治疗再到根除的方法都讲了一遍，希望大家都能有所收货。Peace
您可能还喜欢：
【打呼噜】：BV1DL4y1h7u7
【人体工学椅】BV1xq4y1Z798
【改善肤色】BV1cL4y1e7LT
【保护听力】：BV1xL411E75c
【胖瘦体质】：BV1W44y117UC
【失眠自救】：BV1EQ4y1f7Ar",2198408,157713
BV1pg411c776,505525818,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/5da0082917f4aa1dd69db116b4bc68e4323c4f78.jpg,缘   者   上   钩,1631710942,1631710941,"本来是打算做一期长的 但是最近因为疫情的事实在是来不及了 又怕大家等着着急 只好发短的了 
给大家道歉！对不起大家！",3286585,257304
