视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1mk4y1d7BV,752519324,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/ee2db8fceb97c8665f730c6f3c24332087102c71.jpg,“淡黄的长裙，蓬松的头发”！早这么唱不就完了吗？,1585370898,1585370898,一天了，我已经在家里唱了一整天淡黄的长裙了，谁能救救孩子啊！！,22438453,805306
BV1T7411W7ca,86712358,1,财经商业,1,http://i1.hdslb.com/bfs/archive/eef8abe42d3b1f3def3fc552ae492f591a678d4c.jpg,【半佛】瑞幸咖啡是如何暴打资本主义的？,1580810884,1580810884,让你重新认识神奇的瑞幸咖啡。,11194165,647014
BV1YK4y1C7CU,882566744,1,数码,1,http://i0.hdslb.com/bfs/archive/67b9aed25aa4cee68240ac7fcee5e493ef870c96.jpg,【何同学】一只鸽子的自白,1585658950,1585658950,"感谢@贰_33为本期视频加了音效
开头是对马男波杰克S04E06的拙劣模仿",7803734,1103506
BV1Ya4y1t7fw,667592495,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/87e02f7add4d194a9f70d580013f64aeab20a81e.jpg,【老番茄】史上最骚杀手(第九集),1585794244,1585890042,"第一集：av45629276 ； 第二集：av46295706； 第三集：av48138432；第四集：av49534383；第五集：av50276557；第六集：av69692251；第七集：av78014605；第八集：BV18E411G7y4
本期视频请到了我特别喜欢的游戏区宝藏实况up主，逆风笑，参与配音！感谢笑笑！
也要感谢PATADON同学对我的泰语教学，和对我口音的耐心纠正（虽然最后我也没纠正好哈哈哈）
如果喜欢的话可以三连支持一下~",20208081,1465347
BV1uc411h7iC,285071815,1,社科·法律·心理,1,http://i1.hdslb.com/bfs/archive/5bfbd271a4316f49c65447f8afcad18ed2684311.jpg,愚人节与虚假消息,1585659558,1585713608,提到愚人节，我们总会联想到谎言、欺骗这些词汇。今天恰逢4月1日，我将在B站开设《罗老师法律小课堂》，与大家沟通关于虚假信息的法律问题。,4741022,542645
BV1y541147cN,455107040,1,翻唱,1,http://i2.hdslb.com/bfs/archive/9f8cc57f75e65d2f1dc6cbf0e4b1a15a46c031ae.jpg,用“阿姆”的方式打开“淡黄的长裙”,1585506505,1585506505,"淡黄的长裙，蓬松的头发
躺过的马路，愤怒的rap god
用“阿姆”的方式打开“淡黄的长裙”
歌词改动了一下，请勿吐槽我得渣改编
看flow和快嘴就行了！！",6714028,719520
BV12A41187UX,327523390,1,搞笑,1,http://i0.hdslb.com/bfs/archive/bf2804ed35e277389023682715a9d225b386d5fe.jpg,【朱一旦】166 喜迎暴发户回归母亲怀抱！,1585820695,1585820695,"微博：朱一旦的枯燥生活
YouTube：【朱一旦的枯燥生活】官方频道
知乎/网易云：朱一旦的枯燥生活
公众号：朱一旦的枯燥生活
BGM：美丽拍档——胡伟立",4750597,276520
BV1VV411o7n1,412621867,1,手工,1,http://i2.hdslb.com/bfs/archive/e0cc20d9dc4b2306605a1e80363610baaca1109c.jpg,自制卫生间多用机器人,1585393047,1585393047,,6155255,492317
BV1ke411x7Nz,242597599,2,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/471ef1bb7be12be41068c35709ae37f9606b6237.jpg,【喜羊羊与灰太狼】我们有武功/历代全员燃向手书,1585589185,1585652425,"策划：瘟三邪神
pv：萝贝
曲名：我们都有武功（开心闯龙年主题曲）
谱曲：韦启良 
编曲：韦启良
原唱：欧弟（欧汉声）
感谢参与画师:隐奕星尘，萝贝bo，彩大炮，延同，深海鱿鱼，洛七恰蛋糕",5898259,424480
BV1Ca4y1t7YG,667624807,1,动漫杂谈,1,http://i2.hdslb.com/bfs/archive/69f0be44fbf1a01e7faa7775f648edf5953661d8.jpg,总觉得这狗哪里不对劲？【阅片无数41】,1585717815,1585749657,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第四十期BV1F741117vi：连 环 暴 击 ！
第三十九期BV1R741197XS：人不贩我，我不贩人！
第三十八期av95429639：群员疯狂开车500多次，群主被判坐牢半年
第三十七期av93605411：❓ ❓ ❓ 
第三十六期av91720074：人干事？为阻止少年轻生，狙击手成功将其击毙
第三十五期av89971424：我 老 婆 还 在 卡 池 里 啊 . j p g
第三十四期av88304073：你为什么不戴口罩 我在吃饭
第三十三期av86888362：我竟然上电视了！
第三十二期av84530255：你爱你老婆，我也爱你老婆，那我们不是一边的吗？.jpg
第三十一期av83504357：你女朋友可能是个男的.jpg
第三十期av82541261：我们的干警二十四小时盯这个群.jpg
第二十九期av81630341：男女接吻真的会喘不过气吗？
第二十八期av80524762：是什么片让图书馆大爷看的泪流满面？
第二十七期av79656005：请问up，在全班面前强人锁男的片段出自啥片？
第二十六期av78791992：请问up，这个人偷摸在桌子底下看的是啥番？有点刺激！
第二十五期av77963556：请问up，高考当晚我前排的这对异性同桌看的啥番？
第二十四期av77195943：请问up，高数课上这位妹子偷偷看的是啥番啊？
第二十三期av76369579：请问凉风，我同学给我画的妹子出自啥番啊？
第二十二期av75536476：请问凉风，昨晚女孩子给我发了个截图请问啥意思啊？
第二十一期av74732170：请问up，坐我前面这对情侣看的是啥番阿？
第二十期av73863626：请问up，食堂里这位小哥在看啥番？
第十九期av73079189：请问up，这张英语试卷上的角色出自什么动画啊？
第十八期av71406277：政治老师在上课的时候放的是什么动画？
第十七期av70655707：男主没有女票结果右手变成妹子是啥番？
第十六期av69483238：公交车上这位秃头大叔看的是啥番？
第十五期av68932916：这个三个UP主并排站着的是啥番？
第十四期av68164927：男主是个和尚却能和漂亮妹子谈恋爱是啥番？
第十三期av67366825：在男厕所遇到萌妹子是什么动画？
第十二期av66596391：男主掉泳池后重生回小学遇见一大波妹子是啥番？
第十一期av65727035：请问up，封面这个好想谈恋爱是啥番
第十期av64704564：痛失小弟弟！男主意外身亡后被改造成妹子是啥番？
第九期av63668779：封面这个杀UP主的是什么番？
第八期av62634529：人类得了一种病，要拉翔才能解毒，拉得多的人还有奖励？
第七期av61591842：男主是个和尚亲吻就会变强是啥番？
第六期av60559213：男主为钱女装去女校当女老师是什么番？
第五期av59579131：封面是什么动画？我怀疑你在搞我！
第四期av58901356：被害人死前摆两个V字手是什么番？
第三期av57969144：男主变恶魔男二变妹子是什么番？
第二期av57208326：这是什么动画难度加强版！
第一期av57114947：这是什么动画？",5261499,498446
