视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Xm4y197Bo,679231486,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/0da90c3e0ce07b7022f1629e5fdd05c0b99b21af.jpg,成 龙 劝 学,1645500624,1645500615,战士输出高，烈火刀刀爆！你学废了吗？,11449219,1001915,386728,237800
BV1FF411J71Q,296745209,2,小剧场,1,http://i1.hdslb.com/bfs/archive/85235bc452a3a4da46ac08c4cf4da148e06c4ead.jpg,耗时五个月！高中生自制翻拍的《艾斯奥特曼》终于来了！,1645251867,1645251867,"让各位久等了！！
这集的制作周期长达五个多月，可以说是史无前例了，本集的制作跟拍摄都非常的不容易，（除了艾斯的皮套）其余的所有道具是自制的。所有的一切都是由我们的热爱和努力去完成的！
希望大家多多转发能让多点人看到我们的成果，谢谢！
   感谢@XRH制作 提供的op！感谢旁白配音@seeyou壹城 感谢@托尼TNGL @呆弟の日常生活 感谢所有工作人员！

点赞破两万更新下一集～",3743737,385387,308616,91021
BV1iP4y1F7Kq,894183895,1,家居房产,1,http://i2.hdslb.com/bfs/archive/07ecdfc7ee2545be3b98e6ac5205fba28c5dfbc4.jpg,全员崩溃！从业至今，还从未见识过这种场面…,1645174754,1645174754,史诗级最强挑战！见过大风大雨的小哥哥们也在这套房子里翻了车，差点吐出来..,12557586,656650,245606,76668
BV1Uq4y1t7ME,594234253,1,美食制作,1,http://i0.hdslb.com/bfs/archive/f4cb141efacee1210a80191c91de140beeffc480.jpg,攒足了10个超赞的家庭小料理，学会了做给家人吃，你一定会回来谢我 ….炭烤牛排、孜然羊排、真蒜味面包、鲍耗双拼、牛排盖饭、芝士土豆泥、蒜辣意面、祖传饼干、鸡芝圈,1645352215,1645352215,今年要好好更新，不能得过且过了…,10707739,697894,58060,353482
BV1k34y1C7CL,809159980,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/e3ad634027269d2c19fa5dbfde7896aa20fb7574.jpg,【老番茄】大傻子福尔摩斯(第二集),1645352767,1645352767,"游戏：Sherlock Holmes Chapter One
如果喜欢，希望多多点赞支持！！！",4319578,449438,230138,93464
BV19r4y167pL,766637704,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/29fb78845d4751656f4e83cc41b2bab10774d2dc.jpg,历时40天、200小时 我终于一命通关了造梦西游3！,1645159143,1645159143,"昨天到今天的12点，一直没合眼。视频更新了，我也能休息一会了。
喜欢看就三连和关注一下吧！",6427655,609961,633942,175278
BV1W3411L7LS,424160769,1,搞笑,1,http://i0.hdslb.com/bfs/archive/d8432dffb08cad1003ecd34672b6d104edad20c6.jpg,劫匪：找到你的把柄啦！！哈哈哈哈哈哈！！！！！,1645255071,1645257913,"春节给自己放了个小假期，所以木有更新 大家多多见谅！！！呜呜呜呜
微博﻿@逗比的雀大巢﻿ 
呜呜呜呜呜呜呜",8550214,636654,169727,76507
BV1Br4y167bX,766556780,1,鬼畜剧场,1,http://i1.hdslb.com/bfs/archive/7dde0f03cc66f281a019c357c0f4d95661fd39e0.jpg,香菱怒斥钟离吃饭不给钱,1645094091,1645094091,钟师傅你在干什么呀钟师傅！！！,5456435,410497,187726,171605
BV1vL411K7UN,466661256,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/6d1ef0742b6eef54bcd0649085451c0eee89e52e.jpg,【STN快报第六季21】为了拯救工作室！白金竟说自己可以出来卖！,1645334009,1645334009,反正cy肯定不买就是了,1835392,195593,222287,51957
BV1nm4y1o7Am,679186015,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/39be912bdf8f86265b4c33bd135b7c88c471ce7a.jpg,30秒讲完《哈利波特》,1645401638,1645401618,30秒看完哈利波特，这次正好是30秒了。,3811724,239612,15067,49176
