视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1nb411j7Dc,49477616,1,综合,1,http://i1.hdslb.com/bfs/archive/815bd2feccc6241ff4c8aa1f541c25f65dab4ac4.jpg,巴黎圣母院遭遇严重火灾损失惨重 法国总统马克龙含泪宣布重建,1555380666,1555380666,15日傍晚6点50分左右，巴黎圣母院突然起火。法国总统马克龙推迟原定当晚发表的“大辩论”总结讲话，赶赴现场视察灾情。15日晚11时30分，马克龙总统在火灾现场发表讲话，宣布将重建巴黎圣母院。,780870,11401
BV1tb411j7Rq,49501417,1,综合,1,http://i0.hdslb.com/bfs/archive/127a18913ada3c8fc5f2b325085f45cc22f1f729.jpg,巴黎圣母院重建，《刺客信条》或将提供参考,1555399797,1555399797,15日的巴黎圣母院大火之后，法国总统马克龙宣布将进行重建。据《旧金山纪事报》消息，将背景设定在巴黎的《刺客信条：大革命》，或许能为修复工作提供参考。游戏设计师Caroline Miousse称她曾花费2年时间，还原巴黎圣母院原貌，并精确到了每一块石头。最后登顶时，巴黎圣母院的全貌简直太壮观了！,688918,16085
BV1Pb411j7dE,49391301,1,出行,1,http://i1.hdslb.com/bfs/archive/c182027f63367fd4a2291561a9fb5ad7612ca64e.jpg,体验在印度最大的贫民窟生活一天,1555306646,1555306646,"创作不易,求关注
关注我的微博哦~~，昵称：【二十岁了还没有去过星巴克】
QQ群号：【869481029】
微信公众号：【20岁了还没有去过星巴克】",4445167,202201
BV1Hb411K771,49067889,1,热点,1,http://i1.hdslb.com/bfs/archive/8836c2dfab7568ac6cc46973193bde5480d1e86d.jpg,【城市拟人】《江山行歌》排骨教主/银临/winky诗/不才/三无MarBlue/KBShinya,1555057702,1555071340,"《江山行歌》
总策划：网易云音乐二次元工作室
作词：慕清明
作曲：陈致逸/张燕峰
编曲：闫津
演唱：排骨教主/银临/winky诗/不才/三无MarBlue/KBShinya
制作人：闫津/姚政
监制：谭微
吉他：崔文正
BASS：崔文正
琵琶：佘恬恬
古筝：丁雪儿
合声编写：张燕峰
监唱：张燕峰
录音师：晓海
混音师：鲍锐
母带处理：鲍锐
录音棚：北京录顶技Studio
题字：以语为镜
PV：塚本故
曲绘&人设：
  北京、武汉、苏州：金鱼骨_
  南京、杭州、西安：画画的小夏
  成都：山有庭宿
  广州：原生正太
特别鸣谢：共青团中央

歌词：
【北京】排骨教主
柳絮躲四合院里歇脚
行什嫌斗牛胖挡了道
海畔望云山 容仪适辉照
敬祝你千秋安好

【南京】银临
桨声灯影在心底轻挠
燕子喜鹊乌衣巷吵闹
澄江衔翠峰 往事觑六朝
放眼看涛生霞落 愿你风华超妙

【杭州】Winky诗
三秋的芳桂香饱衣衫
十里的晴荷看见少年羞红了脸
文人墨客写不够 烟雨漫诗篇
清风总追问断桥 当年那段伞下姻缘

轻舟泊苍茫 船头捞月亮
千年亦如一瞬长 浩浩去流江
人生路远 山河坦荡
好景在前方


【西安】不才
李白痛饮街市不卑臣
王维很羡慕渭川农人
灞桥送春雪 骊山迎秋晨
惟盼你长安心魂

【成都】三无MarBlue
万里桥边丞相把酒斟
锦官静夜好雨来得准
椒香天赏赐 堰水地划分
揖谢你皓月澄明 嬉笑怒骂认真

【广州】KBShinya
待木棉燃起一春烈焰
看荔枝龙眼挂满树惹路人垂涎
南北商贾星罗遍 繁花爱人间
远客莫将暑气厌 得闲食一碗云吞面

轻舟泊苍茫 船头捞月亮
千年亦如一瞬长 浩浩去流江
人生路远 山河坦荡
好景在前方

城池立沧桑 楼头挑斜阳
昔往今来风波场 天下有疏狂
神陆跃马 排云逐光
好景看前方",1635431,146409
BV1zb411j7Lb,49540289,1,手工,1,http://i0.hdslb.com/bfs/archive/bf4cf53a83fc81fe388b781f64e7a095bef63166.jpg,龙头烧烤器,1555423282,1555423282,-,3252392,139575
BV1Hb411K77s,49067853,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/d1ba90989f07757d863e12e14f072c544182454f.jpg,【央视段子手】朱广权：我就是要用rap播新闻！,1555058207,1555058207,"自制；啊~朱广权这种押韵的风格我是真的喜欢~收集了很多素材，做了这么一个鬼畜~希望大家喜欢~喜欢别忘了三连还有关注我哦~
bgm：《Fast Lane》 - Eminem/Royce Da 5'9”",4280252,310924
BV11b411j7to,49528094,1,数码,1,http://i0.hdslb.com/bfs/archive/cfa5e1397572730c04389c9379d19b22129e2c3e.jpg,华为P30天文望远镜试用，月亮上的陨石坑到底有没有造假,1555416077,1555416077,"小狼TOWER的2019Vlog#14
大型真香现场(  •̀ㅂ•́)ノ

欢迎大家进群交流：
小狼TOWER催更群- 642604952
小狼TOWER催更大群- 418972763

网易云有BGM歌单，搜索“小狼”即可找到。",1831993,50374
BV1cb411j7JQ,49411647,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/05c1f15aae1c8c46bffd7a8ea1587bb702678ab4.jpg,什么鬼套路：LOL史上最强回血套路  万毒归宗！！！,1555318259,1555318259,"LOL史上最强回血套路  万毒归宗！！！
这个视频收藏如果能过十万 罗老师就命也不要的周更 直播吃柠檬沾山西老陈醋!!!",7760432,308020
BV1vb411M79s,49016435,1,翻唱,1,http://i2.hdslb.com/bfs/archive/9b7da84975469b7ddcd78717d06c092c4433ccf4.jpg,妹子竟被逼着翻唱保加利亚妖王！⁄(⁄ ⁄•⁄ω⁄•⁄ ⁄)⁄！,1554999201,1555135227,"这次视频改了N遍，剪的好累~希望大家能多多支持一下
网易云音频链接：https://music.163.com/#/song?id=1358976277
关注微博有惊喜！@隔壁班的喵会长",1953563,266952
BV1Hb411j7Wg,49450671,1,美食测评,1,http://i1.hdslb.com/bfs/archive/689655659a850fc3c7f0f3cdad60a639bacbc452.jpg,一斤土鸡，一斤黑毛猪，大sao吃吊锅配大蒜，老板都呆了，真过瘾,1555410630,1555410629,"今天去天堂寨尝试了一下当地有名的吊锅，一斤土鸡配一斤黑毛猪肉放在一个

吊锅里，一遍烧一遍煮，配上一盆米饭，再来点大蒜，一口猪肉一口蒜，吃得

真过瘾！",1387195,25006
