视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Zh411b7PS,208786147,1,舞蹈综合,1,http://i0.hdslb.com/bfs/archive/df7a8717a49539e715e85d3f7a11bd447663e207.jpg,鱿 鱼 游 戏 冠 军 团 队,1635049987,1635049987,Original Video: https://www.youtube.com/watch?v=9klzZsVw-cQ&t=2s,9575474,727966,147127,118641
BV1H44y147A7,976207640,1,鬼畜剧场,1,http://i1.hdslb.com/bfs/archive/61fdde1331d0a27bd7fe1cc27643cfc1bfae9c88.jpg,捣 蛋 鬼,1634950823,1634950808,,6471626,670051,368452,220160
BV1Kq4y1V7Z3,548865504,26,综合,1,http://i1.hdslb.com/bfs/archive/175853376a60f4f770b0cfc178a8bf88bf04c268.jpg,百变马丁（原马丁的早晨）第二季,1635157379,1635157379,原《马丁的早晨 第一季》，唤醒童年的回忆！,5174708,328946,204104,269451
BV1Yf4y1g7Na,378641306,1,翻唱,1,http://i2.hdslb.com/bfs/archive/ef4511d0c8d81e32d989778addf157d75bcdb7e4.jpg,《杀死那个石家庄人》希望大家喜欢哈哈,1634899802,1634899802,-,16551342,1303390,868010,503181
BV1zU4y1u7JY,676339877,2,美食制作,1,http://i1.hdslb.com/bfs/archive/95a071d2fd468a3a668abebbc7012dabecfc5530.jpg,这玩意凭什么那么贵！！！,1635142584,1635150610,"满汉全席也不过如此嘛~也就是翻车了那么N次~呵呵呵哈哈哈哈
配料表在视频最后~欢迎尝试~",3967715,360617,174137,35347
BV193411r78Z,421273041,3,音乐现场,2,http://i1.hdslb.com/bfs/archive/254ae582b3bb02a56242bf4399d1cca7dd3f2977.jpg,你很难相信这是2016年的文化输出，高清完整字幕版,1635167154,1635167154,"本视频已填写转载，已获制作方授权，请放心食用
视频制作方为加拿大火花演艺，总导演吴宁东 Blur Wu，出品方为Hello Kongzi。详细名单见结尾字幕。
P1视频在加拿大西人主流社区有200万点击，95%的好评，获加拿大官方微博转载，加拿大皇家空军facebook转载两次,间接促成了2017年，加拿大把春节作为官方认可的节日。对中国文化传播具有重要贡献
正是由于这些爱国华侨的努力，越来越多的歪果仁受到启蒙，开始纷纷学习中文，了解中国文化，当然，综合实力永远是一个国家的坚强后盾。
从收集资料到视频还原",5682456,315641,65270,93808
BV1ph41187Qd,208840913,2,美食制作,1,http://i0.hdslb.com/bfs/archive/b4513b8d1e9380441b8f89b54d17fe1ac0c64943.jpg,这玩意凭什么那么火？！！,1635059221,1635059221,"比巴斯克更轻盈，但是芝士味道也不弱
食材部分以免广告，写这里了，
奶油奶酪 kiri，面粉 日清天使之光， 黄油 艾许，牛奶 光明，鸡蛋 草鸡蛋
仅供参考，具体可以根据自己需求进行调整，比例相近就行",4049853,258945,110690,120936
BV1D34y1m7Lz,806257003,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/dde0ec1d5029fd8195af794465a27d953ceef3c1.jpg,芜湖钢琴师,1635050501,1635050501,简的并不是很介,8542382,420999,232322,158844
BV1mq4y1G7HL,548804626,1,美食制作,1,http://i2.hdslb.com/bfs/archive/8424b937cdc2569f1c2f0fcab20a2cb254f65c6f.jpg,10元3个！骗国家级大厨街头摆摊，一晚究竟能挣多少钱？,1635240643,1635242413,五星的大厨，二级的播音员，还有最优质的大蒜仙女服务！前前后后准备了2个月的盗月小摊，你值得拥有！真的累秃了，请大家给我们点个赞吧?,3807210,385532,363341,68299
BV1jh411n7f8,208635804,2,搞笑,1,http://i1.hdslb.com/bfs/archive/f8534573c393b704f50027a7749bd6c586dc9718.jpg,对不起，这个节目拍不下去了...,1634944858,1634958307,"点赞30W，尽全力更新下一期！
这种多机位的素材真的太难剪了，希望大家多多包涵！
游戏就是那么现实，落后的就没脸见人！！
下一期最终决战！谁将会是这一季的“通关王”
敬请期待！！",5551619,427012,176274,48575
BV1TR4y1n7YU,336325344,1,软件应用,1,http://i1.hdslb.com/bfs/archive/6eff91b122b3e5f8b8e75300c8cfc2a47e65f86b.jpg,【流氓软件大乱斗】up耗费500小时以身试毒，见证流氓软件间的诸神之战,1635300012,1635300005,以身试毒，精选8款人尽皆知的软件流氓头子，在线养蛊，究竟谁能笑到最后,5747250,356780,195469,132292
BV1Yq4y1G7Uw,548793971,1,音乐综合,1,http://i1.hdslb.com/bfs/archive/584055cebf1edd413f76756b168f9813d30f8cd9.jpg,完整版来了，发完我下地了（kongkongkongkong）,1634992443,1634992443,-,3123919,197606,135476,92211
BV1Mq4y1R7pL,591281864,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/79b1d6a4937ad10c30a1e0564708afe0f1b5830f.jpg,耗时18天！在纸上玩DNF,1635048040,1635048016,"感谢观看｡◕‿◕｡
耗时18天
关注我
下期更精彩~",2207737,175382,162544,39079
BV13u411o7ax,506316808,1,日常,1,http://i2.hdslb.com/bfs/archive/595d05db076aa952f471bde23e46ec54d848feb6.jpg,小 学 校 霸,1635136667,1635136667,珍惜眼下，来之不易的生活！bgm太极旗飘扬,5442078,310376,66017,16104
BV1ST4y1R7U7,933799508,1,数码,1,http://i0.hdslb.com/bfs/archive/03e67cc6c202e8d0f46ca9771dba7bfda4fdc61f.jpg,顶配M1 Max挤爆牙膏！近五万的价格到底香不香？2021 MacBook Pro评测,1635169305,1635169305,拿到M1 MAX MacBook Pro后，第一时间就测试了电脑的性能，并用这台电脑制作了本期视频。如果你喜欢本期视频，记得给熬夜爆肝的我们一键三连！,2566822,145206,71015,25684
BV1AQ4y1q7hn,721240247,1,综合,1,http://i1.hdslb.com/bfs/archive/9656df29ab543065e96e40330405e1057dc721d9.jpg,去不了二次元，就让二次元过来,1634905944,1634905944,"最近压力还蛮大的。
喜欢的话点个赞吧！
喜欢什么角色可以在弹幕或评论说，下期没准就参演了呢！
这期应粉丝要求，出了阿卡林和乃爱~
可爱多系列第20期~",5856411,464632,85723,144409
BV17Q4y1q76F,721259137,1,搞笑,1,http://i2.hdslb.com/bfs/archive/d5305bde0083209200fd23ed0d99519aee9d892f.jpg,假装生气摔碎手机，再捡起来吃掉…会发生什么？【连环整蛊】,1635153722,1635156453,有仇必报宝剑嫂上线啰～～点赞20w，穿上夜光火柴人衣服去夜店！,3565604,505663,94920,23585
BV11F411e7kr,293859089,1,野生技能协会,1,http://i2.hdslb.com/bfs/archive/05878c18983bf2f1bbb0eb51b2eca56c928db0fb.jpg,UP主用3D还原甜茶Timothée Chalamet,1635330881,1635330881,组织微博：@叁乔居       制作小哥哥微博：@打杂的十八,663773,39031,13361,8891
