视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1Nb411M7r8,48918074,1,科学科普,1,http://i0.hdslb.com/bfs/archive/a2cbee9c1e2e854e161f1bddc04d657baf6e95f5.jpg,人类第一张黑洞照片，来了！,1554904794,1554904794,"联合出品：中国科学技术协会、中国科学院计算机网络信息中心
制作：中国科普博览
科学审核：中国科学院国家天文台 苟利军
实习生沈慧慧、李哲欣对本视频亦有贡献",1504361,60280
BV1eb411u7Pz,48678913,1,手工,1,http://i0.hdslb.com/bfs/archive/8cda8b937795081c5620b95a06670fd15ed5f768.jpg,破釜沉舟跑步机,1554694435,1554694435,-,11901555,405636
BV1Yb411g7Mu,48316018,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/90a5f41351f7d8622f5c5e0aa163933e05830bd3.jpg,【名师rap】游戏不打不成才,1554415633,1554431709,"欢迎收看由各位名师带来的精彩育儿饶舌讲座，教育孩子最科学的方法就是督促孩子打游戏，你学到了吗？
如果想学习更多相关课程，可以收看名师讲堂·下一讲：如何让孩子爱上♂学习？（av2274779）",8292008,466495
BV1ib411T7bt,48823532,1,日常,1,http://i1.hdslb.com/bfs/archive/7cb8e384d34946564453a22131c50aa4eb308dfc.jpg,随机理发！太丢人了！！早知道这样我还不如女装！,1554817240,1554888608,"太羞耻了！不能我一个受罪！收藏过2W就抽一个员工理跟我一样的发型！
发现生活，改变自己
体验世界的点点滴滴！
av48289549 和UP主以物换物，最后竟然换到了中国boy的...！
av48120567 赤身拳击！干翻拳击教练需要几拳？
av47677645 精子捐献是怎样的体验？
av47479428 名媛养成指南！
av47006491 和“少爷”up主互换身份
av46265017 200万粉UP主在上海开公司到底要花多少钱？
av45061698 第一次去夜店是怎样的体验？",1517723,161938
BV19b411T7a7,48880868,1,美食制作,1,http://i2.hdslb.com/bfs/archive/8fd09f285109fc105a3427745329b0bdb055cc6d.jpg,这个水果长得真漂亮，不如做成【水果奶酪三明治】吧~嘻嘻,1554880873,1554897659,"记得挑松软的吐司面包，吃起来是有点像甜点的口感！
BGM：野餐面包 - Happy by Mikki Aglaganov",2206758,146700
BV1Jb411W7dH,48220814,1,影视剪辑,1,http://i0.hdslb.com/bfs/archive/d4fc8471e6fe3bcdf1de4df43fabffaad74646b4.jpg,【七代小丑/踩点/混剪/高燃】前方高能！欢乐与惊悚的踩点视觉盛宴！希斯莱杰诞辰40周年纪念。,1554341020,1554368448,"BGM：《Lock Me Up》 - The Cab
            《Holocene》 - Bon Iver 
推荐耳机食用，从筹备到剪辑完成断断续续花了一个月，希望我的用心剪辑可以被更多的人看到。
一直都想做个DC小丑群像剪辑，把所有我喜欢的银幕小丑都剪到一起，
届时烦请各位小伙伴理性发言。不要在评论区和弹幕引战、人身攻击和散布演员谣言
谢谢配合！
要是喜欢这期的话，求点赞、收藏和硬币。
做视频实属不易，小伙伴们的支持与鼓励是我继续做视频的动力！",20959418,971504
BV1bb411M7G2,48956942,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/564e938ae040831fa1620981b2e6e33a51b72ffd.jpg,【敖厂长】沙雕游戏主角死法超级华丽,1554957466,1554957465,500万粉丝达成 收藏充电硬币庆祝一波!,5239186,237872
BV1Lb411M7B9,48949609,1,搞笑,1,http://i1.hdslb.com/bfs/archive/970b7377cddc309b1793c0d7daace2a2a86e42a3.jpg,探秘印度医药，真的有牛尿做的药吗？,1554951398,1554951398,印度真有牛尿做的药吗？喝一口是什么味道？,1496529,46313
BV1pb411W7iY,48227749,1,动物综合,1,http://i2.hdslb.com/bfs/archive/f42431037088b5ddceae79ca62df24cc78575eff.jpg,华农兄弟：怀孕好几个月的香猪终于生了，一下生了9只小香猪,1554375634,1554375629,华农兄弟：怀孕好几个月的香猪终于生了，一下生了9只小香猪,1735112,57541
BV1db411T7He,48882824,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/51e06a15b1a02478d7106931cd8bddda8c2c67ab.jpg,电影最TOP 123: 难以超越的奇幻史诗巨制《指环王》三部曲,1554899415,1554899413,本期咱来聊聊彼得•杰克逊执导的魔幻史诗巨著《指环王》三部曲。,3286225,153891
BV1pb411373L,48473798,1,日常,1,http://i1.hdslb.com/bfs/archive/c0eff150f8ba32fefdb14cf8de4e39a0a4982640.jpg,和日本妹子结婚要花多少钱？日本的收入情况up听到后惊呆了。。。,1554536915,1554536915,"记得关注我豆奶子呀~谢谢您嘞！
→av40409086 日本妹子为什么这么瘦
→av42806782 日本妹子为啥冬天光腿
→av43240232 日本妹子吃超难吃中国菜的反应
→av40892710 日本妹子为啥牙齿不太好看
→av42064376 日本妹子为啥胸大
→av41491192 片尾曲 日语版念诗之王
有什么疑问请弹幕留言！豆奶为您倾情解惑！",4121299,245638
BV1Nb411W7uN,48138432,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/89baecb3461b6bfaa4a969c812282161a27ebc0d.jpg,【老番茄】史上最骚杀手(第三集),1554258253,1554436829,"第一集：av45629276 ； 第二集：av46295706
如果收藏到4w会继续做下去的！
这次请了好朋友Chimera君配音！没看过他视频的一定要去看一看！超级厉害！我特别崇拜的UP主！
P.S.视频中对原剧情进行了部分改编。如：给女公关写情书的并非里科·戴尔加多，而是他的弟弟赫克托·戴尔加多。为了简化剧情，在视频中说成是里科所写。",18066112,1186205
