视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1qg411M7ND,504351640,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/3e20e105427c3cf74aba22cbd00fbe80280b4680.jpg,疯狂动物城2：热门生物鉴定,1626752693,1626752693,狐主任领衔主演《疯狂动物城2》,17982477,1833929,1437169,762419
BV1CU4y137FJ,674160088,1,鬼畜剧场,1,http://i1.hdslb.com/bfs/archive/260a84bfe48e49e67f2e9e6828e54906ecc547a3.jpg,买 瓜 大 队,1626505696,1626505696,有 一 群 人 来 买 瓜,19583688,765653,230342,257590
BV1VB4y1K7eL,589248806,1,搞笑,1,http://i0.hdslb.com/bfs/archive/2096bab25f8838d2583af9643d669effccf139dc.jpg,不要笑挑战,1626433085,1626433085,微博@徐大虾咯咯,15871278,1168295,410096,171167
BV15L411p7M8,461847198,1,人力VOCALOID,1,http://i1.hdslb.com/bfs/archive/2598ab5a83448edff1b407ef64eb742b6795e993.jpg,⚡萨 日 朗！！！⚡,1626689416,1626689416,"华强受邀演唱萨日朗
原曲：火红的萨日朗——要不要买菜（DJ8先生）
原唱：乌兰托娅",39864411,1860759,1135487,842837
BV1qb4y167JA,631801410,1,科学科普,1,http://i0.hdslb.com/bfs/archive/eda463d928cc11e113cdcb8dd53bb7c44157d11d.jpg,《网络热门科普工作者鉴定》,1626662320,1626663615,"献给所有认真的科普人，感谢他们，让真实比谣言走得快些。

词/曲/唱：Bo Peep
后期：沈逸丹
编曲：Brien Todio
视频：JesseNewman",6073150,596036,472806,197603
BV1L64y1t7ks,761740637,1,软件应用,1,http://i0.hdslb.com/bfs/archive/b22697207f116648f7ef9a508c12d39d9078813c.jpg,【全网最全】20个Safari浏览器隐藏绝技，你未必全知道！！！,1626525304,1626525304,"视频中的网站

可以关注我B站账号后
私信回复：Safari
获取所有网站

也可以在在下面直接获取

自定义浏览器：https://liumingye.github.io/quarkHomePage/index.html

图书网站1:https://ebook2.lorefree.com/

图书网站2:https://4lib.org

免费论文：https://m.lunwendata.com

如果恳请大家点个赞、点个关注
万分感谢！！！",3541995,274142,191199,390464
BV1gv411E7oj,249329413,189,手机游戏,1,http://i1.hdslb.com/bfs/archive/61dadbc98bda4f08aba0efe10cc0335218240cbd.jpg,【原神】2.2已更新，稻妻181个雷神瞳位置大全,1626834163,1626836145,"贡奉93个神像等级为6级18个， 95个神像等级为6级20个
鸣神岛：22到30号神瞳需要做神樱大祓任务  BV1ab4y167bx/
踏鞴砂屏障解除需要做踏鞴物语第一阶段任务 BV1av411E7UN
点赞三连就拜托了！
原神交流群：322743638",3514096,163038,164580,172868
BV1Wv411n7FK,249201241,1,鬼畜剧场,1,http://i2.hdslb.com/bfs/archive/386ff2ce4d2d3d023b05583905a41f813d3db44b.jpg,《内 向 顾 客》,1626444812,1626444812,小强,11514927,632253,188734,197876
BV1iM4y1K7DH,931705648,1,搞笑,1,http://i2.hdslb.com/bfs/archive/9224750f4394570b545c0ed60e9a148acb22de90.jpg,不要“做”挑战？（第十三期）【上】,1626531720,1626531720,"希望观众老爷喜欢这个系列！

前段时间因为忙碌线下BW的事情，
所以耽误了更新视频，现在已经完毕，
我保证三天后必更新，除非宇宙爆炸",14581150,717402,223647,102036
BV1dU4y137x2,674199724,1,日常,1,http://i2.hdslb.com/bfs/archive/7521752e3c22b7757918396a454091bc03dc2dc3.jpg,真没下次了！且珍惜！,1626418544,1626418544,"答应大家的! 看情况，尼妹下次出现可能会在400W粉的时候吧。
大家看着开心就行
毕竟是黑历史，收藏过6W的话，我就不删这段了。",4547945,644803,295022,81550
