刚刚
小黑子
电摇超人
当你看到我时，你已经不是第一了
《一脚超人》
谢谢你阿木
电摇小子（幻视）
不假
假
假
假
假
不假
不假
不假
不假
Dio你的手在干什么(눈_눈)
假
假
假
假
团长！
假
假
迫害团长
哇，好烫
 你干嘛
这背景不假QAQ
知道了知道了
日常迫害团长
大哥：震惊我一百年
3分钟前
背景哥，你坐啊
你好温柔
三分钟
瘟腥提示：此视频DNA错乱含量极高，请谨慎观看
继承我的刀吧少年！（时代变了
帧数感人
疯狂换背景还说是真的屑
他真的，我哭死
又迫害团····啊不是，是保护团长哈
是，是替身攻击！
大哥震惊！
三分钟。
《猜错主角》
团长怎么活下来了（恼
火了赞我（）
无惨！你完了
团长~！             超大声
团长！！！
比自家厕所还熟悉的街道）
塞扣你嗨铁鸭子达
比自家厕所还熟悉的街道
假
太草了
正道的光！
都是鬼！
又双叒叕是团长
很难想象作者创作时的精神状态
很难想象作者创作时的精神状态
太真了
你这篮球核弹做的是吧？
看到我你就不是第一了
阿力木——
干得漂亮
（完结撒花）
莱纳你坐阿
艾斯：谢谢你阿木，替我报仇了
背景不是假的，太阳是假的（
拖  鞋  之  星
哇，好烫
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
猜错主角，话说眼镜是谁的
要素过多
笑死我了，哈哈哈
赤犬：活下去，路飞
终于结束了罪恶的一生。
要素过多（bushi）
我是史上两年半的个人练习生阿木，喜欢。。。
额看到我你就不是第一了
今天的爆率那叫一个高
10分钟
小黑子露出鸡脚了吧
哇爆率真的高
置换反应
日常迫害团长
《   不   忘   初   心   》
谢谢你呜呜呜
爽！！！！！！！！！！！！！！！！！！！！！！
国际靶场
你这死人怎么是假的啊
我哭
吼吼吼吼吼吼吼吼吼吼吼吼吼吼吼吼
你坐呀（你还真有脸占座位呀）
你这血太假了
小黑子，你食不食油饼
炎柱：当鞋柱吧阿力木，这样我们就可以永远战斗了（doge
盲猜还是迫害团长
DIO：现在谁都能在【世界】的时停里动了吗？？？
事 故 高 发 地
草
注意这个拖鞋和眼镜，然后空降01：19，你会发现阿力木时停把它们捡回来了（doge
有太阳dio却没死
住手，你们不要再打了！
不要停下[doge]​
不要停下[doge]​
来晚了啊，这时候花花已经死了，呜呜呜
那一天他拯救了团长，那一天他成功达成了没有任何人受伤的世界
小黑子鸡脚也不鸡脚也不藏一下doge
瘟腥提示：此视频DNA错乱含量极高，请谨慎观看
背景太假
1.灌篮高手
2.火影
3.一拳超人
他真的，我乎死
啦~啦~啦~种太阳~
很难想象作者创作时的精神状态
笑死了，哈哈哈
哈哈哈
真的，应该一拳结束战斗
要是真的，应该一拳结束战斗
你打我撒，你打我撒~~
关于篮球是炸弹这件事
我已经猜到了
no!
很难想象作者创作时的精神状态
不要停下来呀！！！
电摇！）
电摇（
左手写字那么漂亮！
反客为主
真的太假了
这下阿力木简直宇宙第一了
地  狱  战  神
灌篮好评
日常迫害团长
谢谢背景哥
关于我关注的up主都是小黑子这件事
饿狼传说
赤犬：人头数量还得看我。
团！  ！  ！长！  ！  ！
刀我？？？
你打我撒~你打我撒~
木大木大木大
团长！
这是替身攻击
拖鞋之星
欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉
赤犬死的好啊
假
这是pvz的阳光吗？
反客为主
来了 ，重置版一拳超人名场面
能擋下這拳，不愧是網紅
他真的，我哭死
宇宙通用靶场
欧拉欧拉欧拉欧拉欧拉欧拉
无上大快拖
日常迫害团长
作者是怎么这么有创意的
罪恶的一生
这太阳不是植物大战僵尸里的吗哈哈哈
省流：黑鸡脚
团－长—（破音
这漫长的一分半
坐，他做下去了
此时无声胜有声
哈哈哈哈哈哈哈
我将鞋子堵在了新时代
莱纳，你坐啊
“背景那边，有自由吗？”
草
信息量巨大
阿______力_____木
莱纳，你坐啊
你干得好啊！
莱纳你坐呀
猜错了
阿力木，你坐啊
必须投币
震撼大哥一整年
《草》
比回家的路还要熟悉的街道
《多厨狂喜》
DIO时停换衣很屑
团--长--
《不忘初心》
莱纳，你……这是个什么玩意！
