海拉！！！！！
iOS不黑屏
游戏比我预期好哦
好大 啊 
黑屏了啊啊啊啊啊啊
派蒙我不做旅行者了
为什么我感觉到了一股DNF的感觉
嘿，看哪呢？
是游戏容易黑屏还是视频黑屏
无期徒刑
下午夏活那个站住，让我来发（
华为没黑屏
小米没黑屏
黑屏劝退
黑屏劝退
黑屏警告
没有黑屏啊
华为不黑屏
开局黑屏，真有你的
能看到诶
十一号九点以后进就不黑屏了
我黑屏了
复活吧，我的爱人
有的黑屏有的没黑屏 ，我倒是体验不错
有没有可能亮度太低
这不是脑叶公司吗？
不黑屏怎么办
黑屏
骂华为的，不知收了多少黑心钱
honor没事
华为的可以
遊戲好玩嘛
华为没黑屏
黑屏了这也太差劲了
没黑屏真不错
我7年前的华为平板M3都一直没黑屏doge
等夏活开之前先玩玩这个
realme没黑屏。
出金率有点高啊，40抽3个金
好新的广告哦~
没黑屏
还行，没黑屏
哪里的黑屏呀
你放屁
小米不卡
我过新手剧情就黑屏了
小米不黑屏
311谁下载了
什么黑屏？黑什么屏？黑屏什么？
我就是华为，我怎么没黑屏？
vivo没黑屏
黑屏游戏效果是吧？？
黑屏
黑屏
我也华为，没有黑屏啊
OPPO黑屏
我没黑屏啊
刚玩过啊
没黑屏
呼叫指挥部
没有黑屏
我的手机黑屏（因为太黑了看不清）
电脑不黑屏诶
这个阿婆主的头像 ，我乍一看像是蔡徐坤 
黑屏小学生不用管
刚看zc推过
3+2格子衬衫男女不限
3000+！
黑屏的给手机充点水。
黑屏了啊
我也是黑屏
为什么黑屏
黑屏啊
不会有人黑屏吧
好玩吗？
黑屏！
我就是来看封面的
黑屏？
小灵通不黑屏
没黑屏
年轻的广告呦~
黑屏了
要不是有个云游戏，我可能会一直卡在黑屏了
黑屏
靠色情吸引人吗？比站也搞这一套
什么b动静
粥批滚
这是真黑了
我劝你加倍努力解决黑屏
OPPO不黑
团 长 诱 捕 器
狐狸屑
苹果没黑屏，个人觉得很好玩
你这枷锁是几阶的
没有黑屏啊
没黑屏呀
黑屏
华为不卡
抽卡太難受了
换个网估计就不会
手机没黑屏确实挺刺激的
我手机没黑屏我可以告诉你们大概是什么内容
诶呀，太烦了，为啥要黑屏啊
哪里黑屏？
黑屏
黑屏
黑屏
黑屏
无期黑屏
为什么会黑屏？
？没黑屏
3000+
OPPO没
没黑屏啊
坚持两小时放弃了。继续玩方舟了
为什么会黑屏啊?
原来我是VAN
大的(广告)
就我这种非酋是不是就不适合玩抽卡
没啊
我一个超级便宜的2017年的烂手机都没黑屏。
手机没黑屏啊
没啊
iqoo全程没黑屏
黑屏的应该是手机太烂了
差点以为是希儿
屏幕怎么黑了，双击一下试试
没黑
没有啊
啥黑屏，是什么梗吗
没黑屏但是有极高卡顿……
黑屏！
什么黑屏？
这游戏不经玩
OPPO黑屏！
无期黑屏……
年轻的广告
vivo没黑屏
纯种游戏一点实机演示没有
前面的笑死了，黑屏的换个手机
华为平板，没黑
年轻的广告哟～
厚礼蟹
oppo没黑屏
我是没看到黑屏
老年机？
苹果没黑
来黑屏吧
哎嘿！
。
华为没有黑屏
小米有时候黑屏，有时候不黑……
黑屏了家人们
这游戏正经吗？
黑屏说的是游戏里
闻风而来
哪黑屏了？
好开心
科普一个冷知识。
厚礼蟹
华为没黑屏
科普热知识:遇到黑屏可以恢复出厂设置，这样就不会黑屏了。
黑屏的可以试下先云玩过剧情再返回
华为没黑屏
黑屏问题解决一下
华为不黑屏
黑屏的，有没有一种可能是眼前一黑了呢
OK我下不知道能不能让我的888为你发狂发热
官方下架吧，黑屏一直不解决
容易
荣耀一直没黑屏
为什么你们会黑屏？我这里一直没事啊
黑屏！！
全程黑屏
今天三黄蛋
被骗力！（悲）
黑屏
说黑屏怪手机的也是很牛逼，手机固然有一定关系，但这么多人都出现这个问题只能说游戏本身有缺陷，难不成你觉得游戏就是给你们几个说怪手机的人玩的？那有本事别修复，看看是不是你们养这个游戏
黑屏！
我也没黑屏
黑屏！
小米不黑屏
小米没黑屏啊
黑屏解决一下就好多了
苹果没黑屏哈
我不道啊
我这华为没事勒
小米也没黑
华为没有黑屏
和方舟差不多
黑屏
后里线
华为黑屏
黑屏警告。
无期黑屏
看看我
问卷答完了怎么关闭
无期黑屏
黑屏警告
下了，孩子很喜欢吃
我也黑屏了
什么黑屏
真TM的好玩，我都黑屏了
我是直接黑屏了，我黑屏的地点是新手关卡第四的用加锁捏住入侵者，后面游戏内容进不去，咋办？在线等，挺急的[暗中观察][流泪][暗中观察]
终于能玩了
我黑屏力
华为荣耀两个都黑，，，哭啊
新手关最后枷锁那，它黑屏，我哭死
永别了！牢笼！
苹果没黑屏。
黑屏了
苹果没黑屏
帅的
没黑啊
电脑不黑屏 bz:爱意寄予颖_
？苹果也没黑屏
▄︻┻┳═一▄︻┻┳═一▄︻┻┳═一▄︻┻┳═一
[闪耀狗]
黑屏修复了，bug，给补偿了
开服大吉！！！！
骂华为怎么了，华为手机不lj？
我的是vivo，没黑屏
英雄联盟剑姬原画
你们想看什么 我替你们多看两眼
平板也不黑屏诶
华为没有黑屏
我最喜欢海拉（震声！！！！）
年轻的广告啊
吓我一跳，我以为关机了
没黑屏啊
原来大家都黑屏了！
黑屏你们手机问题，别一天天说
夏活快乐了
一小时方舟
苹果没黑屏
官方自己整活不好意思
我去，这就是16+吗？
为啥我的没黑屏？
看着这么烂吗
漂亮姐姐们是真的上头，不妄我预约了两年啊
苹果一直黑屏
为什么屏蔽，这本来就是游戏的问题
真好玩
为维护未成年人健康上网环境，本游戏不支持实名认证18岁以下的用户登录体验。
skr~
玩到下午夏活开始
没黑屏啊
我没黑屏
苹果完全没事儿。
华为没有黑屏
黑屏的人换手机呀 反正我的没黑屏
下，老子这就下！！！
30+
我这也没黑屏
3000＋！！！
华为没黑屏
我也没黑屏呀
问卷调查填了很多次
想想你为什么会来这里孩子
华为不卡
我的没有黑屏哎
我没黑屏呀？
剧情给力
看小说一样爱了爱了
束♂缚
剧情和美术骑着程序上班吧
苹果没黑
没有黑屏啊
没有黑屏啊
苹果不黑屏
没黑屏了+1哈哈哈
不是黑屏啊
这是啥东西
卧槽好酷
哎，都发补给通告了。
vivo没黑屏
郎中推荐的广告有点那啥啊
我没黑屏
黑屏，黑屏。
没黑屏啊
玩了，氪金要素过多，我回明日方舟去了
oppo没黑屏
华为没黑屏，荣耀50
安卓11没黑屏
新广告嘿
cpdd
是不是手机问题我全程无黑屏，可能有些机型不行？
姛诱捕器！！！
省流：球很大，很不错
像我的华为一直就没黑屏
明日方舟黑化版（doge）
黑屏是手机问题
苹果不黑屏 不卡
OPPO完美运行
vivo没黑屏
我的也不黑屏
好大的黑屏
能不能好好说话
年轻的广告呦～
也就这样了，再玩一会方舟就开了
没黑吖
我用的模拟器，不黑屏
哼，想逃
我苹果没黑屏
醒来吧，冰箱的主人
无期迷途，我看是无期徒刑
为啥我没黑屏？
给点体力药就行了
黑屏？我三年前的红米都没黑
我没有黑屏啊。
一看都是我lp
想一想你是为什么点进来的
oppo无黑屏
爆率笑死人
无期徒刑
华为无黑屏
无期徒刑
我也没黑屏
华为没黑屏
vivo没有黑屏
玩到崩溃
大哥我求你了，去做动漫吧
ppt
因提瓦特？？？
华为，7个小时，从未黑屏
小米没黑屏
苹果没黑屏
华为Nova不黑屏
华为没有黑屏
OPPO也没黑屏啊
嘿嘿姐姐嘿嘿
没黑
年轻的广告哟
苹果有黑斑
我俩手机都没黑过(●—●)
好家伙，3000+人正在观看
好中二哈哈哈
原画挺牛逼的，不咋好玩
说实话，有点失望
吾陈长鑫彻底疯狂
《无期徒刑》
我vivo也没黑屏
这不他妈一股子舟味？？
好球。
有点无聊
诺基亚不黑屏
这游戏充满了《文明》《礼貌》的用语，让我想起那个蟑螂（doge）
不黑屏诶
黑猫警长
没黑屏咋
你要想想为什么你会点进来
OPPO没黑
每日必看
我寻思我也没点错软件啊
vivi也没有黑屏啊
vivo没黑屏
黑猫警长
年轻的广告呦~
b
这里，是我们的地盘～～～！
就骂华为 天天道德绑架
没黑屏
2000+
oppo没有黑屏
买了，孩子很爱吃​
完全没黑屏，老白了bushi
火钳刘明
2000多人就看这？
华为不会黑屏
cheems救我！！！
没黑屏
华为没黑
见封进
oppo没黑
喔哦！！！
IOS不黑屏哈哈哈哈哈哈哈
小米没黑屏
休想坏我道心！
结尾是什么花
pixel6不黑屏
没黑屏啊
我看得到
好刺激！
二千加
两千家人在看
此生无悔为局长
没黑屏啊
涩涩～
玩了，剧情很好
我也没黑屏
审核：你挺猖狂啊
好像四姨啊
御姐长啥样？
御姐长啥样？快进*6
发生什么事了
真我没黑屏哎
欺诈    内容   
小米手机，感觉全程流畅，画面精美，没有黑屏呢
欢迎回来
咱也是iQOO真不黑屏
过剧情退了三次
我天，好大
没黑过屏
你为什么进来？
华为也没有黑屏啊
我玩的挺流畅啊，姐姐们我来了
说真的好难听的声音
我靠，2000＋
这是我不付费能看的？
苹果不黑屏
真我没黑屏
华为也不黑屏
两千加在看
华为没黑屏呀
《无期徒刑》
见封进
小米没黑屏
我看怎么事
还好我没黑屏，就是手机烫得快着了
玩了 好玩 姐姐们好美！
雷电模拟器也一直没黑屏
vivo不黑屏
好好反思一下你为什么点进来
对不起~
iQOO不黑（
原来全黑了
没黑屏
两千多个兄弟出来吧
vivo没黑屏
华为没黑屏
华为没黑屏
啊啊啊啊啊啊啊
我不是因为封面点进来的大家不要再杀哈抖音上刷到了五六次了快
OPPO没黑屏
人物怎么自动释放技能啊，手动好累啊
人物怎么自动释放技能啊 手动好累啊
靓仔？
嗯？黑屏吗？
ios真一点不黑屏
黑屏
开始下载
我被这优雅遮蔽了双眼
什么黑屏我这里一直能看到画面
醒来吧，元。开启元点
快说！你对审核员做了什么！
黑屏
oppo没黑屏
年轻的广告呦。
标题党
《所有幻想》
黑屏
苹果没黑屏
《疯批美人》
2000+是什么鬼
《疯批美人》
OPPO不黑
米八不黑屏！
配置问题吧
嗨害嗨
华为没黑屏
游戏吗？
笑死美人我只认平菇
OPPO没黑屏
这配音是真不喜欢 虽然我不玩
这不Z先生嘛
我要跟广告比赞
我要跟广告比赞
疯人美批
地♂牢
宣傳片只有中文配音好評，不喜歡國產作品用外語配音。
我蓝屏，没黑屏
我没有黑屏
直接来吧
没有黑屏
想想你为什么会点进来
这是新动画吗
封  好  绅  少
封  好   绅  少
各位！！！
想想你是怎么进来的
我也没黑屏阿
黑屏
六十抽六金，爆率真高
华为也没有黑屏
华为没黑
哈喽哈喽
狗子！狗子！护主
封面选的好sp少不了
vivo没黑屏
肾宝片广告的感觉
小米k40没黑屏
我超老婆笑的好帅
嗨嗨嗨
御姐是啥？海拉我好爱
没黑
为什么你们会黑屏？？？
卧槽我喜欢
黑屏都能看到这里的是真爱了吧
年轻的广告，还热乎呐
嘶哈嘶哈
黑丝屏怎么破
没黑频
我玩的时候没黑屏啊
永别了，牢笼！
没黑屏啊，不过玩着玩着突然就看到修复公告了
我的是白屏
黑屏
果敢欢迎你
咳咳
我也没有黑
年轻的广告
荣耀没黑屏
？哪黑屏了
啊啊啊啊
OPPO没黑屏
厚礼蟹
下，马上下（喜）
咱就是说那个角色试用能不能简单点
是疯批美人！
姐姐嘿嘿嘿
？？？
啊啊啊啊
iQOO没黑
我也是华为没有黑屏啊咋的就苹果黑呗
没有黑屏啊
ios正常
这是什么暗黑污染游戏？
枷锁当断！
vivo没黑屏啊
老子竖屏刷进来的
华为没黑诶
我把这个头像看成蔡徐坤了
靠
没黑屏呀
这是什么游戏
想想你为什么点进来 
黑屏？我没遇到啊。
不要啊
火钳刘明
我用竖屏刷到的！为什么要反思。（理直气壮）
不黑屏
这么奇怪，为什么这么多黑屏，我没事啊
。
。。
。。
是实话，配音可以
刷到的↑上面的
北斗手机没黑屏
医生姐姐
不要问我为什么进来doge
不好意思啊up主，我没币了，不能一件三连了
看到这时，我左边的肾突然疼了一下doge
这两千多个人是在看什么 
没
没黑屏啊
就前面黑了一会，到快醒来就没有黑屏了
前面蓝屏的，趁早换手机吧
黑屏
第二遍看没黑屏，第一遍前面还是离火
过不去，太难了
iPhone8最新版本也没问题
华为一直没有黑
来束缚我吧！
步非烟？
哦对的对的，哦，不对不对
没黑
苹果也没有黑屏
我还以为是什么好康的呢
华为没黑屏
声音好适合人俑师
把cv名字标出来啊
卓雅技能有很严重的bug，希望能修改
没有黑屏
我是喜欢枪
老娘真美
本来挺吓人的，这突然来了个腿，一瞬间就不害怕了
什么鬼标题
不要ky行不行。。。
菠萝手机黑屏
欢迎收看你被骗了系列
是我们的世界
我们的乐园～
vivo没黑屏
苹果没有黑屏
年轻的广告哟～
盲猜有不少男同胞选了右边那个
真的有黑屏哎，好神奇
反正我iQOO不黑屏
疯批迷途
联想也没黑屏
全程跳过，不见黑屏
我没黑屏，华为4.4.2
这里，是我所统帅的战场！（doge）
没黑屏
立绘和剧情都不错
黑屏修复好了
黑屏已修复
挺好玩的
爆率也还行
s s~
没有黑屏啊
我这里没有黑屏
边狱巴士是吧
我心中的御姐可不是这个样子的啊
涩涩
年轻的广告呦~
疯批美人原来是我
2000+秀啊
啊！！！！妈妈！！！我好爱帅气大姐姐怎么办
iqoo不黑
好像方舟
年轻的广告哟～
没有黑屏，很正常
一直没黑过屏
都给我反思
VIVO全程没黑！
《疯 批 美 人》
好御啊
一坨缝合怪
我是华为没黑屏
我怎么刷到这个
无期徒刑
，
年轻的广告哟～
黑屏的换手机吧
华为正常
没黑屏
华为没黑屏
华为也没啊
华为没有黑屏啊？
审核:你小子挺狂啊
OPPO也没有黑屏
想想你因为什么进来。
虽然不是但我想说海拉老婆我爱你啊
为啥我的就没事呢
小米没黑
别说是卡牌游戏
OPPO幸存
我安卓完美运行
？？？这么快
年轻的广告哟
<<2000+>>
艾米潘在材料本里有bug，放完大招后，会进入超级赛亚人，就不会平a了
我也华为呀没有黑屏
艾米潘在材料本里有bug，放完大招后，会进入超级赛亚人，就不会平a了
华为平板没黑屏啊
我vivo没黑屏
艾米潘在材料本里有bug，放完大招后，会进入超级赛亚人状态，就不会平a了，只会傻傻的呆着。
艾米潘在材料本里有bug，放完大招后，会进入超级赛亚人状态，就不会平a了，只会傻傻的呆着。
没黑啊
6s活着
我APP过新手教程的时候黑屏，然后跑去用云玩过的新手教程
剧情太棒了！
。 
粥p能不能别在这ky啊
华为没黑屏
没有黑屏，体验不错
苹果8P正常就是有点费电
明日方舟完蛋啦！！！哈哈哈（癫狂）
文明先锋小海拉
我没黑屏耶~~
首先我是铝铜
红米没黑屏
我是桌娅的狗
我是桌娅的狗
敏感肌也可以用哦
日活
终焉花海
什么时候出本啊
再来一遍
钕铜模拟器
爷真飒
安卓黑屏
我没黑屏
隔壁舟舟来的
苹果没黑，别叫
"OPPO正常,VIVO内存不够了就没下载"
我没黑屏
里面有很多的文明用语制作主用哔代替。
还好吧，不算太尬
黑屏就不玩呗
最爱海拉了
？
我想问一下那个是一定要出到80抽才能出狂，还是有一定概率不用80抽出的。
阿米娅我偷偷告诉你其实我还有另一个身份！叫局长！
游戏很好我已经卡关了（官方给的奖励太少了啊！）
海拉小天使
我没黑屏（oppo）
在？什么时候出跨区好友
务必一直黑屏，务必天天补偿
没有黑屏啊
无期徒刑
没黑屏
确实也有bug，不仅黑屏，我迪蒙开大直接动不了，局内直接一片紫色激光，而且概率低的离谱，都快保底两次了，不过至少没歪
无期徒刑
我有了！白逸
我打的体力没了，而你们还在黑屏
年轻的小米也没黑屏
发个弹幕，别保底了求求了
爷真帅！
华为没有黑屏
真没黑屏，我不是水军
剧情，配音，人设都是顶级的，玩法也是不错，就是逼氪严重
用心做cg，用脚做游戏，好耶。。。。。。。。。。。。。。。。。。。。。。。。。
荣耀目前没黑屏
该起床了（
等等，这游戏叫什么名字？
厚礼蟹
啊啊啊啊啊啊啊啊老婆哒！！！都是老婆啊啊啊啊啊！！
发烫但没有黑屏
比MOBA开最高帧还烫
都是我老婆，谁也逃不掉
“文明”“ 礼貌” “文明” “礼貌”
redmi没黑屏
什么黑屏啊？
化为平板一直没黑屏
我真的是无语了下了三次了每次到300M的时候就说下载失败
华为没黑屏，我mate40e
明显就是游戏适配没做好
无妻迷途
卓娅
我华为没黑，但是今天闪退了一次
我用模拟器玩的一点也不黑
迪斯文明少女海拉
黑屏是不是开服之前点开了？提前一天开放下载
我荣耀的没黑屏
我就是有点儿卡。
好带感啊！！！！
PV好看，小人对撞
黑屏事件冷处理是吧
黑屏事件冷处理
华为没黑屏
都可以写成小说了，剧情好看
？
哪有黑屏？
加强夏音！！！
才给10连，关服吧
好耶
56发夏音你让我拿什么荔枝
扣币公司，把钱退我，活不了多久我后悔了
真我美黑屏
原来雨这么大的吗
海拉小天使一闪而过了
6号4区加起来二十多个初始号 就nm全是白姨是吧
这...是斯顿的新游戏诶
这么扣的游戏大家别玩了，活不久
如听仙乐耳暂明
肾虚，有时是在过度劳累之后
华为也没黑
出两个狂级全是迪蒙 吐了
补偿！！！
补偿！！！
补偿！！！
官服不会黑屏
剧情很甜，没有反转，我推荐你们也玩一下
好酷啊
这些花好像原神的因提瓦特
小米没黑
我必须女局！！！
印度运镜
无妻徒刑
没黑屏
bug别那么多好好整啊
修复了
家妻献丑了
前面的说EMPBUG的 会平A 有两个动画效果重合的
给我爬
别玩快跑！！看官方动态的评论区！！
这个游戏成功治好了我的电子yw，却引发了我身体上更大的问题
oppo不黑屏
眼瞅着奔着6.0的评分去了
海拉小天使！！！！
玩了两天，还是局长最馋我！剧情立绘没得说，战斗机制和养成离大谱
剧情真的！！我哭爆！！！
爷好帅！！！
体力！体力！这么大难度的养成系数，就给这一点体力，你压榨谁呢
打咩得斯！
华为没黑屏
海辣我的小可爱
我华为没黑屏啊？
我两个手机都没黑屏
老子好帅
我不做旅长了！！！
关卡黑屏啊
女
苹果黑屏
无期徒刑
红米无黑屏
哈梅尔有bug，一用就会卡啊。
前期资源获取太少，卡体力，卡资源，卡剧情，养老了，别的游戏开服一个月后才养老。你们倒好，开服3天就养老了，策划资源分配的不行啊这
苹果也黑屏
主角好帅
太难了，官方捞捞我
无敌的局长在主线疯狂吃瘪，我为什么会做这样的梦
你们说的黑屏是什么
呜呜呜呜，太美了
乞丐都特么比你们阔绰快别惦记那点b体力了
希望你把剧情全发到站来，还是视频加解说看着爽
打个第五章出那个黑色的油漆，卡死我了，官方大大优化一下
米10s没黑屏
关卡有点难
我是卓娅女王的狗！！！！！！！！
开服就寄
因为竖屏划的啊
嘿
不嘿
年轻的广告y
出台服啊呜呜呜呜呜
经典策划给美工磕头
体力完全不够用
那种靠近的图很少，我心如死水
艾米潘皮肤建模！！！！！
赫卡蒂我的！！
赫卡蒂我老婆！
这里是！为我统帅的战场！（精神错乱）
求求你了，把本局长雷普了吧
年轻的广告哟~
1
优雅，实在太优雅了
赫卡蒂！！！老婆！！！
卓娅麦外敷！！！
快跑！！！
加强夏音
加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！
加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！加强夏音！
我没有黑屏
除了在B站，还可以在哪下
除了在b站，还可以在哪里下载
刚开始感觉一般，越来越上瘾
R姐我唯一的老婆
刀客塔
小爷我刷竖屏刷到的，咋的
封面以为是卡琳娜
赫卡蒂赫卡蒂！
赫卡蒂！麦外敷！！
这里是我们的地盘～（幻听）
加强科希夏音!加强科希夏音!加强科希夏音!
刑啊
老子男局
给我修bug
我以为是SCP
没事爷是原配局长
看出来了，立绘要和谐
苹果没黑屏
这游戏太难了
11111
加强夏音加强夏音加强夏音加强夏音加强夏音加强夏音加强夏音加强夏音加强夏音加强夏音加强夏音
玩到2-8剧情不错
不亏是16＋游戏
局长姐姐~来的
无期徒刑
男局！！！我命中注定的老婆！！！！
我小不旅行了呜呜呜，
四刷姐姐
中二病和尴尬症同时犯了
抽夏音歪卓娅是好是坏
“大朗，该吃药了”
114.5粉丝（警撅）
谢谢我跟海拉宝赫宝锁一辈子可以的嘿嘿
点错了。。。
你要是敢削nox我就退游加12315举报
然后我就嫁给你们？
r姐我老婆好吧
那个说最爱的血拼的，给我站住！！出戏了喂！！
啊啊啊被蛊了
刑
卓娅老婆我爱你!!!!
加强夏音！！！！
加强夏音！！！
邮箱又出bug！！！
快跑！！！
无限刷方晶bug给个解释！！
直播道歉！！！
直播道歉！！！
你这游戏bug横飞！！！
你又出bug了！
直播道歉！！！
姐姐，全是我的
8.25前来汇报无期bug
以后发公告别用桌娅头像了，用柳生组的。丢脸。
建议快跑
规则
一点也不黑屏好吧，小米人
文明电报员海拉
iQCO不黑屏
为什么要用基金会的名义？
不会有人跟我一样看了zc才来的吧
无期迷途了解一下
立绘好看
海拉文明礼貌
为什么这种类型的游戏不出个男的多的
可以
加强夏音 角色平衡
好耶！
快跑！！！！！！！！
出现了！紫色隐者！！！
《杰斯顿试图搞垮明日方舟路上的第二个游戏》
内容做不好就想着搞氪金？
这位年轻的广告哟，你的弹幕没有关
天
我不跑姐姐
温蒂？
海拉小天使！！！
b
我四个号都没问题啊
为海拉打call！！！
11111
爆肝多日，活动池保底，歪了……
运营
寄游戏
快关服吧
吾妻迷途！
咬下下啊！
温蒂？？抄袭（bushi）
能不能增强一下夏音啊？，
别浪费时间下了，体力跟策划他妈寿命一样短
为什么我是白屏
温迪我谢谢你哦
怎么感觉最后有点抄袭
 这有点抄袭元神
还愿白逸，许愿哈梅尔
ipad也没黑屏诶
这个提瓦特一天也待不下去了
我真美！（女局长狂喜）
我的赫卡蒂宝贝www
在逃前妻R
老婆！！！！！
s c p
我炒s c p
无限刷方晶bug给个解释
无限刷方晶bug给个解释
无限刷方晶bug给个解释
标题这句话是假面骑士W里A哥照井龙说的
感觉不如方舟
这是个动作游戏、新角色体验活动就能把你搞得抓狂
你怎么敢开弹幕的哟
见多莉进，我是原神玩家
好中二啊
来把！展示！
文明礼貌小海拉
蔻蔻老婆我爱死了
无黑屏+1
红米的没有黑屏
只因你太美
偷战双bgm给个解释
什么手机的事？要不双击两下试试？
对了，这怎么下？
好恐怖的鸭子
要与我为敌吗？（错乱）
这个游戏超好玩！
女局来啦！
卓娅老婆！
苹果，没黑屏啊……
阿弥陀佛。阿弥陀佛。阿弥陀佛。阿弥陀佛。阿弥陀佛
海拉老婆我爱你
明日方舟？！
文明小海拉
想想看你为什么点进来
文明海拉
