第一第一
1
新开的坑
看完了，好恐怖啊
正好开饭
第一次这么靠前
这个好看
好激动！！！第一次这么早
1
这部台剧是真的好看
diyi
？
台剧这几年是真不错
就在刚刚！
独家踢爆
为啥主持人还不一样捏
1
阿珍爱上了阿强
这个巨好看！在其他up那里看过就喜欢了，片片终于安排上了！
2min
第一次这么早
就知道片片会来解说！
当你看到这条弹幕时你就不是第一个了
两分钟
这个好看
看了特别好看周渝民太可以了
太好看了
不再是绿藤市了
这姿势，知道为啥叫任菲了，感情是飞人啊
四分钟
赶上了
三连
这p的，技术不过关啊
无锡市
前排～
一分钟
刚刚
好耶
淦啦，你很三小欸
你这样很机车诶
超热乎
按下不表(1/1)
知道警察探案方向，要么有内线，要么是穿越
就这就这我朋友推荐的
因为犯了罪
终于等到这部了！
长得好像牛蛙牛老师（不是
你说话好机车了啦
2分钟我就凭本事刷到了小肝肝
好耶，终于有悬疑可以看了
兄弟们！我能上去 我直接把长城修一遍
你这个人真的很机车唉
我擦，我真往回拖进度条了
罗翔送进去的
这是男主吧
啊第一次这么早
罗翔送进去的
逆局已经烂尾了，后面的剧情不行
好早！
台湾杀人不死
都很漂亮
哈哈哈哈哈哈
好耶
（按下不表1/1）
《按下不表》1/1
靠北哦
san lia
《按下不表》1/1
卧槽，弹幕好少
间客
可恶，明明！
高产似那啥啊
好早
电视剧里的检方永远都在证明动机
周渝民？
边吃饭边看
吃饭中，真下饭
第一次这么早
按下不表*1
好烫的片片
这不是黄雨萱的弟弟吗
这具备关监狱的条件么
按下不表（1/1）
6000+人好呀~
按下不表（2/1）
《按下不表》2/1
热乎的
这回不是绿藤市了
好
18集以后就难看了
想见你里的弟弟？
啊啊啊啊啊
按下不表（1/1）
可恶，我都看完了
继续按下不表
记不住啊
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
好像梁朝伟
催琅琊榜的？？？？到底什么心情。。每次看评论都在催。。恶心人吗你们
二审前不会进监狱吧
按下不表失败
按下不表2
是我
麻麻，我出息了 居然这么早
一脸爱慕？？
好像是耶，怪不得那么眼熟
哈哈哈哈哈哈哈哈
经典河里打捞分尸案
阿珍爱上了阿强
那谁的弟弟
阿强在哪
好家伙逆局啊！整体不错但是bug有点多
他在监狱里怎么整理的资料？？？
我是不是来太早？
好耶
9分钟
劳改留长发？嗯，不是大陆拍的
这是弯弯的吗？
因为他们都是帅哥呀
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
江爸爸！
不会沉下去吗？
跟七宗罪一个烂套路？
你讲话很机车欸
这不是弟弟吗！
就这？！就能把人定罪？
花泽类
陈思源，陈韵如弟弟
李铭顺！！！！
？？？
按下不表（1/1）
十宗罪
看见他名字我就知道她重要了
陈韵如的迪迪诶
弯弯的片子？
冲冲冲
唱《你朝我的方向走来》
按下……对不起按不住了
靠北啦俗女串台了
情杀重要名字阿珍
按下不表（2/1）
靠北唉，你这样玩很机车哦～
哈哈哈哈哈
真的好像梁朝伟
这临北市，你说有没有一种可能这是台北啊？
阿珍爱上了阿强
“我起名字是很有逻辑的。”
在哪里可以看
不是要整个血鹰吧。。。
陈韵如弟弟？
真的像梁朝伟耶
来早了
东临碣石，以观沧海
喂 馬拉桑～～～
看多了悬疑剧，感觉这些词听起来都好熟悉啊。
我好早
新坑当三连
靠北诶
啥 二审前就入狱了？
经典血翅膀
11111
11111
按下不表（1/1）
11111
不，我叫梁朝伟
11111
11111
你很机车诶
甘静
终于说逆局了
仔仔？
真牛 这么高的桥 说跳就跳
按下不表未遂
1.7w+！！！
这个角度！和梁朝伟太像了！
是的
1.8W。
电音王子现状
按下不表（2/2）
好机车啊
表（2）
有这么捞尸的？还飞下去的
周渝民好帅啊
每日任务按下不表
看到六级没看了 好复杂跟不上
没有头怎么确定的身份？偷渡客也不可能有DNA档案啊
被嫌疑人控制节奏，这法庭真窝囊，或者说是烂
建议自己看别看解说
好中二啊我天
被封印的艾库佐迪亚
哇塞，都是台湾的熟面孔啊
nice
