来了来了
想你想你想你想你
哭了，岚少更新了
想你想你想你嘤嘤嘤
岚少好久不见！！
解体新书
万 恶 之 源 
已经8年了么。。。
原来封面长这样的吗已经完全忘了
害怕
哦哦哦aya
过年了！
好怀念T﹏T
想死你了
这熟悉的BGM
解……解体啥来着
这，有生之年
真的好熟悉wwww
哇耳目一新，不愧是要收钱的！
IB同款曲子吗（
岚少好久不见！！
Aya！
八年？？？？这么久了？
一个小时3万播放，现在两点
有的！
i了
我脑子里已经开始a~~ya~~了
爷青回！！！
爷青回！
人偶
泪目
刚看完老版本回来！！
bgm泪目
爷青回！！！
好家伙，狡兔三窟，狡岚三坑
思念！
爷青回
aya
岚少我好想你啊呜呜
泪目了
那张aya和金毛的cg截图至今还保存在那个已经不用的电脑里
终于等到你了
哇哦
有生之年！！
爷青回
过年了！
泪目
好家伙 已经八年了么
爷青回
爷青回
啊啊啊啊啊！！好激动！岚岚肥来做视频了
爷青回！！！！
8年了
好多年了，文艺复兴
玛德八子笑死我了哈哈哈哈哈哈哈哈哈哈哈哈卧槽
思念弹幕
爷青回
以前最喜欢这个bgm了
爷青回
我哭了
多少年了
我前段时间刚刚重新刷了一遍老版的狂父！！！
粉粉粉粉粉
“我们修复了游戏不能用钱购买的bug”
爷青回
爷青回
过年了！！
岚少我爱你！
有的呀！
爷青回
+
爷青回
哭了
呜呜呜呜我说不出话了呜呜呜
我刷爆这视频
解体新书警告
那个被杀时的娘！！印象深刻哈哈
爷青回
确实
好像叫人形之偶
解体新书
太久啦.......
爷青回
zzzzzzzzzzz
AYA太美了
好家伙清一色的五六级号
zzzzzz
3.2万播放4500条评论，把排面打上
动次打次
透视哪有画错。。。边角是弯的啊
好家伙 泪目惹！
惊了！
呜呜呜，好怀念
我的乖乖
????爷青回！！
卧槽！？
岚少，经常发视频呀
好家伙。直接过年了！！！！
四十八手x
泪目
过年了
只要我活的久
zzzzzzzzzzzzzzzzzz
我都快奔三了55555
赞美太阳！（错乱）
我都快把剧情忘记了（已经忘记了）
哇呜呜呜呜哭出来了
果然还是不要剧透比较好哦大家
文艺复兴
思念弹幕是什么啦w
岚少我爱死你了呜呜呜_(:D)∠)_
八年了啊，你知道这八年我是怎么过来的吗！（雾）
呜呜呜呜都没感觉有这么久呜呜呜
等等，大晚上发狂父……故意的吗？！！
woc八年了，喜欢岚少八年了都
岚岚 要更好啊
赛博朋克还没出
卧槽都8年了。。。
解体新书！好久不见竟该死的亲切
草
在？借点端粒？dna刻不下了
蒙娜丽杀是魔女啦！
前几天刚重温完狂父小说wwwwww
岚少我爱你！
玛   德   爸   子
熟悉的魔王魂
想起来了
实况岚呜呜呜呜呜呜呜呜
有8年了么
爷青回啊
8年了啊
RPGMAKER
这是谁！！！
好家伙，8年了
我好想你
啊啊啊啊啊啊啊
岚少玩魔女之家重制版可是疯狂吐槽啊  笑死我了
我也！
我也有截图，只是当时的手机早就已经坏了，突然想起来，有点怀念的感觉
我要哭了
八年了
你知道我这八年怎么过的吗？？？
爷青回
真正的爷青回
怀念啊啊啊
居然8年了！我还记得！
天哪这个bgm
啥情况？这也够久了？
奥运番
这就是2012年吗
上次看这个还是大学寝室里
好家伙！你消失多久可！？
我爱你
好家伙
突然发现竟然是中文！！
天啊这个BGM……内味儿回来了！！！
遗憾碰到岚少有点晚
哦哟付费了就是不一样
爷青回
爷青回！！
仿佛又听见了 aya~~~~~~~~~~~
哇 厉害了
我记得魔女也重置了 不安排下吗
爷青回
岚岚！！！！！！！
八年了
爷青回
奶奶 您关注的up主更新了
从那之后所有红色的书都变成了解体新书www
在哭了呜呜
岚少么么哒
八年了吗已经
我的青春
呜呜呜呜爷青回
玛德爸子真是太好笑了
之前魔女之家也重制了
我原神都不玩了  来看岚少
只要我活得过久 总能等到新实况！ ！
免费bug草
啊，解体新书，啊，怀念的味道
爷青回
！！！！！
好家伙，我经常翻看，记得贼清楚
泪目
神作
嵐少！我愛你
真的好怀念好怀念岚岚的恐解实况
哇过年了！
对啊不考虑重开恐怖小游戏吗
好家伙
8年了
那你还疯狂吐槽魔女之家充值2333333
爷青回
爷青回！！！！
思念弹幕
上次看还是大学
从大学看到现在社畜4年了QAQ
爷青回
我靠八年了
爷青回！！！
怎么会这么快呜呜
兄弟们过年啦
啊啊啊啊啊啊 岚少牛皮
解体新书！！呜呜呜
八男年
只要活得够久~~~
希望能有更多的游戏重制
我刚刚成年 泪目
哈哈哈哈哈太怀念了QWQ
幸福来的太突然
靠是熟悉的bgm
看看我发现了什么
你是谁声音好熟悉
透视感觉上面有点大…
入坑岚岚就是因为《狂父》
八年……
你知道这八年我是怎么过的吗！！！
爷青回！
解体新书
呜呜呜太想你了
USA
it was USA
八年了！
八年了
经典BGM啊啊啊
老年人观众回归
爷青回！
熟悉的感觉
有内味了
失踪人口
你这么一说，我也想了，听日语
我落泪了
給嵐少頂上去！！！！！！！！
啊啊啊
dna动了！
BGM想起ib了
？？？？？？？？？？岚少呜呜呜呜呜呜呜呜
好家伙，那我看岚少8年了
gem
8年了
对，高等数学
八年，泪目了
爷青回
我发现了什么！！
哈哈优化了免费的bug
菜单变多了hhhhh
竟然还能多角度，有心了
好家伙，当年看岚少我才初高中，现在我都读研了
魔王魂
啊这个耳熟的bgm
老想你了
岚少居然更新了
问魔女之家的重置，岚少直播已经玩过了……
爷青回
呜呜呜呜！
文艺复兴
我听着岚少说话好想哭
好久不见！甚是想念！
爷青回
！！！
大爷大妈过年好！！！
老DNA了
八年了我都上大学了啊呜呜呜岚岚
不！我记得狂父也有蒙娜丽莎，出来个僵尸动次打次的
草玛德爸子哈哈哈哈哈哈哈哈哈
抗战胜利了
大家新年快乐
这个bgm，我天
岚少！！！！！！！呜呜呜呜呜呜呜呜呜呜
5555岚哥哥！！！
八年了啊
孩子都长大了
爷青回
爷青回
天哪啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
蒙娜丽杀是魔女之家吧
有那味了
啊啊啊啊啊啊啊啊啊！孩子疯了
我挂了算我的
失踪人口
岚岚我爱你！！！！
好久不见T_T
八年了我都从中学生变成社畜了真的梦回
爷青结
爷青结
熟悉的魔王魂，哈哈哈哈哈哈哈
来了来了，岚少的日式英语23333
呜呜呜太思念了！！！！！！
来了来了！
aya！！
啊啊啊啊啊啊啊啊啊啊
爷青回
解 体 新 书，这次是真的
魔女之家重置岚少直播过啦
你是谁？为什么在我的关注里？（狗头）
yreqinghui
存档狂魔警告
爷青回
哈哈哈哈哈哈
魔女重置直播过了啦，前面的去翻录播！！
岚少诈尸了！
泪目
！！！！
冲冲冲
我刚入B站看的第一个视频就是岚少的狂父
呜呜呜呜呜呜呜岚少岚少
岚岚！！想你啊！
怀念的bgm
哇哇哇哇哇哇哇哇哇
GBA!
8年了
哦天呐这熟悉的BGM
爷青回
魔女之家重置很早就直播过了
爷青回
一转眼已经八年了
爷青回啊啊啊啊啊
不要什么都刻在DNA里面啊！
爷青回
散落的亮晶晶
过年了哈哈哈哈哈哈哈哈哈
八年了！！！！
这首曲子是公用素材，ib也有用过很正常啦
解体新书
只要我活得更久，就能等到岚少更新
啊，这
回来了，爷的青春回来了
真的回来了
岚少我好想你啊
我已经三连了
幸好不久之前才重温过
我发现了什么？爷爷你关注的up主更新了！！！！！
DNA刻满了啦！
爷青回！！
爷青回
真·解体新书
有生之年
好家伙
哭了，，，，
哇哇
太思念了
解体新书！
渣渣渣渣渣
有魔女之家重置
阿雅！
呜呜呜八年了吗！！
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈我还记得宝石
好家伙，居然都8年了
泪目
大清早就这么幸福的吗
这个立绘是某个坏结局的。。。（就不剧透了
疯蝶哈哈哈哈哈哈哈哈哈
我看到了什么？？？？！！！
优化了免费的bug
好怀念
岚少好久不见啦
感觉好久没更新了
之前看的时候还在小学...
熟悉的音乐
这是真 解体新书了呜呜呜呜
硬币比点赞多系列哈哈哈哈
嵐少終於回來了555
过年啦
泪目
我全程姨母笑怎么办！！！
卧槽，差点以为是张脸
爷春归
爷青回
过年啦！！！
爷青回
这个bgm！！！！呜呜呜呜
爷青回
爷青回
从高中到现在我都研究生快毕业了hhh时间太快了
我的青春QAQ
小红书
有的哈哈哈哈哈哈哈哈哈哈哈哈哈
呜呜呜呜呜呜呜呜
哇哇哇！爷青回！
就是那个亮晶晶
泪目
多少年没看岚少的rpg了！！！
这个BGM
爷青回呜呜呜呜呜呜
解体新书
哈哈哈哈哈哈哈哈玛德爸子
八年了？自从岚少不更新我都不发弹幕八年了？
草啊
初中到工作，哭了
还没看，好耶
←魔女已经玩过了
还有简体中文
啊啊啊我还以为眼花了
爷青回
我现在还记得！
好家伙，八年了
万恶之源
解体新书
八年了，你们知道这八年我怎么过来的吗
？
爷青回
八年了？！
免费bug哈哈哈哈哈
按⭕上吊
熟悉的BGM
解体新书
才发现怎么清晰度只有480p啊
过年了今天！！
解体新书
爷青回
当年就是因为看岚少才经常刷B站的呢！！！
狂爹
好怀念啊
woc！
选项噔的一声有丶黑魂二那味儿
哈哈哈哈哈
解体新书
熟悉的bgm！！！！
8年了，天
是熟悉的可以让人安心的声音！！！！
解体新书！！
爷青回！
啊我DNA动了
爷青回
宝石是什么东西哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈已经忘记了吗
解体新书
过年好！！！！！！！！！
看我一大早发现了什么。我是天。
狂父（x）疯爹（✔）
值得拥有
爷青回
当时看还觉得很神必，现在我已经是医学生了x
你是谁→_→
过年了！！岚岚！！
解体新书
没关系，我也不记得
过年好
爷的青春·回来了
雅灭爹雅灭爹
大家过年好呜呜呜呜呜呜呜！
完了，我就记得岚少说的你敢再黑一点吗
好怀念啊啊啊
过年啦
岚岚啊啊啊啊啊啊
思念弹幕
BGM有内味了！
过年了啊啊啊啊啊啊
解体新书
啊啊啊
还有！
呜呜呜呜呜呜呜
泪目
怀念
爷青回
一听BGM感觉回到了初中
岚少声音真好听！
真结局黑到爆炸
文艺复兴啊啊啊啊
太熟悉了吧
我流泪了我流泪了呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜！
我他喵。。。发现了啥
zzzzzzzzzzzzzz
八年了吗。。。
好怀恋啊
有生之年
真的好多年了
QAQ
爷青回
解体新书
啊啊啊啊啊啊爷青回！！！！
哈哈哈哈哈哈
爷青回
看看呗这么难得
我直接一个好家伙
啊！！！只要活的够久
只要我活得够久，也能看到岚岚实况日恐解
爷青回！
瞧瞧我看到了谁！
过年了？！
啥时候魔女之家也重置下吧
呜呜呜青春啊
哈哈哈哈哈哈
哭了
我反应了一下，这是岚少，这居然是岚少
！！！！！！！！！
投币量就tm离谱
好想你啊呜呜呜
哈哈哈哈哈哈哈太可爱了
以前只有五个啊喂
这个熟悉的bgm
解体新书
有哦
爷青回
过年啦啊
八年了啊
好的作品值得收钱
！！！！！！！！！
电脑上我关于疯爹的截图全遭删了
wdnmd我DNA动了，是解体新书！！！
8年了嘛！好久了
粉丝都6级了
卧槽卧槽爷青回！啊啊啊啊啊啊啊啊！
泪目
真的解体新书
爷青回！！！！
我来了我来了我来了
好家伙 我直呼好家伙
我还记得主角的叫声，娘——
变漂亮了
好家伙，这等级
拿起我心爱的小电锯
嗷嗷嗷过年啦！！
真孩子都长大了
思念弹幕哈哈哈我想你想你想你啊岚少
我靠！！！！！！！！！！！爷青回！！！！！！！！！！！！！！！！
爷青回
爷青回！
等了好久！
爷青回
蒙娜丽莎是魔女之家叭
爷轻回
呜呜呜我也好久没玩过了
解体新书万恶之源
←那个是魔女之家！
噢噢噢噢噢噢
终于轮到我说爷青回了
泪目
草，浴缸那个场景好像也有蒙娜丽莎
啥时候能重制mogeko就好了，mogege
Ng：终究是错付了
当初看这个的时候我还是个小傻子，现在生了另一个小傻子
解体新书
21克
已经八年了吗
一下去都是5，6级的大佬。。也包括我啦
爷青回
啊啊啊啊啊啊啊啊啊啊！（土拔鼠尖叫）
以前只有五个存档TwT
岚少又做狂父了，泪了泪了
等一下？？？？！？？！！！！
过！年！了！！！
文艺复兴，泪目
真的 单纯 是因为岚少入B站的 毕竟当时看动漫还方便
狂父是我最喜欢的游戏加女主了
啊啊啊超感动！！！
呜呜呜呜呜呜居然八年了。
爷青回！！！
解体新书
爷青回
爷青回！
爷青回
我只能说啊这
只要你活的够久，甚至能看到岚少更新视频
体臭999
高一看的狂父实况 八年了吗....
爷青回！！！！
！！！！！！！！！！！
爷青回
bgm真的哭了
初一到大一啊呜呜呜
解 体 新 书
卧槽卧槽！！爷青回！！？
倒回来反复笑哈哈哈哈哈哈哈哈哈哈哈哈
小学到高中了都
解体新书来了
居然有简中版
解 体 新 书
????
爷青回
解体新书
泪目
爷青回！！
呜呜呜初中打大学
好家伙我直接过年，出去放挂鞭了
爷青回！
呜呜呜呜我的妈啊岚少！狂父！实况！
狂夫诶！？
哈哈哈哈有的啦
哭了
还有简中的么
呜呜呜
欢迎回来！
魔女之家早重置了
天啦我真的青回qaq
好家伙 看岚少都已经看了八年了
怀念岚少！
你是谁？
岚少我想你了
八年了我的天
八年了啊！真的，我直接激动的哭出来了
原来已经有八年了吗！！！
来了来了！
爷青回
嗷呜！爷青回
哈哈哈哈哈哈哈
我居然关注岚少这么久了？
好怀念(✪▽✪)
爷青回
泪目了
思念弹幕
思念弹幕是啥啊
为岚少贡献弹幕
卧槽卧槽爷青回
老规矩，泪腺战士的视频里请不要提岚少等其他up的名字
爷青回!
爷青回
张宇18讲
新年好啊
不要什么都刻在dna里面啦
这声音我太怀念了
啊啊啊啊啊啊啊啊啊终于！！！
？！
初二到大一
哇！
爷青回啊
想起那个被强行洗白的老蝶
不知不觉喜欢岚少这么多年了
初二到大四……
哈哈哈哈哈哈
岚人更了，爱你
爷青回
爷青回
爷青回
z键连打
我爱你岚少
解体新书
爷青回！！
过年好
爷青回
哈哈哈哈哈哈哈
好家伙
爷青回
a~ya~
码垛发咋
呜呜呜
岚少！
爷青回
你也知道八年了（哭）
爷青回
解体新书
我当场爷青回！！！
爷青回
熟悉的bgm
前面的重制版魔女早玩过啦！！2g网啊
俺的青春！！！！！！！！
有生之年嘤嘤嘤
岚少！你是最棒的！
卧槽！好久不见！
表白岚少！
八年了吗
前面的魔女之家的重置有，贴吧那边有录屏可以去找找
爷青回！
解体新书
画面变好了
哈哈哈哈哈哈哈
爷青回
好家伙，爷青回
过年了呜呜呜呜
高中到社畜第三年
表白岚少
一点都不害怕呜呜呜
NG呢
爷青回了
爷青回
有人能掐我一下吗，我觉得我还没醒
竟然八年了
爷青回
解体新书
过年好啊各位
啊。
爷青结
啊。
爷青回
爷青回
爷青回呜呜
看见岚少就白嫖不动了，硬币送你呜呜呜
我又想到那把电锯和熟悉的追逐战了
ZZZZZZZZZZZZZZZZZZZZ
八年了……吗
爷青回
有的！亮晶晶！
八年了，八年了啊
啊，想起来了
爷青回
哈哈哈哈
解体新书
爷青回
八年了啊
失踪人士回归
爷青回！
爷青回
宝石不是黄金炸虾吗？
天呐我居然是看岚少实况长大的！
光玉哦
感觉回到了大学时代 哭了
还有移植开发商
爷青回
QAQ岚少！
？？？？？？？？？？
只要我活得够久，岚少就会更新
好家伙
八年了
爷   春    回！！！
爷青回
爷青回
ohhhhhhhhhhhh
草
8年了，好家伙
啊啊啊熟悉的画面
8年了。。
第一次看这个游戏实况我才小学现在都高中啦
文艺复新
解体新书
过年了过年了过年了呜哇啊啊啊啊啊啊啊
阿雅！
爷青回
我活了我活了
魔女之家重制已经直播过了哦
是中文……呜
好家伙好几年了，孩子真的都长大了
八年了！！！！！宝贝！！！
过年啦过年啦
初中到大学了
直接哭就行吗QAQ
爷青回爷青回爷青回爷青回爷青回
.0.0
哈哈哈哈哈哈哈
八年了啊
爷青结
不知道剧情改了没
欧普熊
岚少？！我的妈呀表白岚少！
芜湖
芜湖
啊啊啊啊啊啊啊啊啊啊啊啊
爷青回
泪目
优化了免费的bug
初中到大四T T
这是我来B站看的第一个恐怖游戏实况！！！
日 现在都是医学生了
哈哈哈哈哈哈哈哈哈哈
过年啦！！！
呜呜呜呜爷青回
爷青回
好久不见，爷青回
解体新书
那时候我才初中 时代的眼泪
优化了免费的bug哈哈哈哈哈哈哈哈
爷青回！
还有活化石记得ib啊
想死你了5555555
什么 已经8年了吗
爷青回
！
爷青回
娘？
哭了 呜呜呜
過年好！！！
8年了 真的老了
泪目
爷青回
大家过年好啊！！！！
今天就当过年了
我都有孩儿了
呜呜呜呜呜呜
爷青回！！！！
爷春回
大学到参加工作呜呜呜
啊啊啊爷好激动岚少又玩RPG了！！
好家伙，岚少，我初中到大二
都8年了
woc！
八年啊，当年看的时候抱着只会阿巴阿巴的表妹都上初中了
奶奶 ，你关注的岚少终于更新了！
！！！卧槽我还以为我在做梦啊喂啊啊啊啊啊
爷青回
不过岚少是不是已经把剧情给忘光了2333333
好耶！
好怀念
我居然还记得收集宝石开真结局的设定
高 等 数 学
八年了害
天哪看我发现了什么？？！
你居然发视频了！
zzzz开心一刻 开心时刻
好久了555
高三道社畜第二年
好家伙，我还记得宝石是啥呢，你就给忘记了
真好
解体新书
惊了！！！
啊啊啊啊啊啊这个bgmIB也有
呜呜呜不容易啊
熟悉的bgm 爷青回
爱灵之贽入坑都我哭了
挖的惹法克
xiao
小学到大学了呜呜呜呜呜
过年啦过年啦
爷青回
爷青回
来了来了，我活到岚少更新了
爷青回
好家伙
我DNA动了
爷青回！！
呜呜呜呜呜呜
有生之年！！！
安娜贝尓
卧槽爷青回
爷青回！！！！！！！
前方高能
初中到大学
zzzzzzzzzzzzzzzzzzzzzz
爷青回
岚少！！！
爷青回
解体新书
啊啊啊啊啊啊啊
10个哪够啊
魔王魂555
昂！
初中到大学了 泪目
比如魔女之家
麦德花惹
爷青回！！！！！！！！！！！
"aya,爹回来看你啦"
梦回我的小学时光
过年啦
这么多年了，我当初初中现在都上班了
爷青回
解体新书啊
好快啊，都八年了
mogeko重置岚岚已经直播过了
以前有宝石的啦哈哈哈
爷青回！
失踪人口回归
爷青回
8年了吗，已经
爷青回！！！
刻进DNA的bgm！
惊了
从小看到大的
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
这回是真的解体新书了
呜呜呜呜呜呜呜呜
小学到大学了
爷青回
泪目
怀念！我炸了！
哈哈哈哈哈哈哈
哇哦
爷青回
我还是第一次看这个
过年好呜呜呜
爷青回
好好看
我流泪了
好傢伙
八年了呜呜
B！G！M！！！怀念啊啊啊啊
爷青回!
哈哈哈哈哈哈哈哈
我哭了……岚少玩rpg了还是狂父……
爷青回！
爷青回
换个视角这个好良心啊
一觉醒来我看到了什么!!过年了兄弟们
爷 青 回
Ib恐怖美术馆也有这个bgm诶，想看岚少玩ib恐怖美术馆
爷的青春回来了！(⋟﹏⋞)
?
她居然更新了！过年了！
MD，泪目。原来不是不怀念，只是反射弧太长……
八年了呜呜呜
爷青回！！！！
只要我活得够久就能看见岚少更新恐怖游戏实况！！！！
真的超级喜欢岚岚的rpg呜呜呜，终于又有了
好家伙
真好
爷青回
爷青回！
已经八年了啊
岚岚！
过年啦
初中到研究生了
泪目啊啊啊啊啊啊哭了小学到大学
天梦回
为爱发电。。。终于等你回来了！
