天气之子
舒服
四月是你的谎言
k-on！
银魂
AB AB  AB AB  AB
我爱她们啊
少女歌剧
云之彼端
悠久之翼
十字路口
公主焊接
k-on！
夏天你好
没错
三连
朝花夕誓
一拳超人
命运石之门
我的青春恋爱物语果然有问题
排球少年
辉夜大小姐
此生无悔入二次元
66666
"[""0.08"",""0.6"",""1-0"",""2"",""  忆"",""0"",0,""0.047"",""0.692"",""0"",""0"",1,""SimSun"",1]"
"[""0.08"",""0.6"",""1-0"",""1.9"",""    里"",""0"",0,""0.047"",""0.692"",""0"",""0"",1,""SimSun"",1]"
"[""0.08"",""0.6"",""1-0.01"",""1.9"",""      那"",""0"",0,""0.047"",""0.692"",""0"",""0"",1,""SimSun"",1]"
"[""0.08"",""0.6"",""1-0.01"",""1.6"",""        朵"",""0"",0,""0.047"",""0.692"",""0"",""0"",1,""SimSun"",1]"
"[""0.08"",""0.6"",""1-0"",""1.5"",""          花"",""0"",0,""0.047"",""0.692"",""0"",""0"",1,""SimSun"",1]"
烟花
声之形
公主联结
Re：从零开始的异世界生活
"[""0.08"",""0.6"",""1-0"",""2.5"",""仍不知它名字是什么 "",""0"",0,""0.299"",""0.735"",""0"",""0"",1,""SimSun"",1]"
"[""0.08"",""0.6"",""1-0"",""2.5"",""        名字"",""0"",0,""0.299"",""0.735"",""0"",""0"",1,""SimSun"",1]"
可塑性记忆
巨人nb
"[""0.08"",""0.25"",""1-1"",""1.5"",""暂"",""0"",0,""0.99"",""0.25"",""1500"",""0"",1,""SimSun"",1]"
玉子市场
"[""0.05"",""0.32"",""1-1"",""1.5"",""时"",""0"",0,""0.99"",""0.32"",""1500"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.38"",""1-1"",""1.5"",""放"",""0"",0,""0.99"",""0.38"",""1500"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.45"",""1-1"",""1.5"",""下"",""0"",0,""0.99"",""0.45"",""1500"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.5"",""1-1"",""1.5"",""肩"",""0"",0,""0.99"",""0.5"",""1500"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.56"",""1-1"",""1.5"",""上"",""0"",0,""0.99"",""0.56"",""1500"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.66"",""1-1"",""1.5"",""所有"",""0"",0,""0.99"",""0.66"",""1500"",""0"",1,""SimSun"",1]"
"[""0.04"",""0.66"",""0.8-0.8"",""1.5"",""所有"",""0"",0,""0.99"",""0.66"",""1500"",""0"",1,""SimSun"",1]"
"[""0.03"",""0.66"",""0.6-0.6"",""1.5"",""所有"",""0"",0,""0.99"",""0.66"",""1500"",""0"",1,""SimSun"",1]"
进击的巨人
叛逆的鲁鲁修
擅长捉弄的高木同学
来自多彩世界的明天
"[""0.05"",""0.3"",""1-1"",""3"",""一起追逐林中那些萤火"",0,0,""0.99"",""0.3"",""3000"",0,1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3"",""一起追逐林中那些萤火"",0,0,""0.99"",""0.6"",""3000"",0,1,""SimSun"",1]"
我永远喜欢千反田！
十字路口
桐人老爷！！！！！
看的番不多，见谅QAQ
"[""0.11"",""0.4"",""0.7-0.7"",""2.8"",""一起追逐林中那些萤火"",0,0,""0.99"",""0.4"",""2900"",0,1,""SimSun"",1]"
"[""0.11"",""0.53"",""0.7-0.7"",""2.8"",""一起追逐林中那些萤火"",0,0,""0.99"",""0.53"",""2900"",0,1,""SimSun"",1]"
"[""0.15"",""0.45"",""0.5-1"",""2.8"",""一起追逐林中那些萤火"",0,0,""0.99"",""0.45"",""2800"",0,1,""SimSun"",1]"
"[""0.15"",""0.49"",""0.5-1"",""2.8"",""一起追逐林中那些萤火"",0,0,""0.99"",""0.49"",""2800"",0,1,""SimSun"",1]"
"[""0.99"",""0.2"",""1-1"",""3.6"",""像\n故\n事\n里\n那\n一\n路\n奔\n波\n的\n勇\n者"",0,0,""0.001"",""0.2"",""3600"",0,1,""SimSun"",1]"
"[""0.99"",""0.2"",""0.8-0.8"",""3.45"",""像\n故\n事\n里\n那\n一\n路\n奔\n波\n的\n勇\n者"",0,0,""0.001"",""0.2"",""3450"",0,1,""SimSun"",1]"
"[""0.99"",""0.2"",""0.6-0.6"",""3.3"",""像\n故\n事\n里\n那\n一\n路\n奔\n波\n的\n勇\n者"",0,0,""0.001"",""0.2"",""3300"",0,1,""SimSun"",1]"
"[""0.99"",""0.2"",""0.4-0.4"",""3.15"",""像\n故\n事\n里\n那\n一\n路\n奔\n波\n的\n勇\n者"",0,0,""0.001"",""0.2"",""3150"",0,1,""SimSun"",1]"
"[""0.99"",""0.2"",""0.2-0.2"",""3"",""像\n故\n事\n里\n那\n一\n路\n奔\n波\n的\n勇\n者"",0,0,""0.001"",""0.2"",""3000"",0,1,""SimSun"",1]"
"[""0.01"",""0.2"",""1-1"",""1.5"",""迎着"",0,0,""0.3"",""0.2"",""1500"",0,1,""SimSun"",1]"
擅长捉弄人的高木同学
"[""0.01"",""0.25"",""1-1"",""1.5"",""  晨光"",0,0,""0.3"",""0.25"",""1500"",0,1,""SimSun"",1]"
"[""0.03"",""0.3"",""1-1"",""1.7"",""哼着无名的歌"",0,0,""0.4"",""0.3"",""1700"",0,1,""SimSun"",1]"
"[""0.025"",""0.3"",""0.8-0.8"",""1.7"",""哼着无名的歌"",0,0,""0.395"",""0.3"",""1700"",0,1,""SimSun"",1]"
"[""0.02"",""0.3"",""0.6-0.6"",""1.7"",""哼着无名的歌"",0,0,""0.39"",""0.3"",""1700"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""0.4-0.4"",""1.7"",""哼着无名的歌"",0,0,""0.385"",""0.3"",""1700"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""1-0"",""4.5"",""有时候 想成为太阳的颜色"",0,0,""0.048"",""0.609"",""0"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""0-1"",""4.5"",""有"",0,0,""0.048"",""0.609"",""0"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""0-1"",""4.2"",""  时"",0,0,""0.048"",""0.609"",""0"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""0-1"",""4.2"",""    候"",0,0,""0.048"",""0.609"",""0"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""0-1"",""4.2"",""       想"",0,0,""0.048"",""0.609"",""0"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""0-1"",""4.2"",""         成"",0,0,""0.05"",""0.609"",""0"",0,1,""SimSun"",1]"
花舞少女
"[""0.015"",""0.3"",""0-1"",""4.2"",""           为"",0,0,""0.05"",""0.609"",""0"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""0-1"",""4.2"",""             太阳"",0,0,""0.05"",""0.609"",""0"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""0-1"",""4.2"",""                 的"",0,0,""0.052"",""0.609"",""0"",0,1,""SimSun"",1]"
"[""0.015"",""0.3"",""0-1"",""4.2"",""                   颜色"",0,0,""0.052"",""0.609"",""0"",0,1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""只"",0,0,""0.05"",""0.55"",""500"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""  听"",0,0,""0.05"",""0.55"",""500"",""200"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""    着 "",0,0,""0.05"",""0.55"",""500"",""400"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""      属"",0,0,""0.05"",""0.55"",""500"",""600"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""        于"",0,0,""0.05"",""0.55"",""500"",""700"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""          我 "",0,0,""0.05"",""0.55"",""500"",""800"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""            们"",0,0,""0.05"",""0.55"",""500"",""900"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""              彼 "",0,0,""0.05"",""0.55"",""500"",""1000"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""                此"",0,0,""0.05"",""0.55"",""500"",""1100"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""                  的"",0,0,""0.05"",""0.55"",""500"",""1200"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""                    节"",0,0,""0.05"",""0.55"",""500"",""1400"",1,""SimSun"",1]"
"[""0.05"",""0.6"",""1-1"",""3.6"",""                      奏"",0,0,""0.05"",""0.55"",""500"",""1600"",1,""SimSun"",1]"
。
"[""0.05"",""0.7"",""1-0"",""2.5"",""夏     夏"",0,0,""0.05"",""0.7"",""0"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.7"",""1-0"",""2.5"",""天     天"",0,0,""0.07"",""0.65"",""0"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.7"",""1-0"",""2.5"",""的     的"",0,0,""0.09"",""0.6"",""0"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.7"",""1-0"",""2.5"",""脚     脚"",0,0,""0.11"",""0.55"",""0"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.7"",""1-0"",""2.5"",""步     步"",0,0,""0.12"",""0.5"",""0"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.7"",""1-0"",""2.5"",""初    初"",0,0,""0.14"",""0.45"",""0"",""0"",1,""SimSun"",1]"
天气之子
悠久之翼
"[""0.05"",""0.7"",""1-0"",""2.5"",""晴    晴"",0,0,""0.16"",""0.4"",""0"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.7"",""1-0"",""2.5"",""般    般"",0,0,""0.18"",""0.35"",""0"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.7"",""1-0"",""2.5"",""温    温"",0,0,""0.2"",""0.3"",""0"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.7"",""1-0"",""2.5"",""柔    柔"",0,0,""0.22"",""0.25"",""0"",""0"",1,""SimSun"",1]"
"[""0.05"",""0.7"",""1-0"",""3.5"",""这是我 "",0,0,""0.057"",""0.671"",""0"",""0"",1,""SimSun"",1]"
弹幕爱了
"[""0.05"",""0.7"",""0-1"",""3.5"",""这是我 "",0,0,""0.057"",""0.671"",""0"",""0"",1,""SimSun"",1]"
春物
"[""0.25"",""0.7"",""1-0"",""3.5"",""不"",0,0,""0.18"",""0.7"",""500"",""100"",1,""SimSun"",1]"
CL排面
留下脚印
"[""0.18"",""0.7"",""1-0"",""3.5"",""  愿"",0,0,"""",""0.7"",""500"",""100"",1,""SimSun"",1]"
爱了高级弹幕
"[""0.18"",""0.7"",""1-0"",""3.4"",""    放弃"",0,0,"""",""0.7"",""500"",""100"",1,""SimSun"",1]"
"[""0.18"",""0.7"",""0-1"",""3.3"",""    放弃"",0,0,""0.18"",""0.7"",""500"",""100"",1,""SimSun"",1]"
"[""0.18"",""0.7"",""1-0"",""3.3"",""        的"",0,0,""0.18"",""0.7"",""500"",""100"",1,""SimSun"",1]"
"[""0.18"",""0.7"",""0-1"",""3.3"",""        的"",0,0,""0.18"",""0.7"",""500"",""100"",1,""SimSun"",1]"
"[""0.18"",""0.7"",""1-0"",""3.1"",""  理由"",0,0,""0.33"",""0.69"",""0"",""0"",1,""SimSun"",1]"
"[""0.18"",""0.7"",""1-0"",""3.1"",""不愿放弃的"",0,0,""0.18"",""0.7"",""0"",""0"",1,""SimSun"",1]"
十字路口
钢炼fa
此生无悔入四月，来世愿做友人A。
给我王冠弹幕！
我爱你们，爱你们每一个人的人生。
吹爆刀剑
桐亚！
超级喜欢云之彼端
"[0,0,""1-1"",""3.1"",""每一天都为了 成为自己"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""0.7"",""每"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""0.7"",""  一"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""0.7"",""    天"",0,0,""0.05"",""0.7"",""0"",0,0,""SimSun"",1]"
"[0,0,""1-0"",""0.7"",""      都"",0,0,""0.05"",""0.7"",""0"",0,0,""SimSun"",1]"
"[0,0,""1-0"",""0.7"",""        为"",0,0,""0.05"",""0.7"",""0"",0,0,""SimSun"",1]"
"[0,0,""1-0"",""0.7"",""          了"",0,0,""0.05"",""0.7"",""0"",0,0,""SimSun"",1]"
"[0,0,""1-0"",""0.7"",""             成"",0,0,""0.054"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""0.7"",""               为"",0,0,""0.054"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""0.7"",""                 自"",0,0,""0.054"",""0.7"",""0"",0,1,""SimSun"",1]"
春物的排面 上
"[0,0,""1-0"",""1"",""每一天都为了 成为自己"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
我大春物必须留名
"[0,0,""1-0"",""0.6"",""而不断奔波"",0,0,""0.05"",""0.75"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""0.6"",""而不断奔波"",0,0,""0.25"",""0.75"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""0.6"",""而不断奔波"",0,0,""0.45"",""0.75"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""0.9"",""而不断奔波"",0,0,""0.65"",""0.75"",""0"",0,1,""SimSun"",1]"
火钳刘明
"[0,0,""1-1"",""0.3"",""如果                          跑的太远 "",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
带制作
"[0,0,""1-1"",""0.4"",""如果跑的                          太远 "",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.4"",""如果跑的太远 "",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.3"",""休息                         片刻也不错"",0,0,""0.25"",""0.75"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.4"",""休息片刻                         也不错"",0,0,""0.25"",""0.75"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.4"",""休息片刻也                         不错"",0,0,""0.25"",""0.75"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""1"",""休息片刻也不错"",0,0,""0.25"",""0.75"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""1"",""如果跑的太远 "",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.3"",""只是喜欢执着有什么错"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.3"",""只是喜欢执着有什么错"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.3"",""只是喜欢执着有什么错"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.3"",""只是喜欢执着有什么错"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.3"",""只是喜欢执着有什么错"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.3"",""只是喜欢执着有什么错"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.4"",""     那些路人在怎么说"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.4"",""别管    路人在怎么说"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.4"",""别管那些    在怎么说"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.2"",""别管那些路人  怎么说"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.4"",""别管那些路人在    说"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""1"",""别管那些路人在怎么说"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
人活着就是为了薇尔莉特
"[0,0,""1-0"",""1"",""“快算了吧”"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""1"",""追求"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""1"",""    现实"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""1"",""          绝非"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-1"",""0.8"",""             真理"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
灼眼的夏娜
"[0,0,""1-0"",""2"",""就算是个龙套"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""1.5"",""也有追梦的"",0,0,""0.3"",""0.7"",""0"",0,1,""SimSun"",1]"
火钳刘明
白嫖失败
"[0,0,""1-0"",""1.5"",""权"",0,0,""0.47"",""0.65"",""0"",0,1,""SimSun"",1]"
"[0,0,""1-0"",""1.5"",""  力"",0,0,""0.47"",""0.65"",""0"",0,1,""SimSun"",1]"
火起来
字幕君辛苦了，好评
飞翔的魔女
"[""0.1"",""0.55"",""1-1"",""4"",""那红色的双翼那红色的双翼那红色的双翼那红色的双翼"",0,0,""0.1"",""0.75"",""1000"",0,1,""SimSun"",1]"
"[""0.1"",""0.75"",""1-1"",""4"",""那红色的双翼那红色的双翼那红色的双翼那红色的双翼"",0,0,""0.1"",""0.55"",""1000"",0,1,""SimSun"",1]"
"[""0.32"",""0.65"",""1-1"",""2.8"",""一直展开在我的"",0,0,""0.32"",""0.65"",""1000"",0,1,""SimSun"",1]"
"[""0.32"",""0.62"",""1-1"",""2.8"",""           眼底"",0,0,""0.32"",""0.62"",""1000"",0,1,""SimSun"",1]"
