承包空屏
哈哈哈哈哈哈哈哈
难以言喻
力元君 帅！
暗示第二季
1.50
绷不住了
入口即化
《年度最佳原创节目》
前排前排
家人们坚持，还有两分钟
哈哈哈哈哈哈哈哈哈
泪目
难以言喻
还有是没想到的
离大谱了家人们
最佳原创栏目！！
哈哈哈哈哈哈
好听的嘞
泪目
难以言喻
结婚结婚
难以言喻
为什么这首歌如此的长，为什么我还没听完
将尴尬进行到底（bushi
好汀好汀
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
笑死啦哈哈哈哈哈哈哈哈哈哈哈哈哈
他们总给我下一秒就破音的感觉
好汀
哈哈哈哈哈哈哈哈哈
这电音是baterry满了？
居然
哈哈哈哈哈哈哈
莉莉好听死了
明示投币
2百万了，快请切切第二季
150w啦，第二季三个人哦！！
泪目
希望老坛做第二季开场嘉宾
莉莉行啊这！
泪目了啊家人们
泪目
泪目
8000+人
泪目
下一季的主题曲有了
好听！
啊哈哈哈哈这小胖手
好帅
1.25倍最合适
“一直陪着我”
笑拉了
《香喷喷》
泪目
有内味了
真的好听
Ohhhhhhhhhhhhhhhhhhhhhhhh
离谱
难以言喻
难以言喻
暗影猎手准备就位！
奇怪的CP诞生了
16分钟！
第二季我们再相见！
好好听
难以言喻
好听的
一直陪伴蹭饭挑战 不得不说 有点东西
泪目
第二季第二季！！
哈哈哈哈！真没想到。
泪目了！
好好听
刚刚
yyds
鸡皮疙瘩呃呃呃
泪目
泪目
泪目
莉莉唱歌好好听！
好听
越听越上头
泪目
难以言喻
鸽手
这词…难以言喻
第二季见！！！
受害者群像
啊啊啊啊啊？？？？？？？
你这三连，多少钱一件？
点赞未满
卡粉
期待下一季！
哈哈哈哈哈
浩克可还行
感觉多练练 还行的啊
第一次这么早不＂感＂动
哈哈哈哈期待第二季
泪目了。 下一季什么时候开始
让我们高呼：下一季！！下一季！！！
暗影猎手，王嘉尔！
第二季不要停
下一集
有一点好听怎么回事
硬币给了给了
冷知识：进度条还没过半
好听
66666
两个人的时候，想蹭饭的念头
泪目
这期视频是不要笑挑战吗
漫长的一首歌
居然挺好听
难以言喻
片尾曲
帅帅帅
热乎热乎
力元君有汪苏泷那味了
下一季就是三个人了 这首歌只能用这一次了
牛牛牛牛牛
无处安放的小胖手
速更第二季!!!!!
好耶
泪目泪目
ling檬
这次一定
好耶
你是我的ok绷好评！
19分钟！！！
说调子不错的，因为是杰伦写的
蹭出新高度
雨哥可以！！！！
难以言喻
cfboys
牛啊
完结撒花
笑死了
也谢谢你们给我们带来了好多欢乐
哈哈哈哈
暗影杰伦
好听
难以言喻
力元君好听！
啊这，黄力元修的有点太过了吧（没黑）
第二季见！
作词是谁
真的绝了！！！！
丽丽声音好好听
下一季见！
下一季
哈哈哈哈哈哈哈哈
入口即化
难以言喻的入口即化
百万调音师
加油啊力元君雨哥
泪目泪目
哈哈哈哈哈哈哈哈哈
改到“三个人的时候”了！
饱了
郭刘欢
《不在家，不吃中饭》
是什么支撑我看到现在
杰伦  你是我的ok绷
为什么唱歌也有种尬溢出屏幕
蕾姆
泪目
150w了！给我出第二季！
泪目
泪目泪目
泪目
第二季
泪目了
难以言喻
好听
一直陪着我
真热乎
撑住
受害者名单
暗影猎手！
哈哈哈哈哈哈哈哈哈
哈哈哈哈哈
泪目
泪目
雨哥第二集不要卡粉啊！！！
不愧能拍出蹭饭挑战 拍mv也尬得一脉相承
24分钟
期待第二季
好听的！！
上头
番茄炒蛋牛逼
唱哭了
rap厉害了
好听又好笑
有点想笑
难以言喻
哈哈哈哈哈
上头了
第二季  第二季
可以，下次别唱了
名人堂
26分钟
莉莉唱的挺好的啊！
竟然才过一半
7000+在看
离谱
不错啊不错
调音师极限了都带电了
老早够了！
恭喜你发现宝藏
相约第二季！！！
泪目了
单曲循环啦！！！
66666
ohhhh
你是我的ok蹦？
哈哈哈哈
《杭州王嘉尔》
难以言喻
耳朵疼
第二通电话！！这句好听！
三连了
难以言喻
好家伙错别字
热乎
牛逼！
好听啊
怎么感觉这里莉莉不会走路了哈哈哈哈哈我真的
呜呜呜有点好听怎么回事
《年度最佳原创节目》
这画面切的
最佳原创栏目
莉莉好听
辛苦百万调音师了
入口即化
雨哥唱的很好，下次别唱了
8000+在线
ling檬
杰伦NB！
逐渐上头
《你是我的ok绷》
芦荟汁
刚刚
刚才修音了！！！
29分钟
跳舞
啊这真的出了首歌就，这就是大制作吗
这句真的好听姐妹们！
虽然唱的是好听的哎但突然看到屏幕上尬到呲牙咧嘴的我哈哈哈哈
歌词打错了啊你们
《一  件  三  连》
来了
MV还不错
支持
  无 敌 浩 克
泪目
这个画像 周姐要气死哈哈哈哈哈
被电到了（doge
牛皮
还有mv是吧
niuniuniu
泪目
最佳原创栏目
牛牛牛
好听！！！
难以言喻
尬词儿硬压
就是不知道为什么很好笑哈哈哈哈哈哈哈哈哈
莉莉好帅
泪目
好听啊
泪目
难以言喻
哈哈哈哈哈哈哈哈哈
为什么明明很正经但是却很想笑
难以言喻
好耶30分钟！！！
我室友以为我在听什么好听的歌呢，还让我分享给她
泪目
辛苦调音师了
现在一看见他俩就想笑 想一直看下去蹭饭挑战
你们也一直陪着我
雨哥那种舒缓一点的估计唱的好听
雨哥这段不错
丽丽有点东西！！
难怪男生女生向前冲主持人说你像周杰伦（doge）
饱了！
哈哈哈哈哈哈哈
泪目
哈哈哈哈哈哈
哈哈哈哈哈哈哈啊哈
哈哈哈哈哈
感动
真的好听！！！！！！
难以言喻
上头
泪目
直接好家伙
第二季第二季冲冲冲三人行三人行！
不知不觉摇起来了
第二季见
期待第二季
好听！！！第二季快来！！！             泪目
哈哈哈哈哈哈哈哈哈哈哈
难以言喻
难以言喻
雨哥莉莉发色逐渐相同
哈哈哈哈哈哈哈哈
拉了哈哈哈哈哈哈哈哈哈
第二季！
《一件三连》
怎么还有一半
35分钟！
难以言喻
哈哈哈哈哈
这个番茄好阴间（doge
唱的很好下次别唱了
雨哥害羞了哈哈
蹭饭兄弟牛牛牛
有内味了
这个赞给力力！
哈哈哈哈
能把调音师介绍给我么
难以言喻
泪目
泪目了
难以言喻
泪目
马上就“三个人的时候”
感谢有你
尴尬队友
好听！！！
150w的约定！
高产
难以言喻
谢谢你们给我们带来的快乐
焯
笑拉了
哈哈哈哈泪目泪泪目了
下一季！
期待第二季！
下一季！！！
旋律是周杰伦的，哈哈哈哈
难以言喻
泪目
泪目
泪目了家人们
入口即化
这段好好听
达成了
好听的
有点上头
最佳原创栏目
难以言喻
难以言喻
折磨
从来没觉得一首歌的时间可以这么长！！！
难以言喻
还挺好听的
第二季走起啊！！！期待第二季
还挺好听
泪目了家人们
难以言喻
我想笑
第二季！！！
怎么回事好好听
不对劲
好家伙
难以言喻
入口即化
莉莉莫名像阿信
150w冲冲冲！！！
难以言喻
我点赞了！
雨哥要笑场了哈哈哈哈哈哈哈哈
雨哥笑场了哈哈哈哈哈哈哈
最佳原创冲！
《恢复私信》
好漫长
莉莉好帅
不尬不尬
有点尬
完蛋完蛋   被这两个人帅到了
难以言喻
下一次就是三人行了
催个第二季
居然还不到一半吗？时间过得真慢
进度过半，大家要坚持啊
难以言喻
Hhhhhhhh
1.25倍好评
好听芜湖
泪目了呀兄弟
进度过半，大家要坚持啊
年度最佳原创栏目冲啊啊啊啊啊
难以言喻
下一季，下一季！
好听好听
又尬有好听
好听耶~~~~~~
百万调音
又好听又想笑救命
啊啊啊啊啊啊 真的哦 150w
第二季见
突然高产
自闭挑战
泪目
这点好听啊
小潮哈哈哈哈哈
莉莉好帅啊
难以言喻
好耶
为什么我这么想笑
好听好听
为什么这首歌这么长
泪目
唱得很好，下次别唱了
C此处请给我一个破天际的高音
泪目
番茄炒蛋组合！！！
8000+
46分钟
有点泪目了家人
第二季见
出个音频吧
第二季
莉莉的头发怎么也掉成烂橘子色了
拉了
难以言喻
点赞！！！！！！！！！！！！！！！！！！！！！！！
居然有点好听？
期待第二季
4分钟原来这么长
蚌埠住啊xdm
有点漫长啊哈哈哈哈
难以言喻
憨个瑞
47分钟
哈哈哈笑不活了姐妹们
入口即化
难以言喻
？
这段不错
我看封面差点以为是hungry完整版……
力元君的头发感觉变成粉色了
150w下一季！！
难以言喻
上海在地球的两端
哈哈哈哈哈哈哈哈笑拉了
难以言喻
难以言喻
哈哈哈哈哈哈哈哈哈
1.25倍速听好听一倍
期待第二季！！！！！！
鬼见条
难以言喻
这也太nice了吧
怎么还有两分钟
难以言喻
泪目了
泪目呜呜呜
周姐像tm戴了个头盔
有点东西
哈哈哈
情侣短袖
期待第二季！
哈哈哈哈哈哈
可以的兄弟们
我不想哭的
感谢有你
太帅了真的
雨哥笑场哈哈哈哈哈哈哈哈
讲道理说实话没想到会这么上头
哈哈哈，难以言喻
哈哈哈哈哈哈
难以言喻
感谢杰伦的曲
哈哈哈哈哈哈
泪目
难以言喻
难以言喻
不要男妈妈哈哈
难以言喻
太强了
泪目了家人们
难以言喻
有点上头
再来一遍
期待第二季
入口即化
150w下一季！！
刚听一遍上头了已经会唱了
不调音好评
救命好上头
第二季！
难以言喻
编曲真的好听 就是咱们这词... 
难以言喻
挺好听的，就是有点难听
入口即化
又羞耻又高郗O
这才是生活区之光
难以言喻
自闭少年哈哈哈
难以言喻
难以言喻
不说了，什么时候第二季~！！
唱得很好，下次不要唱了
真的蛮好听哈哈哈哈哈哈哈哈哈
唱的太好了，怎么还没结束（doge）
辛德勒名单
泪目
难以言喻
好听耶
ｉｋｎｏｗ上头了
牛啊牛啊
第二季gkd!!!!!!
暗示第二季哈哈哈哈哈
难以言喻
入口即化
肯定是每一期的蹭饭挑战支撑我听到现在
真是漫长的一首歌
有点东西有点东西
力元君元有点帅气啊
难以言喻
难以言喻
泪目
下次打开嗓子再唱啊
一 件 三 连
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
ok绷
难以言喻
你是我的ok绷
听完都没听到hungry
雨哥
倒放挑战（）
啊哈哈哈哈哈哈哈哈哈哈哈哈
哭了T﹏T
1小时，热乎
溜了溜了 能听完的都是狠人
笑死我了
建议调个色啊，灰蒙蒙的
泪目
泪目
有点东西的
入口即化
泪目了家人们
离谱
哈哈
入口即化
哈哈哈哈哈
从未觉得4分钟如此漫长
莉莉唱歌太好听了吧
番茄炒蛋
这歌词尬的离谱
哈哈哈哈哈哈
上头了
泪目泪目
三连有特效了
泪目
这个尾音好好听！
莉莉唱歌好好听！！！
下一季
不希望蹭饭挑战结束 真的很好很温馨的题材
开始顺耳了朋友们
大制作
救命哈哈哈哈哈哈哈
难以言喻
莉莉真好看嘻嘻
莉莉唱歌是好听的
滤镜有内味了
哈哈哈哈哈
好听！！
完了，会唱了
哈哈哈哈哈哈
哈哈哈哈哈
我尴尬得起了鸡皮疙瘩啊哈哈哈
所有的友谊都是从不熟开始
今年百大最佳原创栏目！
某幻：我谢谢你们啊
三连了
泪目了家人们
泪目了
某幻：我谢谢你们啊
入口即化
泪目
难 以 言 喻
哈哈哈哈哈哈哈
漫长的4分钟
sukisuki
一直陪着我
难以言喻
下一季！！！
这个镜头切的莫名眼疼
开始好听了耶
哈哈哈哈哈哈哈哈
难以言喻
难以言喻
难以言喻了
我感觉他们真是带起了破圈运动
难以言喻
难以言喻
难以言喻
真的挺好听的
难以言喻
笑登了
泪目！真的好好听
还挺好听的
泪目
好听
难以言喻
难以言喻
给隔壁压力了，说好的合作呢
名人堂
难以言喻
太哈哈哈哈哈了
第二季！！
唱得很好，下一季别唱了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
笑死我了
竟然还拍成了MV
泪目了泪目了呜呜呜
热乎
这句autotune拉满哈哈哈哈哈
难以言喻
受害者名单
泪目
莉莉好好听！
漫长的4分41秒
咱说这也算是凌迟
居然有MV
30万点赞解锁蹭饭挑战随机版名人堂番外篇！！！！
力元君唱的真的好好听！！！
难以言喻
啊这口音
u1s1真的好听
第二季主题曲？
难以言喻
好漫长
好尬这个词
头发还挺好看
7000+在看！
真好笑
难以言喻
一小时
听～～妈～妈～的～话
泪目
难以言喻
难以言喻
好甜好甜好甜
ohhhhhh
再来亿遍
番茄炒蛋组合，可以出道了
下季见！
难以言喻
你是我的OK棚
泪目了 家人们
太折磨了
第二季再见
恢复？回复！
入口即化
难以言喻
难 以 言 喻
难以言喻
难以言喻
hungry难以言喻
莉莉音色好好听
给你三连好吧，
莉莉 好听啊啊啊啊！！！！！
难以言喻。  难以言喻
难以言喻
难以言喻
难以言喻
入口即化
跪求第二季
难以言喻，入口即化
难以言喻
雨哥可以扮演暴君大熊
第二季见
难以言喻
hungry
真的难以言喻啊
难以言喻
泪目
我要这币有何用
第二季见
暗影出道
一件三连
难以言喻
难以言喻
难以言喻
听着听着就感觉好起来了
泪目
难以言喻
亲一个亲一个亲一个
第二季
百万声卡
还挺好听
真的假的
雨哥怎么好像又胖了
难以言喻了属于是
泪目
泪目
难以言喻
难以言喻
哈哈哈哈哈哈
难以言喻
漫长的两分钟
意外的好听
太好听了！！！！！
难以言喻
助力一个梦想
入口即化！
莉莉这一身好好看
1•5倍速开启新世界
最佳原创栏目没你们我不看百大颁奖
居然有mv
第二季准备
泪目
难以言喻
10分钟
期待你们拿最佳原创栏目
有点泪目
下一季下一季
下一季
影帝级别的歌王
泪目
都给你
下一季gkd
太草了哈哈哈哈哈
“太折磨了你俩”
泪目
真的好听耶
泪目了
泪目！！好好听！！！
类目
名人堂
哈哈
合唱好很多
泪目
这里原曲歌词是：还有还有一只大狼狗～
泪目
笑的想死
太漫长了呜呜呜
真的不错
入口即化
几件三连？
走了家人们，我真的不行了
入口即化
难以言喻
泪目
这音调的太明显了啦
好听的
难以言喻
虽然但是莉莉好帅啊啊啊啊啊啊啊啊啊啊啊啊（花痴脸）
一边感动一边笑场…
助力每一个梦想
这是真的不是高仿！！！！！！！！！！！！
下一季见！
年度最佳原创节目！
泪目了泪目了
有点好听
不一定原创节目还有下一个是谁
来了来了
难以言喻
哈哈哈期待第二季
难以言喻
难以言喻
真不错，真好听
救命
头发好搭
声卡拉满
难以言喻
好配（bushi）
还有运镜哈哈哈哈
难以言喻
第二季见
泪目
唱的很好，下次不许再唱了
神踏马还没放完！！！！！！！！！！！！
点完赞，我可以走了吧
意外的好听
难以言喻
不不不 下一个是谁是年度最佳栏目 这样更多人有奖杯
哈哈哈哈
第二季见！！！
笑死错别字好多可以扣钱吗哈哈哈哈哈
上头了
哈哈哈哈哈哈哈哈
哈哈哈哈哈
ohhhhhhhhhhhhhhhh
莉雨CP冲冲冲
离大谱了!
莉莉唱歌还蛮好听的
全是感情！！！
好听的！！
妥了
难以言喻
小胖手
暴击
力元葛葛好帅怎么回事
哈哈哈哈哈哈哈哈哈
自闭少年花少北
百万填词
塑料友谊
不在家不吃中饭
泪目了家人们
入口即化
泪目了家人们
泪目
别让等待成为遗憾
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
家人们，忍不住了，我先走了
泪目
啥时候来个全明星版本
难以言喻！！！
真的很好听
哈哈哈哈哈哈
好听
第二季啊啊啊啊啊啊
没有弹幕a
难以言喻
怎么办？有点好听啊
听上头了
小花哥哥
这个MV真的牛
怎么还没结束，怎么我还在听！
莉莉雨哥是真的有东西
随机精神永存
莉莉的这个头发超级帅！！！！
下一季下一季
sss
哇
这段好听诶！！
泪目了
小潮怎么头像跟皇军一样
泪目
用心了
第二季见
泪目
 感动
好好听啊，越听越好听
下一季，
左耳听ok绷右耳听蹭饭之歌 绝了
在一起
nbnb
哈哈哈哈哈哈哈哈哈哈哈哈哈
建议下一季每集都加上
难以言喻
力元君嘴巴对不上了哈哈哈哈
入口即化
其实还是好听的    吧
坚持不住了
难以言喻
泪目
泪目了
莉莉可以的
泪目
hungry
暗影猎手帅
难以言喻
难以言喻
hungry～hungry～
暗影猎手！！！
泪目~
第二季见！！
难以言喻
第二期片头曲？
泪目
真好听，再来亿遍
泪目
泪目了家人
可以直接出道了属于是
泪目
入口即化
上头
174万了
唱得很好听，下次别唱了（
这小胖手为什么这么可爱啊啊啊啊
难以言喻
难以言喻！
那么多期蹭饭挑战我都撑过去了 这首歌也能！
入口即化
啊好上头
泪目
哈哈哈哈哈哈哈哈
泪目
你俩怎么老笑场哈哈哈哈哈
唱得很好，为何时间如此漫长(♡ ὅ ◡ ὅ )ʃ♡
hhhhhh
头发都褪色了哈哈哈
两个社恐走在路上不尴尬吗
怎么还没完
第二季！！
随机挑战！
“不要吃火锅啊串啊什么的”
难以言喻
丽丽是音乐区的吧其实
泪目
牛牛牛
泪目
入口即化了家人们
莉莉头发 这颜色怎么变来变去的
。。
hungry
kksk
泪目泪目
《非  常  的  浩  克》
唱的不错，下次别唱了
真有你俩的！！！
泪目
哈哈哈哈哈哈哈哈哈
有点可爱
有点帅的
哈哈哈哈哈
期待第二季
怎么有点感动
原曲其实不是你是我的OK绷，这首歌是周杰伦由日文歌填词创作的
怎么还没结束。。。。好长
在一起
好尬
一小时
莉莉好好听啊！！
泪目
暗影猎手，准备就绪
哈哈哈哈哈就离谱
哈哈哈哈
上头
泪目
这次一定！
这一段是周杰伦的part嘿嘿
好活，下次整多点
真是押韵稀碎
怎么还有
哈哈哈哈哈哈哈哈哈
三连有惊喜，兄弟们！！！！！！！！！！！！！
哈哈哈哈哈哈哈哈
居然挺好听
哈哈哈哈或
你俩在一起吧
加油
泪目
泪目了
hting
泪目
泪目
看成记者跟着跑了 对不起
泪 滴了下来
泪目
吴签进入直播间
难以言喻
《 白 黑 板 》
两个人一起唱是不好调音了吗哈哈哈哈
又嘎又想笑
下一季下一季
难以言喻
郭杰伦
离大谱
30万解锁名人堂番外！！！
哈哈哈哈哈哈哈哈哈哈哈
你们俩头发掉成一个色了
哈哈哈
好听的说
热知识：跑得太远的调拉回去就会出现电音
第二季见
好听的好听的
真就离谱
好好听！
撕破伤口
难以言喻
《音乐天赋》
hungry
这是一个很____的事件
变来变去的发色
泪目
莉莉好帅！！！
感动
这段突然好听！
坚持一下兄弟们 还有2分钟
撤回
类目
第二季冲冲冲
泪目
卧槽 到了 
这波不得来第二季
雨哥要憋出内伤了
芜湖！！！！！！！！！！！！！！！！
泪目
漫长的四分四十七秒
啊啊啊好听！！
下一季！！！！
期待下一季
这么多人了?
这是明明就的分镜对吧
哈哈哈哈哈哈
你们真的有心了，下一季快来吧
难以言喻
居然是好听的！
难以言喻
好！
真的泪目了
年度最佳原创节目
泪目了
大制作
《hungry》
泪目
《hungry～》
难以言喻
有、好听
泪目
竟然不打视频
这段真的好听
泪目
不懂就问 这是力元君鱼哥定情曲吗？
啊啊啊啊啊上头了！！
唱得很好，下次继续唱
150萬的約定！
周杰伦牛逼
！好耶
雨哥Rap，莉莉vocal，完美了
力元君好听的！！！
说实话，挺好听的
可以可以
救命，有杰伦那味儿了
啊啊啊啊啊啊啊啊啊莉莉好棒
hungry
期待第二季！！
真的～好～漫～长～～～～～
Gry味
都是老演员了，怎么还笑场呢
哈哈哈哈哈哈哈
我的心里只有你
泪目
不错呦
绝了连主题曲都能这么尬
这歌竟然还很好听就是说
有点好听哦
《亡者填词》
开始顺耳
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
55555莉莉好棒
唉悠？竟然异常的好听！
1.25倍也好听
第二季能请到王嘉尔吗
年度最佳原创栏目
nb
哈哈哈哈
泪目
后半段真的好听！！
泪目
变成翅膀臭狐狸！
第二季啥时候，
下次三个人！！
哇塞，有一说一，这一段真的就。。。入口即化哈哈哈
唉油，这个街拍好帅啊
离谱
升华了
哇塞，有一说一，这一段真的就。。。入口即化哈哈哈
两小时！！！
阿北
莉莉在笑场边缘
泪目
泪目
哭了！！！！
完结撒花
泪目
泪目
泪目
怎么这么长的哈哈哈
难以言喻
永远支持莉莉呀 所有视频都在一直一件三连哦
泪目泪目
有点周杰伦的feel
泪目 爱莉莉
突然高产
泪目
期待第二季！
泪目
满满激情
莉莉真是太可爱了哈哈哈哈哈
救命  我突然get到力元君的颜了是怎么回事
1.25倍就可以了
难以言喻
满满基情 哈哈哈哈哈
这一段突然好听起来了！
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈
好听好听
今年最佳栏目
150w赞!?
泪目
泪目
泪目
难以言喻
泪目
像纪录片哈哈哈哈哈哈
莉莉唱的好好哦呜呜呜
泪目
缺氧唱法。。
《香喷喷》
比博燃
第二季
赞！
难以言喻的好听
给了给了
好好笑哈哈哈
冲冲冲
类目
泪目
爱你们
副歌好听诶
为什么还没有唱完啊！？
修出电了哈哈哈
下一季！
竟然不是hungry？
难以言喻！！
哈哈哈哈哈哈哈哈哈哈
兄弟们泪目了太感动了
莉莉好好看
泪目
泪目
泪目
周董是你吗
已三连，下次不要唱了
玩尬的一把好手
《周姐的蹭饭挑战》
第二季冲冲冲
我也不想哭的呀可是他们是一家人
难以言喻
泪目
《SSS》
那个花不像花像太阳~~
谢谢你们！
怎么还没唱完
朋友们！开头见！！！～～
我手机的电突然满了
泪目了
hungry
雨哥也好搞笑
卡粉王
好听
循环两遍了
啊啊啊啊泪目了
为什么蹭饭让你们唱的这么神圣美好呢
再来一遍
泪目
哈哈哈哈哈哈
有点东西
泪目
我天莉莉真的太帅
莉莉平翘舌不分石锤了
哈哈哈哈哈哈
好棒好棒
离谱pu
莉莉好帅
关爱空巢老人
焯~
OK蹦
泪目
棒棒
哈哈哈哈哈哈离大谱
难以言喻
难以言喻
好听
牛蛙
泪目泪目
难以言喻的感觉
好听
上头
泪目了
难以言喻
队友太坑
救命
真的好听耶
泪目
哈哈哈哈
好尬啊又好好看
难以言喻
真的其实不错啦
期待第二季！
哈哈哈哈哈哈哈哈哈
泪目
注入灵魂
《一件三连》
泪目
注入灵魂
哈哈哈快第二季吧
哈哈哈哈哈哈
听多其实还行
难以言喻
难以言喻了属于是
有东西的呀
这个词太烂了哈哈哈哈哈哈哈哈或
雨哥总是在破音边缘哈哈
泪目
好听好听
泪目了家人们
泪目
入口即化
哈哈哈哈哈哈哈哈哈哈哈
牛牛牛
泪目了家人们
好漫长
毫无道理，莫名其妙的害挺好听
ohhhhhhh
莫名好听
难以言喻
难以言喻
喜欢这句词！
rapper
难以言喻
泪目
《一件三连》
难以言喻
其实真的挺好听呀
《没忘过》
泪目了
难以言喻！
最后的热度（不是）
泪目了家人们
发色对称好评
真不错
蹭饭也能有主题歌我是没有想到的
有点好听
入口即化
先赞后看 已成习惯
泪目
泪目
不是错别字是故意那么写的
发mv还有错别字
属实文化绿洲了
听哭了(笑得
卡粉了doge
好听
哈哈哈哈哈哈哈哈哈哈哈哈哈
泪目哈哈哈哈哈
三十万整起来！我要看番外芜湖！
全家福
第二季主题曲有了，所以什么时候更新
泪目
好上头
雨哥唱周姐这段好好听！
泪目了家人们
泪目
泪目了泪目了家人们
竟然还没到一半
三连了
怎么还没结束！！
感谢周董
一度想快进，还是忍住了
第二季见！
“一直陪着我”
泪目
一直陪着你俩
不太押韵啊
泪目
泪目
最佳原创节目 泪目
泪目
真的有开始哭了
