还是像展博
看爱情公寓的时候感觉李金铭演的最让我如戏
核酸检测
王传君是真的演技最好
阚清子
镜像画画
全场最佳
感觉都是要哭戏才能看出一个演员的能力
画风突变
画风突变
liblib
王传君可惜了
为什么都刷镜像啊？
ililbib
俺选吕小布，他才是众望所归
不是尔康？
我免费了？
天花板
镜象画面
金甲战士
渣男
这里哭了
全场最佳
哈哈哈，为啥想笑
这段眼神真的绝了
专业20年
5000+
BGM破防了
王传君抛弃了偶像包袱
王传君演的特别好
为什么要一直发
这段真的精彩
Emmm一般
景象画面
不行，我一看见就想笑，哈哈
最有种的男人
话剧不就是这么演的吗？
雨夜这个张力好强
菜
二十年起步
唐氏演绎法
还是回去演跑男吧
小姨妈哭戏无敌
台词不行
这块演的挺好的
不行啊
？？？
。。。
金甲战士。
当年？不就近几年
镜像什么意思
什么上海大亨
陈赫算了吧还是好好开火锅店吧！
我真的最喜欢看女人打架了。
是你  金甲战士￼
佳哥！！
金世佳的演技是真的烂
金世佳就是声音问题，演技不挺好的吗？
画风突变
这个就算了
周迅（doge）
镜像弹幕
还得是张伟
好想哭
算了
这个就拉倒吧
大哥 你滴盔甲没我滴好看~
哈哈哈哈哈哈哈
呜呜呜哭得我好心疼
这个真的没有演技
这个不行
王传君这个画面跟我哥得癌症走之前太像了。。。。
你的盔甲没得我的好看
镜象画面
我还以为是周渝民，哈哈哈
居然不是金甲战士(doge)
律政先锋
几乎都是上戏科班出身 蛮优秀的
这首歌是真的绷不住啊
全场最佳
孙艺洲就固有影响了 演啥都想吕子乔
算了吧
还得是你啊 snake
王传君演技才是公寓天花板
是你小红书
太用力了
只有王传君
镜像画画
我选吕小布，他才是众望所归
易先生
真尬
哈哈哈哈哈
这个用力过猛
用力过猛
邓家佳02年就玩过电视剧了，侠客行
老子在四川想打哪个打哪个
不行？不如你家哥哥是吧
镜像页面
为什么都是那种很激烈的情绪，说实话感觉有点无聊
陈赫经商很可以，演技不是很好
这个就算了
尬
金世佳的演技我其实不太GET到
这是爱情悠悠药草香吗
演技最差的
这个有点拉胯
整容整的…唉
子乔换个配音可以 本音确实出戏
这个不行
这个差点意思
大锅 你的盔甲没我类好看
感染力好强
有病吗你们
曹德宝
真男人！我就喜欢
还有何以笙箫默的小何以琛吧
金世佳比关谷悠悠低一档
金世佳不太行
最喜欢王传君，邓佳佳
最喜欢金世佳
这个真的垃圾
尴尬
神
陈赫就一笑话
看起来还是有点尬
有那么一瞬间像肯德基的爷爷
看到这里，我好像预见一件事，陈赫放在最后当反面教材？？？
镜像尼玛
啊吗粽
lidilidi
王传君绝
神鬼八阵图有他啊
其实都有演技的
啊？
尔康
这个太勉强了。不用的
没看过娄艺潇别的剧
弹幕有病？
镜像个鸡
其实我觉得还是有点展博的影子
哈哈哈哈哈哈哈
ililidid
最喜欢小姨妈
什么音乐
静白
？？不要这个
没必要，其实真要说演技的话，爱情公寓都挺一般的，都太用力了
我已经开始笑了
金甲战士，尔康呢
陈赫算了吧
最帅吕布
王炸
1000+
这位更是重量级
哇，这个绝了
躺尸表演法则
王传君最佳
ilidlid
弹幕在干嘛？
哈哈哈哈哈哈哈
什么阴间弹幕
弹幕怎么了
可能家里缺镜子
这个最强
我都喜欢
哈哈哈哈哈哈哈哈哈哈哈哈
王传君的路是更宽了
?
这不还是曾小贤那感觉吗
斯内克
无证之罪
台词功底演爱情公寓都演没了
这个感觉演技很差
金甲战士
话剧是演员的艺术，电影是导演的艺术
大哥你的盔甲没我的好看
真正的演技是台词时的表情变化，无声时的心理活动
整容整废了
律政先锋
画风突变
我笑了
哈哈哈哈哈
我也觉得金世佳是声音拖累了，听着太稚嫩很难代入角色，演技可以
ililidid
邓家佳的演技最好
声音问题，播出的时候做配音版就可吧
张伟应该都是本色出演
对比邓家佳稍差一点，但还是挺不错的
ililidid
金世佳演技额说实话不是很看好
对对对这个绝了
对不起，但我真的憋不住hhh
金世佳算了吧，感觉全剧就他出戏
瞄准也是全看了
我去没认出
可以去唱歌
的确更出众
有那味
全场最佳
渣男
梦里那段好感人的。
她要是不整容就好了
蹦嘚你个蹦嘚
这个该放金甲战士（doge）
陈赫演技最烂，到最出名。这就是如今娱乐圈 也是如今世道
他不说话海阔
哈哈哈哈哈哈哈哈哈哈哈
她怎么没好好演戏啊，还是有演技的
演的太好了
内一组他
illiidid
感觉陈赫也完全脱离了《爱情公寓》
看到陈赫就不给你点赞了
满脑子都是肾宝
肯定得放吕布的片段啊！
律政先锋
金世佳演技看扫黑决战
演的太懒了美佳
真是用力过度了
青春啊么得了
金甲战士！变身！
陈赫真不行 算了吧 他是有天赋的 可惜心不在演戏上 人各有志 尊重 只觉得可惜
陈赫就算了吧
这个算了吧，演什么都跳戏，还不如之前演爱情公寓的时候演技好
还是想笑怎么办
唐氏
bgm声音太大了
她完全没有不同啊
哈哈哈哈
我的尔康勒
这个叉出去
这演技是真的牛，他明明在笑，我看着却想哭
演的真实才是演技
he ～ tui！
还可以
高富帅
斯内克！斯～～～～内克
果然演技对比一下，能看出各个层次不一样
金世佳get不到
镜像
有点像肯德基老爷爷
用力过猛
画风突变、
除了陈赫……
池铁城！
只能说他生意做的挺成功的
片段选的都不是很好啊
谁知道她当时说的是真的
王传君这个人不做评价，但是药神里他确实演的很好
bilibili
曹德宝？？？？？？
国内还是多靠爆发哭戏来彰显演技…
王传君牛
垃圾
说叫什么名字我叫成龙……
这段真的绝
腊鸡
王傳君是真的好
这个就打扰了
脏兮兮的看起来
《史记》“亢为疏庙”，盖亢主奏事，明目达聪，外朝听政之所也。主大风、扬砂石。主疾，盖时维生物，太阳躔奎宿行毒气，故主疾。
演技比鲜肉们好太多，都是潜力股，进步很大
王传君是真的牛逼
2000+？
外科风云那个也可以
???
其实金世佳真的一般，并不能收放自如
全场最佳
bgm要呕了
啊？
老子看到你就想笑
为什么没有金甲战士！
看到这段我当时都哭了
全场起立
看到陈赫第一个想起曾小贤，俺滴整个小学回忆
笑s。自家giegie姐姐哭都哭不出来，来这嘲讽别人哭
陈赫在瞄准里的演技 不甩黄轩几条街？只是大不分人都是带着偏见看的
全场最佳
镜像
戴猛，我竟然在这里能看到你
他演的是反派呀
他连名字都不配介绍一下吗
欢迎回到爱情公寓
手工耿
曾小贤呢
方法派
这段真的演技爆炸
snak
我会死在龙背墙后
演技一般的才需要哭，演技好的比如人民的名义
哈哈哈哈哈哈
应该挑个别的……这角色和张伟有点太像了
他在干嘛演技最差就属金世佳演什么都像展博
liblib
ilidⅰld
池铁生
恕我直言，除了王传君，其他都是臭鱼烂虾
确实拉
这段当时哭死我了
科班出身哦
最有种的男人
已经放弃了，不想喊了
王传君
瞄准演的挺好的 没有出戏曾小贤
小姨妈
这个当时我哭了
演技可以  人品不行
画风突变
要是不整容该有多好
这个就算了吧
这个就算了吧
李金铭就算了
绝了
什么鬼
陈赫就算了吧，出轨男
综艺咖就算了吧
本色出演
爱情公寓里面最喜欢印象最深的就是美嘉了！
？？
哈哈哈
不行啊
肯德基！！
这美女眼神特别有戏
但瞄准到后面我感觉不好看
吻别
liibliib
这是真好
这不还是《爱情公寓》
卡里还剩多少了导演
不怕脏，哭的惨，这年头就够混日子了
演得真的好
王传君真的演得好好
11
算了吧
这段真的印象深刻
ildild
当时看这里都把我吓一跳
这个最拉
一般
最烂的一个
他太强了
能和黄渤徐峥对戏的一般不会差
乃一组特
锁清秋吗
哈哈哈哈，这个配音和甄嬛是一个吧
。。。
他在这部剧是真的可以
孙艺洲在孤芳不自赏里演的男二演技很好
最有种的男人
因为她确实不行
都挺好，屏蔽一下吧，无脑刷屏
不知道为什么喷，演的这么好
？
这才是真正的演员
科班出身的吧
有个《一起同过窗》三级的剧张伟演的。。
整容了后来是吗
李金铭真的远远被低估了
熊二之曲
我满了！！！！！！！！！！
全场最尬
不跟舆论，娄艺潇感觉演的挺好啊，没有胡一菲的影子
王传君真是好演技
这是爱情公寓吗？
奶一组特
完全就是，同一个角色
这就叫，不看出去
他演技就是差，公寓里也差
佳航佳航，哈哈哈
ililidid
别发了！！！！
哈哈哈哈哈哈哈
腊鸡
这块笑的听起来好变态
全场起立
666
传军眼神有故事
专业团队
liblib
这张脸实在是太出戏了
好帅
我感觉不行。。。。
邓家佳真的厉害！
滚啊
出轨就算了
算了算了
全场最佳
好像不太行（勿喷）
余小晚演的不错说实话
哭！哭也算时间啊！
ilidild
这一段很精彩诶我觉得
画风突变
你的割割哭都哭不出来呢
迷龙是吧
不知道为什么看着有点想笑
太出戏了
真大佬
同一套表情，真就表演法呗
陈赫就算了吧
这个好看 
一点儿尴尬
爱情公寓粉丝来打卡
拉胯
陈赫就算了吧
脱离不了公寓的人
全场最佳
左右反转
承包了最多的弹幕哈哈哈哈
演技好不是指会演有爆发力的哭戏，而是眼神里有东西啊
为这个减肥收到心疼
这个太绝了
有没有想过剧本也有很大的影响
很一般，没啥感觉
王传君这个是真吊
yue一下再走
太尬了吧这个
这个比上个好多了
凭什么？孩子又不一定是子乔的
美嘉这段真的绝了！！
dilidili
张伟太喜感了
孙大排
镜像
镜像画画
？？？？？这个不行吧
娄艺潇是真的牛
这段演的好
最拉跨
长的太出戏了
这个最拉胯
全场最佳
他在笑吗
Nt Up
镜像
滚吧
算了吧
哈哈哈
对不起我笑出来了呜呜呜
挺浮夸的，五官都失控了
算了吧
多少有点看不起李佳航
尬住了
张律师
大排哥
全场最佳
哈哈哈哈哈哈哈
哭戏就突出演技么
张大炮
哈哈哈哈哈
金世佳就算了吧……表演痕迹太严重了
很符合张益达的身份
张伟：我又错过婚礼了
外科风云里面演技也超棒的！！！
景象画面
啊啊啊瞄准！！
这是反面教材？
什么时候哭戏成了演员的试金石了
啊这段戏真的绝了
？？？？
憨豆先生
我还以为底下那个是陈赫 草
哈哈哈哈哈哈
镜像
全场最佳
？？？
不是哭体现演技，而是人家哭都哭的不一样
没办法，吕子乔真的永不ooc哈哈哈哈哈哈哈
金世佳真的尬
会哭会吼就叫演技
张律师的益达是过不去了是吧
娄艺潇是学声乐的
这个剧出来几个，很不错了
金世佳去完日本之后演技魔怔了
这个sl
美佳
娄她不整挺好的
陈赫能拿得出手也就爱情公寓了，其它……………呵呵
哈哈哈哈   自带
经典咏流传
公寓最有种的男人
这是学音乐的
总比哭不出来的强
我做戏子搂太监
垃圾bgm
你有没有考虑过因为他们爱情公寓才火的
其实陈赫演技还行
金甲战士
我贤哥竟然压轴出场
ililidid
这段在爱情公寓里让我特别出戏
张伟？
只会吼了属于是
这个真的惊艳到了
全场最佳
辣个男人
台词功底差点
抬走吧
王传君和邓家佳确实是牛批
上一秒我还觉得很帅，一瞬间拉胯……
绝！
出戏了，听到这个BGM，我满脑子都是熊猫头
王传君和邓家佳是绝的
啊啊啊牛逼的狙击手大人
大哭大叫别的都不会
大傻子登场
你的益达
孙艺洲这还是吕小布啊
别尬，别什么天花板全场最佳的
哈哈哈哈哈哈哈哈
池铁城老绝了
陈赫池铁城后面的演的太牛了
这是第一集，后面的乱牛，应该放池铁城受伤那段
小姨妈
哈哈哈哈哈哈哈哈
这个好像一般般  没啥作品
当时为了拍好是真的把自己折腾到不行
恶心…
全场最佳
。。。。这个不行
现已加入肯德基全家桶
金世佳有点太用力了
孙艺洲跟沈腾是一种人，站那你就想笑
金世佳不行，表演底子总是带着展博
不太行
这个角色真的行
大喊大叫大哭就是演技？
孙大排
哈哈哈哈哈哈
王传君演技好，但黑他的也最多
李金铭一直都是这样
小姨妈就是坠吊的
欧豪城
再来19个酱肘子!他买单! !
硅基生物
毕竟最佳配角
有佳赞
最有种的男人
一般啊这个
太好看了
主要她真的没有什么作品了
张大炮
最有种的男人！
这个。。。
拉跨
全场最佳
都挺好啊
冠霖老师别藏了，太有辨识度了
不行，看他演啥我都想笑
镜像
我已经开始笑了
金铭是话剧演员～
他们演技都不错的，只是被贴上爱情公寓的标签，让人出戏。
大明风华
全场最佳
美嘉不演戏很可惜
最拉胯
动物管理局  非常好看。
最有种的男人出现了
那撸多撒思给，卡卡西森赛
哈哈哈哈哈哈哈哈哈
救 她真的有魔力 看她哭我也好想哭
嫩姨筑特~~~~~~~~~
张益达！
王传君真的演得好好
全场最佳非他莫属
哈哈哈哈
。。。。。
看这个片段 我哭死了
这个哭死我了
让我们策马奔腾吧！
up主没放关谷神奇的镜头，细节啊
bilibili
油腻
什么玩意
妈耶我才反应过来他演的关谷，就是那个日本的男人
……
台词需要加强
劝退这个，
李佳航也不错
他的声音太出戏
李金铭比娄艺潇要好一点
王传君真的是跳脱关谷了
金甲战士
肯德基爷爷
啊这
全场最佳
这才是专业
《唐氏表演法》
律师
拉了
这个真不行啊
这段可以说她职业高光了
在座的各位导演看法都很独特啊
唯一的演员，而不是明星。看完王传君，其他人的演技是那么的用力过猛，那么的苍白无力
都哭的这么苍白无力，还是王传君好
欧皓辰我宣你我的脑和我的心我全身上下的每一个器官都在说着我宣你
哈哈哈
施丹尼
全场最佳
金甲战士
感觉尬的很哦
当你的律师
说实话 李金铭从眼睛就可以看出，是一个有演技的演员
我开始笑了
李佳航，你到底背着我们演了多少戏
啊
这段杀人真的带感
全场最佳
前三个都可以的
律政先锋
？？？
陈赫退出群聊
个人感受只有王传君演的让我忘了他原来演过谁，其他人无感
……
因为情感戏是最能体现演技的，哭也很讲究的
一个比一个好笑
猎心者，这部剧也搞笑
我一直觉得他演技用力过猛，不自然
没有金甲战士我不是很赞同
只有张伟和小姨妈可以，其他往后稍一稍吧
啥也不是来了
你的铠甲没得我的好看
怎么有狗啊
台词弱些
真的很好！
陈赫是里面演技最差的
求生欲
被逐出公寓多人，曾小贤
整容整变形了
哭是最基本的没错，但是要哭的的打动人心眼里有东西，所以小姨妈很牛
全场最佳
！！！
画风突变
画风突变
mvp
ililibib
陈赫有演技？？
全场最佳
当你的律师
这有点用力了
真浮夸
陈赫现在不是网红一哥吗
镜像
哈哈
金甲战士
什么玩意
KFC老爷爷？
一看就觉得他自己很过瘾的感觉
好像李健
镜像
这个就拉倒吧
太用力了
属实一般
有一个小姨妈饰演的胡善祥《大明风华》
金铭大可不必，都带假货了
全场最差
金世佳就算了吧
李的巅峰在幸福最晴天女二（同李易峰
笑死了甄嬛
公寓是真的绝
可惜好几个都整残了
牛逼
别让曾小贤演陈赫了，求求了
…………为什么感觉金世佳一直很假
陈赫还是算了，演谁都是自己
哭是最能体现演技的
大锅，你呢盔甲没有我呢好看！
太牛了
陈赫：奔跑吧兄弟12345
哭最好表演，难的是微表情
符合人设的演技才是最好的演技
拉
我不知道为什么看到美嘉就想笑
爱情公寓五，就是盗版
李金铭最后一季明显演技好了一大截
不知道为什么，我看这一段是真的想笑
呜呜呜呜呜呜呜呜呜
她真的很棒啊
唯一一个脱离人设的演员
这一段李嘉明演的是真的好
哭戏入门级别
都很优秀
还得是王传君，他那段秒泪目
全场最尴尬
镜像空间
他们每个人都是有演技的 爱情公寓已经是我记忆里的一部分 我谢谢他们带给我的快乐
陈赫演啥都是一个表情
这玩意儿最不行
镜像模式
不整容多好啊
孙艺洲演的也挺好，但总觉得他演反派更出彩
本色演出
斯内克
对不起，看到这俩人我很难不出戏（不过演技是很好的）
金世佳演技最跨
i li di d
ilidid
这个差点意思
陈赫有演技？
草罐姐
《笑出强大》
没有看过舞台剧不要瞎评价
盲猜最后是赤赤
全场最佳
一般
王传君的表演，一绝。
这就是爱5诶
这个很好
全场最佳
真正的高手就是能把喜剧演得很自然的人
他真不行
最强王者
演员的演技不是能抄袭来的好吗 为什么要用一部诋毁演员
这个才舒服
大哥，你滴盔甲 
妆画的？眼睛都没红
眼里有感情
金甲战士
哈哈哈哈哈疯马
尬
看这部电影爆哭
bgm犯规了哈
大锅，你滴盔甲没有我滴好看
只有看他我想不起关谷
放吕布啊！
大锅，你滴盔甲没有我滴好看~~
ililidild
李健
这里真的演技爆炸
不咋地
这个就算了
是你！金甲战士！
这段看哭了
他叫王传君不叫关谷神奇
滚蛋
这声音太吕子乔了
金世佳在《一个勺子》里演得傻子我都没认出来
很普通阿
为什么画风变了
拉胯
？？？？？
邓家佳是我喜欢的类型
为什么要把谍战片活生生变成喜剧片
一般
前方画风突变
厉害
这个没从公寓出来吧？
你好，张益达！
他怎么这么胖了我去
哈哈哈哈哈哈
全场最佳
演的好尴尬
其实感觉孙艺洲演技有很大的可塑性，声音要是弄好了也很有感觉
陈赫演技就和北鼻一样，得有好导演跟着才能发挥
算了吧这个
张大炮
炮啊，你咋回事呢
我的金甲战士居然不是最佳？
王传君饰 吕受益
全场最佳
强
还是好多演员哭都演不明白演啥笑
不太信哎
陈赫演技最好应该是在唐探1，也有可能角色适配性高
张益达好可爱
孙长的就不像好人
bgm神马玩意
垃圾
镜像
没啊，娄艺潇不是一直在做自己擅长的吗，音乐，古装
就我一个觉得用力过猛？
景象画面
孙艺洲有部电视剧好像是，秦时明月？演的卫庄，那个还不错。
这是吕小布？
带货去了 
陈赫没一点演技
这里演的很棒啊
满满的综艺味
是台词有问题
这个我现在看都想哭
张益达
求bgm
libilibi
最有种的男人
电影：我不是药神
综艺咖还是算了吧
别比较了，其他的也不差，别在这拉仇恨了
你的一沓
什么鬼BGM
声音出戏太稚嫩了
说句实话吧，喜剧演的好的人演技都是很好的，只不过容易被定型
金世佳是用力过猛
没有药呀
好男人
？
肾宝   哈哈哈哈  出不去了
说长得太丑的，您是长得多好看吗
教父的味道
地铁老人看手机
全场最佳
孙艺洲，成都人，加油
陈赫搞笑男
这个是什么剧啊？
ildild
这段真的当时看哭
呃，有些抖音里的时候味道了吗
我感觉金世佳舞台演的更好点
唉，有些抖音的味道了
这种时候应该评一个觉得没出戏的
一下子就能看出来是在演戏，用力过猛
好厉害
欧皓辰
他要变身了，快跑
免费提供法律援助
4
谢谢，已经开始哭了
哈哈哈哈
吕小布
好男人就是我，我就是
没有神的光环，你我生而平凡。
哈哈哈，张伟演技也是不错
铠甲勇士变身
用力过猛
正在追，这剧绝了
斯内克的邓耀先
我不喜欢王传君，太无情
有点尴尬
一直不喜欢他的演法
？？？？
吕布本布
？？？
看药神的时候完全不会觉得他是ggsq
其实，都很拼，都想跳脱出来
这里他好像为了养出得病的那种病态三天三夜没睡
我觉着他挺尬的
全体起立
全场最佳
？
都不知道其他的演员也不学学，
哈哈哈哈哈哈
你滚吧
变身
天哪，这感染力太强了！
这里边感觉到的是心机
上彪子啊
一到李佳航就逗比
那我给张杰
全场最佳
全场最佳
王传君最佳
这是怎么回事
全场最佳
只要老爷子在，渭河就翻不了天
这才是演技
这段很强，我都以为她真去医院了
取我方天画戟来
破防
张伟，你是出不去的，哈哈哈哈
看到就已经开始笑了
能哭和会哭是两个概念
人品不行
叉出去
这个挺好的。
他不配
没有欧皓辰吗？
控制的演技才是真的牛
期待陈赫拙劣的演技
《爱情悠悠药草香》???！
只有曾小贤还是曾小贤
金世佳感觉像猪小明（无端联想
王传君真的厉害
展博
全场最佳
全公寓最佳
全场最佳
好喜欢全民目击
ililidid
ililidid
这男的演技是真尴尬
我感觉吕子乔演任何戏都感觉在演爱情公寓哈哈哈哈
唐人街
这个电影里面他演的确实牛皮
吃饱饭骂厨子第一人
还是吕子乔这股味
就陈赫废了
我卡里就200w了我好慌
陈赫废了
能量启动
声音太出戏了
熊二你咋又唱呢！
可以
大哥，你的盔甲没有我的好看
全场最佳
张伟不行，演什么都想笑哈哈哈哈
万年不变，李佳航
不是哭来体现演技，而是哭最需要演技
全场最佳
美嘉演技最强吧
Yue
……
这个真的牛
这两个不太行
话说，李佳航背着观众演了多少剧？
水母排面！！！！！！！！
金世佳这段演得像管不住口水…被小姨妈血虐
救命哈哈哈哈
鸡皮疙瘩
话剧的表演功底 但不适合搬到银幕上 
陈赫不行
这个嘛，还是心态问题
为什么不是吕布？
除了陈赫其实都挺不错
吃完饭就掀桌子
没啥灵魂
主要是大家看到陈赫容易出戏，
脸僵了
这张伟更是重量级了，戏多演技好！
？？
这个大可不必
感觉邓家佳才是演技最好的
mvp
吕子乔适合演反派
全场最佳
确实bux
哈哈哈哈哈哈哈哈哈哈嘿嘿
哈哈哈哈哈哈哈哈哈哈
最佳
不行，我这么看展博还是想笑
展博演的不行，好用力不自然
金世佳的声音不行，听着让人出戏
????????????
话剧就是这样子
王传君真的牛逼
律政先锋张益达可是背着我们演了不少细的
大锅！你滴盔甲没我滴好看！
懂了 所谓的演技就是哭
bilibili
光看这个剪辑就哭了，王传君太厉害了
这个算了  演的不行
演啥都是陈美嘉哈哈哈哈
哈哈哈哈！
全场最佳
不应该是金甲战士吗？
哈哈哈哈哈哈哈哈
这个。。
这个就算了，确实跟前面都比不上
演技最差的
他的笑让人想哭
斯内克
李金铭和张伟也是好演员，陈赫和孙艺洲是最差的，娄艺潇一般，对得起职业，也并不出彩
这是《我就是演员》的舞台
一般
金世佳演技真的一般，就是吼，并没有很惊艳的感觉
不敢看第二遍
肾宝！
专心做生意吧
虹之间是美嘉专属的BGM啊
全场最佳
金世佳演技好吗。。。。。
又当又立
张伟是真的没办法看了。一看到他就想笑
跟着他笑了
带货去了
全公寓最佳
我开始笑了
小姨妈才是演技top
金甲战士呢
为什么不放金甲战士
这个就算了
画风突变
还是都有演技的
娄姐B站有号
哈哈哈哈哈哈哈
人品最差
有点用力过猛了
绝不绝的先不说，这个剧就很垃圾
肯德基老爷爷？
李金铭这一段真的把孕期的女人饰演的很好
up主你应该放金甲战士啊！
憨豆
哈哈哈
别人都是悲剧 就他是个喜剧
眼睛不知道在看哪
王传君演技最好
这段真的很绝！
陈赫其实确实可以的
李金铭牛逼
全场最佳
MVP!
放肾宝
iry小希老师
他一出来直接要给我整哭了
我说看这个剧的时候怎么这么眼熟
我看过这个《猎心者》
瞄准里不错
张伟上线
她演技不错的，可能没有好的片子吧
这个算了
叉出去
画风突变
