鲁普
这歌唱的没错啊！，真没错！
有一说一，还挺齐的hhhh
礼貌晓彤：你吗
鹿晗:一整个狠狠地爱住
后面那个是B737吗
考验休息区
哈哈哈哈哈哈
哈哈哈哈哈哈哈
长得也挺像的。
觉醒者
离谱到家
哈哈哈哈哈哈哈哈哈哈乌鸦坐飞机
投币了投币了
终究是爱过，终究是下手了
？？？
原装出口
隐约的绝对领域，爱了爱了
猛男什么时候扩招了？
哈哈哈哈哈哈
邪门啊啊啊啊
原版我都没听完好家伙
蚌埠住了
太喜欢你们啦啊哈哈
啊哈哈哈哈
没有字幕竟然听不懂
要是有高跟鞋就完美了
我从来没完整听过这个歌
彤姐看了都说好
离谱到家了
离谱
男人不必这么完美
你xx唱日出
哈哈哈哈
不评论都对不起我自己
竟然在这里听完了淦
卧槽
我人傻了
蚌埠住了
（您xx）
高筒靴？！
笑飞了
妈惹哈哈哈哈哈
鹿晗:我来介绍下我的蓝朋友们
救命
魔鬼
666
裂开了
必须火！
“性感”
莫名好看
离谱
好家伙原唱没有调音师给调调么？
我XX我人没了……
卧槽
快收藏夹吃灰
2014版
第一次完整听完这首歌！
第一次听完 真的是神曲。。。
我三连了，不能只让我一个人瞎
真的，第一次听完这首歌
比德芙还顺滑
卧槽
23333
讲真比原版好多了
好性感 狗头
妈妈我怕
吊吊吊带？
我裂      开
我的眼睛！
什么？我不是上帝吗？
离谱他妈给离谱开门，离谱到家了
哈哈哈哈哈哈哈哈哈哈哈
左二裤子哈哈哈哈哈哈哈哈
尼玛。。。。我看到了什么
离谱啊
哈哈哈哈哈哈第一次听完整的歌，歌词好好玩
第一次认真听了关晓彤唱的啥
红红火火
要命
？？？？
长得像就离谱
上头
？？？？？
哈哈哈哈哈哈
音质画面双重折磨
？？？
卧槽，卧槽
笑死
蚌埠住了
这不比原版好看
？
好活儿
不知道说什么 就说一句吧：Merry Christmas
这歌竟然在这听完了
我表情扭曲到极点了
关晓彤本彤了
哈哈哈哈哈
没有一句押韵可还行
？？？？
笑死，这b歌
可能是全年最佳了
起码，咬字清晰？
黄磊好会扭
麻了
鹿晗狂喜
擰
荆轲刺秦王 两条毛腿肩上扛
救命啊
同1000+
救命
蚌埠住了
这哪句和哪句也不押韵呀……
草
哈哈哈哈哈哈哈哈h哈哈哈哈哈好棒
没得地方夸了，夸咬字清楚了
什么叫离谱
空 哥
国粹外泄（狗头）
xx我
舞可以跳，为啥要穿制服。。。
淦
让他们玩明白了！
2000+
哈哈哈哈哈哈哈哈哈哈哈
笑不活了 哈哈哈
勇敢
救命哈哈哈哈哈哈哈
?
天空之城
厉害
双厨狂喜
这航班我高低多飞几趟
未曾设想的道路
哈哈哈哈哈哈
焯！
感觉台词还不错？
比关DIVA还妩媚【doge】
看见封面我就笑了
七仙女
是怎么保持不笑的
这尼玛就离谱
起飞！
蚌埠住了
漫长的1分48秒
第一次听完这首歌
牛的
顾客是上帝，上帝就应该去上帝待的地方，人间不适合你们
救命啊
哈哈哈
比原版可爱多了
啊啊啊啊啊
黄老师早期出道视频
离谱
1
真就飞机？
哈哈哈哈哈哈哈哈哈哈
救啊哈哈哈哈哈哈
带感
哈哈哈哈哈哈哈
后面的路人一面蒙蔽
牛 bi
优雅永不过时
真的有光关晓彤的神韵
有没有看到PDD
突然发现关晓彤吐字清晰
2000+
漫长的一分多钟  哈哈哈哈
跳舞很到位
哈哈哈哈哈哈哈哈哈哈哈或草
紧跟时事-。-
我擦，神似，真的长得有点像
哈哈哈
这衣服是定做嘛？
空姐陷阱
关晓彤
太离谱啦
1分48秒
守护好这微笑
哈哈哈哈哈哈
笑死
绝了哈哈哈哈哈哈哈哈哈哈哈哈哈
江郎才尽
打    我的飞机就要听我的话
聽完之後 我臥病在床的老祖宗 忽然飛簷走壁 高歌離席
真好哈哈哈哈
师傅别念了
？
？
好像还有个是吊带袜？
太像了！
你叉叉，唱日出，穷哈哈，唱日落
我怎么感觉这哥们特么又像吴奇隆又像黄磊又像关晓彤
跳得好
我关注了还不行吗？
这得投币啊
远看有点像关晓彤。
跳得不错，下次不许再跳了哈哈哈
好曲线
太棒了真的
专业！
《婀娜多姿》
2000在这
用一生治愈系列
师傅莫念了
好妖娆啊
咋越看和关晓彤长得也一样
左边好像是手工耿？
啊这一模一样
好家伙
这套阵容飞机飞不起来
？
开幕雷击
乘务员归位
虽迟但到
竟然是本人发的我喷了，还以为是ai换的
看封面我真以为是关晓彤
什么叫tm的专业
牛
甚至准备了一架飞机
有点像
在哪里能坐到这航班
哈哈哈哈哈救命
哈哈哈哈哈哈
这就叫做专业
妖娆
高跟鞋呢？不够专业啊
左边这哥们身材不对腿不行啊
2000人来了
裂开
人是不是多了？
后面还真有飞机啊
头一回听后面
第一次听完了
封面还挺像的哈哈哈哈哈
异地登录了属于是
厚礼谢
哈哈哈哈哈哈
哈哈哈哈
他甚至搞来了一架飞机
太棒了
牛逼
哈哈
真相
原版是什么？原版能吃吗 ？
南无宝胜如来
我人没了
离离原上谱
？
震撼我妈一整年
焯
竟然有点好听哈哈哈哈
战斗机空姐
《难以消受》
卧槽 原创
哈哈哈哈哈哈哈
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
让你模仿不是让你超越
ohhhhhh    nooooo
一模一样
没有区别
牛蛙牛蛙
@关晓彤
格格台词好差呀
裤子掉了hhhhh
流量密码掌握住了！
手工耿哈哈哈哈哈
黄磊？？？？
这真的是歌吗
猛男比我灵活
【鹿晗】进入直播间
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈
好怪 再看一遍
单身久了，看个猛男都眉清目秀的
好整齐
宣传片了
裂开了
哈哈哈
一分48秒这个绝对是关晓彤
果然专业
为什么你的鞋子有白边？
我裂开了
哈哈哈
跳得比关晓彤好
这是关晓彤？
离谱
蚌埠住了
哈哈哈哈
芜～湖～
你xx
卡上点了有没有
乌鸦坐飞机
关晓彤声音挺可爱的
PDD后排稳定输出
好帅这一段
牛啊牛啊
PDD后排稳定输出
这套衣服可否借我去华晨宇演唱会
PDD后排稳定输出
现在是北京时间11:36。
轻盈
漫长两分钟
关晓彤进入了直播间并送了100架直升飞机
我吐了
哈哈哈哈好灵活
优雅
救命
我们关关还是C位！
圣诞快乐笑死我了
文艺复兴
草
跳的不错，下次别跳了
应该穿渔网袜的
哥，你是怎么做的始终不笑的！
这个腿我爱了
笑的要死
以为有点好看
2.5
丢下去～
再来一遍
我傻了
666
一定是舞的问题，不是歌的问题
我已经开始笑了
牛啊
离谱
优雅
不得了了
乌鸦坐飞机
听到这怎么咬字挺清晰啊
？？？
关晓彤plus
哈哈哈哈哈哈哈哈
我以为是鬼畜，没想到是本尊
倒也不必如此还原
异性登录
优雅
我人麻了
X
无敌了
第一次听完这首歌
礼貌关晓彤：你吗？
玩得挺变态啊妹妹们
哈哈哈哈哈哈哈哈哈
腿好细…
草
救命啊哈哈哈哈哈哈
人麻了
比原版跳的好
哈哈哈哈哈哈哈哈哈
牛的
关晓彤异地登录
黄磊关晓彤梦幻联动
好像黄磊哈哈哈
笑裂开来
你们要是空乘还真没人敢不听，这吨位一巴掌呼过去
我为什么看完了
这跳的不错
我这是看了个啥
这个视频杀我
冷知识：这是一分多钟的视频
哎呀我去！！！
晗笑九泉
真的感动了……比晓彤好
好瘦好瘦
飞起来了
哈哈哈哈嗯嗯
笑了hhhhhh
右边手工耿
不敢相信这才一分多钟，好漫长……
我人没了
离离原上谱
鹿晗选秀节目
居然都是水桶腰
不是这个尺码还进不了这个团
爱了爱了
蚌埠住了兄弟们
这谁策划的····酷啊
裂开了
乌鸦坐飞机
笑死了 太离谱了
！！！？？？？
太离谱了
救命
老实说……好像比原版性感？
左2打到了多少人的XP（
第一次听这么久
我焯
救命。。。。
  哈哈哈哈哈哈哈哈哈哈
?????
救命
哈哈哈哈哈哈哈
少了高跟鞋！！！！
高跟鞋 配上效果更好
《你XX》
，，，
哈哈哈哈哈哈哈
何德何能看到这个视频
凌晨4点半了，剩下的148人也睡不着吗
唯一一个押韵的地方就是路和书
潮
这个歌谁写的毕志飞吗
他们居然有飞机
左二的裤子惊呆我
哈哈哈哈哈哈哈哈哈
这画质没那味啊
猛男版关晓彤
阿富汗空航
不知道为什么我甚至还感觉长得挺像的
不坐了谢谢
pdd的绝对领域
哈哈哈
上头
哈哈哈哈这该死的甜美
哈哈哈哈哈哈哈哈哈
？？？？？
完全分辨不出来
鹿晗坐飞机
我滴妈呀
专业！
麻了
兄弟们！该来的总会来！
已经忘了原版的样子
谁敢不系安全带
以前看只觉得关很傻，原来这个舞就很傻
爱了
《POSE》
跳得不错
长得也很像哈哈哈哈
help
这该死的甜美
哈哈哈
为什么是黄磊
关晓彤？？？
一口汤圆差点喷屏幕上
绝了
运动鞋出戏
右三是手工。。耿？。
哈哈哈哈哈
XX航空
@关晓彤
好漫长的一分钟
头皮发麻
终于等到你
后面甚至有飞机
好家伙 直接好家伙
我尿了。。
差评！没有红高跟鞋 哈哈哈
有点像关晓彤
我擦，上头了
流，太流了
点完赞就跑，还是没来得及
你币有了
救命，C位真的好像关晓彤
第一次听完了
原版是怎样来着
再来一次
对味了，已经上头
不听话就变成真的上帝了
还挺像
不三连我受不住啊。
晓彤快来看看
心肌梗塞
逆天
全程关晓彤
鞋子不整齐差评
你xx
《一模一样》
自黑？
救命哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
本人吗？哈哈哈像吧
看着好折磨啊，但还是想看完
笑飞了哈哈哈哈哈
关XX
哈哈哈哈哈哈哈哈哈哈哈
这个更胜一筹！！！
上头
关晓彤当年16岁
心动的感觉～
我蚌住了
我耳朵要聋了
关晓彤分彤
鹿晗：这该死的甜美！
救命
噗哈哈哈哈
乌鸦坐飞机
空 姐 女 团
那些个收藏是怎么想的？
7000+收藏也太离谱了吧
表情管理
下饭
救命
哈哈哈
笑死了
救命
真好看！！！！！
哈哈哈哈哈
顾客听服务员的话？
我的眼睛啊
左二穿的过膝靴？！！！
哈哈哈哈哈哈哈哈
还挺像
快跑，别回头
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
在图书馆快憋不住咯
救命啊…
考研休息区
C位右边的是手工耿？？？？。
飞机哪搞来的？
666
妙啊
离谱，实在是太离谱了，哈哈哈哈
真不错！
是真的很像
甜美
竟然觉得跳得挺好看
关晓彤早期映像流出
关晓彤怎么晒黑了这么多
越吐越想看，越看越想吐
太草了哈哈哈哈
这一分多好长
东京佛
踩点了
我是不是来错地方了？这个地方是沙雕区吧？
ohhh
哈哈哈哈哈x
？？？？
离谱
哈哈哈
黄磊老师好
以为是鬼畜没想到是蒸煮。。
《空哥们》
c位果然不一般啊
比我会扭
太可怕了
PDD
离谱
男版晓彤
哇哦哦哦 
哈哈哈哈哈哈哈哈哈哈
跳的没有gxt油 差评
哈哈哈哈哈哈哈哈哈哈哈哈哈
焯，我做错了了什么？要给我推荐这个
我裂开了
我爱汪明星
牛啊
还好我没做过飞机
高贵
关晓彤版本
给我开了眼
哈哈哈哈哈
不是高跟鞋 差评
这哥们儿有点费布
我一声作恶多端终于遭报应了
没有你的航班我不上，没有你的飞机我不坐
这飞机是儿童玩具
我何德何能
比原片好看多了好吗
好像关晓彤啊
手工耿
右二 手工耿
好家伙我再次直呼好家伙
我竟然觉得有点神似…
专业团队
哈哈哈哈哈哈哈
这项目我王多鱼投了
救救
焯！
缺几双高跟鞋，唉
后面竟然还有个飞机
笑裂了
暴力输出
耳朵烂了
还真的像关晓彤
太厉害了
太牛了
圣 枪 洗 礼
救命开头我以为是田亮
哈哈哈哈
还挺像的
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
啊啊啊啊啊啊啊啊
你不要过来啊啊啊！！！！
哈哈哈哈哈哈哈哈
世界名画
蚌埠住了
人类恶出现了
哈哈哈哈哈哈
是真的有点像
用一辈子治愈
哈哈哈哈哈哈哈
开局一睹芳容
红红火火恍恍惚惚
哈哈哈哈哈哈哈哈
哈哈哈哈哈
鞋子有一个不一样
Hhh好吧哈哈哈哈哈哈
救命
你XX，你们在用雷充电
火钳刘明
这是我第一次把这首破歌听完。
封面好像
真棒
我天，就很奈斯
狒狒！
救命笑死我了
关晓彤在关晓彤模仿比赛获得第二名
致命航班
太牛了
盆栽哥？？？
这小袜挺好
举不起来
我从来没听到过这段
好灵活
飞机：我不干净了
黄磊老师你怎么了
我真好笑死了
左二大哥竟然能找到合适的衣服doge
关晓彤plus NB
恐姐
笑死我了
笑死我了
为什么我觉得还真有点像关晓彤
我竟然觉得腿还挺细的
爱住了！
已经成为了神，超越了人。
手工耿也来了，右三
刚从冥间出来的我一天啊，能行走一个轮回
救命啊
我服了
真飞机
职业素质好强‘不笑场
哈哈哈哈哈哈
好像关晓彤
不是，关键长的也有点神似
480p很不错
好有力量感啊我靠
910个好兄弟你们好
这腿
啊啊啊啊啊啊啊啊啊
头一次完整的等一下
空姐，算是最有职业道德的一个行业了
NB
没有最初的感觉
哈哈哈哈
后面有人
后面有人
这咋还人形扩编了
鲁了
晓彤
关晓彤
关晓彤吧？
哈哈哈哈哈哈哈哈草终于翻跳这个了
哈哈哈哈哈
味儿对了
六到飞起
右三很好看
鹿晗进入直播间
黄磊那个绷不住了
好可爱！！！
我明明一生行善！可为何……
上头
哈哈哈哈哈哈
笑死我了
离谱
鹿晗:我*你**的！啊*你***去**的！
整活
左二的鞋有小翅膀哈哈哈可爱
一千人你们好啊
我只能说一模一样
男版
草
怎么这么阴间
不要全屏会社死
哈哈哈哈哈笑死人了
笑死了
菲律宾分彤
笑死我了
卡点 
7分黄磊3分关晓彤
哈哈哈哈哈蚌埠住了
让你模仿没让你超越
飞机诶
草
心脏骤停
《空 哥》
第一次听完这个歌
何家劲？
感觉也挺好
草
有个鞋子不一样
好齐啊 业务能力顶
???????????????
哈哈哈哈
跳挺好的
guora果然关晓彤
还挺像……
保定樊少皇也加入了吗
东南亚空少
哈哈哈哈哈哈哈
黄磊老师又出新舞蹈了快来看
1000+
哈哈哈哈哈哈哈哈
？
眼睛
~~~~
好强啊哈哈哈
右下角手工耿哈哈哈
和手工耿合作了？
TMD，竟然如此之像
卧槽
1000+人
猛男
右三手工耿！
表情管理满分
牛逼666
Ohhhh
长得真的好像啊
我陶醉了
有毒，快跑，要命，啊要死要死要死！
绝了
听力视力受损
好活
我以为是鬼畜
救命
卧槽
一睹芳容
我凭一己之力刷到这个视频。
太离谱了
是心动
哈哈哈哈哈
坠机警告！！！
中间那个长得还真像关XX
牛
OMG
不听话的话就要去见上帝了
裂开了
我要炸了，原地起飞
紧跟时事
我炸了
绝了
《梦幻联动》
对不起我怎么这么烦他
真的有像哎
这是我能免费看的
这个声音好可爱。。。
哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑不活啦
第一次听完这首歌
草蚌埠住了
第一次听完这首歌
律动真强
突然觉得晓彤声音好奶
这么多红晓彤
哈哈哈哈，
绷不住了
文化输出
？？？？？？
姐就是女王，自信放光芒
笑死我了
我裂开了
这歌也太难听了
腿还挺细
他们甚至为此买了一个岛
好
腿毛会扎出来吗
真的有点像关晓彤
你币友了
不行，跳得太灵活了，没有那种铁骨铮铮的感觉
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
未曾设想的道路
乌鸦坐飞机
高贵
救命
啊
裂开
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
上弟
关晓彤老期作品
我要上十个
优雅
王德发
哈哈哈哈哈哈哈
笑死了
菲律宾关晓彤
淤鱼
你xx
长得居然还有点像，我靠！！
关晓彤本人
关晓彤早期作品
本人
世 界 名 画
啊哈哈哈哈哈哈哈哈优雅
这个wave
菲  航
右三小哥鞋拔子破坏阵型啦
来人啊，叉出去
窒息
印尼航空？
愺
哈哈哈哈哈哈哈
。
先赞为敬
你们又不做广告，每次服化道都不一样，怎么维持开支的？
哈哈哈哈哈哈哈哈
俄国航空
pdd稳定输出
黄磊
我手贱
哈哈哈哈哈哈
jawill拿捏了
这首歌还挺好听的
好活
哈哈哈
猛男女团
莫名很燃
这踏马是歌么？我要炸了
哈哈哈
太像了
黄磊菲律宾分磊233
为什么这么像…
关晓彤能来b站吗哈哈哈哈哈
草
近视的拿下眼睛离远点，就是关在跳了
我以为是茄子
鹿晗兴起
智慧的笑容
OMG
心脏邹婷
每天一遍，远离恋爱
凭实力刷到的
没有字幕
离谱
超越了NB
宿务cebu太平洋航空
草
好家伙，你赢得了币。我赢得了毙
这个笑容由我来守护
完    全    一    致
完全一致
每天一遍
良好的表情管理
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
66666666
空哥，有话好说，诶，你不要过来啊！
救命哈哈哈哈哈哈哈哈哈
焯
欧力泄
卧槽
牛逼
我的币留来干嘛？
差评，没有穿黑高跟（狗头）
才发现背后是架飞机
棒
我一生积德行善，却没能逃过此劫[囧]
？？？？？？
必修三连
为了你好
哪个国家的
火钳刘明
这运镜真专业
我的眼睛啊
好活
草草草草草草
我焯
乌鸦坐飞机
草？
魔鬼
人还健在 还能放亿遍！！！
裤子都掉了
居然有点像关晓彤？？？？
给彤姐一条活路
鹿晗狂喜
c位表情管理永远在线
卧槽
窒息
这TM才是原版
没有字幕
缺了几双高跟鞋
哈哈哈哈哈哈哈
可以终于下手了
不是高跟差评
笑死居然是这个
真有点像关晓彤
没有怼脸拍没有灵魂
淦，这该死的甜美！！！
草
好赞
哈哈哈哈哈哈
草
鹿晗头皮发麻
一模一样
这是报废飞机改装的饭店
真上头了
holy shit
干嘛哦
？？？？？
笑死简直是离离原上谱。
左后面居然有人 社死现场 （不过对他们来说可能并不）
谁来救救我啊啊啊啊啊啊啊
比德芙还顺滑
绝了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
尼玛越看越像
哈哈哈哈哈
意犹未尽
草
意犹未尽
我竟然看完了
焯
哈哈哈哈哈哈
完全一致
我靠
动作直接拿捏了
当心我把你从飞机上丢下去
此时回头还来得及
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
点开之前没想到这么顶，不说了，再来一遍哈哈
专业团队
：
除了点赞别无选择
一模一样
？？？
眉头紧皱
右三是手工耿吗
这首歌词写得很有道理的
太辣了来操
鹿晗会不会那啥的时候想起来这个视频
我裂开了
哈哈哈哈哈哈
离谱啊
笑死我了
红辣椒
魔鬼
甩了原版五万条街
漫长的两分钟
[ohh]
黄磊怎么什么都会？
哈哈哈
nbn b
神曲+神舞台+神主舞厉害了厉害了2333
真的好像
笑傻了
？？？
哈哈哈哈哈
鹿晗又心动了
又回来看一遍哈哈哈哈
乍一看长得还挺像关晓彤
哈哈哈哈哈哈哈
哈哈哈哈哈哈
我明白了！这不是歌的问题，是人！
我靠
卧槽
后面的人抢镜头
怎么才能让晓彤看到这个视频？
我人直接就麻了
我TM的为什么看完了？为什么？？？？
上头
我也是第一次听完哈哈
焯！
上头上头！
有一说一，还挺像？
带制作啊
哈哈哈哈哈
逆天
鹿晗快乐歌
116个小伙伴不睡觉吗
汉化（​
上头
截图选老婆
nb
哈哈哈
哈哈哈哈哈哈哈哈哈
一 模 一 样
左边的裤子垮了
新宝岛
《地狱天花板》
哈哈哈哈哈哈
？
来人啊！把茄子安排上！
**************10
跳得挺好的。整齐。
↓格拉尼时装         
哈哈哈哈哈哈
啊啊啊啊啊啊啊啊卧槽
基操勿6
漫长的一分钟
哈哈哈哈哈
离谱
马航
直接好家伙
优秀
他们甚至为此买下了一架飞机
上头
致死量
卧槽卧槽卧槽 经典重现了属于是
鹿晗：太多了，太多了
头次看有人敢砸关姐的场子…
NB
耿哥也出道了？
哈哈哈哈哈哈哈
关晓彤:像你吗
我好不容易三连一次，你却让我输的这么彻底。
太爱了
明明只有一分多钟，我为什么看出了一天的感觉。。。
裂开了裂开了
一毛一样
真的很认真
战 斗 机 空 姐
战 斗 机 空 姐
卧槽
其实我是在拯救关晓彤
朕的御医了
我还是好这一口
腿好细啊羡慕了。。
哈哈哈哈
哈哈哈哈
你币有了
麻了
哈哈哈哈哈
？？？？？？？？？？、、
升天了
麻了
心肌梗塞
没人感觉他长的像关晓彤吗
好像我丢
裂开！一键三连了！！！
人都傻了
这齐舞真的好齐啊
上头啊bgm
课代表呢，一个懂事的都没有
嘤嘤嘤
鹿晗新欢
快把我杀了，助助兴
眼睛没了
眼睛好辣
别说，还挺像关晓彤的
关晓彤变性了
优雅永不过时，
我一眼看出你是关晓彤
针不戳
优雅
666
哈哈哈哈哈哈
pdd笑死我了
我看到了手工耿？
茄子？
这个不是年会的舞蹈么
那不是袜子破了，那叫绝对领域
擦
好像关晓彤哈哈哈
律师函警告
这该死的心动
哈哈
第一次听这首歌
离谱
讲真。。。比关晓彤跳的好，她有点不协调
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
啊哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈
真的要吐了
哈哈哈哈哈哈哈哈哈哈
好活儿
芜湖~~~
请选择你的夫君（误）
就让这几位大哥上，看看谁敢炸刺
一摸一样
哈哈哈
笑死我了
这么紧跟热点的吗
逐渐忘记原版
关晓彤练习室版
关晓彤练习室版
求个万恶之源
哈哈哈哈哈哈
又看了一遍
ohhhhhhhhhhhhhh
健康的笑容
哈哈哈哈哈
救命啊
右二的黄发小哥专业假笑
空爷
好像啊
我的关注点竟然是关晓彤声音害挺甜的
娘化版废柴叔
左二Knowknow？
老人地铁手机
慈祥的笑容
专业
hhhhh
比比較跳得更好
瞎了
笑死我了
卧槽
坠机
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
完全一致
印度最美女人
漫长的两分钟
春季里开花十四五六
从不让我失望！
眼睛不能要了
我咋觉得眉眼有点像呢。。。
绝绝子
啊我要s了
越南航空
菲律宾航空
后边还真有个飞机
有点好听竟然
感觉他长得还挺像关晓彤的
要命啊
双重折磨
男人扭起来真没女人啥事
你xx
这首歌是这么嗨的？
其实还挺好听的
阴间航班
哈哈哈哈上头
我疯了
完了，越看越像关晓彤
我裂开来
我不对劲了
你们是如何做到不笑场的
疑似原版泄露
救命
我人没了
卧槽
怎么这么像啊救命
好很有精神
草
哈哈哈哈哈哈
还有点像杨幂
san值狂掉
@关晓彤
@关晓彤
牛哇哈哈哈哈
离谱
背景是东方绿洲吗？
我到底在看什么。。。
《文化输出》
救我
黄磊好像关晓彤啊啊啊啊啊
黄毛笑得好开心啊
卧擦
观音坐莲
我还在人间吗
卧槽
卧槽
表情好像
笑死 真的有时候好像关晓彤
鹿晗退出直播间
一个字:牛
哈哈哈哈
上头
如果不是舞蹈，我都听不下去
简直一摸一样
这首歌真是无论如何都太差了
突然。。。就感觉不太好
啊，救我啊
救命呀
截屏选老婆哈哈哈哈哈
叫你模仿，没叫你超越
关晓彤
我居然看完了
737？为啥主起是双轮组？
哇操作的太棒了吧
太草了
右一是手工耿？
晓彤疯了
卧槽
哈哈哈哈哈
哈哈哈哈这个动作
叫你模仿没让你超越
蚌埠住了
救命
个个都是人才
专业
穿上高跟鞋就更完美了
腿比我还细，哭了
起飞，哎，飞飞飞
跳得真好
我知道马航为什么没了
hhhhh b
众神归位！
？
真的裂开了
草就完了
其实甚至跳的挺好的
她当年是为啥要出这一首歌啊
我TM直接起立
脸都憋红了
空难男团
这是人才
这才是猛男应该看的！！！
笑死我了
哈哈哈
我裂开了
不装了，摊牌了，他就是关晓彤
离谱
哈哈哈哈哈哈哈哈哈哈哈
高低立判
我只能说 如果是这样的乘务人员我可能甚至更想坐飞机了
你叉叉
专业
焯
焯！
看不到
看到了
黄磊和关晓彤…………！
造孽啊
笑拉
《姐》
［关晓彤］进入了直播间。
你比他少一点东西 你不会装糊涂
太草了
牛逼 笑死
dnmd
越来越离谱了属于是
@鹿晗
猛男晓彤
鹿晗是真爱了
666
比原版好看
救命啊
朝
像啊
你的飞机
万里路是你走的？要不要碧莲还
这不比原版好看
关晓彤？
我他喵的就他喵的了
你XX
傻孩子，快跑啊！！
每天一遍
黄磊演的关晓彤
吓人
黄磊又出来整活了
救命怎么越看越像关晓彤啊啊啊啊
哈哈哈哈哈
晓彤晓彤是你吗？
裂开了家人们
我买哇
离谱离谱离谱离谱离谱离谱离谱离谱离谱
爷青回
麻了
草
《经  典》
一摸一样
