没人？
好早
大佬
播放1
第一第一！
发型好帅（
我好早
住在b站
你看到我，你就不是第一了
辉哥！！！
比较简单
《难度不高》
有人动起来？
各位早呀
终于等到了
好帅！！
好耶
一分钟
就是为了这点醋，才包的这盘饺子
吼吼，大佬更新了
我怀疑，我有手么
确实好久不见
大佬
果然13号出了
【有手的各位】
《难度不高》
先赞后看
点赞投币，以示膜拜
过年了过年了
太看的起我了
有手！
1000
看到我你就不是第一了
我没有手
为了这点醋 包一顿饺子
我是第一，第一个，兄弟们
别人的假期
来观摩
右手的各位踊跃复制
华为小艺中东悍匪？
瞬间两千+
我现在的目标是上电子科技大学！加油！
他试图教会我们
我没有手
好了，我没手
《很 自 然 的》
失踪人口回归
字幕呢
沙发沙发
华为的小艺智能机器人是不是就是你做的
这想法厉害，，扩展性，，我想到了机器人战争
原来我没有手！
《支线》
<支线项目>
我来证明你开了弹幕
祖传思维导图（bushi
不适合
懂了，up买了macpro
蛋蛋你好
3000+
失踪人口回归
啊啊啊 三分钟
求机箱型号
大佬！！！
大佬的思维导图用来规划，我的思维导图只能装X
太强了
开始不懂了
祖传思维导图
哦(⊙o⊙)原来我们的差距是我没手，原来如此
优雅永不过时
这个做思维导图的是啥软件
Steam！他还有时间玩游戏！
?
牛
哈哈哈
我有手，缺个脑子
先投币
《可复现性极高》
关于我有一个鼠标垫，再造一台电脑的故事
电 脑 配 件
、
卡了
我就不一样了，我没脑子
静看人数增长
没人？？？
我不管我是第一个！
大伙儿都在认真看是吧
他在说什么，为什么我听清了，但不能接收？
屏幕狂魔
awsl！
xmind
都在认真听课呢
给大佬跪了
有手就行？
有生之年！
小度小度(doge)
我在背道德与法治
你好，我又来膜拜你了Orz
xmind
喜欢
可爱捏
声音好小啊
弹幕呢
同时在线5000+
《比较简单》
妙蛙
好可爱！！！
猫头鹰
艾莉么
好耶
大佬是真的全能
有道理，对对对，没错（狗头）
我直接投币
《比 较 简 单》
6000+
累死了
time
“单一”“不强”
瓦力和伊娃的后代吗？
"hi,晖墩墩！"
这是寿命软件啊
(ﾟ⊿ﾟ)ﾂ
6000＋离谱
《我的猪脑过载了》
五笔打字吗
老鸽王！不过工作要紧！
itx机箱换了
Bgm我会，fish in the pool 花屋敷
看到我你就不是第一了
《软核》
有人吗
大佬太强了
............
不明觉厉
眼明白了，手你说什么？脑子什么玩意？
朋友真香
我知道你们都听不太懂，但是就是喜欢听
《简单》
看右下角时间
年更up！加油加油加油
机器人总动员 伊娃
残疾人竟是我自己
没有字幕好评！！！B站的字幕识别错误率还挺高的，尤其一些生僻词汇。
先赞后看，年薪百万
7000
你说这个叫有手就行？
离谱
第一步我就知道我做不了
XMind
7k+
是二蛋吗
steam瞩目
Steam 也玩游戏？
一堆听不懂的名词
怎么一个弹幕也没
我的手呢？！
《简单》
为了这点醋包的饺子
你们说说话啊，都不懂吗
承包
32！
机箱2.5k
刚复制了holocubic
简单
小氪！
圆滑
都没人敢说话了
牛逼
听课呢
弹幕沉默了
8000
热乎的
明示投币
嗯，我应该小学都没毕业
我没手！
woc这个nb
先赞后看
芜湖热乎的
PCB硬件还算是比较简单了 前面的外形跟机械结构设计跟下面驱动开发才是大头
我是个残废人
逐渐脱离认知…
一个什么的尺寸？
看看我刷到了啥
看不懂了
细节拉满
不敢说话
我啥都听不懂，但我就是想听下去。
Xmind
9000+
好久不见
有听懂的举个爪
有点像机器人总动员里的EVA
爷
都很认真是吧[doge]
好耶
每个人对于手的定义也不同？
《简单》
为了喝醋，我包了99种馅的饺子
弹幕呢
上核电池
机箱2000多
学不了学不了
核反应堆
9000+
重新定义难度不高
这就是大佬的发言么...
难度不高
《比较简单》
优雅
串流
32啊好的我买不起
我没手
stm32！
其实我可能没手……
大佬大佬！
真硬核
111
弹幕呢
666
好可爱
NB
《微动》
stm32买不起了呀……
亿点点难度..
我还以为它的两只手是耳机。
这是一台电脑
同款工具箱
同时在线1.1万
开始听不懂了
他的支线项目比我毕设都复杂
太强了
我现在在看是13号早上9点。。
三月十三日。。。
同款工具箱
第一步劝退
宇树科技的狗
来了来了，大佬开始讲天书了
每个字我都听得懂但是为什么连成一句我就懵了
牛牛牛牛牛牛
真全能
这人怎么什么都会啊，羡慕
xminder
简单
家里有厂的朋友
大神，把你聪明分我一点
那个小艺机器人呢
EVA
好久不见
Eva
《比较简单》
三连再看
1.1w小伙伴早上好呀
我擦厉害
1.2w＋，就离谱
居然还开着steam
我穿越了
阿巴阿巴
周日上午9点报到！
瓦力
三星s10e
这个确实有手就行啊，还要加两个写轮眼
先三联为敬
腾讯照进现实
有手就行=做个机器人
太强了
1.2我+
大哥们 这是什么软件呢
大佬这一套下来，能研究生毕业几回？？？
小企鹅！！！！
电脑配件？
1.2w人
逐渐听不懂
有手
这是我可以听的吗(◐‿◑)﻿
简单
可复现性极强
居然是32！！
他好像想教会我们
steam
xmind
让它跳宅舞
"这里说的是STM32,意法半导体公司的芯片"
“有手”
这不是显卡扩展坞吗2333，在段总那看过别的UP的DIY
首先确认下需求
@六蛋老师
他终于更了啊
听傻了
挺好看
啊对对对
有手，但脑子不好使
同款盒子
看起来像我930的小娜啊
EVA啊
这是什么软件
比较简单
9000+
重新定义极强
害怕
让华为量产把！！！
重新定义有手就行
优雅
他似乎想教会我们
简单
早啊喂
魔法开始
这是那款软件？
哈哈哈，并没有觉得你惭愧！加油呀
请问这是那款软件？
我深刻的理解到自己有多菜了
这个思维导图是XMind
软核
完了，我没有手了
先三连再看！
这是艾娃和瓦力的孩子吧
我的手
难度不高
咕咕
好靓哦
牛逼
瓦力
华为不也有个机器人
《优雅论》
妙啊（假装听懂）
大家都喜欢来看看，打击打击自己呐
我竟然听的津津有味 飘了
逐渐听不懂了
1.3万站友你们好！
Cortana！
sream哈哈
鸿蒙那味
1.3w，你们好呀
啥都不懂看的津津有味
13K
steam可能是用来开发VR的吧
王呆呆在吗？
PID
看个视频，四肢都没了，尴尬啊！
这个机箱似曾相识
eva
思维导图
来了啊，兄弟们
hhl你咋来了，快去学习 ！！！
1.3W+ 有点离谱吧……
稚晖君越来越可爱了哈
《支线项目》
1
原来是江西吉安的，厉害呀
半个小时 还热乎着
我来学习
前面的，好像是xmind
X-mind
你也用这个机箱，买了买了
大佬学一个软件跟玩一样
先赞后看
autodest
1
1.3W
思维导图软件应该是xmind
为了这点醋包的饺子
像监控摄像头
可恶到底哪一步没跟上
g
小度小度
等等，这个貌似在黑镜中看到过
先三连再看
总结：太拉了
为啥没字幕呀，太难受了
听不懂我也不退出去
国内外同类产品背景拉满了
麻了，tql
《比较简单》
《难度不高》
一个人顶一个公司！！！
与我的想法不谋而合doge
好帅哦
有没有一种可能，up主安装steam只是为了用壁纸？
活捉一只新鲜的稚晖君
嘿嘿，俺还是快进吧
能不能借你的小西西用一下
感觉稚晖君会是未来终结者的爸爸，哈哈
呀播放量蹭蹭的往上涨
卧槽fusion
软件是Autodesk的fusion360
好久不见
他电脑系统怎么弄得
希望大神也支持下国产32芯片
什么软件啊
稚晖君内心和外表一样可爱
Xmind
这手是伊娃吗？
重新定义优雅
大佬：渣渣们，这个超软核！！渣渣：？？？？？？？
STM32
思维导图用的是Xmind
难度不高
他的系统主题怎么弄得
哇，全是英文，好洋气哦(doge)
他说的每个字我都知道，但是连在一起完全听不懂
真是好久不见。
眼睛学会了，手没学会！！
这是哪个软件？
3月13日中午？现在才早上啊
伊娃
刚意识到没有手的那同学，你太自负了吧！
右下角时间是什么情况？
难度不高
你这个第一次比多少专业人士都强
目前1.3万
我听不懂，但我大受震撼
优雅是关键！！
倒闭了？太可惜了，真的好可爱
哥你真是高估我了
我只会喊六六六
？
”难度不高“
听不懂也还是继续听
硬萌硬萌的
逐渐听得懂
稚晖君未来在生物工程领域也大有可为呀
看来我没手
热的啊
果然，大佬时间都是领先的
华为工作量明显比oppo饱和嘛
同款工具箱
"stm32,单片机芯片，什么steam,游戏是你玩的不少吧"
弹幕人全体阵亡了哈哈哈哈
《难度不高》
铝厂机箱
xmind
拿去吧硬币！
人口回归
1.3万
建议还是用PTC 的creo做结构设计更方便
“鸽”幻风，真有你的！
大佬也用ssr 狗头
听不懂，但大受震撼
国内外研究现状既视感
主线鸽就算了，支线也要鸽吗？？
这个是fusion360
完了，我手呢？我手呢！
这个视频有字母的，右下角有字幕选项
大佬直接上HS，我都是用用FS可以了
瓦力媳妇
完蛋了~STM32F4又要涨价一波了！小晖晖，你不厚道啊~
啥也不说，先三联
修打印机的表示离合器似曾相识
早啊
先三连后看
右下角有字幕
为什么右下角的时间还没到呢
又开始从零写协议了...
他真的想教会我哎
咕咕
1.2w
他可能叫‘艾力’
求华为终端量产啊！！很需要
看起来蠢萌蠢萌的
xmind？还是幕布？
大佬回归了
processon可以
重新定义简单
EVA
驱动舵机的
好耶
伊娃
伊娃
他是在说中文吧
66K
狂魔西哥：叫我小西西就好了
这TM是第一次？
我倒要看看是怎么个软核法
优雅，太优雅了
小艺精灵没有量产，可惜
有屏幕的地方就有bad Apple
不高。
咋滴还想教会我们
毕设就是f4
哈哈哈哈，真的是很久不见
支线
《支线》
已经开始听不懂了
好耶！！！！
GT3的屏幕？
刚看时，我以为你的手和我的手一样
1.2w正在观看！
spi，i2c
突然发现BGM是fish in the pool
《嗯，不适合我》
INtroduction
F360！！！好评！
我的手呢？不见啦！
等这么久两个币不过分
《比较单一》
不强
我学不会
我没手
完了完了，现在手都不配拥有了
给大佬跪了
穿越来的实锤了
唉，于是开始了
超纲了
机电生看了很震撼
冰墩墩  不好吗
又要涨价了
就为了这口醋包得这顿饺子
卧槽。。。。。。。
《显然》
失去同步……
《不优雅》
华为天才少年
爱了
热乎乎
我靠爱了
大佬
真是全能啊大佬
已经睡着了
电脑配件
有手的我：你礼貌吗？
ad
终结者
目前唯一能理解的一点知识
深有体会，没有反馈
《比较简单》
不够酷
哇哦
虽然我听不懂但还是听得津津有味，因为稚晖君的声音很好听
应该更酷一点
别骂了
总线舵机？
好萌
我用脚打的字
论文的gap写的真好
一个能打的都没有
冲Q币吗
66666666
为什么连小bot都有手了！
论文第二节，建模部分开始了
每个字我都认识，但我听不懂系列
PID闭环
难度不高
这个不是机器人总动员的尼莫吗
1w2+了
右下角时间说明这是他昨晚十二点多剪的片子
跪
微动！
无需充电（需要供电）
大佬的项目难度都不高
外表能搞到冰墩墩雪容融的授权的话，直接起飞了
有手，但没脑子
逐渐离谱。
stm32f4 yyds
电脑配件？
好狠
现在的弹幕是实时的，意思是你可以在弹幕里跟人聊天
头发没有刚开始在OPPO时那么茂盛啊
失踪人口回归！！！
右下角steam
妙啊！
大佬更新啦
1.5W  恐怖
手已被我自己砍了
他试图教会我
真是好久不见啊
先三连再看
这里我听懂了
我就是因为要用个小屏幕才做的这个机器人！！
机甲A4
不换皮华为悍匪吗
Terminal
想知道这事什么输入法
甚是想念
好吧我没手
1.1万+
猫头鹰风扇
这是巨佬！
这软件是fusion360
这个是不是摩托xt907？
看懂了 现在就去做
这软件挺简单的
想起了《机器人总动员》里的Eva
积累，强大
重新定义简单
伊娃
《简单的供大家学习参考》
同款导图
哦哦哦原来这样我完全听懂了
学习参考
比较《简单》
9000+
任性，想怎么玩就怎么玩
狄德罗效应
原来你也用steam啊/波吉
他真的想试图教会我们诶
比较简单
开始复现
《论文案就是一篇论文》
现在就剁了
币比赞多系列
好久不见
卧槽……
鸿蒙分布式算力系统
单一。不强
右下角3.13  12：42
我要这币有何用
贾维斯
看着玩吧，反正不懂
瓦力老婆？
9000+
比何同学牛逼
蔚来车上有一个类似
鸽王更新了！！
太牛了，要上班还能抽时间搞这么复杂的项目
Fish in the pool
难度不高
没手，谢邀
同问什么输入法？
鸽王回归
Q币哥
重新定义：有手
完啦，手无啦
还有纸飞机捏
他是真的想教会我们呜呜
电脑配件？？？
高情商：不强
可以用esp32吗
手残行不行
好久不见
难度不高……
卷王宋杰，快来看，快来学！
SG90！
划重点：第一次
我没手
同款皇家戟+猫头鹰！
再要求字幕又是一周拖更（狗头）
失踪人口回归！
stm32买不起qwq
？你管这叫可复现？
原来是这么做的
握草 这段话不就是研究背景？现有研究+存在问题+提出自己的解决方案 
《难度不高》
大佬好
又菜又爱看是我了(>﹏<)
这，，程序不好写吧
又菜又爱看是我了(>﹏<)
我的电脑比手机性能差远了……
机器人总动员
右下角时间怎么回事
我打开这视频后是没有手的
还有中东悍匪小艺机器人
大佬的口吻。膜拜了
胖了
Autodesk Fusion 360
鸿蒙走起
软 核
不高
关键词 [市面 只能] 捕获
这尼玛有点离谱了吧
您太看得起我了
从新定义简单
还有Q宝
Q宝(doge
nb
我看看就行，学不会，不参考
elite
啊，对对对
@手艺贾，过来学学
我完全听不懂
瓦力～～～～～～
《论文综述》
鸽王
博士毕设吗？不会拿你本科毕设跟他比较吧
男神
阿巴阿巴
这个确实
大佬男神
8000+
32已经买不起了
我没手，就看看
伊娃！
他怎么什么都会啊
冰墩墩
我梦到过
stm32 f4板子挺大的
那就直接上核电池
触发支线任务
机箱 机甲a4
超炮中的 电 脑 配 件
8000＋好
靓仔
Eva
三连干杯
杜甫能动
谢谢这么看得起我
卧槽我手呢
我没手，难道各位都有手的吗
你这右下角的时间是怎么回事
活久才见，终于等到更新
不是下午？
牛逼
看的时候2万赞，看完3万
投币比赞多
你充Q币嘛
卧槽
三星也有一个
甚至支持100W充电
《嫌疑人交代犯罪动机》
下面时间瞩目
te37轮毂！
别信他 难度不高 是针对他而言 不信谣不传谣
"我的DNA一动不动,甚至还有点想笑"
不实用。。。
所以，你准备一个人干翻几家公司？
三连再看，已成习惯
你好，老乡
moimoi～Q！！！
我没有手
太强了
xdm 文献综述就是这么做的
win11自带输入法
直接用中东悍匪就行
文献综述
HS理论480M
我就是为了这瓶醋才包的这顿饺子
白井黑子觉得很赞（
容易坏吗
fusion360
全是知识盲区
xmind
技术达人
右下角时间是凌晨12点的意思吧
腾讯hhhh
xmind
Related work 了属于是
真感觉像超市里的服务机器人
你管这叫第一次？？？？？
换房子了？
跟东家的中东悍匪比，哪个厉害
底部其实能做成磁悬浮
《自动驾驶青春版》
对对对，第一次。。。。。。。
sweeeeeeeeeeeeerve！
好久不见
电子科技大学
阿斯拉达
人类进化，为什么不带上我
我啥都不懂，就会焊板子，能复现吗？[狗头]
9000+
左下角开字幕就有了
大家先投币再观看
那捡鼠标不得开个网吧
机甲A4itx机箱2100块(ง •_•)ง
淘宝咸鱼一堆店铺等着你更新呢哈哈
整体难度不高？？？
完了我没手
10000+
1.1W+
我感觉我双手可以剁了
论文的绪论了
这是我毕设的一个小方案，可惜没做出来
咕咕咕~
变强了也变秃了
win11自带的输入法
第一次尝试
他试图把我教会
冒昧的问一下，听不懂的应该不止我一个人吧
是我理解的那个电脑配件吗(doge
eva
光遇
复现不难，难的是没有材料，而且价格又贵！希望可以找个厂商来合作提供给想复现的人，这样才是容易吧！
跟伊娃长得差不多，可爱
反正都听不懂，凑凑热闹
瞧我发现了什么
他在说什么…一句听不懂
国内外研究现状
你们不一键三连，好意思吗？
天才少年，你好
能听懂一部分了
？
众所周知，up主是业余鸽王
有手就行
xmind
有手就行
《难度不高》
1
整体难度不高~？为什么之前没人能做……
那个高达里的圆球机器人吗？
他又开始尝试教我们了
难度不高
马...马桶电饭煲？！（doge
去年等一回
好家伙，fusion360
千年等一回
BGM《fish in the pool》!!!!
听不懂还看得津津有味
你冲Q币嘛？
《难 度 不 高》
说白了没啥用
