啊啊啊啊啊
@南一黄志斌geigei
王天寿在吗王天寿
马秀群快来
李文彬你学学人家！
笑死我了
新哥快来学学！！！
黄冈中学王振
雪松哥快来学！
罗志远学学啊
文刚你学学人家
旷野男神
朱建军你学学人家
李文兴陈东良陈文乾学学
金兵哥你学学人家
王应会你学学人家！！！
张晨你学学人家
任老头快跳！！！
邱十三学这点
坤坤！！叮咚！！！
魏老板快看看！
李先明你看看！！
袁弘毅求你来一段
@广州外国语学校李理 我想看翻滚的土豆
@程双乐！！！快学学
学拉丁的哈哈哈
淤在风！你看啊！
表情管理满分
酷
跳的真的好好
朱鹏飞！朱鹏飞！朱鹏飞！
啊啊啊啊啊啊啊啊啊
惠闯你学学人家
张云山你学学人家
张进田你学学人家
隋京亮你学学！！
司玉山快学！！！！！！
流畅
张云山你学学人家
端端！看看！
墨粉来应援了！
伟雄阿保机你学学人家
拉丁舞走位
这力度！真的不错！！！
欧阳长胜你学学人家
诚哥你学学人家
任子英快给我们学
任子英快学
练浩扬你学学人家
杨年友你学学人家
商圣哲学学人家
张明！！！！给我学！！！！
卢连生看着点
平时没少看
顾锦楼别逼我求你
杨学忠你学学人家，阿
李凡文学学人家
赵晓军来一个
王兴伟你学学人家
牛死了
李敏芝学一下！
陈作章你学学
许言快来！
余国艳你学学人家
伏勇快来学学
王涛你学学人家
刘德你看看啊！！
杜卫永你学学人家
罗鸣，学学人家啊你，一天就知道看小说
陈燕锋你看到了吗
这直拍居然还很专业
陈梦麟学习人家
任丽娜你学学啊！
冯莉娟!上去
海峰学学人家
冯莉娟!学学人家!
王华斌你学学人家
陈济刚你学学人家
孙鹏学学人家
阮士江你学着点
张春海你可以跳吗
李晓航，你学学人家
太牛了哈哈哈
陈雅鹏你学学人家！
段伟你学学人家！
杨文峰你学学人家
路世英学学人家
吕骥看看人家
王家勇快来学
还穿的西裤！？？
黄尧快学学人家
卧槽好厉害
这怕不是重操旧业
刘敏智你学学！！！
渊章你学学人家
王涛来学学
刘志亮你学学人家！！！！
一人成团，建议原地出道
高振卿张莹莹在吗
哈哈哈哈
程建军！！火速来学好吗？？
彭晨你学学人家
@付海义
方建慨学学人家
郭明宇你学学人家
李洪景学学人家
谢玉良学学人家
谢玉良学学人家
徐志高学学人家！
我的天哈哈哈哈哈哈
谢玉良学学人家
唐定壮哥哥你学学人家！！
卧槽
吕洲加油
@邵兴
赵庆顺快来学
@高区一中初一级部韩杰
李刚看看人家！
哈哈哈哈哈哈哈哈哈哈哈
李志杰你学学人家
李黎你学学人家
周小泉看看人家
李光远你学学人家
跳的是真的好啊
王显丰你学学人家
跳这么好是我没想到的
于冬学学人家
open你学学人家
邵晓梅你学学人家
石学军你学学人家
张鑫博你学学人家
陈彦峰学学人家……算了毕业了
缪文俊你学着点!
段崇权浅学一下
好…好帅！
肖福运去学！
浩哥快整上！安排！
过于游刃有余了吧 这自信小表情
凌亿达你学学人家！
赵希东学学人家
"学学人家宋春福,!不能输"
郭御老师快来看看
李永华你学着呀
高飞学学人家
韦智你学学人家
@数学汤家凤
颜宝你学学人家!!
李金石学学人家
都卷起来好吗？
这是本人的号啊家人们
赵欣你学学人家
肖海燕学着点
杨盛林学学人家
亮哥看看人家！！！
林洪你学学人家
杨文峰学学人家
拽子哥你也要啊
朱春威学一下好吗
颜鸣你学学人家
徐英杰谢宏斌你学学人家
汤道斌学学人家
詹哥你学学人家
过于优秀了！
凌组长，可以跳一个吗？！
吝文生你快看啊
潘潘学会了吗？
吕良杰学着点
吴庭葵你学学人家
吴丽华你学学人家
田孝军你学学人家
吴弦学学人家
崔琳琳看看人家
坚哥你学学！！！！！！！！！！
高信文看看人家！
葛军你学学人家
李新茂你学习人家
刘文超学学人家
宋丽丽你学学人家
周扒皮你学学人家
我的妈呀
@高金红，你学学人家
北环中学的张晶学着点！！！
周庆学学 焦志诚也行
炳正学学人家
炳正学学人家
申博！！！
别张口闭口就是0，ky
哈哈哈哈哈哈哈哈这
哈哈哈哈哈
胡峰训你学学！！！！！
张清菠你学学人家
李军诚你学学人家
陈纪雷快学学人家吧
冯茜你学学人家
王嘉琪看看这
李小刚你学学人家
李海洋你学学人家
闫洪伟你学学人家，亏我们还给你取外号叫男神
？？？？
再看亿遍
梁培根你学学人家！！
杨佐明学学人家
蔡胜国王国孟学学
翻完型快来搞一个
吴顺安你学学人家
笑死我了，1000+
哈哈哈哈哈
老崔，学着点！
刘主任快来!
jige学着点
吕新新来学！
张勇你学学人家！！
名字你不学习人家。
张乐怡你学学人家
张美荣学着点！！！
覃爱民你学一下人家
李向东你学学人家
舒周你学学人家!!!!!
孔冬梅学着点
孙涛你学学人家
蓝剑你不学学人家
洪志荣你学学人家
太牛了
孙连斌！！学学！！！
李——庆——鹏——！（恨铁不成钢）
冯勰你学着点
傅文你看看别人
徐炜 朱磊 葛刚快来学学
陈天然整一个！！
啊啊啊啊啊啊啊
李海你学学人家
@连宝利
太棒了吧老师！！
弋春林学一下谢谢
不是，就光是卡点和身段这主任不是一般人哇
花姐学学人家！
杨朝飞学哈
李昌建看看人家！
朝飞哥学到点，杨朝飞，赶紧飞飞飞
李娜学学人家
刘xx你学学人家（
滕先科你看看
钟清明学学人家！
胡贵强哈哈学学
何绍生学学人家
跳的比我好
曹建华
王永明看看人家！！！！！！！
zr等你展示
zr你学学人家！
孙维你学学人家
CP快看看人家
叶成周你学学人家
梅云龙看看吧
石秀芳你学学人家
刘云辉学学人家！！！！
伟涛快 快学学人家
汪长胜你学学人家！！！
还他妈有走位？秀一脸
王少亮你学学人家
赖明学学人家
cb你看看
爱辽爱辽哈哈哈哈
王镭！！王镭！！王镭！！！！
卧槽
夏新华你学学人家
冉同你学学人家
@马英
哈哈哈哈哈哈哈
李小刚学学人家
赵存芳学学
白忠富，颜忠富，你们学学人家
秦艺彤看看人家
邓遥你学学人家
董主任快来
陈立浮快来！
刘川快学
志哥，咱学个八成就行了，不要求那么高了就
李明在吗李明，快来学学
陈涛快点啊愣着干什么
我没了 被击中了心脏
太帅啦
姜元奇你瞅瞅人家！
阿敏你学学人家！！！
李杰你学学人家！
李中华你看看
王剑学学人家！！！
@韩彦坡康康人家！
李戬你学学人家
表情管理满分
张嘴看到了最后
袁鸣儒你学一学啊！！
钟志先学学人家啊
韩丰俊学着点
蔡斌良学学人家
詹铁柱！你看看！
惊现本命
李艳！！！！看看人家！！！
赵陈德你学学人家
安恩涛你学学人家
蔡毛你学学人家
李晓华！给我学！
流畅
谭晋宇你学学人家
李胜明你学学人家！！！！！！
魏翔你学学人家
刘全学学人家
席露学着点
夏宇宾你学学人家
自信放光芒了属于是
胡丹俊你学学人家
陈雍你学学人家
李奇俊学着点
胡有发学学人家
支伟学学人家
杜雪松你学学人家
哈哈哈哈哈哈哈土豆
很专业啊
如果我班主任  高考多少分无所谓  我会跟别人说  这TM是我的班主任
张伟强你学学人家
周建树学学人家
刘仙章你学学人家
胡海军学学人家
陈铁军跳起来来！
吴玉良你看人家！
哇哦
"王杰英学学人家,看人家就知道学生喜欢什么"
王继雄你学学人家
肖康明你学学人家
房丰森给我学！！！！！！
绍宾你快学人家
？？
张永涛学学人家
时连湘
张庸学学
韦显阳你看看你
李荣祺你学学人家
曹明华你学学人家
王高峰你学学人家
谭建能你学学人家
韦主任你来看看
陈天燚你学着点
rose的走位吧
好灵活啊
张建军你学学人家
王翠霞你学学人家
青青子 东东子你学学人家
黄sir，快来学
包玮学学人家
王强！出来学！
我靠!
卧槽！
黄蔼青你学学人家
孙国亮你学学人家
李悦你学学人家
徐金明你学学人家！
冯敏看学学
太精彩了
@曹文宝
丁文毅你学学人家！！！
刘宇轩好好学习
德荣你学学人家
蔡爱民兄，快来
吴灿阳学学人家
邸庆浩学学人家
邸庆浩学学人家
张传扬你学学人家
牛啊牛啊
章洲你学学人家
曾良你学学人家
裤子质量真好
峰哥，占课我都没说啥，所以整一个呗！
不放老师也有好工作
@刘海狼
老吴你学学人家
阮涛你学学人家
李和平你看看
孙楠你能不能学学人家
宋丽娜看着点
胡楚兵你学学人家！
老苗学学人家啊
黄金龙你学学人家
何朋辉你学学人家
白新生学学人家
缺德事你学学人家
@乔汉民
敏子快看看
黄华飞你快看看人家
韩有煜学学人家！
柱柱亮亮加油
张超你学学人家
贝哥你学学人家！
曾祥远你学学人家！
牛磊你学学人家
刘朝阳速来学习
老徐你学学人家
"卜继泉学学人家,谢谢了"
李德志你学学人家！！！
谢东升你学学人家
谢东升你学学人家
秦士隐你学学人家！！
葛军 你看见了吗
於永维你学学人家
苏相孝，学学人家
xyl学学人家
哈哈哈哈卧槽
王天立你学着点！
杨超民你学学人家！
李兵学一下
我的天呐
金敏学学人家
王述刚你学学人家
合十张黎明学着点
袁近好你学学人家
吴海军学着点
朱洪文你学学人家
白岩你学学人家
谭建堂学学人家
费小建你学学人家
Just dance经典舞曲
@高区一中初一级部韩杰
周后勤老师永不服输！！！！！
孟阳老师学学人家！！！！！！！
凌学渊你学学人家
贺金华你学学别人
！！！！！孟阳老师我想学这个！！！！！
周绍春看看人家
曲寿刚你学学人家
李铁成你看看学学人家！！       
张建东看看人家
赵普晓你学学人家
赵普晓你学学人家！！
吴建国你学学人家
老蒋你学学人家
牛逼
李师师你学学人家
袁少平，学学人家
靳兴凯你学学人家
罗润树快来学
任兴云你学学人家
谢何军学学人家
曹学山你看到了吗！！！
吕鑫你好好学学人家
寿金程你学学人家
李冬梅你学学人家
孙安安你学学人家
孔令琪看人家
周纲谋学学
汤奎锋学着点
裤子多少还是有点限制实力了
张永钰你学学人家
王庆成快开学！
石勇飞你学学人家
李飞学一学！！！
戴其雷看看人家
阳光你学学人家
说实话，跳得真好
周代忠你学学人家
程远东你学学
刘彦少狗叫没事多学学人家
陈琦来一个
李平快来学
江官来学着点！！
罗杰你学一学人家
庞利华看看人家
自信的笑容
马威你学学人家
邓钊源你学学人家邓钊源你学学人家
啊啊啊啊哈哈哈哈哈哈
他还会唱！
董文你学学人家
张丛学学人家
郝红青你学学人家！！
李蕊你看看了人家​
姚成强你学学人家
朱艳辉你学学行不行
何慧珍你学着点
黄清辉你学学人家
蓝狗！
李书刚学学人家
明哥学学看!
张先超你学学人家
老高你学学人家
黄志超学学人家
黄华超你学学人家
王亮，你学学人家。
他们学校到底有多久一次汇演？还是说这是教导主任的个人汇演
高红宝看看人家
专业的吧
任长伟学学人家
一点都不油！
李柯你学学人家
陈其豹你学学人家
阿森来来来
曾岩你学习一下
王安林你学学人家
阿兰哥你学学人家
周小涛你学着点！！
哈哈哈哈哈哈哈哈哈哈哈
李国喜学着点
吴琳出来受死
谢锋学学人家
都不喘
任拴拴你学学人家！！
夏仕安你学学人家
龙哥我也要看
麦贵清你学学人家！！
柳树你学学人家啊！
朱来富你学着点！
唐强学学人家
@詹主任！！！
高建荣你学学人家
宋文涛学着点！！！
小土豆学学人家啊！
杨双立你学学人家
王丽平你看看
蔡忠强学学
@仇国平
蒋新华学学
古小东学学人家
寿根你快学学人家
罗建军好好看好好学
鳄鱼皮你学学人家
郝占伟！！健身自信的男人不能输！！
张正建你学学人家
我竟然看了这么久
温双庆你学学人家！！！！
侯明辰你学学人家
管旬你学学人家
侯明辰你学学人家
平时应该没少看女团吧
刘昌敬快学学人家
这体型真的好像我们班任
黄樱梓你学学人家
古国春还不来学习学习
滕卓均你学学人家
林华旭给我学！！！！林华旭给我学！！！！
颜冬生你学学人家
胡辉学着点
卿银你学学人家！！！
何明你学学人家
周嘉骏学学人家
骆强你学学人家
张程旨你学学人家
@顾伟学学人家
朱金英你学学人家
王中华你学着点
吴红田你学学人家
杨晋玮你学学人家
中子快来看看
孙琥子你学学人家
王熙伟学学人家
黄家川你学学人家
韦文清你学学人家
厉害
何东东你学学人家
张歧德你学学人家
王德富你学学人家
王文杰你学学人家
朱运平你学学人家
群力你学学人家
汤建强学学人家
王斌你学学人家
袁娓你学学人家！
闵立宏学着点
耀喜，你看看别人
林海你学学别人
彪哥来看看
申岩其你学学人家
曹德荣你好好学学人家
马长彬你学学
张宝喜学学人家
宗平学学人家
廖世语你学习一下
刘姐本身就是个美女，跳舞肯定好看，而且人家男老师都跳了，你也得来一个
韩松你学学人家！
王世平学学人家
李娇娇你学学人家
高伦你学学人家
张桂萍你学学人家！！
牛卫周你学学人家
岳 地中海学学人家
黄遵志学学
老师好帅
汪兵你学学人家！
夏其武快学学吗
吕建多你多多学学
老鹰画室快来看
邱楚涵你学学人家！
林金山你学学人家
苏军你学学人家
换身衣服就完美了
是有点底子在身上的
这特么太吊了
点名刘标
张家仓你学学人家
周菲你学学人家
总觉得有拉丁的底子
于政玲你看看他！，
屑纹海你学学人家
赵老师快给我学一个
王佳佳你学学人家
小土豆也该学学
真的跳得不错惹！
别人家的教导主任
任洪辰看看人家
徐素轩李瑞城你学学人家
强哥学学人家
逆天
李金友你学学人家
李永发你学学人家
哈哈哈哈哈哈哈哈
@金牛徐杰
李艳涛你快看看！
罗幼文你学学人家
马心爱看看人家
张登丰你学学人家
hhm你看看！
姚恩泽学着点！
丁某阳学学人家
曹健华你学学人家！！！！
唐德明学着点
李恒兴学学人家
鲍有金你学学人家
周冬青你学学人家
王老师，你学学人家
辛祎你学学人家
@籍田中学刘天刚老师
王二娟你学学
我真的笑死哈哈哈哈
妙寿良你学学人家
黄海军学学人家阿！！！
任人伟看你了
田上仕你学学人家
柳柳学学好吗！
周子你倒是学学人家
李本月出来学一个
袁兆梅你学学人家
季英杰学学人家
老张你学学人家
钟建华学学人家
李书义你学学人家
黄城林你学学人家
刘峰你学学人家
王龙
绉毅你瞧瞧人家
舒久泉学学人家
张小鸭你看看
陆链辉你学学人家
张国青你看看
传彬学学人家
xsl你学学人家！
黄俊华你学学人家
廖炉学学人家
太牛逼了救命
张志刚你学学人家
赵福才你学学人家
黄平你学学人家
徐振熙你学学人家
zyt你学学人家
王怡 你学着点儿
盘君伟快出来学学
陈克明你学学人家
五于姐
朱宝海快看看
王少平看看人家！
王亚宙你学学人家！
@于子淮
闫立宏你学学人家
李艳涛你快来学！！
李艳涛你快来学！！
黄主任那！！学学人家
东哥，你学学人家！
雷中吴炎文你学着点！！！！
李伟明你学学人家！
杨义坤你学学人家
清武哥哥来一个！！！
严思宁学学人家
平原你学学人家
郭斌你学学人家！
安小凯你学学人家！
王相刚你学学人家
赖忠华你学学人家
汪俊松啊您老学学人家
曾喜荣你学学人家
陈迪锋你学学人家
丁文明你学学人家
赵璐你学学人家
马向辉你学学人家
谢玉良学学人家
王果学学人家
阳勇快学学人家
张谨锋快来学学
秦志康你学学人家
仇伟忠，你学学人家！！！
蔡子玉你学学人家
包海玉你学学人家
张志凯你学学人家！
赵欣你学学人家
老何，快看
牛卫周看看
陈洲你学学人家
灵活啊
周玲你学学人家
朱文宏学学呗
庞杰你学学人家
旷文军你学学人家
贾炬你学学
应建飞你学学
冠军你学学人家！！！！
张欢欢你学学人家
朱顶才你刷到了吗！！
孙友龙你学学人家
凌金林凌金林凌金林学学人家
四十
杜晓亮你学学人家
黄超亮支棱起来
小智姐姐！
叶子举你学学人家！
朱养峰学学人家
刘奇你学学人家
邝晶晶你学学人家！
赵志军你学学人家
军爷要不你…？
赵学刚你学学人家
刘惠亮你学学人家
王锁成你学学人家
曾天中快学习一下
孙旭你学学人家
冯峰华学当人家
苏铭华你学学人家
楼德明你学学人家
秦有财看看人家
连生核你学学人家
王磊你学学人家
马洪泉，你学学人家
阿卡！
阳光哥来跳一个！
章烨看看人家
王广普你学学人家！
关宏伯你学学人家
卢宏亮你学学人家
邵庆成你学学别人
宋增宝你学人家
苗富凯你学学人家
殷赵飞你学学人家
金孟倩你学学人家
王帅帅帅帅帅帅帅帅的人啊啊啊啊啊
宁乐乐你学学人家
张梅你学学人家
雷忠你学学
阳越进你学学人家
张扬丰你学学人家
杨晓琼你学学人家
孙梁你学学人家
来一段郭姝彤！
王仲旭陆俊你们学学人家
董梅兰你学学人家
杨丽你学学
喻毅涛你看看
杨士军学学人家
@印度令 ！！！
李国磊你学着点
郭伟，你学学人家
蒋应辉学学人家
曾良懂点事
徐俊兵你学学人家
吴成你学学人家
雷年洪你学学人家
张重建你学学人家
黄楚茨你也来跳
赵贵昌，你学学人家
姚晓岚学起来
野牛你学学人家
林军过来学
牛逼
李能你学学人家！
尚尔状学学人家
李刚老师，跟人家学学
孙立权你学学人家
喜子你学学人家
邓人祥你学学人家
韩广你学学人家
甘炎宗你学学人家！！！
刘传富学学人家
林建辉你学学人家
陈婧晞你学学人家～
格顿老师你学学人家
邓国勇你学学人家
葛小茶学学人家
高升你学学人家
郭红斌快学！！！
王嘉祺你学学人家
冯昌平你学学人家
赵建设你学学人家
王敏你学学
常松你学学人家
井桂鑫你学学人家!
李先龙你学学人家！！
张秃头，曹臭臭，师蘸料，苏猩猩你们学学！
曾德军学学人家
黄海龙你学学人家
包谷你学学人家
赵正文学学人家！！！
岑艾儒学学人家
刘有文你学学人家
代华丽你学学人家
太秀了
胡建斌你学学人家
杨俊峰学学人家
梅正峰学学人家
李繁茂学习飞咯
lx你学习人家！
陈伟 你就不会学学 
段路平你学学人家
威子学学人家​
李玉森学学！！
饶志明学一下
郭老师，你学习人家
张梦娟你学学人家！
向进你学学人家
饶春桥学着点
ljdln你们学学人家
苏礼浩你学学人家
覃欢你学学人家
董焱你学学人家
周双友来学！
赵轶斌你学学人家
肖兵剑你学学人家
学校银行
常虎看看人家
崔建文，何敬凤快看看
孟宪东你学学人家！
罗仲宇学着点
杨雷你学学人家
解鸿志过来看看
魏建勋跳一个
李耀林你学学人家！
田海阔你学学人家
赵忠 你学学人家！
助力每一个梦想
黄延涛学学人家
黄延涛学学人家
刘军朱秀海来学
化东你学学人家
高原你学学人家
蒋恩盐你学学人家！
王晓星你学学
张璇你学学人家
光头，你学学人家
孙赛你学学人家
薛鹏宙你学学人家
余茜你学学人家！
罗涛你学学人家
方民快学
清霞快安排一下
陈加统快学
李远更你学学人家！！！！！！！！
岑彭新你学学人家
梁光建你学学人家
李志伟你学学人家
曹守奎你学学人家
锋哥你学学
@俞辉
唐平你学学人家
王吉佳你学学人家！！
胡！振！国！你学学人家！
熊文昌你学学人家
姜锡杰你学学人家
贾建文！！看看他
常昌成你学学人家
李少荣王晓星你学学人家
丁某某你学学人家！
段伟，看看人家
周双过来学学
松松子学着点！
胡精美你学学人家
李富豪主任学学人家
救命
杨彬学着点
咳咳，于兴华你懂我意思吧
刘俊伟你学学人家
孙志鹏你学学人家
希望杨振乾能看到
周引根学学人家
白建华你学学人家！
白建华你学学人家！
白建华你学学人家
挺厉害的
崔璞玉你学学人家
铁松学学人家
小安你学学人家！
袁小明你学着点
刘鹏程啊啊啊啊啊啊
阿王！
金生你快学学人家！！！
刘合广你快学学人家
李勇军学学人家
杨超你学学人家
钱森你学学人家
让我看看领导们的表情吧
杨明你学学人家
铁岭四中你学学人家
王建峰你学着点
木有明你学学人家
朱矫健哥学学
孔圆圆学学人家
何定泳你学学人家
李建勇学学人家
李保军你学学
徐秋英你学学人家
孙龙你学学人家
边燕燕学学人家
束卫东你快学学人家
太高质量了吧
郑汉英你学学人家
吴声孟你学学
这个分享量
王坤佐你学学人家
雷懿你学学人家
杨扬你学学人家
我们陈治美也得整一个！！！
任纪虎你学学人家
蔡胜国你学学人家
他甚至穿着皮鞋！！！！！！
陈妙生你学学人家
高杨你学学人家
刘贵赏你学学人家
鞠鞊你学学人家
孙颜民你学学人家
李荣海学一学
徐超你学学人家
@王光赢@杨会超
宋练庐你学学人家
庄文华你学学人家！！！
刘娜娜你学学人家
小旭小朱快学着点
金炼你看看
贺生镝你学学人家
戴水生有点自觉！
刘亚军你学学人家4
蒋明你学学人家
胡浩你学学人家
郅守军，你学着点儿
把我一个老头子看的如痴如醉
真滴厉害
高鹏，你学学人家
贾政你学学人家
杜志看看人家
王乃琳，你学学人家
老余你学学人家
魏新华你学学人家
周爽学学人家
钰嘉钰来
凡漫学学人家
王德忠你学学人家
教导主任
杨健学学人家！
高龙你学学人家
沙宣永学一下
赵本严你学学人家
徐禾丰你学学人家吧，
史优胜你学学人家
我学过这个舞，跳的比老师差很多。。
海辉海辉你学学人家
王文武你学学人家！
王辉！！！快看看人家
吕锋你学学人家
张卫斌你学学人家
罗佳琦你学学人家
你学学啊
王恩虎你学学人家
娄丽你学学人家
石贤铠你学着点 
楼可杰你学学人家！
作姐你学学人家
刘婷婷你好好学着
嬛嬛你还有什么惊喜
沈丹，茅胜学学人家！
王shuli你学学人家
周锦雷学学人家
广为你看到了吗
靳三兵你学学人家
宋浩你学学人家
这是专业的吧？
过于快乐了这个
感觉很帅
熊晓鸿你学学人家
姚良臣你学学人家
卢干冰你学学
陈广坤你学学人家
吕金辉你学学人家
张洪志你学学人家！
熊金水你学学人家
朱盛给我学！！！！！！！
李家合你学学人家
于萌你学学人家
 董清泉你学学人家
非凡你学学人家
王艳军你学学人家
吴某某你学学人家
李玉腾你学学
方向龙学学人家
陈晓雷你学学人家
杨文鹏你学学人家
王小勇你学学人家！！
王星你学学人家
刘伊龙你学学人家
孔二虎你学学人家
顾华杰看看！
柳方林你学学人家
李秃头你学学人家
喉科学习人家
法拉利你学学人家
邵雪花你学学人家
但凡有点何必惦念他人
童敏你学学人家
李明旭，学学
郝良伟学学人家
蒋新科你学学人家。
盖松鹏，你学学人家
龙哥安排一下
胡博你学学人家！！
老李你学学人家！
宋晓辉你学学人家！
姜展硕你看到了吗
师Y斌你学着点！
唐桂东你学学人家
汪露强不来一个康康！
李健你学学人家
欧阳你学学人家
张梦霞你学学人家。
钟书瑶你学学人家
李国立看看人家
任燕妮学学人家
李志新你学学人家
老鸭你学学人家
鲁美娟你学学人家
快快快 黄校长学一下
卧槽
陈俊你学学人家
花常宝你学学人家
李梅你快学
洪少群你学学人家
张义你学学人家
张义你学学人家
刘朝文！你学学人家
肖剑你学学人家
李长征你学学人家
旺旺你学学人家
谭淑珍你学学人家
贾冰婷要向他学习
王胜学学人家
朱金刚你学学人家
王黎明学学人家
田祥生快来跳！！！！
马广河你学学人家
尹建国快来学
欧建志看到没
秦艳艳你学学人家
李鸿竞你学学人家
汪艳君你学学人家
廖元杰你学学人家
郭伟，学学人家！
朱伟林你学学人家
邹正祥你学学人家
高永有你学学人家
张锐明学学人家
夏广付学学人家
罗继虎，你学着点
袁帅努学学人家
鲤鱼山你学学人家
张志刚！！！！！
卞海松学学人家
罗永化你学学人家
宋伟学学
哈哈哈哈哈哈哈哈哈哈
Black Pink!!!!!
范德芙学学人家啊啊啊
尚宪文你学学人家
陈炜，你个伞兵学学人家
王文乾你学学人家
李东亮你学学人家
蒲正海你学学学人家
享受舞蹈
郑向阳学学人家
崔崔你也学学人家
张萌你学学人家
老庾你学学
贺海涛学学人家
排烟管你看到了吗
杨晓军你学学人家
孙海涛你学学人家
田老师您学学人家
华老师还需要我提醒你吗
我想看我化学老师跳（）
纪鹏你学习一下人家
王志学学人家！
丁晓龙，你学学人家
王文俊你学学人家
郑小阳你学学人家
虽然但是，想让永华校长试试
马礼涛求求你了
