收藏一下
懂得都懂啊
小破站张三教我学刑法
收藏比点赞加投币还多
这个要钱，可替代的多了去了，没必要嗷
Adobe三件套
我写论文多亏了迅捷转换器
扣
forge？
下次一定
滚到我的收藏夹里吃灰吧 (ﾟ⊿ﾟ)ﾂ
下次也不一定
不要钱我叫你爸爸
慕课也不错
资料不安全呀
这么多都是外网的 国内用着不方便
下次一定。
学习资料？
收藏夹吃灰去吧。
第八个推荐网站 B站(狗头)bilibili大学不是吹的
不懂英语，下一个
2M..........正经资料都不止2m，鸡肋了
给钱我才会好好学。哈哈哈
不是八个吗
哈哈哈又是收藏比点赞多
一定点赞
下次也不一定
下次一定
"慕课网，csdn,w3cscool"
进收藏吃灰去吧
这个用过一段时间
next
我们学校有一次要求的课在上面看，其他时间就没用
next
建议还是用本地的软件转
我写个报告都好几m
word自带转pdf
coursera不错，但是本地化还是差点，建议用国内的网站，英语好另说
有英文字幕，英语能力可以还不错
这里推荐一个菜鸟教程，真要学建议看文档或者买书看，或者实践项目
还不错，就是好的课程要付费
收藏夹吃灰系列
恰饭能不能好好恰，咋还东一个西一个植入呢，拉黑了
吃灰去吧
学习网站？
牛P
不如万彩办公大师，免费，功能又多
这段是恰饭视频吗？
我特嚒上去就是个三连
这套也恰饭了
滚进我的收藏里吃灰吧
一直在收藏，从来没看过
都没什么用。。。
你们好呀
背景音乐是什么？
先点再看
o
下次一定
那确实你说的对，收藏比点赞多2倍
慕课永远滴神
钉钉
我取消了
吃灰去吧
666
2m有什么用
慕课网还不错
这欺心的收藏量
还是b站好，可以装逼
2m太小了，我用过这个
不糸统，不适合自学，
C++
必须安排
p***B
能白嫖吗？
红色
去我收藏夹吃灰去吧
点了！
收藏假装学习过了
这个好用！
我的宝藏被人发现了
扣图要钱了吗？之前都不用的
收藏了
声音好好听
为什么没有B站？B站不是可比P站还要全面的在线视频学习网站吗？
researchgate强烈推荐
在？收藏了为什么不看？
哈哈哈哈
慕课很多 都要钱
这才几分钟基本上没弹幕了，，，
我已经失业了
鸡肋
2m。。。
毫无价值的几个学习玩网站
切～还不如DC
慕课已经弃了  优质全是付费
这个有一堆免费的，直接搜pdf转换器就行
下次也不一定
到我的收藏夹里吃灰吧！
先收藏下次一定点赞
我都是先点赞
。。
在我的收藏夹吃灰吧
菁优网预订
已收藏(ﾉ◕ヮ◕)ﾉ*:･ﾟ✧
收费的
这个要钱
我在mooc交钱认证后，几个月都没给我证书
不可能
工地英语
哈哈哈哈哈这个视频也是
在用中，已有手机app
俄俄俄
真棒
有毛用？
含金量太低了
要钱的何必选这款
b站他不是学习网站吗？
建议格式工厂
下次一定
下次一定
下次一定一定
下次一定
图怪兽
还有视频呢
先收藏再说
都是什么心态，收藏也不点赞
没电脑
没b站，差评
钉钉
众所周知，B站是最好的学习网站（d
点赞，这辈子都不可能的
九块九清华北大名师在线辅导她不香嘛【狗头】
这样啊？那就不收藏了。希望能帮到你
B站就够了
那就不收藏了。希望能帮到你
这声音我爱了
一个格式工厂就行了
第八 小破站
收藏从未停止，学习从未开始
收藏不看系列
收藏夹吃灰
收藏比点赞多
慕课
我在中国大学mooc上学的，咋样啊这个
有没有app.
吃会去叭
收藏收藏
收吃灰
没b站还想要点赞？哼~下次也不一定
bgm 
付费～
吃灰去吧
收藏数可观
我开学了你发
就喜欢这种。
有什么学习网站比B站更好？
哟哟哟
回去吧
我选择慕课
慕课网
不收钱网站你养？白嫖给惯得？
我，一个都没有用过！
2m。。一本中篇电子书都10m左右了
借你吉言吧
下次一定、
一直收藏从来未看
收藏夹吃灰去吧
这收藏就离谱
2M
996的回家就想睡觉
下次亿定
mooc
下次一定
收费
下次一定
怎么什么东西都想白嫖？别人做网站不要钱？
不存在的
妙啊
你在教我做事？我不点。
点了
猝不及防
我要壁纸
单词不是c开头吗？你怎么读成了p
ilovepdf了解一下
都要钱
中国大学mooc
到文件夹吃灰去吧，最好别出来
要钱的
营销号的气息
王女士狂喜
下次一定
一键三连，退出
人家又没说推荐的都是完全免费的
散了吧 要vip的
下次再说
这个视频也是
隐秘的恰饭
都是大学
恰饭时刻
收藏不看系列
我选择哔哩哔哩大学
可能就是个广告
高中生疲惫的目光
场收藏
点开三连退出一气呵成
收吃灰
 这不叫设计，可能连美工都算不上
去收藏夹了
下次一定
我清华的不需要用这个吧
1
驾考宝典
ohhhh
谁帮忙搭个梯子呀
第一个干活
啦啦啦啦
要币不，一次俩的那种
收藏了
我爱学习
CSDN
一拳一个白嫖怪
你太可怜了，不过还是下次一定吧
下次一定
下次一定
去收藏夹吃灰吧
有没有学习资源
背景音乐是什么？
下次一定
垃圾推荐
爽吗点点
这个不太适合国内开发者
慕课 ，网易公开课，腾讯课堂不香吗？
15年就在用慕课网了
点赞了！
中国大学了解下
世界大学世界上最牛壁的大学
为什么我进去看的是英文？
腊鸡网站鉴定完毕，看的免费
这个要钱
我爱自学网
白白，收藏夹吃灰吧
没有我爱自学网？
这收藏笑死我了
已经失业了
去我收藏夹吃灰吧
比较大的文件。sho
第8    哔哩哔哩
up主为什么是中文的？
真的，我只点赞不收藏
有app
深陷学习无法自拔
学习
一个都没用过，学到了
课太少了
收藏
都要钱
说b站学习网站的一看就没深度学习
这种的，我都没看，直接三连
这个收费的
这就收藏
新人报道
咋用的GG
盲猜有doyoudo
恰
维普查重啊
吹爆
收藏比赞多
英语好的学习这个可以上天
优达非常贵
三连吧不错
学习！你放屁
课都听不懂
其实哔站就是一个非常好的学习网站
b站
收藏起来
PS不香吗？
下次也不一定
唉，不懂英语，看不了鸭
下次一定
网站收藏了，但是网站里的课程从来没有看过
下次一定
已投币，白嫖党退散
可以白嫖PS之类的也不会那么贵了
这个真不好用
还不如腾讯课堂
收到收藏夹就输了的系列
这个证书有效吗‘
想问   你的谷歌壁纸、那个怎么改的
好的课程收费也是可以的
哈哈哈
dianle
终于看见一个电脑上有的了
收藏比赞多
声音好听
下次一定
《学习资料》
没有医学相关的网站呀
收藏比赞多系列
收藏不点赞系列
没有b站？？？？？
下次丕定
2M？去你的吧
可以可以
这个就是广告了
收藏就看
看完再说
同款 桌面插件
9999
下次一定
下次一定
三连支持，满满干货
这个直接三连
这个我爱了
为啥收藏比点赞多
这个要钱
收藏退出一气呵成
学 习 网 站
1
已收藏
看到历史 果断三连
直接三连好吧
你的学习网站怎么和我的不一样
迅捷PDF这个要钱，而且很卡
厉害啊，还没见过几个收藏比点赞多的视频
网站我都登陆看了  还不如b站
你这英语能看Coursera？
收藏吃灰
没说免费就是要收费
慕课网用过
好厉害喔
下载过，随便一个文件都超过2M了
没有适合我的课
确实……
2M没啥屁用
收藏从未停止，学习从未开始
收藏
我在B站学习
一键三连
这是收钱的
难怪只收藏，懂了emmm
我先投币为敬
一键三连，还收藏了，爱了吧？
下次也不一定
用B站
这和我的“学习资料”不一样（dog）
告辞
给你币
收藏里吃灰吧
营销号开头
家里蹲大学
收藏比点赞多系列          去收藏夹吃灰系列
不可能
又是收藏比点赞多系列
哈哈哈哈哈哈哈
必须有一个是B站好吧
没有B站我不看
B站学习
发音是 kao sei rauh
这回好像也是。。。
收藏那个退出
来我收藏吃灰吧
懂了懂了
滚到我的收藏夹吃灰去
收藏吃灰
为什么我的学习资料是 .AVI的
没我要自学网就离谱
专门回来点赞
白嫖党路过
收藏，退出，一气呵成
下次也一定不
！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
来我的收藏夹吃灰吧
众所周知，b站是个学习网站
这次也是
这软件还收费？？？？？？？？？
这不是营销号吧？
下下下次一定
edX有点贵
我用的就是，要收费
还是B站学习好
B站是最好的
下
下次  下次
下次一定
下次丕定
我
收藏，退出
B站大学
告辞
b站够了，了解就行
为什么我的是英文
下次一定啊
反正收藏完也不看的系列
声音好听
下次一定
这么可爱 一定是男孩子
去我收藏夹吃灰吧
先收藏
下次一定
免费！！！
收费的
今天失业的我过来看看
已经失业的我还有救吗
2M?
三联三联
用过，不好用不专业
我直接 mit opencourseware[doge]
这个要收费的
收藏，再见
好了，白嫖完毕，谢谢拜拜啦～
先赞再看，养成习惯
没有席位了怎么办？
该收藏收藏，再点开一次算我输
怎么升级
咱又不要钱，给一个又不会怎样
好像是真的
收藏粉丝更多
不怎么良心
Adobe acrobat不香吗？
点赞收藏退出一气呵成系列
下次亿定
六个西格玛盘核桃老大爷瞩目
收费的
B战不是么？
.
投币了 看这可怜的
收费的就不要告诉我
d
yaoqian
B站
wps挺香的
走你，收藏夹吃灰
看到了自己的大雪
收藏夹
收藏夹喜加一！
WPS也可以啊
这次一定
mooc
以前迅读pdf很强
口咋rua
哔哩哔哩
先手收藏
进收藏夹里吃灰把你
收藏吃灰
我一高三看这个？？？
edx 没有中文的吗
不够专业 不如b站
好的，进我的收藏夹吃灰吧
圆规正转
高抬贵手怎么点赞？？？
付费和免费肯定有区别的
.
这个wps也可以
B站就是最好的学习网站
b站就够了
没电脑！爆哭好了
既然三连不能平衡点赞与收藏，只能点赞了
要GOOGLE的
coursera
啦啦
下次再说
我怎么点不了，双击就暂停服务
B站早年课程比慕课还全，现在绝大部分都被下架了而已
求bgm名字
用Adobe Acrobat呀
我的打开也是英文
下次不一定
慕课网很多都是收费的
给你赞，给你赞
B站呢
恰饭时间
学习？小破站就是最全的学习网站
这个号
没读大学的，弱弱的躲在背后偷偷的看大佬们弹幕
发黄字马没了
大哥们2m文件不小了
?
KOU SE RUA
都知道
再会
先收藏
收藏夹吃灰吧
并不免费
先收藏下来，回头再看系列
要收费的。。。不如在B站白嫖
沉迷赚钱无法自拔
首先需要个会员？
下次一定
qqqq
舒服吗老婆
B站学习走起
我点赞两次，吼吼吼～～～～
学习资料呀
"ps,3d,cad,vb"
收藏了
先收藏再说
我还给你投币
我要三联不点赞
看到我们学校cuboulder的标志了
吃灰去
吃灰去吧
google?
这个要钱的
？？？？
恰饭
点！
怀疑是在恰饭
收藏比点赞多
广告吧
那好吧，点赞不投币了
java入门到入狱
我已经充了终身会员
下次一定
恰，就硬恰
点了
下次
相当困难（狗头）
下次一定
下次一定 下次一定
wps不是免费吗
因为点赞只能点赞一个而收藏可以几个
进我收藏夹吃灰吧
收藏，吃灰，推出
这矫情又假惺惺的声音
建议自己写一个（doge）
要钱的，白嫖党不要来了
收藏了从未打开过
下次一定
下次一定
我爱收藏
中国大学MOOC与慕课什么关系
我又不学我干嘛点赞
收藏夹吃灰去吧
有水印  不免费
收藏夹吃灰吧
白票
2倍速
要钱吗
收费
没用过
那天我失眠了可以看看。
收藏还是多好多23333
bgm（背景音乐）：walk away
bgm: walk away
bgm：walk away
LightPDF也可以
adobe不行？
破解APOWERPDF不香么
推荐一个：电商教程论坛，全是破解电商机构教程。
说的太好了，我选择B站学习区
已经点赞
收藏从未停止
一个都没有用过
我没学点什么赞
推荐这个还不如直接金山WPS搞个会员来的实惠
三联了
下次一定
大多数
打扰了
收藏就退出
hhhhh
恕我直言，这些对搞技术来说，丝毫没用，学技术，就去github
我选择WPS
免费的
发挥好
每次都看完热血彭拜，澎湃。澎。湃。。。。关机
去收藏里  吃灰去吧！
为啥我的EDX只搜到了英文版
都是要钱的
都是要钱，而且比较零散
第一个收藏
ilovepdf是免费的
下次一定
w3school或者菜鸟课程都不错，老师推荐的
保存
下次一定
必须点赞，为学习点赞！
这类网站我都是白嫖，样式看好了ps自己做一个
edx
进我收藏夹吃灰去吧
我以为是学习那个的
下次一定
英语吗，那不会
白嫖路过
慕课网真的强
来了
这次一定
首页通知书
下次一定
2m转个毛线都不够
点赞，投币，收藏，退出，一气呵成。
这个说实话是真的不行
吃灰
恰饭
丢收藏夹吃灰吧！
收藏比点赞多
爱了爱了，我的up主
下次一定
这个文件上传了会不会泄露啊
就这。。
二倍流
小菜一碟
搞定目前要收费
B站
资源根本不缺，只是不想学
我有迅捷免费绿色版的
居然不是哔哩哔哩干杯
绝不！做梦！
不免费的，散了吧
只用过b站
b站最牛bi
插眼
我看到了，爪哇
528同时看
下次一定
我也失业了
不如B站
好了，已经收藏
收藏从未停止，学习从未开始
下次一定
厉害l
收藏比点赞多
财大牛逼
中文官网怎么找？
PDFDO他不香吗
用郭
下次一定
慕课
2M?
什么都想白嫖我是没想到
不如用慕课
不好用
收藏夹吃灰去吧
小姐姐我喜欢你
这类视频一概三连后光速退出
英语那没事了
见面五蕉
收费不正常吗，白嫖党这么多
进我收藏吃灰去吧
夹持灰
转换质量不如wps高
讲道理 如果只是学知识的话，b站真的有不少优质课程
我看到我们学校了！！！
中国大学Mooc也可以的
哈哈哈哈
什么时候放假
先收藏，日后再看
下次一定
B站学习不香吗
哈哈哈，求赞！
2020年了，做网站的人不是喝露水为生的，总想白嫖的做个人吧
点了
pdf
点赞，收藏，吃灰
下次一定
下次一定
收藏
adobe dc 破解版了解下
这是啥歌
进我的收藏夹里面吃灰去吧
咋，我b站不香了吗？
英文不好
在监狱学法律
码了码了
不免费把
吃灰吧
勤学网
慕课网真的不错
udemy不服
不免费
66666666
。
好家伙 这俩学校一听 我就不敢进这个网站了
什么事都说个要钱的也别学了，学了你也没啥用
省内快递6元，全国都可以，
coursera。。。口塞rua。。。
这个我英语阅读考过
adobe acrobat DC也还好用
收藏了
洛谷
格式工厂走起
这个也需要VIP
搞定设计，图怪兽，创可贴
哔哩哔哩大学
大学我只上哔哩哔哩大学
嗯
有小破站就够了
我要这个桌面
吃饭tv
我有学习问题基本上都上B站
下次一定
学习我只认b站
无法自拔 还看B站？？？
下次一定 收藏了已经
学  习  网  站
pdf 24 不香吗
点啦
呃
知道啦
好好学习，未来可期
收藏等于吃灰
收藏看不完系列
下次一定
下次一定
你是给他打广告的吧
不是学习网站呀
好了，收藏了
收藏=学了
这次一定
收藏退出白嫖一气呵成
全部都是 要钱的没啥 实质性的网站
下次一定
adobe dc走起
这个网站视频网站有问题，有的不能看
WPS就是垃圾 毒瘤软件
好像打广告哦这个推荐和语气
看你求我，赞了
慕课
罗云熙？
三连
我还是先学英语吧，告辞
下次一定
奥利给
收藏从未停止
那个。avi的是魔鬼吗?
】
看到上面的VIPP了没
全是广告
下次一定
慕课网算良心了
慕课网
我膨胀了  中专毕业在这看大学课
慕课网广告吗？
黑马挺好的
这个不是付费的吗
下次一定。
我直接Adobe
呵呵
都是搜索后网页里面都是英文
我有
给了
我选择鹿班
国外的听不懂
B站不香吗
我来帮助你突破一千
这个可能是白说，有的只是看了看标题就直接收藏了
下次
jiubu
眼
收藏吃灰
下次一定。
英文看不懂
这个也是坑的
回家种田养猪就行了
下次一定
公司已倒闭
付费
下次丕定
全是英文啊
下次一定
b站好点
找一到两个就够了，主要是自己学
收藏从未停止
收藏学习
列个表
来了
我一高中生在这里看的津津有味
去我的收藏夹吃灰吧
这次一定
谢谢UP主
EDX 学堂在线 迅捷PDF转换器 Coursera   
B站！
下次一定
程序猿大佬
下次
多介绍，谢谢！
可以
所以可以得清华毕业证吗(狗头)
B站
我选择b展
我
说在恰饭的，好吧，你可以滚了
我只是单纯的来看看有多少收藏
收藏了就是看了学了
下次一定
收藏 = 学会
搞定很好用的
我mooc还没刷完
下次丕定
我也很难
这个不错
先收藏再说
永远也不点
给你，可怜兮兮
下次一定开始学习
爱了
一个没用过
收藏一直没有停止，学习从没开始
弹幕复读烦不烦，体验过再定论
b站上面课程也不少哦
两兆是转你的照片吗
揍
吃灰吧
已收藏，再见
不免费
 ，，，
下次一定沉迷
点赞+收藏+投币+秒退，拜拜
1
收藏了
这个收费
30万收藏，17要点赞
收藏是免费的，看是要收费的
下次一定
好像这个视频对我这个白嫖侠来说都没用
先赞为敬
迅捷PDF转换器 这个是广告吧，恰饭的
格式工程 好像也行
推荐得到APP
收藏巨多啊
收藏夹吃灰
慕课很良心啊
可以用QQ浏览器一类的就可以打印和编辑了
夹吃灰
啊这
来了
收藏就退出哈哈哈
太贵
收藏吃灰
下次不一定
咕咕噜
为什么我的edx是英文的
说疼迅课堂可以的？可以恶心下一代吗可以？你是疼迅的狗吗？
优达学城是真的贵，一个C++课程要5400多，还是限额的
谢谢
+/////////////////////////////////////////////////////////////////////////////////////////
发音不对，应该是抠赛rua
已经三连
几乎都要钱钱
三连了~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Ph 
全部用过
那不收藏了【狗头】
收藏去吃灰吧
哈哈，厉害
下次一定
学习是啥
全程被仙女棒一样的鼠标吸引了
嗯
比站
最后一个b站学习
666
下次一定
?
1
edx国内不能看吧
下次不一定
格式工厂也不错，重点是免费
哦吼
只要有慕课，直接走人
哈哈
下次一定
格式工厂还好用点
！
！！
哈哈哈
记在笔记本了，谢谢已经三连
收藏夹吃灰去吧
ee
这学习是真的很欢乐的，我现在发现。一点都痛苦，学无止境
没有慕课好吧
下次一定
下次一定
先进收藏夹
是广告链接？
点个赞阿
有亿丶困难
2M之内
收藏=学会了
收藏夹了吃灰去吧你
3cschool好用
点了，还投了币
收藏吃灰
我毕业了，我把赞取消了啊～
你怕是不知道我听声音就知道你长什么样子吧
已经失业了，怎么办
下雨了
收藏退出一气呵成
都要钱
一次一定
下一次一定
话不多说三连一波
下次
收藏从未停止，学习从未开始
bgm是啥？
没有我要自学网吗？？
吃灰去
背景音乐。是什么
mooc
好的老婆
你好
下次一定
收藏比赞多那么多
先赞再看系列
p**hub？
下次一定
吃灰去吧
收费吗？
这个付费的
先进收藏夹吃灰
没有B站，差评
这个好像没有免费课程
下次一定
就是广告
这个你给我说免费？
慕课网都来了 免费的是垃圾 收费的质量靠运气
下次一定
这个证书靠谱吗
吃灰夹
UP主用的是哪一款视频录制软件？
收费，告辞
要钱啊很正常啊
你反思一下要不要出镜
收藏
下次一定
真好
下次一定
下次一定
点了
很多捆绑
下次一定
平写的．．
我看一下我
付费的
一直在B站大学自由学习，从未想毕业
下次一定
有字幕吗
Steam一个足以
中国大学
b站足矣
确实收藏比点赞多
我想问一下BGM是啥
下次一定
要钱的
这个收费
先收藏，点赞下次一定
到我的收藏夹里去吃灰吧
慕课中国非常好
手机的有没有
除了投币啥都行
下次一定
下次一定
滚
要收费的，再见了
三连了，退出了。拜拜
第二款大多数都不免费
钉钉才是神！
推荐这么多 有啥好用梯子？
收藏为敬
下次一定
哈喽
要钱吗？
 进我的收藏夹吃灰吧
吃灰眼
三连三连
收费
好的
没啥用，单位只认国家承认的注册证书
这个要钱
都是好网站
学习，我只选B站
收藏比赞多收藏比赞多
全都是慕课一些理论知识根本派不上用场。联系不了实际。
下次一定
已三连
收藏完就退出
是我哔哩哔哩大学不好吗？！
我还没对什么事情沉迷过
不如b站大学
收藏收藏
进入收藏退出一气呵成
收藏了
！！！
！！
收藏了，下次再看
放心 这七个网站 不包括霹雳霹雳
求BGM
这可耻的收藏量啊
三连了
三连不白嫖你
No.1 P
已沉迷
收藏从未停止，学习从未开始
我没电脑
慕课怎么
bgm 是什么啊
呵呵，迅捷格式转化就不要提了，用过但一塌糊涂
很不错
收藏了
66666
学习资料
"对自己职业技术有提升,付个费很过分吗,逼逼叨叨什么呢,啥都想白嫖"
学不起学不起
下次一定
去我的收藏夹吃灰去吧
收藏夹+1
BGM是啥
进收藏夹吃灰吧
我想知道怎么进谷歌
不错
学堂在线就算了，对于大学生我只想说懂得都懂
喜欢糸统主题
冲冲冲
以后一定
人在天顶星，刚下歼星舰
恰饭时间
人在天顶星，刚下歼星舰
下次一定
菜鸟教程竟然没有
哈哈
菜鸟教程（网站名）
对不起，下次也一定不
c++nb
哈哈哈哈
有没有能实际操作的，能就业的
已收藏
很吸引人哟
并不
太棒了，我已经收藏了
mooc
先收藏，下次一定投币
学堂在线不错的
广告？？
打赏
哈哈哈，这次一定
恰饭了
那是鹿班
现在开始来得及吗
譬如说b站？
下次也不一定
啊这
感谢UP主分享~
/
学习网站
P站
哔哩哔哩
在收藏夹吃灰吧
我用adobe
？？？
都没有B站好
B站还是牛B
下次一定
我要这币有何用
迅捷给你多少钱，，我给双倍。。。
下次一定
知识难懂不需要付费？
为啥我找这个网站是英文
每次都不一定
收费
这个不支持中国
冲这声音我点赞了
广告，取消收藏点赞了
现在还是这样 
B站是学习用的
收藏系列
都是要钱的不免费
就ps  ai  pr 来说 up应该是是ui vi  平面专业的
无所谓，有优质在线课程就可以，全英文都没关系
太棒了
不是免费吗？
前面几个都是收费的
我是来听歌的
只有一个有用
k
bilinili university
下次一定
3
告辞
下次一定
进去全英文
下次一定
B
B站表示不服
下次一定
三联三联
收藏夹里吃灰
b站不香嘛
爱你呦
下次下次
第二次打开
币没了
？？？？？？？？？？？？？？？？？
下次一定
为什么我打开edx是英文的
都是中看不中看的
下次一定
这个软件我有
好吧～
这个好用！
拉机
英语
还很多都是收费的
学基础，可以看看中国大学。
淘宝有几个免费的？
因为很多收费的都有人。
用过MOOC.很好
慕课
幼儿园水平的英语应该用啥学
高个屁
要好几千……
这是个广告吧
迅捷
高中有没有
下次一点
下次一定
下次一定
什么叫有点困难把点去掉
下次一定，哈哈
哦哦哦！
1
下次一定
求bgm
下次一定
ilovepdf不香吗
白嫖一下？
可汗学院、慕课、网易公开课、腾讯课堂都还好
不用会员吗
感觉次灰
牛批
666666
慕课网听课想睡觉
点了点了
吴恩达创建的吧
下次以顶
先收藏
那你别叫点点，叫点赞吧~一看就想点赞
收藏吃灰
不可能沉迷
这个我们老师给推荐了
下次丕定
下次一定
神预言
我就知道学堂和慕课
给钱就能得的证书含金量不高
慕课 byebye
三连了！
怎么点赞
好棒啊
6
下次丕定
这个我喜欢
我是全困难
绝对看不懂
2333
B站最流弊
免费嘛！
万兴家好用
已投币
下次一定
chrome book?
不存在的
下次疑定
帮你点2个赞吧
尝到了
下次          一定
就着？
认证收费是什么意思？
你这些网站大众且不适用
？？？？
总所周知，b站是学习网站
没有中文的吗
B站不香了嘛
下次一定
去吃灰吧
学日语的
下次一定
这次移腚
特别香
不免费
1
下次一定
这次一定
和哈哈哈哈哈哈
牛逼
老凡尔赛了
老凡尔赛了
虎课网也不错，每天可免费学习一个视频
必须得有哔哩哔哩啊，
在我的收藏里吃灰吧
WPS办个会员，你会发现wps是万能的
白嫖
下次一定
那我不收藏了就是了
你以为我不知道吗？我是不想学啊
第一大：bilibili
没有慕课？
w3c不香吗
收藏吃灰吧
哔哩哔哩
这个cour确实挺有名的
就是要钱
推荐万彩大师
《学习网站》
那可不根本就拔不出来
时间就是
好厉害
这个是真的好用
下次一定
收藏了等我这辈子有时间看看
用过了还不错
hhh
进收吃灰
已经点了
很快啊
下次一定
努力实现了
这个现在收费了
网易云课堂呢

已三连
想知道桌面怎么设计的
。。。
这次也是呢
下次一定
都用过
xiaciyid
这个就是渣，推荐万彩办公
前面的，是创客贴 哈1
会泄露隐私和文件安全性
不错
为什么打不开
这个也不是学习的啊。而且还是收费的。
下次
walk
walk away
你就业，别人不认你这个认证。
去P站学习
音乐好听
去我的收藏夹里吃灰吧
下次一定
六六六
能看到我的弹幕么
收藏 吃灰
要收费的
有mook好吗
有墙，慢的一批
哈哈哈2m 还是下个转换软件吧
小程序课程2099元
 bgm 是什么
关键是要不要钱学生没钱
学堂在线好评
B站好评
我只相信51自学网
"没有哔哩哔哩,差评"
哇瑟
下次一定
三连拿走。多谢推荐
讯捷是收费的，如果要编辑pdf可以使用老版福昕pdf编辑器，pdf转doc用Wondershare Pdf Converter
润玉
点赞了，不要币是吧，不投了
三联致谢
mooc
钱
这个就是垃圾
全部是收费的
太垃圾了这个
感谢
我都不用看内容，最大的学习网站是B站，不接受反驳
coursera挺有名的
中国大学慕课嵩天老师的python课也不错
进夹灰
下次也不一定
有复日么
墙裂推荐程序员导航
下次一定
这种专业性很强的课程付个费有问题吗，能白嫖的基本都是很浅显的，知识也不是免费的
下次一定！！！
这次也是
哇，白嫖大佬
原来我如此闭塞，外面的世界如此广阔又美丽
真实
就用过慕课网
慕课。很好
靠
滚
报到
报道
222
背景音乐叫什么，超好听
mooc
！！
下次一定
收藏就是我会了
我就问一句只收藏不点赞不行吗？这是观众的自由吧
下次一定
点赞
点了
下次一定
下次一定
居然没有小破站
收藏吃灰
下次一定
下次，，一定，一定啊！
居然没有b站？
收藏了
这个鼠标好不错
点点好漂亮
这个还不如小蜜蜂电子转换器好用
人事要看学历和官方证书吧，这难道不是看个乐？
好了书签已经知道了
下次一定
求bgm
白嫖完毕，再见
谢谢！
都是收费的，没用。
