静静加油！
想哭
换气声是故意录进来的吗？
给你的爱一直很安静
卧槽？原唱？
我哭了
循环开始
太棒了
林月如的歌
歌声很美
wdnmd，唱得也太好了吧！！！
爱了爱了，好美
单曲循环安排
好听！
唱的很好听
月如啊，我的爱
泪目
温暖的回忆沁入心怀
声音真的好好听
关注
想起曾经那个她，泪流满面
1
关注了关注了
分手八个月，他终于还是有了现任
纪念她
好好听
再来亿遍
李逍遥爱的是灵儿啊 他不能辜负林月如
月如啊
超级喜欢
有没有音源
好听
开口跪
。。。。。。。
如果你一直让我听到阿桑的声音，我就一直粉你
这混响也太大了
分手了
君君要一直在一起
这声音真的绝了
这个吉他为什么这么好听呐
这声音好像阿桑
好听
开口眼泪 就流下来了
开口哭
好好听天啊
感觉阿桑在身边，很近又很遥远
这次一定
这不是原唱么？？？//
完美
开口就投币了
入粉，很治愈
我的初恋最喜欢的一首歌
我以为是原唱
三连了
快节奏的时代，没有倍速听完了这首慢歌
美
每个人心中对于这首歌都有一个最好的版本，我刚找到
阿桑太可惜了
啊啊啊好好听
i了i了
仙剑一泪目
回忆翻涌，泪忍不住啊
最好的出现了 太好听了！！
真的有点像林忆莲
好听好听
梦回仙剑
快封神了
怀念阿桑
已投币
声音像原唱
谢谢up
声音很干净，听着好舒服
一首入坑
翻唱的最像阿桑的。不论是气质，还是投入的感情。
好像阿桑。。
好听
第一次听到的时候，哭到不行，锁妖塔TT
听过翻唱里最好听了
成为粉丝的第一天
限你十分钟，把这把泰勒给我拿来，顺便把这个UP主一块送来
始于颜值，陷于才华。
哇
长的也像阿桑
太好听了呜呜
好听
开口就三连了
吉他弹得太干净了
宝格丽
明明是三个人的电影，我却不能有姓名
好听，听得想哭，开口那一瞬间真的是爷青回
给你的爱四个字和阿桑唱得好像
我爆炸了
特别喜欢的一首歌
好听
仙剑永远的神。
好像啊 可以阿桑不在了
没有阿桑的撕裂感
时间过的真快 原来我们都老了
仙剑无可取代
哎
有画面了
好像原唱啊
时间真快充
十年之约已经十六年了
李逍遥 赵灵儿 林月如  阿如 唐钰小宝 阿七 酒剑仙 大石头 
李公子师父 
哎…
回不去的童年
不一样仙剑翻拍
勾起了我的回忆
阿桑附体
长的也像阿桑
纪念阿桑
相对于原唱少了些沧桑和凄凉的意境。多了些干净，舒畅。已投币，不错不错
好听，给了给了
阿桑本桑，怀念当时看仙剑的日子
太厉害了
三连了
又想起了灵儿的逍遥哥哥
想回仙剑了
逍遥在忘记了灵儿的前提下喜欢上了月如的 
对不起没能完成约定，结果还是分开了
原唱没这个好听
这首歌是属于我最爱的月如
太好听了！
开口跪
好安静的声音
祝好
今天又玩了两边仙剑7，挺爽的
真好听～ 怀念～
阿桑附体
好听到我不知道该怎么表达~妈妈我恋爱了
一开口，想起她。不自禁眼睛里泪水打转。
太好听了
这段琴声一直是，我认为，遇到爱情时会有的背景音
第一次听的人现在现在都20多。属于90后一首歌，这部电视剧和歌曲很有时代感
同时想起的旋律—偏爱，此生不换。爷的青春啊。
+
很好听 关注了
虽然你很好看，唱的歌绝了，但我不敢看这个视频
有cd味，让我一下回忆起来。
这首歌在我心中永远有她的位置
回忆总想哭
才知道原来是方文山的词
这是拿啥录的音质这么好
好
这是原唱的声音？
开口跪
泪目
吉他弹得真好啊
哇哇哇
锁妖塔呜呜呜
压根就没有在一起
这也太像了
泰勒爱了
我前面三十个老婆都喜欢这首歌
谢谢带来这么动听的歌
好听
确实挺不错的
阿桑你回来好不好
月如
和原唱好像
好听，好听～哭～
这首歌配仙剑一电视剧真的绝了
开口跪
开口跪
泪目
有原唱的感觉了
给我唱难受了
这和原唱有区别吗……
终于火了，老父亲流泪
投了
回到了青春
单曲循环
仙剑7出试玩版了
逍遥哥哥
up真棒！
对不起 我们最后没在一起 部队 我为什么要说对不起
涨粉涨粉
我是吉他
给你的爱一直很安静
好听！
！！！！！！！！！！！！
小姐姐歌声很棒
唱的太好了吧
永远的灵儿
骗我三连，我上当了。
穷了
词好，曲好，唱的也好
懵懂的年纪，无限循环的歌曲
阿桑本桑
和声好美
偶像
唯有优美的旋律能让人记住歌手
实力派
哭了
与其问值不值得，不如问自己愿不愿意
月如游戏中最后跟逍遥在一起 你们知道吗 月如和逍遥才是真爱
兄弟们，把公屏打在爷青回上
我也管不住我的币
年年为你打打36条傀儡虫
开口跪
谢谢up主，很像她的声音。让我再一次的泪流满面。作为歌迷，我们很想她。
太好听啦
鸡皮疙瘩啊卧槽
？！？！原唱？！？！
太棒了，魅力拉满
好听啊，
开口跪
太好听了
福乐小哥笑死我了
头皮发麻
爱了爱了
以为是原唱
我想到林月如就想哭T﹏T
高音差点意思
我要娶她
玩问道的等等我
真的好听
ghm，还是想你，十几年了
宝藏up，从头看过来，视频质量提升飞快
太好听了
唱得真好听，但是小姐姐能收下气声吗，我想留下来收藏的，小声哔哔，不行也没关系…
第一次一边听歌一边哭
开口就俩币
这就叫专业
粗略一看我还意外你是IU
原唱嘛
+1 分手
好听
给你的爱会安静
周敏我还是很想念你。祝你余生幸福快乐
大赞
爷青回
在我首页出现好几次了
粉了粉了
女版shy哥
太好听了，泪目了！
方文山 作词的神
青春啊
爷青回
突然想起来第一次玩95版仙剑
太好听了
月如
意难平的月如
兄弟们开头见
声音好像啊
你们怎么知道睿总投币了的
也太好听了吧!!!
好听
阿桑默默点了个赞
好听
福乐？？
永远的仙剑
关心
好听
林月如我老婆
弹的不错
好听，喜欢
好听
666
这么忧郁
这么干净啊
瞬间击中
方文山好厉害
还想听《终于明白》
绝对是放的原版 假唱 石锤（dog）
币拿去
可以可以的
好像呀
李逍遥林月如赵灵儿
666
有点东西
初听少年郎，再听发露白。
不好看啊
可以，有内味了
十年了
音染有点重
爷青回~~ 爱了 爱了
这个词不是写的舔狗吗
iiiiiiiii
快要百万了
好听
硬币用完了 发个弹幕支持up
我08年一直听到我现在社畜
高中时候听的，转眼毕业十年了
什么app
林忆莲
我的鸡皮各嘎
好好听
太好听啦
哭了哭了
原唱没了
太瘦了，多吃点肉
备胎之歌
所以不能当舔狗
气质出众
唱的好棒
币比赞多系列
好听好听
好听
你币有了！
今天下午才看了哭了一会儿
很好听
不投币都不好意思了
厉害啊
刘亚静
币比赞还多啊
这涨粉速度就离谱
网抑云能听吗
B站分桑
太好听了
虽然很好听，但是我想问：你背后的是小太阳吗？
宝藏女孩呀
爱了
三连走起，声音很像阿桑
'
好好听！！！！！！
开头见
流批
此情此景…唉，这个女孩我已深深的喜欢
投币比点赞多系列
这个女孩叫什么
.
从月如死就知道这注定是个悲剧
安静的听完
爷青回
一开口，我的两个硬币就没有了
以三连
听了最多的一首歌，应该是初中开始听的，现在大学毕业上班都四年了
开启洗脑循环！
原来我已经这么老了
哭了
当初看仙剑的日子一去不复返
月如
好听
一开始是两个人，后来有我不知道的第三个人，最后选择了她，只剩我一个人
好好一首歌，弹幕非要打破这么好的气氛
可以呀
开口脆
双向奔赴的爱情才有意义
爷青回
文艺版王冰冰
希望去年没实现的愿望 今年能实现z
有内味儿
就知道会火
好听
这次一定
好听
好听
阿桑唱的
爱了爱了 这块绝了
三连了，加油
嘤嘤嘤
我转身了
怀念阿桑
我却始终不能有性命
同款毛衣
粉了粉了
等那个高音！
都说想起了仙剑，而我想起了阿桑
UP主我能和你结婚吗？
这么多年了，我依然觉得林月如才应该是真爱。
什么软件
祝福阿桑
天籁之音
哪裡出來的和音
好听
回来了青春
好听
哇！像原唱！
好安静
突然发现自己快40了，这么多年了你还在唱歌，真好！
回来了都回来了
爷青回
满满的回忆，声音特别像阿桑
爱了爱了
真好听，歌词很好
请不要走 好不好
38岁了，多种原因，第一次投币
好听
我连最安静的爱都给不了
三连了
逍遥哥哥
月如
好温暖的声音
比原唱还好？？？
开口跪
ohhhhhhhhhh
姐姐好好看
前面说快40了的，是不是认错人了？
爷青回
给你的爱一直很安静 希望现在在身边的人以后也还在身边。
舔狗之歌
感情把握的好好
太好听了
阿桑当年去世的时候真的不敢相信，那时候MP3里面还存着阿桑的所有歌曲。。。
开口跪
这首歌是写给林月如的
给你的爱一直很安静
仙剑
瓶子
像我初恋
除了鼻音略微有点重，其他没的说
?这不是原唱
啊啊啊啊啊开口跪
好想念阿桑！谢谢UP，唱得真好！
泪目
再也没有仙剑了，我们都长大了，呜呜呜～
37岁，投币，懂的都懂。
这次一定
鸡皮疙瘩
三连
泪目
听到还是会想起月如
爷青回
好强啊
怀念阿桑
手好漂亮
突然，我终于明白了，我这样的人，无法拥有爱情。
听到这首歌，又把所有仙一的音乐找来听了一遍
深夜209个人你好
有点像林忆莲哦
神曲
给你的爱一直很安静！！！！
开口跪
太有感觉了
吴星宇
好汀
xjy
币比赞多是。。。
这么好的up为什么现在才推荐给我！果断关注！
明明就是原唱
好像有故事的up
杠精退散
泪目
好听
开头几乎一模一样，怀念啊
好听
up主好棒！
美好的一天开始了
好好听
感谢，还能听到这么动人的一直很安静，开口就直接四连了
为有人还能想起来阿桑衷心高兴，阿桑啊，来自遥远青春的回响
孔慈是你吗
这也太好听了！
天妒英才
？唱得真好
原来缘分是用来说明，你突然不爱我这件事情
骗我三连！
别唱了！三连加关注够不够
梦回2003年
太好听了
嘤嘤嘤
爱啦爱啦
好听！！
哇～～～惊到我了
不一样的歌手唱出来的歌真是给人不一样的感觉
这是什么东西
月如
出道即C位系列
我补了，三连了
哇这把我带入其中
好好听啊
什么软件？
月如啊月如
原来我已经这么老了
像王冰冰可还行
这就是原版啊
你三连有了
陪我走过整个青春的歌啊
明明是三个人的电影
好听
非常啊桑，爱你
yzy我爱你！
从月如开始偏爱女二
太好听啦
阿桑不是走了吗
厉害啊
爷青回
好稳啊！
这声音好像原唱啊
和声
霸个屏
给你的爱一直很安静
好听啊！
有了
好听
出道吧up
要有回应
想哭
哭了哭了
？我就是来人间凑数的没错了
   啊啊啊
误以为是冰冰
hggg来了
好听
好听
真好听
好听好听好听好听好听好听
梁媛
真人
除了阿桑外，最好的版本
嘤嘤嘤
李逍遥赵灵儿永远在一起了
你在放原唱？
三连有了
555
加油
月如
尚新奥要一直和你在一起
时间过的真快，原来我已经这么老了
这嗓子想起了阿桑
转音可以
我的月如
再来一遍
扫弦那几下是真情的流露
开口跪
好
！！！
外放都牛逼
好听啊我滴妈
期待网易云也上线了
沓太好听了，呜呜呜
开口跪
刻入dna的声音
好温柔的声音！
好听好听
不就是投币吗   你有了
静阿桑
太可以了
giao桑？？。
明明是三个人的电影
爱一定要有回应
突然勾起心里深处那一丝回忆，说不清是什么
这声音很nice
太好听了  关注了
除了泪在我的脸上任性
鸡皮疙瘩
这不是放的原唱吧？
分手的理由有时很动听
好棒
三连三连
太好听了
好像阿桑的声音，好怀念啊
泪目
大好きだよ
听哭了
眼眶酸了，不听了
阿桑听了也会很欣慰吧
开口以为是原唱 虽然知道阿桑很早离开了
这里尤其像
一直很安静
这真的是我见过最完美的翻唱
直接三连吧，
厉害啊我的小姐姐
超赞
今晚过后我就不想喜欢你了
哇哇哇好好听
果然还是仙剑的播放量高
好歌就是在不同的年龄天都有不同的感受。
好听
几经波折之后发现做朋友挺好的，给你的爱一直很安静yzz
循环播放
灵儿 呜呜呜 我的灵儿
可惜我没币哈哈哈哈
这次一定
阿桑好评
还是以前的歌好听
好好听
有内味了
这音色太干净了吧
少TM拿原唱糊弄人啊喂！！！awsl
太爱了
已投币
谢谢up
好听
像原唱 相比原唱感觉有点轻
爷青回
啊~
哭了
开头见
建粉丝群吧
老天爷赏饭吃
厉害
为林月如写的歌
吃到老，玩到老
还想听阿桑的叶子
】】【
想月如了
厉害啊，真的很像原唱
真的，歌声和歌词好贴合，惊讶到发颤
声线很阿桑
开了年会员来试试
太好听了
这就是阿桑本人吧
20210117彻底分手，才知道自己一直不是他未来规划中的那个人，不当“备胎”了，2021，重新活一次。
原唱！？
你要火了！！！
呜呜呜呜
好！
白嫖失败
长得好像我妈妈……
心好痛啊听这歌
发光，up主在发光诶！
你的币，开口就有了(๑• . •๑)
好听
白嫖失败
月如表妹
这是原唱？？？？
当年点歌台的单曲循环
好听
开口脆
开口脆
。。。真好听，有才华
稳
太好听了
后舍女孩
太好听了
真的很温柔
原唱？
火钳刘明
zpq我想你
好想阿桑
哇⊙∀⊙！，开口就真香
我收藏了，谢谢你让我听到阿桑的歌。
太好听了
爷青回
我的月如妹子
请UP主原地出道
是up原声吗？？
勾勒出了多少的回忆，好听！
啊啊啊啊啊啊啊啊我死了
姐姐我可以
哎，我的月如表妹
好听
回去玩仙剑一了
唱得太好了
这次一定
林月如就是那个不能有姓名的人
都是ing结尾的，听着好舒心
原来我已经这么老了
好好听
会慢慢变得更耀眼的
姐姐能唱《修炼爱情》嘛
66
前面家里装修的，我在公交车上，感觉好棒公交车的声音，我录下来了
有点儿像阿桑呀
老白嫖怪表示扛不住了
币比赞多也是挺神奇的。。。
阿奴    你的唐钰小宝
真的很好听很好听哦，喜欢你的声音！加油鸭，期待更新
回忆
三连三连
白嫖失败
跪了
再来亿遍
三连了三连了  除了花仙子就给你三连了、
投币啦！！好好听！！加油
呀吼～
长得也像
86
李逍遥对剑圣说：你明白吗
啊～我死了～～
白嫖失败辽
给你的爱一直很安静～～
温柔的慈悲有吗
好听
可以
❤️
好好听
很棒
牛皮
居然想到了初恋，哎，那个夕阳，好美
那一年，在常州听到...
很喜欢的一首歌
王冰冰！
好听
又想回去看下仙剑了
好好听
强
好听
(⊙o⊙)哇
这是什么嗓子？
爱了爱了青春回来了
我爱你
干净
是光着脚丫在树上唱歌的女孩吗
开口跪
好听
好听
我记得阿桑，只是不敢听她的歌
没想到我已经这么老了
开口脆
32岁的我仿佛回到了少年时候
哪里突然的和声
太像了
收音太赞了
想哭了
最爱月如
开口脆
开口跪
这也太好听了！
我还以你假唱（嫉妒）
忆如
跪求软件
喜欢月如
给你的爱一直很安静
白嫖失败
方文山可真是怪物
阿桑啊
以前特别喜欢灵儿，后来喜欢月如；可能是我明白了“明明是三个人的电影，而我却始终不能有姓名”
明明是三个人的电影，而我却始终不能有姓名
李逍遥只爱过灵儿
这首歌更适合灵儿，真正安静的爱，一直不变
这首歌一点都不符合月如，给表哥刘晋元都行
灵儿有大爱，为苍生，但至死不愿李逍遥孤单
头皮发麻
声音很像
不可以缓存么
不可以缓存么
真好啊
好漂亮
弹得好原版
手好细长
你明白吗
为了一首歌重刷一遍仙一
我的天
开口跪
林月如的角色歌，三个人的电影就是逍遥 灵儿和月如
原唱
美啊
太好听了
李公子师父
你被盯上了
很好听。就是前面换气声音比较大
给你的爱一直很安静！
好听
太好听了，简直了
白嫖失败
这嗓音真的让我听哭了
必须三连了，这次一定
爱了爱了
站长推荐
分手一个月 祝我睡个好觉
想起来桔梗，也想起了自己
我也想这么弹吉他
学生时代的记忆
月如啊啊啊啊啊啊我的月如呜呜呜呜
明明是三个人的电影，我却始终不能拥有姓名
哇哦
原地出道
原地出道
小陈投币转发系列！！！！！！！
有内味了
小敏，我爱你
火了火了
三人行必有一狗，我就不懂那时候为什么会那么喜欢仙剑
鸡皮疙瘩都起来了
唱鸭
阿桑？
我咋感觉到莫文蔚的味道
他国领空他 
好听好听
通哥
阿奴……唐钰小宝
我对你说我爱你，在那个离别的夏天
好听
这歌费烟
这次一定
王。。王冰冰？
谢谢大家，给我女朋友点赞投币啊
这样的爱，一定很内心很温柔
爱是隐忍 爱是成全
给你的爱一直很安静 所以你可以回头看看我吗
爱了爱了
已婚已经盯上你了
这首歌，总是忍不住听到最后……
(⊙o⊙)哇，音色真棒！
白嫖失败
开口跪
锁妖塔
好好听啊啊啊
像我姐姐
支持支持
啊啊啊啊啊啊啊
回忆杀
出vv
高规格
好听
好听
阿桑 你离开我们好久了
想阿桑了
突然发现阿桑去世十多年了。。。
阿桑
全体倒立把好汀打在公屏上
我去，是心动的感觉
等一个网易云
太有感觉了
那年高考哇
泪目
虽然很好听，但，but! however!口型气息对不上啊！
好好听
你复活啦！
开口脆
有阿桑的感觉
想问下视频手机的软件是什么呀
好像我表姐  哦no
原唱原唱
我又看完了一遍仙剑
卧槽
缘分
女神
¿
这声音的空间感强无敌
好听 另一版的原版
好好听。
好美的歌声。
可惜
真的很像王冰冰
好爱，好爱，循环播放中
再来听
好爱好爱啊
斯人已逝
一开嗓我就投币了，只为这曲一直很安静
这真不是原唱吗？
好听
666
开口跪
好好听，这次必须一定马上
分手的理由--不合适
鸡皮疙瘩
林月如
有没有网易云账号啊啊啊啊啊啊啊
可以啊
盯你一眼
她不服
她狂了。。
太好听了！！！！
确实有阿桑的味道
吉他是什么的
白嫖失败
仙剑就是童年
好好听
十多年了，这首歌始终在我歌单里面
原唱啊
好听
阿七！
爷青回
要听哭了呜呜呜呜
太好听了
感谢up唱那么好听的歌，还唱的那么好听
超级好听
弹幕护体
耳朵怀孕了
求野生字幕菌
¿
好听！
好干净的声音
听到第一句就点赞了
听着真是满满的回忆
居然还有和声
梁悠然，爱你我不后悔
突然好难过，青春的一幕幕画面在脑海里浮现
好听好听
66
二刷！！！
好听
一直安静安静的爱着他，不想再失去了
泰勒琴好评
太像了
爱你
好汀
林月如死了，赵灵儿也去了，只剩下他一人
福乐小哥
我的起床铃
好听  好看
白嫖  
好听
必须三连，太好听了。。。
处女币交了
现在正在看的200人你们能看到我的弹幕嘛
试玩版感觉还不错
汪盈我是真喜欢你，可是我找不到你了
我是吉他
歌词真好，唱的真好
好听好听
太好听了 回忆满格
有没有网易云呀 想下载！
听哭了 可能是想起了青春吧
好爱!
i了i了
白嫖失败
哭了哭了
额
点赞，很快啊
只有四根弦？
开口跪
再来亿遍
你少拿原唱糊弄我
白嫖不动三连吧
粉了粉了
看起来不止我一个人想当她的吉他啊
逍遥哥哥 
月如
满脑子仙剑
好听
三连走起
天使的声音
你被小陈盯上了，，你自己看着办吧
再来亿遍
好听，但是依旧白嫖哈哈哈
好好听啊
我擦原版，厉害了
和音666
《春秋Q传》
币比赞多系列
666
她还是那么喜欢唱歌
嘤嘤嘤(ಥ_ಥ)
投币比赞多
长的也像阿桑啊！！！
怀念阿桑，up超棒
唯一一首唱的人和听的人都哭的歌
好听到词穷
这歌真的吃了好多好多年
喜欢这个歌的应该也快30岁了
冲冲冲啊啊啊啊啊啊啊啊啊啊啊啊
喜欢这样的嗓子
太好听了
爱真的要有回应才行 记得了吗
怀念阿桑
.00
重回仙剑一
这是原唱吧
阿婆主用的是啥软件？好奇。。。
真好听
好听
已投
初闻不识曲中意
仙剑
好听好听
三连
空荡的街景
把手机横屏竖着看up主有点像王冰冰耶
无法白嫖
我想起了吃馒头的月如
再来亿遍
阿桑在下面听了泪牛满面
愿天堂没有病魔
开口跪
我给啦
开口跪
爱了
开口跪
白嫖失败
针不戳 这翻唱针不戳
我很中意
这一刻阿桑活过来了，怀念过去，纪念阿桑
给我哭
别换头矮子冯提莫强多了
泪目的心里都有故事
爱了
女版福乐？怎么可以这么像
好听
开口脆
好好听
卧槽
爱了爱了
和声是尼玛怎么回事
呜呜太好听了吧
fox
有纯音频吗？
开口跪啊
这首歌的歌词写的好好
我真的哭了
好稳啊
爱一定要有回应，千古名句了
再来一遍
牛逼
明明是三个人的电影，我却始终不能有姓名
给你的爱一直很安静
再来亿遍
好听
想起了蔡淳佳
一直说要等你的人，现在娃都有了
爷青回
真的好听
性感
i了
卧槽 上头了
一直很安静
DNA动了
听到这首歌就想起仙剑
相当棒
古代可以一夫多妻的～
你币有了，为了我唯一喜欢的歌手
确定是真人的吗？
好温柔
永不联系，估计是我给你最安静的爱
太棒了太棒了
好听好听
修音
爷青回！！！！！！！！！！
还有和声呜呜呜
仙剑 仙剑 仙剑
每天亿遍
爷青回
舒服，真的好舒服
原唱？
爱了爱了
这个人在发光
太催泪了
想骂人
后生可畏
画面感扑面而来
想念阿桑
月如的专属音乐
❤️
枯枯
阿桑今年有12岁了吧？
我没币了  阿桑
开头应该是唱鸭！
眼睛进沙子了
好好
回
好喜欢你啊啊啊
姐姐的声音好温柔
三连有了
这次一定
爷哭辽
开口跪
蒸不错，目前听过的这首歌最强翻唱了
爱了爱了
失恋第六天
会乐器的女孩自带优雅气质
不错啊
我币不保
爷青回
鸡皮疙瘩
我记得那个中午听着这首歌，在实习单位午休的时候，不小心哭了，你恋爱了，终于和她
已婚的肯定
爷青回
求谱子
是记忆中的声音
我最后一个币给你了
小太阳那个，你站住！！！
白嫖失败
很像原唱的声音了
眼眶红了
哭了
很自然，没有卖弄哭腔的感觉
好听
惊艳！
除了我以外，全站你唱的最好听
爱一定要有回应
好听
这我听着就是原唱
你币有了
爷青回
爷春回
开口跪
无限循环
小太阳 哈哈哈哈
再来亿遍
厉害了
我回来。
青春回来了，就在这一刻。
稳稳的输出 可以的！
好听好听
开口跪
声音太好听了
阿桑都去世十年了？
这首歌出在仙剑前面好几年，但是仙剑让更多人知道这首歌
仙剑一真的。。
李逍遥说过两个我都要
分明是原唱呀
怀念阿桑
真没想到，原来我已经这么老了。
我觉得一点也不像阿桑的嗓音啊 一点都不像 但是很好听
想起了我喜欢10多年的女人
每次听着歌就想起哪个女人
每次听着歌就想起哪个女人
月如
三连了
白嫖开始
555
555
1551
1551
我感觉up十分性感，有人和我同感吗
很喜欢最后高潮部分的变音升调！！
ʕ๑•ɷ•๑ʔ❀
我们要一起吃到老，玩到老
其实，我觉得，李逍遥，爱两个
你被小陈盯上了
卧槽感动哭了
白嫖失败
你被小陈盯上了
好听
太秀了，也太像了没听过这么好听的翻唱
硬币比赞多，厉害
白嫖失败
不知道为什么今年才18听着听着感觉自己老了些许
别拿原唱忽悠我
天哪！！！！
想妈妈
荡气回肠
利害
吉他也弹得好好哦
好吧我出来了
白嫖失败
再来亿遍
变调夹夹三品，用G调指法，歌是Bᵇ的。
我想问，怎么一键三连？
好
我去！好强！
太好听了，安静
开口跪
只能说一句卧槽
爷青回
我07的，我相信05后基本上没看过这部电视剧吧
鸡皮疙瘩
开口跪
跟原唱一样啊
比我听过的几位歌手都唱的有感情
这句听哭了
好听
再来亿遍
白嫖失败
开口跪
白嫖
金玲
神仙和声
开口就三连。
爷青回
