噢噢噢噢
好耶
suai
憨憨体质
鸟憨好帅呀
帅帅！！！
心脏骤停
31分钟
三厨狂喜！！！
开头见
开头见
《憨憨体质》
suai
憨憨体质
好听，好听
好耶
好耶
哈哈哈哈哈哈哈哈哈
再来亿遍
我要不行了，太好听了
鸟憨赛高！！！！！
好耶
好耶！
好听
好耶！
好听！！！
鸡皮疙瘩啊啊啊啊啊啊！！
贴贴
我的心被偷走
好耶
好听好听
Suai
奶味淡了，但确实帅了
这身好帅！
好耶！
好耶
suai
憨帅的
好耶
鸟唱英文真的好听，太苏太空灵了
双厨狂喜
贴贴！
热乎的
奶味rap
心 脏 骤 停
好听鸭！
好听好帅
弹幕呢给爷刷起来呀
小天使好suai！！
弹幕呢给爷刷起来
39分钟
开头见
好耶
好听
好耶
40分钟
好听好帅
烫手
好耶
好耶
帅！
好好好好好好好好听!
卡酷一
好耶！心脏骤停
hanser视频我都先三连再看
suai
从结尾处来的～～～
yousa太强了！！
太好听了
心脏骤停
\鸟憨/\鸟憨/\鸟憨/\鸟憨/\鸟憨/
开头见
0:00
耶
鸡皮疙瘩
好短
yousa唱得太苏了！
还是热乎的
再来一遍
好！
鸟憨yyds
再来亿遍
憨好帅啊！
6666
鸟苏
开头见
好耶
这和声也太棒了
0：00
火钳刘明
好听好听
帅帅
奶没了
厉害
英文太苏了啊啊啊啊啊啊
好耶
可恶，被帅到了
好耶
憨憨体质
yousa的英语发音也太好听了吧
suai的
哈哈哈哈哈
好好听
来了
好空灵
suai
爱了爱了
无限循环中
可恶，被帅到了
好耶！！！
鸟的英语好听啊啊
精通三国语言
好耶
好耶
\泠鸢/\泠鸢/\泠鸢/\泠鸢/\泠鸢/\泠鸢/\泠鸢/\泠鸢/\泠鸢/\泠鸢/
憨哥哥！
suai
索尼拍黑洞
帝骑哥姿势
太好听了
yousa绝了！
帅
好！！
帅啊憨色
热乎
好听好听好听
帅呀
好耶
ohhhhhhhhhh
泠憨yyds
小天使小天使小天使小天使
好听啊
好耶
好耶！！！
网易云动手干嘛啊，愣着啊
建议刀子人第二季用这个版本
鸟憨太强了
爱了爱了
好听
双厨狂喜
好听！
好耶
双厨狂喜，，，，不，三厨狂喜，，，，不，心脏裂开了，，，救命。。。
心脏骤停
这里好帅！！
suai！
绝了绝了绝了
好耶好耶！！
\泠鸢/\泠鸢/\泠鸢/\泠鸢/\泠鸢/
开头见！！
好活当赏
太帅了
好耶
太好听了
太好听了
开头见
心肺骤停
英文好听！
来啦！！！
帅帅帅
好听，好耶
帅爆了
鸟憨最棒！
棒棒棒
好耶
太好听了啊啊啊啊
火前刘旻
好耶！
奶死我了
好耶
我给大家表演一个原地龙卷风螺旋升天
憨憨真帅
NB
三厨狂喜
好耶
很有自己的风格诶 ！！而且知道英文唱的也很好听 
憨憨体质可还行！
好听
！！！挺少见到有up唱全曲的 
欢迎回来
来了
憨憨和声好听啊
热热还能吃
好耶
ohhhhhhhhh
帅啊
心脏骤停
好耶
太好听了吧！
你们就惯着她吧
好耶
一小时热乎！
好耶
好耶
心脏骤停
永远喜欢泠鸢yousa
太棒了
好耶！贴贴
233333
好耶
心脏骤停
开头见
好耶
帅啊!！！！！！！！！！！！！！！！！！！！！
啊我死了
好听！喜欢
憨哥哥好帅
帅死了、
好耶
心脏骤停心脏骤停
心脏骤停
超凡脱俗之感
一个小时 凉了
牛牛牛牛牛
好耶
白嫖失败
心脏骤停
这个声音我爱了
好耶
强
好耶
帅
ohhhhhh
梦 幻 联 动
一小时了
开头见
好的很！
心脏骤停
一小时还热乎
鸟憨！
鸟唱的！憨的和声！太帅了吧
好耶
帅帅帅
鸟憨都好不错
好耶
一小时
开头见
都听歌呢，谁都像你一样打字不听歌啊
双厨狂喜
太搭了
这两人又来力
Kksk
心脏骤停
太棒了憨！
stop thinking bout it
乔苓姐同款衣服！
好帅好帅我憨帅死
心脏骤停
好棒
拽炸
帅！
开头见
好棒！
太帅了
suai
相性好高
好听！
心脏起搏
开头见
suai！
憨憨帅！
好耶！
一小时
心脏骤停
憨哥哥好帅安全！
芜湖
这句英文好好听！
yousa的英文怎么这么苏……！
好耶
憨宝总能给我意料之外的惊喜
帅帅帅
suai啊！
suai
好耶
镇站之宝！！！
憨憨体质
好听阿阿阿阿阿阿阿阿阿！
要是我的话唱到这时候舌头早就打结了
6
太棒了
好帅！
鸟鸟鸟鸟鸟，御起来了
这声音，一个字帅
好耶
绝了
鸟憨一生推
好奶啊hhh
hansernb
一个小时
suai
啊啊啊啊啊啊啊啊啊啊太棒了
心脏骤停
stop thinking bout it
好听！！！！
庸人自扰
stop thinkin about it
开头见！
stop thinkin about it
心脏骤停
心跳骤停
奶味过浓
好听
stop thinkin about it
热乎
好听
再来亿遍
好耶
心脏骤停
帅帅帅帅
双厨狂喜
开头见
好suai
hook好听，rap很奶
牛的
鸟憨yyds
好耶
好耶
好耶
233
绝了绝了
好听
三连了
空降00:00
好耶
英文太给力了。
啊啊啊啊啊啊啊阿，这里绝了
来了来了来了
反复鞭尸
奶suai奶suai的
奶凶奶凶
好耶
火前刘旻
火钳刘旻
好听好听
yousa英语好爱
一个小时
yousa声音好苏！
热乎的
好耶
一小时热乎
好耶
yousa好帅！
帅！
英文杀我！！！
yousa和声绝了
前排好耶
帅
好耶，鸟憨贴贴
心跳骤停
鸟憨
憨憨体质
有被帅到
三厨炸裂
帅气来了
欢迎回来
贴贴
心脏骤停
双厨狂喜
好耶
心脏骤停
suai！
kksk
鸟憨yyds
太suai了！
心脏骤停
yyds
和声杀我！！！
2小時！
鸟的英文真的唱的好好听，好苏
鸟憨yyds
suai！
好耶
suai
心脏骤停
心脏骤停
开头见！
再来亿遍
再来亿遍！
好耶
那啥那啥分明这里(狗头
两小时！热热还是能吃的！
好顶！
好听好听！
黑道千金
心脏骤停
开头见
2小时热乎
上头
禁止好耶
好听
好耶
suai
鸟的转音无敌
好耶！
这个好诶
好棒啊 无限循环
开头见
憨宝帅！
好耶
三厨狂喜
suai
好耶
好耶
两小时！
好耶
帅晕了
wh
耶我死了
两小时还好
uhuh
鸟的英文太苏了！！！
好耶
憨憨体质可还行
开头见
好耶
好耶好耶，吹爆
和声好帅
ikksk
kkskkkskkksk
2小时热乎
三厨狂喜
好耶
太香了！！
三厨狂喜
好耶！
好耶！
 在
有料！
厉害啊
好家伙
好耶
再来亿遍！
开头见！！
好耶
憨憨np
好耶！！
yyds
喜欢，好听
太好听了！
最好这个“耶”，心动了
绝了
上头
帅
上头
这个声音不适合唱这首歌吧。。。。
ohhhhhhhhhh小天使！！！！！！！
suai
好耶
都好棒啊！！！
心脏骤停
这是鸟憨合体了吗
火钳刘旻
鸟憨!
好软啊
handsome guy
好好听!
鸟的声音什么时候也这么幼了
kksk
三厨狂喜
憨的和声！
妙啊
憨哥哥好帅！
太棒了
心脏骤停
好耶
好耶
帅帅帅
鸟憨yyds
太棒了吧
好耶
3小时
好耶
心脏骤停
好耶好耶
好耶
好耶
啊啊啊啊阿！！！！
好上头啊
小天使！！！鸟！！！
心脏骤停
好诶
k
双厨狂喜
心脏骤停
好棒啊
帅的啊
好听好听
啊啊啊！！！！！
好耶
卧槽三厨狂喜
苏死我了啊啊啊
好耶
三厨狂喜
time files
好耶！！！！热乎的！！！
心脏骤停
太好听了呜呜呜
好家伙，刚从11集过来
心脏骤停
好耶 三厨狂喜
鸟憨yyds！！
帅不起来之类的（
好听
好耶
开头见
三小时热乎
心脏骤停
帅
好听
好耶
suai
好耶
好耶
再来亿遍
好耶
开头见
呆
哈哈哈，莫名想笑
再来亿遍！！！
suai
爱了爱了
有点上头
好耶
三小时，还能热热
憨太帅了
pv好棒！
心脏骤停
太好听了
啊啊啊啊啊啊
太好听了！
不良少鸟
好耶
啊我不行了！我又可了！
suai
三厨狂喜
0：00
呀这段好有感觉
这就是鸟憨的魅力吗
好听！！！！
好听
好好好好好好好
鸟憨yyds
憨憨体质
yousa
鸟憨赛高
好听
太dei了
鸟憨贴贴
鸟憨yuds
nice
呀这鸟的这几句听上瘾了
耶~
好衔接
憨鸟组合
芜湖~
呀听上头了
心脏骤停
双厨狂喜
帅
心脏骤停
好听好听
太棒了
心脏骤停
帅啊
我永远喜欢hanser！！！！
好耶
我永远爱hanser和yousa
kksk
"[""0.05"",""0.1"",""1-1"",""1.23"",""响了十二秒的电话我没有接"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
啊啊啊啊啊啊憨哥哥我死了
suai憨
suai
好听
三厨狂喜
鸟憨
"[""0.05"",""0.1"",""1-1"",""1.23"",""响了十二秒的电话我没有接"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.32"",""只想要在烟火下闭着眼"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.23"",""让周围霓虹灯光退后些"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.39"",""星空下才能看清你的脸"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.28"",""像将要坠地的玻璃酒杯"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
0:01
"[""0.05"",""0.1"",""1-1"",""1.38"",""默念着 反重力漂浮"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
！！！！！
"[""0.05"",""0.1"",""1-1"",""1.34"",""我渴求能够回到从前"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.48"",""但却被这狂潮死死咬住"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
00:01
"[""0.05"",""0.1"",""1-1"",""2.53"",""这旧胶片的气味还弥漫在我这屋子里"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
好耶
"[""0.05"",""0.1"",""1-1"",""3.1"",""这若干年过去了我是否还能做我自己"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
莫名狂三
"[""0.05"",""0.1"",""1-1"",""2.84"",""I got lost in the history that I'm living in"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""3.18"",""or maybe I should just quit overthinkin"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.79"",""无意识看了看我的右手"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.85"",""那落叶掠过了我的袖口"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.73"",""没来得及 收藏这天候"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""3.12"",""我目光怎么又被偷走"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.88"",""U should really stop thinkin bout it，"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.18"",""stop thinkin’ bout it，stop"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.06"",""stop thinkin’ bout it"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
帅
"[""0.05"",""0.1"",""1-1"",""1.99"",""why ya mind overclouded"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.5"",""脱离现实的梦境化为气泡"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.37"",""失重的我需要怎样才能自保"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.27"",""so stop thinkin’ bout it，"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.55"",""stop thinkin’ bout it，stop"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.19"",""stop thinkin’ bout it"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.98"",""why ya mind overclouded"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.29"",""在这时间的缝隙停止思考"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.55"",""我明白多少烦恼都是庸人自扰"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""4.77"",""yay"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
h好耶！
"[""0.05"",""0.1"",""1-1"",""2.69"",""re play, re play"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
4小时 丢岩浆热
"[""0.05"",""0.1"",""1-1"",""2.84"",""赐我 三个 重头 来的 机会"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
鸟英文咬字好舒服哦
啊啊啊啊鸟这也太苏了
"[""0.05"",""0.1"",""1-1"",""2.77"",""time flies, we stay"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
三厨狂喜
"[""0.05"",""0.1"",""1-1"",""3.45"",""不要 只剩 月光 借我 依偎"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.76"",""当我们都 化作点点尘埃"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.5"",""或是白纸上的一二三行数字"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.77"",""踌躇不前 站在命运的门外"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.66"",""思索是怎样存在的物质"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.35"",""记录着在那 时间轴尽头的故事"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.3"",""刻在我墓志铭"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.83"",""一眨眼 刹那间 传播到无止境"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.49"",""No one steps in the same river twice"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""3.46"",""你的一切都被那时间之眼 默默地注视 yea"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""0.69"",""我不知道"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
空降00:00
"[""0.05"",""0.1"",""1-1"",""1.35"",""我只是觉得很吵"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
酷
"[""0.05"",""0.1"",""1-1"",""3.37"",""手表跟不上这世界形色纷扰"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""0.71"",""我不知道"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.38"",""man I ain't sure now"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.67"",""all I know's that I should really"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.03"",""ugh ugh"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.12"",""stop thinkin’ bout it，"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
心脏骤停
"[""0.05"",""0.1"",""1-1"",""0.99"",""stop thinkin’ bout it，stop"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.28"",""stop thinkin’ bout it"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2"",""why ya mind overclouded"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.4"",""脱离现实的梦境化为气泡"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.46"",""失重的我需要怎样才能自保"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.55"",""so stop thinkin’ bout it，"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.06"",""stop thinkin’ bout it，stop"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.47"",""stop thinkin’ bout it"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.81"",""why ya mind overclouded"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.33"",""在这时间的缝隙停止思考"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""2.44"",""我明白多少烦恼都是庸人自扰"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.74"",""U should really stop thinkin bout it，"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.22"",""stop thinkin’ bout it，stop"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.25"",""stop thinkin’ bout it"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""7.44"",""why ya mind overclouded"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.27"",""stop thinkin’ bout it，"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.3"",""stop thinkin’ bout it，stop"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""1.14"",""stop thinkin’ bout it"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
开头见
"[""0.05"",""0.1"",""1-1"",""2.79"",""why ya mind overclouded"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""0.7"",""yayy"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
"[""0.05"",""0.1"",""1-1"",""3.8"","" 字幕君：ENA_Channel"",0,0,""0.05"",""0.1"",0,0,1,""宋体"",0]"
4小时加热还能食用
"[""0.05"",""0.8"",""1-1"",""2.84"",""（迷失在这条正在被记载的时间线里）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
han的和声好帅！鸟的英文好空灵！！！
"[""0.05"",""0.8"",""1-1"",""9.8"",""（或许我最该做的就是停止过度思考）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
好听
"[""0.05"",""0.8"",""1-1"",""1.88"",""（别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.18"",""（请你别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.06"",""（别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
上头，四刷了
"[""0.05"",""0.8"",""1-1"",""7.26"",""（怎么内心总是乌云密布呢）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.27"",""（别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.55"",""（真的别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
三厨狂喜
"[""0.05"",""0.8"",""1-1"",""1.19"",""（别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""9.8"",""（怎么内心总是乌云密布呢）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
~
"[""0.05"",""0.8"",""1-1"",""5.73"",""（倒带，再重播）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
鸟憨
"[""0.05"",""0.8"",""1-1"",""9.8"",""（时间飞逝，神型不改）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
高级弹幕都来啦
"[""0.05"",""0.8"",""1-1"",""9.8"",""（没有人会两次踏进同一条河流）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.38"",""（朋友我真的也说不清了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""2.9"",""（我只知道现在我最需要的就是）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.12"",""（别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""0.99"",""（请你别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.28"",""（别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""7.26"",""（怎么内心总是乌云密布呢）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.55"",""（所以别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.06"",""（真的别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""1.47"",""（别再想了）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
"[""0.05"",""0.8"",""1-1"",""6.97"",""（怎么内心总是乌云密布呢）"",0,0,""0.05"",""0.8"",0,0,1,""宋体"",0]"
双厨狂喜
