刚刚
第一，沙发
刚刚！
我真快
第一哎
前排抓翠花！
1分钟！
好听
邻居家的羊！
双厨狂喜
击碎蹩脚的谎话
好棒
感动
热乎的
热乎
好耶
我爱你
鬼谷！
梦幻联动
三分钟！
好家伙
来了！！
狂喜
站着就不倒下
四分钟 我出息了
站着就不倒下
鬼谷也出现了~~~
嘴太碎
四分钟，热乎
基 德 牌 面
致敬
灵儿！
23333鬼谷
5分钟！！！1
好烫
吟游诗人基德！
梦幻联动！
鸡皮疙瘩起来了
好听
太棒了
致敬
致敬！
双厨狂喜！
五分钟！爱住翠花～
基德！
热热乎乎
基德！！
致敬
致敬每一位科学家
梦幻联动！
梦梦梦梦幻联动
七分钟
双厨狂喜
支持
科普之路任重道远，感谢各位的参与
好感动啊
致敬！好耶！
鬼谷！
鬼谷！！
DNA动了
双厨狂喜
梦幻联动！！！
哈哈   鬼谷
hook绝了
好耶！
双出狂喜
双厨狂喜
致敬
不要让某些人的做法而误解了真正的科普
致敬、
突然泪目
翠花赛高
致敬
致敬！
这个码是啥
基德是谁？这不是二条嘛（doge）
梦幻联动
感动 泪目
灵儿姐姐！
来了!
灵儿姐姐！我超喜欢灵儿姐姐呜呜呜呜
15分钟，热乎的
热乎的
15分钟
梦幻联动
好听啊
17分钟，热热还能吃
666
草履虫：你礼貌嘛？
绝了
三连收下
全部都在我的自定义列表里。。
杨晓阳~
藏狐
我要这币有何用
你永远可以相信翠花！
羊，邻居家的羊
前两天刚看到先生科普的百慕大三角
有点泪目
我想成为科学家，但成绩不允许啊
汪院士在B站有号的xdm
基德
泪目啊！
藏狐。。。。YYDS。。。
鬼谷支棱起来
翠花 狐主任
致敬
莫名泪目
梦幻联动！！
这员工待遇绝了啊
致敬
明明是@城主鬼谷藏龙
鬼谷！
小亮长这样啊！
鬼谷跟着藏狐混了
梦幻联动
张瑜哥yyds～～～～
泪目
哈哈哈哈前一千
致敬
27min！！！！！
烫嘴bgm
鸡皮疙瘩
三 厨 狂 喜
好好听
致敬每一位科学人员
致敬
让孩子们重新想成为科学家！！！
鬼谷！
梦幻联动
致敬
翠花yyds
能带动中国年轻人 对科技 对动手 的求知风气，这不就是希望吗！
蟋蟀：说谁蝉呢
鬼谷藏龙！
致敬
为什么我哭了
鬼谷
水猴子
致敬
现在的孩子都想着当明星了，因为那些光鲜亮丽，挣钱多。
辛苦各位了
我看过这个人的科普！超优秀！喜欢的人联动了！！
狐主任！！！！超棒！！！！！
来了
致敬
嘬鱿鱼的样子
我要成为科学家
这段真的哭了
呜呜呜呜呜
致敬
你还真做了一期啊
水猴子
34!!!!!
热乎的
致敬
邻居猎人排面！
狐之鉴定
- L -
梦幻联动
邻居猎人
这么热的天，辛苦了！
36分钟！
日出蝉鸣
牛逼
0'00
院士好
开头见0:00
鬼谷藏龙，永远滴神
翠花yyds
叶老师
泪目了
三十九分钟热
我也想当科学家
听着好感动啊
真是，超酷的年轻人。给孩子们看到了不一样的世界
还记得芳姐的账号庆祝10个粉丝的视频
泪目
奇虾！
水猴子
这歌叫啥？水猴子之歌哈哈
致敬！
这本书我还有
一想到世界上有这种纯粹的人存在就很感激
满天星斗，广袤宇宙，不如向前走
辛苦了
章鱼老师！
狐主任好。
翠花冲冲冲！！！！！
水猴子
好听
是
绝了
爱了爱了
我出息了，43分钟
热爱不减分毫，科普永不停息
这歌，一开口立马拉回一看，果然是翠花
致敬
博物
汪院士好
Mggmh
鸡皮疙瘩
44分钟
蟋蟀：你礼貌吗？
泪目
满天星斗，广袤宇宙，不如向前走
致敬
BGM声音太大
好好听
双厨狂喜！
"小时候的梦想,"
"请把钱给他们,"
大制作~
1.25太好听了
狐主任yyds
张哥排面
词写得好
这个姐姐超级棒她的歌有好多都有很好的立意
好歌好词好活！
有小亮的地方就有我！
泪目
双厨狂喜
很有意义的事情，羡慕有人找到了方向
参演：芳斯塔芙 鬼谷藏龙
致敬
书上画的不行，我上我也行！
火钳刘明
欢迎回来！！！
致敬每一位科普工作者
基德！！！！！
好多up我都有关注啊！！！
各位都给我把币交了。
梦幻三联
狐主任yyds
鉴定网络热门鉴定网络热门视频视频
55分！
梦幻联动！
已三连
55分钟
泪目
冲冲冲！
让孩纸们重新想成为科学家
感动
鸡皮疙瘩起来了
好好听哎！
翠花yyds
哭了
热乎的！
基德！！！！！三厨狂喜
蝗虫：你说谁是蝉呢？
我关注了汪老
好棒呀
向科普工作者，科学家们致敬！
曾经我的理想也是成为一名科学家，可是不知怎么的走着走着就偏离了理想的远方。
致敬
泪目
泪目
鬼谷！
满天星斗，广袤宇宙，不如向前走
汪院士！
让科学家重新成为孩子们的梦想
重新想成为像【藏狐】一样的科学家。
流量明星，没了这些英雄，生活会陷入瘫痪
【藏狐】
在心里默默地念
三刷
梦幻联动
致敬！
鬼谷
绝绝子
先赞后看已成习惯
演唱UP：翠花不太脆
邻居猎人
演唱UP：翠花不太脆
热乎的一小时
请收下我的膝盖
致敬
我去，哭了怎么回事
致敬
就把这歌再唱起！
烫嘴
鬼谷
汪品先院士
梦幻联动！
泪目
梦幻联动
正道的光
关注干嘛，愣着啊！（doge）
致敬
关注这个宝藏女孩快快快家人们
一小时
这比疾风传都燃
观鸟达人
谢谢你们
泪目
哭了哭了，真的好感动有这么一群人
就没人觉得这首歌写得好吗
翠花yyds
我一直想成为科学家
翠花yyds！！
这个也是我曾经的梦想
但是也要提升科技工作者待遇，不能让他们受委屈
狐主任
狐主任
梦幻联动
三连了
怎么听得想哭啊
二条就是基德啊
水猴子在哪里
致敬科学工作者
灵儿
排面排面
拉跨
好听好听
好听
小亮帅啊
漫天星斗，广袤宇宙，不如向前走
基德！！
泪目
Bo Peep！大家还记得她唱的《内圆外方》吗？神曲！双厨狂喜！
院士好
灵儿姐姐！
这歌无敌！
杨晓洋
702所
一个小时，核能热热还能吃
针不错！
鬼谷奥耶
翠花yyds
给我听哭了
基德！
泪目
bgm就是标题
OHHHHHHHH
全都是我关注的……
第四遍
火钳刘明
满天星斗，广袤宇宙，不如向前走
科普之光
翠花我爱你
让孩子们重新想成为科学家！！！
梦幻联动
好棒
致敬！
泪目
狐主任的笑容由我来守护！！
科↑普↑
鬼谷还有龙女我最喜欢
鬼谷！
狐之歌？
真的自豪
泪目
我的梦想：先要有100套房才能支撑我去打火箭
热乎
翠花排面
66666
热爱科学的本身不是为了钱，而是为了上下求索，探索的索
致敬
泪目了
芳丝她夫
杨晓洋
梦幻联动！刚看完热门鉴定32
“长大以后，我想当科学家”
让孩子们重新想成为科学家
针不错
致敬
翠花yyds!科学家们辛苦了！
哈哈哈哈你们假粉这明明是二条
三连成功
上学期的老师！汪院士好！
好棒好棒
梦幻联动!啊啊啊啊啊啊
梦幻联动
藏狐耍棍
好听
哈哈哈哈这是二条
算我一个
汪院士！！！！！！
“他说 我们不能再挨饿忍让 ”
日本纺织娘
泪目
没有萝王吗
鬼谷！！
永远支持
致敬
好听！致敬为人类命运奋战的科学家门！
致敬
致敬
汪院士！！
全身鸡皮疙瘩，真的太有感触了
套着芳姐皮的鬼谷
致敬
泪目
好听！！！！
梦幻联动
翠花yyds
热乎
痛失网名
梦幻联动
致敬
小亮加油！翠花加油！！
三连加转朋友圈了
梦幻联动
现实中的海王
翠花排面
一小时
好家伙，基德也在
成为科学家
鬼谷
要哭了
鬼谷！
海错图
欢迎回来
天冬老师
我曾经也想过成为科学家啊！
梦幻联动
喜欢杨晓洋~
翠花！！！！！！！
水猴子水猴子
科学家有钱吗
三连干嘛，愣着啊
章鱼老师！！！
水果猎人
！七千多人一起看
谢谢你们
是鬼谷藏龙！滑稽
科学家！
感动
章鱼哥！！！
不看歌词听不懂
梦幻联动
梦幻联动！
好听，类目
左一老师！！
鬼谷！
好听
《重新》我们真的要反思一下
泪目
必须三连
为什么我的相关推荐都是dingding…
鬼谷这是……痛失网名了~？
致敬
听听
kksk
水猴子
歌词很有故事！点赞
向前走
我这泪点有点太低了是吗
2小时热乎的
为什么官方那么喜欢RMB，我也是醉了
花衬衫呢?
听了5次，越来越感动
谢谢你们！
致敬    致敬
确实 BGM配视频 好好哭呜呜呜 太热血了
致敬
666
好听
致敬
泪目了
翠花！
梦幻联动
泪目
鬼谷！！
给藏狐排面
双厨狂喜
《左一老师》
可以顺着左下角去关注一波网络热门科普工作者
来晚了一丢丢
是不是少人
太强了
泪目了
梦幻联动
