Bgm:Innocence
这里情感渲染的太好了
我最美的公主 娜乌西卡
哒媒
鲁邦！！！！
今敏啊啊啊啊啊泪目
666
等等等等
草，dna动了
风之谷真的看哭了
ngj
啊啊啊居然讲动漫了
啊啊啊，宫崎骏爷爷长的好像龙猫诶(º﹃º )
我写的都比他们写的好
高畑勋不会画画
好
电竞少年表示唯一看过的动漫就是火影
要哭了
一群不懂的艺术的技术人瞬间懵逼了哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈或或或或或或或或或或或或或或或或或舒服了
再次泪目！！！！！万分感谢宫老爷子！！
卧槽刚才才瞬间泪崩 现在又笑了起来
卧槽！！！！怎么这个音乐一起！瞬间泪蹦！！毫无征兆！！！
这个当年一直在等！！！《起风了》
《风之谷的娜乌西卡》我最喜欢的长篇漫画，没有之一
大器晚成！
你币有了！
起风了起风了起风了
中年Faker
为以后排核污水埋下伏笔
真的好看
真的好看
看到宫崎骏我点了赞
哈哈哈哈哈哈哈哈哈
？？？？？？？？？？？？？？？？？？？？？？？？？？
新宝岛
来了来了
来了
来啦
东印
宫崎骏yyds!
背景音乐好评
鲁邦！！！
神人
来了来了
卡哇伊ฅฅ*
我小时候特别喜欢看铁臂阿童木，剧情我还记得一小部分
活 不 过 二  十 岁
5
6.3/*****  +6m       .
牛逼
牛逼
来了
反战败的萤火虫之墓
白头搔更短
太神奇了，宫
这是个多神的时代
回忆中的玛尼
来了！！
突然gta起来
宫崎骏yyds！
那个电影真的很泪目
我们班的小仙女的作品都比你强
奇行种？
吉普力永远的神
母亲好美
树大招风，人心险恶
真.卧龙凤雏
宫崎骏永远滴神
宫崎骏永远滴神
哈哈哈哈哈哈，想法不在一个世界
BGM表示:帮派成立了
真好
太好了
一般般
最爱风之谷
厉害了
酷
你喜欢，想要了解的只是宫崎骏的动画，而不是宫崎骏这个人吗？？？吗
哈哈
太美了
夏亚！！！
EVA！
太强了！！！！
手冢治虫是漫画之神，可以说是日本最伟大的漫画家之一
？？？？？？？
就是从这里开始迷上宫崎骏的
重要的是真的具备常人所不具备的才华
宫崎骏真的是否极泰来
他就是传奇
泪目
你找骂啊哈哈哈哈哈
@谏山创
很喜欢这一期的速度，给人急迫感，就是这个焦虑时代带给我的感觉。是宫崎骏想提醒世界的一节。
泪目了吗的
这段截的算客气的
眄  火来
起立
宫崎骏旁边还有高畑勋，吉卜力的两座大山
没有手冢治虫就没有日本动漫
手冢治虫，天神！
麻了
阿基拉！！！
斯国一
哈哈哈哈哈哈哈
？我想起了那个泰坦
学数媒的真的很想做像阿弥一样的up主
太阴间了
我还以为是莫迪
就是这么牛掰
人类的历史是烧开水的历史
老爷子的头发比我多（doge）
不得不承认，日本还是有几个人才的，但大部分。。。
战雷草
抱歉 我为什么感觉好好笑啊
我一大人都不喜欢，小孩子那能给他们看
对对对
我啥玩意？？？？
梦开始的地方
啊，这也能解读成这样
海贼王
听到了吗谏山创
最后，哈哈哈哈，双引号赞
抱歉卡发了两遍，删掉一个叭
这啥呀
说得好！
这大男孩哭了！
萤火虫之墓！！
@谏山创
gta是我没想到的
？？？？？？？
真的，看着就很不舒服
都看过
当时那次地震我记得还看过一个小哥直播游戏来着，他居然不怕
牛啊牛啊
本视频采用顺叙
好漂亮
宫崎骏是梦想啊
富坚老贼
《十年一梦》
奶奶一路走好
动画之神
爷爷辛苦了
底裤超人。
白头搔更短
风之谷啊
圣杯战争可太糙了
新海诚：这么说你很勇喽？
一个人终于来了
波妞！
投放核废水的日本
人
spoit？
然后令他有点失望！！！
这个不是他的儿子做的吗？
前三分之一都不到，土鬼都没有出现过
漫画已经很精美了，m g x l
风之谷：yyds！
哈哈哈哈哈哈哈哈夏东海真的好像
来了
cj
我也觉得，想到了钢炼
啊？？？？
啊这
ohhhhhhhhhhhhhhhhh
宫崎骏！！
太强了！！！
这居然是宫崎骏的！，
DNA动了
哈哈哈哈哈
永远的神
m
没人吗？
宫崎骏是手冢治虫的路转粉粉转黑
福岛核电站的七级就是耗出来的
这个是unity????
小时候超爱看
我记得B是黑度吧，H才是硬度
啊这…
名场面
神奇的老爷爷
起风了
哇太太你好漂亮啊
这部说的是《幽灵公主》票房在日本本土第一  第二年泰坦尼克号超越了这个记录 老爷子又拍了《千与千寻》
这...............可以鬼畜了
李然，是你么
长得还挺可爱的
我又来啦！
手冢治虫：漫画动画双神！
这不是战雷原来的BGM吗
手冢治虫：正是在下
夏东海
我去小别致，长得还真东西。
为艺术而生的人
宫崎骏 反战
背水一战
到了40多岁才开始慢慢火起来，所以你们急啥
太佩服了
3L
o
？？？游戏画面做多了
头发好多
绝了 阿弥
何止是一代人
伯乐
别说什么内向的人很厉害，那是人厉害，内向，和自己没关系的
阿童木
我记得好像很多大佬都受到当年中国的动画的冲击
神
引發十年後日本排出核廢水
宫老这次是真的很生气   屏幕外都感到满满怒火
为上影默哀
cj
盲猜今敏
危
梦开始的地方
梦开始的地方
哈儿的移动城堡
公主娜乌西卡
可以，好
谏山创，伊藤润二：？
手冢治虫
娜乌西卡！！！
宫崎骏yyds
宫崎骏给了孩子们一个爱上这个世界的理由
祝寿比南山
节哀
2刷
？
吉卜力
额
您太会说了
努力了很久，结果被大师一句话否定，真的很难受
你活该
这是日本的罪孽
未麻的部屋
这BGM。。。我DNA动了
看了想喷人
前面的，纪录片名字是什么
《最后一部》
哈哈哈
神神
宫崎骏
？？？？
核电站
起风了
来了来了
永远的神！
米开朗基罗才是神
宫崎骏永远的神 
威力是7.0的一百倍
岸本不服
我擦
为什么要我gta呀？
感动 敬业啊
卡密！
红猪？
三目童子
福岛BOOM
这不百大就离谱
大器晚成
我们只看得到了什么，而不知失去了什么
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
ohhhhhhhhhhhhhhhhhh公主！！！！！！！！！！！
ohhhhhhhhh
致敬宫崎骏
来啦
伯乐来了
吉卜力
其实风之谷成名也离不开他的徒弟庵野秀明
哈尔yyds
这部动画这么老的吗。我小时候就看过
宫崎骏yyds
可以用丑恶表达痛苦，但必须要足够认真，而不是只用技术和让人反胃的丑陋画面
优秀
其实我挺喜欢日本人的，只是讨厌日本政府。
在学校微机房看的嘻嘻嘻
该！
寻找被遗忘的答案
寻找被遗忘的答案
满脸都写满了不知所措。
瓦斯爆炸
因为想认真听阿弥讲，所以连弹幕都没开呜呜
？？
就很突然就罪恶都市了
 精准踩雷小队出现了
精准踩雷小队出现了
马上没了  等核废料进海
久违了，阿童木，好久没去看你了。
这就是用心做出来的作品啊，真的很有质感！加油！
我也觉得啊！！！这是啥
纪录片这里其实有典断章取义的嫌疑
神
老爷子！
海尔？？？
《谏山创》
来了
来了
风之谷
大爱
宫崎骏
画起风了的草稿一个场面画了几千张
宫崎骏yyds
jsc:我画画就是想让人感到痛苦
跟田口清隆还蛮像的
天道好轮回
大家看这是一摊子
梦的开始
现在日本打算向太平洋排放核废水了
@谏山创出来挨喷
merry-go-round
战争
今敏
我也鸡皮疙瘩起来了！
哈哈哈哈哈哈
哈哈哈哈哈哈
牛逼
锋不二子
这个是在做怪物电影吧
这个真的是神了
来了
量子波动速读
永远滴神
永远滴神
DNA动了
来了
牛啊
(⊙o⊙)哇
风之谷，啊啊啊啊，哭了
来了
来了
纯粹就是BUG吧
oh my god
风之谷
.
道歉的那个，跪的真快啊
波妞！
有些坚持就是成功了
風之谷電影並不是故事的全部
我也这么认为
真正优秀有能力的人
要强的老爷子，在经历了二战之后，依然按照自己的意愿在坚持着
哈哈哈哈
虽迟但到
有轻微剧透，想好再看
紧跟时事
手冢治虫
我在白嫖
风之谷！我看了无数遍的电影！
宫崎骏yyds
哈哈哈哈哈哈哈哈哈会会会会会会
终于
老头挺固执的
好怀念啊
更年期
哈哈哈，喜欢怪怪的
最佳 幽灵公主
手冢治虫可是日本动漫之父啊！！！
毛毛虫菠萝还会出吗
币有了
？
幽灵公主yyds
笑死我了
哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈
最后亿部
他们都喜欢当时的中国动画
我也是孩子
别杠!每个人心里都有自己的动画大神!
那进击的巨人GG
哈尔yyds
阿尔yyds
我永远喜欢宫崎骏
老爷子牛逼
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈
这也太恶心了
宫崎家的都是怪物
来迟了来迟了
EVA！
这个世界值得我们活下去
感谢两位大神
风之谷，啊啊啊啊
过于优秀
阿童木啊
三连三连
yyds
神神神
风之谷！
另一位神
这是对生命的亵渎
哈尔
宫崎骏
没错
风之谷yyds！！！！！
太奶奶！！
这。。。。。。。。。。。。。。。。
哈哈哈哈哈
从小就看呜呜呜
致敬
同庵野秀明伯乐
ayanami
鲁邦三世和峰不二子是真爱
yyds
剪辑很棒
哈哈哈哈哈哈哈
梦开始的地方
莉莉丝！！！
封面新海诚(doge)
东京沉没
热乎
每部都看过，每部都是神作
风之谷，永远滴神
来晚了
来晚了
来晚了
72也算长寿了
金鱼姬！
风之谷yyds
鲁邦是宫崎骏第一部！？！？
来了
高达！！！！！
宫崎骏：你管这叫动画？
一闪而过德风之谷
超脱！！
天空之城
鲁邦三世！！！
突然gta了起来
要挨骂了
梦开始的地方
这部很优秀
风之谷
最后一部
大爱千与千寻
千与千寻yyds
永远滴神
@谏山创 你他妈可难看人家啊啊啊啊啊
战歌起！！
鲁邦三世？？!宫崎骏参与创作的一代吗
风之谷！！！！
这次我在雾里，连日本都看不清
我靠啊啊啊啊啊啊啊
幽灵公主啊啊啊啊
哇看的宫崎骏的第一部作品巨震撼
风之谷！
这是我梦变身了
“最后”哈哈哈
宫崎骏真的巨巨巨巨喜欢
风之谷！
看到宫崎骏直接三连
吉卜力yyds
终于来了
是地底怪兽苏醒了
43岁啊
马老师
我一直觉得成为他要有大的智慧！
我也觉得！
谏山创：？？？
谏山创快学学
(谏山创）退出直播间
恶魔人
幽灵公主
最喜欢风之谷
风之谷
哈哈哈哈哈哈哈哈哈哈
夏亚
ohhhhhhhhhhh爷爷
我直接三连。
有宫崎骏的地方就有我！
这也的确是对生命的亵渎啊！太恶心人了！
哈哈哈哈哈哈哈哈
说真的。当年我笑过，我道歉
就很尴尬哈哈哈哈哈
emmm什么东西？？？
哈儿的移动城堡永远的神！！
宫崎骏：震惊???!
大佬的担忧
千与千寻里隐藏的东西好多，每看一遍都有新收获
太舒服了这个剪辑
好家伙，有说gta4的有说5的，这不是sa的bgm吗
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
THY SHY老年/狗头
？？？？？？？？？
手冢治虫的《多罗罗》
哈哈哈哈啥玩意
这个剪辑绝无仅有
up主太厉害了，支持
奇行种——SCP999巨人
阿弥真棒
放屁
来啦！
先赞后看
蔡军必输
巨人烂尾了
永远不火宫崎骏
没看过这样奇奇怪怪的动画，这会是童年阴影吧哈哈哈哈哈哈哈
Roots？
哈哈哈哈哈哈哈哈哈哈哈哈
悬崖上的金鱼姬
天空之城
我的童年
哦我靠，居然真的有这样的创作者
当动画之神遇上漫画之神……
冥场面
呜呜呜爷的童年
哈哈哈哈哈哈哈哈哈
宫崎骏
哭了
？？？
来了
哭了
.
这是什么BGM，哈哈哈哈哈
噔噔噔
这个声音好经典
铁臂阿童木我小时候在CCTV6上看的！
我想到了日本核废水
2333
dna动了
为什么我想到唐人的师父哈哈
不愉快
喜羊羊
仙人（幻听）
下次一定
坐等久石让
红猪感觉表达很深刻，现在还没看懂
！！！！
哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈
宫崎骏老爷爷赛高
风之谷
哈尔的移动城堡
吹爆风之谷
最爱龙猫
冢森大树
？？？
?
阿弥每期都三联喔
唉
来啦
龙猫
“骄傲的人就一定靠得住，因为他绝不会做丢人的事”
u3d
想看今敏！
阿基拉
宫崎骏！
哈哈哈哈哈哈
真的是美子
鲁邦三世yyds
我永远热爱鲁邦三世
牛啊
我永远热爱鲁邦三世
我永远热爱鲁邦三世
我爱鲁邦三世
啊这，这个观看人数666？
永远的神
今 敏
宫崎骏 永远滴神
！！最爱的几部动画电影
高达
谁封的神啊？？
QILI
真希望有生之年能看到完整版的风之谷
鲁邦！！！
要挨骂了
手冢真是动画第一人，没他就没有现在啊
宫崎骏：我又不做恐怖片
好歹换个题材的演示啊
人类一败涂地
悬崖上的金鱼姬
魔女宅急便
什么呀，那是风之谷
哈哈哈
渚薰
女武神的骑行！！！！！
一听到就BGM喉咙就不舒服了
手冢治虫是漫画之神
哈哈哈
老爷子人傻了
哈哈哈哈哈哈
漫画之神和新时代教父
手冢治虫
大师的否定
女武神的骑行
《进击的巨人》！！！！！！！！！！！！！！
龙猫其实也不美好，两个孩子都是幽灵
哈哈哈
宫崎骏在工作时真的是暴君
阿基拉！
《过于优秀》
看着让人不舒服。也没有任何意义
经历过地震的人就知道地震来临时是有多绝望
天马杜比！
bgm离谱了
超级爱！！！！！！
这就是他能成功的很大原因！！而不是炫技！
我要是在这工作室 是愿意为这种有梦想的动画996、007的
阿童木 也是我的童年
我也会唱阿童木！
这种情况还用礼貌体
还有不画巨神兵就给我滚
宫崎骏先生永远的神
三幻神
手冢治虫，另一个神人
.
悬崖上的金鱼姬
这就是国漫比不过日漫的原因之一？
巨大的打击
“如果飞机上没有机枪孔就好了。”
DNA动了
还没看就来个赞
萤火虫之墓巨虐，哭得不行
"当时他说自己有一个朋友身体残疾,这种CG做出来的怪物让他想起了朋友,很心酸"
宫崎骏宫崎骏
CGI组，危
黄金搭档
牛牛牛
好棒
鸡皮疙瘩
最后加引号细节了
yyds
最爱宫崎老爷子
？？？
奇行种
我还是个孩子
死锅瑞死锅瑞死锅瑞死锅瑞
死锅瑞死锅瑞死锅瑞死锅瑞
？
不要把风险作为艰难点来说，做大事的哪个不背负风险
爱死这个！
老爷子： 不考虑痛苦？？  辛辣天蝎！！！
千年一梦？
哈哈哈哈哈哈哈哈
这是什么东西？！？？？
又快要被中国家长举报了
你们这样老爷子会很伤心的，竭尽守护的童年就这样被破坏了
好想哭
说得太好了
对上海美术制片厂充满可惜
？？？？
谢谢你  老爷子！
爷爷
手冢治虫是受到中国动画铁扇公主的影响
久石让yyds
这么好看的吗
咦，难道我屏幕没了
太牛了
这个真的太好笑了
哈哈哈哈这段
当时就无敌  我看的时候也感觉无敌——风之谷
反面教材
最爱的老爷子
手冢治虫yyds
感恩
没有比这个悲伤的故事了
直接投币
来了来了
这视频没登上榜首，在座各位都有责任
来咯
多罗罗
scp096?
大家多发一些弹幕吧，感觉弹幕也太少了，排名有点低
超脱
来了
北京玖富集团诈骗老百姓血汗钱
可爱治愈的
为什么只能投两颗币
波妞
人工漫现在是少之又少
真的很感动
三连三连！！！！
现在有了，这就是痞子的Khara INC。
来了
bgm一出就想哭
久石让是高畑勋发掘的，是宫崎骏力荐他作曲的
不是鲁邦三世是宫崎骏的，是这部是宫崎骏的
吉卜力会招动画师的
有点。。。
喜欢的东西是停不下来滴～～～
剪辑的好好
日推到了日推到了！！
最爱风之谷
一个神引领了另一个神
吉卜力
风之谷
大友克洋
啊啊啊啊啊啊啊啊啊来了来了
永远滴神
葛罗夫街万岁！
宫崎骏永远的神
宫崎骏永远滴神
绫波丽
低情商：你做的啥玩意啊
但是这部鲁邦也被一些观众认为是最好看的之一
高达！
风之谷的娜乌西卡漫画是宫崎骏最伟大的作品，没有之一
我怎么想起了圣杯战争
当初能做出这样已经不错了，不尝试就一直不行
莫迪
风之谷 我最爱的动画
宫崎骏动画之神！！
吉卜力！！
你 写 的 人 工 智 能
起风了
确实看着很不舒服
久石让
老虚：让人们不知道世界的黑暗是。。。。。
老爷子好
哈哈哈哈哈哈哈哈
我这正加载GTA5
乙方：面露难色
抠脚的铃木敏夫
宫崎骏永远滴神！
天空之城，永远的爱
这
爷爷只是长得和蔼哦
nb
每次过场滴滴滴声音听着好烦
不是努力是热爱
哈哈哈哈哈哈哈哈哈哈哈
幽灵公主
隐约听见一句西内
绫波丽
女武神骑行，别胡扯了
我觉得这就是老爷子作品总是温暖的原因，现实不论再怎么丑恶难堪，老爷子的作品里总是留着希望对生命的敬意
风之谷yyds
这就是工匠精神吗
简称：掉san
反复观看
牛
最爱的二次元女主
bgm辉夜姬物语里的
风之谷yyds
混沌
来了离了
手冢治虫yyds
吉卜力排面
9.0  握草，无法想象
《 最 后 》
来啦来啦 等了这么久终于出啦
萤火虫之墓给我看出阴影了
别搓了，要秃了
这里的BGM全是久石让的，爱了爱了！！
来了！
哈哈哈哈哈哈哈
鲁邦三世
神
lsil来了
哈哈哈
23
战雷？
币比赞多？
@路蓝君
.
三上真司瑟瑟发抖
哈哈哈哈哈哈哈哈哈哈
鸡皮疙瘩就没消停过，
太真实了
我截到绫波丽了
漫画之神来了！
哈哈哈 老爷子牛逼
哈哈哈哈哈哈哈哈哈哈哈哈
是该把这个情节做到视频里的
一个爱好和平的动画人!
安东星人DNA动了
《起风了》
bgm是辉夜姬啊
啊这
确实挺难受
38岁
哈哈哈哈哈哈哈哈哈
啊这
哈哈哈哈哈哈哈哈哈
哈哈哈哈 老爷子还是老爷子说话不留情
哈哈哈哈奇行种
暴君
what
EVA!!!EVA!!!EVA!!!
这是gtasa
三连了
65230.-963
风之谷神作
哭了
铃木和中国的王张李 一样都是大姓
手冢治虫，永远滴神！
一袋米
43岁
？？？？？？
活 着 的 神
冥场面
名场面
每次都会哭
当时庵野准备出道…
好爱宫老爷子qwq
‘吉卜力帮’
再来一遍
来了  来了
病虫害专家吗？
宫老爷子永远的神！
肯德基上校！
没有灵魂
草
有物语这味了
哈哈哈哈哈哈哈
龙猫啊
战雷幻听
说英语？
宫崎骏:这是碳基生物能做出的事？
面色凝重
哈哈哈哈
风险大
大器晚成，之前的积累和努力获得了回报阿
他母亲也好漂亮
40而立，大器晚成
哈哈哈哈哈哈哈哈哈哈或
噩耗
福岛核电站泄露
死阔以
这个纪录片B站有
哇，大美人
妈妈好美啊
这都是啥
看哭了怎么回事
好像阿弥哈哈哈哈
封面看成莫迪老仙
还有久石让
woooo￼w
生化危机工作组邀请你
后来这员工去了卡普空工作【滑稽】
夏亚
猫和老鼠永远的神
来了来了来了来了
嗯
幽灵公主，震撼感记忆犹新
爱了
大佬来了
起风了 里面烟笼罩天空的场景竟然是真的
我就知道是他！！！
总是说这麻烦但一边还在画者
看了还以为一位老爷子走了，你在这缅怀呢
起风了
哈尔的移动城堡很好看
来啦！！
封面我给看成肯德基爷爷了
起风了
先三连后看
虽迟但到
哈哈，棒
哈哈哈
女武神的骑行！！！
危
啊这
宝石里面敦煌乐队巡回演出的bgm
太崇拜了
很多解说都是放着听，只有阿弥的我坐着要慢慢看
恶魔人！
来啦
先投币
看视频时长。
还有其他的动画大师啊，押井守等等攻壳机动队
封面我看成莫迪了
？？？
好棒
确实很不尊重人
yyds
怎么觉得母亲有点像，，李连杰？
风之谷永远的神
很多时候动画是给成年人看的
我也是这么认为的
给她爱5？
所有大师的源头：手冢虫治先生
反战与环保
辉夜姬的BGm
还有bgmbgm也是关键。
173
确实讨厌
唉
我以为我开了倍速
悬崖上的金鱼姬
来啦
高畑勋辉夜姬物语的BGM
阿基拉
这个声音好吓人
吉普力三大巨头:宫崎骏、高畑勋和铃木敏夫
把黑暗的现实童化
宫崎骏yyds
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
《退出圈子了》
风之谷！
不可否认宫崎骏的强，不过这就吹成神你也太贱了点
我的超人
电影人就是这样，一次失败就是几年的流逝
超脱好评
洪世贤
。
这就是大师
哈哈哈哈哈
娜乌西卡('◇'｀)
动画人狂喜
虹猫蓝兔也决定了我的现在
奇行种
这吊bgm，搞的我肝痛
暗示今敏？
gta！！！
就甜蜜你叫波妞啊！你你大爷的宗介
来了！！
哈哈哈哈哈哈
这里好像李哥
失去了想象力
好
宫崎骏
首页来的再看一遍
艺术就是爆炸
艺术就是爆炸
真的每部都很精彩！
风之谷
多罗罗是手冢治虫来着吗？
哈哈哈
截 屏 选 老 婆
超喜欢这个背景音乐！
截屏选老婆
专业团队。
热乎乎~~
哈哈哈哈哈哈哈哈哈 暴击
nb
我特么DNA动了
生化危机需要你
啊啊啊啊啊啊更了！！
怒气值max
全世界最纯粹的原创动画公司
但凡看过一部宫崎骏的动画，也不至于得出这样猎奇的结论来
不错就是莫迪老仙
但凡看过宫崎骏一部电影，也不至于得出这种猎奇结论
天才真的就是很惨
我靠，这是什么
这个吗？？
幽灵公主是97年的，这里是起风了
万恶之源
来了来了
GTA4哈哈哈哈哈太离谱了
我要这币干嘛
骂的好
都是童年呜呜呜呜
风之谷我看的相当晚，上世纪的作品本世纪10后才看到依然震撼
我们 
参与风之谷的还有刚入行的庵野痞子
哭了
宫崎骏yyds！！
世界名画—绫波丽的微笑
BGM
+、、
yyds
我最喜欢的就是风之谷
啊。。。？
我最喜欢的就是风之谷
来了！
钢3玩家DNA动了
双厨狂喜！！！
卡里奥斯特罗！？
人 类 滩 了 一 地
前面的文案确实有点一般
梦 开 始 的 地 方
最后亿部
哈哈哈哈哈哈哈哈
终于来啦！
对，然后活过了80岁，成功送走了当时全医院的医生
活 着 的 神
《   最   后   亿   部   》
前排其
来了
3D不是艺术，！？！
遗憾啊
哈哈
这部纪录片很好看
我上来就是一个三连
骂的好！
啊这
他真的是神，没人能比得过他
妈耶，这个，以前的上海电影制片厂，比较经典的老动画也是不计成本的。
再看一遍！
先币后看！
每一次的视频都做的真的用心，剪辑流畅，叙述连贯，文案简洁。背后一定花了巨量时间精力
搜索栏通知书
来了
我的宫老爷！！！
后期太强了
风之谷，天空之城，哈尔的移动城堡
ibilibil
ibilibili
热门啦！！！！！！
一个他向往的世界，
天空之城？
成就了一个世界，
长大途中丢失遗弃的草长莺飞
哈哈哈哈哈
哈哈哈哈哈哈哈哈
宫崎骏永远的神
前面一百岁的别瞎说，老爷子还能再活两百岁呢！
女武神！
真的漂亮
老爷子：这都什么乱七八糟的
喜欢龙猫
这时的他多么希望有龙猫送他去见母亲对吗
收徒吗 好像拜你为师啊
yyds
老爷爷长岁呀、
好
好觉得好好看的
相对可以对比 写意的国画山水 和写实的欧洲油画素描
2D的画面确实更简洁 更容易理解 更容易让观众思考画面以外的东西  但3D的就宣宾夺主了
很简单的理由：人家是靠2D手绘吃饭的 你是来抢饭碗恶心人的吗？
其实 这就是CGI方 情商太低的结果
注意这个人群的片段，画了整整3个月
热乎
铃木真的一直都那么瘦，现在反而觉得胖了点，神奇
铃木真是一个大伯乐，身边围绕的都是大神
没有人夸妈妈的漂亮嘛！？
AKIRA
hhhhhhhhhh
这些故事就像一场场梦
以为开了倍速
心疼
手冢治虫受了很多铁扇公主的影响
首页通知书
！！！！！！！
？？？？？？？？？？？？？？？
手冢治虫：害
是为了前后对比啦
哈哈哈哈好骂！
即便如此，发量还是如此之多。
宫崎骏1941年出生！
呜呜太心疼了
鸡皮疙瘩起来了
千与千寻yyds
阿童木真的神
排面
首页通知书
哈哈
哈哈哈哈哈哈哈
bgm是辉夜姬物语里面的
童年是最美的礼物
这部很好看
天降动漫神人匠人
众所周知，萌新都是怪物
宫崎骏永远的神
全体起立.
鲁班三世是宫崎骏的？！！
三目童子也是~
头发还有好多的  你要笑死我？
内向观察会更细微
4
DNA动了！
看封面我以为是莫迪
来了来了
没有烂片
这里有点像早年北京鼓楼一游戏店老板（我跑题了）0
未麻的部屋！
啊啊
当时还小我就信了，然后就不敢看了
来了来了！
来了！！
谢谢你啊宫崎骏爷爷
终于
永远的神
这是日本的？
致敬！
吹 看你吹
三男，一狗
哈哈哈哈哈哈哈宫爷爷
好燃。。
名场面
宫崎骏yyds！
母亲真的好美
来啦来啦
为什么我哭了
来了来了来了
呜呜呜呜呜
宗介喜欢赚差价
宫老爷子其实性格有点古怪
别的不管，先三连
三眼童子
给宫崎骏看这种东西真是有大病
保田道世老师已经作古了
好棒！！
死阔以
80了
风之谷yyds
哈哈哈
这音乐 鸡皮疙瘩掉一地 我去
这里印象太深了，老爷子发火了
超脱！！！！
cao这bgm
动画史
迪斯尼！
圣安地列斯
高寿了
量子力学看书
风之谷特别深意
在这种场合弄这种玩意儿确实低俗不可理喻
