来了！
《雨霖铃·寒蝉凄切》啊
26年啊。。
责任人呢
让谁死谁就得死
莫得弹幕，都在好好听讲吗？
…………还有王法吗……………
泪目
21播放1.1w赞
泪目
官官相护
有人吗
凌退思？
简直比窦娥还冤
 唉
哎
我来学习了
迟到的正义还是正义吗？
我想到了十八怒汉
可怕的刑讯壁供
泪目
学习
真的是很沉重
冤假错案太多了
事实是什么啊，凶手
黑暗存在于每一个角落
不合理吧
？？？
泪目
解锁新背景
16分钟来报道
所以这就是为什么看似再罪大恶极的人也需要辩护
学习
来了来了
看的难受，本来好好一个家庭。。。
无人区
11
？
好家伙关了个无期
！
给我一分钱吧
。。
疑罪从无
为啥怎么多冤案都是九几年的。。。
雨霖铃 柳永
在这段暗无天日的时间里这人该多么绝望
阿卡林省的无奈
拖了好久
太惨了。。。。
字幕检察打错了
没有弹幕
哎好无奈
成功？
这还是人干的事吗
没证据吧
来啦
前排学习
为啥弹幕没有？
承包空屏
但是证据难找啊。。
难受啊
老师好
@成步堂龙一
20年啊
弹幕呢
基本这个词
一定要查清当时审讯情况
正道的光
老师好
支持
法援律师呢？
正道的光
三分之一啊
造孽啊……
太伤心了
1w天就nm离谱
我以为我弹幕关了
人生不过三万多天
检察
学习
泪目
太痛苦了26年，这不是单单物质能补偿的
太惨了太惨了
火钳刘明
心酸
前排听课
每周写信谁告诉他的好办法
我关弹幕了？
相当热乎
"正义也许会迟到,但永远不会缺席"
执行法律的人犯法也要追究者
让人心寒啊
恐怖
老师哽咽了
52*26
没人吗？
你喊刑讯你的人调查刑讯？？想多了吧？？？
没有证据啊
我不是潘金莲
妻子是很爱很爱他了
泪目
老师好
老师好
迟到得正义对当事人说还是正义嘛？
感觉很草率啊
都知道证据不足，高院也不敢同意，只能与地方法院博弈
真的不服啦呀
生活害
26年青春就这么没了。唉
为什么每周都发信，这么久才重新审理？
这个案子让我知道了，罪大恶极的死刑犯也要辩护的
会有已经被执行完死刑的冤案吗
我想了好多好多年
……………
5555
冤
九千多天
迟来的正义还是正义吗？
有的人一生也只有三个二十六年
那有个屁用
不合理
我觉得老师说到这里已经有点生气了，语速变快了
真的特别感动
想起了肖申克的救赎
老师好
有点像肖申克的救赎
老师好
真的很可怜
老师好
老师好
又哭一遍。。
学习
好绝望
二十年吧
柳永雨霖铃
刘永的雨霖铃，刚刚学完的
解锁新背景
痛心
杨玉环加一
念去去，千里烟波，暮霭沉沉楚天阔。
肖申克的救赎
这有点扎心
老师好
唉，迟来的正义还是正义吗
真凶呢
泪目
唉
多少钱都换不回的青春
有罪推定原则观念的根深蒂固
哭了
赔偿呢
泪目
昨晚躺床上看这个事情要哭了
................
泪目
泪目
会
弹幕呢
14053人正在看
神tm人生最美好的26年就这么没了？
后来说要离婚回归张玉环了
无心发弹幕
惨
这就是正义？
第二遍看完
这就是爱情
令人动容
淦
这让我想起了肖申克的救赎
今人心痛
泪目
真的泪目了
泪目
厉害
老师好
唉
真的来了
额，听不太懂
听说当时 他 的时代 人命是真的可以用钱换的
热乎的呜呜呜
悲惨
都是干什么吃的
我93年生。。。
泪目
老师好
羁押未遂：张三
哭了
请拯救其他张玉环
心酸啊
啊啊啊
眼泪流了
太痛心了，这个案子
没弹幕，在抹眼泪
弹幕都哭了
泪目
令人心疼
合理利用惩罚方式审问
是的
泪目
生活远比戏剧来的荒谬
              国   泰     民     安
好
厚。  大。   法。      考。
前面的那个，迟到的正义是翻译错误哦
zuan暂
唉:-(
这人和我撞名字了，
申请国家赔偿
老师好
90年很乱的
我有种阴谋论的感觉，那个犯人可能是他认识的人
老师好
肖申克的救赎
好难受啊
真的是太黑暗了。。
这得是多大的毅力
法治之光
检察
人生的接近一半的时间被这么被人毁了
泪目
连写26年
哭了
我靠
有必要
1993到2020，物非人非，赔偿多少恐怕都弥补不了
唉
真正的凶手还没抓到吗
唉，依法治国还有很长的一段路要走啊！
不会 提都没得提起
啊？？？？
来不及了啊
所以当年的法院 真正的凶手呢
泪目
？？？？
治罪！！！
泪目
老师好
厉害
虽然有区别，但是莫名想起了肖申克的救赎。。。唉，可惜现实不可能逃狱的
刑事案件能没有律师吗
相顾无言，唯有泪千行
不敢的多
真心难受
罗老师很激动
事   实   清   楚，证   据   充   分
太冤枉了！！！！！
泪目
唉
靠
哭
泪目
？？？
真的是传统艺能
现在感觉这件事的热度诡异的不高
！！
恶心
别是替某人顶罪的吧
泪目
相关人员这不就是故意杀人吗
恶心
这位前妻是个义人啊。大家不妨去看看她的经历
疑罪从无啊！
泪目
泪目
原来张三在执法
欲语泪先流啊
？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
《追诉时效》
15000正在看？、
？？？？？？
必须追究
拖 就硬拖
再扯什么 程序正义 的 希望他们也得到这样的正义
这应该附和吧，他一直有在上诉的
唉
难受
老师好
十二公民
太冤枉了，才能如此坚持。
人生最重要的几十年。。。
十年生死两茫茫，不思量，自难忘。
@吉米仔
关就关了20多年这怎么可能有用
可以
。。。。。
正道的光
这么多年还有可能找到逼供的证据吗
251
老师好！
支持，支持
肯花点钱，找个小记者比所有的都快、有用
热乎热乎
。。。。。。。。
？？？？
所以真凶是谁
如果张玉环不是真凶，那么谁是呢？
看不下去
第一次发泪目
拖到下一任，老爷我就溜了
老师好
为什么中间可以等待 6年多的时间，不审呢 ？？？？
迟到的正义绝非正义
好无奈啊
泪目
好
一直在上诉，但是一直没有被受理
执手相看泪眼，竟无语凝噎
这手好大
杀死一只知更鸟
太难过了太难过了
唉，这才是道德的沦丧吧，执法部门知法犯法
泪目
老师好
申肖克的救赎
现实版的安迪
把效率 打在公屏上
张三不服
人生啊
可恶
就这？配是高院吗？
？？？
现实版长夜难明
这个锅太沉重了
精准
95年我才出生
烈日烛心
罗老师太会渲染气氛了，这种对情感的把控真的很棒！
有多强大的光明就有多强大的黑暗
老师好
无奈
有期徒刑最高也才20年
豫章书院是不是也是江西的
这就是完成任务式栽赃
遗憾
一个家庭的一辈子
？？？？？？？？？？？
如果要是这样的话不应该不予量刑两年之后执行死刑吗？
感动泪目
呼格吉勒图
这！太可恶了！
哈哈哈，立法者总是在法律中给自己留一条后路
老师好
肖申克
高院明知道这个案件有问题，后面还是助纣为虐了
估计真真凶手推动的
把泪目打在公屏上
才五年
这真的……唉
法治之光
1真凶，2刑讯逼供，3赔偿！
迟到的正义还算是正义吗
但是辛普森案打了程序正义的脸
肖申克的救赎？
肖申克的救赎
老师好
算了吧，草草结案吧
还有很大可能是逼供
好
相关人员已经下地狱了吧
真凶
应当立案！
好
泪目
依法治国
泪目
执手相看泪眼 竟无语凝噎
注意：成功寄出
真就依法治国呗
太可怜了
泪目
错过了已经没办法，因为另一位也是无辜的，生活就是这样，再见还是朋友
罗翔老师好
bu shi ren
？
罗老师都激动了
迟到的正义不是正义
bv
老师你好
哭了
呼格吉勒图
老师好
一审的法官需要好好查查吧
年轻小伙儿进去，出来已是半百
异议！
他每周都上诉的
肖申克的救赎
真凶呢
中国
@向高甲
物是人非，回不去了
想知道这个会不会把这个拍成电影来以此为警
司 法 独 立
老师好!
应该追究
堂下何人竟敢状告本官
解锁新背景
有，内蒙古呼格吉勒图冤杀案
....................................................................................
还有多少个张玉环在狱中？！！！！
太黑暗了....
唉……
中  国  速  度
三刷
感谢法院没有判处死刑立即执行
老师好
明明证据不足，当初是怎么判定有罪的?
那说明她对他还是有感情的啊！
江西乱的很，以前
太可恶了
好惨
万一真死了就死无对证了
刑法双刃剑
一会充足一会不充分   法律这是看人的么？
深渊人
依 法 治 国
玩地域黑的人我瞧不起你！
带个红花什么贵操作？
13724人正在看
前面说离婚回去找张玉环的请认真审题
？？？
人死再追溯有毛用
台下何人状告本人？
老师好
为什的要停滞六年
迟到的正义绝非正义
老师好
想到了梅色苔丝。。。
？
“基本”
老师好
刑讯逼供的人慌了吗
前边那个绿NIMA，人家生活不得向前走
想哭
老师好
诸位愤怒可以，但注意范围，不要被愤怒冲昏头脑。
我打赌有律师的话一定有网友说竟然有人为杀人犯辩护
老师好
老师好
还有举报环保反被抓
唉
有罪之人，颤抖吧，终有清算之日，哪怕不在人间
老师好
天啊
真泪目了
三分之一的人生
年代怎么了？？？这事还有原谅可言，发生在你身上你感觉是因为年代？？
确实，不符合
高院还公平一些。。
确实90年代甚至00年以后也有这种事
可能真凶去世了
江西在哪
?????/
无数个张倒在刑场的血泊里 以后还会有可能就是你的子女
哭了
鸡皮疙瘩起了
人 民 警 察
压热度了  
唉
长夜难明啊
感动
这tm审问间谍吧
睁着眼睛说瞎话
没有王法，天理何在
泪目了
这就不合法规啊
故意伤害罪
没法证明人有罪就不要随便抓人
nb↑
老师好
老师好
泪目
泪目
肖申克
太惨了
这一生都完了
刑讯逼供
天
泪目 起鸡皮疙瘩了
一个张玉环从监狱里出来了，数不清的张玉环到死都没能出来
看立场不要刷问号
老师好
厚        大        法      考
疑罪从无
老师好
正好刚玩完蓝宝石般的被害妄想少女
这个事件让我知道了为什么杀人犯需要辩护律师了
没有成功的呢？
请问这高院法官什么水平？
迟到的正义，让人心酸，必须而为
老师好
无处话凄凉
三天之后我出生了...
老师好
脏话已在嘴边
麻烦不要地域黑，谢谢
老师好
这就是专业
世界没有绝对地公平，我们能做的是相对地公平，张玉环得到昭雪，说明地正是我们制度地成功！
泪目.
肖申克行为
迟到的正义不是正义
？？？？？？
越是小地方越是黑暗，小地方得啃骨头
好惨
牛
美国十四岁黑人少年
正义
如果当时就判了死刑岂不更冤？
效率
自己又没有做这种事为什么还要被抓走啊
效率
27年的人生   这是钱能衡量的问题？
六年？？？？
所以真凶呢
老师好
何以与君识 无言泪千行
执法张三
真凶
不算
真凶在哪
真凶背后有人
哎
泪目
就硬拖
特别像荒岛余生。人回来了，可是生活还得继续
唉！！@
不知道是不是，压着呢
！！！！！
？！！？！！
老师好
正义的慈悲
要求全文背诵
她现在的丈夫也是好人啊
我还记着鲍律师呢
国家级黑社会
好
赔偿起码得加10倍
？？？？？？？
那为啥一直关着呢
老师好
效率
草
泪目打在屏幕上
恶心死了
太惨了吧
厚      大      法       考
尸位素餐
一直都有冤案，只是没那么多了
拖延症
之前说的那个写了3000多封的不会是他把
33
2
在座的你们的底线是宁可错杀不可放过吗还是宁可放过不可错杀
还玩梗?
听到她这句话，我就开始掉眼泪
现在也是啊
正道的光
罗老师这视角好  不秃
老师好
这时候还说是为了钱的弹幕真是恶心到极致
老师好
刚看完《十二公民》，这太过分了吧
老师厉害
五千年文明的传承
简直是笑话，法律人无地自容
私刑
踩着尸体升官发财
劳动法都实行不了
老师好
泪目
心疼
道理我都懂，但为什么你手一直晃
泪目
？？居然没有
江西还有更扯淡的案件
？？？？？
比呼格吉勒图好多了
全程高能 希望能大家认真思考
这都是虚的，刑讯逼供谁能知道？
泪目
效率
迟到的正义不是正义
老师好
又是江西
老师好
泪目
真的就是这样的
这两个儿童的家人到现在都不知道是谁杀了他们的孩子
难受
泪目
宋小女的现任丈夫肯定也是个善良之人很伟大
我的妈
气死我了？？？
来了
泪目
太惨了吧
哭了
？
杀两个小孩只判死缓 说明法院非常清楚这是冤案
泪目
必须追究啊
正道的光
哇
太恶心了
这些人都应该进国足
老师哭了
老师好
全文背诵
这个诉讼期没有过
老师好
不服？打到服就行。
现在也一样
唉
相见如梦魅
已经改嫁了。。。
要追究警方责任啊
问题是这些刑法有什么用？它能制裁所有人吗？
这次应该会特办
老师好
老师好
老师好
老师好
几千封……可想而知他是有多么冤枉……
迟到的正义不是正义
逼他承认？这是要走程序的吧，细思极恐
羁押时间和我年龄一样......
我们关了那么酒，你判无罪，你来赔钱你来给我养老
20年估计是新官上了吧
没被整死算是万幸，这个事件的后台当年可是无敌的
那两份供述太离谱了
说赚了的，怎么想的？
好
所以真凶还有逃？？？
必须追究
弹幕有设置
迟到的正义不是正义  那叫赎罪
《雨霖铃》
胸前的大红花真是讽刺
蓝字别杀了别杀了
马来人直呼内行
追诉时效
做邻居还真不好
我无法呼吸
泪目
追溯时效延长真的很有用 
？？？？
检！察！院！呢！
那不是没贴好，是藏私房钱的暗盒
老师好
当事人当时得多大压力啊
专业
不是疑罪从无吗？事实不清还不查？
卧槽
老师好
知道律师的重要性了吧
迟到的正义还是正义吗
哎
目泪
知识就是力量
一辈子没了  怎么赔偿
毁了三个人
保护保护罗翔
要不是这个女人，张玉环就是家破人亡，妻离子散
人被关了，堂下和人xxxx
没办法收钱的
放你出来，还不说谢谢
太惨了
肖申克
一万天啊，三分之一的人生啊！
严肃的事情就不要说无关的东西啦
公 正 司 法
律师面前没有正义也不对吧
肖申克的救赎
太可怜了
3001
老师好
感谢一直为他上诉的律师
那这是刑事拘留吗 就是传说中的没证据但是怀疑你是嫌疑人要先控制住你
:-(唉
正义执行
太过分了
你说的不算，你能追究那些逼供大佬？
人生最重要的年岁没有了，这不是迟来的正义呀，正义从来没照顾过张玉环
迟到的正义还算正义吗?
泪目
老师好
建议国家成立专案组，彻底复查
离谱
凭什么  判决生效了   
雨霖铃，柳永的
普通老百姓用什么渠道申诉呢？民不与官斗，几千年了
牛的啊
其实坐牢还并不是最可怕的 最可怕的是大牢外面亲人、朋友受到道德无限的谴责.........
哭了
我以为会赔个千万单位的.
。。
已经26年了
判案子和闹着玩似的反复横跳？
老师好
真凶谁，这个事件我不太了解
20多年啊，谁来赔啊
直接从大哥大到苹果华为，太惨了，这27年人生谁来赔。
罗老师讲的太清晰了呜呜呜
我真没有脸拿中国和美国比
所以证据到底是什么，能说清楚
泪目
天呐…
2000年之前冤案和刑讯壁供是真的不少
？？？？？？？？？？？
老师好
26年有多久 我现在都没有26岁
真黑  
不是直播，看完再说好吗
太生气了 
正义哪有马上就到的？正义马上就到就不会有犯罪了
江 西 法 院
效率
现实远比喜剧要真实且荒诞
不行真哭了
迟到的正义已经不是正义了
太可怜了
？？？？？？
？？？？
钱绝对不是衡量生命意义的标准
老師好
肖申克的救赎  每周两封拉赞助的信
太黑了吧，真凶到底是谁
Justice delayed is justice denied  正义也许会迟到...这种翻译有误
一生就这样毁了
也太冤了吧
26年轻多好的一对儿啊
泪目
正道之光
太难受了
怕关系很硬
正义迟到和正义不来哪个好呢？
天啊…听得我哭了
迟到的正义至少比没有正义好多了
让！他！告！
现在法律规定有罪必须有证据
好像看过对他哥哥采访 说是当时张表示不用请 自己能说清楚
现在摄影头也是随便关
老师好
这已经害了人家一生
迟到的正义实际上不是正义了
情绪逐渐激动
这个社会还有多少冤案
老师好
离谱
集体冲业绩
？？？？？？
人生毁了
天哪
?????????????
以为是2002 年，结果是2020年，这个跨度，这么多年华
那太棒了
老师好
能自己给自己当律师吗？
来了来了
15787人
妈呀。。。。
基督山伯爵不是谁都能当的
屈打成招
哎呀，老师一讲，我哭了
就是不知道真凶是不是还仍然逍遥法外
泪目
因为当年逼供的一些人现在可能已经是领导了，这么可能让你追述
我爸妈都还没结婚
正义
？？？？？？？？？？？？？？
年轻的26年，一辈子就这样没了，比剥夺生命还残酷
好可怜
江西人觉得很咬牙切齿
？？？？？？
老师去帮帮他吧
效率
证据不足不放人关6年？？？
保护
？？？？啥
泪目
雨霖霖
？？？？？？？？？？？？？？？？？
肖申克
老师好
人生如梦一樽还酹江月
如果法律的武器无法保障自己的利益，那还是拿起武器来自保吧，不管是什么wu q q
张三死了
老师好
想知道他当年做了什么=。=
哎
我 认 为
迟到的正义就TM不是正义
看泪了
老师好
正义如果迟到就是对受害者的加害
申诉≠控告≠上诉
天哪……
天气之子最后抱着转
我以为是我的
太惨了
??
????
？
一个冤枉，黑发人变白发人。一个迟到，妻离子散见不到
？？
这么久才。。
这不就是欺负不懂法而驳回的嘛，
原来还用bb机呢，现在5g了，还不如给人家关回去
杀人凶手没有被找到，正义缺席了
厕所直播？
迟到的正义并不是正义
上次考试考了这个
喜剧源于生活
应当立案而没有立案
？？？
保护
。。
老师好
迟到的正义不是正义
真正的凶手是谁呢？
老师好
泪目
我们把一个人判死用来冲业绩吧？
专业
这很好啊
正道的光
泪目
老师好
我盲猜一下，这案放现在弹幕里一定会有很多要求判死刑的人（思考勿喷）
+
三连保护
放狗好过分
泪目
在酒店
真凶
泪目
背锅？
这个大红花。。
老师好
哭了
老师好
现在有些地方也难批..
？？？？？？？？？？？？？
摄像头正好出故障了解下
迟到的正义或许不是正义，但起码是个公道！
终于=一个人的青春
深渊人
哎
所以正义就是虽不能至，心向往之
？？？？？？
迟到的正义他不是正义。已经不再是
哭了
当官真好
闻者伤心听者流泪
台下何人
老师好
开始拘押的时候我还没出生
他要是不伸冤可能早就出来了
这段看得我属实难受
知乎里讲过有个吃饺子没放醋被关的，上诉成功赔了好多钱。不知道真假，可以去搜搜看
肖申克的救赎
泪目
靠！
下雪啦 下溜溜雪啦 冤枉啊
没证据还关？
我去这啥破法院啊（脏话）
泪目
保护
哭死我了
但是会有人看吗
保护！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
这就是法治社会？？？
基本？？？
？？？？？？？？？有人还哈哈哈哈哈哈？？？你笑的出来？？？？？？？？？？？？？
这不得陪个千万
论基本属实
拍成电影吧，真的
念去去，千里烟波，暮霭沉沉楚天阔。
","
经典案例
】【】
????????????????
前面呼兰大侠，我直呼内行
太惨了
简直荒诞，法院这么儿戏吗
老师 眼镜歪了
泪目
李宁院士呢？
这不是赔钱赔的来的..
现在关摄像头会追究的，程序不正当
我还活的没他冤枉的久？？
这就是扯淡
谢谢老师、
迟到的正义不是正义，这只是一个结果
想哭，太难受了吧
老师好
？？？
我生日？！
这个人被冤枉的时间比我出生的时间还长，害
？？？？！
江西这会真的是上大分了嗷，并不是黑江西
吉米仔？？
迟到的正义是罪恶
迟到的正义不是真正的正义
????????
做法治之光
老师好
不要阴阳怪气了！上面的！我们的重点在于为他想办法而不是单纯的批判！
惨
诸葛亮27岁出山，54岁去世，用了二十六年缔造了一个季汉
总有一款适合你
如果迟到的正义不是正义，那为了豫章书院而努力的人，他们算什么?管闲事的?
出来后不会用冰箱这些电器，也不会上网，26年啊，人生有几个26年，更何况这是一个人的青春呢
所以真正的凶手是谁？？？
江西人给大家配罪了
老百姓很多都不会用法，反而把自己坑了
质量爆炸，可以三连
人间真情
这不是正义，最多是赎罪
我的妈，太难过了
真的令人动容
这还有时效？
卧槽
都在说迟到的正义不是正义，那么请问正义怎么算不迟到呢?
那真正的罪犯被抓住了吗
老师好
？你。。。。。
迟到的正义不过是事后的愧疚！
老师好
千古冤案
？？？？？？
保护
？？？？？？？？？？？？？？？
不知道国家赔偿要赔多少钱
罗老师的粉丝数量惊人！
改嫁了
老师好
不追则吗？
老师好
？
泪目
迟到的正义不是正义！！！
泪目
我还在肚子里
？？？？？？？？？？太明显了吧
泪目
这个人是有多大的权力呀
罗老师生气了
迟到的正义并非正义
真凶逍遥法外26年???
检察
万幸活下来了
几百万能改变什么，能将受冤的人的伤害抹平吗？
肖申克的救赎
迟到的正义不是正义
肖申克的救赎
三连！！！
前妻无敌
几百万顶多小康
由都察院发还本院重申
看不得这个
那个年代太乱了
真的服了
危恐无死莫缺席
我国《刑诉法》明确规定，可能判至死刑的犯罪嫌疑人被告人是法定法律援助的，就是必定会有辩护律师的，建议多了解以后再说。
半辈子没了
这么敷衍的嘛
这时要是当事人舍下一身寡呢
谋杀未遂可？
16177人
老师好
不对呀，无期也该放出来啊
天哪
肖申克的救赎
吴君豹直呼内行
罗老师去做绿师
不是..每周一封，一年约52周..写20年就是1000封..
所以说20多年是怎么过的？
小女年轻的时候挺清纯的....现在都是岁月沧桑啊
泪目
爱情呐
还有个人因为被判失去了生命
弹幕里的法盲请闭嘴
老师好
老师好
迟到的正义或许不是正义，但起码是个公道.
台下何人状告本官啊？
全国都是如此，中国历史就是这样，你咋不上天呢？
高院还是可以
我还没出生.................
？？？
所以说一开始就不合理
依法治国的重要性！
如果过程不正义，那结果还正义吗，更何况是结果是错的
这份正义迟到得让人难受
高院？
死刑……
????
江西狠啊
迟到的正义为非正义
建议刑法追溯对对公机关实施无限期延长，自上而下的黑是真的黑呀
太轻了，明显是留有余地
保护
老师好
我靠……
每次看都觉得眼眶发热
泪目
张玉皇？
泪目
真的感动啊
老师眼里有泪水
罪恶的根源一定会下地狱！！！！！
好好学习上浙大
本来以为CIA那样的才做刑讯逼供，没想到国内也一样
有个锤子的证据啊？
真难
26年啊
？？？？
感觉罗老师说到这里声音都有些哽咽了
正道的光
传统艺能
命案必破，能怎么办
依法治国一定要落实
快哭了
谢谢老师
正义本不会到来，迟到的正义也是正义
woc，报歉，忍不住
江西人难过
执手相看泪眼，  竟无语凝噎
法律援助辩护 刑诉内容自己去看
长夜难明
？？？？
好气呀
↑这压根不是迟到与不迟到的问题，这是存在与不存在的问题
《世界杯》
那究竟是谁杀了那两小孩？？？？
十年生死两茫茫，不思量，自难忘
保护
得有补偿
新一代的年轻人都需要社会更加正义
肖申克的救赎
才5年？？？？
老师好
江西上分
事情背后是不是有黑幕？
这种事你找不到证据了吧…就算能追
16769
可恶啊
全部枪毙！！
老师好
泪目
我的眼泪不值钱呜呜呜
真的不是一个惨字可以形容
一定
迟到的正义还叫正义吗
1万6千多人观看牛皮
现在不是都追求零口供吗
保护
老师好
不知道现在还有多少冤枉的人还没出来，好可怕
你凭啥啊
保护
16939？
国家不赔钱么？
有问题么动不动打问号
26年啊，真就肖申克的救赎？
多少钱也换不来这么多年的自由，真的是可惜了
太短了吧
？？？？？
有种连城诀的感觉
........................................
迟到的正义等于没有正义
迟到的正义不是正义
想到豫章书院的审判
500多万吧大概
没有人是完美的，自然人造的法律也是如此
那真凶呢
保护
迟到的正义还是正义吗
《江西》
安迪每周写信要书
出问题的不是法律 是人 
每周一封，数千封……
依法治国任重道远
二轮刑诉完看啥都是考点
罗老师说的太直白了，哎，现实却是那么难
老师好
老师好
26年的正义
太惨了
后面一天我才出来
保护
？？？？？？？？？？？？？？
堂下何人状告本官
老师哭了
保护
老师好
念去去千里烟波，雾霭程程楚天阔
至少要赔1000万吧
得赔500万
看不见我
理智个屁，就你像上帝一样
三分之一的生命、
官民勾结
真凶在哪里
？
刑法会考
超越251
卧槽
依法治国
六月飞霜
真跟反对死刑有毛关系？
迟到的正义还叫正义吗？
那么赤裸裸的程序不正义
老师好
保护
这就是很魔幻了……
有人吗
保护
真爱啊
正义迟到了，就成为罪与罚了。
真凶在哪
为啥呀
老师好
愿世间再无玉环，不负万千宋小女！！！
老师好
这和肖申克的救赎有啥关系？
听到这真的震惊
。
怎么就过了？这因为逼供人进去了二十几年现在才出来
迟到的正义，不是真正的正义
nbnbnb
太绝望了
群众只能吃瓜
？？？？？？？？？
这个前妻就算了
保护
我哭了
罗老师哽咽了
迟到的正义不是正义
老师好
给当年问讯的人刑事逼供就有供述了
？？？？
追究！！！
几百万有个锤子用？26年啊
追究
追究
迟到的正义是有瑕疵的正义，也是正义！！！
为什么还要追溯时效，犯了罪不应该任何时候都应该追究么
追究
那时候的国家执法很乱
？？？
？？？？？？？？
罗老师好
人生就这样没有了一无所有了，时间光阴
泪目
保护
多情自古伤离别
26年的牢狱之苦，足以改变一个人的一生
17291
啊这
太长追诉时效，就怕没人敢辩护了，杨玉环可能出不来
以后还会有的
老师好
还好没有到尘满面，鬓如霜的地步
迟到的正义不是正义，说赔偿多的你应该进去蹲26年
。。。。
说:迟到的d正义的，你自己进去关26年，出来说对不起我们冤枉你了
？？？？？？？？？？？？？？？
替罪羊，这事见多了，02年有个黑头枪决，不是本人但户口是死的
不用打问号当时就是这种情况
没有补偿吗
老师好
真爱
？？？
？？？？？？？？？？？？
老师好
哭了
17298再看
寒心了啊
老师好
所以，程序公正也是很重要的
保护
？
老师好
太冤枉了
.
别激动，动手干嘛
以前就是衙门
罗老师当过辩护律师啊
严打期间，说你有你就有
欢迎来到法制社会
建设法治国家！
好好好！
问号你 呢
正义永不缺席
6月飞雪
泪目
人生的三分之一
天呐
？？？？？？？？？？？
泪目
放狗？？？？？
人命充业绩
我真的哭了
毕竟要从重从快从严打击犯罪，上面还有指标呢
追诉
没用了，刑不加贵尊，最后无非一个书面道歉，不疼不痒
老师好
老师好
哇。。
泪目
呵呵
岂是一个惨字了得
泪目！！！！！！！！
少在这以面概全
我看到来福再打旺财
这位妻子也真的好惨啊
泪目
张玉环能坚持伸冤，可肯定还有一些没能撑过来的人
？？？？
我去
二十多年的青春年华啊
老百姓告状会被关拘留后押回老家的哦
当年的法制很不完善
依法治国
迟到的正义有意义，但是对于赔偿是一定的，这份赔偿理应是正义的一部分
《社会》
现实版肖申克的救赎
迟到的正义等于没有争议那么你迟到那你也是没
真实版的《肖申克的救赎》
难道你被关9000多天然后无罪释放，你会认为这份迟到正义是真正的正义？【doge】
老师好
？？？
这一个终于，终于19年啊
那些混蛋都退休了，谁还能追的了
果断三连
？？
当时法律疑罪从有
疑罪从无
才五年？？？？？
那没事了
生活比电视剧还狗血
我记得这条！！！
93年呀
漂亮！
保护
那为什么这么奇怪呢
没有律师
依法治国
替罪羊
如果没有这个制度那要多多少冤案啊……为被告人辩护是为了让事实更加清楚，更不用说是死刑大案了
也只能赔钱了问题是该把当时的错误纠正查一查当时犯错的人
保护罗老师
看不见我
？？？？？？？
老师好
传统艺能
他被关的时间 比我现在活的还长
啊
？？？？？？？
最后这错能怪到谁头上？
必须严查，严追究！
苏轼
迟到的正义也是正义，正义不可能不迟到，区别只是早晚
来啦来啦
这个案件不按五年 好好听别人说话啊
老师好
我的天
简直毫无人性，和封建社会有什么区别？！
太惨了
黑暗啊这
之前有个张志超案也是冤案，无缘无故关了16年
保护保护
老师好
