热乎
每个病人都会好起来的！
因为鸡蛋可能是最便宜的有营养的东西吧 为了让那些舍不得买肉的人吃的更营养些
21分钟！
加油
支持
我家的小黄碗
你在北方敢这样买菜？
太亏本了
币给了
这次一定，三连送上～
志愿者如果可以过去帮忙的话 负担会小一点
肉肉做饭很好吃的
肉肉是最棒的！
西红柿鸡蛋这么炒都没汁水
致敬
可以卖点其他的东西作为募捐的方式，路人多多少少可以给一点能维持
肉肉好棒啊
1
番茄鸡蛋面yyds！
太短了吧
超棒！！！
这就是大众慈善
真好
太感人了，一样多做这样的题材，让更多人看到
投币支持一下
白嫖失败
有人有好报
应该是别人捐赠的东西老板都不收钱
可惜币只能投两个
肉肉好棒
鸡蛋免费？
真的是做慈善啊
来了肉
大爱之城
人帅心善
大爱之城
好人一生平安，谢谢有你们
希望变成一个爱心机构，钱由爱心人士出
哭了，感动
感动
一生平安
老肉你币来了
哇
这个要投币
心术是真的拍的很好
大爱之城
真用爱发电系列
三连
哭了，我家就有人得了肿瘤
好像于和伟啊
太棒了
肉肉来我大郑州啦！
必须给币！
三连了！
西红柿没捣碎，差评
这是在做慈善！
必须三连！
大爱啊
这次一定！！！！！
没什么好做的，只能贡献硬币了
好人平安
热乎热乎
加油
你币有了
肉肉好善良
偷币啦
然后通过肉肉让更多人了解这个地方！
帅气！
搪瓷碗
好活！！三连啦
大善人啊
呜呜呜
看右边贴的红色的    进店报暗号 A套餐   还有免费粥面
有援助渠道吗？离得太远不过每个月可以支持200聊表心意
老板坚持住啊！好心的人不应该被辜负
感觉这期很有意义
加油
啊啊啊啊啊 老肉来郑州了
35分钟
呼吁大家多多支持、多多捐赠
肉肉好好
看哭了
肉肉真好
希望更多的人哪能刚看到
大家可以捐些肉菜过去给病人和家属补充营养
支持
不容易啊
主要是医院在市区，房租很贵
加油
来了来了！！
呜呜呜呜呜热乎的～
投币投币
加油
哇太有意义了
呜呜呜呜
肉肉真的心肠好好，又帅人心又好，好喜欢肉肉啊～
泪崩了
.
终于到河南啦！
怎么能不亏钱，要赚钱呀
今天刚刚看到的新闻
我自己得过肿瘤，医院旁边的餐饮又会更贵一点，这老板真的太良心了
喜欢肉肉 支持肉肉！
投币
投币！
看哭了
投币  希望坚持下去
有链接捐款吗？一个人几块钱十几二十都行，聚少成多
愛人
肉肉好好啊
三连三连
加油
感动 感谢 点赞投币支持！
我知道这个！！！！
三连有了
让我康康谁还没有三连
好想哭
加油啊，生活不易，但是人间有真情
跑题了，同款小王子口罩
三连！
眼泪出来了
给币给币
有捐助的联系方式吗？想多多少少献爱心
如果政府能够给提供一些便利或者给宣传一下就好了，让这个店坚持的更久些
币投了
支持！
呜呜
哭了
汤面条
投币啦
坚持，坚持下去，我是长沙肿瘤医院的一个病友……
留个捐款方式吧
这个要支持啊
呜呜肉肉好善良
投币了
昨天刚看到类似信息你就来了
因为大部分慈善机构是赚钱的，不是真的慈善
我只恨今天没币给你，明天补上
真的想哭了
突然感动
投币了
看的想哭
肉肉真的好好啊
主要这边医院多还都是大医院 
肉特别会做
眼窝浅的人眼泪都出来了
宣传会有人捐款
这不就是做慈善吗，鸡蛋都不要钱
A套餐真的良心。
好棒啊
A套餐
这个眼神 哭了
这又不是买菜的地，这里是吃饭的地方
我也知道这个厨房啊啊啊啊啊！加油啊 撑住！
这眼神真的感动啊
好人一生平安
天呐这个眼神
白嫖失败
肉肉人美心善
我觉得老板不要再各种免费了，可以收成本价啊
三连了，加油啊！
祝早日康复奥
心疼啊
好人一生平安
太好了
这个鸡蛋面太河南了 我爸也是这样做的
感谢肉肉，泪目
好心疼啊
山东话吗
不三连对不起肉肉
肉肉真棒
不是五元吗？怎么变7毛了，好心疼老板
我果然关注了一个宝藏up
郑州
加油  好人一生平安
加油
三连了，希望能一直开下去
加油
三连了三连了
小王子口罩
有志愿者能去帮忙也很好，可惜我离得太远了
好人有好报
58分钟热乎
哇鸡蛋还是免费的
好善良，必须三连
兄弟们 三连我先给了
肉肉真的是我一眼就很喜欢的up主
肯定不希望啊 5块钱随便做菜谁希望关门啊 都只是贪个小便宜而已 完全不考虑老板 你们也别骂我 我说的是事实
投币支持
必须三连
我们南昌也有，好像一块还是两块，夫妻弄得，好几十年了
这肯定不能长久支持啊，亏本买卖
亏本的
有好报
老板坚持！！好人一生平安！祝老板父亲早日康复
留着没用，两个币投了
天哪老板好善良
肉肉真棒！
天哪老板真的太大方了
无法白嫖的一集
帅气啊！！！
有社会责任感的up主，谢谢你
肉肉本期视频收益都会捐了吧
我们南昌那个是炉子热水锅碗瓢盆油盐酱醋随便用，开好几十年了，也是亏钱，但是夫妻两家里还行，就一直撑着
有什么帮助的渠道啊
这个大叔手上戴着病人戴的那种腕带诶
7毛是那个西红柿的价格，5元是做饭的加工费
必须三连
谢谢老板的坚持
这次一定
gaoc
高产
太感动了肉肉
谢谢
卧槽鸡蛋还免费
其实可以收一点，只要比买饭实惠就很好了
投币加油
这次是投最多的硬币了
天啊
都给我投币
和我家里做出来的面好像，过两天就回家能吃这种面了好幸福
支持一下
已经哭了
投币了！希望家人健健康康 我上理想大学！
泪目了眼神
点进来必须给我三连！
加油
哎
开直播带货
啊这个眼神
这是真的做公益啊
加油
加油
房租还得14万
鸡蛋免费可就真的好亏啊
说西红柿贵的那个，你是魔鬼吗？杠精来错地方了
三联 三联  三联
好人一生平安
每天还要洗锅碗瓢盆两三小时，不是一件容易事情
二姨住院的时候，应该也在这家做过饭吧，虽然她走了，但是希望这家店还能继续帮助到更多人
这个眼神真的哭了
鸡蛋还免费？？？
老板是租的门面房吗
投币支持
鸡蛋免费？？这必须支持啊，坚持这么久
真棒！
抖音刷到 回来投币
冲啊首页！
事实证明我选择关注这样的up主没有关注错，赞一个，必须三连支持！
感动！！
这不是熊更香夫妇的爱心厨房翻版吗？
7毛一个西红柿就是进货价，根本没赚钱，真是做慈善
用之于社会 好痒的肉肉
善良肉肉！！！！
好感动
你币有了
7毛一个西红柿就是进货价，根本没赚钱，真是做慈善
房租14 水电10 三个阿姨10 不算米面粮油都得34万了。。。
房租很贵
6666666
你好棒
紧跟时事
真庆幸我最近关注了up主
建议涨价真的
热乎的
刚在腾讯新闻看到
7毛钱？
支持 
都是好人
这次一定
锅碗瓢盆应该用过的人自己洗
像山东安徽徐州等地的口音
多点志愿者去吧
不管。反正我投币了
一键三连啦
我把付款码的截了屏，可以还是太糊了，扫不出来.....
你是坐的高铁吗？这么快
太棒了啊
太棒了啊！
两个硬币送给你
肉肉真棒
病人才能体会病人
人间有大爱啊
投币
这次一定
政府为什么不支持
来了！
支持！
这次投币了！！
加油
我要这币有何用
能开这店，这不家里有矿
太感人了吧
自己拿碗会更好，防止有传染病的人吃过刷不干净，实话
这次三连了！留这币何用？
牛逼牛逼，必须投币
呜呜呜看完了肉肉太好了吧！
必须投币，，，，
上意林了的
老板好人
必须投币
，这波必需3连了一波
投币
有捐赠渠道嘛
我的天啊
好事啊，有意义
肉肉小天使
我要这币有何用
这是看过最好吃的面
顶你上去
肉肉真的太正能量了
必须投币点赞 
我们的社会不会指望一得癌症不倾家荡产就治好，不会吧
投币投币
闹的我特意登录下 好给三连
注意视频右方的红色报纸
我要这币有何用
这个眼神反复看 真的好难过
我自己买材料在家吃都不只7毛，我的天这要亏成什么样？
竟然去郑州了
突然好难过
肉肉小天使
肉肉来我们大河南了啊！
三连补血
三连啦
这次一定
墙上的二维码好像可以扫到！！！
厨房装空调真的太贴心了！！
房东也不知道减减价格
我们来也只能捐赠，来吃的话就是给老板和家属们添麻烦了
看右边墙上的字！！！
明天去哪啊，老肉
好人一生平安
老板太好了
投币了
中午刚看完中国医生，再看到这个，病人医生都太不容易了，加油
加油
好人一生平安
这店家血亏啊
肉肉眼里有泪光
前面长沙肿瘤医院的等我，我是你病友
好奇为什么不涨价呢？（无恶意）
房租也太贵了吧
免费的太多会有浪费
厉害了
没白嫖
希望好人一生平安！
要支持啊
三连了！
河南省医已投币支持
这都不是性价比高了就是做慈善呜呜呜
冲啊
来了！
投币支持
这样河南还一直被黑
这是不是上了感动中国人
“感谢您坚持这七年”这句话泪目了
泪目了 
不够吃
这样做肯定亏本的，鸡蛋跟面以后别免费了，只提供调料吧
加油
肉肉太好了
三联支持
这真的就是慈善，完完全全的慈善
不要道德绑架，房东没有义务降价
涨价吧真的，多涨一块钱也行啊
希望店主能更好
45度仰头啊，真心酸
这些都是免费的那花销的钱从哪里来？有捐赠吗
3分40秒右边的红色贴纸挺感动的说实话
离我好近，300米
你币有了
10块不行吗？
三连了
眼泪真的止不住
白嫖失败
泪目
好
这集太让人感动了
哭了
都是善良的人
关注你好久，第一次充电，不多，但是很感动，加油
好感动啊！
棒
肉肉真不错
天使天使
要坚持下去啊
你三连有了
必须三连
还开着空调，老板真好
泪目
泪目
对面是河南省肿瘤医院，里面都是癌症病人和家属
加油！
白嫖失败，大家都要加油啊！
这是真慈善啊，好歹得收支平衡啊
墙上那个A套餐有人看到吗
啊这。。。
超感动的！！！
投币了，聊表心意
必须投币！！！！
这太便宜了吧
必须三连支持
两小时哈哈哈
热乎热乎
没加盐
肉肉真的很好
哇，米面油调料鸡蛋都免费
一键三连
投币了，多多支持!
眼里有泪，真不容易啊
真的纯靠良心在营业
慈善
哭了
币给了
支持
10005？让我们用硬币把这钱还给肉肉！
肉肉太好了
要可持续发展才行啊
这次一定，格外的香
第一次投了2个币
报暗号A套餐，免费粥面
棒棒棒！
语文作文写了这个店！
肉哥永远是我大哥
肉肉好棒
投币
现在是我最喜欢的美食up主了
好人一生平安
这种必须支持宣传啊!让爱延续
太善良了
???还免费米面？？
好棒好暖
这番茄太便宜了
币比赞多！！
泪目
再看一遍呜呜肉肉人太好了
@盗月社
真的是好人
谁愿意生病啊
你币有了
好感动！
老板太好了，其实可以少收一点啦，大家都能理解
我的妈呀呜呜
必须两个币了
在深圳一个西红柿要三块钱
我们这儿医院附近的东西又贵又不好吃
加油么么哒
这都不是性价比的问题了
比起开不下去，可以涨价
肉肉真的好善良！
三连了
实在白嫖不了了，三连了
肉肉真棒！
投币了，白嫖不动了
祝早日康复！！！！！
暂停截图二维码
3连了
太感人了
在网上看到新闻了
昨天刚看到这个新闻5555
五元钱，今天的新闻
流泪了 肉肉真的好正能量
肉肉真好啊！！！！
看了这么久第一次白嫖失败
3连了！！！
米免费，这真是做慈善
拜托哔哩哔哩爸爸送视频上热搜
投币了～
肉肉好有礼貌
你这脸皮肤也太好了吧
这些人没有感恩的心
这期不白嫖了
有个问题不是患者的去怎么办
加油，三连了，
支持！
投币
肉肉和小哥都好棒，投币了
郑州吃完来济南啊
墙上的A套餐
已经想哭了……
侧颜吕小布
三连！！
家属做完饭锅都不刷吗
加油加油加油
怎么捐？
还有空调
感动
哭了哭了……
加油
加油！
人太好了
qwq
加油
太对了
肉肉好棒
不要道德绑架房东
标题都写了河南小伙这肯定是河南话啊
加油
哪里捐款
今天必三连！！
这必须三连了
实在人 不会说客气的话
墙上的二维码可以扫！
好人一生平安
哭了天啊
捐助确实不够稳定，像网友说的，可以卖点东西，用赚的钱维持开支，我们可以买一些东西
"想再问点别的,但是没问出来"
房租好贵啊 这地段这么好吗
肉肉好棒
红衣服好像是店主的母亲
好人一生平安
好棒
好感动啊
好人呢好报
辛苦了
房东借此机会赚的盆满钵满
我这边鸡蛋一块钱一颗 鸡蛋不要钱真的成本好高的
超级正能量
投币了
好人好报
泪目
同款鸡蛋面哈哈哈
哭了
紧跟时事
好人一生平安
我始终相信这个社会大部分的人都是善良的
不愧是我关注的up！已三连
投币给你！！！！！！！
投币
好人一生平安
好人一生平安
三连啊！！！
真的就只是做慈善了完全不赚钱呀
哭了
10005块
房租这么贵？？？这么小这么贵？？
打倒地主，不劳而获这，世界就河蟹了
加油
好人一生平安
加油
什么房租这么贵啊
这必须三联
性价比是相对于病患家属来是
有捐款渠道吗
七年！
这太亏了
于和伟
天啊
随意给，都比这价格多啊
咋地，锅还要别人洗吗？
好人一生平安
超喜欢的一位阿婆主
三连了
太好了吧
爱肉肉
这个价钱便宜的离谱。。
南昌也有一家，普通人做着不普通的事
两个鸡蛋都不止七毛钱
哭了
投币！！
真的是用爱发电啊
白嫖失败
鸡蛋居然还是免费的我靠
投币了
必须投币
呜呜呜肉肉真好
有没有捐赠渠道，想帮助他们继续下去，这是人类之光啊
涨涨价吧
撒点儿葱花，美味
加油啊
怎么捐赠
三连了！店主和肉肉心地都好好！
加油！
只能投两币了
终于到河南了
好人一生平安，祝早日康复
很感动
难怪快做不下去了
好人一生平安
给老子上热门！
投币先
三连三连
来郑州了啊
纯纯做慈善，都是不容易的人(ಥ_ಥ)
@胖胖
好人一生平安
投币了哦
哭了，这种能坚持一个月我觉得都很崩溃了
支持
投币了
好人一生平安
三连了！加油加油！
油盐酱醋锅碗瓢盆水电燃气下来五块是真在亏钱做慈善 希望不要这样为了能长久做好事的话
果真优秀
加油
有你在捐款途径，想尽一点自己的力量！为河南老乡加油！
真好
好人一生平安
终于出成都了
想哭
这就完全是在做慈善了但是希望还是至少回本比较好这样能长久做下去
我的币过去了，你看一下
为了能长久做慈善希望涨价不然很快倒闭了！那怎么做慈善呢
肉肉好棒
你做的面和我做法一样啊，爱了
投币了
第二次在b站投币
支持up主，up猪好人
肉肉真的 人太好了 天使
鸡蛋免费？？？
医院旁边你说房价高吗
肉肉怎么这么好啊
ohhhhhhh
必须投币
加油人类
热乎热乎
好人一生平安
有没有捐款渠道啊？
感动
加油
鸡蛋免费！！
还是根据情况调整价格吧...价格能维持开销就行，赔本做不了多久
我们这菜场买了两个西红柿八块钱
早日康复
多多支持
俩个月以来的第一次三连
你币有了
呀呀呀
阔气的肉哥
这次必须三连了
三连了
加油
这叫共享厨房，互联网大佬们咋没人做呢？？！
肉肉太棒了
肉肉太好啦
加油
加油！！
三连了，不能下次
辛苦了
投币！
真真正正的慈善
增加弹幕
哭了
肉肉这么多平台都有呀
你b有了
投币了
我昨天就在金水区竟然没有偶遇到肉肉啊啊啊啊啊啊啊啊啊啊
好人一生平安
暂停到二维码了，可惜扫了N多次都识别不出来！！~
好家伙，我来算算账
宝藏up
感动哭了
你爱我我爱你
你爱我我爱你
支持！
感动
泪目
这期就很有意义，视频上升了一个高度，为肉肉点赞
亏大了
这个豆角肉看起来真好吃！祝早日康复啊！
真好
肉肉小天使！
鸡蛋都免费 天呐
店铺费为什么那么高？
一生平安
这个应该有地方保护
必须三连
欢迎肉肉来到我的家乡
人美心善的rouo
人美心善的肉肉
太棒了这个，还对一对年老夫妇的，真的太温暖，大爱！
这次白嫖不了
谢谢你们！
这次不白嫖，投币投币
肉肉瘦了好多
既然有些名气，不如挣个广告费
肉肉太好了
人间有大爱
鸡蛋还是免费的
做双语报做到了
感谢您
真的是感动！
其实家属做完自己收拾一下吧
天呐鸡蛋免费真的是大好人啊
好人有好报
多少收点吧……或者政府支持
肉肉真是人帅心善
陪过床的知道，想买点可口饭菜有多难！
都捐款支持他！
外面随便一碗斋面都3.4块
这个估计有民间资助的。
白嫖失败 3连了
把这期收入都捐了。
濒临绝望的人若是能找到曾经熟悉的味道，或许还能有一丝求生的信念。
真好
呜呜呜
太赞了
于和伟吗
平凡人的伟大
真的是慈善了
要币有何用
在金水区哎
加油
好人一生平安
好感动
投币了！
不是性价比了，这直接是慈善
我想给小哥捐款 有没有捐款渠道！！！！
牛逼
三连关注了
天哪
这次一定
好人一生平安
投两个币支持一下
三连了
我觉得一定要一键三连啊
右边的字
可爱可敬的人们
来个圆圆的小东西给你回血
希望患者都能好起来！！！！！！
就买个西红柿，面和鸡蛋还是免费的。还要给你各种调料，场地，煤气。只收5块钱，一年还交14W房租在没良心也说不出话来
好便宜！！！！！
肉肉也太好了
大善人
阿姨很腼腆啊
希望有哪个明星能支持一下
河南老乡
好感动啊
加油
泪目啊啊啊啊啊
感觉这碗面好沉重
葱姜蒜醋可不便宜啊现在这个行情
好棒！
都说了是郑州，河南的省会
你币有了，一键三连
已三连
正道的光，照在大地上
有币了，感动
信阳老乡
NIBIYOULE
三连了。支持一下
看右上角的字我被感动了(ಥ_ಥ)
好人一生平安
三连了
肉肉真的太棒了！
已经三连
从不关注男up，您是我关注的第一个
好便宜
感谢肉肉，加油啊大家
加油
菜好实在
天啊好人
加油
眼神，泪目
愣着干嘛，投币啊！！！
鸡蛋还免费？
不是，不能这么搞啊，不能让有善心的人更穷啊
人间烟火气，最抚凡人心。
3连走起
必须三连啊
不能给他免减水电费吗
这是之前一个筹款平台搞得共享厨房，就在河南省肿瘤医院南门对面一栋楼上
肉肉好棒
卧槽
希望有能力的朋友们，捐助一下，让店尽量开下去
好人一生平安
买一个哈哈
支持
太厉害了
三连了
这比什么大鱼大肉都好
这期的投币可以捐给这家店嘛 我投了
肉肉太棒了，必须三连
这次一定
好人
果断关注up主
加油
这期真的看哭了
善良的人们
三连了！
我去。。。
房租这么贵。。。哎
肉肉真棒啊！
增加一些收费吧
卧槽up主正能量
感谢你呀，家里长辈确诊胆管癌，有多辛苦就有多感动
赞肉肉
还以为是周深哈哈哈
这次一定
好人一生平安啊！现在这个社会，5块钱够干啥？一桶最便宜的泡面也得4块啊
白嫖失败
我们单位食堂半个番茄切片凉拌糖8块钱？
好人一生平安
三连三连
好人，投币
加油哇
加油啊
油不太热..
投币了
人间真情
这次一定
看饿了，吃夜宵去了
加油
这是七毛钱做出来的面！！
加油！
一定都会好起来的
哭了
真好，你币有了
感动
币给你，希望更多人看到，帮帮老板
这碗面条七毛钱
已投币 希望可以帮助一下
哎
太棒了
加油
肉肉真善良
尼玛的感觉水更不便宜
三连
投币啦
菜做的不错
阿这
右边标语 暗号免费粥面 也太暖了吧呜呜呜
加油
好人一生平安
三连吧！同志们
报暗号免费粥面真的 哭了
鸡蛋免费！！！
三连啦！
肉肉也很善良，好棒的人
加油！祝早日康复
这里好早就有名气
加油加油！
第一次投币！
暖
收下我的硬币
三连了
你币有了
祝早日康复
三连已出
三连了
好人一生平安！
好人一生平安
感动
以前只点赞，三连三连
一个月一万二房租啊
加油！
来了
好人一生平安
这次一定
你币有了
真正的慈善啊
贡献一下弹幕，不知道说什么
冲
加油
别让他们心寒
一个月成本近两万了，怎么撑啊？
这个碗和我家的一样
太不容易了
哇
这个眼神我的天
三连有了！
肉肉好好噢呜呜呜  老板加油
这次一定
郑州！！
支持！
都给万恶的房东打工了
被肉肉感动到了
加油
不是还有五元的费用吗
前面的，是5.7。不是七毛，还有使用费五块
好人一生平安
大家暂时不要捐赠物资了，老板说仓库已经满了
天啊大好人
币给你，这次一定
四小时出息了
已经三连
少数了一个零，投个币吧
怎么捐赠
必须三连，举手之劳
肉肉好帅
墙上的a套餐好暖呀
好人啊
三连了 加油
宣传有啥用啊？这地方不是来的越多越赔钱？
中国人未来的希望
人间仍有真情在
好人一生平安
来了来了，劝老板继续下去吧，听说要倒闭了
还会做饭
好人一生平安
人美心善，大家风范！肉肉好棒！！！
后面的小哥已经在擦了
三连了
要加油！
加油，支持
看到右边的A套餐了！感动
怎么捐款
冲这份心，关注了
把我的一件三联捐给老板吧
三连了
这他妈是慈善吧、
不是啊 合理收费也是可以的啊 老板
肉肉真棒
@大胡子魏
保佑
b站第一次投币 就给你小子啦
肉肉太善良了，顺便问一下为什么最后是零五块
你三连有了
白嫖不动了
三连了泪目
肉肉好棒
加油
币留着有什么用。
亲切的方言
加油
适当收费个der，这个厨房老板明摆着做慈善，不赚钱
这个宣传给力。大家加油！
肉肉好帅啊！散发光辉，谢谢！
来啦老肉
三连了
过分的房租
英语阅读警告
厨房里面还开了空调 真的善良啊
感谢肉肉 正能量满满的
红衣服的奶奶是店主的妈妈，来帮忙
带着手环呢
天哪我们这超市鸡蛋一块钱一个 路边煮鸡蛋1 5
真的是在做慈善
5小时
好心的河南老乡
我要这币有何用
祝早日康复
投币投币，都给我投
这个眼神要哭了
必须三连
我的天呐
店主真的是大善
这句话直接戳中了
瘦了好多
关键是癌症有一些东西是不能吃的，自己做会方便很多。
不能每个人自己收拾一下厨具么
三连了
河南小伙真棒！
你币有了
哇，我大郑州
跟我妈妈做的番茄鸡蛋面一样
肉肉是好孩子
真的，一碗家常面就会感觉很温暖
干净
三连支持
看哭了
鸡蛋居然免费太良心了吧
好人一生平安
眼神很真诚，是真的不要，不像有些虚假的眼神
大爱
这次一定哦！
投币啦
旁边这个瓜绝对赞
不能白嫖兄弟们
必须一键三连！
这眼神、泪奔了…
房东收他的房租良心何在
肯定能干下去的.
他们真的在做慈善 好好啊 好人一生平安！
我们这边红旗一个番茄都得一块多了
那些为爱豆打卡“倒奶”的人，如果能有一般心思给这家店那该多好
很真实 但是你应该有点计划再去要不然吸引力不强
白天刚看到这新闻
这人相机很好啊，拍出来起码二k
新闻看过了
欢迎收看
欢迎收看投币比点赞多的
油，燃气都免费
做不下去，为什么不升到10元钱？
这个眼神，泪目
我要这币有何用
三连了
这次不下次一定了 三连支持 真的很感动
这真亏了啊，不能说句亏
代表郑州人感谢
欢迎来郑州
这已经必亏了
先炒番茄再炒鸡蛋，不然番茄红素出不来，味道会差一些
支持，支持
加油，帮助他们
备料不用五块
有捐助链接吗
米面粮油都可以做免费的广告 方法多的是 
支持支持
这次一定
加油
A套餐呜呜呜
正道的光
房租贵
投了
挂面汤真的很好吃
住过院的我哭了
加油！
还没看就投币了，肉肉真的温柔又善良
感动
人真好
做慈善
早日康复！
就猜到他下面会做什么
中医能治好癌症，看李可的书
白嫖不了了
真是做慈善
白嫖失败
哇，这锅好棒，不粘
应该是5.7
真好吃啊
怎么这么好哭啊
三连了
都好善良
大善人
看哭了这个眼神
怎么捐款
感动
好棒啊
加油
三连
要排队还是低频率使用，价格其实便宜不便宜都不是问题
必须三连
感谢肉肉
感谢
爱人，感动了
三连了，加油！
我要这币有何用？
你币有了
一键三连，感动
泪目
两个鸡蛋都不止7毛了呀。。。。。。。。。。
肉肉真善良！代表郑州人民谢谢您！
其实是5块钱使用一次的（没有恶意，之前在这家做过饭）
宁波默
毫不犹豫投币支持
你爱我我爱你，蜜雪冰城甜蜜蜜
哇塞
必须三连
加油
家的味道啊
侧面于和伟
鸡皮疙瘩起全身
多介绍，多照顾
三连了
这个爱心厨房我在语文的阅读里看过
感动哭了
阿姨们不好意思了
扑
万恶的房东，一万一个月铺租良心何在
十四万？
感动了
投币了
没办法不三连
加油啊
肉肉真的好，三连了！
房租倒是涨得不凶呵
医院旁边，肯定贵。
好人一生平安
不着该说啥了，俺们河南老乡肉肉这样无私的帮助，咋说都冇法报答！
肉肉好棒
我好感动啊
天啊前几个月刚经历了家人住院进食非常艰难的情况，真的梦想会有这样一家可以供临时做饭的地方，鼻子有点酸
外面馆子至少10块
这要赔死了我的妈啊
不应该谁用谁洗么
我要这币有何用
想哭
感觉都有点哽咽
你币有了
受过恩的回头看看
什么叫便宜，这叫捐款！
已充电
立马三连
真的是大善人，长期住院的的人来说就是活菩萨这种
来郑州啦
棒
这期没白嫖了
柴米油盐 鸡蛋还免费？？太难维持了
大家支持下 捐助啊！
手下我的币
投币啊！！！！
这期的投币格外多
好人一生平安
还有空调
特地从小红书跑B站来投币 小哥值得
住过院，有这么个地方真的超级超级帮
这不能bp
投的币能给他们一些么有渠道吗
三连了！！
好人一生平安！
加油
好人一生平安！
不愧是我看上的up主，感动呜呜呜
太便宜了吧
看右边的a套餐。。真的是好人
涨价啊 十几20块钱做一次饭还贵吗
已投币
很感动
经典币比赞多系列！！！！
先马住，我大一，等我大二有点钱的时候去捐点 
这次一定
希望大家都能健康，早日康复
这个好像我们这边买鸡蛋的，你买的越多，人家赔的越多
来开封嘛
我的天啊，绝了
哭了哭了
就在我家边上
三连了
这不是用爱发电，这是用生命在发电啊
投币
南昌也有抗癌医院
这房租一个月要1.2W
up主真棒
来郑州了呀
感动，投币了
眼睛都哭肿了……up主太善良了
这简直是白送啊 但是比白送有意义 给了别人尊严也是尊重
红衣服是店主的妈妈
！
阿婆主好像整过了
我也想捐赠
俩币寥表心意
河南人以郑州为骄傲！大爱之城！
正能量满满的加油
三连了
好人一生平安
必须一键三连
好人好报
这碗面端在手里真的好沉重
鸡蛋还免费？？大善人
哭了
三连给了
加油
确实 做饭还好 每次清洗都没痛苦
好人一生平安！
好男人 坚持几个月了
叫哥哥也行。劳累着的人容易显老。其实年纪应该不大
投币了
加油加油！
感动
好人一生平安
人间疾苦，唉
三连
必须三连支持一下
卧槽
好人一生平安
这币逃不掉了
肉肉好棒
我妈单位
三连了
可以捐赠吗
永远支持肉肉！！！
这样不好，共享厨房必须要保证不亏损。你可以不赚钱。但是不能亏太多。你可以捆绑啊，开一个超市，然后超市旁边就做共享厨房，超市赚的钱呢，补贴到共享厨房里。另外再接受社会募捐，这样，就可以继续做慈善，不然搞
先投币了
币有了
投币啊姐妹们
肉肉也好棒！
顺顺利利健健康康
确实
加油
流过泪的眼睛
好人一生平安喜乐
