1秒！
36分钟
太好听了东尼
36分钟
未来有一个人  在等待
？！
我也有这件衣服
36分钟
好了，不就是个三连吗？给你
36分钟
好听！！！
？？？
好听啊啊啊啊啊
39分钟
就是东尼与尼妹的爱情故事！
不尬好听哟
哈哈哈哈
39！
39分钟
太好听了
布达鸟
牛的
鸡皮疙瘩起来啦
没有保准的普通发了，但是好牛啊啊啊啊
好听
鸡皮疙瘩
哈哈
绝了
41分钟！
40
好好听
向前看！
2分钟太烫了
强啊尼妹
42分钟，扔进岩浆里还能吃 
尼妹要出圈了
我曾经把这首歌分享给我前对象，她跟我说她不喜欢这首歌，从那次起我再也没给她分享过歌
好听！
我靠可以
你还有多少惊喜是朕不知道的
牛的
好听！！
好听！！
字正腔圆！
好听！！！
44分钟OHHHHHHHHHHHHHHHHHH 
我永远喜欢东尼ok
1.25倍速yyds
哇呀呀呀
以后去男生女生向前冲，就不仅仅是搞笑视频了，而是加上音乐区哈哈哈
!!!!!
泪目
我关注了个什么东西啊
啊啊啊啊啊阿尼我爱你
好耶！
不错嘛
好听！
为什么没有p
nb
高产
666
42分钟热热还能吃
46分钟
1.25真的绝
绝对不是你唱的
好听！！！
nb
想听东尼妹唱歌，安排？
东尼会弹钢琴呀！！！
关注东尼这么久第一次三连
普通话非常好
1.25倍真的好听
牛b
我去
48分钟
48min
太好听了
我哭了
好听耶！
47分钟热热还能吃
卧槽  爱了
好
发点发点
NB
我沦陷了，你们呢
坏了，让这家伙找着号了
这次一定
哦莫好好听
51分钟
51分钟，呜呜呜
好听好听！！
必须白嫖
卧槽
不是，卧槽！
这个衣服我惊呆了哈哈哈哈哈哈哈
好家伙我直接死心塌地
调音师辛苦了(^O^)!
好听
喜欢
好叮
666
怎么这么帅
54分钟
好听
54分钟
好耶！！！
东尼是不是谈恋爱啦
我也是↑
啊啊啊啊啊冬妮
东尼胡说？
都给爷关注这个宝藏up！！！
东尼是男同吗？？？
55分钟
太强了
想听尼妹（扭捏
兄弟们冲一下
东尼棒棒哒
我靠
都快去给爷收藏！！！
不好意思，不小心忍不住点了个蛋
我靠
很好听啊
？
差不多行了啊
好听！！！
我要看尼妹
总有一天我的谜底会解开
58分钟
？！？你变了！！！
哦呦这干什么
58分钟
我永远喜欢东尼ookii！
59分钟，我出息了!!
59分钟刚好不到一小时
59分钟！热热乎乎
我直接喊老公！！！
哇哦
1.25无敌了
未来有尼妹在等待
好听！
一个小时！
我一定要多刷几遍！！！
6
太好听了
好腚
宝 把眼睛睁开
尼妹唱给100个币
矫正普通话好方法，隔壁东尼这效果杠杠的
一个小时了
一小时！
好听！！！我三连了
出道吧东尼！
哈啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊太好听了
都给爷三连（给我弹幕点个赞）
好汀
好听
47分钟，丢岩浆里热热，勉强能吃
好听好听好听好听好听好听好听
好听
woc
一小时
感谢遇见你，你带来了很多欢乐
好好听！！
赶紧出道
我往前飞 飞过一片 时间海
跟黎明唱的一样有味道
1小时！
好听啊啊啊啊
1小时
烫手
2倍真的有被惊到！！！
总有一天 我的谜底会 解开
尼妹终于回来了！！！
我爱李东尼！（超大声
兄弟们记得三连啦
建议男女声都录 认真脸
东尼nb  yyds
建议男女声一起录 尼妹也想唱歌 认真脸
你一票我一票东尼明天就出道
这期点赞过多少尼妹来一首
烫手
是本人唱的吗
我爱李东尼！！！
好好听！！
好听！！
关上一小时的大门
东尼赛高
东尼！！！！！
爷青回
？
一小时
一小时
一小时，热乎
我的妈呀，这也太好听了吧。
好听好听
牛蛙牛蛙
哇
牛啊
一小时 ，放岩浆滚滚还能吃 
好有感情呜呜
求你了直接转战音乐区吧
这首歌应该是送给粉丝的吧
好温柔啊
\东尼/\东尼/\东尼/
粉丝有男有女
脸红了hhh
好听
海底！！！！！！！！
深藏blue
对不起，我还是选择尼妹，手动狗头
我想起了当初关注你的理由
我觉得肯定好听的
变成翅膀臭狐狸～
喜欢喜欢，以后多发
打开暴击
务必网易云见
1.25！！！！！！！
东尼爱你
好听好听
好好聽啊啊啊啊
好听
好听好听好听
想听K歌之王！！
⊂[天  使  舅  舅]⊃
调音师鸡腿里找饭（doge）
一个小时 还可以
快给我点啊啊啊啊啊啊
好听好听
太好听了，绝绝子
好听好听
好听
东尼！东尼！东尼！
最棒的小朋友！！！！！！
3练了
1小时
好烫！1分钟
都忘了你会唱歌呜呜呜
哇哦哇哦哇哦
我直接三连
好听
泪目
好汀！！！！！
nb
一小时
棒棒棒
好汀
好好听
握草
烫手
1.25不得了
泪目了
噫好耶！！！
卧槽
哈哈哈哈哈哈哈
好听好听好听好听
会唱就多唱点
来了
2倍速超超超超好听！！！！！
厉害啊
真的不错
太好听啦！！
好听！！
好听
混好音后对的嘴型吧哈哈
不让你尴尬哈哈哈！
好听啊
我来了我来了
这声音怎么不去做歌手
一年了
东尼牛逼！
紫色字说的对
想听东尼唱日文歌
一小时
阿阿阿阿阿阿
1.25牛！
《掉粉》
三连啦
隐藏的音乐区up
总有一天 你的迷弟已裂开
真帅！
三连不过分
这次一定
泪目
为什么不是尼妹
太好听了呜呜
o h h h h h h h h
盯喉结
ohhhhhh
好好听啊啊啊啊啊啊
点歌
好听好听
好听
《我想了很久要不要丢这期脸》
太好听了吧
好标准的普通话！！！
东尼唱粤语YY ds
泪目
哇！
东尼唱歌的时候好帅
棒棒哒
卧槽
一小时还热
一小时
东尼出音源吧
不愧是音乐学校毕业的
1.25神了
好好听！！！
为什么唱歌就没口音了
被日常耽误的歌手
2.0真的新世界
好听！！
声音好苏我爱了
专业！！！
那我走?
东尼出道吧
爱啦爱啦
1.25倍好绝
40分钟热乎
唱的挺好的呀
妹想到啊，东尼
一小时
超级棒诶
好听的
ohhh
好听
不错的
爱了爱了
好听好听
太棒了东尼
我感觉修音了（滑稽）
哈哈哈哈哈哈
好听！
好听好听好听好听好听好听好听
好听是好听，但希望以后音频同步，我不嫌弃
好听
片头见
泪目
热乎热乎
呜呜呜爱死了
好听
好听
无敌了！！
被演了 我心动了
好汀！！！
好丁！！
哭了
1.25yyds
身体发麻
一小时
跪了
好听啊
爱你哟
太好听了，c位
泪目，东尼辛苦了
我也永远喜欢东尼ok！
真的很好听呀
一个小时，绝绝子
牛
太牛了
遇见爱情了？
封面的脸都发紫了（狗头）
好好听
牛逼啊！
遇见你是最美的意外
哇
泪目
百万修音师
让尼妹出来唱
尼妹！
他怎么能这么可爱！！!!
爱了爱了
好听，
好听好听
一小时！我出息了！
滚滚
4万了！
！！！！！！！！！！！！
感觉关注东尼真的赚到了诶
三联了
弹幕
绝了!
一小时
好听
2.0倍速唱出电音
woc?????!!!!!!!!!!!!
一个小时
！！！！！！！！！
唱的多好
尼妹!
阿尼好棒
哇塞哇塞哇塞新粉开眼界了
超好听啊
好听啊啊
用尼妹效果更佳
粤语歌安排一下
好听家人们
我遇见你是最美的意外
一小时
有点感动怎么办
好听三连了
我听见风来自地铁和人海
好听!!!
好挺
一个小时了，凉了
你不是我认识的东尼
一小时！
爱要拐几个弯才来
好听
啥时候大虾也可以
未来有一个人在等待
好耶！
必须三连
卧槽
欧呦，尼妹！！！！
一小时！
ohhhhhhh
好听好听！！
1.5倍新世界
冲！
啊啊啊啊啊啊啊啊啊
！好听
yyds
康～
我爱你！
1.25绝了
把专业打在公评上
东妹
1.25
加油！！！！！！！！！！！！！！！！！！
2倍速巨好听
哈哈哈哈哈哈哈哈哈哈刚刚有点可爱
粤语歌！！！附提议
东尼，一个被视频up主耽误了的歌手
好好听！
好棒！！
东尼多多唱歌
这次一定
牛逼
啊啊啊啊啊啊啊好听
好听得不得了
总有一天 我的谜底会 解开
中国好声音在等着你
东尼居然会这个
ohhhhhhhhh
好耶！尼妹
东尼，多唱歌，就不会说你水视频了
日系了！
Like
好听！
普通话变标准了
好听
牛皮啊尼妹
好久都没听过尼尼唱歌了
好听
好好听！！！！
可以
？？？
东尼中邪了，变成了西尼，牛B
太好听了
东尼老公
好鸭好鸭
蕾姆蕾姆蕾姆蕾姆蕾姆蕾姆蕾姆
十年粤语版
好听
会一直关注你的！！
遇见你是最美的意外
真的好听
好听
好听。
虽然但是，我想看大屏幕（狗头）
真的好听
好听！！！！
治愈
针不戳！
东尼就是可爱
天!!!绝了绝了!!!
这
哈哈哈哈哈哈哈
爱你爱你爱你(๑′ᴗ‵๑)
好帅啊啊啊
h
太棒了
唱的比力元君好听多了
牛壁
可可爱爱东尼OK
好听啊！！！
好听！！！！
你谁？
我遇见你是最美丽的意外
第一眼王俊凯（doge）
2小时
强烈推荐1.25
好听！！！！！！！
两小时
好听！！！！
两个小时
我已经开始笑二零
ewjpdea
suai
好听
你的眼里有光
好听
之前和蛋黄派兔八咯搞的歌也很好
好好听
东尼怎么这么强
空降00:25
下次粤语歌！
麻烦不要一直说调倍速，很尬
一键三连一键三连
好听
普通话标准啊
帅！
好听的
好好听
9分钟。。。（耀哥开心）
有点好听啊~
两个小时
牛牛牛
这么好听的吗？！！
你币有了
好听
唱歌好走心
好听啊好听⊙▽⊙
好听！！
专业
1.25yyds
唱的很好听！！？
来了来了
高能
《ta》
最爱东尼了
东尼好厉害！！！！！
你币有了
我要当百大
2小时热一下还能吃
芜湖起飞
好听
收藏点起来！！！
两小时妈妈我出息了
真的好好听啊
两个小时
李嘉欣爱你
尼妹！！！
强的一批
牜啖
好听的呀
绝！！
好强！
卧槽？！
NB的呀东尼OK
东尼绝绝子
刚刚
2小时凉了
你币有了
好汀
鸽王
请收下我的膝盖
血书求粤语歌！
好好听救命
你的币有了
一宝唱过，还可以的……
牛的！！！
woc！！！！！好好听！！！！
卧槽 太好听了吧
啊啊啊啊啊啊啊啊啊啊啊啊啊啊
百万调音？
弹幕
好听。
爱死了
好听。
我遇见你是最美丽的意外！！！
好棒呜呜
好听！！！
既然你们都要东尼  那尼没我就抱走了没意见吧
东尼加油！
好听
好听好听
东尼好棒！！！
既然你们都要东尼  那尼妹我就抱走了没意见吧
既然你们都要东尼  那尼妹我就抱走了没意见吧
棒棒棒！
超好听的
凡尔赛了
ta在多远的未来
真的1.25大家试试
再来亿遍
尼妹
耳朵怀孕啦
涨粉！
好好听
向左向右向前看
关上两小时的大门
认真的样子太好看了！
遇见东尼真的很开心
投币了
可恶 被他装到了
卧槽
尼妹要来了
好听！
1.5倍超好听
好听！！！
1.25好听啊
解开！
好听！！！！！！！！！！
太牛了！
来搞笑的↑
好好听啊，东尼！！！
好可爱
绝绝尼
两个小时！！
走花路doge
推荐1.5倍!    !   !
爱东尼爱尼妹
好听
woc牛b
50分钟
解开
白嫖失败
尼妹！！！！
我也感谢能遇见你
1.25真是绝了
好听啊
1.5倍
东尼yyds
两小时
舅舅厉害
鼓掌！！！
1.0倍数情深，1.25倍数没深情那味（自我认为）
两小时
好听  有东西的啊东尼ookii！
好听！！！！！！
不咋好听啊大家不要乱夸
好听唉！
东尼ookii!
牛啊牛啊
绝绝子哎哎哎啊啊啊啊啊
可以唱首粤语版的吗 好汀的
太好听了吧
太好听了！！！
、
在这里！
两个小时
两个小时
好棒
suai哥！
好 汀
1.25集美们！
好听的呀
两小时！！
好听
还是很好听的别自卑好吗
好听！
卧槽好听
我爱东尼！
两小时
声卡怎么卖
兄弟们15万冲冲冲
好好听呀
6666666
1.25非常舒適
有点帅 淦
泪目
遇见尼是我很大的幸运
封神了
好听
很高兴遇见大家
好好听
《TA》
尼妹来唱
管你几分钟，烫就完了
2.0倍也可以
2小时
《ta》
wcwc
《 t a 》
好听
三小时
好棒！！！！
好听
太好听了
欢快的2.0hhh
ohhhhhhhhhhhhhh
好听啊！！！
白嫖失败
哈哈哈哈哈
看见你啦↓
今天阿尼好帅
我遇见你是最美丽的意外
看见你啦↓↓↓
这次一定
为毛你唱歌没口音
今天阿尼好帅
东尼好帅！！！
老公老公老公老公
我爱啊尼
1.5新世界
很高兴能遇见东尼
x想听凤凰传奇版本的海底呜呜
等一个她……
这次一定
好听诶！
1.25
好听！！！！！
这才是重点！
？？
等你好久了东尼
爱啦
好听的
说整假唱的家伙肯定不是骨灰老粉
更爱东尼了啊啊啊啊
好听啊！！
牛蛙
这次一定！
5555555
好听！
ohhhhhhhhhhhhhhhhhh
遇见
0.5倍速新世界
0.5倍好活
当什么up，直接出道吧
好听
哇啊啊啊啊酥了！爱了！
多发一点尴尬，不然我怕好听
好好听
好听！！！
开口跪
呜呜呜呜呜东尼你好棒
好耶
ta
刷一刷
牛逼
呜呜呜呜呜呜呜东尼我永远爱你
3个小时，已经烧没了
好听好听好听
好听哇
嫁给我
什么时候去参加505
好听！
好听好听
我也永远喜欢东尼ok!
好听
钢琴好听！！！
东尼太棒了！！！！
好听好听！！！
变成翅膀臭狐狸
帅
好听！！！
好听！！！！！！！！
？？？？？？？？？？？
好耶
好听哎
爱
看我
很好听哒哇哇哇
什么时候出道
3个小时6万点赞，xdm，冲啊
好耶
拍好了 hhhhh
东尼正经起来好帅！救敏
i了i了
三小时
好听的呀
来了
跪求Lemon！！
这音调的有点像张敬轩了
很高兴遇见东尼！！！！
？
好听
666
好听
我擦
＼东尼/＼东尼/＼东尼/＼东尼/
Ohhhhhhhhh
开直播！我让网友刷火箭
什么时候尼妹也出来下
建议关弹幕
被击中了
nb
好听
真不错
ta，他还是她呢？
好羡慕
这就是音乐区up嘛
帅啊
修声我也行滑稽
你币有了
阿根廷冲冲冲
喜欢！
好听好听
高雅～
为什么感觉有点泪目
芜湖下次想听粤语歌
好听啊不尴尬
啊啊啊啊啊啊啊海底！！！！！！！！
我去
此刻我爱上了这首歌
不错不错
这次一定
好滴
东尼加油
好好听！！！！！！！！
这什么宝藏up主啊
䒵庁
讲真，好好听啊！
集美们给我点赞！！!
俺也一样
万能区UP主
我也很高兴遇见你
有话好好说干嘛擦鼻涕
大伙搞起来昂
哈哈哈哈啊哈哈哈
绝绝子
好听好听，东尼永远的神
啊啊啊啊东尼好帅
热乎
好听啊尼尼
我三连没了
看封面以为你染头发把脸染紫了
我要这硬币有何用
舌吻吧reoreoreoreoreoreo
你币有了
感谢遇见
三小时三小时
感觉想笑的样子
老公
好耶
来了来了来了
好听！
眼神好深情啊555
我觉得1.5好听
哥我是你歌迷
帅哥你谁？
QQ，网易有单曲吗
好听好听呜呜呜(┯_┯)
可以的可以的可以的
什么时候安排尼妹
四个小时
好活！赏！
2.0X直接听完
1.25！
好听啊
4小时
两个小时热一热
啥时候给我们找个尼嫂呀哈哈哈
"c,i,,iocttxui,icf.oy"
在多远的未来
很难不爱!!!!
泪目
无语死了尼怎么这么帅!
好听(✪▽✪)
你币有了
你币有了
发专辑吧 太好听了
好好听
nb
hhhhhhhhhh
白嫖失败
呵呵
卧槽？！
帅的
去我收藏夹里吃灰吧！
四小时
这次一定
？！！！！！！！
粤语歌行吗
哇太惊喜了……如果你能看到这条弹幕，请你一定一定记得你是一个超棒的up主
啊啊啊啊啊啊啊啊啊！！！！啊啊啊啊啊啊啊！！！啊啊啊啊啊啊啊啊！！！！！太好听了叭！！！啊啊啊啊！！
好耶！
芜湖
向前康  
好听哭了
还是老歌好听
哈哈哈哈哈哈哈
白嫖失败！！！
爱了爱了
原来你普通话这么好
这次一定
太帅了
东尼好绝我爱了
四小时还有余温
您有这手艺怎么现在拿出来
三连了
好听
牛哇
1.5听比较好
这件衣服好合适这个场景
爱了
啊好可
东              尼                 超                  好                   听
我的妈呀好听啊，东尼以后多唱歌好不好
垃圾堆
东尼yyds
你是真的帅！！！
加油
1.25yyds
东尼yyds
太好听了
呜呜呜泪目
默默关注up主很久了，今天这一首歌我把关注交了
唱歌你还是好听的啊
可以可以好听
啊啊啊啊救命吸粉了
你一直都会是我的特关
家人们把“老公”打出来
弹幕来了
ohhhhhhhhhhhhhhhhhhhhh
yyds！！！！！
N尼妹
1.25好评
太好听啦！
帅帅帅
好聽啊啊啊
66666
好听好听～！
东尼==懂你
烫死了
帅
遇见你是美丽的意外
哭了哭了
你币有了
这是什么动作？能不能注意一点形象
真好听我的妈啊啊啊
四小时，彻底凉透
你唱的真的很有感情
4小时
针不戳
好!
热乎的
尼妹都感动哭了
牛蛙牛蛙
太会唱了！！温柔男音！！我直接喷血！！！
想听东尼唱老薛的歌
逆天
太好听了
+.
东尼这期好帅
1.5
ohhhhhhhhhhhhhhhhhh
两倍速好听
？
1.5倍 速新世界
解开
yyds
1.5新世界
牛逼
1.5倍速新世界。
好好听
你的能量超乎你想象！东尼nb
哇塞！！！
东尼同志唱歌一向如此，不必大惊小怪
东尼加油
东尼下次粤语歌啊
这谁不三连
ohhhhhhh
听出来在努力克制自己的口音了
好听！！
啊啊啊啊啊
好听的
1.25
挺好听的
东尼yyds
1。25
巨好听啊啊啊啊
好听！！
泪目
ohhhhhhhhhhh
好听，超级温柔，我词穷了，真的很好听哈哈哈拍哈哈哈哈哈哈哈哈
好听！！！
真假？！！！
五小时了呜呜呜
百万调音师 （doge）
想看尼妹唱歌！！
yyds
三连了爱了爱了！！！！
优秀如尼
好帅
真的好好听啊啊
啊啊啊啊啊啊暴风哭泣
太好听了，东尼自信点！
东尼okkkkkkk！
东尼唱歌真的很好听
出戏了
遇见你是最美的意外
友谊永存
遇见你是最美的意外
66666666
谢谢东尼的陪伴
好听好听
很高兴认识你东尼！
60w关注的东尼，现在越来越棒了
好耶
我靠
牛逼
你怎么正经了?
遇见你是最美的意外
冲！
0.5好听！
我要这币有何用
钓粉环节
我遇见你，是最美丽的意外
哇塞
很好听！
好好听我天
强啊
普通话标准得离谱
okokokokokok
好听
好听好听好
雀食蟀
好听！
粤语也想听
好可爱哈哈哈哈哈哈哈
这次一定
！！！
搞笑视频！搞笑视频
我爱你，东尼
喜欢
妈妈太好听了！！
要不要尼妹也露个面
一直有在关注粉丝德心声
东尼口音都没了
豪庭！
好耶！！
三连了
棒的
绝了东尼！
2倍很不错
5个小时，不怕烫，直接吃
专业
好听
历史弹幕测试
呜呜呜东尼发在网易云上面吧
好好听
好听！
好好听！
好听！！！！
爷青结
现在的up主都这么全能了吗www
2.0神之音
1.25
我永远喜欢东尼OK！！！
好听！东尼加油啊！!
耳朵怀孕了
很喜欢他
永远爱你
卧槽
太好听了卧槽
东尼你值得！！！
东尼别害怕你唱歌真的可以！！
啊啊啊啊啊
真的好好听
三连
《  最  后  亿  次  》
《  业  界  损  失  》
遇见东尼真的太开心啦
白嫖失败
哇咔咔！
棒棒棒！
这次一定
好听
来了
1.25
向后看没有意义 勇往直前就是对的
一下变得有才华了
一点弹幕
给爷上热门
飒飒飒
你还有什么是朕不知道的
康
爱你
喜欢最后的改编！！！
厉害啊
巨好听啊！！！
给调音师加鸡腿
东尼好牛！！！
向前看
爱要拐几个弯才来
我遇见谁会有怎样的对白
太好听了！！！！！！！！！！！！！
你可以快点来吗 我等了你很久了
我排着队
我往前飞
我们可以永远相信东尼
我们也曾在爱情里受伤害
宝藏up关注了
东尼好棒！！呜呜呜
意外
好听的
解开～～～
好听好听
慢歌都唱这么好听
？？？好听的喔！
爱了
好听
好听
六小时！
好汀
真的好听
尼妹惊到我了
b站排面！！！！！！！！
好听！
我出不去了
好听炸了
可以的
那小子真帅
愿我们各自安好，但不要出现在我面前
牛逼啊，所有倍速都好听!
ldy给了我前进的方向
出道吧
牛牛牛
好听的！！！
好听1.25yyds
6小时
这里东尼是不是花粉过敏了？
！！！！！！
好听！
哇啊啊啊啊
太好听了，起一身鸡皮疙瘩！
哈哈哈哈氛围感直接没了
喜欢你ok
好好听
很好听！
你再发光
太顶了
真的好听啊啊啊啊啊
东尼好厉害
好听
心动了啊啊啊啊啊
1.25yyds
好听嗷
重新编曲好厉害
唱得我想恋爱了[dog]
还热乎
卧槽球球请多唱歌！！话说为什么唱歌没有口音啊
爱了爱了
正经受不了
永远爱尼
好听
绝了
请多出唱歌视频好吗
好家伙，太帅了
？？？？？6鸭
1.25新世界
男神
太好听了
爱要拐几个弯 才来
好听
我遇见谁会有怎样的对白
想听东尼多唱歌！！！
ohhhhhhhhhhhhhhhhhhhhhhhh
不错哒
好听啊！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
袜！
好汀
弹的好听，唱的好听！
呜呜呜，三万老粉前来打call，东尼  帅!
加油奥利给
请多多唱歌！！
太好听了呜呜
睁开眼啊，哥哥
感觉跟好朋友表白一样，鸡皮疙瘩
1.25冲冲冲
1.25yyds
好棒好棒好棒
好好听呀
草这句
果然无论哪个区的up主最终都会走进音乐区
咋这么好听
好听
音色好好
东尼发出去吧
1.25倍发现新世界！
好听好听！！！！
好听
加油宝
带上耳机再来一遍！
三连！
我遇见尼，是最美丽的意外
我遇见你是最美的意外
太好听啦！
爱了！
1.25倍
尹心怡我要和你一直走下去
羡慕会弹钢琴的人
六小时等等我
你要干什么？快停下你愚蠢的想法
我遇见你是最美丽的意外
哇
二分钟
牛逼plus
酱爆！！！
好听！！！！！！！！
想听尼妹唱歌
帅的帅的
1.25！
真好啊东尼
太好听了
我会一直支持你的！！
开头见
好听
我遇见你
好听
爷青回呜呜呜
这次一定
好听！
感谢up主！今天决定彻底结束啦
老粉落泪
弹幕护体
哇！！！
好好听啊啊啊
原来是这样的你
