！！！
刚刚
我来啦！
1
刚刚
哇
刚刚
播放1   刚刚
去北大青鸟
刚刚！！！
刚刚
我这么早？？
刚刚
好早啊
活捉papi！！！
来了！！！
养肥看
高产up
一分钟！
倒数第五？
你在想peach
播放1？
我去，竟然1播放
一分钟前
我来了
1播放
40
来太早了吗
呜哇呕
1902
好前
刚刚
热乎热乎
刚刚！
今天不过节啊，怎么更新了
来了
这些学生真老 留了好多年级吧/狗头滑稽
刚刚
Macbook玩游戏？
1分钟前哈哈哈哈哈哈哈哈哈
没弹幕
刚刚！！朋友们！
两分钟前
来了
嘿嘿嘿
关上前两千大门
哈哈哈哈哈哈哈哈哈哈哈哈哈
现实
小咪值日！！！
倒数第五不是第一么 班里好像就5个人吧
3min前！！！
鸡 是什么课
刚刚！
游戏课！我可以！
哈哈哈哈哈哈哈哈哈
小咪以值日生的方式强势入镜哈哈哈
倒数第五不就是第一吗？
哈哈哈啊哈哈
哈哈哈哈哈哈哈哈
鸡物是什么鬼……
两分钟前
这脑回路
三分钟前！
2分钟前
不要偏科！
下午第一课 吃鸡
哈哈哈哈
截屏纪念一下
值日生:小咪
3分钟前！！！
我太早了 等沙雕网友
哇
好严肃，哈哈哈
太真实了
马鹿手怎么了呀
没人哈哈哈哈哈哈
2333
后面的小哥好眼熟哈哈哈
  三分钟前，，报道
短短的视频良心制作
哈哈哈
我好快
倒数第五不是第一嘛，
我来了!!
没弹幕？不科学
爆米花biss
怎么办，老是跟我说过一样的话
鸡？
太实在了
这么前得吗？
几个菜啊喝成这样
赛季
长十郎瞩目
哈哈哈哈哈
突然恰饭
第一啊
哈哈哈哈
猝不及防
4分钟前
恰饭警告
恰饭的气息
嗅到恰饭的气息
哈哈哈哈哈哈
恰饭的气息
我，papi酱，没有开挂！
？？？猝不及防
???
尖子班的姜老师
leileleile
哈哈哈哈哈哈哈哈
我突然不想有这门课了
要恰饭了
2333333
我有种不详的预感，要恰饭了？
又是你，唐姨
姜发财哈哈哈哈哈哈
咋这么真实呢
猝不及防
五分钟前！
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈
突然更新
？？？突然出现广告
鸡哈哈哈哈哈哈哈
六
没有弹幕？
弹幕呢
哈哈哈哈哈哈
精分现场
广告的味道
猝不及防
正准备关掉B站，看到更新
人好少啊
第一个看完
哈哈哈
我是第一个
来了来了恰饭
猝不及防
猝不及防
那是胎记吧
鸡
值日生：姜发财
卧槽一模一样
简直是人生模板~2333
我演我妈
哈哈哈哈
猝不及防
广告
6分钟前
怎么跟我班主任一模一样
你在想屁吃
恰饭
笑掉头
我自强塑料，怎么破
我赶上了 好早
小刘妈
恰饭哈哈哈
三级头
恰饭？
猝不及防
小刘妈妈美艳动人
同问手
哈哈哈哈哈哈哈
233333
猝不及防
恰饭视频
7分钟前
感觉恰饭来了
羡慕
恰了恰了
隐隐有猝不及防的味道
来了！！！
猝不及防
猝不及防
哈哈哈哈哈哈哈哈哈
猝不及防
值日生名字是亮点：姜发财
猝不及防
猝不及防
恰饭警告
猝不及防
结论很简单：那帮考试牛掰的学生，要是考游戏照样牛bai
突然恰饭
hhhhhhhh
123
猝不及防
鸡？
恰饭
本湖南人咋不知道湖南是游戏大省
？？？
来了来了
猝不及防
嘿
学霸即使打游戏也比你强
猝不及防
哈哈哈哈哈哈哈哈
来了来了哈哈哈
太真实了
哈哈哈
哈哈哈哈哈哈哈哈哈
猝不及防
哈哈哈哈哈
前方恰能
恰饭了？
措不及防
目测恰饭
猝不及防
来了来了！
猝不及防
哈哈哈哈哈哈哈
广告措不及防
32！！！
哈哈哈哈
猝不及防
猝不及防
猝不及防的恰饭
哈哈哈哈哈
恰饭？
猝不及防
有
来了，猝不及防
？
四川呢
游戏公司乐死了
哟哟
猝不及防！！！
哈哈哈哈哈哈哈哈哈
那你能帮帮我吗
笑场边缘
哈哈哈哈哈哈
卧槽哈哈哈哈哈哈我都32了
哈哈哈哈哈
手
这是擦了黑粉吗哈哈哈哈哈
恰饭警告
刚刚
猝不及防
恰饭哈哈哈
恰饭警告
第一名？
32哈哈哈哈哈哈哈
猝不及防
手怎么了   烫了？
赛季末还有一个月了，各位上黄金了吗
猝不及防
鸡是什么课
第五人格不香吗
哈哈哈哈哈哈哈
我吐了
学霸打游戏一样牛比
猝不及防
上课吧老师 瞩目
为啥没弹幕？确认了下，我没关弹幕啊
我真的没有开挂
南小鸟
开始了
我觉得不太对
迷之好看迷之好看哈哈哈哈哈
猝不及防
猝不及防
哈哈哈哈哈哈哈
我有恰饭的预感。。。
猝不及防
猝不及防
真实
猝不及防
我papi酱没有开挂！
不详的预感
小刘手怎么啦
猝不及防的恰饭？！
恰饭恰饭
哈哈哈
第一次这么前！！！
来了来了她来了！他带着广告走来了！
学习不好的人，游戏其实也玩不过好
突然恰饭
556
居然没弹幕？
恰饭开始
猝不及防
哈哈哈哈哈哈哈哈
真实
学霸游戏打的也好
不，我会挂科的
扫雷太难了
13分钟前～～～
突然恰饭
总感觉会猝不及防
？？？
湖南终于拥有姓名
哦//
好早
不爱打游戏的我看到这个挺噩梦的哈哈哈哈哈
啊啊啊啊啊我好前啊
觉得要猝不及防
太真实了 有的人吧 不说也罢
措不及防
红红火火恍恍惚惚
嗅到了恰饭的味道
磷脂酰乙醇胺 记好了
hahahahaha
笑死我了
真实
真实
哈哈哈哈
猝不及防
笑死我哈哈哈哈哈哈哈哈哈哈哈哈
来啦papi酱
恰饭
Lpl好多职业选手都是湖南的
秒变家长，笑死了
黑白熊
地铁没信号啊
哈哈哈哈哈哈
我pa
防不胜防
哈哈哈哈哈32
？？？？
？？？？
水子哥和七酱都是湖北的
来啦来啦
来啦
恰饭
醒醒，该写作业了
山东呢？
来了
来了来了！第一次这么前！
草
来了
猝不及防
猝不及防
太真实了
猝不及防
179分钟前
来了
(˶˚  ᗨ ˚˶)
来了来了
吃零食掩盖笑场hh
我姜小pa没有开挂！
然后你这是偏科。。偏科是考不起清华北大的，醒一醒
哈哈哈尖子班
恰饭
你为什么不放大招啊？F4也不放，大招也不放，什么情况?
鸡你太美课吗
我也这么觉得哈哈哈
请开始你的表演
？？？
bangbangbangbang～
wok 美艳了
下次出追星的！
猝不及防
哈哈哈哈哈哈哈
草
注意文件夹 是上期的 尖叫吧老师
我来了！
中戏在等你
魔鬼魔鬼
青铜哈哈哈哈哈哈哈
刀客塔吗
哈哈哈哈
？？？？恰饭预警
金句
玩玩猫里奥吧！
啊？你都32了？
红白机哈哈哈
哈哈哈哈哈
哈哈哈哈哈哈哈
聪明的人无论学习游戏只要用心都会干得好。。
2333
哈哈哈哈哈哈哈哈哈
真实
恰的是饱饱的
2333
来了来了
哈哈哈哈
ThinkPad打钱
哈哈哈哈哈哈哈
猝不及防
哈哈哈哈哈哈哈
哭了
噗噗
早
猝不及防
等到了
哈哈哈哈哈哈哈哈哈
钻石？这个班成绩看来不是好班
猝不及防
竟然是奶粉的
来了来了
发财嘿嘿嘿
哈哈哈哈哈哈哈哈哈哈哈哈
来了来了
hhhhhhhhhhhhhhhhhhh
来了来了
wdnmd，真就技术不够，外设凑嗷
来了来了。感觉他lei了
太真实了趴
哈哈哈哈哈哈尖子班姜老师
来了来了
32？？？
真实
来了来了
公交车放眼望去一堆消消乐
这色号显黑
来了来了
来了
真的太吓人了pa老师
32
啊！29分钟前！
猝不及防
才上钻石啊。。。还得努力啊，我们这种白金可比钻石厉害多了
第一次那么前！
来了
偏科进不了清华北大~
lol
我的小爱被唤醒了
恰饭
手怎么了
哈哈哈
66666666
哈哈哈哈哈
桃子好大
里面衣服是月岛诶
明目张胆
猝不及防
我来了
真实
哈哈哈，桌子上的三级头帽子
哈哈哈
来了
？？？
31分钟前
没弹幕吗哈哈哈哈承包空屏
魔鬼
哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
同不会打游戏只会玩手游
里面T是月岛萤
恰饭时间
代练警告
来了来了
哈哈哈哈哈
这衣服好真实哈哈哈
哈哈哈哈哈哈
这里笑死我了
我靠。哈哈哈。 笑喷了
刘妈妈衣服太像了
吃鸡啊 
真实
LOL钻石很容易么。。
我消消乐两千三百多关！请问可以上一本吗
