刚刚
晟宝贝
在？雅典娜手感优化个屁？
嗨
哈哈哈
唉唉唉
魔仙堡
鸡汤
宫斗剧即视感
一巴掌抽醒
兰陵影业
好可爱！！！
魔仙
帅啊
晟声音改了呀，不过我更喜欢现在
焯！
杯酒释兵权？
别打我老公
哈哈哈，阿斗大概也是这样吧，后面可能有反转
老公～
用心做CG，用脚做游戏
这cg可以啊
好帅
暃的眼神，细节
卧槽卧槽
快出晟啊
是你这张帅脸啊老公
鳌拜么
谁说的魔仙堡，给我站出来哈哈哈哈哈哈哈
占个位置doge
心   脏   骤  停
我的天啊
暃出完可能会出晟
鸿门宴
摄政王？
晟还年轻啊！！！将军这样怎么可能对抗
这个动漫超级好看我喜欢
好凶hhh
救命魔仙堡哈哈哈哈哈哈哈哈哈哈哈哈
好可爱啊啊啊啊啊啊啊啊
不想活了，敢打我的暃暃公主
晟居然是弟弟
魔仙堡
好帅啊晟
这和预告片不太一样
衣服好看
晟真的有魄力
c 好帅
好帅！
两个都成年了啊
这次真的是兰陵影业哈哈哈
晟太年轻
刘邦直呼内行
难道要连出两个刺客吗
帅哥我来辣
魔仙堡那个过分了哦（
我要开始装逼了
哇哇哇哇哇哇哇
果然哥哥是白切黑一直在保护晟
二王子应该是下一个新英雄
摇摇车了属于是
摔杯为号
鸿门宴
哈哈哈捡尸
这是在帮弟弟解围吗？
听到了大臣们的嫌弃
莫非是鸿门宴
这里对暃没有好感了
这将军还没蒙恬帅
注意这个白眼哈哈哈哈哈
魔仙小晟
哇
好帅哦弟弟
在现场，是侍女
玉城的什么东西上都有玉！
这是沙漠中的城市
！！！！
好帅
好家伙 
不要打他！！！
开摆
婴儿车？
又是熟悉的扮猪吃老虎情节
晟你睫毛好长！！
大胆，敢打我太子暃
克洛克达尔是吧？
兰陵影业
分析捡酒瓶的作用
亚瑟我的好孙子爷爷来看你了
司空震的CV？
李白直呼那内行
你们都馋兄弟，我馋罗耶嘿嘿罗耶
貂蝉，敦煌皮？
宴诛？
鸿门宴？
杀鳌拜
好帅！！！
魔仙堡哈哈哈哈
给我看饿了
所以也许大王子才是聪明人，装作混混，其实暗地里韬光养晦，等待时机
辅助宝石
这是阿拉伯那边的风格吗
老年司空震再就业？
老年司空震再就业？
啊啊啊啊啊啊他好帅
醉成这样是起不来的
这是印度阿三吗？
这个暃暃就是逊啦
注意这里藏刀细节
这句有点出戏。。
跟我读，摸仙堡
过分了你
晟还是嫩啊
必输无疑
司空震？
暃:我这傻弟弟
老公老公老公老公老公
魔
几个魂环啊
嗨，老公！
哥这样太明显了（
暃：我是谁我在哪
兰  陵  影   业
大胆！
是双胞胎吗
为什么晟不是哥哥啊
这个时候晟就成年了
摸仙堡
陨落的故乡里晟是不是得二十多
别以为只有蒙恬是大将军，韩信也是刘邦封的大将军，
暃这个时候的表情，表现了他无奈但必须演戏的心理活动
这跟之前的衣服不一样啊
黄忠
司空震的配音吗
哥哥牛逼
公主哈哈哈哈哈哈
鸿门宴？
传说有个魔仙堡
看我摔杯为号！哈哈哈
这个声线，刘照坤老师啊
莫非这个罗耶是新英雄？
多亏了爱卿呀！
他哭了
这个翻白眼哈哈哈
“要不是我找不到什么罪名，我还懒得来这一趟”哈哈哈哈大预言家啊
摸鲜堡
隐忍暃
所以说菲是装的
我想亲上去
这都听不出来？
杯:“诶？我又要被摔了？”
扮猪吃老虎呢
预告骗
小王子苏暃娅
在现场，我是罗耶的手
这将军好勇，感觉王子大孔
晟好懂事啊
摄政王
注意这里，大将军想动手了
堪比李白的酒鬼
暃的内心好丰富呜呜
嗨！老公
学时宝石
魔仙？
哈哈哈
这个魔仙堡哈哈哈哈哈哈哈哈
你看这个彬彬，他就是逊了～
孙悟空上天庭
注意我的杯子
他估计是学李白
老公老公！！！！哇老公
↓训练营乱杀的你↓
鸿门宴
你们看这个暃暃才喝几罐就醉了，真是太逊了
哥哥来保护弟弟了
nb
灭霸的手套？
tnnd！为什么不喝
刺客信条
既来之，休走之！
晟赶紧上线！！！！！！！！！！！！！！！
好家伙，玉城司空震这是？
这也是后面会出的英雄嘛
啊啊啊啊 哥哥好帅
这个将军怎么感觉震里震气的（dog）
牛逼
彳亍
细节了xdm
你看这个暃暃就是逊了
阿拉伯王子？
摸仙煲
老公好帅！
