y
而且这个病就是过劳会导致的
太过分了
明日之后策划怎么不出这个事呢？
原来网易就这样啊
也不能一棍子打一片吧，公司是只想着挣钱，但制作团队还是想做好游戏的
资本和资本家的丑恶嘴脸
6666666
鲁迅先生的文字什么时代看都不过时
下份工作？
搞笑
网易的吃相有目共睹，呵呵，不想说什么，网易玩家都懂得
当然是真的，我一百多人的公司都差不多这样，直接仲裁就好
仲裁仲裁仲裁仲裁，大家别怕，仲裁仲裁
哪里都是这样 我们地铁公司也是这样
网易：关我什么事，他自愿的
？？？？？？？？？？
唉，公司大了这是难免的（没有洗网易的意思）
网易向富士康靠拢
早就不看好网易
就没瞧得起网易过
真让人难过
这种事情没有查明事实真相，不要因为一篇文章就信以为真
有可能只是单纯的网易黑
三连了！！！
你有本事写这种文章有本事爆出人来啊，如果真的是网易的错误为什么不维权而先发文章
这种文章，换一个名字，换个腾讯，也会所有人都信，因为这只是大家对游戏厂
爆款文章
对比三星离开的体面，网易脸都不要了
奔驰车那个女的
玩了3年的痒痒鼠我也不太想玩了
卸磨杀猪是吧？
早滚网易也不会这样
那时候只能把北京的两栋楼卖了
??
可怜的小哥我在小黑盒就看到了支持小哥
网易这事上头条了
这样的公司，一点人情味都没有，不玩也罢
说活该的认真的？
天啊心凉了
钮钴禄甄嬛
网易何时倒
我们最后都变成了自己最讨厌的人。
吸血的资本家
地平线4
养他一辈子吗？
刷过不知道真的假的，祝福学长。
前面那个说开眼的，你良心不会痛吗
压迫永远存在
网易策划没死马就已经老天开眼了
这是个人干的事儿？
杰克马说的福报来了
我卸载了一切网易产品，云音乐我再也不用了
下一个小丑
明日要玩？
不会玩网易的游戏了
人人都变成了自己最讨厌的人
所以还是我们老祖宗留下来的习惯好
资本家都一样
网易真让我失望
互联网公司经常干这些没p眼的事
死 马网易，黑心公司必须倒
饥寒交迫的人们
明日之后策划？
看完这个视频要哭了，真的很现实
？？？？？？？？？？？？？？？？？？？？？？
然后呢
入职做螺丝钉
这文章有什么用呢？
饮鸩止渴也好，因为都是一样的结局
求刀妈蛋此处我要加一句键盘侠额外算
所谓法律无非是强者约束弱者的手段罢了
这跟资本有什么关系？有问题就怪资本，这不是民粹吗？
996lcu果然不假！！
996icu
不管你什么学历，只要你哪天无法为公司赚钱了，不管什么原因，你就没用了，社会就这样
拖到人死嘛？
哎！残酷的现实总是如此不堪。为什么一定要适应？就不能打破了。还是说你不敢去？
？
网易和网易云音乐是一家公司吗？？
996icu
抵制网易，抵制不良风气
你是哪个游戏的策划？猫和老鼠的你就活该[滑稽]
说的你离职那个公司不赶你一样
网易的游戏策划还具有一定的问题。
？  要把人骗出去毒打一顿
这是把快死的人往死里逼呀
让爆出丑闻的公司在股市暴跌，让不尊重员工的公司被人社部门重点检查，让工会成为捍卫工人利益的真正力量，让正能量充满祖国每个角落
向面对豫章书院一样，对待网易，对待资本
真特么黑
不符合劳动法
违反劳动法律
好优秀
"我就是HR,人力有自己的无奈，都是为了生存"
TM不做人了
"我就是HR,都是无奈之举"
梦幻，我tm忍你很很久了！
说福报的那个人，你m没l
带公司
酸了啊，985.211招你惹你了？
看看人家京东
资本家真的就是剥削
网易一生黑
人心都这样（大多数）
网易，永别了
我养你啊
别用卖命这词，各有所需
就是老外丢自行车才能找到
是梦幻策划吗
网页都道歉了，你说呢
现在变相裁人的太多
工作经验打倒一大片
所以说，悠着点工作，身体健康才是本命钱。
真假不明不做评论
可以相信善良，但是不能赌善良
网易狗好
与此同时刘强东的员工身亡得到了很多待遇！网易你要加凉凉
我也在a站看到了，果然是真的
网易忘记了他的猪厂是谁支撑起来的
零件润滑剂都没有，唉
这两个看到了网易的华为的下一个是那个公司呢
违反合同可以告它啊，合同期不可以强制离职的
得益于可还行？
真是冷到骨髓
卧槽，太过冷漠无情了吧
 逆水寒？
人可以委曲求全的活着，绝不可不可委曲求全的死！
网易，永别了
心凉
说活该的真的还有人心吗，各位
努力提高自己跻身上流社会变成自己曾经讨厌的人吸别人的血
你怎么强大都会被压制
就是真的
这不是我认识的网易
牧之原翔子？
额
地平线！！！！
网易跌下神坛
对 不断把自己变锋利跻身自己曾经厌恶的上流社会继续吸别人的血
中国人一向如此
资本主义
深藏利刃，然后压指个体，勇者终会变成恶龙
死循环
地平线？
我也不觉得腾讯会好到哪里去，私人企业资本家本质都是一样的
你把这样的事情归因于自己没有影响力？可笑至极
华为也这点意思，公务员是现在唯一的净土
有点心疼我骂过的策划，感觉也很不容易
泪目
根本就不是个体和资本的矛盾，而是体制的问题，对员工的保护，资本是由个体组成，矛盾点不过是个体的利益和群体的利益
y
yyyy
我也是扩张型心肌病 这不算绝症 需要医院找我
真实
在上海用很长时间。。。这是真大佬
地平线4
学长好
猪场太过分了
中国也应该建立有话语权的工会组织
网易洗你妈
网易公司，你这样做，以后你公司的发展道路会很难走的，如果你不做出改变的话
都是福报
？？？
网易太狠了
资本家是物化的资本，劳动力对他们只是工具。
还是公务员好啊
说得好，生活必须仔细点才是
阴阳师嘛
我从温柔那里看的
工会 出来走两步？
东风吹破少年梦，从此再无赤子心
您不用怀疑了，网易自己认了
说养他一辈子的前面就说了如果没有心脏移植活不了几年的
好可悲，同是游戏人发来感叹…
死公司很麻烦
中国不承认罢工，工会多由雇主方担任职务，所以个体力量真的难以撼动资本方，所以只能靠舆论.
wy就是个ex人的狗
怪不得网易游戏如此之坑
网易游戏永远只知道一味挣钱，但却拿不出像样的经营，相比之下，腾讯确实好多了
刚刚卸了明日，轻松了
网易再见
对头哦
网易完了！
想一想东哥的京东是多么的人性化
网易完喽
万恶的资本主义
已经不玩猪场游戏好久了
可悲的是比网易强的公司没多少
虽然别的公司也没好哪去，但还是要说一句：
这就是那个被错怪的人为什么说大不了再上山打游击，因为他是真的比人民看的远
心脏移植也是必须吃免疫抑制药，后果是免疫力下降，结果会导致各种严重的疾病，除非是同卵双生
网易再见
工会是帮着公司的这会我舔美国 我看谁干跟我对线
在玩网易的游戏就连dog都不如
只骂网易一个没什么意思，那么多公司只是没人站出来而已
想骂人
不该自己组工会吗
网易真的太。。。唉
小丑的诞生
你们搞笑的吧事情非要混在一起说？拿这种事情去洗白氪金行为？能一码归一码？现在说的是劳动合同问题!
?????背后有人
真心希望一个人的悲剧能够唤醒点什么
太真实了
太真实了
？
资本家就是这样啊
所以一辈子搞不过腾讯
这就是网易
哪个部门，曝出来，怕啥
网易还是人？？？
网易云音乐，不见
全天下的资本家都是一个德行
梦幻真的是，WCtm
劳动法就是假的
阴阳师卸载了
果然，网易游戏玩不得，这样的公司信仰
不是一家吗？都叫网易云你说呢
Wy？ HH，XH
前面的你笑啥？人家考上交大你酸是不！
够用很多年
还是鹅厂好一点
无论你是否有能力，请把时间留给自己。
不好意思，这个事情基本实锤了
网易再见……
工资都不给了？这还是人吗？
世界大战的bgm？
我朋友在网易。。。
所以996？
你知道网易background？呵呵
我特吗地平线。。登录不上了。你放这个音乐。我炸了
网易再见
买保险不？
别被情感控制思想
valliant heart的bgm
我立马把花与剑删了
我的网易没了（狂笑）
？？？？
中没有工会
不怕一换一么还敢开了有绝症的人？
中国没有正常起作用的工会，政府也不允许工会发展
.....
工会就是虚设~
半个月后清号咯，脱坑网易
嘻嘻，网易一生黑
确实
网易再见！
pifuhs
就像吸血鬼呀
公司的其他员工不考虑考虑自己？狗头保命
清华北大做游戏去网易?那肯定自己做独立游戏啊，要不去r星顽皮狗都可以
过分
阴阳师，不玩了
网易从出一元购开始就看出不是好东西10年梦幻玩家留！
不用说了   我选择腾讯   网易再见
网易的氪金特别贵
良心呢？
网易不行
资本需要法制制约，而法治泯灭于“社会”。没有一个体制是完美的，但那的确是离天堂最近的地方。
如果这些都是真的，我卸载网易所有产品
不不不，你也没理解，资本家只是机器的拥有者
哈哈哈
所以你说是他因为身患绝症所用不够强大咯
网易吃相真难看
网易很黑心的
好黑暗.........
我选择马化腾
1
？？？？？太没人性了吧
没什么可说的，心有点凉
靠
点名漫铠漫画，他们家就干过相同的事
这怎么看也不是资本的问题啊
其实没有用
狗网易，没人性啊
不，是这个社会不公平
还在说负能量的，当奴才习惯了？
看看美国法律怎么做的，呵呵
看完这个  我把所有网易都卸了  从你我做起
亏我还为了进网易的的梦想一直走火入魔的学习
卸游戏了
在温柔的专栏里看到的
主要是自己有能力并不影响对公司的利益啊
网易去死吧
估计都是这样…只是看谁曝光力度大了
说说是哪个游戏，集体抵制
哈哈哈哈哈哈，雷火策划？
ok，网易游戏永别了
工会在做什么？
做人莫做李嘉诚
网易告辞
策划真没了，下一个该是网易了吧
万恶的资本主义
吸血的资本家
资产阶级嘴脸
憨逼网易
有点令人害怕……
网易药丸
要公会？
网易快完了
网易是什么(ﾟoﾟ;
福报
虫子从未被打败过
up好厉害
太可惜了，如果当初没给网易卖命
看门狗部门，说得好
up主是个很理性的人呀
太狠了吧！
“弱者”比强者多，团结起来啊 曝光这些狗东西
网易就算没有这些事发生，看他们出的游戏就知道是个啥公司
不愧是猪场
加油
祝某些黑心企业早日完蛋！
"、trdxzxzmxz,gfx2-"
网易起码工资给的高，说得好像别的行业好干一样
网易游戏刚都卸了
网易的东西全卸了
那只能回家收房租去了
生意就不讲人性关怀了 要卖命企业文化 绝症就一脚踢走？
网易真的世界上最没良心的公司
网易吃相难看
看了网易辞退癌症员工，卸载了网易的游戏，发现还有网易云音乐。唉，这个社会怎么了。
再见了网易
腾讯全靠同行衬托
策划要是李哲就是活该
外国是绝命毒师 中国是绝命程序员
网易别想从我这里拿走一分钱
中国的工会，是个摆设。没任何用处
本来还想留着网易云音乐的，再见吧
现实
????
网易真是可怕
蜉蝣啊。。。虫族永远不会被击败
B站也许会迟到，但永远不会缺席。
靠，把我说哭了
地平线
最幸运的小哥哥懂得录音保护自己的权利
社交几乎为零真的很真实 走出去换个心情吧
马克思主义哲学
天下乌鸦一般黑
嘤魏？
劳动仲裁怎么上诉?
祝一路走好的还有没有点人性？玩笑不是随便乱开的好吧
仲裁，一裁终局！只要仲裁程序合规，就是最终结果！不能上诉
Up主，你这么分析有点过于悲观了吧
每个公司都好黑
我国没有劳动法
永远网易游戏，不冲不充一分钱
这跟以前的地主有什么区别吗
永远不玩网易游戏，也不充一份钱
逆水寒
是人吗？
996。没身体了，看你怎么玩。
i have a plan！
走吧走吧，你是哪个游戏的策划说出来
网一凉了
资本不都是这样
逼一个身患绝症的人，你不怕一命换一命吗
失望了
不愧是网易
福报资本家的福报来了
你再强大也干不过公司吧
说的很对赞了
太下三滥了
这就是资本啊
明日以卸载
梦幻西游拜拜
明日之后的策划吧
一直不喜欢猪场
这篇文是让你们看清资本带来的不公，不是所谓的一个个公司，天下乌鸦一般黑
wyfm
资本家的嘴脸
把网易卸载了
地平线4
地平线-
我之前在网易的游戏里面充钱就当喂狗了
只有一面之词，暂时抱着怀疑的态度看下去，
网易的梦幻游戏策划死了妈
行吧。。。
？？？？
我自始至终都非常讨厌网易
?????????????
所以证据呢？一个文章就张口就来
红字你不是有利益链就是傻，还有这样带节奏的？
我上次看敖厂长还是蕾丝去网易总部那些员工的眼神我就知道不幸福
有一说一，网易的策划真的不行
本来就不喜欢网易游戏，现在网易音乐也不想用了
这么大的公司。
比资本主义还资本主义
资本都是带血的
网易坚决不玩
楚留香策划该死
网易NB啊
准备叛乱吧
别给资本家买命，除非你自己创业…
理智分析，勿发表过激言论
每个公司都差不多，你自己的选择
不愧是网易，活生生一资本恶魔
心碎了，去玩方舟了。
资本主义的丑恶嘴角，
？
强大？万分之一还不是打工这么饱和的现状
去当公务员吧公务员国企央企
不玩网易了
现在觉得我的世界不应该被网易代理
狡兔三窟
？？是人吗？
还记得京东自沙员工么
这病也是在网易累得！
等下，网易云音乐也是一丘之貉？
企业只是拿我们当赚钱的工具，从没有那我们当人看待！有利用价值对你百般虚伪，对你有一点不满就逼你自己离职！对于这样的企业何谈员工忠诚度？！
生于忧患
隐私？？
第五人格卸了
资本家的丑恶嘴脸
有些时候   国企的好处就显现出来了
？？
策划？嗯，策划。。有玩过网易游戏的没
网易策划？没干什么好事
磨刀中
看完文章在说话，这是个良心策划
网易吃相一向难看，
可以，我们还处在18世纪的资本主义
拖一个身患重病的人两年，网易想让他死
66666
还以为是云雀呢
woji
这个事真的就是现代的人吃人
即使没有这个事，网易也是狗。有了这个事，网易侮辱狗
拒绝网易从我做起
拒绝网易从我做起
网易再见
太黑心了
其实有些那生命的长度换取宽度  但宽的值不值  不好说了
。。。。。。。。。。
996福报
国内外看来我的阴阳师要卸载一段时间了
看来阴阳师要告别了
网易猪场杀猪开始
网易一生黑
真不是人
网易策划不要也罢
据说是乱斗西游
天下乌鸦一般黑
网易道歉了。证明这些都是真事
只要给违约金，网易一切操作正常。
网易再见
再见网易
我有点理解hk了
才卸载了网易云音乐
片面之词可信？
网易云音乐拜拜
？
道德的沦丧啊
游戏策划你害了多少年轻人，报应来了吧。
游戏我照样玩，歌我照样听
网易倒闭！
网易倒闭！！
逆水寒?
FH4！
FH4！
网易牛逼
网易一生黑
活着而已，是你呢怎么办
网易做的不对
玩家员工通吃
我去
所以一定要考稳定工作
？？？？？？？？
整天骂策划的怕不是脑子有问题，kpi压下来只有工具人，没有策划
同行撑起腾讯良心
已经把网易所有游戏都删了
我本来也在做这些大公司的美术外包，半年前就辞职改行了.受不了国内那些厂家对艺术工作的践踏
网易太残忍，没人性
那些支持996的哪，快去吧
做人就要做李嘉诚，一切以自己为重
这就是你的福报
这么没良心的公司，做的游戏也不会有良心的
真机智啊
莉莉
Wow再见
三石本来也那样 网易游戏氪金还要看脸的
网易再见
腾讯:网易倒闭，我高兴了
这世道就这样
网易坍塌的节点
弹幕
谁的公司不一样呢
游戏公司就没一个好东西
网易告别了
以后都不玩网易的游戏了
？？？？？？？？？？？？
网易云音乐
不了解不清楚，任何事不听单方舆论，真相在后面
董事长
这才是我认识的网易
为什么不能团结
国外都是因为加班要给钱强制你下班，国内政策有了但因为人多命贱没有用
工会呢？
这个事情好像还没有官方说吧……你们就不怕打脸吗话说这么绝……
所以大家还敢去网易工作嘛
所以大家还是要去网易找工作吧   真香
网易握草泥马
是真的网易回应了
英特耐雄纳尔
都是打工的，趁年轻挣点钱，身体好的多活几年享受享受，不好的就早死早托生！
正常
别人得病了 你们前面这些骂策划的也是牛逼
只能说中国人多命贱，资本都是趾高气昂的：你不来做有的是人做，你不想赚的钱有的是人赚
网易一生黑，今年校招网易我都没碰它
中国企业大多没有人情味，只有资本家的冷血
可笑死我了，一群不骂资本骂策划的xx
真的话网易那么牛？
才五年啊
国家现在就是允许996，你能奈何
4哈哈哈，看来这是公司文化
残忍
网易真不是东西
嗯
看见身藏利刃，，，让我想起来那句匹夫一怒
所以中国工会是干什么用的？
本来就是社畜我也是很正常的市场自由
所以工会是干嘛存在的
资本主义
知道为什么国内出不来好游戏了
这很网易
这主管让我想吐
我希望这是李哲
真是浪费人才
国内游戏大厂真的是浪费人才
资本血淋淋
资产阶级不就是这？看见你没有利用价值了就扔掉
说的对啊说的对啊，学到了
虽然很气愤，但是这种事情在网上从来都不会有用的，资本只需要等热度过去以后一切照常
说的对，学到了
？？？？？？？？？？？
请自觉抵制国内游戏行业不良风气
网易毁我Minecraft
修炼有屁用
卸磨杀驴
不完网易游戏
地平线！
网易的脸往哪放
网易游戏拜拜了
讲个笑话，只有游戏行业这样
网易云音乐已卸载，失望了
中国没有工会
这就是资本主义有工会的好处
没想到网易是这样的公司
996福报
996福报
996福报
福报！
一梦江湖已卸载
回归大自然
？？？？？
？？？？？
妙笔千山，拜拜了，谁叫你是网易出品呢
司马网易
？？？？？？？？？？？？？？？
网易新闻拜拜了
网易公开课拜拜了
倩女幽魂果断卸载
第五人格永别人
看看隔壁京东？。。
网易拜拜了
走前怎么不rm-rf
网易新闻拜拜了
交大……
仔细一想，网易我不玩游戏的啊
我们陪你聊啊
以后不会总网易的任何东西
不玩网易的经过
网易凉凉
已三连
网易：我们就是过河拆桥，卸磨杀驴
赤裸裸的剥削，用完就扔
这么黑暗吗
李哲小晨加油！愿你们早日落得如此下场
手机上没有网易，我还是要喷
彻底失望了
倩女幽魂别了
反对996
剥削
狡兔死，走狗烹；飞鸟尽，良弓藏。 .
反对996
无形炫富拉仇恨
卸载网易云音乐
我地平线开了?
以前看到苏宁也有这样的事，天下乌鸦一般黑啊
再也不碰网易的东西
卸磨杀驴
这些事情让我反感网易和华为，有点抵制他们的产品。
到处陷阱太可怕了
这就是996的福报吗？爱了爱了
都还剩几年命了 我还怕你N+1？
很久以前就有人发过吧，结婚未孕的那位
绝症就别出来了，好好养病去吧
网易牛逼
小丑
？？？？
网易要蹦啊
网易游戏就够黑了，没想到工资本身更黑
是梦幻得策划不
大部分腊鸡公司都会有这种情况
网易的HR，天道好轮回
荒嘤蔚
地平线舒服
我不知道这句话对不对，但还是说一下  飞鸟尽良弓藏，狡兔死走狗烹
楚留香再见了
太可悲了，我还用着网易音乐和第五人格，辣鸡网易
lj
这
我巴不得网易死
之前被过滤了~
 h
中国是人民的国家，为什么会发生这种事情
卸载网易
如果是梦幻手游策划，那只能说自找的
每个国家都喜欢有钱人，有钱人是怎么有钱的？还不是从穷人身上剥削？所以，还是忍着吧，这社会，就这样了
很简单，不想让人死在公司。就是如此而已
网易去死
带节奏的巨多，建议关弹幕。
连续休病假，该做的工作不做完
有一shuiy
去米哈游不香？
我一口气把网易游戏卸载完了
腾讯不来打助攻么
大家都不要玩游戏了 弃坑
TX一样
感觉没什么用
正常
到这里就非常假了 一个策划的月工资网易都发不起吗？而且不发就没有转账记录 露一个这么大破绽给你用？
所以说一定要考公务员  工资不高 但是有保障
永七..
考公务员 公务员 公务员 重要的事说三遍
那些不玩网易游戏不碰的到时候不要真香，所有的公司都是黑的只是没人曝光而已
养猪场日常操作
这种事情每天都在发生，又能怎么办，还不是不想真正的撕破脸
存钱要是来波大通货膨胀
司马网易
网易拜拜
网易呵呵
网易是人吗
不止是网易
网易薅羊毛，没毛了就杀羊
虽然网易云音乐等级lv9了但我还是卸载了
骂阴阳师的是有什么毛病？
是真的哦，网易自己都发文道歉了
资本家啊
互联网行业的年轻人没几个五年
养你啊！
有关部门是什么部门呢？
网易真的没人性
有关部门是什么部门呢
阴阳师再见
资本主义的馒头是带血的
这事现实！！残酷的现实！！！！！
人方为刀俎，我为鱼肉
我去
是端游天下的策划
勇士杀了恶龙，自己又变成了恶龙
无论事情真假，网易biss
喷完打开网易云音乐听首歌
国内工会是摆设
这还不是被资本压制好吗？这不是员工自己压制自己？
工会还是有的，不过主权的都是老板
两年镀金跑路 才对嘛
抵制网易 从我做起
抵制消费主义，开源节流
太恶了
是的，画图狗比程序员还惨，但是根本发不出声音来
我再也不玩网易了
网易狗比
氪了1万多的第五人格再见了
中国有工会？
我们公司都是公开捐款给员工，网易真.黑心企业
没弹幕！
做游戏的心不黑怎么赚钱
猪孝子出来洗地了
公会就是个幌子
