为了祖国
一寸山河一寸血，中国必胜
敬礼
张自忠真的想哭
泪目
中国必胜!
团长你叫俺
致敬
致敬
中国万岁！
闻一多先生
闻一多先生！
星星之火可以燎原！
此生无悔入华夏，来生还做中国人！
顾维钧  巴黎和会
最可惜的是和尚不是死在战场上
中国必胜！！
团长，是你在叫俺吗？
中国必胜！
天哪....
姚子青
老李
好想哭有点燃
敬礼！！
大中华永不灭！！！
大中华强盛！！！
哭死老子了嘤嘤嘤
英雄！
中国必胜!
闻一多
中国必胜
为祖国军人，敬礼!
来世还做中国人
中国必胜！
集结号
敬礼
中国必胜
致敬
中国必胜
中国必胜
中国
中国必胜！
中国必胜
七尺身躯已许国，再难许卿
不辱使命！
致敬！！！
中国必胜！
壮我大中华
中国必胜
前面的，侵略者不等于日本人好吧
敬礼
敬
全她妈给我换成中国红！
英雄！！
泪目
中国必胜
中国威武
中国必胜
中国必胜！
小的时候看这里真的想哭
致敬
致敬
中国必胜
今天刚学历史，很有感触
最后一遍
中国必胜
和尚死在土匪手里啊
中国必胜!!！
勿忘国耻 爱我中华
我生是种花家的人死是种花家的死人
中国必胜
中国必胜
任何一个正直的人都应爱国！
张自忠将军
那是用他们的鲜血染成的颜色.
中国必胜！
敬礼！
中国必胜！
此生无悔入华夏，来世还做华夏人
敬礼
致敬
爱我中华！！！
和尚
捍卫国土，是我等军人的天职
鉴湖女侠
中国必胜！
中国必胜
中国必胜！
Long live China
先烈永垂不朽！！！
中国必胜!
敬礼
祖宗疆土，当以死守，不可尺寸与人。         -李纲
团长好
张自忠二战中牺牲的最高将领
团长
敬礼
向英雄致敬
中国必胜
BGM犯规！
中国必胜
校长
敬礼！中国红！
中国必胜！
英雄永垂不朽
姚子青！
敬礼！
中国必胜
什么电影
中国必胜！！！
中国必胜
如果有天让我遇到这种事
致敬
姚子青
致敬
闻一多先生
中国必胜
中国必胜
勿忘初心，方得始终，勿忘国耻，方得安宁
中国必胜
敬礼
中国人，永远不会忘记这沉重的一天
致敬
闻一多先生
中国必胜！
闻一多:我知道我今天可能回不去，但我还是来了
永远铭记历史
这段我眼睛进手雷了
敬礼！
中国必胜！！！！
俗夫胸襟谁识我，英雄末路当磨折
k来世还做中国人
致敬
身不得，男儿列；心却比，男儿烈！
致敬
啦啦
英雄永垂不朽！
泪目！
好震撼人心
中国必胜
敬礼
中国必胜！
英雄永垂不朽
国土！寸步不让！
姚子青
说和做，致敬闻一多先生！
中国必胜
敬礼
捍卫国土 是我等军人的天职
敬礼！
向英雄致敬
头皮发麻
七尺之躯 已许国 再难许卿
朱老总
置生死于度外
一句和尚，我已泪下两行
泪目
中国必胜
那可是我老乡啊！
致敬
如果奇迹有颜色，那一定是中国红
敬礼
末代皇帝
为军人勇士们，敬礼。谢谢
闻先生！！！！
中国必胜！！
中国必胜
哎。。。
中国必胜
中国必胜
敬礼
敬礼
中国永不败
是你生而为龙的张扬
中国必胜！
中国必胜
中国必胜
让九州震荡
中国必胜
闻一多先生啊啊啊QAQ
中国必胜
中国必胜！
敬礼
中国必胜
那时候多艰难啊！！
中国必胜
风声
中国必胜
中国必胜
中国必胜
dl
敬礼
中国必胜
向中国英雄献上最高的敬意！
一天一次
中国必胜
中国必胜
中国必胜
中国必胜中国必胜
？
敬礼
集结号
敬礼
敬礼
中国必胜
敬礼
敬礼！
眼睛里进意大利炮了
敬礼！！
中国必胜！
中国必胜
敬礼
电影百团大战
致敬
中国必胜
中国也不会亡！
眼里进意大利炮了
向他们敬礼!
敬礼
时任驻美公使：顾维钧！！！
中国必胜
此生无悔入华夏
向英雄敬礼
闻一多！
中国必胜
中国亡不了
致敬
眼里进了意大利炮的你别跑！！！！
中国必胜
中国必胜
哭了
他们是英雄！
他们是英雄
中国必胜
哭了
捍卫者真的好看啊啊啊啊啊
此生无悔e入华夏，来世愿再做中国人
敬礼
敬礼
中国必胜！
敬礼
1
妈蛋看哭了
中国必胜
不走了…
coroon bgm
闻一多先生！！！
和尚死了
敬礼！
泪目
他们会像迎接英雄一般 迎接你们
闻一多先生
团长
何须马革裹尸还！
你们是永远的英雄！
他们是英雄
有没有开炮
张自忠将军，就阵亡在我们襄阳市下属宜城市南瓜店，青山有幸埋忠骨！
此处出自：建军大业
林觉民
敬礼
中国必胜！！！
他们是英雄
敬礼！
中国必胜
敬礼！
秋瑾就是历史上的同盟会成员
正义是杀不完的！
中国必胜!
中国人，永远不会忘记这沉痛的一天
如您们所愿 中国变强了 
中国必胜
中国必胜
敬礼
致敬
前辈号
电影名：捍卫者
打打打，往死里打
铭记历史，不忘国耻向那些倒在祖国胜利前夜的英雄们致以最崇高的敬意
哭了
敬礼
敬礼
一寸山河一寸血
铁血柔情
狠人，我喜欢
中国必胜
中国不能亡！
中国必胜
如果这个世界有希望，那一定是中国红
敬礼
中国必胜
那有什么岁月静好，只是有人在替你负重前行
军训中前天才看
敬礼
中国必胜！！！
来世还做中国人
敬礼！！！
他们是英雄
他们真正是英雄！
敬礼！
敬礼
我陈腐情光明正大的表白我的祖国！
今天我不走了。
其中有一部分是 建军大业。很好的一部电影
敬礼！
中国必胜！！！
姚子青啊啊啊
中国必胜
中国必胜
中国必胜
中国必胜！！！
此生无悔入华夏，来生还做中国人
中国必胜
中国必胜！
敬礼
最后一次讲演
身不得，男儿列； 心却比，男儿烈！
拒绝在巴黎条约上签字!!!
此电影:捍卫者！
前面那个说不学的人，你学着点儿！
我想我去世的外公了，他是个越战老兵
敬礼
哭了
为得钢骨洒热血，我命由我不由天！！！
英雄！！
祖国70年快乐!
八佰
敬礼！
敬礼
看完徐涛视频近代史，再看这个，说不出的感受
此生不悔入华夏！
。
中国必胜
此生无悔入华夏，来世还做中国人
加油
敬礼!
心痛
他们是英雄
看到这段直接泪目，子青真的伟大。
中国必胜
中国必胜
致敬！
此生无悔入华夏
渔父啊。国党之幸
敬礼！
中国必胜！
敬礼
敬礼
身以许国，再难许卿。
敬礼
敬礼！
经理
把红色接下去啊！
中国我爱你
敬礼！
敬礼
此生无悔入华夏
心疼和尚
牛皮
敬礼
今天我张自忠，不走了
BGM cocoon
致敬
敬礼
张自忠将军啊！
在绍兴
生在中国是我一生的荣幸
这才是我们应该追的男团
敬礼！！
z
勿忘国耻，吾辈自强！
因为真理永远存在
中国必胜
变红
张自忠将军永垂不朽
敬礼
他们是英雄
中国必胜！！！！
致敬
勿忘国耻，吾辈当自强！
敬礼
吾辈不敢忘，吾辈不能忘！
中国必胜！
保家卫国，是军人的天职
敬礼
中国必胜啊啊啊
如果奇迹有颜色，那一定是中国红！󾓭󾓭󾓭
中国必胜！
算平生肝胆，因人常热；俗夫胸襟谁识我！英雄末路当磨折
中国必胜
敬礼
正义是杀不完的，因为真理永远存在
正义是杀不完的，因为真理永远存在
致敬
敬礼！
和尚
敬礼
生在中国很幸运，我们不能枉负前人的期盼。
亮剑！一代人的回忆！
中国必胜！
梅花上将张自忠
这段看的就受不了
中国必胜
中国必胜！
身不在，男儿列，心却比，男儿烈！
中国必胜
敬礼！
中国必胜
都变色！如果奇迹有颜色，那一定是中国红！
BGM：cocoon
敬礼
新中国70岁了，都是他们换来的
敬礼！
致敬
祝福祖国
闻一多先生
敬礼！
中国必胜！
中国必胜
中国必胜！
顾维钧先生
今生不悔入华夏，来世还做种花家！
致敬
老师放的姚子青的电影
祖国母亲七十岁生日快乐
这些片段演的真好 特别是这一段
风声
敬礼
致敬
敬礼
敬礼！
中国必胜!
致敬
只是可怜乐城里的无辜百姓，说实话
敬礼！
敬礼
为何我的眼睛里常含泪水，因为我对这土地爱得深沉。祖国母亲，70周岁生日快乐。
中国必胜
敬礼
敬礼
致敬
马天宇啊
铭记前辈恩德，晚辈自当与祖国共奋进
感动
敬礼
敬礼！
敬礼！！！
致敬
敬礼
闻一多先生！这太好哭了。
敬礼！
致敬
敬礼！！！
敬礼
敬礼！
就让鲜血染红最美的花放在我的胸膛上
敬礼
敬礼
敬礼！！！
#R中国加油！
敬礼
致敬
敬礼
致敬
向闻一多先生致敬
我们脚下的土地，是他们用生命捍卫，用血肉筑成的!
林觉民
敬礼
中国必胜
彭德怀，百团大战
为中华之崛起！
团长好
学历史学到秋瑾，就感觉她的照片好好看
致敬
希望有更多这样的好视频
我的1919
敬礼！
埋骨何须桑梓地，人生何处不青山
致敬
中国必胜中国必胜
向闻先生致敬
中国必胜中国必胜中国必胜中国必胜中国必胜
敢说敢做——闻一多
团长！
好难过
敬礼
张自忠将军
敬礼
中国必胜
敬礼
敬礼！
李云龙
泪目
中国牛b！
所以死在了胜利前夜
张将军安息吧
敬礼
能生在中国，无比幸福
敬礼
中国必胜
卧槽这个真的催泪弹
敬礼
弹幕都给老子换成奇迹的颜色！！！！
敬礼
祖国红
他们与共和国永存
为中华之崛起而读书
中华牛壁
敬礼！
祖国生日快乐
敬礼！
致敬张自忠将军
中国必胜
敬礼！
为中华的伟大复兴而读书
谢谢！
中国必胜
致敬闻一多
为中华之崛起而读书
致敬英雄
China No.1!
中国必胜
致敬
青山有幸埋忠骨
致敬英雄
求bgm
敬礼！
枣庄你留下了
和尚
此生不悔入华夏，来世还做种花人。
我相信有转世，希望我下辈子还是个中国人
起立！
中国必胜
致敬闻一多先生！
敬礼！
致敬
敬礼
中国必胜！！！
如果奇迹有颜色，那么一定是中国红
致敬
致敬
致敬！
中国nb
中国必胜
中国必胜！
致敬
还有什么好说的呢，都给我起立敬礼！
捍卫者
中国我爱你
中国必胜！
有国才有家
致敬
中国必胜
这是 捍卫者
中国万岁
中国必胜
顾维钧   巴黎和会
敬礼
看这个地方直接哭了
全体立正，敬礼！
致敬
胜利歌声多么响亮
一看见这个就忍不住了
中华人民共和国万岁
中国必胜中国必胜
为什么我的眼里常含泪水？
如果有奇迹，那一定是中国红
致敬！
中国必胜
中国万岁
致敬
敬礼
中国牛逼
来生还入种花家
哭了哭了
中国人民共和国万岁！
好难受啊…
中国必胜
八一
勿忘国耻，吾辈当自强
致敬
中国万岁！！
必胜
致敬
中国必胜
中华人民共和国万岁！
秋瑾！历史课本上有她
中国必胜
风声
中国必胜
国之将亡，必有无数的勇士，就国于危难之际。
中国有这种英雄是永远不会亡国的！
敬礼
如果奇迹有颜色，那一定是中国红
与祖国同在
泪目
中国必胜
敬礼！
七尺之躯，已许国，再难许卿
抱歉，眼睛里进国旗了
如果奇迹有颜色，那么一定是中国红！
感谢有你们
中国必胜
张自忠将军！
敬礼
致敬
你们做到了，辛苦了
我的眼中为什么常蓄满泪水，因为我对这片土地爱得深沉
致敬
中国必胜
电影名《建军大业》
敬礼
中国必胜！！
身不得，男儿列。心却比，男儿烈！
中国必胜
中国必胜
敬礼
中国最牛逼了(破音)
o
中国必胜
中华人民共和国万岁！
中国必胜
啊啊啊风声真的好看！！！
致敬
心却比，男儿烈
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
中国必胜
中华人民共和国万岁！
秋瑾，她的孩子还在襁褓之中，哎。。。
敬礼
巴黎和会就是个分赃和会
因为我对这片土地爱的深沉
敬闻一多先生
敬礼
⭐⭐⭐⭐⭐
风声真的特别好看啊
致敬！
我对这土地爱的深沉
BGM是cocoon
中国必胜
此生无悔入华夏，来生还做中国人！！！
为什么我的眼里常含泪水，只因我对这土地爱得深沉
中国必胜
集结号
本来差点哭了，你这一个眼睛里进砖头了我TM笑喷了
敬礼
致敬！
团长的大炮
华夏永志不垂，国人永志不忘！
致敬！
致敬
敬礼！
敬礼！
中流砥柱，力挽狂澜！
中国必胜
中国必胜！
敬礼
中国
。。。。
敬礼！
敬礼
中华人民共和国万岁
敬礼！
致敬，勇士们
哭了
顾维钧先生
中国必胜中国必胜
姚子青
演技爆表
致敬致敬致敬
致敬
弹幕挡泪
中华人民共和国万岁
这个是张勋吧？
《捍卫者》
《亮剑》
为中国军人敬礼
现在依然有信仰！
中国必胜！！！
敬礼
敬礼！
如果时间上只有一种颜色那一定是中国红
如果世界上只有一种颜色那一定是中国红
敬礼
中国必胜
中国nb
爱我中华
如果和平有颜色，那么那一定是红色
祝愿祖国繁荣昌盛
亮剑真的没忍住
敬礼
张上将自忠
中国必胜
中华人民共和国万岁
爱我中华
敬礼
中国必胜！
敬礼
敬礼！
坚硬的心要是有了伤口，一定难以愈合!
Bgm是林友树的cocoon 
中国必胜！
中国必胜
《捍卫者》
中国必胜
此生不悔入华夏，来世再做中国人
团长 和尚走了
来生还做中国人
中国必胜
敬礼
亮剑
敬礼！
牛逼
幸福 并感激着
此生无悔入夏华，来世再做中国人！
敬礼
中国万岁
敬礼
中国必胜
敬礼！！！！
我是中国人，我自豪
刚看完这电影
秋瑾是我最敬佩的人之一，夜夜龙泉壁上鸣
中国必胜
如果奇迹有颜色，那么一定是中国红
国家倘若还要再战，我定当一往无前，奋不顾身
中国必胜
中国必胜！！
经典
贺龙
中国必胜
一声团长，一生团长
中国必胜
爱我中华
敬礼
青山处处埋忠骨。
哭了
中国必胜
中国必胜
巴黎会议
中国必胜
其实拍这段的时候和尚就在旁边嗑瓜子
致敬
热泪盈眶
中国必胜！
中国必胜！
此生无悔入华夏
中国万岁
集结号！
张自忠将军走好！
敬礼
敬张自忠将军
向人民英雄姚子青，致敬!!
中国胜了！！！
必胜
位卑未敢忘忧国
捍卫者
秋瑾！！！我爷爷就是因为这位烈士给我取得名字
目前我还没有多余的视频，只能拿这个来充数
敬礼
中国必胜
此生无悔入华夏，来世愿入种花家
为了种花家
中国必胜
和尚这段我没忍住
中国必胜！
哭了
敬礼！
泪目
今天，我张自忠不走了
BGM：Conoon
敬礼
敬礼
敬礼
闻一多！
十里槐花香自浓
意大利炮奉上了
这时候和尚已经死了吧
此生无悔入华夏，来世还是中国人
致敬张自忠将军！
敬礼
巴黎和会，被西方列强操纵的会议，中国代表未在协议上签字
中国必胜
中国必胜
不要停！都给老子往死里打！
中国必胜！！
敬礼
当时高中历史课本写张自忠仅短短一句话，全体阵亡，看了好久，哭了
中国必胜！
泪崩
中国必胜！！！
身不在，男儿列。心却比，男儿烈！
男儿
中国万岁
中国必胜
那是我的家，怎么能亡！
敬礼
敬礼！
中国必胜
泪目了
敬礼！
我真的起了鸡皮疙瘩
看的我起了一身鸡皮疙瘩
向每一位保卫祖国而逝去的英雄致敬！
这盛世，如您所愿
中国必胜
敬礼
犯我中华者
都给我哭
敬礼
睡狮已醒，天下皆惊
中华民族生生不息！！！
团长
致敬
国在家在 军魂不灭 中国永盛
国在家在 军魂不灭 中国永盛
敬礼
中国必胜！！！
☆    
中国不能亡！！
中国必胜！
中华人民共和国万岁
三枪为记，河山统一
红不能断
BGM:cocoon
小时候看到这里特别难受
张自忠
红不能停
这下哭爆力
三枪为记！河山统一！
敬礼
以后我有儿子一定让他当兵
《建军大业》
此生无悔入华夏，来世还为中国人！
 军训的时候看这个特别感动
中国必胜！
中国必胜！
红不能断！
这太平盛世如你们所愿。
红色不能断
生日快乐
如果奇迹有颜色，那是一定的
鉴湖女侠
我为我的民族而骄傲
红不能断！
闻一多
谢谢先烈们，如果没有你们就没有今天
★
我没有断！
这盛世 如您所愿。
电影名：捍卫者，被埋没的好电影
中国必胜！
中国必胜
泪目
给老子往死里打—
敬礼
敬礼
中国必胜！
因为我对这片土地爱的深沉！
中国必胜
红不能断
三枪为计，河山统一！
男儿当学张自忠
张自忠，二战盟军牺牲的最高级别军人
敬礼
中国必胜！
这盛世，如您们所愿
中国必胜
永远不灭
此生无悔入华夏
敬礼
红不能断
八一
真正的中国，永不会倒!真正的中国人，永不会屈!
星星之火 可以燎原
不走了
红不能断
如果奇迹有颜色，那么一定是中国红！
此生不悔入华夏！！！
中国必胜！
中国必胜！
这盛世 如您所愿
此生不悔入华夏，来世定要和你们一起，创造辉煌！
星火传承 红不能断
最后一句：和尚
集结号
这盛世，如你所愿
中国必胜
敬礼
乱世英雄，致敬
中国万岁，生日快乐
他们是我们的英雄！
敬礼
泪目
不能断！
中国必胜！
向先烈们致敬!
我自当以党徽起誓红不断
如果奇迹有红色，那一定是中国红
这盛世，如你所愿
这盛世，如你所愿
七尺之躯，已许国，再难许卿
吾辈当自强！
敬礼
红不能断
张自忠!
闻一多先生一路走好
张将军！！！
这盛世如你们所愿
今天我张自忠不走了!
难受
中国不能亡
祖国生日快乐
此生无悔入华夏，来生还生种花家
中国必胜！
中国牛逼！
敬礼
人民有信仰，民族有希望，国家有力量
敬礼
这盛世，如您所愿
中国必胜
他们都是英雄
为什么我眼里常含着眼泪，因为我对着土地爱的深沉
闻一多先生
他的眼睛失去了高光
为中华之崛起而读书
泪目
敬礼！！
向赴死者致敬
这盛世，如你所愿
此生无悔入华夏，来世还在种花家
中国必胜
敬礼
此生无悔入华夏，来世还做中国人
中国必胜
中国不能亡
此生无悔入华夏，来世再做中国人
致敬
敬礼
无国便无家，谢谢祖国
祖国妈妈生日快乐！
哭了
这盛世如你所愿！
敬礼
此生无悔入华夏
建国大业终将完成！
这盛世，如您们所愿
祖国70周年快乐
此生无悔入华夏，来世还做中国人！
致敬
这盛世如你所愿
张自忠将军，敬礼！
女侠
祖国母亲我们爱您
难过，
必胜
敬礼
！
中国必胜
看哭了
中国万岁
致敬
梦见你哭了，心里难受就醒了
中国必胜！
和尚是真的憋屈
俗子胸襟谁识我，英雄末路当磨折
中国必胜
祖国生日快乐！
如果奇迹有光，那一定是中国红
敬礼！！
如果奇迹有颜色那一定是中国红
不知道为什么眼睛进了沙。。
他们是捍卫中国尊严的真汉子！
这一个表情。小鲜肉们和卑鄙们一辈子也学不上万分之一
此生无悔入华夏，来世再做中国人！
林觉民与妻书
这盛世如你所愿
致敬
此生无悔入华夏，来世再做中国人！
此生无悔入华夏，来世再做中国人！
张自忠，二战同盟国，战死最高军衔将军
将军
来世再做中国人
此致，敬礼！
敬礼
祖国生日快乐
中国必胜
祖国70岁快乐ヾ(✿ﾟ▽ﾟ)ノ
我爱中国
敬礼
这盛世，如你所愿
我爱你！
敬礼
敬礼
此生无悔入华夏，来世还做中国人
中国必胜
敬礼
祖国生日快乐
应为真理永远存在
这盛世，如您所愿
七尺之躯，已许国，再难许卿
敬礼！
突然眼睛就酸了
bgm coomon
泪目
闻一多先生！
姚子青
敬礼!
敬礼
敬礼敬礼敬礼敬礼敬礼敬礼敬礼敬礼
开头的是建党伟业的混剪吗
今生无悔为华夏，来世还铸炎黄魂
在国庆前一天看这个贼有代入感
祖国必胜
此生无悔入华夏，来世还做中国人
七十周年快乐
中国必胜
敬礼！
中国，加油，我辈当努力！
中华人民共和国七十周年快乐
敬礼
周迅演的风声啊！
枣宜
敬礼
中国必胜
敬礼！
此生不悔入华夏，来世还做中国人
中国必胜！
敬礼
中国必胜！！！
哭了
我爱中国
祖国生日快乐
祖国万岁
敬礼
武汉保卫战。
致敬
顾维钧先生是我家乡人阿
敬礼！
向先烈致敬，向为中华民族奋斗的人致敬，向无数未中华之崛起的牺牲的人民英雄致敬，想伟大的祖国致敬。我骄傲我是中国人
此生无悔入华夏，来世再做中国人！
。中国必胜
中国必胜
中国我爱你
敬礼敬礼
敬礼
二十年来 我唯一流过的泪是为了祖国
此生无悔入华夏，来世还做中国人
七尺之躯，以许国，再难许卿！
祖国生日快乐
泪目
中国必胜
此生无悔入华夏，来世还做中国人
敬礼
现在，祖国无恙，国富兵强
中国必胜！
阿中冲啊
此生无悔入华夏，来世愿做种花家
中国必胜
祝祖国母亲70岁生日快乐
在今天这个伟大的日子里 向英雄们致敬
中国必胜
新中国生日快乐！！！
先辈之无量鲜血，铸我无量中华
敬礼
团长!
我爱我的祖国，那是刻在骨子里的本性啊
泪目
祖国母亲，生日快乐
中国必胜！！
电影名：建军大业
祖国母亲七十岁生日快乐
生日快乐
向你致敬，祖国
我爱祖国
哭了，哭了，一年眼泪最多的一个星期。
此生无悔入华夏，来世还做中国人
中国才是那个站在风口浪尖，时代顶点，能够抗住时代波澜的大船，五千年的历史，是只有几百年历史，没经历过被侵略的国家无法比拟的
这段真的感人啊
233
敬礼！
祖国七十岁生日快乐！
壮哉吾国
中国必胜！！！
祖国七十周年快乐！
如果有奇迹，那么一定是红色
中国必胜
中国必胜
泪目
中国必胜
别哭团长
愿这盛世如您所愿！
敬礼
山河犹在，国泰民安！
祝祖国70周年生日快乐
中国必胜
团长
敬礼
此生无悔入华夏 来世还做中国人
敬礼
bgm是cocoon
这盛世，如您所愿
中国必胜
敬礼！
中国必胜！
你们都是真汉子啊!
中国必胜
闻一多先生！
祖国生日快乐
英雄非无泪，不洒敌人前，男儿七尺躯，愿为祖国捐
敬礼！
生日快乐
此生无悔入华夏，来世在做中国人！
我真幸运生在中国！
这盛世如先烈所愿！
致敬
此生无悔入华夏，永世愿做中华人
国庆快乐
致敬
此生不悔入华夏，来世还做中国人
此生无悔入华夏，来生还做中国人！
张将军，中国守住了
祖国生日快乐
此生无悔入华夏，来世还做中国人！！
中国必胜
中国必胜！
祖国不老，英雄不朽！！！
李云龙团长啊啊啊
敬礼
感谢英雄们创造了阿中哥哥
敬礼
第一次投币
这个地方真的感人
哽咽了
敬礼
光复华夏 自我辈始
历史书上的秋瑾超好看
中国必胜！
如果胜率有颜色，那就是中国的红色
身不得男儿列，心却比男儿烈！
建军大业！！
祖国生日快乐
此生无悔入华夏，来世愿做中国人!
此生无悔入华夏，来世愿做中国人!
致敬
当今已盛世，英魂可安息
此生无悔入华夏，来世还做中国人！
此生无悔入华夏，来生还做中国人
为啥没有隐形守护者
这盛世，如你所愿！！
它们已经回来了！
中国必胜
泪目
祖国母亲生日快乐
中国必胜
敬礼！
和尚已经走了啊
这盛世，如您所愿
这盛世，如你所愿
中国不能亡！
这盛世，如你所愿
致敬
中国必胜！！！
敬礼
此生无悔入华夏，来世还投种花家。
感谢你们
敬礼
一盘棋下了几千年，对手换了又换，而我们依然在坚持
你们看到了吗，这盛世，如你们所愿!
祖国生日快乐
必胜！！
此生无悔入华夏，来世还做中国人
敬礼！
敬礼！
向所有英雄们致敬!
生日快乐
此生无悔入华夏，来世还是中国人
中国
第一句是皇上，最后一句和尚。
中国必胜
此生无悔入华夏，来世还是炎黄人
中国必胜
张自忠将军，敬礼
敬礼
致敬
敬礼
此身无悔入华夏，来世还做种花家
无悔入华夏
此生，无悔，入华夏
哭
这盛世，如您们所愿
哭了
此生无悔入华夏，来世还做中国人
团长你叫俺
为什么我的眼里常含泪水 因为我对这片土地爱得深沉
向张自忠将军敬礼
敬礼！
lj蒋介石
敬礼！
此生无悔与华夏，来世还做中国人
我们都知道，我们都记得
敬礼
我的女神啊
妈妈问为什么看个视频动这么大劲儿，是啊，我为什么快哭死了
我们都明白，历史永不忘
敬礼
此生不悔入华夏
哎！团长你叫俺
敬礼
我想要这一段的背景音乐，好像是个钢琴曲。
七尺之躯已许国再难许卿
张自忠将军
敬礼
我真的哭的不行
七尺之躯，已许国，再难许卿
秋瑾
敬礼
姚子清，中国红！
山河犹在，国泰民安。
中国没有亡！
枣宜会战
敬礼
这盛世，如你所愿
敬礼
保家卫国，是军人的天职
保家卫国，是军人的天职
保家卫国，是军人的天职
为先烈致敬
哭了
如果奇迹有颜色，那一定是中国红！
爱新觉罗·溥仪，宣统皇帝。是最悲惨的一把枪
戴安澜
溥仪的一生很惨，当一个人的象征意义大于了他的个人意义，在位高权重人眼里，他就是块玉玺，不需要感情
中国必胜
敬礼
姚子青将军，六百人守宝山城，阻击七天，全部殉国
来了来了 十里八乡的俊后生
哭了
中国必胜
与妻书
这个人叫魏建臣，宝山战役唯一见证者
此生无悔入华夏，来世还做中国人
此生无悔入华夏，来生还在种花家
太帅了吧 中国必胜
致敬闻一多先生
和尚...戳中泪点，死的太冤了啊
与妻书吗
致敬
敬礼
这盛世如您所愿！
中国必胜
要是当时中国有现在的国力，顾老敢站在桌子上讲话。
敬礼！！！！
233
敬礼
向闻一多先生致敬
敬礼！
中国必胜
祖国万岁！
五百健儿齐殉国，中华何止一田横
敬礼
林觉民
开炮！
中国必胜！
不就是败了吗！又不是没败过！
这盛世，如您们所愿啊
这盛世，如你所愿。
中国人很多，但在关键的时候总有这些人，他们让国家更庄严，我不一定有勇气，但我敬畏他们，换个方式让我们追随他们的脚步，对面压迫中国人永不屈服
青山处处埋忠骨，何须马革裹尸还！
哪有什么岁月静好，不过是你们为我们负重前行
集结号！
科普一下
敬礼
这演员瞎了好剧
中国必胜
建党伟业
和尚两个字一出来就忍不住了
我爱我中华
此生不悔入华夏，来世还做中国人！
中国必胜
致敬
百团大战
一腔热血啊
团长!
建军大业
七尺之躯已许国家，再难许卿
中国必胜
最后我泪流满面
天哪，团长这一段演的太好了
中国必胜
致敬姚子青先生
保家卫国
中国必胜！
三枪为令，口号河山统一
中国必胜！
BGM:cocoon 
敬礼！！
大人时代变了
中国必胜
扎心了和尚
寄意寒星荃不察，我以我血荐轩辕。
中国必胜
中国必胜
团长好
中国必胜
在美国刚淋完雨回到宿舍，吃着饭突然开始爆哭…
BGM:cocoon
徐州战役
中国必胜
封面:捍卫者
敬礼
张自忠
不行，这里真的忍不住了
这是建党伟业
