刚刚！！！！
这笔迹是因为船上太颠簸了吗
声音好评
盗贼之海音乐~
泪目
我还在寻思呢这个up主是谁怎么动态里出现了他，点开看才想起
不错 我已经三连了
泪目
海 盗 小 鬼 僵 尸
谁往纸条上放灯泡的？！
有喇叭的屑船
还以为要抢海盗船的我…
《海盗版意大利炮》
《one piece》
盗贼之海！
好家伙，直接回合制
《one piece》
船———长———
生日快乐
海盗小鬼直呼内行
绿幕没扣干净（bushi）
。
怒船症
终于等到你！还好我没放弃～
终于更新了！
盗贼之海音乐诶
盗贼之海的音乐！！
盗贼之海的音乐！！！
独角兽号的秘密
船长是狼！！！
卧槽大工程
团长（doge）
失踪人口回归！！！
海  盗  变  每  盗（doge）
盗贼之海的bgm？
泪目
泪目
震撼
准备好了吗孩子们？？？？（doge）
精彩！
团————长————（doge
精致的宝箱
百年之后，某位渔夫捞上来了一个腐朽的箱子，上面盖着锡封…（）
999人
船————————（放心吧没有长，嘻嘻）
鹦鹉螺号吗？？（雾）
两边人都没有下死手，前面也可以看出来认识了很久，大概他们都明白彼此是宝藏吧
泪目
这声音就很真实
纸板区up更新啦！
LED阳光（确信
时间相当于以往三集了！！！
棒！！！！
很不错
带制作
【甘  油  炸  船】（不是
船准备好(
爷青回
这么热不怕烧脑吗
曾曾曾曾曾曾曾曾曾曾曾曾曾祖父，你关注的阿婆猪更新了！
团长！（幻听
两个小时，还是热乎的
卧槽！盗贼之海！
《海上堡垒》（bushi
我超，盗贼之海的bgm
船长，船长，你在干什么啊船长！（奥尔加）
蟹黄堡秘方
爷爷你关注的up主更新了
爷爷，你关注的up主更新了！
你看的见？
有没有一种可能，他们也能看到字幕（doge）
哈哈哈哈哈哈好可爱
？
。
人肉炮弹
ohno！
终于更新了
习惯就好
哈耶
哈哈哈哈哈
yeah！！！
好棒！
哈哈哈哈哈
猫∶你了不起，你清高
我的曾祖父爷爷你关注的up主更新了
惊现549人
惊现549人？
振刀诶！
没有了就调和啊
厕    纸（bushi）
大制作
？
3小时，热热还能吃
船没有剪好
盗海！
白头神探名场面
漂流瓶
从此广阔的大海上就出现了一艘蟹黄船
你绿幕是用手抠的吗。。。
我为什么看到船在蔑视我？？？
白头神探
杰克
啊～～
船长！！！！！
哦我还以为他用那只戴眼罩的眼睛看望远镜…原来我才是瞎子…
泪目
不要随便突破次元壁啊喂
好耶！！！！！！
泪目了家人们
100吨甚至90吨
盗贼之海里的音乐欸
《吴》
太太太太太太太太太太太太爷爷，up更新了
这是一艘4桅盖伦，正常载货能力只有3吨左右吧？
你的绿幕暴露了
航海规则船长最后一个走
视频
6月30号是我生日耶
他奶奶的，终于更新了。
熬夜党的胜利
哇这个摇晃效果
盗贼之海行为
虚实结合
爷爷，你关注的up主更新了
终于又更新了（泪目）
MC音效好评！
盗贼之海日常XD
《心理宝藏》
one piece
这是盗贼之海的合奏
船——————————长——————————
这样登船？盗贼之海吗？
那是衣领吧
船沉了，远征失败了。
我的常识告诉我绿幕好像不是这么扣的。。。
好诶好诶
盗贼之海
蟹黄堡秘方
《主题升华》
盗贼之海里有的bgm哈哈哈
神圣的小枪连接着我们的大脑
船船有麦，船长是狼
船长炸船了！船长是狼！
殉情是吧
（随便）
有没有可能枪里没子弹了
他居然还是左道超车
盗贼之海！
蟹黄包秘方
那啥……船长你转向的时候打灯不?
是蟹宝秘方
大声bb.jpg
船—————长——————————
绿幕是不是没搞干净
船长没把这个船员扔下去合适吗
只有船受伤的世界
没人下锚我不是很认可
不是。。。灯泡呢？？？
一切战术转换家（
海绵宝宝来了
船————————长————————————
这个制作起来有难度啊！厉害了
哈哈哈哈哈哈
白头神探！
海盗小鬼僵尸大炮是吧
泪目
全境封锁
有生之年
爷爷你关注的UP更新了
可是，我是看题目进来的
《随便》
国王的新动作
是个狼人，比狠人多一点
《随便》
《小可爱》
那时候哪来的左轮啊？
BGM是盗贼之海主题曲
-
所以在摸鱼是吧
他应该是用纸板做的。刚刚看出来有绿边儿，那是别人没踩完。
好耶！！！！！！
人间大炮啊
像极了在封闭的空间发出的声音
意味深刻……
穿了冰霜行者
船————————长————————————
这是胡子吧哈哈哈哈
船长——————————
突破次元壁
船长——————————
蟹黄堡配方！！
主题升华
中间的是衣领
？？？
迪奥
有枪不用的船长是屑
意大利的美丽的海滨城市--那不勒斯(不是
那么答案就只有一个了
谁往天空上放灯泡的
《美味蟹堡祖传秘方》
。
我才发现音乐盗贼之海像里的
海盗之歌
船————长————
船————长————
等下，你这是开炮给人打过去跳帮吗
奶奶，奶奶你关注的up主更新了！！！！！
daix
盗贼之海登船法
有生之年
《嗄比亚海盗》
海盗小鬼僵尸炮
珍贵的宝箱
爷爷，你关注的up主更新了！！！
《明目张胆》
冰霜行者
骷髅头就离谱hh
《小 鬼 僵 尸》
团（船）长你等着我
“没有任何人有资格剥夺他人的愿望，即便是神，也不行”
爷爷，你关注的up主更新了！
为什么不直接枪把海盗给打死呢？
船长－－－－－－－－
船————长————
好耶！
博士博士博士
升华主题
盗贼之海BGM好评
英  雄  连
船—————长——————————
好活
w——o——c——
为什么哪里都有刀子
边缘ob
比原版还好
白头神探是吧？
泪目
白头神探2是吧
啊♂
啊♂
有没有可能不是up画错了，那是胡子(doge)
人间大炮
s(u） b(uan）
船---------------------长-----------------------
船~长~
盗贼之海的BGM伴奏:我们将一起航行
那一千多个人出来
团————长————-
滑索好帅啊
白头神探
爷关更
为什么不抢走海盗的船
海盗小鬼僵尸吗？你们这登船方式!
跳帮战跳帮战 忠诚
我有个问题，现在是谁在开船？
太帅了！
一船的帕奇思
船炸了却有冰霜行者的屑
阿
我为什么感觉这个望远镜是对鼻子上的 
画得好好看
ohohohoh
声音处理太细节了！你币有了！
哈哈哈哈哈哈哈哈哈哈哈哈哈
peek大申
水果忍者
yeah
yeah
100T的货物不要了啊啊啊啊
bgm是盗贼之海的主题曲！！！！
mc开箱音效好评！
爷爷！你关注的UP更新了！
船————————长————————————
帆船安汽笛的屑船长
爷关更
有生之年
升华主题
[性感手枪]
该我上场了
就问你帅不帅吧
难道说，我们要叭叭？
饱了
船——长———（撕心裂肺
泪目们，请把公屏打在兄弟上。
(唯一正常的爆炸)
帕奇斯
！！！
爷爷你关注的 up 主更新了
不是，你们其实很有钱吧？
灯泡呢？
船长可能是想打UP主但是打歪了（doge）
终于更新了
1000+
海盗也买了艘新船（
美味蟹堡
mc音效好评
难道不是因为字幕吗(doge)
船——长——
船——长——的——帽——子——
我要效忠于您！（大喊）
罗辑博士，您执剑以前关注的up主更新了！！！
UP主 buguanzhud
罗辑博士，您执剑以前关注的up主更新了！！！
Stasis 
UP主 你关注的爷爷更新了！！！
有没有一种可能，up主长了胡子(doge)
猝 不 及 防
蟹黄堡秘方
大制作
《诺曼底号遇难记》
泪目
两边都不下死手的话为什么非得炸船啊(
太爷爷，你关注的up更新了！
船—————长——————————
附魔了忠诚V的刀（）
50块好兄弟
6.30我生日！
7月19日一千多人吱一声呗(不是
爷爷，你爷爷关注的up更新了。
船————————长————————————
舰长
盗贼之海是吧
空瓶！
船——长——
船——长——
船长！！！！
哈哈哈
太爷爷，你关注的UP主更新了！
升华了
注意：（又）
前面蟹黄堡秘方的笑死我了
满分
船长，我跟你没完你给我等我～你等着
船长——————
海盗的船呢
《加勒纸海盗》
*激烈的立绘对撞
因为船帆上全是骷髅啊
刺客信条黑旗
这样的制作手法！你就在雀巢家里吧！
太爷爷，你关注的up更新了！
up主，你關注的爺爺更新了
中门对狙
小丑僵尸你礼貌吗
有！！！！！生！！！！！之！！！！年！！！！
阿——道——克——
船———————————————————————————————————————————————————————————————————————————————————————————————————
爷爷，你关注的up主更新了！
这时船上响起了AK和M4和谐的交响曲
怎么还乱扔垃圾（doge）
13小时。
100吨白搬了（
你一定要幸福啊！！！！
uP那下面的是衣领吧
uP脖子那的是衣领吧
视频真新鲜，13个小时前
货嘞？（注意点错误）
盗贼之海，好耶
1
mc开箱音效好评！
《小可爱》
痞老板召唤器~~~~
和黑旗的BGM有点像
疯狂伊文
太细节了！！
老盗贼之海了
曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾曾爷爷你关注的up主更新了。
这里绿幕没扣干净jpg.
好强~~
1——0——0——吨——的——货——物
爷爷，你关注的up主更新了！
船有情绪了 哈哈
小船静静往返～马蒂斯的海岸～
右边香蕉君（幻视）
因为我们是海盗(doe)
“真正的宝藏是始终陪伴在你身边的人”
一百多吨货！！！！
东西全没了
爷爷，你关注的up主更新了！
三体行为
精 致 的 宝 箱
有人还记得标题吗？
我要有这么会振刀，只狼也不至于死那么多次
生化主题
我觉得船长要把其他人丢下，开着船跑了
xxs日常emo文案
船长是狼！
《随便》
船长，我搬100吨就这么没了？
《明目张胆》
哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦
玩儿呢
阿尼亚？
哇塞！这个故事好有深意
你的枪是干嘛的
1000+
有生之年系列
^^^那个不是胡子吗
《自由的头巾》
《大人时代变了！！！》
哈哈哈哈哈
帕奇斯：发射
蟹黄堡的秘密配方
《随便》
爷爷，你关注的up主更新了！！！
船长甘油炸船开临界误伤铁狼
爷爷，你关注的up主更新了！
限跌令就是有人要离场，所以暂时不能崩盘，等它们都离场，管其它人洪水滔天
牛逼船长
船————————长——————————
里面是DIO
更了更了！
盗贼之海的BGM
哈哈哈哈哈哈哈
爷关更！
大副不掌舵吗
1000＋
爷爷，你关注的up主更新了！
白头神探的名场面
我还以为会向对方借一点
白头神探吗
等等，你有枪还和他拼刀？？？
痞老板诱捕器
李云龙别让我瞧不起你！！！！
大人时代变了
毒鸡汤
盗贼之海玩家已经代入了hhhhh平时拉的曲子
还好船长没吃果实
寇克船长
可是，LED不会发热啊（doge）
让我翻翻族谱，看看是哪个大怨种关注了你
爷爷的爷爷你关注的up更新了！
《让开》
盗贼之海！
盗贼之海的曲子
盗贼之海的手摇琴
音效好评！
箱子值1000 
要是可能是爆炸桶就是另外一个事故了
牛啊
有生之年
爷爷，你关注的up主更新了
+-+-
海盗，时代变了
船长什么时候搬的甘油
白头神探名场面
其实是漂流瓶
我搬了那么久出海三天就炸了。
海贼王one piece
船————————长————————————
靠杯了，是伊迪芬奇的记忆。
哇！爆率真的高！
这船前驱还是后驱？
大炮小鬼僵尸是吧
盗贼之海！
点名批评张某泉【DOGE】
下个月见
没有人能随意夺取他人的愿望。就算是神，也不行(误
更新了！耶！！！！！！
喇叭在船舵中间的屑船
爷爷，你关注的up主更新了！！！
太太太太太太爷爷你关注的UP主更新了
好耶！！！！更新了！！！
mc好评
好可爱的浪花
Sui Bian
打上化火
曾经和十个人半个小时装卸了20吨物资
振刀（doge)
草
这不是蟹黄堡秘方吗
船～～长～～～！！！
船——————————长——————————
大海上的广播
势均力敌
？
为什么你不开开枪打死他？
。。。
《大人时代变了》
鹅鹅鹅鹅鹅鹅
动森潜水音效诶
升华的的宝藏
这个世界也在回应我
这不把海盗船抢了
这船还可以漂移
老八
精 致 的 宝 箱（无端
人间大炮
哈哈哈哈哈
？
mc好评
太太太爷爷，你关注的up更新了！
大航海日记
哈哈哈哈哈哈哈
MC音效好评
盗贼之海
所以封面上的宝箱呢
让他恰！
有没有一种可能，船长游过来了
爷爷的爷爷你关注的up更新了！
《全境封锁》
 MC开箱子的声音诶
《冰霜行者》
为什么不直接用枪打海盗
昨天，好耶！
随便（SuiBian）
我们要发财啦！
臭海盗（dog）
黑珍珠号！！！！！！！
有生之年
这艘和之前的是不是双胞胎？（
盗贼之海！
只剩半截身子了好惨（
海盗之海的主题曲
祖先，你关注的人更新了
那1000+人出来吧
这里纸是被揉过了的，细节
爷爷！你关注的up主更新了！爷爷人呢？
让炮弹飞一会
CSGO萌新对枪现状
蟹黄堡秘方！果然是好东西啊！
可能不是一次性搬完，是一共要搬100吨
爷爷，你关注的up主更新了！
泪目
开炮—————————————！
鼻祖，你关注的up主更新啦
《变色龙》
牛逼牛逼牛逼牛逼
太惨了，腿被炸断了
盗贼之海
没扣干净
背景音乐来着盗贼之海（首次旅行）
甚至说自己家房子也是到底热害的结果。
我有枪不打人你玩呢
军事点-150
跳帮！
所以腿呢
爷爷，你关注的up主更新了！
经费爆炸
船————————长————————
月更up
绿一——————
能看到字幕的老板是屑
船————————长————————————
空降01:27
独角兽号的秘密
弗朗索瓦觉得很赞
船——长——
船被绿了
那个游戏的背景音乐
太爷爷，你关注的up更新了！
咸～鱼～哥～
中门对狙
太爷爷，你关注的UP更新了
金~色~传~说！
窝巢，盗贼之海的风平浪静，up你币有了
海绵宝宝
狼人胜利
上面的，有没有一种可能，那是衣领
这种东西太屑了
好丑的子
生姜炒肉
船一一一一长～
更新啦啦啦啦啦啦啦
泪目
都给我。嚎啕大哭
《乱扔垃圾》（bushi）
盗贼之海！
好的，谢谢孙子
变形金刚日常描边
好的，谢谢孙子
这首BGM超棒！
船长你在干什么呀？！船长————————————
死神之骨
团————长————（doge
升华主旨
爷爷，你关注的up主更新了！！！！！
居然没逝
星际刁民炮
所以...标题呢？
美式居合9毫米
《鲁 滨 逊 漂 流 记》
回合制
爷爷，你关注的up主更新了！
爷爷的爷爷你关注的up更新了！
四皇巴基
杀马特船长，你等着我～
划重点！以后要考的！（船长蓝）
经费最高的一集，看画面复杂程度就看出来了
白   头   神   探
我看着这个画面居然晕3d了
盗贼之海的bgm：水手长比尔
纸———板———
居然有特效666
爷爷，你关注的up主更新了！！！！！
还真是盗贼之海，这曲子太熟了
在海上几天了航海日志才写了一页的屑
这里画的好好啊
曾曾曾爷爷，你关注的up主更新了
这么正经，难道是广告
行蒙古蒙干了
官方广告
船长你有枪为什么要拿刀
老板的海怒症需要治一治
船长直接走了谁开船
你给我死，都这么煽情了你还活着
众所周知枪是近距离攻击的最强武器
将查克拉附着在脚上就行了
怎么不用枪杆子互敲
诺曼底号遇难记
船————长————
船————————长————————————
学位等一下，船沉了，一百吨的货呢？不用赔是吧
100吨，是直接断了吧（悲）
那么就只有一个选择了！
升华主题
鸡汤也叫宝藏
《海盗小鬼僵尸》
打破第四面墙
船----------------------------------------长-------------------------
画的好白嫖不到了
为何挑和偷读的这么像？
当作者想写死一个角色时
？你用枪打海盗不好吗
各位不要听红色弹幕，这首不是首次航行，是水手长比尔
船————————长————————
所以为什么不射杀海盗
船一一一一长一一一一
光是这个镜头就知道他拖这么久的原因了
BGM好评！！
我咋感觉这里要出全境封锁.jpg了呢
是刚才闪过去的，随便两个字幕和声音可以抢！
其实说1000金  币是这次的货物
差点忘掉甲方活动的屑船长
爷爷，你关注的up主更新了！！！
发出汽车的声音
船————长————
有喇叭的船
发——工资了
这船长他不是正经人，他写日记
叩还真是多
海盗：额……让开？好的！
差点关了
箱子也可以买啊【doge】
盗贼之海！爷青回！
荡作者一定要一个人死时
爷爷你关注个阿婆主更新。
祖爷爷爷爷爷爷爷爷爷爷爷爷你关注的up更新了！！！
《灯泡》
谁能解释一下什么东西这是？盗贼之海？其他游戏？活动？啥都没明白
船——长———（撕心裂肺
真正的宝藏是始终陪伴在你身边的人
 1000莫拉
今天是7月19
这个人怎么有点像阿尼娅。
为啥不打海盗
盗贼之海，是吧
《挑的》
来了
正经人谁写日记啊
哈哈哈哈哈哈
他甚至都做了水花，好细节啊你
one piece ？
纸勒比海盗
好像阿道克船长啊
蟹堡王祖传秘方（）
回合制
蟹黄包秘方
太爷爷 你关注的阿婆主更新了！！！
猫猫：？？？
船~~~长~~~~（破音）
哇！看这个视频我突然想到了皮影戏！
我不去，我怕你把船炸了。
有生之年啊，有生之年
哈哈哈哈哈
船——————————长——————————
和香蕉君同款头巾的屑船员。。。
Stasis(((
蟹黄包的密方！！！
明年见
爷爷，你关注的up主更新了！
炸个船吧
绿幕，哈哈哈哈哈
盗贼之海的小曲
《随便》
盗贼之海bgm？
爷爷你关注的up活了
绿幕没抠干净啊喂！！！
靠聪明的才智活到了现在
你们为什么要father？你们没有嘛？我可以满足你们哦！（doge）
漂流瓶…
妈蛋 看到上面那条线和他脖子相连我还以为他上吊了……
所以，为什么不夺走海盗的船嘞？doge
up主！你关注的爷爷更新惹！
罗杰的宝藏
脖子上好像就是依照方向整的
饥荒漂流瓶好评
蟹堡皇祖传秘方
船————————长————————
盗贼之海
爷爷！你关注的up更新啦！
左边这个海盗像阿尼亚（）
嗯，好孩子们，爷爷知道了
这是出航的第四天吧
《纸   片   人》
↑毕竟跟着三天饿九顿的船长也有五部电影（不是）
阿尼亚（幻视
我最喜欢这首！！！
有没有可能那不是特效？
又要等一个月了，一月一更 痛苦
讲个恐怖的事，还剩一分钟
《黑市》 《挑的》（doge）
《有情调的宝藏》doge
不对，是开人（doge）
mc好评
随 便
大英雄的经验*2
泪目了
TM有抢不打他
这是植物大战僵尸吗
经费高达百万的动作大片
我去有一千人。
爷爷，你关注的up主终于更新啦！！！！！
哪里来的光？
爷爷你关注的up更新了
哈哈哈哈哈哈
他变强了也变秃了
有生之年wc
这个手缩的好可爱！
你有没有想过用那颗子弹爆了海盗的头？
↑心海开大（不是）
船———————长———————
保护船员可是我的责任啊（
《随便》
船长对船员负责
爷爷，你关注的up主更新了！
明明可以用枪把他干了
左边阿妮亚
长（chang）长（zhang）
船————长——————！
宝箱里放灯泡是低俗小说的梗吧，拍低俗小说的时候制作组搞不到一箱黄金，于是在箱子里面放了个灯泡
《随便》
盗贼之海
爷爷，你关注的up主更新了！
《海贼王》
为什么全是独眼？
这声好像公共车的
到底藏了哪里啊喂！
好家伙
太牛逼了
船长是狼
这是one piece
居然正经起来了！
《美味蟹宝祖传秘方》
路————飞————
《刺客信条：黑旗》
鸦片酊（确信）
船———————长———————
这个小手手太好看了
mc好评
明明附魔的是缴械（
知道了，孙子们！（doge）
威尼斯人没跑了
什么盗贼之海哈哈
老規矩，先三連，望up靈感爆發。
如果结尾船长：“老子三万进的货……喂，保险公司吗，我被海盗抢了，我索赔三千万”那简直妙哉
空瓶被我承包了！
盗贼之海！！！
大制作
人是二维，但藏宝图是个三维的屑
船长是狼
回合制游戏
别打了，你俩不在同一图层
船长～你还有一发弹药，打什么呢！
海盗:船长你等着我，你等着我～～～
万事开头难过程难结尾难
哈尔威船长（无端想象）
失踪人口回归
群殴
爷爷，你关注的up主更新了！
爷爷，你关注的up主更新了！
漂流瓶
船长~
卧槽，你们这么有钱？？？
悲伤宝箱
因封面给赞
画风超爱！！！
盗贼之海的bgm！芜湖！
我趣，这太可爱了
盗贼之海
什么?我关注的up更新了?(doge)
新任务()
这是致敬
爷爷up主更新了
船长开船啊，降速是吧
船一一一一一一一长
有人炸船！
是領口啦2333333
盗贼之海的bgm诶
大制作
相信拥有忍者的动态视力的你一定看得出这是很精彩的打斗画面吧
大肉丸！！！
海盗很多时候会挂上商船的旗帜让商船放松警惕
（随便）
随便
随便
白头神探名场面
BGM盗贼之海诶
六月有30号？
宝 箱 怪
《漂流瓶》
一百吨！
tourist
爷爷你关注的up主更新了
船————————长————————————
《诺曼底号遇难记》
爷爷，你关注的up主更新了！
《地图》
爷爷，你关注的up不是更新了！
《船的鸣笛声》
功夫再高，也怕洋枪
海怒
水手长比尔
100吨货物———————
船————————长——————
盗贼之海bgm
恐惧饥荒里的船
大制作
毒鸡汤
船————长————
爷爷，你关注的up主更新了！
船长蓝
爷爷，你没关注也没三连的UP主更新了！
爷爷没三连
《没有抠干净的绿幕》
你一直都挺难的
《独角兽号的秘密》
莫名喜感
前面迪克的头的老荒野乱斗玩家了
oh
问题来了，小小的救生艇怎么跑那么远上大陆？
船——————————长————————————————!————!!!
《S随B便》
我们要发财啦（
下期画个清明上河图吧
蟹堡皇秘方？
黑旗
临终前竟还有相见之时
船————————长————————————
船长，哦，是谁住在深海的大菠萝里
祖宗，你关注的阿婆主更新了
蟹黄包秘方
爷爷，你关注的UP主更新了
爷爷，你关注的up更新了
不对啊，封面怎么还没出现
盗贼之海狂喜
没用的宝箱
感觉这艘船在鄙视我（船帆是眼睛）
团-长！！！
团————长—————
礼貌猫：你吗？
现在都7月18日（屑）
好家伙，升华了还
 MC的音效。
痛，太痛了
随便
完蛋
谢谢你船长
宝藏在比基尼海
这个船……航海狼人杀?
白头神探的名场面
one piece是吧
那是中间衣领子两边头发啊喂↑
船———————————长——————————
亚当，你关注的up更新了？？
伊莲娜表示赞同
中间两块是衣领↑
听成是傻船了
我们是!绿帽海贼团！
不给我们宝箱就踢爆你的蛋！
英格兰的味道
骗人打架╭(°A°`)╮
感觉好可爱是怎么回事(๑• . •๑)
