怎么没弹幕
朋友游戏
喷钞机就是从明侦这里开始火的
猝不及防！
勇闯无人区
我也是不举铁真好
？猝不及防
高能预警
！！
白敬亭玩的是真好
我也是从明侦爱上小白的！！！
昊然昊然！
冲
？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
明侦排面
???????????
这期高光我破我自己
弹丸论破1？
但是说全5季高水平就不认同
我说这是另外的价钱
这一集真的很好，唯一的败笔就是谢娜
皮笑肉不笑
这期他们真的都高能的不行
真的，如果不是最后何老师那段照片推理，小白这局就绝了
真是自己破自己的密室啊
猝不及防
我当了小三儿，成了傍尖儿，这事儿没法翻篇儿。
头顶绿色青青草原的白rap
万万没想到有一天双厨狂喜
用了会长毛啊啊啊啊
666
我也是
啊啊啊啊我也是啊
。。。朋友游戏，这个是是个日漫
朋友游戏？
朋友游戏啊
另外的价钱
白白高能
小白真的厉害
给白白排面
对对对，明侦圈粉小白
衣衣啊
我白超棒
+1
h h h h h h h h h
最爱的综艺！！！
不露富
太帅了完全就是我理想型
恰饭！？
高光时刻
猝不及防
小白还是白一点好看 黑了像村口二虎子似的h h h h h h h h h
咬笼子
这一期超高能
这是另外的价钱
名场面
低调低调
绝了这期白白
？？？？
我有一个脑洞
得加钱
第五季第二案绝杀推理票型也超级强
经常自带道具是他了
白rap！！！！
眼镜也是自己配的好像啊忘了
另外的价钱警告
我破我自己
我破我自己
喷钞机那时候已经出了好久了不算明侦火的吧
我破我自己
这是另外的价钱
另外的价钱！！！
又冲不上的云霄神作，，！求片片解说！
措不及防
梦幻联动
张若昀真的条理很清晰
这期因为谢娜放弃了。。。
猝不及防
来了
谢娜败笔
猝不及防
给你恰饭
？？？？？
白敬亭！！
鬼鬼鬼鬼
要是没有谢娜就完美了
我本命啊啊啊啊啊
我破我自己
????
白敬亭永远的神！
这一案贼牛
白敬亭抢三真的牛
吹爆！
我也！从此爱上他
这是另外的价钱！！！
密室之王
我有一个脑洞！
娜姐不是败笔好吗，这期的分析还是可以的
抢三
自己破了自己的密室
勋花勋花
明侦出圈了！！！！
天天恰饭恰饭不想看出去烦死了
猝不及防
另外的价钱名场面!
拜拜
居然是自己买的吗哈哈哈
这是另外的价钱！！！
进来就一个赞
这期白白超强
甜奶
小蒲～
土兰油就算了，这牌子不可
名场面
白白
猝不及防
哈哈哈
白白！！！！！
魄魄
張若雲可真像條狗啊
所以这就是你的主角都叫小白的原因
加一
这剧情和朋友游戏好像
这一期很好看 
老粉說一下 第五季有失水準 第四季巔峰
哈哈哈哈哈
謝娜確實選錯人了 害
名场面！！
我破我自己
让我找到了我的真爱魏大……
哈哈哈哈哈哈是巧克力，导演组很宠
这是另外的价钱
不露富
自己买的
玉兰油就算了
这一集超棒
玉兰油别了吧
梦幻联动
开头就猜到了。。。我就说为啥偏偏挑这一期讲
什么Olay明明是玉兰油
这期除了谢娜都挺高能的
白白赛高
自己破自己
朋友游戏？
双北赛高！
我也
我就是因为明侦喜欢上白白的
弹幕护体(我慌了)溜了
真就朋友游戏。。。
猝不及防
这期白敬亭高能！
白敬亭！
我破我自己哈哈哈哈哈
白拉普！
名场面！
崩撤卖溜
哈哈哈
fine哈哈哈
！！！
哈哈哈
哈哈
白rap ！！！
猝不及防
得加钱
二五仔游戏
见炅滚
可恶，我已经关了声音但还是听到了恰饭专用BGM
这个案件真的全员高能
三连给你啦！
我也是
白家女人
何老师
一套好像都是他自己配的
土三由不可
还有旋风少女里的初原哥哥
那也支持!
听着像朋友游戏？
自己破自己什么鬼 剧透你m呢
表白魄魄
明侦第一季第一期追到现在的老粉报道
这是小白放手绢句厉害
小白可以演唐探了
白bra
鬼妞偶来啦！
太强了
口袋饱饱是吧
猝不及防
傻孩子快跑啊
我的入坑场面啊啊啊啊
？？？
跟水军没关吧，确实挺好看的
呜呜我最爱的解说里出现了我最爱的男人
绝对的综艺之光
永恒的剧中男二心中男一
白白!
哇，这样搞真的好累啊，还是说只有一个房间需要调整？真不容易
有点熟悉  弹丸论破也有这种手法
+1
剧透的举报一手啊 有病吧
白白！！！！
哈哈哈哈哈哈
猝不及防
我靠我库里啊
《不露富》
第831条弹幕？！
突然我觉得可能会猝不及防
朋友游戏里面的内容。
怎么反琐的？你拖来拖去，不累的。
和弹丸论破不二咲千寻內次特别像啊？
弹丸论破？？真的特别像
腿不错
很像弹丸论破l的不二咲千寻的那一次
很像弹丸啊！
三个线索确定自己是真凶的小白
你币有了
这个是经典。
对对对
n厨狂喜
明侦！！！！！！
超爱小白！！！
玉兰油是请了多少个代言人啊，哈哈哈哈
！！！
猝不及防
我也是啊啊啊啊啊啊啊啊啊啊啊啊啊
玉兰油大可不必
这期真的好看，但是到谢娜的部分都跳过了
双厨狂喜
爱了
我也！
我白贼厉害
小白解不出密室撒老师就会怀疑小白哈哈哈
吹爆
我当了小三，成了傍尖儿，这事儿没法翻篇
什么，血不是绿色的？
这一集是玩家自己推理是平民还是凶手 超好看
这是第几季第几案呀
第一个游戏好像是漫画朋友的游戏里的
这恰的是小白？
头号玩家先烧脑，后搞笑，笑死了
小白一激灵
猝不及防
电锯惊魂哦
XZ 227，Olay的广告觉对不答应
弹丸
因为有谢娜所以没看这一期
明侦的梗在b站看了无数次还是觉得很好笑
白敬亭给我出来营业！n
双厨狂喜
猝不及防
臣附议
密室的王哈哈哈
想白敬亭的第n天
啊啊啊啊啊啊明侦！！！
双厨狂喜
喜欢白
白敬亭事业冲啊！！！n
压的剧都给我放出来！！！！
白敬亭！！！
不是谁的替代品！
压的剧都给我放出来
事业给我冲！
白敬亭！！！
比漫画还好看
三土油不可三土油不可三土油不可三土油不可三土油不可三土油不可三土油不可三土油不可
白bra
白敬亭好几次自己找自己了
这个案子我捋了几遍都还没弄明白
冲冲冲，最爱的综艺和最爱的解说up
明侦冲鸭！
白白…………
白白
白白
。。。
我白真的优秀
我就是看明侦喜欢上白敬亭的
我的明侦这么突然
哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈
这个案子真的牛！
我就知道
铁哥！！！！
铁哥牛逼
哈哈哈哈哈
密室滴神！
铁哥高光时间
太牛了这里
我破我自己
跳别人这里真的牛！
哈哈哈哈哈哈那个钞票枪
让他恰
咦嘿我最喜欢的up讲我最爱的男人
我当了小三儿，成了傍尖儿，这事没法翻篇儿
哈哈哈哈哈哈哈哈名场面
另外的价钱
我也是
我说这是另外的价钱！
朋友游戏啊这不是
我来了！！！！！！
这是另外的价钱
看了三遍也没看明白哈哈哈
但是还是很希望下一季白白第一期和最后一期去！
谢娜。。。。。。
我有一个脑洞
啊啊啊啊白
保安呢，你有病吧
让他恰 让他恰
白白！！
这集我白高能
我白密室之王！！！
嗯
魄啊
小杯小碗小勺
迷失之王，我自己破案我自己，高光
我白最帅啊
“这是另外的价钱”
哈哈哈，“另外的价钱”
啊啊，我滴白啊~~
？？有毛病吧？怎么有人刷保安这个梗有意思吗？
莫名感觉像弹丸论破（非ky）
名场面
张若昀的条理完全不像个O。狗头
我也是!!!!!!!!!!
把白敬亭nb打在弹幕上
这期因为谢娜所以没看……
电锯狂魔
海上钢琴师超帅！
那是离背锅不远了
排面排面
玉兰油滚开
果然
ky的别ky。
玉兰油就算了吧
自己买的？
这是另外的价钱！
卧槽这个剧本我玩过！
这期真的太烧脑了
我也是我也是
导演组：不，你没有 撒老师：那就是你了
Olay不需要我们这些不成气候的人呀
我也是我也是！！！！
排面
头疼 指吃道具
啊啊啊 爱明侦
好聪明啊
买他的其他代言，土三油不约！
热衷于坑自己的白
俺也一样
见白进！！！
一个视频恰两份饭的奇迹
土三油
这是另外的价钱
何撒鬼白鸥永远的团魂
我是在初愿里面
这期谢娜不拉胯好么，别上来就对人家有偏见，这期有梗有推理，超好看
哈哈哈哈哈哈
怎么突然恰饭白rap
细啊
明侦！！！！
谁是卧底？
弹丸论破？
韩国综犯罪现场
哈哈哈哈哈哈哈我就知道
弹丸论破？？？？？
猝不及防
不务正业
小白我可以，Olay不可以
我也我也！！！明侦发现的小白好聪明
双厨狂喜
白大王~
我白nb！
你币有了
哈哈哈哈哈哈哈这是另外的价钱
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
。。。
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
除了某人在的两期，我都看过！！！！
昊然啊啊啊
鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼
猝不及防
果然是恰饭，但是关于白白我就恰得开心
我也是，从明侦开始成为本命了
衣衣！！！！！
双厨狂喜，明侦排面
这是另外的价钱
为我明侦打call！！！
明侦有主题的，很多地方都能看到原型
这集白白绝了
鬼鬼蓉妹冲鸭
哈哈哈哈哈哈哈哈哈
哇明侦！
s个人就弹丸论破？不要ky招黑
我也是
白敬亭
啊啊啊啊啊啊啊啊啊双厨狂喜
我破我自己
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
白拉普就是坠叼的！！！！！！
你币有了
白敬亭密室之王
我破我自己
第四季的鞋是带道具进组哈哈哈哈
猝不及防
白rap！
啊啊啊啊啊啊明侦排面
密室解开凶手是小白，密室解不开凶手肯定是小白
我爆我自己
我也是
我也是!!!
这是没剧本？
这本白白真的强
白敬亭！！！！
那怎么关门的啊
魄魄
俺也是！
我家的白白！
白白白白白
漫画朋友游戏
白白超dio!!!
？？？？？？？？？？？？？
双厨狂喜
三连了
前方前方高能，大家快跑
乔燃，我梦开始的地方
我破我自己
玉兰油就算了
双北永远的神！
我               破             我                自                己
最喜欢这一集！小白牛逼！
朋友游戏啊这是！
这是另外的价钱
让他恰！
白bra
哈哈哈
skr
何老师:密室没解出来，小白是凶手 撒老师:小白解出了密室，是凶手
說實話一直怕明偵被發現，就是怕你們這樣。本身就是每一期都借鑒一個方法
哈哈哈哈哈 密室解不出来
张伟！
这期何老师和哈士奇高能
白敬亭老公！！！
啊啊啊啊，大爱
是代言人，不是大使啦……
白白排面啊啊啊啊a
土三油就算了吧
我们小白绝了。
哈哈哈哈，小白
白白
亭亭好棒
小白！！！
贼爱白敬亭啊哈哈哈
你有这样的渠道为什么不告诉我
主要是谢娜
小白可以，土三油算了，约其他的不好吗
我们白白真的超棒！
明侦女孩报道
名场面！！！
小亭！！！
算了算了
别剧透宝贝们
朋友游戏？
俺也一样
小白自己破自己的密室
我可以多恰片片其他的饭 但是土油不行
哈哈哈哈哈哈
双厨！！！
玉兰油再见
表白双北cp
？？？？？？？
我白太棒了
土油拜拜
白排面。
表白明侦!
小白可，土三由不可，可支持其他代言
那是另外的价钱
双厨狂喜啊啊啊啊啊啊啊啊啊啊啊啊
这是另外的价钱！
哈哈哈哈
为撒老师打call
这是什么哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈
明侦最爱
白白破解密室好厉害，每次都被当成凶手
这期确实抄了朋友游戏里的关卡
哈哈哈哈哈哈哈哈哈哈哈笑死我了
哈哈哈哈哈哈哈哈哈哈哈
张若昀！！！！！
土三油洗白嘛？再见
我揭发我自己
哈哈哈哈
那是另外的价钱
这段真的牛批
脑子洞太多了哈哈哈哈
给我家小白排面！！！
鸥姐
哇啊啊啊啊啊啊啊啊是白白啊
白白 密室之神
哈哈哈哈哈哈哈哈哈
超爱哈哈哈哈哈
哈哈哈哈哈哈哈哈
白白白白
明侦排面
哈哈哈哈哈哈哈哈
这是另外的价钱
啊啊啊啊啊啊啊
超爱小白和小撒
让他恰
白白
我也是哈哈哈哈
白rap
哈哈哈哈哈哈哈哈哈哈哈哈
排面
我也是！！
库里！！！
哈哈哈哈哈哈哈
朋友游戏
小白这是花钱了吧
现场所有人的卡
！！！双厨狂喜！！！
哈哈哈哈哈哈
白rap排面
怪不得hhh
猝不及防
片片居然解说了明侦！
这不就是抄袭某个日本漫画的设定？
名场面之一
双厨狂喜
白白啊啊啊啊啊
白白
白夜追凶
来了
弹丸论破？
啊啊啊啊啊啊啊啊，我白，我太爱了
爱情鼓掌出自此处
明侦良心综艺 又好笑又有梗又高能
弹丸论破
我拆我自己
！！！
我做了小三，成了傍尖儿，这事儿没法翻篇儿
土三油，就你也配？
哇 超喜欢明侦
明侦女孩！!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1
啊啊啊啊啊啊啊啊啊啊啊啊啊
小白小白小白小白小白小白小白小白小白小白小白小白
别剧透呀哭了
这集推理好喜欢，看了好多遍
这恰饭恰的我喜欢
俺也一样
你币有了
我也爱小白
让他恰
明侦真的重刷好多遍
俺也一样
我当了小三，成了傍尖儿，这事没法翻篇儿
朋友游戏
玉兰油哪里配得上白敬亭
乔燃我滴白月光
最喜欢的案件
别买
白白啊啊啊啊
这期我第一次做笔记
真的太爱白白了
弹丸论破2？
啊啊啊啊啊啊
啊啊啊乔燃
小白专门破解密室
啊啊啊啊啊啊
哈哈哈哈哈哈哈哈哈哈
白保险不配拥有姓名吗？？
"要重刷明侦了啊啊啊啊啊啊啊啊啊啊啊啊"
这个凶手绝强
白保险不配拥有姓名吗
我就这期和xz那两期没看...
明侦排面！！！！！
啊啊啊啊明侦！！！！！
我也是
明侦排面
这个剧本我玩过
这个剧本我玩过略有改动
乔燃认识了白敬亭
双厨狂喜！
冲着封面也要三连
我也是！
弹幕安利可以 能不能不要剧透啊
玉兰油算了吧
这是小白传统艺能了
朋友游戏
皮笑肉不笑
何撒白鬼鸥
小白值得，土三油不约
我不行了哈哈哈哈哈
抄就硬抄
朋友游戏?
快跑
我看到这里才发觉我看过这集
自爆卡车
他吃了！他吃了！！
白白太帅了
还吃掉线索巧克力
小白很好，玉兰油还是算了
还有吃！！！！道具！！！
库里  库里   库里 库里  库里  库里 
排面
不加糖！！！
这是另外的价钱
白白真的绝了
弹丸论破是这样？云观众说啥呢？
张若昀本期高能
来了！！
明侦排面
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
另外的价钱！
又不是只有弹丸有这个手法，能不能别ky
这集没看懂
明侦死忠粉来了
这期吹爆小白！
小白是真牛
小白很好，玉兰油不可
开场暴击！白白！！！
弹丸三年粉表示真不是弹丸，别ky了
我明侦排面！
不买
白白真的牛牛牛
明侦案件都有借鉴，去看别的期就知道了
哈哈哈哈哈哈哈哈哈哈
猝不及防
我宁愿多买一份他的其他代言也不买土三油
哈哈哈哈哈或
我宁愿多买一份他的其他代言也不买土三油
快跑！
肉笑皮不笑
啊为什么为什么偏偏是玉兰油！
哈哈哈哈哈哈原来是olay
卿本佳人，奈何姓甄
土三油还是算了
说谢娜的看完了这期吗？这期后面谢娜进入状态后很在线好嘛
你有几个洞
老公太聪明了
这期不是模仿的朋友游戏的坏话双六吗
只要不知道自己是凶手就不会暴露哈哈哈
我爱这个男人
土三油！
前面前面那些刷弹丸的，不要给我们弹丸招黑好吗？我是没看出来哪里有像的
这是另外的价钱
小白很可以！！！土三油不可
土三由啊
玉兰油
白敬亭爱你！！！
玉兰油
梦幻联动
土三油就算了
這集谢娜拉胯，无语
白白啊
Hhhhh男主
哈哈哈哈哈就知道
两个币 一个给明侦 一个给小白
来啦！
自带道具
弹丸论破?
另外的价钱
游戏规则是借鉴的朋友游戏，不过剧情和手法完全不一样
我撒撒，啊啊啊啊
刘昊然！
张若昀！！！
土三由还是不了
白白
密室王者-白
哈哈哈哈哈哈哈哈哈哈哈
啊啊啊啊啊明星大侦探
我也
张若昀性感的大脑！！
这是另外的价钱！
白rap排面！
双厨狂喜！！！！
哈哈哈哈哈哈
张若昀逻辑超清晰
啊啊啊啊啊啊白敬亭！！！
另外的价钱！！！
小白这个关键线索坑了自己
这是另外的价钱
白敬亭白敬亭白敬亭
啊啊啊啊啊见白滚
我最爱的综艺！！！！！！
我也是明侦！
这是另外的价钱！
张若昀真的高能
这是另外的价钱
小白太聪明了
白白牛的
张若昀啊啊啊
这是另外的价钱！
白敬亭真的好聪明啊
白敬亭
白rap!
其实明侦每期案子几乎都借鉴了著名的电影或者漫画小说等的剧情
密室之王白
排面！
弹幕连弹丸的游戏都没玩过吧
我心里永远的白月光
小白小白小白！
白敬亭啊啊啊！
密室之王！白敬亭！
参考了朋友游戏
印象深刻
弹丸论破和这根本不像好吗
小白超强
啊啊啊啊啊
玉兰油不行
弹幕说抄袭的，明侦里大多数案子的剧情都是套用知名电影剧情的
白敬亭排面！
弹丸论破？？？
初原
这是另外的价钱！！！
哎 这一期我怎么没看过
自己破自己的密室
666
来了来了
谁是卧底？？？
玉兰油不行
这是另外的价钱
明侦！！！双厨狂喜！！！！
酒店惊魂强推
姓甄的在《明侦》没一个好结果
玉兰油吗
白敬亭啊啊啊啊
白白这集 超级高能
对对对。真的超级好看
明侦！，！，
这是他自己带的哈哈哈哈
害
天哪！！ ！
双厨狂喜啊啊啊啊啊啊啊啊啊啊！
请弹幕不要ky，明明这集娜娜玩的挺好的
主要看浩然找谁一对一
朋友游戏！？！
小白密室之王
jk？保安呢？（doge）
这不就是朋友游戏吗
小白超厉害！
我也是！因为明贞喜欢的白bra
我也一样
来了  不辜负我的等待
没剧本，好吗？不知道别瞎BB
这集白白超强
表白白白
我也在明侦爱上了他
姐妹们，咬一买三
这哪像了？什么都能说是抄袭？真怀疑你是反串黑，无语
双厨狂喜
南衣和陆之昂！
明侦永远的白月光
为什么要是玉兰油啊啊啊啊啊
NTtnnn
9
明侦排面
卡也都是自己的
向全世界安利我白！向全世界安利我白！
转弯猝不及防
表白蓉妹
这是另外的价钱
土三油告辞
这是另外的价钱
双北！
ohhhhhhhhhh
白演员加油
盗梦空间那个可绝了
白敬亭牛逼！！！
吹爆明侦
哈哈哈哈哈哈哈
猝不及防
玉兰油就算了吧
他超棒
白大神
白敬亭白敬亭冲冲冲
白敬亭牛逼！！！！
这是另外的价钱！
白拉普！！！
olay之前代言不就是之前那谁吗？
自己破自己哈哈哈哈
一个日剧的剧情
看这个的时候我拿个本画了好久！
明侦排面
这期小白高能！！！
对对，超牛
昊然！！！！
我一下就推开了
啊这
梦幻联动，双厨狂喜
这是另外的价钱
nznd勇敢飞！
白敬亭给我冲！！！！！
结果小白把自己推了
白敬亭密室终结者
小白哈哈哈哈哈哈哈
小白好厉害
这期小白超6！！！
我也！！！！
这恰了几波饭
这期烧脑
⊙∀⊙！⊙∀⊙！
最后一季就算了
恰饭
白敬亭～～～
我就想知道啥时候出网瘾学校杀人事件
哈哈哈哈哈哈
爱了
上面的，那是节目组准备的
黑即是白
哈哈哈哈哈
白敬亭！未！来！可！期！
我也
白敬亭密室的神
小白这期是凶手好像哈哈哈哈哈哈哈我破我自己
开心！！！！！
这是另外的价钱
哈哈哈哈哈哈哈哈哈哈我一把推开了她我说这是另外的价钱封神
撒撒：那就是你了小白
我的本命呀
自己发现自己的证据哈哈哈哈哈哈哈
为了小白 给你给你都给你
白白真的好强
我白！！！！你币有了
白敬亭真的入股不亏
小白真的是宝藏男孩啊
俺也一样！
明侦每一集都好看
！！！！我爱明侦！！！就像我爱撒撒一样！！！！
看了明侦 圈粉的小白
双厨狂喜
小白期期高能，我有一个脑洞……但这期真的太强了
双厨狂喜
为陆之昂打CALL
哈哈哈哈哈哈哈哈
恰饭了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
果然
？？？？？？？
日漫朋友游戏的设定
尬舔
名侦！！！！
做了个假的惩罚间
哈哈哈哈哈哈哈
白Bra
这是另外的价钱哈哈哈哈哈哈哈哈
小白呀
这个太难了
小白也不是科班出身
表白白敬亭
演员！！！！！
恰饭？
何撒白鬼鸥
我超喜欢
双厨狂喜
这是另外的价钱！！！
每益添也超好喝！！！不带粉丝滤镜的！！！
白敬亭啊啊
小白这集贼吊！！！
小白自己破自己的那期吗
超棒！！！！
！！！啊啊啊啊啊狂喜
让他恰！！！
我也是
玉兰油 不约
梦幻联动
哈哈哈哈哈哈哈哈
说是弹丸论破的看过弹丸论破吗
我也！！！！
双厨狂喜
一脑的洞哈哈哈
白敬亭！！！！！
大爱！
海上钢琴师看过
这不是一个日剧吗？朋友游戏？
排面
男一是谁来着？
白白！！！！
这个收官比第五季收官好多了！！！
快快乐乐可难看
上吊我去
红红火火恍恍惚惚
巧克力：我是药？
小白啊啊啊啊啊
撒老师：那就是你了
这是另外的价钱！
这是另外的价钱！
白白！！！
为了名侦
差点把自己坑进去，哈哈
这是另外的价钱！
厉害了
白白！，！！，！
小白片片可以，玉兰油不约
这是另外的价钱！
昊然牌面
? ? ?
失忆本加凶手我玩过！超绝望！
哈哈哈哈哈哈哈哈哈哈或
就这？？？？？？？？？？？？？
浴室杀人！！！！！！！！
难道没人发现小白真的很钱吗？身上的衣服都是HBA的
吹爆名侦
俺也一样
我太爱白白了！！！
w两个世界？
猝不及防
哈哈哈哈
在片头我一定想不到是为了个打广告
我丢哈哈哈哈哈哈梦幻联动
皮笑肉不笑，肉笑皮不笑
olay？
小白可以，olay不行，没得谈，再见
我的最爱！第一季老粉来了～
姓的的好惨哈哈哈
小白高能！！
皮笑肉不笑名场景
顾南衣啊啊啊啊啊啊
这是另外的价钱
恕我直言，综艺都是剧本＋人设，没必要这么吹嘉宾，应该吹编剧
啊啊啊明侦
我喜欢的up恰了我老公的饭！恰！
哈哈哈哈哈哈好可爱
所以你被抓了
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊十月份呐！！
双厨狂狂狂狂喜！！！
让他恰
另外的价钱哈哈哈哈
优质玩家
自备道具
+
明侦排面
另外的价钱
排面
都快去看，集集高能
哈哈哈哈哈哈哈
我也是！
我笑了
撒老师！！！
我真的太爱小白了
一生推何撒鸥鬼白!!!
为角色准备不能夸夸，恰饭就都不是真心的呗……人和人基本的尊重呢
我爱片片我爱明侦！
这期刘昊然绝了
表白库里好吧
失意的那个 有印象
双厨狂喜
这是另外的价钱！！！！！
明侦排面！！！
我们也好着急
这集小白高能
让他恰
朋友游戏。。。
我就知道
啊啊啊
朋友游戏
我就是明侦入的坑哈哈哈哈哈哈又聪明又帅
双厨狂喜
这是另外的价钱
白敬亭白敬亭
白敬亭太强了
明侦女孩冲鸭！
吹爆！！！！！
成了傍尖二~
阴阳怪气出现了！！！三厨狂喜
哈哈哈哈哈哈哈哈
热乎的
小白期期高能
这不就是朋友游戏剧情吗
看头号玩家超级烧脑
玉兰油就算了
白rap，我来了
明侦！！
全程高能，完全看不够
小白是真的聪明
来了来了哈哈哈
双厨
这居然还能解说！
白敬亭：我抓我自己
我也是
头号玩家！全程高能！ ​
恰
哇，小白好帅
哈哈哈哈哈哈哈
这不是抄袭漫画朋友游戏吗？
朋友游戏
双厨狂喜
刚刚补完全部 开心
这是另外的价钱
明侦排面
没错没错
早就料到
这些道具都是白白自己准备的，超用心！
我也是看这个喜欢上小白的
弹，，，弹丸论破？？
还是喜欢撒老师
自带道具
双厨狂喜
哈哈哈哈
双厨狂喜！！！！
让他恰，让他恰
白白高光！！
我就说怎么突然夸起了白敬亭，原来是在恰饭啊
逐渐跑图
朋友游戏  《朋友游戏》
弹丸论破！！！
我破我自己
哈哈哈哈哈哈哈哈哈笑死我了
鬼鬼
超棒！！
鬼鬼
小白nb
名侦探还有鸡条前四季好看
哈哈哈哈哈哈哈
这个一遍看懂。
我也是呢呢呢！哈哈哈哈哈
这是另外的价钱
小白真的密室杀手！！！
双厨狂喜
猝不及防
你随便恰，我们不吃安利
这期白白真的超厉害
？？？？
猜到了
本家犯罪现场东民粉路过
犯罪现场也可以看
这是另外的价钱，我在前面唱跳，你在后面上吊
“我有一个脑洞”
啊啊啊啊啊啊啊啊啊啊啊啊啊啊昊然
