第一个
嘻嘻
这棺材保熟吗
你的祖宗
恭喜！
恭喜恭喜
发现诺崽
在现场，我是那个投影旁边的气球
两枚硬币，随个分子
诸葛大人明明是神捕坊的人
高能
百年好合
百年好合
磕到了  磕到了
剧本杀啊
恭喜恭喜恭喜
把我炖了给各位助助兴
一个小时，热热还能吃
百年好合
真高级
恭喜
恭喜
傻孩子们，快跑啊
awsl
生意行啊
3000＋人就离谱
兄弟，你他喵嫁给我吧
3000＋
棺材皮子金子做的还是棺材夹子金子做的
好耶
这不得直接偷家？
恭喜！！
正片开始
嫁个小明无敌，快快快生个小明
百年好合
答应他 答应他
beautiful
百年好合
百年好合
百年好合
恭喜梦老师
22:05 3000+
早生贵子早生贵子
三连当份子钱
惊现霉霉
恭喜恭喜！
兄弟你愿意嫁给我吗
双厨狂喜
哇哦
百年好合～
必须三连 
恭喜恭喜！
恭喜恭喜！
百年好合，早生贵子，恭喜恭喜，梦泪大大老婆好美
囍囍囍囍囍囍囍囍囍囍囍囍囍囍囍
在现场我是摄像师的头发
正片开始
3000死人？
恭喜恭喜
恭喜恭喜
霉霉的歌 哈哈
开始了开始了
恭喜恭喜
其实你可能视频都投两个币 
BGM直接把我炸出来
霉霉梦幻联动！
囍
恭喜恭喜
两个币就当份子钱了
眼镜出镜是不是有点……
我一个男的都觉得梦老师现在好帅
让我来主动吧，好兄弟（不是）
22:09 3000+的兄弟讲话阿
恭喜恭喜
来了来了
恭喜恭喜
好美
你劈我棺材是吧
祝百年好合，早生贵子
一两大约1千块哦^o^
哇可以可以
恭喜恭喜
恭喜梦老师
恭喜 
恭喜恭喜哇
正片开始
百年好合，早生贵子！
百年好合
恭喜恭喜啊
前方高能
囍
百年好合
祝福祝福
这可都是大棚的金子
恭喜恭喜
来人把我杀了，给他们助兴
这币先欠着 等有了投两个
恭喜恭喜
泪目
最后的两颗币给你们了
六扇门？？？
恭喜！！！！！
恭喜恭喜！！！！！
有人说你就信？（狗头）
百年好合
百年好合
恭喜
恭喜
梦嫂美，梦泪帅
99999
投币随礼！新婚快乐！
真 磕到
3000+的人说句话呀
百年好合
瓶子与丸子的逆袭
哈哈哈哈哈哈哈哈
恭喜
百年好合
霉霉的歌!
小破站咋回事这能上热搜？
第二棺半价
恭喜恭喜
恭喜哇！
999999
百年好合!恭喜!
恭喜恭喜
OHHHHHHHHHHHHHHHHHHHHHHHHHH
恭喜
恭喜恭喜
白头偕老
百年好合永结同心
恭喜恭喜
百年好合
你是故意找茬是不是？
这是剧本杀吧
正片开始
泪目了
百年好合
百年好合
百年好合，白头偕老！
两个币算我份子钱
我币投完了
前方高能我来做你们的父母为你们捂上眼睛！！！！孩子
9999999
22：17
百年好合！！！
恭喜恭喜
恭喜恭喜
一诺开心的像个孩子
百年好合
囍
百年好合
哇塞
投了投了，份子钱我随了
囍囍囍囍囍囍囍囍
是我脸盲了吗为什么我觉得梦嫂和茄嫂长得好像
哈哈哈好沙雕
我靠！！大喜啊
囍
来啦来啦！！！
恭喜梦老师
祝梦老师百年好合！！！
百年好合梦老师
两个币随份子钱
恭喜
祝福！！
99999999
霉霉
来人把我杀了给二位助助兴
百年好合早生贵子
冲了
我看着手机一脸姨母笑
恭喜恭喜恭喜
恭喜恭喜！！！
弹幕逐渐变少
百年好合
恭喜梦泪老师！祝长长久久
恭喜恭喜恭喜
身临其境
感觉梦老师穿古装好有感觉啊
恭喜恭喜！百年好合
随份子各位
哇
ohhhhhhhhhhh
恭喜
白头偕老，百年好合 
棺皮子金做的，还是棺里金做的
恭喜恭喜
长长久久啊
恭喜恭喜
百万播放量预订，梦老师新婚快乐，百年好合!!!!!!
恭喜恭喜
恭喜！！！
千年好合
祝福
大棚的
999
你嫌贵我还嫌贵呢
9999999
左边那个人演的好好哈哈哈哈
高级
恭喜恭喜
wccc这也太
4000＋了
恭喜呀
囍
要一直幸福
百年好合
兮兮有一点胖胖哒
你这儿棺皮子金子做的还是棺盖子金子做的
嫂都梦泪养肥了双下巴瞩目
生异形啊哥们
是在玩剧本杀吧
霉霉！
这么说，你很勇哦
恭喜
金色传说？
囍
恭喜恭喜！！
哦？
百年好合!!!
可恶，没有币了，先欠着
百年好合
3连就当随份子啦
帅帅帅！
恭喜恭喜
百年好合！
我看见徐必成了
恭喜恭喜
哇哇哇哇哇哇哇哇
cao，没有币，投不了。改日有币再投
这歌！DNA动了！
恭喜
普通的宝箱
霉霉！
哈哈哈哈哈哈、
在现场我是那朵花
恭喜恭喜
祝福梦老师！
哇塞
喜糖！！
百年好合
“我太羡慕了我c”
我是气球在现场
你嫌贵，我还嫌贵呢
百年好合
梦 泪 买 棺
恭喜祝你们百年好合真心祝福
梦 泪 买 棺
看着都把份子钱给了
霉霉我直接起飞
恭喜恭喜，百年好合！祝福梦老师
阿西，为什么我没有币啊！！！！
恭喜恭喜！
要来啦
挖槽
恭喜！
恭喜！！！
前方高能
恭喜！
恭喜(*^_^*)
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
瓶子怒吼
你这棺盖子是金子做的还是棺盒子是金子做的？
恭喜恭喜恭喜恭喜
恭喜恭喜
百年好合
小学生之父
流泪了
恭喜！
百年好合！早生贵子啊！
梦老师出息了
热搜？
囍！
百年好合
恭喜
囍
不是吧结个婚还要剧情
6666666
百年好合
百年好合
囍
单身狗在线激动！！！99！
恭喜恭喜恭喜恭喜恭喜恭喜恭喜
生孩子
百年好合
赶紧生个小梦泪！
百年好合
囍
早生贵子早生贵子
别人结婚，看看就行了，戾气别那么大，农批运营犯蠢啥热搜都买，结婚这种事咱就不冲了[脱单doge][脱单doge]​
牛逼
哇  这个好哇
囍
囍
茄子茄子茄子
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
ohhhhh
恭喜，恭喜
祝梦老师百年好合，早生贵子
老板这棺保熟吗（）
棺材板是金子做的还是棺材盖是金子做的？
百年好合！！！！！
冲啊兄弟们
虽然恭喜梦泪，但是热搜第一是不是有点…[微笑]​
要你管？​
恭喜
这个币，我投了，祝你们长长久久的，永不分离
那可不是，都带着眼镜呢
怪不得今天没直播
囍
百年好合
恭喜恭喜
百年好合
好家伙，带制作！！！
恭喜恭喜，百年好合！
梦老师yyds
梦老师加油
老板娘:你看现在那还有棺材啊（doge）
百年好合
诺崽
百年好合
4000多个人说句话啊
囍
热乎这，一小时
为什么不用红
999999
老板娘:你瞧瞧现在哪儿有棺材，这都是大鹏的棺材
恭喜
恭喜
百年好合
你嫌贵我还嫌贵呢！
百年好合！
百年好合
一定要幸福呀，好不容易盼到现在，99
恭喜工资
恭喜恭喜
恭喜
恭喜
老板，你这棺材是金皮子做的还是金粒子做的
祝福梦老师！！！！！！
份子钱随了啊啊啊
兄弟们把恭喜打在公屏上！！！
恭喜
恭喜
恭喜
恭喜
投币了
投个币份子钱
9999
敬业的群众演员们 神助攻
浪漫
恭喜啊！
恭喜恭喜恭喜
百年好合
恭喜
刑部《有妻徒刑》
百年好合
好甜
你要不要吧
一定长长久久啊啊啊啊
呜呜呜呜呜呜呜呜呜哇哇哇
百年好合
恭喜恭喜
冲
哇哇哇哇
恭喜
999999
帅
恭喜恭喜
百年好合
我的妈呀
这棺材保不保熟（dog）
百年好合！
恭喜
恭喜恭喜
 份子钱两个币拿走
这都是大棚的棺材
赶紧送了当份子钱啊！！！
白头偕老，百年好合 
恭喜恭喜
百年好合
梦老师求婚耶
恭喜
这婚礼爱了爱了
霉霉的歌
恭喜
百年好合
也就一波兵线的钱
恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜
哈哈哈
百年好合
浪漫～
新婚快乐
nb
大制作
百年好合
冲
你看这现在哪还有棺材啊，这都是大棚的棺材，你嫌贵我还嫌贵呢
你这店保熟吗？
杀狗了简直
百年好合啊
份子钱已交
老板娘：你是来找茬是不是
让我来↑
恭喜
百年好合
囍
百年好合
我在现场我就是那个灯光
家里小儿买不起名刀了（doge）
生个小明
早生贵子
大制作
你劈我棺材是吧
人生：1914（doge）
恭喜恭喜
恭喜恭喜
你这棺材是金子做的还是盖子是金子做的
祝百年好合，早生贵子，永结同心
99999999
百年好合吖
偷家了哈哈哈
早生贵子
大制作
笑得好甜
梦老师我直接三连了
早生贵子
正片开始
《房间已经开好了》
百年好合
百年好合
泪目
我已经哭了
99
梦嫂胖了点但是更好看了
恭喜
百年好合~
ohhhhjjhh
把我杀了给两位助助兴
百年好合！！！
百年好合啊啊啊啊啊啊啊啊啊啊啊
恭喜恭喜
来了来啦
9999999
这棺材金子做的还是人骨头金子做的
baini
全程在看直播，看得我老激动了
百年好合
小儿的了伤寒可还行，笑死
百年好合，早生贵子，白头偕老，子孙满堂
百年好合
幸福！
百年好合
两币份子
呜呜呜呜
百年好合啊！
祝百年好合!囍囍囍囍囍结良~~缘呐!
百年好合
三连随份子了
恭喜恭喜恭喜恭喜恭喜
百年好合
百年好合
恭喜恭喜
百年好合！！！
我快看哭了
卧槽，这鼻子。。。。
百年好合
祝福！
wow
biu~
恭喜
哦哦哦哦哦哦哦哦哦
"我梦老师韩信平时偷水晶和喝水一样，你这窃贼,梦门弄信!"
卢本伟玩过
白头偕老，早生贵子
恭喜恭喜
我卖棺材只能给你生棺蛋子
百年好合
百年好合！
梦泪和兮兮说的是玩剧情杀，结果自己准备好了求婚
都是金子呢
喜结连理
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
纸上
wohhh
是密室逃脱吗
恭喜！！
梦老师梦嫂百年好合
恭喜
百年好合
这一箱金子，你可搬不动
囍囍囍囍囍囍
祝福999999
这个故事哈哈
呜呜呜很幸福
已投币！！！！
百年好合
额贼他妈
这就是xxs的神是吧
摸鱼
李奶奶敲门，开！
野区损失一名大将
刑部叛你有妻徒刑《囍》
百年好合
兮兮脸好大
3000+就离谱
好耶
你这棺材皮是金子做的还是棺材粒是金子做的
必须三连
百年好合
泪目
两个硬币随份子了，祝梦老师和梦嫂百年好合！
梦泪:你这个棺材是金子做的还是银子做的（doge）
双厨狂喜
梦华强。
早生贵子
99
百年好合！！！
恭喜
是我卡了吗
恭喜恭喜
恭喜
好浪漫啊啊啊啊啊啊恭喜兩位祝百年好合
恭喜恭喜，祝百年好合
见证！
三连随份子
已随礼两币。祝我男神女神长长久久一辈子
牛啊
百年好合
播放量肯定不在乎，我只说一句早生贵子哦
极乐迪斯科？
救的心上人，治的相思病
相思病
好家伙还是个电视剧
百年好合
白头偕老
百年好合
笑死
99999
DNA动了！！！
百年好合
百年好合
9999999
冲
有点像茅坑蹲厕，向隔壁要纸（doge）
剧本杀之求婚
百年好合！
恭喜恭喜！
百年好合
梦老师yyds
你这棺盖子是金子做的还是棺板子是金子做的
两个币的份子钱，老师拿好！
《诶你不是来抓贼的吗》（
投个币随个份子钱
韩信偷了水晶？（不是）
梦老师百年好合啊
来个小明
兄弟，你愿意嫁给我吗（doge）
两个币随份子
百年好合
恭喜恭喜
99
正片开始
冲冲冲冲冲
ohohoohohoh
瓶子啊！！！
感谢
哇啊啊啊啊啊啊啊
恭喜恭喜
这是，那位公子、这么有钱啊？
百年好合
百年好合
老板娘：你看现在哪有棺材，这都是大鹏的棺材
恭喜！
刑部，这可太邢了
不愧是你，老梦泪！
哟，闪闪发光的？
我DNA动了
恭喜
6666666
祝福
恭喜恭喜！
百年好合！
正片开始。
百年好合！！
诺崽笑的跟傻子一样哈哈哈哈乐死我了（重点画错）
余生我来主动
百年好合
祝，梦泪早生贵子。
孝警阿特了解一下
早生贵子！
百年好合
老板娘，你这棺材板是用金子做的还是这棺材是用金子做的（doge）
恭喜哈哈哈哈
郎才女貌郎才女貌
百年好合！
唐探
哇
囍
这棺材保抬吗
百年好合！！！
瓶子哈哈哈哈哈
我去好浪漫！
好浪漫
百年好合~
祝福祝福
梦老师好会
99
呸、求婚
99999啊祝福！！！
百年好合
老板你这棺皮子金子做的
孔连顺
祝福！！！
囍
憨憨一诺
还是棺瓤子金子做的（doge
囍囍囍囍囍囍囍囍囍
故意找茬是不是
祝你们幸福，新婚快乐！
百年好合，梦老师，这几年的愿望实现了（感动哭了）
随个三连份子
恭喜
这都是大棚的，你嫌贵我还嫌贵呢
99999
《大病》
恭喜恭喜
老板：你就说要不要把
突然出戏hhh
份子钱
是不是叫肖小明啊？
hhhhhh
国   产   剧   情
正片开始
百年好合
百年好合！生个小明!
玄学
百年好合
冲了
好有意思
恭喜恭喜
两个币份子钱已送上
冲
哈哈哈
你要不要吧
恭喜恭喜百年好合
一诺？
礼成
两币当份子钱已到账
百年好合！！！
老板娘：你嫌贵我还嫌贵呢
老板娘：你tm找故意找茬是不是
bgm：welcome to newYork
Welcome To New York！！！！！！
老板娘:你嫌贵我还嫌贵呢，你看现在哪有棺材啊？
999
百年好合
正片开始
这棺要保熟我肯定买啊
来人！快把朕杀了给各位助助兴！
恭喜
恭喜啊！！！！
百年好合
随份子
这次直播名义上是剧本杀，其实是求婚仪式
随个赞
生日快乐and百年好合！！
9999
恭喜！
百年好合
囍
百年好合
恭喜恭喜
不错不错
哇塞！
辣个男人，结婚了，真好
老板娘到底哦你是金子做的，还是这棺材是金子做的啊
恭喜！！
礼貌：你华强吗？
百年好合
百年好合
冲了
冲
祝福两位吧！
黑大帅
恭喜恭喜
是我看错了吗，我怎么看到兮兮脖子上有喉结？
早期偷水晶，如今偷人心
wow兮姐好美
这两个币就当份子钱了吧
随了随了
家里的...小明
霉霉好评
得了...不出宝石病
百年好合
百年好合
冲
老板娘：你故意找茬是不是？
来了来了
恭喜
偷水晶养你啊
老板娘你这棺材盖是金子做的还是棺材钉是金子做的（
百年好合！
霉霉啊啊啊啊啊啊啊
刚看完瓶子，这又一个
ohhhhhhhhh
冲
百年好合
女的不好看
有妻徒刑
好尖
这个棺材是金做的，还是这个里面的人是金做的
你是故意找茬是不是
好家伙DNA动了
99999
恭喜霉霉客串
祝福祝福
百年好合
哈哈哈哈哈
恭喜恭喜
百年好合(✪▽✪)
DNA动了
祝百年好合
一诺好开心
你要不要吧（doge
哇哦
好甜啊
接下来，余生让我来主动吧。啊啊啊啊这句话好甜
接下来的余生，让我来主动吧。啊啊啊啊这句话好甜
你看现在哪有瓜 这都是大鹏的瓜 你嫌贵我还嫌贵呢
囍
十五块 三十斤
这棺材保熟吗
帅
瓶子和梦老师差两天啊
恭喜恭喜，百年好合
这棺材板是金子做的还是这棺材盖是金子做的
一诺贼高兴哈哈哈
百年好合
恭喜恭喜
随礼三个币
霉霉
百年好合
全程姨母笑..爷青结
恭喜
囍
哇
恭喜！
我霉！！
百年好合！
好好的让我相信一次爱情
别动，去野区扫荡一下 （区区两百难得到梦老师吗
呜呜呜
啊啊啊啊一定要幸福
宝箱，是普通宝箱
沾沾喜气
早生贵子教他偷水晶（女孩就算了吧hhh）
我看到了三个美女向我走来
早生贵子
百年好合
恭喜恭喜
喜
百年好合
你这棺材是金子做的还是里面有个奥斯卡小金人啊？
霉霉啊啊啊啊
百年好合
好耶好耶
这都是！大棚的棺材
恭喜恭喜
李白的剧情？？？
这复活甲有点小贵
左边零度？
离谱离谱
哭了
百年好合！
百年好合！
我霉！梦幻联动！
好浪漫
百年好合
这口棺材保熟吗？
正片开始
上面的兄弟不至于↑
恭喜梦老师
ohhhhh
婚外人士：没有批音
百年好合！！
百年好合啊
百年好合
你要不要吧doge
霉霉！
恭喜梦老师
666
祝福！！！！！
祝福梦老师
哈哈哈哈哈
祝福
hhhhh
我靠靠！我有一件同款汉服！！
伤寒hhhhh
恭喜恭喜
诺崽
恭喜梦老师！！
呀！真的很有心！！！恭喜！
百年好合早生贵子
泪目
好帅
来了
份子钱一定
恭喜恭喜
逐渐忘记标题
你这棺材金子做的还是金粒子做的
99
99
百年好合！
恭喜
兮兮生日快乐梦老师百年好合
小小飞也来了？
百年好合
霉霉！
好耶
What's up 老板娘，你这棺材盖金子做的该死棺材板金子做的
百年好合永结同心，白头偕老，早生贵子
恭喜恭喜恭喜
祝梦老师幸福一辈子
我随份子钱2个硬币
百年好合
百年好合！
哇
华强:你这棺材板金子做的还是棺材盒是金子做的（bushi）
老板，你这guan盖子金子做的，还是瓜粒子金子做的？
恭喜恭喜！
兮兮姐真被黑乎乎养胖了
哈哈哈哈哈
老板娘：你找茬是吧
随上份子钱
梦老师不会是恶贼吧
百年好合！！
阴阳怪气
得了痔疮
正片开始
-正·片·开·始-
老板你这棺材板是金子做的还是棺材壳是金子做的
恭喜
救韩信得了偷家病
哇
Kswl
百年好合
江湖人管江湖事，（我乃魔道林红烛
百年好合
瓶子！！！
投个币就当是挖随份子了梦老师
梦泪：和我结婚吧，宝！我打游戏很厉害的
还玩点江湖
百年好合！！！
这棺材盖是金子做的还是棺材盒是金子做的
古装和眼镜好有违和感doge
泪目
哇梦老师，时间这么快
百年好合
剧本杀求婚？？？
恭喜恭喜
哇！这个出场太帅了，梦老师加油啊
百年好合
哇哇哇我霉的Welcome To New York!梦老师选歌可以啊！
恭喜恭喜！百年好合！
99999999！百年好合！
又动我DNA
正片
偷家的跟梦老师学，求婚也得跟梦老师学
百年好合
百年好合
哈哈哈刚看完唐探2过来又听到这首
百年好合
囍
百年好合
爱了爱了
投两个币，随份子
小小飞
有点尬
百年好合
囍
99999999
恭喜啊
百年好合！
999999
哈哈哈哈哈
瓶子
百年好合
肖明
恭喜
囍
囍
你tm劈我棺材是吧
恭喜恭喜
恭喜梦老师结婚
你故意找茬是不是啊！你要不要吧
老板娘：你tm故意找茬是吧
这个布景，有点眼熟啊
糯糯
今天好帅啊
兄弟，嫁给我！来个小明我无敌！
百年好合
有剧情?厉害了
恭喜ヾ ^_^♪
恭喜，百年好合，早生贵子
祝梦老师升官发财 
99999999
百年好合
百年好合，早生贵子
实不相瞒，家中小儿偶感伤寒
哼哼
老板你这棺材板子是金子做的，还是棺材里面是金子做的
你要不要嘛？你嫌贵我还嫌贵呢？
百年好合！
百年好合，百年好合
囍
恭喜恭喜啊
肖明：那我走？
大手笔
百年好合
百年好合
泪目
这bgm吓我一跳
老板娘：这都是大棚的棺材，你嫌贵我还嫌贵呢（doge）
百年好合啊泪目了！
恭喜
百年好合
百年好合
白头偕老
百年好合，早生贵子
恭喜！
这创意太牛了吧
老板你这棺材皮是金子做的还是棺材里是金子做的？
份子钱已经交了
八百多个人 一点多还在看，给我给我出来 
百年好合
你这棺材板是金子做的还是棺材架子是金子做的？（doge）
要是给结婚来上直播(๑>؂<๑）
怎么跟荣耀夫妇一样，以后我会很主动。哈哈哈。梦幻联动
好圆
嘻嘻被梦泪养胖了
我霉的歌
Welcome to New York
双厨狂喜
大制作啊
梦老师把兮兮这两年喂的太好了
恭喜
哇
古代现代都死不起
百年好合
去换衣服了
在现场
泪目
霉霉
9999
恭喜恭喜
恭喜
我做冥间生意的能卖你假棺吗
百年好合
9999
囍囍囍囍囍
剧本杀呀
人生新的阶段，要加油呀
这都是大棚里的棺材，你先回我还嫌贵呢
百年好合！
梦泪老师要开始玩辅助了吗？开奔狼
唐探的曲子的那位能死吗，不服骂我
一诺笑的好开心
这丫太好看了！！！
头一次在b站说，在现场
百年好合！
金做的银子买
999999
百年好合！
百年好合
恭喜
百年好合
这很柯南
6
百年好合
What's up 棺材皮子金子做的还是棺材粒子金子做的？
随份子俩币
woc?
小小飞啊啊啊
恭喜恭喜！百年好合！
1914一妻一世
惊现小小飞！
百年好合
百年好合
恭喜！
百年好合
百年好合
百年好合
百年好合
祝福
