神！！！
好恩比！！！！
清唱无敌
绝了绝了
e神！
昙花一现的猪让
这控制力
我E神还是神啊
兰德里的苦楚（x）
E神！！！
太强了
清唱好強
金广发谁啊不认识
好好听啊啊啊啊啊
刚看过了  再来一遍
有点想哭是怎么回事
医生！
这清唱自带百万音响
正到一個點
哇塞，情绪转换也太棒了吧，瞬间回归阿迪大佬时
原唱有一种特殊的味道！好棒！
陈奕迅！
小学生的神 也是我的神！
牛壁牛壁牛壁！！！
好靚仔
好听
太强了呜呜呜
正片开始哈哈哈哈
头皮发麻
老公老公老公么么哒
无敌！
电吉他不错
把聲好鬼正
啊啊啊啊
我的E神
喜欢这样的编排！不枉等了这么久！
绝了！！！
乐队牛的
啊啊啊啊啊啊啊，鸡皮疙瘩！反复欣赏！
还得是陈奕迅
清唱就吊打了一大堆歌手
鸡皮疙瘩掉一地呜呜
开口跪
画面好像拍mv啊
永遠的臣，好強
龟龟
陈奕迅好牛
这两句简直了
开口跪
最佳改编陈奕迅
唱功无敌
有没有人想到最冷一天的现场
eason!!!!!!!!!!!
超有感染力
卧槽听哭了
就像擦掉了污垢
又长胖了，地板吱呀吱呀的响[doge]
全是细节
论e神为什么是歌神
eason eason
他们说 要顺台阶而上
特然想听张学友唱
太顶啦
格局打开了
卧槽
为什么弹幕都想机器人一样
清唱太厉害了
能唱过陈奕迅的只有陈奕迅本人
神
歌神！！！！！！！
nb！！！！！啊啊啊啊啊啊
无敌
强
坚毅（x）
Eason就是神
我的神！！！！！！
他居然还是坐着唱的!
神，是伪造的
你一样骄傲着那种孤勇
型到震
太牛逼了
你就像那福州真龙～
鸡皮疙瘩
超強
好怕忘词
预言这个第三季度新发的视频会成为我的b站年度视频
为什么一卡一卡的
快去找耳机
高音都好正
666666
鸡皮疙瘩起来了
孤勇者还是陈奕迅唱最对味
这种味道真的模仿不来
Eason是英雄!
真正的孤勇者BGM都是发自内心的，而非外物产生！
原唱无敌
爱你不跪的模样
这弱混都拉满了 还没技巧呢
好听！
无敌！！1
66
最强清唱
这一句直接起鸡皮疙瘩
爱你对峙过绝望 
孤先生好帅！
丢，唱歌的时候好帅
表情也很到位
不肯哭一场
神！！
爱你破烂的衣裳
清唱是真的nb
后半部分要是伴奏就无敌了
这也太好听了
啊啊啊啊啊啊啊啊
鸡皮疙瘩
他
歌神永远是歌神！！！
选吗配吗
太棒了哇呜
哈哈六千在看
开头见
啊啊啊这道光！！！歌神！！
却敢堵命运的枪
兄弟们一定要看到后面啊绝对精彩
全是感情，全是技巧
专门来破站听
爱你和我那么像
Eason
E神E神
为什么清唱啊？音乐很重要啊
去吗
神
唱错歌词了
好强
去吗 配吗
仁川！！！！！！！！！！！
独创者的道路，有时就是孤寂者的道路。但是你不会孤寂，相信吧，永远也不会孤寂
rng加油
nb
这褴褛的披风
别刷孤泳者了有点树枝
唯勇者始敢单独面对自己，唯智者才能与自己为伴 ——余光中
薄纱翻唱了属于是
听得后背发凉
昙花一现的猪让～
你的嘴硬
唐恬YYDS
太牛逼了
BT
谁说站在光里的才算英雄
Eason老粉泪目​
我侄女在我旁边跟着唱，哈哈
医生眼里有泪光！！！
无敌
你的斑驳 与众不同
这段清唱简直绝了
k歌之王
你的沉默 震耳欲聋
陈奕迅你是我的神！！！！
e神
鸡皮疙瘩 爆杀所有翻唱
来内地开演唱会吧呜呜呜呜呜呜
帅
太好听了
Eason!!
我的神！！！！！啊啊啊啊啊啊
哈哈，与众不同的“与”有口胡成“女”的倾向
感觉前面那个清唱比后面这个有伴奏的好太多了。
臣！！！
那个清唱我觉得可以封神。
爱你孤身走暗巷
全体起立
Eason
爱你不跪的模样
陈奕迅！你是我的神！
昙花一现的猪让
1
爱你对峙过绝望
不肯哭一场
太猛了
一生不借谁的光
开头见
在废墟之上
这个眼神，好坚毅
去吗 去啊
陈奕迅真的是yyds 
6000+
以最卑微的梦
为啥我感觉节奏怪怪的
无敌啊 这感染力 再来一遍
你还坐着唱！！
战吗 战啊
上大号了
还是坐着唱！
太绝了！！
抗疫背景真的绝了，伟大的中国人
卧槽
强啊
致那黑夜中的呜咽与怒吼
清唱啊！
全体起立
6000赞？
要是现场多好啊
？？？？？
你身上有起鸡皮疙瘩的感觉了吧
原来在这里是吧
他可是陈奕迅啊
无敌
我是小学生 我爱e神！
wk
E神
s8ig登顶世界冠军
声压好强
才反应过来在清唱！太强了
神
陈奕迅我的神
Eason YYDS！
绝了！
永远的臣
啊啊啊啊！
还得是原唱啊，对味了
第二部分：低转中
坐着也能稳定输出
强混真牛掰
清唱nb
第三部分：中
能不能别搁着ky啊
他穿着破烂的衣裳
直接清唱！！！
谁说站在光里的才算英雄
神
清唱能力好强
是伪造的
再来奕遍！
果然还是很喜欢这首歌
好强
什么叫神啊
才8遍？你怎么不开3倍？
歌神跟你开玩笑？？
这清唱真NB
好想在现场啊
我觉得他每次的现场都比cd好听呜呜呜
啊啊啊啊啊，E神
真正的歌神！
我的天呐
献给人民英雄？
真的牛批
神
宝
开头见！！
头皮发麻
小学生集合！
还得是原唱！！！！
这个版本绝了！
臣無敵
有点不习惯，但是还好
e神
太有感觉了
清唱NB
7000+不说话沉浸式体验
后面是ig
气好长！
啊啊啊
我的小蛋糕呜呜
牛逼
这首歌是很好的一首歌，希望还是别玩梗毁了歌吧
Eason！！！
无敌！！
我只想好好享受
小学校园神曲
坐着！？
跟最冷一天一模一样
还得是原唱
这里还刷别的歌词的幼不幼稚啊
 太厉害了顶顶顶！
头皮发麻
开演唱会啊啊啊啊宝
起立！！
无敌
牛逼
清唱厉害
强得可怕
歌神
音响坏了，E神顶一下
永远的神
EDG!!!!!!!!!!!!!!
无敌！！
为啥没声音
。牛壁
这懒驴的披风！！
像讲杰斯的
太牛批了
你的伤口～在额头上～
绝了
太牛逼了！
《孤勇者》
一生鸡皮疙瘩
帅啊
真好听
我的神！！！！！
这个加的电吉他不错诶
这吉他行
牛逼
真的老了
爱你孤身走暗巷
太棒了！！！
全体起立
无敌无敌
啊啊啊啊
无法白嫖
隔壁小孩都馋哭了
昙花一现的猪让
暴暴
黄继光
背景好感动
这光打的太妙了
别刷孤泳者尊重下原唱吧
对线被爆的鼠王
这段感情爆了
好有層次
爱你孤身走暗巷
神！
e神
太强啦！！！
有故事的歌
眼神！
牛
有泪
太绝了
我就问今天播放量能超过100W不
开口跪，鸡皮疙瘩
陈奕迅无敌
双城之战续集什么时候出？
亏贼！
欢迎回来！
无敌无敌无敌
洗澡喽
easonyyds！
一定要看完，先抑后扬太精彩了，不愧是神
牛逼
这曾经是是属于我们的一首歌（现在也是）
是谁发明了作业
全体起立
大道至简
E神
爱你对峙过绝望
陈奕迅超越了陈奕迅
eason
只有陈奕迅能超越陈奕迅！
战吗？战啊！
全程鸡皮疙瘩
好听
7000+
陈奕迅。我的神
谁说站在光里的才算英雄
听了再多翻唱也不如原唱
其实他耳返里是有伴奏的
好像四面台啊，从浮夸变成孤勇者了
yyds
眼神好坚定！
哥，去演戏吧，太带感了
无敌！！！！
直接听哭了
开头见
唐恬牛逼！！！！！！
这就是k歌之王！！！
呜呜巴黎人
升华
无敌！！！！！！
坚定
还得是原唱
主题升华
还得是原唱
现场比cd好医生本色
好听！！！！！
爱你孤身走暗巷
不值一提的鼠王
熟悉的前摇过长
快给我上撒贝宁呼吸机
B站音乐家414
已列入全球经典儿歌
声音是就我听不到么？？？？
哥的清唱教你们做人
Eason yyds
这没技巧你在说甚
像不像背书的时候卡壳了然后忽然想起来一段
鸡皮疙瘩
神曲
E神！
Eason你！就是！我的神！！！
太燃了啊啊啊
不是奥特曼神曲吗
欠我医生一场演唱会
看着娓娓道来，其实是在想歌词
神
卧槽看到E神的眼闪泪光，泪目了。。。
神！！
演唱会的的那个等等我，我也要去
无敌
确实 最冷一天的感觉
兄弟们全体起立
唱成歌剧了，哈哈
音准绝了
无敌
他唱的时候我感觉可以听到伴奏！！真的​
太强了
全是技巧，全是感情
最冷一天联想+1，这种形式太让人起鸡皮疙瘩了
神
谁说站在光里的才算英雄
E神无敌，神啊救救我
啊啊啊啊啊快发新歌
牛逼
啊啊啊啊啊快发新歌
清唱nb
清唱太好听了
这就是e神的排面
再来亿遍
刷孤泳者的狗黑群体都不收
厉害
点赞
前方高能预警
他们说，输比赛也无妨，最重要是够秀
好帅好帅
原唱就原唱！！！谁都比不上！！！超好听！！
EDward Gaming
无敌
好听
陈奕迅！！！！！！永远的神！！！！！！！！！
太顶啦！真的神
好好听
太牛了！
这段真假音转换真是无敌了。。
这是忘词了吗？怎么感觉卡卡的
慢节奏，让歌变了味，孤高变为悲凉
代入感超强
清唱好绝！！！
大班部报道
太好听啦
全体起立！
能唱的这么压抑啊，真滴顶
娓娓道来？其实在想歌词。
WC 6000加
谁说站在光里的才算是Eason
这节奏，才是真正的孤勇者，慢调太不适合了
这不比喂喂喂？舒服？
粤语版赶紧安排上！！！
←不也是假面骑士神曲
鸡皮疙瘩
泪目
听哭了
nb！ 
陈奕迅：不要过来吧！！！
清唱绝了啊啊啊啊啊啊啊
欢迎回来
唱功了得
伴奏一响 无敌
痛苦面具
清唱是吧
还得是陈奕迅！！！
陈奕迅永远的神
鸡皮疙瘩，woc，有同感嘛
牛逼
压抑感薄纱翻唱
真的好
起鸡皮疙瘩了
好帅的眼神
太赞了，清唱都这么有感觉。
唱现场只服医生
啊啊啊啊啊啊！鸡皮疙瘩
小朋友们都在唱
好到位
太好听了
说的道理。
开口就鸡皮疙瘩
或许这就是歌神吧
自带音响
儿童之歌
太厉害了迅
爱你不贵的模样
陈奕迅卧槽！！！你好牛批
太强了
太赞了
感恩华语有您！！Eason
没忘词哈哈哈
怎么点赞啊
牛牛牛
无敌
感情太深了
nb
语感很好
害怕他忘词哈哈
小学生狂喜（doge）
你们是真正的英雄
自带音响
《一个唱歌现场比录音棚好听的男人》
听得起鸡皮疙瘩，听了无数次了，全新版本还是震撼我
全是感情全是技巧
再来亿遍
听出了duo的影子
他强任他强，老子是原唱
666
e神，几时开演唱会啊
无敌
天魔下凡一锤四
之后没人敢翻唱了吧
自带立体声啊
剑魔天神下凡一锤五
太帅了
背景升华
荡气回肠！
这麦是不是有点……
医生！！！
他，只是飞皇
我爱你
啊啊啊啊啊啊！！！
太绝了不愧是e神
牛逼
神啊！e神！！！！
虽然很强但失去表情管理(doge)
真的是无敌
这两句他们说太帅了啊啊啊啊
跟我一样喜欢eason的举手
神级现场
我去 超超帅
神级现场
没什么才艺，先来一波清唱
啊啊啊啊
神 是伪造的
黑黑的长夜~
自带音效
还是白背景好听
陈奕迅如果开演唱会，我一定去
eson!
莫名其妙，花里胡哨，一群跟风者
完了，真的陷进去了，已经不知道这是第几遍了
致唐恬
爱你孤身走暗巷，爱你暗巷里孤身，爱你对峙或绝望，绝望对峙过
easonnnnnnnnnnnnn
easonnnnnnnnnnnnn
好喜欢好喜欢好喜欢好喜欢好喜欢
坐在矿泉水桶子上？
头发发麻了
我可以的我能帮忙
这段真的像从自卑怀疑的自言自语到不羁自信的放声高歌的转变
人家有节奏感在你这就是卡壳是吧，孩子你还得多练
Eason不借谁的光！
这衣服好帅
谁说污泥满身的，污泥满身
哆来咪嗖
卧槽！！！！！！
same same
头皮发麻
太绝了
easonnnnnnnnnn
woc牛哇
上次抖音直播说这首歌可不是随便唱的，果然唱起来真不是随便的！
真不戳
开始对暗号了
蔡徐坤出来挨打
头皮发麻
鳎目说
这光
不愧是你
鳎目说
最冷一天感觉，清唱牛逼
唱吗？配吗？我高音上不去～
牛逼
双厨狂喜!!!!!
18年IG
好喜欢!!!!!!
牛逼
一万+在看
要比就比一比solo
背景格局打开
我先来，都——
强！！！
好听！
真的强
这金属音，强
你可以呼吸
我的神！！！！！
有《最冷一天》那味了
混音无敌
自带混响
1万人看
起鸡皮疙瘩了
巨龙
时运干得
唱商好高
不愧是原唱
都
不必影藏
我在幼儿园放，现在我被附近居民区投诉了
神仙
我去
选吗配吗
好有感情
我去，太感动
无敌
神
好像罗大佑
卧槽
太对啦
技巧到位了就不存在没感情
这是一首战歌
这才是神!
型呀
果然孤勇者还得Eason!
他生涯的三冠
腿累了，坐着唱试试
分享一下
原声大碟
如果那两个字没有出口……
注入灵魂
清唱开，太强了
E神是真的神！
YYDS
就是牛逼
我陪看这么高水准的表演吗呜呜呜
会整活
已经单循了好几遍了啊啊啊啊
眼里有泪花
呜呜呜呜呜呜我的演唱会魂燃起
？
Eason不借谁的光
开始奏乐！
无敌！！！YYDS！！！
开炸！
牛逼
Eason快开演唱会吧～
鸣咽，乌夜？
NB
起鸡皮疙瘩了
虽然很多人恶搞这个歌，它在我心里还是永远代表着LOL里女警杰斯新上线时的高燃画面
鸡皮嘎达0v0
鸡皮起了一身
这才是歌手
爱了
现场版太有磁性了原唱就是牛b！
经典开头清唱
oh！！！
一生的神
真的敢？
不愧是你
秒杀翻唱
爱你孤身走暗巷
你是我的神
塔姆说我可没说
爱你不跪的模样
要哭了
啊啊啊啊啊啊
不肯哭一场
吹吹厉害\^O^/
以最卑微的梦
这乐队好牛逼
清唱属实胆大
9000+
无敌无敌
谁说站在光里的才算英雄！
神
太对了
歌神g影帝哈哈哈哈
这块把读音读对了hhhhh
我怎嚒看不清楚
OMG!!!!!EASON
肥陈啊啊啊啊啊啊啊
9000人都沉默是吧
金光发是谁
别看歌词
翻斗花园3年纪胡图图白银盖伦报道
给跪
稳！
广快戴上耳机！
都给我投币！！！
陈奕迅演了超多电影啊，金像奖提名了解一下
加油
已羽化
无敌音准
如果这时候忘词了会发生什么（doge）
9000+
注入灵魂
开头见
清唱太牛了！！
握草！！！！！
儿歌又多了一种唱法，确认
战啊
鸡皮疙瘩啊
注入灵魂
破音了
怎么就20后了，20后才多大
旭子快唱啊
绝了我擦
牛逼啊
牛逼牛逼
王者归来
肥橙好像瘦了也帅了啊
清唱，牛逼
总有一天，全城的人都要高看我们
胸腔太牛了
欢迎回来
仁川泪目
牛逼
傻宝，出来看上帝了！
太鼎了
帅！
神
背景有小ig
E神！！！！！
e神无敌
我老公！！！
冰岛的雨！
泪目
呜呜再来亿遍！！！！
开头见
eason
强强强
孤先生
你倒是唱呀
好酷
升华了
直接鸡皮疙瘩一身
哭了 不自觉地就流泪了
被小学生毁掉的一首
我可以的我能帮忙
开头见
鸡皮疙瘩
神
牛逼牛逼
背景the shy天神下凡！！！！！
03
来都来了，再来一首浮夸吧
我永远爱Eason
来根烟
歌神
wzj
eason不忘词还是eason？？？
联盟排面，Eason
耳机是返听，有个鬼伴奏
塔们说，源赖氏佐田
没有人会爱我
爱惨了这经费燃烧的模样
无敌！
自带音响！
歌神！
神       是伪造的
爆爆
太稳了，太强了！
昙花一现的猪让
不必吟唱～
选吗 配吗
√XX√√ EDG 冠军! ! ! 银龙重铸之日，骑士归来之时！
搁这儿开线上演唱会呢？
歌神！
还有谁?
太稳了，这真的是现场直播吗！！！！
全体起立
伴奏呢
泪了！！！
不愧是歌神
开始奏乐！
6666
唱商太高了
毕竟陈奕迅 YYDS
全体起立！！！
总有一天，我要让全大班的小朋友都高看我！
陈！奕！迅！！！！你为什么这么棒啊！
牛啊啊啊啊啊啊啊
全体起立！
意犹未尽
受任于败军之际，奉命于危难之间  VIPER站了出来! ! ! 
先三联再看
真的 只能说无敌
鸡皮疙瘩都起了，好棒哦
好有感染力！！！
nb
歌神啊拜托 唱功唱商已经不需要言语夸赞了
歌神啊拜托 唱功唱商已经不需要言语夸赞了
神啊！！这是神啊！！
全体起立！！！
这个有音频吗（!
神
开头见！！！
来抓小学生
绝了
后面的mv太细了！
无条件
原唱超越了原唱
神瘦了
开头见！
无敌
全体起立
E神，你是我的神
牛逼，清唱
全体起立
无 无限的无
暴龙战士来到直播间
出不去了
麻了
 我说陈奕迅无敌，没人反对吧
好厉害
6000+
666
开头见
呜咽发音正确了！！
66
10
eason！
想哭了
这电吉他太无敌了吧!
无敌
绝了
牛逼
隔壁小孩子馋哭了
薄纱翻唱
Eason
^O^
eason
这灯光好绝
come the way (doge)
注入灵魂
千人+
6000人是认真的？
想歌词那个多损呀
我的神
要来历
e神！
篼
无敌
比我差点
仙贝！！！哈哈哈哈
Eason！
这个吉他真的绝了啊
回见
秒杀原唱（doge）
陈奕迅yyds
最喜欢的一集
666
欢迎回来
昙花一现的
都给我拜
爱了
自带混响
这眼神逼气纵横
我神赚钱了
弹幕呢人呢
和我长一样
牛
山东人哭了
59e集合！！
一样兩个字無敌
救命啊！！！
还得是eason啊
现场版居然比原版还好听牛逼
你的嘴硬，真的难绷
牛逼
医生不是被孤勇者逼疯了吗
卧槽，还是这个人NB
开头见
牛逼
啊啊啊啊啊
说实话这歌你们别翻唱了只会暴露自己
不愧是你
太强了
6000+
nb啊！！！！！！！！！！！！！！！！！！！！！！！
Eason不借谁的光！
清唱绝了！！！
这个“说”也太丝滑了
出不去了兄弟们
神！
牛
看似感情投入，实则努力想词
theshy.
太强啦！
无敌
不会输的，我知道
全体起立
啊啊啊啊啊吹神啊
比博燃！！！！
太牛了 跟原唱一模一样！
太帅了
绝！
就这发挥，没人能打
高能
凭一己之力洗掉了小学生给我造成的不良影响
全体起立
Eason哥
全体起立
全体起立
牛逼
塔姆:我没说过！
压力蛮大
是伪造的
越老越妖陈奕迅
要命了
面目狰狞
太绝了！！
成抒情歌了
Eason!ヽ(°▽°)ノ
爱了，爱了
开头见！
情绪好好
啊啊啊啊啊啊啊啊我疯了
你跟我说这个是现场版？比原本录音棚的都好听
跟《十年》一样是吧（doge
不知不觉热泪盈眶
摄影赚麻了
陈奕迅:这把我萨勒芬妮
啊啊啊啊啊啊啊啊啊
太牛了
清唱都那么好听
声音压得好稳
冰岛人！！！
自带混响的男人
草 鸡皮疙瘩起来了
是不是抽了几包华子才唱出这种味道
真的是无敌我的天
7000+同时观看留念
！！！！！！！
？
塔姆说得对
这里太强啦！！！！！
这才是绝啊
痛苦面具加成
对标时代奋斗方向！
罗大佑
杀疯了
kksk
恭喜热搜！
全体起立！！！！！
太好听啦
居然有人会敢翻唱这首歌
陈老师唱的真好听
燃
这段清唱才应该封神
牛逼牛逼
塔姆说
牛啊
我的天
e神
这眼神！！！！
无敌了
看似声嘶力竭，实则拼命想词~
再来奕遍
e神
Eason周杰伦都来了英雄联盟嘉年华，今年怎能不看？？快喊朋友一起来看吧
她们说
跟CD没差的，简直
鸡皮疙瘩起了好几次
他是在教我们如何停顿吗
画质太差了
孤勇者这首歌其实写的是一个抗癌女孩！
我才看见，破烂的衣裳~
王炸
牛批啊 清唱
我靠，大屏用心了
不会忘词吗
清唱牛逼
选吗，配吗
为医生打call
听儿歌
塔们说
太强了
行走的cd
注意看，后面的屏幕，一闪而过的医护人员，致敬2020年到2022年。三年为疫情而拼命的大夫们
ig
果然比小学生唱的好多了
忘词了
一万人再看？？？
shy哥
来看神是怎么唱歌的
选吗 配吗
再来亿遍！
无人能挡
太牛比了
不喜欢，不如常规唱法
仁川人泪目
还得是Eason
剑指人集合
乌迪尔
无敌
鸡皮疙瘩
爱你孤身走暗巷
选吗？配吗！！
EDG！！！是EDG！！！
为啥没有杜比音效！
马斯克
再来亿遍
仁川
选吗？配吗？这vn的皮肤！
比博燃
nb
低头在想歌词
哈哈哈
我的神
开头见
神
Theshy 被定住了，那后续的追击有点难了。
塔们说，马老师，发生甚么事了
蔚
原唱永远的神
我的Eason呜呜呜呜呜呜
虚空伴奏
神
试问谁敢无伴奏来唱这歌？
LPL
不会忘词的，我家楼下小孩没一个不会唱的
爷
全是感情，全是技巧
不摘耳返还是留手了
还得是你E神
eason!!!
好顶啊！e神
顶级混响
1.2万+
原声大碟
又是封神现场
现场比mv有感觉
嘿!
绝
是伪造的
就离谱
1.25新世界
清唱可太强了
爱你孤身走暗巷
1.5倍新倍速啊兄弟门
27岁 不管这首歌标签是啥 我就是喜欢
恩比
Eason牛逼！！！！！！！！！！！！！！！！！！
我的神！我的医生
歌词是不是写在地板上？
66666
仁川人 永远活在那年仁川
大神什么来场线上演唱会吧
无敌
仁川人集合!
全体起立
k歌
明年应该出吧
头皮发麻
清唱叫你们做人
k歌之王
第n遍了
小学生都馋哭了
出不去了
第三次
仁川人
米饭的错～
牛
顶中之顶！e神！
最喜欢的一集
怎么有点像管大校
这层次递进华语独一档
神！
爱你咕叽咕叽2
太有感觉了
神！！！！
神级现场
史诗级的感觉
我爱陈奕迅
卧槽
觉得腾叔也唱得不错
选吗配吗
真棒，太绝了
这vn的皮肤
格局打开！！
无条件的清唱也炸裂
神！！！
神！！接受我的膝盖
清唱
牛逼
肥陈最近好活跃啊
最后这段伴奏大了，调音老师扣鸡腿
太牛逼了！！！！Eason永远给我惊喜！！！
巴黎人泪目
55555太好听了
我以为是希尔科在后面弹
黄日华抬着音响来救场了
神！
谁说冠军不能来自虚空？
我都不敢呼吸了
耳机里应该有节拍器
好好听啊！！
和怀念哥哥演唱会那场最冷一天好像哈哈哈哈哈
啊啊啊啊
1.1w
仁川人
1.1万沉默波比
露面一次圆一次
像极了演唱会
太帅了吧！
像一个被阴险小人暗算的王者
开头了
厉害！
仁川人！
虎啊
唱完了，可以下班了
坐着唱
太帅了
太稳了
E神太帅了！！！！！
鸡皮疙瘩！
卧槽
清唱么？？
天了
《作词：唐恬》
先抑后扬永远的神
汗毛直立家人们
这个吉他是rubberband的吉他手，大神级别了
神，是......
说忘词的别走
不一样的感觉，很好听
小学生狂喜
太牛了
天神下凡一锤四！
要来力！要来力！
edg加油
没忘词，表扬
这就是顶流！
牛逼啊
好犀利啊。
秒杀一切翻唱
仁川人！
对暗号
我哭了
陈奕迅儿歌全球首唱
痔疮表情
高音上不去啊
鸡皮疙瘩
我为什么站着！
1.2W+观看
我们都是仁川人
秦志远视角
薄纱之前说什么电音的
狠狠爱住
LNG破而后立
LNG加油
他居然低头这么久没看提词器
仁川人集合！！！！！
转身
鸡皮疙瘩起来了
666
孤先生 我爱你
确实是破烂的衣裳
清唱无限循环
厉害厉害
这清唱是真纽币到起飞
鸡皮疙瘩
全体起立
我弟弟已经开始跟唱
背景是ig了
以后的儿歌可怎么办？？？
这感觉颇像有一次现场唱的最冷一天
吾辈学习楷模
全体起立
有股淡淡的烟味
第五遍！
9000+
到现在才发现居然是清唱！！！
选嘛配嘛这vn的皮肤
正在登录大号
不啃苦一枪
总有一天全城的人都要高看我们
鸡皮疙瘩
牛逼
呜呜呜呜呜
Eason我得神
Eason我得神
Eason我得神
Eason我得神
Eason我得神
是伪造的
循环中
9000+
爱这个男人
他们说，我们要比就来比一比solo～
昙花一现的猪让
与此同时有9000＋的人正在跪着看视频
yyds
90伯人
这是直播 调啥音
亵渎ad的鬼皇
致敬
无敌 无敌
E神归位
暄宝在吗
好好好
跟他的最冷一天一樣阿阿阿阿阿阿
不愧是老陈
牛逼！
排面
YYDS!!!!!!!
啊啊啊啊啊啊啊Eason
就坐着哈哈哈哈哈
谁说冠军就不能来自虚空
什么歌都能驾驭 无敌
康的喂～
眼泪掉下来了，我好没出息555
再来亿遍
调音师失业
这收缩自如的声音
肾上腺素飙升
爱你 爱你
？？？？？？？
薄纱所有“最强，最燃”翻唱
看！是神在发光！！！
不服不行
没有小孩我是不认可的
循环
吹麦啊
离谱
泪目
这是一首儿歌
为什么莫白弹幕
清唱都行
想哭，无力，撕心裂肺的痛苦无力
牛逼
原来这首歌那么好听
决赛被暴打三场不如让我上
一句卧槽脱口而出，感觉这情感非常丰富。
迪迦？
清唱薄纱所有“最燃”电子音比人声还大的翻唱捏
6666
心脏骤停
神
战吗 战啊
好棒！
可以的
没修音还是差点事儿(实话实说)
眼神太帅了！！
太帅了
8000+沉默波比
好险 差点忘歌词了
嘿！
otto
仁川人集合！
糟糕，出不去了！！！！！
这唱功，牛逼
全体起立
他唱成了四面台！！
坐着唱这么稳。太恐怖了
那一刻，他化成了光
太牛了
值得被爱
仁川人
牛哇
很享受
起鸡皮了起鸡皮了
你的喇叭，震耳欲聋~ (doge
太狠啦
牛的
好多人一起看！
永远爱E神
再来亿遍
唱者投入 听者过瘾
清唱这状态无敌了
这清唱也太绝了呜呜呜呜呜
强！！！！！
EDG！银龙重铸！
没有低潮
想词呢？
这冠军的皮肤
我是小学生我们同学全都喜欢唱
敬礼！！！！！！
人只有不完美值得歌颂
全体起立
能唱能演
爱了奕迅，爱了唐恬
还得是你啊
吹吹呜呜呜呜
the shy被定住了，那这波追击有点难…
卧槽！后面背景！！！眼泪止不住了！！！
帅炸了
确实破烂衣
浑身颤抖
这个才叫歌手
感动
忘词了
为什么我自动脑补音乐
鸡皮疙瘩瞬起
最喜欢的一集！
代入感好强
Eason！
再来亿遍
太強了！不愧為歌神
牛逼 !
真的，最冷一天，还有活着多好
小学生竞是我自己
这是什么现场
这清唱无敌了哭了
这是什么现场
仁川人！！！！
8000+好窒息！
清唱片段好好
2倍速好喜感
这眼神，影帝 !
有没有一种可能断字就是在想词
艾薇儿 梁静茹 林志炫 不插电才牛
欢迎来到儿童频道，下边有情Eason演唱儿歌：孤勇者～～！
谁说站在光里的才算英雄
太牛了
啊啊啊啊啊啊
bravooo!!!!!!!!!!
冰岛
8000
太可了
好靓眼睛！！！
乐队：Eason打个样，其他歌手前半段也要清唱啊。（我们可以摸鱼半首）
全场起立
啊啊啊啊
太强了e神
原唱无敌，秒杀一切翻唱！！！
清唱牛逼
？？
又开学辣
百万灯光师
全体起立！
神神神
排位连跪了我
芝麻 开门
开头见
仁川人集合
哈哈
Eason的声音就是最好的乐器！
清唱好稳，这么稳情绪还这么到位，被感动到热泪盈眶……
宝宝巴士
芝麻 开门
2.0新世界
太想听Eason 的演唱会了呜呜呜呜
是ig，永远的开创者
