刚刚
刚刚！
蒸
先三后看 养成习惯
看到我你就不是第一了
蒸蒸日上
蒸蒸日上！
洛基：这个我熟
来人解释一下
洛基：我有伴了！！
好弱的神啊（
邪魅一笑
请选择你的英雄
我超 这位更是阎王
危
好凉快
az
蒸蒸日上
摸鱼被抓到了！
前排前排
早
我去 摄影师加鸡腿了
危
冤种↓
五分钟，烫手
蒸！
"xd,你这铁索连环怎么连了全场啊"
蒸蒸日上！
蒸！
谁告诉你酒是浇在刀上加伤的啊喂
厉害
说了多少遍了，不要去犯大吴疆土
犯大吴疆土者，盛必击而破之！
心脏骤停
若敢来犯，比叫你大败而归
蒸蒸日上
你这大宝怎么不能破军呢
早
借刀杀人可以喝酒【doge】
大宝太开心了
真·大宝
猝不及防
不愧是马神老婆
涂盛唇型好色，好想咬
好家伙，黄忠来也！！！
蒸
蒸！都可以蒸！
星彩i了
好想咬一口
这四箭力道居然一样，是个高手。
白马？哼，定叫他又来无回！
大宝站内有号吗？
在线摸鱼
大数据太可怕了，最近班上就在玩这个
箭士柳白猿
阳光大男孩没有笑，不是很认可【狗头】
ka le
蒸蒸日上
该死的字幕
三国杀不是射击游戏吗（doge
哈哈 不是绿帽子 特意换的红的是吗
闹够了没有！
这个大宝好喜感
这腿我可以！给摄影师加鸡腿！！！
蒸蒸日上
刚刚入了22珍藏和一将之魂。。。
你这大宝怎么不破军呢
幻视萌p
逆天忠臣doge
电脑上打手杀就离谱
35度的客厅怎么一下子变成零下了
好素的武将（
好冷啊，我这是到地府了吗
马神看完后连夜犯大吴疆土
黑客三国
蒸
白马？
今天风格不一样啊
大宝还是吃操作啊
大宝
我是pyy的狗
蒸
非常上头（指为了拍广告才专门建号拿个标黄忠装装样子）
蒸蒸日上，
蒸
这个铁锁好像不是很正经
蒸
蒸！
牌太多盖不过来
上头，指刚下游戏，这局一看就是低官阶军5
强人锁男
500块的界孙尚香
就你小子犯大吴疆土？
嘶溜
这位更是重量级的
蒸蒸日上
蒸蒸日上
谋功啊，没看前面？
你的刀呢
大宝！
危
界徐盛出杀可以把等同于目标当前血量的牌暂时移出牌局，若目标此时零牌，额外造成一点伤害(十周年没有额外一点)
为什么不是绿帽子！()
马神：?
职业选手，禁止参赛
职业选手，禁止参赛
30分钟！！！
不！
手里牌多没盖到？
李儒大宝张星彩，什么牛马开局
我要这满城的人都来跟你陪葬！
草，心脏骤停
！
癫狂屠戮！！
蒸蒸日上！
你很会蒸面
铠甲合体*
火杀doge
真妇人
还是卡牌的画好看
什么铸币开局。。。
蒸蒸日上
酒还能附魔是吧
我靠这个音乐
可恶啊，拼音音太好看啦
杨婉好好看
游戏开始
6人场？
大宝阳光笑容呢
蒸！
666
全部锁死
谢谢有被油到
心肺骤停
闹够了没有
好美！
原来是谋攻篇的赞助
洛基直呼内行
