热乎的
窑
涨知识了
我来了
开学了也得假期结束了
学到了
承  包  空  屏
我来是上语文课的?
厚 大 法 考
张三呢
19692
好！
日本脑炎算污名化吗
我来组成弹幕
三迟也不到
瑶？
厚大法考
罗老师的戒指我酸了
B站绿我，算不算诈骗
哇发出来12分钟（现在12：12）就有一千五百弹幕了）
穴居人
厚大法考
》？？？？？？？？？？？？？
部分性失实 字幕错了？
方方
我要张三
19991人
令我感到不适
每天一个文化小知识
zhangsan
QQ看点
荒野求生                                                           
大家不要这么肤浅好吗  认真点
不安分の手
承包空屏
每天一个拘留小知识
666
有被冒犯
了解啦
绝对没有么
老师我懂了
民谣
来了来了
懂了，眼科医生
6
万人空巷
紧贴时事
排面！
张三法考
不背法条罗老师
愚人节吗？？
老师好~
水杯灵魂
全程看手
，尼安德特人
此处@方方
请收下我的膝盖
建议特朗普来学一下中国法律
厚大法考
试色
@特朗普
好好听课
有牌面
三三.........没来
罗大师哲学小课堂
厚       大       法       考
厚                   大                  法                     考
水杯好评
保温杯 点睛之笔
文化
学会了，现在就去跟营销号对线
哇 开头好棒
突然语文课
老师好
少了张三就少了那味
传播速度太快，受不了
罗老师好
我才注意到罗老师里面穿的是睡衣。。。。。。
用典
反弹
那那么多欧美人讨厌中国不都是听了他们的媒体吗
老师好
等一个张三
那这个就叫鸽了
学到了
有排面
智人吗！
好有文化啊，引经据典张口就来
谣言关乎真相，更关乎权力。谁有权发布谣言，谁又有权辟谣，谁只能听着，谁又永远不能张嘴。
???????????
超越死亡的恐惧
来了
排          面
还热乎
厚大法考
营销号出来！
战术保温杯
厚大法考
一个表面上符合法律的条文不再理所当然被认为是犯罪
试试
别骂了
哈哈哈，来啦
灵魂水杯
反向操作
文亮医生，意识指向是没错的
21423
又升级了
美国性病好像是艾滋病
认真看呢没时间发弹幕
承包罗老师
这里没弹幕是因为大家都在认真听课
罗老师别骂了
那么，哥们是张三还是死的人是张三
泄压阀泄气
21466
涨知识了
那有什么空穴来风
营销号危
年 度 小 会 员
深   化   主    旨
今天的画面终于美观了
学到了！
尼安德特人我笑死了
说得好！！！！！！！！！！！！
年 度 小 会 员
张三失宠第一天，想他想他
左右摇摆直术
鸽了
？？？？？？？？
热乎的
@阿B
张三的歌
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈民间小曲
六家分晋里的范家人？
法外狂徒张三。来听罗老师的课了
给三哥排面
明白了，这就去和营销号对线
特
@川建国
没人吗
老师好
吃了吗
弹幕嘞
@川建国
智人?
厚大法老
茶杯好远
张三呢
涨知识了！！！！！！！！！
为什么没有弹幕？
哈哈哈
厚  大  法  考
厚大法考
老师好博学
老师好呀
新背景解锁
来了
=-=！老师和我想的一样！！！！！
底 下 的 同 学~
法律小课堂
重点  只要
湖北人表示好笑
=-=！！！！！！！！！！！！！
方方岂不是最高刑期了
训诫警告！
哇
特朗普怎么说
上课呢不许交头接耳
法外狂徒呢？
博学多才
无处安放的小手
今日，一名国外小伙酒驾
广告
暗示另外一个事?
伏羲女娲
喔哦
老师好
空穴来风
老师好！！！
@特朗普
有用的知识点增加了
张三没了，爷的青春结束了
这里字幕错了
热乎
战术水杯
涨知识了
是的
长知识
战术水杯
喝水未遂
跟我读给（ji）与
可防可控
哥们上线
那QQ看点可以被举报了
厚    大    普    法
啊这
因为你不懂，所以你懂了
鬼故事算不算
厚大法考
你再骂？
@敖厂长
老师好
西方媒体经常做的
原来如此，涨知识了
厚大法考
ji予已经被改成gei予了
老师，好喜感
认真听课
说的好，川建国同志快点来学习！
我害怕了
营销号警告
文学大师呀
罗  老  师  手  语  讲  堂
厚大全科
可防可控
来了来了
营销号能抓吗
灵魂水杯
谢谢老师。
文科大佬
小课堂
那我说死了八百个人咋办
祖传水壶
【特朗普】骂骂咧咧地退出直播间
同学们，适当玩梗，认真听课哦
辟谣式诽谤
没有人比我更了解污名化
歌谣
张三出来替死
专业背景
根本性失实
史诗级画质增强
阿瑶为你痛哭
-
-
cnn
训诫的牛逼
bbc
水杯是本体！
老张三了
今天的课程内容有愚人节成分吗
@特朗普
感觉没内味
老哲学家了
水杯它回来了
不要再说了！！！
那不就是虚假嘛
虚构推理
cctv12
@特朗普
真·引经据典
方方还行
讲的好
你还是曾经那个   。。。。。。
你在说什么？？？？？？
Q   Q   看   点
湖北人在此
厚        大        百        科
污名
为什么你们的弹幕可以变色
敖厂长的哥们？奇怪的知识增加了！
山上有只东北虎
开局一张图 内容全靠编
懂了
耳麦
厚   大   法   宝
哈哈
怎么能用本国的剑砍外国的官呢？你们想多了
老师好
疯狂明示
??????
厚  大  法  考
痛失我三!!!
我怕他这样突然拍一下惊堂木。。。。
yxhshakeit
老阴阳了
营销号
读作三月写作三年
老师好
老师好
造谣
那为了让自己说的不虚假，就去真做嘛
老师喝水
尼安德特人
厚大历史
暗示可防可控
开局一张图，_________________
鹞言，鸽词
daka
张三呢？？
lwl
小课堂
张三呢？
厚          大            法          考 
方方出来挨打
对，记笔记大伙
谢谢老师
厚          大            法          考 
厚          大            法          考 
背景有心了
老师好
真相未必是真相
厚 大 历 史
有限人传人
老师少
不管你是谁，我想说 你鞋带掉了
厚    大    法    考
有背景了？
这是火星人
老师好
8848xswl
法律要倾听民众的意见，更要超越民众的偏见
来了来了
建国同志出来挨打
没有弹幕？
貌似没毛病
哔哩法堂
涨知识了
好好听课，别老张三张三的
@川建国
不背法条罗老师
谢谢老师
CCTV12               ?
热乎
钉钉响了也太魔鬼了
老師好
学到了
走近科学不服！！
招财猫
指美国
高产
老师好
微积分
@特朗普
瑶
法律一定要超越民众的偏见
老师好
早知道要今天 老子到处说
占座
老师好
来了！
@方方
川普准备入狱吧
给川普抓起来
谢谢老师！
？
尼安德特人表示不服
有人说张三来了，是个恐怖信息（doge）
厚  大  法  考
老师好
张三你又做了什么？
热乎！
老师好
666高水平的文化人
老师好
书呢
张三呢
B 大 法 考
我已经听晕了
b   站    法   老
其实我也是智人，我们都是智人
热乎
老师好
方方是啥？
长知识了！
温暖的手
哇
老师好
哈哈哈哈我没有女朋友好恐怖啊
？？？
说的太好了
董卓对此有话要说
李亮
坐好听课了
哎哟 哎呦
不识庐山真面目
中国文化博大精深啊
@敖厂长，快来救你哥们
你再骂
好像差本书
来了来了来了
一直想问一下罗老师，您对新加坡的鞭刑是什么看法，在当今社会算不算酷刑？
这绝对是故意的
高考推迟了300天（狗头）
别把弹幕发底下吖
梦幻联动
战术摇摆
快乐
窑子
素材
年 度 小 会 员 
才疏学浅罗老师
●REC                                                                  
UC震惊部
网上搜不到范文公……倒搜出一个范正文公【范仲淹】
老师好
所以说独立思考，理性分析
给予
神在白天做梦，太阳从西边升起
新背景get
小黄歌是不是以后可以正名了？
张三呢
老师好
罗翔老师的礼仪真的好，手指食指不指人。手指指人特别不舒服
QQ看点
别跟我提摇老子被这个英雄气死
老师好
B站专属
那这句话一定是真的吗
害怕
开局一张图，内容全靠编
特别严重！
逐渐不懂
！
恐怖片算吗
下面的弹幕礼仪！
没有弹幕？？
不是不用背法律条文的吗
只讲六分钟，水壶是摆设吧，哈哈
涨知识
船新背景
每天一次入狱小技巧
智人还有这种想法
来了
厚大法考
语文课
@川建国同志
？？？？？？
坑队友的那叫瑶
@特朗普
我也想到了台湾媒体
灵魂水杯
@绕太阳三圈的建国同志
这UP主也是个有修养的人 整了这么一大波高端人士做观众
homo智人
厂长视频不能做了
哈哈哈哈哈哈哈哈哈哈恐怖恐怖
  B  大  法  考  
明白了老师
罗老师好棒
全说对了
旁征博引，太厉害了老师
厚大手语
普金放老虎？
实在是可怕
石人一只眼
有点绕
我们唱谣言（doge）
233333
说得太好了
厚大文学
法     老
不安分的小手
厚        大        法        考
罗老师夸的我都不好意思了
好恐怖的耶
钉钉威胁
老师好
钉钉威胁
官窑
把营销号抓起来（滑稽）
CCTV12⁠⁠⁠⁠⁠                          ⁠   ⁠    ⁠⁠⁠⁠⁠⁠                          ⁠   ⁠    ⁠⁠⁠⁠⁠⁠       
开始了
www老师好
666
哔大法考
好热闹
有用的知识增加了！
厚大法考
川建国进入直播间
……⁠⁠⁠⁠                          ⁠   ⁠    ⁠…⁠⁠⁠⁠⁠                          ⁠   ⁠    ⁠…
川胡蜂同志，你將來會昭雪的
B  大  法  考
厚大文考
目测象印水杯
fake news
弹幕呢
嗖嘎
**********
厚大法好
这真的是疯狂暗示了
CCTV              
今天愚人节，反弹什么呀
长知识了
厦大法考
有张(三)为之歌
B大法考
小破站niu
川建国
厚大法老
CCTV 12                                                                                             
张三失业
走近科学算吗
好活
来了
反弹
保温杯瞩目
秦火火
keng
来了来了
尼安德特人觉得有被冒犯到
赞同
反弹
抖音自媒体科普╮（﹀＿﹀）╭
我试试
虚构推理
B 大  法  考
手语好评
说的好
惊堂木的过分了
反弹
老师再见
对的
川建国
没人听课感觉有点单调，
社会摇
画质提升明显
别在学习视频里刷烂梗！
@川建国
●REC
特朗普：害怕
老师好
那营销号骨灰不得被杨了
张三呢？
百分之百的真相:罗老师是男的
已经听说了吗？是听谁说的？
我是能人
老师好
罗老师西装外套里面穿的是睡衣吗哈哈哈
厚       大       法       考
张     三     法     律      小      课     堂
里面是睡衣吗？
说的好！
牛壁
一哥们上岗了
通通反弹
啊                                                                         
电视你好
智人？
保护起来
这是真实案例，一个矿井
说的好啊
大B法考
好湿好湿
绘声绘色
法律要倾听民众的声音，但是要超越民众的偏见
刑场上跃动的张三，
厚 大 历 史
字幕错太多了 无语
说你刑，你就刑
川普还有一招传播赖皮
郭杰瑞附体！
哲学！
张三在线下岗，有个人在上求职并且成功就业
训诫
厚 大 语 文
张三说的
QQ看店
............................................CCTV12
失实，字幕有误。扣鸡腿
-15年
来了
川建国起飞了
2333
我在中国起诉特朗普还要管美国法律？
萝 莉 萝 莉
厚  大  史  考
fake news!!!!
@方方
梦      幻      联       动
别乱玩梗啊
杯子老演员了
有用的知识增加了!
才十天吗？那要是传播谣言引起公众恐慌？
割瑶（滑稽）
来了哦
热乎的
6666666
反弹
鬼畜区工作！素材察觉
...............................................CCTV12
方方为什么没人管
谢谢罗老师！！！
老kpop了
我，秦始皇，打钱
方方为什么没事
歌谣          
保护 保护
？
李文liang
谢谢老师学到了
what？
川建国出来挨打
笑容逐渐放肆
我卡了
我复活甲
厚大法考
禁止地域黑
嗯嗯嗯嗯嗯呃
中文外媒传统艺能
可防可控是“目前看来”，不要断章取义哦
建国同志暴露了
厚    大    法    考
靠谱的是歌，不靠谱的是谣
厚                              大                                法                                  考
有内维尔了
非洲猪瘟
左手点赞暗示
妙阿
完了，听不懂了(￣∀￣)
这就是评教的时候说的“传授知识的同时树立正确的价值观”吧！！
语文老师上线
哔哩哔哩大会员考试
你钉钉响了
年度小会员
终于发现老师的真实身高 厚大不厚道啊
你能明白吗？
张三变了
给与，给予
他在笑
智人可还行
水壶
厚     大      法      考
看到这个消息的你已经被诅咒了，要一键三连加转发才能解除诅咒
建议屏蔽弹幕并开启1.25倍速
千里草，何青青，十日卜，不得生
那写文到底合法吗
B      大      法      考
CCTV还没个说法，可悲
厚 大 法 考
CCTV13                                                                             
CCAV式辟谣
没听懂
BTV
战术大拇指
经典传奇
热乎！！
哇，太恐怖了
字幕错误多啊
？？？？？
顾北城，你好狠！！
愚人节快乐
训诫
秒
可以往好了说
疯狂提示点赞
瑶是瑶
特朗普听听
？？？？？？
川建国出来挨揍
夸大其词的广告怎么算？
厚     大     法     考
谣言止于智者，智者止于网爆
三连了
法律一定要超越民众的偏见
CCTV12
厚       大        哲          学
左下角本体
老师好
QQ看点
所以国外大片对中国华侨污名化
厚  大  法  考
帝国的小曲
淡黄的长裙
@川普
老师喝口水吧
哥闷~
我猜那个哥们叫张三
说好猛啊
老师好
保护
我来辣
妙啊
怪兽之谜算不算？
法律要倾听民众的声音，要超越民众的偏见
背景越看越有排面
好惨
反弹
？
学到了
明白了
老师这刘海越看越帅呀
@方方
我可能是尼安德特人
前几天还是二级，现在就六级了
好！
大桥下有四个二带大小王
B   站  入  考
烤山药
                                                               CCTV13
哇哦
说你刑，你就刑
训诫
害怕
辟谣
懂了，在说李文l。
老师是不是有点感冒，有点儿鼻音
老操作了
鞋带开了
请收下我的膝盖
哔大法考
钉钉出防沉迷了。这是真的【doge】
老师太强了 爱了爱了
对
那这句话。。
恐怖恐怖
盾 大 法 老
B 站 法 考
哈哈哈哈哈哈
!
水杯好评
罗老师排面
老青结工了
反弹警告
就没啦？
CCTV12 法治                                                                        
排面
罗老师法纪小课堂开课啦！
就叫做鸽了
百家讲坛罗教授上线
水杯
保护
老师好！
背景布换了
谣言止于智者
谢谢老师
不是张三，没内味儿
暗示点赞
死的八个就是张三的二奶
法律要超越民众的偏见！
如果呆的好好的，谁会管
反弹
死的八个就是张三的二奶
←字幕应该是则要而不是只要
老师好帅
梦幻联动
我已经三连了（愚人节快乐！）
恐怖
超级加倍
有道理
罗老师应该多护发
老师真是博学，手语都会 /doge/
所以方方的手机不算造谣了吗
百家讲坛
黄字真相了
张三:？？？
老师里面的那件是睡衣吗？
来了来了
谣言不是虚假信息?
谢谢老师！
厚    大   法    考  乾杯 []~（￣▽￣）~*
厚大法考
老师对我比心！！
建国不是四川人嘛
沃天 合作
芜湖~
那个男人会来吗
就是对B站活动的解释吗
吓到我了，太恐怖了
方方
弹幕别傻了
学到了，这就去做张三
谢谢老师
投币                                                   转发
打错了哈哈哈
你在中国起诉特朗普，可特朗普国籍美国能管吗
排面！
牌面牌面
BBTV                                                                                            。
含沙射影
能 明白
来了
增加弹幕
害怕
B大发考
张。。。。三。。。。？
有人患了僵尸病毒算不算虚假信息
谢谢老师
Fake news（狗头）
真实，过分真实
老师好
背景板爱了！！！！！
真理不一定是绝对的，比如以前的人看待经典力学
梦幻联动
这个水杯哈哈哈哈哈哈哈
都市传说
厚 大 法 考
完美犯罪
哈哈哈哈哈
不幸得了某某疾病
CCTV12                                                                                
罗老师瞬间6级
营销号？？？
看破不说破，保护我方罗老师
哇，居然有科普君，泪目
疯狂暗示
CCTV12                                        
鬼见条
好早！
历史课
说的好
点赞，懂?
来了来了
数罪并罚
矛盾的对立统一
这个不是谣言吧?
张三
BBTV12                                                                     
抓不了 没有管辖权
张三呢
BBTV12                                            
训诫
他是不是把刑法背下來了
我很帅是不是百分百虚假？
战术摇摆
收藏
BBTV12                                                             
奥力给
？？？？
子产不毁乡校
发量真实
热乎
反弹
鸽
我总觉得1.25更舒服
喵^
训诫
有被冒犯到
解锁新背景
反弹
黑 帮 谣
热乎的都烫嘴（滑稽）
讲得真是清楚
老师您没带书？
保健品
咬文嚼字
老师好！！
CCTV                                                                                                
前排听哲学
不是独家了吧
"原来这字念“li""呀，文化人"
罗老师好
BBTV12社会与法
割了
妙啊妙啊
学到了
厚  大  法  考
说美国和中国法律不一样的，建国同志不是中国人吗?（狗头
厚 大 文 学
我和张三是同学，恐怖吗？
？
谢谢老师
厚大法考
好恶毒啊
下次一定等等我
lwl
语文老师上线t
老师要没头发了啊
环子哥的你走错地方了。。
妙啊！
13000
怀念啊，我们的张三啊~~~~~~~~
有内涵
老师好
逼 大 法 考
川普出来挨打
@钉钉
热乎
哈哈哈哈哈，你再骂
水杯爱了
十分严重
你再骂！
厦大法考
一下正规了起来
张三今天没出息hhh
罗翔讲法制史
杯子好评
懂了懂了
BILITV                                                             
给罗老师竖大拇指
我也想开学了
                                                                               CCTV12
淡黄的长裙
川建国出来挨打
左右横跳
CCTV                                            
张三不配
我4201
一车车尸体
@回形针
饭文公
手才是本体！
BBTV 12
老师再见
三连一下，有期徒刑。哈哈哈哈哈哈，笑死
太好了听着听着就睡着了
讲的好啊
画质上来了！
正经的知识增加了
水杯！是替身攻击！！！是替身！！
手语攻击！
化身手语老师
训诫。。。
看到罗老师的小手才发现是镜像
保护罗老师
暗示lwl
厚大法考，哔小法堂
三天之内
B大法考
冲
罗老师手部动作丰富
某些营销号算吗
智人
你要开学了
背景是P的你知道吗
BBTV12
特朗普出来挨打
厚 大 语 法
你们不能抓捕特朗普，建国同志是卧底，不要曝光了
让我们把书翻到，对不起，没带书
法外狂三呢
哦哦哦哦哦！
老师好
BILITV12
？？？？？？？？？？？？
方方：医院地上成堆的手机
以讹传讹
我懵逼了
你再骂
妈耶
烫手
手手好可爱
来啦
你再骂
哈哈哈哈哈哈哈哈哈哈
哔        哩           法             考
我是xr大头
张三你来啦！！！！
 厚大语文
听不懂
训诫警告
BILI TV 12
老师三观正
别骂了别骂了
排面
嗦嘎
把手按住
有被冒犯到
突然脑海里浮现了罗老师下半身短裤毛腿人字拖的形象
厚大民谣
懂了
@方方
热乎的
果然水杯是本体，录视频都要带着
教我们如何获得处罚（滑稽）
节日限定
明天开学
我是水杯，我装的是墨水，不是哔
awwwwwwman
背景换了呀！
期待的话请多多为我投票吧
哈哈，稀饭
明   天   开   学
大法考B
？？？？？？？？？？
学到了学到了
窃格拉瓦出狱
中
@方方
明白否
谢谢老师
这个背景好看
张三
BLTV1
历史课
外媒出来挨打
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
谣言
有排面了！！
厚  大  哲  考
不传谣                                    不信谣
宠粉狂魔
the bomb has been planted
开学威胁
离谱
懂，明白
来了
BB YV
反弹
妙啊
老师讲的真好
张三失踪了
这叫思维僵化
张三呢
？
哔哩哔哩法考
单走一张三
大家都懂这是在指什么
手势太多
wc
我要炸火车站，哪里的火车站，上海火车站，这里是北京火车站
@川普
多死了十个张三
b
排面
保护
反弹
【                                                                】
辩妖翔
小电视
什么情况
水杯有内味了
罗老师法律大课堂
bbtv
众所周知，都市传说都是真的
这段距离就是安全（？）
我我我，我是42打头的
张三？？？
谢谢老师
CCTV13                                     
周大哥要出狱了，是恐怖信息吗？
热乎的
来了
哦懂了
老师我悟了！！！
@方方
@川普
楼上的，基不可失
厚     大     历     史
懂了懂了
张三呢？？？
死的人分别叫张三 张三 还有张三
警惕！历史虚无主义！
BBTV 12
犯罪分子前来认罪
老师说得好
figmeng
厚大刑法课堂
暗示点赞
师傅别念了
哇我爱法律
反弹
厚大文史讲堂
美国管不了中国的 别艾特了
@方方
有道理
喝水
B  大  法  考
开学也是恐怖信息
既然卧底坐实，那我就继续当卧底 88
哈哈哈哈哈哈
反弹
罗老师可以注意下打光
飞飞飞
谣言止于智者
厚      大      语       文
瑶的话不能听，因为是瑶言
｡◕‿◕｡♡♡♡♡♡。6＊6
                             BBTV 
是那个混子吗？
厚                    大                        法                           考
CCTV少儿笑死
水杯里有枸杞嘛
前面说正名的，人都死了，死了这么多人，正名有屁用？
谢谢罗老师送出的家庭监狱套餐
特朗普来中国就要住铁屋子了
薛定谔的真相
我就是42开头
BBTV12                                                               
川建国三年打底，上不封顶
学到了学到了
止于智者
直接拿张三说事
nb
BBTV怕不是要笑死我
歌颂 谣言。。。。。
完了我不是人
老师好
老师好
@营销号
          TV
说的太好啦
？
@张三
尼安德特笑死了
?????
BBTV  12
排面
你也是意大利人
说得                                                                                                 好
BBTV 12                                                                                             
@方方
川普出来挨打
                   REC
湖北人路过
老师好
学到了
鸽摇
保护字幕                                                                                            保护字幕
鸽谣
厚     大     历     史
商鞅进入直播间
fake！！！！！
老师好！！！！
谢谢老师
bbtv     12
死者名单：张一 张二 张三 张四 张五 张六 张七 张八
后天考政治
BBTV
那鬼储能滑稽
                                                 今日乳法
暗示点赞
能 明白
理解了
学到了
包被拆了
BBTV12 法治                                                       
BL TV12                                     
今日说法
。
排面
你说的这个哥们，是不是张三？
瑶
BBTV                                                                           
li
老师辛苦了
于吉进入直播间
我怀疑你在映射，在借古讽今（手动滑稽）
高考延期一年
狂三
例如：明天开学
四月是你的谎言、
反弹
不能不明白
BBTV 12                                                    
对
张三？
张三：没有我？？？？？
暗喻
13858个人再看？
学到了这就去和110对线
痛失三，爷青结
永久反弹
BBAV 12
厚   大   法   考
张三:今天不用上场了吧？
这个我知道！
你再骂
谣言止于智者
比如明天考试
好烫
厚大法考
手势是为了更好的表达，是一种辅助行为
子项
我说的这句话是假话
bbTV
来了
画质突然提升
罗老师语文课
永久反弹
说得好
智人
厚大历史
梦幻联动。。。。。。。
方方这个老公知为什么还没被抓
@特朗普
长知识
张三呢
字幕一直在错。。
不叫张三吗
杯子里的是胡辣汤
嘻嘻踢微----社会与法                                                                           
学到了原来是这个意思
怎么辨别是谣言
CCTV12
ZTV
瑶
哈哈哈哈哈哈哈哈
BBTV12
？
来啦
BBTV12                                                      .
哈哈哈哈哈哈哈哈哈哈或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或
学到了
张三
今天注定是追罗老师法律剧场的迷妹
张三不见了
给你正名了 是不是还要磕头喊谢谢
新     京     报
跨境拘捕特朗普
保护                                   bilibili
弹幕呢？
站三
老师好
你是女的，是不是百分百虚假
CCTV13                        嗯
@特朗普
哔哩哔哩哲学
我不是我没有不是我
蛮好的
就像洪和涝
哈哈哈哈哈
反弹
对！
厚   大   医   药
川建国
哲          学
学到了
讲的真好
老师好
这个太绝对了
营销号行为
老师今天的两撇刘海好看
祖安行为
@特没谱
66666666
说得好!
恐怖的源头不是湖北人，是肺炎，故意散布肺炎谣言也涉及犯罪
今天张三翘课了
弹幕在不断增加
泪目
厚   大   法
fgo和月姬联动了
反弹
非常感谢老师啊
鸽
害怕
厚  大   法   考
老师说，下周开学，算不算呢？
多简单，我才看3遍就懂了
罗翔，我来围观你了
QQ看点那些小编就喜欢开局一张图然后全靠编
█厚   大   法   考█
ji
破案了！！！敖厂长的哥们叫张三！！！
好的！
破案了！！！敖厂长的哥们叫张三！！！
来了来了！！！
边上历史网课边看法考
张三出来
语文
666
B站说法                                                   狗头
史考
REC
这个清晰度
这不就本次疫情中的辟谣基操吗
懂了，这就去和共青团对线
抓去da ba
3人成虎
◉
BBTV12 法治
说得对！
得病了得接受隔离，但是不应该被歧视
B   站   法   考
bbtv12
学到了
666
了解
张三终于领盒饭了
特朗普：别跟个小可爱似的
666
这次一定
瑶妹
从南方古猿到晚期智人
.............
都认真听老师讲课先吧
厚   大   法   考
感觉老师里边好像睡衣啊
有点猛啊
是张三吗
老师你嘴咋那么损呢
52开头
谢谢老师
会被训诫呀
法律一定要超越民众的偏见
厚      大      法      考
厚 大 古 汉
川建国坐牢
b   站   法   考
???
谢谢老师
DR LI
别骂了别骂了
妙啊
你再骂
老师来了
CCTV12                                           
厚 大 法 考
谢谢老师
现在换台到百家讲坛了
来了来了
BBTV                                                                                           
文          史          不          分             家
ԅ(¯﹃¯ԅ)
只要
屏蔽反弹
↑摆设                                                
充满人文关怀。
三
我朋友骗我我可以告他吗？
老师是在瞄稿子吗hhh
有张谓之三
嗯嗯明白了
哈哈哈哈
明天开学了，各位大学生
BBTV 12                            
；来了来了
BLTV  12
你再骂！
老师辛苦了！
谢谢老师
厚    大    法    考
厚大法    考
BBTV 10:罗老师讲政治
？
哈哈哈哈哈哈哈哈哈哈
冒犯，有被谢谢到
厚     大    法    考
老师好呀
鸡病
懂了懂了
今日张三
厚大法考
百家讲坛
10997
老师好！
好猛啊
好短呀
？？？
张三：我终于告倒了罗翔老师？
上网课了
罗 家 讲 坛
张三警告
反弹
梦幻联动
