？？
我擦 我一个男同学居然在看这个  嘶～
咖喱酱？
真的像赵不祝哈哈哈我就说怎么这么眼熟
我说我一男的来简单学一下怎么化妆有人信吗
我进入四次元就可以遮掉了
我黑是五颜六色@咋办
素颜像龟哥
川普的黑眼圈就尼玛离谱，是白的！
猛男接着加
像我媳妇
这不是大力素颜？好像。
取关
男人
下次一定
太有意思了哈哈哈哈好棒
给了
我一个男的 居然看完这个？
？？？？？？？？？？？
裸      妆
作为一个洗脸只用肥皂的女生我竟然看的津津有味
我会画画为什么不会化妆
蕾丝
其实我们都是大老爷们
skr～
有痘硬么？。
哈哈哈哈哈哈哈哈哈
像隔壁阿姨
我高兴黑眼圈是粉的，难过是绿的，生气是黑的，睡觉是彩色的
前面说孙红雷册
?????????????
真的好像咖喱。。
我是彩虹色的
233333
赵布柱
怎么就被识破了呢
iu
不是人均猛男吗
鹿小草？
lex
成果她不香麽
up好好看
奇变偶不变，符号看象限
阿姨好
我一个蓝孩子，
阿姨好
哈哈哈，笑起来真的像蕾丝
我一个大老爷们看得津津有味
我不装了，我挺喜欢看这类美妆视频的。我可能是个假男生
陈都灵
卡在了奇怪的地方
马冬梅
好卑微
提前卧槽
浑身难受
原来都是自己人
好可爱的小姐姐
看的出来
男的男的
为什么我一个男生喜欢看这个？
化完妆能亲脸吗？好奇
不要太认真
鲁迅：你知道我要说什么
111
填充
时间就像海绵里的水，只要愿挤，总还是有的
这一桌的妆是裸妆。。。
看得都是大老爷们
好看诶
都一群大老爷们，你教化妆
我黑眼圈是彩色的
像我对象？
我同学
我不知道我一个老爷们在这到底想听什么
都是兄弟出来吧
我一个男的看见这些头皮发麻
挺可爱的啊。。。。。你们有病？
像老版许仙……
lex！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
你怎么知道是兄弟们？
做你自己就好了，不用太刻意
锰男+6
我一个男生看得津津有味
曾志伟
男生看的好快乐
下次一定
我是男的，加一
兄弟们我来了
马小玲那个站住！
完全一致
可以拍视频卡视角强行二次元啊emmm
紫青黑hhhh
就两万七起码不亏
还以为用手上腮红哦⊙∀⊙！⊙∀⊙！⊙∀⊙！
她很好看啊  超可爱
男的+10086
没有啊emmm(直男)
砖噎砖噎
完全看不出来泪沟了啊emmm
免费两万七woc不行差评差评hhhh
为什么光眉毛就这么多啊emmm真的理解不了你们女娃子hhhh
真的好像小蕾啊
看26.5W赞知结局woc
点了点了
刚刚顺手划了一下好像在8.05开始。
我一男的居然在看美妆
猛男们等等我
猛男萌等等我
有内鬼
胖了？？？
是你吗马小玲
毕生所学
猛男萌
停止交易
我的是五颜六色的
越来越好看了
11111
一给我里giao
下次一定
下次一定
赵不祝
下次一定
我一男的，笔记也没记，就图一乐，是不是有点奇怪
能不能仿妆马小玲
奥利给
做为男生的我尽然听进去了，做笔记
孙红雷
成果的粉丝有什么毛病，嘴臭能不能闭上
建国同志是白的
声音也有点像
见党入
前面许仙的我也这么觉得！！
问号
下次一定
阿姨
兄弟们？
这又是谁？
为啥是日语名字？
好像许仙，哈哈
还以为就我一个老爷们儿呢！
看不见
不是？为什么又像咖喱酱了？
印堂发黑，上白色的。
说咖喱酱的那个你别跑
? ? ?
我们这帮老爷们儿进来都是来看变脸的吧
直男表示看不出来
初三党加一
原来女生出门要做这么多事的吗
我看的一脸懵逼
giaogiao
兄弟们，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
叶童演的许仙
这表情这手势，感觉像叶童演的许汉文，
猛男该看这个
有内鬼？
还没化就有内味了
马小玲女神的你是魔鬼吗hhhh
只为了看而看的我
我个洗脸奶都不用的男的看的津津有味
有内味
兄嘚 你的眉毛呢？
看了再说
大力进入直播间
为啥好多弹幕说up不好看的啊，我觉得挺可爱啊
白piao
你说归说，大脑门子别顶上来啊
猛男➕4
什么叫不该学的？
手好好看，秀气
猛男➕3
男粉➕1
啥？她说兄弟们？男粉暴露了？
像个棒棒锤，不是敷衍就是拍马屁
卧槽？
黄渤那位你过来，保证不neng死你
我在思考个问题 为啥猛男喜欢看这个
我手机坏了
有潜力
下次一定
。。。
诶？等等？我是个男的啊，为什么要看化妆？
不黑怎么叫黑眼圈
泛黑呢？
阿婆主讲话好像邓丽君的风格呀！
狗哥快来看！
我一个男人看这个？
nice
女生素颜好可怕
蕾丝你在干嘛？
哈哈我是男的，我摊牌了
真的像蕾丝
亿点点
酷
是有点点像党妹
完全不像党妹。。。标题党我服
你们不是看她化妆是看她是不是大力
长得真像我的英语老师
张圈蛋
我一个男的就是因为标题的大力才来的
好像党妹啊
对对
e m m m m
点个赞都下次一定是多恶熏
点，不像也点
咖喱酱
日本妹子？？？？
老阴阳师了
还有川普的黑眼圈是白的...哈哈哈哈哈哈哈
不不不，有05年的女生
每一个会化妆的女孩都是画家
我一娘炮看的一脸懵壁
脸色泛绿
说老八的我笑
化妆耗手背啊
马小玲
我跳到了后面然后又跳过来了只能说牛皮
彼此彼此
灵魂好像张伟???
女同胞是这般
像金爷
魔法啊魔法
What?都是猛男在看？？？
作为一个男的！我究竟在学什么！？
是成果！把标题改成果
男同胞门都不要藏了
老师留了几手呗
我我我我
真的像老蕾头哈哈哈哈哈哈哈哈
赵不祝 你咋来了
那我得推到后脑勺了
2刷了
好兄弟
男生也可以化妆啊 我就是
hhhhhh
pc
真的像蕾丝！！
如果你是狗哥的话我一定会发季末哼歌：涂了粉底也不白
因为狗哥没有眉毛
直女都给我出来！！这是美妆！！我们不能输！！
真的像党妹
我一个直男看的一脸懵逼
哈哈哈，我一男的居然好奇这个，停不下来
下次一定
我一男的看着感觉很有意思
素颜像你自己
我一男的看美妆
呀
哈哈
大老爷们那个太真实了！
不藏了不藏了
在脸上画画。  
阿姨
小姐姐好可爱
真的挺像
要不是你开头说了大力，我就走了
@马东
被揍了吧，颜色变化
恕我直言，我真没看出差别
前面的兄弟别闪，在看会
恍恍惚惚红红火火
哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我觉得像马小玲
这个门牙有点像党妹诶
我一大男的也在看哈哈哈哈
辣叫成果
男的+1
没错
我的黑眼圈是蓝的
补色还行
这个眉毛认真的嘛。。
前面那个杠精！说你呢！人家晃来晃去关你什么事
李荣浩的老婆
下次一定下次一定
啊！我的眼睛，好辣
。。。。
别伪装了，兄弟们
大力是人名吗？？？？
来了来了
是
像个人
阿姨好
像个人
每天一遍防止抑郁
阿姨你是谁
？？？？？？
8:00
还有银的！川普那种
男的表示很有意思这种视频
阿凤
下次一定
大众脸
我女的
已经像了
手好看！
嘴巴有点像蕾丝
看着好难搞
哇我好喜欢她，说话好可爱
像我老婆
啊~
男生加一
像阿姨呀
？？？？？？？？？？？？？？？？
赵不祝，是你！！！！
？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
马玲个腿
少吃点油腻就没痘痘了
感谢基哥两万七的无私奉献  我们一定用心学习=w=
蕾丝蕾丝
老八
我一个男人看的好开心
阿姨 你快点啦阿姨
说话也太慢了
也不知道怎么回事，反正一堆大老爷们看得津津有味。
我也是男的，前面的等等我
别bb，都是男的看的贼认真
不想看化妆过程拖进度条好吗，说up的刷存在感呢
马小玲 哈哈哈哈哈哈哈哈
？？？？？？？？？？？？？？？？？？？
特朗普哈哈哈哈哈哈
不像
三刷
我tnd直接跳过。。。。看后面效果
Lexhhh
我感觉up主像张伟
理想型
你内在气质像咖喱酱，
男的加一
好像我同学，但是她婴儿肥
哈哈哈前面的大老爷们你好啊我也看的蛮有味的
b来了来了
张全蛋的那个站住啊哈哈
                           @付锦松
不知道你们知不知道reaction up付锦松，我觉得比较像
为了大力而坚持看到现在的举个爪
全是老爷们吗？
阿姨
。？？？？？？
。
是我啦
眉毛咋回事
膏体是什么
这粉不都进美妆蛋里面了
化妆太磨叽了
我甚至觉得up有点像李秋爽
狠狠扇自己几个耳光，既能起粉底效果还能遮瑕
1.25和一没区别
lex：？？？
我也想看蕾丝仿妆
男的都别藏了
哈哈哈哈哈
点赞怎么能表达我对这张脸的期待呢，两个硬币起步
我是女孩子！谁不爱美女呢哈哈哈哈
我一大男人看的蛮开心的，还面露微笑呐
男同胞你们是不都在等结果但是还不想快进
我是不是对裸妆有什么误解
哈哈哈哈哈h
泛蓝的那个你阿凡达啊
素颜像个人
汉子举个爪
建国是白的哈哈哈哈哈哈哈
说话能不能别晃来晃去
。。。话好多
一直晃看不清了都
为什么我个大老爷们要看化妆（怀疑自己）
阿姨，你眉毛呢？
她都说了，兄弟们不要着急
这才是猛男该看的视频
哈哈哈哈哈像郭德纲，太损了
BGM ：童话里有什么
我一大男人看这个
哈哈哈哈特朗普笑死
确实像大力
我觉得好看
是不是暴露了？
24万了，蕾丝
马小玲➕1
大力是平均脸？？我惊了
哈哈哈哈哈操，建国黑眼圈是白的
我初三男的看这个干嘛-------为了大力啊
下次也不一定
大老爷们嘿都报个到
不会都是男的吧
柯基？？
我老婆真好看
刮腻子！
我惨
手好好看啊
原来我不是一个人在战斗啊，兄弟们
我印堂发黑咋整
男生觉得就是块海绵
我脸色泛蓝
zou所zouzi？？？
每周必看
我男生
时间就像海绵里的水，挤挤总会有的
汉子比妹子多
下次一定
牛牛牛6666
举手
1
不好意思，不是厂，是场
都是兄弟们
老阴阳怪气了↑
哇开眼界
草匠那个这么说就有点了
太像党妹了
成果的粉丝素质这么差吗？
有内味了
贵是他的缺点吗，难道不是你的缺点吗
好好睡觉
下颌
我更多。。。。
鸭嘴兽
阿基你不要在意那么多细节啦
哈哈哈哈哈哈
下次一定
阿姨
·赞
很支持你。
好强
刮腻子的
纵所粥资
看三遍了，怎么办，人家是男的
女生出门真的麻烦到死
好！等！
太可爱了宝贝！！
粗来了兄弟萌
蕾丝？
嗯，猛男可以看
有点林小宅。
赵步祝等等我
不喜欢
确实有点像拿姐
....
颧骨
啥暴露了？？
前面那个女生这么久出门的这只是基本操作
我一个男生居然看到了这
张全蛋
紫的…那不是被打了吗……
颜值平均脸？
桥本环奈
这都被你发现，兄弟萌出来了
像许仙
素颜真像党妹
有点像安然
↑内涵蕾丝，记大过（狗头）
蕾丝？？？
这是滤镜博主吗
好可爱！
我一男的看到现在
感觉牙齿像麻辣香锅，哈哈哈哈
当然是进二次元了
up主好可爱
这个BGM我收藏过 但是好难从列表找出来啊
up主好可爱
这不是大力么
我男的我发现我喜欢这个
素颜像渤哥
霓虹人？
嗯，有党哥的那个味了
赞有了，不过你币没了
像卢老爷欸（滑稽）
兄弟们
这么涂了还能被男朋友亲吗= =
哈哈，猛男集合
对
学到了
我站起来了
我是来看女生怎么化妆的
眉毛刮了会长回来吗？
终于知道女生出门为什么那么久了。
不说话，不能暴露
突然好奇 有女孩子看么
点赞可以，不能投币
真的有点像蕾丝hhh
坐等大力
讲道理，本人男，看着这种化妆仿佛在看天书
你确定2万7
话不多说我媳妇
首页通知书。
说话像大力
越看越像张伟。。。。
我本来觉得不像lex的 现在越看越像
给阿姨倒一杯卡布奇诺，阿姨你快点啊
说话时的断句、语气和小动作都好像吴昕啊
up主说但是眼袋的时候有狗哥的味道！！
91
up主说太难了有狗哥的味道！！
up主说延展开来有点狗哥的味道！！
这个动作有点像狗哥！！
是上期的化妆视频像，别在这刷了，这是素颜!
暴露了
像我媳妇
黑的在这
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我阿姨
都是男生吗哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
握草，学到了
党妹你好
像我老婆
画不像就没这期视频了
锰男必看
像郭德纲哎！
说话语气.敬汉卿
为啥要研究做饭
好了，男的都出来吧
长得像阿姨
全体起立！
这玩意还得有绘画基础吗，我咋感觉跟画素描一样
这视频男人比女人爱看
男的加一
阿姨好
被发现了
我一个男人来看这个
许仙
@特朗普  这位的是白眼圈
BGM:the process
卧槽，被发现了
我黑眼圈好像是红的
哇好像蕾丝啊（狗头）
赵不祝的那个等等我，我也觉得像
早晚的事
哈哈哈哈哈哈哈
暴露了
下次一定！
我一大男人看这些东西
点了！
化妆真是个神奇的玩意
我也觉得像马小玲
像许仙
变魔术的你不是一个人
你的脸怎么又黄了～
我一个糙汉子看美妆视频。。。
不是只说你的脸太大众化了
男生看的不亦乐乎~~~
萌好
你不是唯一一个男生
我一个大老爷们看的津津有味
打家好，我是男生部的卧底
川建国是白色的
有点像权游山姆救的那个女野人
青是黑的（不是杠）
蕾丝太像了（狗头）
猛男落泪
我一男的 看的津津乐道
有点像虞书欣……
太像医馆笑传里的那个人了
感觉素颜嘴真的像大力
这里像党妹
主要笑起来像lex
感觉像党妹
兄弟
哈哈哈哈哈都是锰男
顶上的篮字是一个人吗？你觉得不像就不像呗？
为啥女人一定要研究做饭?
化妆出门就迟到？前面的什么逻辑
淑仪·周
得得得得得得得得得得得得得得得得得得得得
话多多h h h h h h
血肠过分了
老婆是你嘛
真的好像lex
妈耶……越看越像蕾丝
兄弟们
马小玲
这个美手我爱了！
xswl  炸锅了   咱们要好好隐藏起来啊   兄弟萌
越看越像王迅，哈哈哈哈嗝
#R前面说下饭的，我正在吃饭！
这个叉腰神似大力
米莱？？？
就这？
BGM有点像希某薇
像柯基
神tm特朗普的是白的 笑死我了
摄像头在哪？
当然都是男生在看啊，你不会以为阿姨有女粉吧
男的+1
出大问题，我看的比女生还认真
那个雷克塞别跑
为什么我个男人要看
下次一定
刚发现，眉毛是怎么回事
男生加一
@漠⭐漠
长的像黄渤
这眉毛哈哈哈哈
谁说女人一定要会做饭？刻板印象？
川建国是白的
等等！对对对，说杨丞琳的那个等等我
有点像党妹
我也觉得像杨丞琳
红绿?
一朵花
个人觉得皮肤有点像
头发像而已，其他都不像，lex眼睛贼小了而且眼珠没露全（狗头）
许仙。   许仙。       许仙。      许仙。    
这个素颜有党妹内味了
像我！
你不是一个人
兄弟们跑过来可能是来学化妆的吗
up太像我的宝贝舍友了震惊
？？哪儿有痘印
颧骨
兄弟萌
我是男生
鹅鹅鹅
神似
得得得得得
我一个男生竟然在看这个
盆涨
是
特朗普哈哈哈哈哈哈哈
下次吧
柴西柴西
像自己
哈哈哈哈哈
像马小玲的那位，你别走~
我一个男生为什么看的这么起劲
这个普通发我爱了
好可爱
这是个蕾丝颜值吹捧向的视频（狗头）
你像naomi
像龟哥----撒不拉！
我也是女的
弹幕别酸
下次一定
这眉毛…
被发现了
下次一定
沫子
下次一定
猛男教程
来看大力的有吗
我的妈
这个死亡发际线哈哈哈哈哈哈哈哈
蕾丝
兄弟们，，，
俺也一样
下次一定
所以兄弟们 阿姨有女粉吗
兄弟们哈哈哈哈哈
我是男生。
前面男的等等我
都是猛男来看大力
是日本人咩up主
啊娇，啊萨
柯基阿姨
我怎么觉得脸突然小了一点
下次一定
肥了
跟画画似的
这个不是我家的洗碗布
成果的粉丝有点素质OK？？
弹幕成果粉丝素质惊人
？？？？？？
bgm: 淡黄的长裙，蓬松的头发
下次一定
唇毛怎么破
卧槽这一秒up好像我以前班主任啊
淡黄的长裙，蓬松的头发
大力直播看化没化妆就看眉毛哈哈哈
油腻的师姐？
像许仙！！！
兄弟看到你的眉毛我就知道是自己人
自打我开始看了美妆视频后，我交女友可以直接看见素颜
你快画，猛男不要过程
这个妆都是兄弟们在看吧
？？？？
蕾丝？？？哈哈哈
那都泛呢？
进来看大力的举个爪
兄弟们掏出你们的家伙，证明一下
皮肤怎么变得这么差了？！
乍一看好像是有点像党妹
好像党妹
我感觉是真的很像党妹。
蕾丝
蕾丝
在座的各位恐怕没几个女的吧……
舔姐姐的小白手
你不是一个人
下次一定
姐姐你的眉毛
lex没毛病了哈哈哈哈哈哈哈
lex哈哈哈哈哈哈
我已经三连了
猛男来了
请问你掉的是这个紫眼圈？还是这个青眼圈？还是这个黑眼圈呢？
卧槽
刷阿姨的，尊重一下别人行不行
我一男的只想看结果
我去
男的怎么就不能看化妆了，，我很爱看的
。。。。
猛男必看!
越看越像蕾丝
up说话的时候嘴巴走向像诸葛大力。
兄弟萌都在呀？
模仿卢本伟呀
就是加补色？
泪痣
看到后面吧
讲道理手上这个美妆蛋 越看越像血肠
晕了真的像lex
对比色
并没有(=_=)
紫...紫色的黑眼圈？
说话好像草匠
有点像草匠
下次一定
点了
我还跟着动了....
听就完了
蕾丝
拿姐
bgm好评
哇这个bgm
...我也有一顆跟阿姨一樣的痣
紫的...
阿姨
污点修复工具
我一个男生在这看的津津有味，也不知道在期待些什么。
还真有点像蕾丝哈哈哈哈
被发现了
哈哈哈哈哈哈哈哈哈哈哈哈哈
有内鬼，停止交易
要不是为了看她化妆后像不像大力
我们又不用化妆品啊
你可以给你牙化妆吗
快点啊
我靠，就我一个女的？？？？
都是姐妹
up 可以自己去开视频教学了 先定个小目标 挣个两万七
up明白人哈哈哈
像……说出来你可能觉得我在骂人
记大过
正片8分20秒
前面平均脸别跑，笑死我了
党妹
这bgm有点难受
你真的能画成大力么
这是咖喱酱，谢谢
我是来看美妆的吗？我是来看大力
素颜像罩不住
我一个男的怎么看了这么久？
被发现了昂
下次一定
BGM:Process
贵是你的缺点不是它的(狗头)
仔细看有点吓人
我紫的
不会看这个的全是男的吧
200w合影
真像蕾丝……
在座各位都是钢铁直男吗？！差别hin大啊！？
眼睛像党妹有一点点
狗子
真的像老雷
猛男感觉没什么变化
我一个男的在看什么？
你开了美颜，没有
画哈登
等等，我是男生我看了这么久
两倍速差不多
蕾丝
有内鬼，终止交易
马东警告
只！是！眉！毛！
我为啥还是觉得这眉毛像假的
你的眉毛是纹的吗
看牙应该是我们铲车人没错，集合
这叫颧骨
大半夜看老吓人了，两眼一黑
你眉毛怎么了？
下次一定
怪不得女生出门这么慢
奥利给
像拿姐
啊对呀，我一个男的看啥呢
是不是让子弹飞里面那种啊，那我就明白了
上次赞过了
化妆原来这么多步骤
猛男必学化妆
雷克塞
和刚才那个黑色的东西是一个东西嘛？
我感觉越来越像斯内克
兄弟萌好！
我感觉越来越像斯内克？
我咋感觉越来越像斯内克？
下次一定
woc  都是兄弟？ 还好哈哈哈
简称woc
暴露了
蕾丝
对比色是吗
有差别吗？ 我眼睛瞎了
某角度真的像党妹。。。
医馆笑传里的那个配角
阿姨 你快一点
出不去了，兄弟们
到底有没有妹子？？？
害
.
是真的有点像党妹啊
我一个猛男全都会除了修容是用刷子，咋办有救吗
像我姐。。
lbw那个你吧头伸过来过来我给你加个buff
嘴巴像张伟 哈哈哈哈
你那一块手背的皮肤一定超好的～～～
有差别?我瞎了?
我没有卧蚕，所以也没有眼袋
前面的等等我
我这样子喜欢看女孩子化妆，我没什么问题吧我
男的不明白怎么要这么多？
兄弟们疯狂提示
白的黑眼圈
暴露了
woc原来都是猛男
俺也一样
我一男的看的这么仔细
兄弟们，抓内鬼了
我一男的看的这么仔细
有的是熬夜的，有些是被揍的
这边好像张伟哈哈哈
有些是熬夜的，有些是被揍的
?????被发现了，她说兄弟
好像党妹
被发现了完蛋
喜欢她声音
兄弟
我不该熬夜看这个
猛男必看
是没弹幕还是我看不到
被发现了
感觉你像lbw
下饭下饭
TWO HOURS LATER
全是猛男？
开了1080仍然看不清，你的相机是诺基亚的么？
有男的看吗
白嫖2万7，发现白嫖到了没用的东西
哇  都是兄弟萌吗  我以为就我一男的喜欢看化妆视频
学会了，这就跟兄弟对线
❓❓❓❓❓❓
优秀
发现了！下吧像lex
二向箔二维化
下次一定
说完百万粉的up主，我这边就卡了
下次一定看完，先走了
前面的 等等我
没有
跟漠漠一起待久了，已经入味了
颞骨
这么一看还真像党妹
才反应过来你们说暴露了！我去我也暴露了
她声音我好爱
暴露了
？？？
哈哈 下次一定
突然有点像张莫凡
下次一定
男人必选
降维
lex
这不就是党妹本人？
不喜欢嗷，喜欢你
？？？你偷窥我
我觉得你在学党妹
谁说锰男不能看我也在看
我一个男的居然看得很带劲
360p看不见
黑眼圈是通宵的证明
有点像我前任
兄弟们我们被发现了。
像我初恋
我瞎了，痘印在哪
五彩斑斓的黑眼圈
这里还有一男的，我迟早在bilibili学得比女朋友还会化妆
厄加特
这个眉毛真正 仿佛画错了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
11111
弹幕别给你家大力抹黑谢谢
不是，我一男的点进来干啥
暴露了
感觉真的像蕾丝
蕾丝
我一男的真的喜欢看这个，感觉变魔术一样
我是直接奔结果去的
鸡哥?
这个神态。。。
蕾丝！！！
眉毛为什么不一样长短
太棒了
差距太大了
有点东北范
都像女的
长的挺像吉原悠一的
那个粉扑得有多脏？
下次一定
许仙
被发现了
完了兄弟们我们被发现了
黑眼圈是白的，你气不气
1
鸽也die
漠子哥？
柯基加油
这才是猛男看的东西
前面的两个，等等我，我也是。
孙悟空
我支持前面的，画勒布朗
就是不像你自己……这就很难过。
男的为什么不能看这啊？
佩恩
我为什么总是在奇怪的地方卡住
总是卡在奇怪的地方…
猛男都在认真看
阿姨你是哪位？
好红好红
好红好红
川普黑眼圈是白的
嘴有点
两万七
蕾丝就很nice
呀，暴露了
蕾皇：记大过
说起话来真的像美嘉
给阿姨到一辈开不起罗
我我一个男的为啥点开这个视频？
？
lex有点像的
我竟然在看美妆视频？？
越看越像龟哥，对不起
握草，黑眼圈不是应该只有黑色吗
暴露了
大力妹蕾丝那个，笑死人偿命的吗
这里真的像党妹哈哈哈哈可能额头也大哈哈哈哈哈哈
握草，为什么heiyuanbus
好秃然
不是，现在的弹幕都这么恶臭了嘛？
我一个男的看  都没有快进
六道
？？？？？
兄弟们？？
卢本伟
男的难道不是因为看见“大力”两个字进来的么
兄弟萌
所以党妹像蕾丝？？？哈哈哈哈哈哈哈哈哈哈哈哈
都是兄弟
犬来八荒！！
阿姨，快点吧，阿姨。
哪像？？
打扰了
?????????????
都是兄弟？
花少北
像花少北
像北子哥
下次一定
认我想起了医馆笑传第一部的那个秀才
太像蕾丝了
果然都是知道兄弟
？
阿姨好
被发现了 是兄弟
糟糕，被发现了
亚洲邪术
都是猛男
有女生啊
狗哥
弹幕素质呢
我是男的，，
阿姨的眉毛不见了
跟漠子哥一起上的培训班
这个叫大众脸
有一说一 有点像麻辣香锅
路人
我一个男生看的津津有味
下次一定
挺像一个叫吉原悠一的up主
没有
握草真的像蕾丝
又恰？
咱能讲个去黑眼圈的吗……
作为男生的我们喜欢看美妆视频不是很正常的嘛
哈哈哈哈
有点像党妹？？？
发量惊人
马丽
硬核学党妹，，噗哈哈哈哈哈可以
啊，我记得毛戈平也总现在手背上用东西！
oo
点个赞还下次一定？
看大力
赖赖比这个好看多了好吗
阿姨你好
差远了
真就像张伟
兄弟们！我们暴露了！
有点像BOY
兄弟们 咱们被发现了 别藏了
四维碎块
阿姨好
我可能是看见大力进来的
不，你不像大力，你更像张伟一些
徐均朔
平均脸
8:15
真的长得好像lex啊
哈哈哈好
粉了
哈哈哈哈
哈哈哈哈
欧拉欧拉
不能
孙红雷
像柯基
估计看的都是男的
阿依
阿姨，你可还好
青的？？？？？
我的黑眼圈彩色的
兄弟们！暴露了
