啦啦啦啦
发出鸡叫！啊啊啊啊啊啊啊啊！好帅！
绝美!
爱了爱了
爱了
好听
为什么发弹幕会暂停啊啊啊啊啊我不想停但是又不能不发弹幕表达我的心情啊啊啊啊
先三连我再听
我爱你玉先生
我只想说先生大才。。
刚哥的弹幕由我组成
这个力度掌握我死了
哇哇哇
高能高能高能
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
awsl
耳朵巳怀孕
鸡皮疙瘩起一身
好听
好好看
我刷到了一个什么神仙
再次高能预警
啊啊啊啊我没了
ohhhhhhhh
这最后几句太绝了！！！！！！！！
来啦！！！
前方高能
三连走起
热乎的
来了来了
大神你要自己投稿我还是很惶恐
玉先生
此曲只应天上有
玉先生啊
awsl
太绝了这几句！
鸡皮疙瘩出来了
AWSL，先生太牛逼了，喜欢
绝了
这一段绝了啊
专业专业专业
啊啊啊啊啊
专业专业专业
啊啊啊啊啊啊啊
我迟早死在这声线里
爱了
太好听了！！！！！！！！！！！！！！！！
啊啊啊啊
好
啊啊啊绝啦！
终于等到你！
官方吊打系列
我发现了什么！！！！
开头见
我来跪好
鸡皮疙瘩啊啊
i了
哎呀呀 美啊
好！！！
太太太太绝了
不思量自难忘
先生不愧是先生
我真的倒吸一口凉气
绝了
绝了
感谢底部红色字幕君
收下我的膝盖
啊啊啊啊啊啊啊啊啊啊啊啊啊啊
666666
啊啊啊啊啊啊啊啊啊
戏腔真的好喜欢好喜欢
我的个老天啊
我的天
位卑未敢忘忧国，都道戏子无情，怎知戏子也有心
李老板啊啊啊啊啊啊
好好听！！！！
挖空留名
啊，君燕
先生冲啊
这忧郁的眼神
(⊙o⊙)哇
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
专业
嗯～嗯？嗯！
泪目了
中间有停顿我就知道后面这段不简单
各部门注意，准备
玉先生yyds！
终于可以发弹幕了
这扮相美绝了！
666
感人❤️❤️❤️❤️❤️❤️，怎么会有神仙啊
AD钙奶，排队领取，准备抗第二波核能
绝了绝了
红色预警，红色预警，红色预警，说三遍
星光大道的时候特别惊艳
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️疯狂表白
太好听了妈妈！！！！
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
莫嘲风月戏，莫笑人荒唐
我没了我没了我没了
莫嘲风月戏，莫笑人荒唐
艺术家
这就是传说中的虐耳？啊啊啊，我没了❤️
排面！
副歌呢
先走一波❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
来了来了
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
神仙在唱歌
原谅我们刷屏啊啊啊啊啊啊啊啊啊，太激动
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，我没了
没带耳机都好听到爆
好美
这个戏腔绝美啊啊啊啊啊
这才六个多小时，十五万播放量就要到了
戏子多秋，都说戏子无情，怎知戏子有义
小红心走一走❤️❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️
嗨 ～ 我又回来了
最爱你的戏腔啦！
我的天，太美了吧
翩翩公子温润如玉，表白先生❤️❤️❤️
我不信啊啊啊啊啊啊，AD钙奶也救不了我了
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
时不时走几个❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️
❤️❤️
专业
截屏截屏截屏，重要事情说三遍
疯狂表白玉仙生❤️❤️❤️❤️❤️❤️❤️
唱兴亡这句绝了
好听
罢字好像有点小问题⊙_⊙
啊啊啊啊啊啊啊啊
太绝了
耳朵怀孕了！！！！！
开头见
台下人走过不见旧颜色
风华绝代
哇哇哇哇这个忘！！哇哇哇
啊啊啊啊啊啊
放大招了
开头见
啊啊啊啊啊啊啊啊啊啊啊
不敢呼吸
 来了来了
到+7
到
有有有，有
啊啊啊啊啊啊啊啊啊啊啊
鸡皮疙瘩起来了啊啊啊啊啊啊啊
陌上人如玉 公子世无双
❤️❤️❤️❤️
乱水浮萍，忍看烽火燃山河，位卑未敢忘忧国
啊啊啊啊啊啊啊
老师！
啊啊啊啊啊啊啊
啊啊啊啊啊啊啊啊
玉先生千古
Awsl
你才是真正的国粹
绝世名伶
神仙来了
先生好棒
啊啊啊啊终于投稿了
神仙玉先生
前方高能预警。
啊啊啊啊啊啊啊啊啊
我都精神了
专业
玉公子
太好听了
惊艳
跪了跪了
啊啊啊啊啊啊啊啊为玉先生打CALL
啊啊啊啊啊啊啊打CALL
好绝
人生如戏！戏如人生
爱死
玉先生
好听！！！
帅爆了
戏中情
表白玉先生
币给你
绝美
厉害
听哭了
太好听了
爱你玉先生
大爱我玉公子
好听好听呀
鸡皮疙瘩起来了
浓情悔认真
看我发现了什么
！！！！！
啊啊啊啊啊啊啊啊啊啊啊鸡皮疙瘩
啊啊啊啊啊啊啊啊啊啊啊啊
唱的是自己
好听
爱了爱了
啊啊啊啊啊啊啊啊
真 注入灵魂
这有空，表白神仙
啊啊啊啊这个兴亡
三连三连
戏腔美哭了
位卑未敢忘忧国！
好听
再来亿遍
国宝级演员不是闹着玩的
真感觉耳机变贵了我的天
大气
专业专业
爱了爱了爱了
专业
这个和啊啊啊我死了
死了
太棒
啊啊啊啊啊
专业
这段真的太绝了
跪了
啊啊啊，一身鸡皮疙瘩
太好听了
我的妈呀！！！！下凡的神仙！！！！
卧槽
啊啊啊啊啊啊啊啊啊啊
卡我脖子
神仙
泪目！！！！！！
看看我发现了什么
这次一定
国家队禁止参赛
这里太美了吧！！！！
啊啊啊啊啊啊我哭了！！！
我爱上了一个举世无双的神仙！
3连
好听
你币有了
前方高能预警
国家队
爱了
全身都酥酥麻麻的
美哭了
玉先生
表白先生
绝了！！
啊啊啊啊啊！！！！
开头见
美极了
吹水不愧是玉先生
又再见了各位
先三连
戏腔忒好听
来晚了，三连奉上
唱腔这么刚气，可以
京胡啊
啊啊啊啊啊啊啊啊啊
太好听了
角儿
啊啊啊啊啊啊啊，太好听了
失踪人口
awsl
啊啊啊啊啊啊啊啊啊啊啊我没了
绝
^-^啊啊啊啊啊啊啊啊啊啊啊啊啊啊
冲呀
太棒了啊啊啊啊啊啊啊啊
前方高能
言念君子，温其如玉
ohhhhhhhhhhhhhhhhhhh
爱了爱了
戏腔绝了
美炸
卧槽
三连！
全程高能
直接缓存
扇开合 锣鼓响又默  
我来了啊啊啊啊啊啊
陈词唱穿又如何 白骨青灰皆我
我小学的时候喜欢的先生，现在都大学了，先生就没老过
戏幕起，戏幕落，怎思量
好听
位卑未敢忘忧国，哪怕无人知我。
瞬间泪目
角儿
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
什么神仙
超喜欢李玉刚
战术覆盖
啊啊啊啊啊啊啊啊啊啊
专业
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
awsl
戏腔差点劲
这一声唱的我起鸡皮疙瘩
公子无双
开场惊艳
我的妈呀
专业
是我卡吗？
最秀不过自投稿
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，爱了
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
仰望先生
哭了
佩服
太专业了!
玉先生，永远滴神!
大将风范
唉！瘦了瘦了
啊
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
说什么也得一键三连啊
这
专业
我的天
国家队
我第一次知道李老师也来b战了
走起
这次一定
灵魂
好听
+101
这次一定
啊啊啊啊啊啊啊啊啊
三岔路口
嘿嘿嘿
臣卜木曹
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
回头客+1
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
塔姐原创，塔姐的策划
把我的心都掏给你了❤️❤️❤️，就冲这一笑
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
❤️❤️❤️这一块已经被全面覆盖了❤️❤️❤️❤️
先生的盛世容颜都被覆盖了
鸡皮疙瘩！！！！
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
太绝了
啊啊啊啊啊啊
鸡皮疙瘩起了一身
太绝了
就这？就这？就这？我要这硬币有何用？投❤️
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
我枯了，你呢
啊啊啊啊啊啊啊啊啊啊啊啊啊
好听
鸡皮疙瘩起来了
玉刚先生好绝！！
啊啊啊啊啊啊啊啊啊
啊~
等来了剧场版，又开始期待正式版
精彩
这必须三连啊
梦幻联动
助攻百万❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
于你伊始，星河长明❤️❤️❤️❤️❤️❤️
啊啊啊啊啊啊啊啊啊太绝了
1
表白先生《赤伶》❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
这个女声我的天呐，我没了
戏幕起，戏幕落
太惊艳了
❤️         ❤️                               ❤️                  ❤️❤️                   ❤️❤️❤️
啊我死了！！！
专业
这个 罢 ，我没了啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
❤️❤️❤️                       ❤️        ❤️         ❤️                 ❤️❤️                ❤️❤️
❤️❤️❤️❤️❤️绝美！真的！
起鸡皮疙瘩了
❤️❤️               ❤️                  ❤️❤️❤️❤️                            ❤️               ❤️❤️
开头见
这才是真正的顶流
酥了
震撼！
币投完了，先二连一波
啊啊啊啊啊啊
哇！惊喜！！
鸡皮疙瘩起来了
啊啊啊啊啊啊啊啊啊啊
绝代风华
位卑未敢忘忧国
令人窒息的美感
啊啊啊啊啊啊啊啊
玉先生的炉火纯青的头声啊～戏腔杀我
前方高能预警
真的有这么丝滑吗
好绝啊
神仙啊啊啊啊啊啊啊啊
啊啊啊啊啊，太好听啦
太猛了
绝了
好好听
刘明刘明
仙玉下凡辛苦了
欢迎回来
2020！、
爱了爱了
厉害了
字正圆腔
我要这币又何用
好听好听好听
真的从小听到大
必须三连！！！！！
爱了爱了
hhhh
三连再看已成习惯~
前方高能
这位先生真是该死的甜美
开头见
刚先生你是魔鬼吧
绝了
来了！！！
专业
❤️❤️❤️❤️❤️❤️
哭了T﹏T
啊啊啊啊啊啊啊啊啊啊啊
专业
awsl
天哪，太适合了吧！
这里真的好美
位卑未敢忘忧国，哪怕无人知我！
专业
来了来了
专业
李老板
好听
我来了我来了我来了我来了我来了
牛逼
哈哈哈哈哈好听
先生
好听！
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
一键三连
预备备
大家都在发
啊我死了
好听
开头见
怎思量
ohhhhhh
啊啊啊啊啊啊
66666666
结尾是清唱了吧
啊啊啊好好听好美啊
这手。。这手。。手呀
来了来了！！！！！
啊啊啊啊啊啊
好听
"来吧,我准备好了"
"天,好听,心苏了"
台下人走过
❤️❤️❤️❤️❤️❤️❤️
心碎离别歌
没有字幕
老李头nb
我的天，头皮发麻
绝美
啊啊啊我好爱
你二大爷还是你二大爷
啊啊啊啊啊，好听！
阿伟乱葬岗
牛啊
专业
真好听
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
！！！！
专业
无法呼吸
等的值了
当代梅兰芳算了，毕竟不是唱京剧的
好听
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
别说梅派唱腔行吗，国风歌就国风歌，别硬捧
舒服
啊啊啊啊啊啊啊啊啊
啊啊啊啊啊啊啊啊啊啊
专业
专业
台下人走过，不见旧颜色
专业专业专业
专❤️业          专业                 ❤️专业            专业             专业❤️专业
❤️❤️❤️专业          专业                 ❤️专业            专业             专业专业
我的天，好听！！！
还是先生的声音听起来舒服
专业！！！
妙啊
表白玉先生
专业
玉仙生❤️            玉仙生 ❤️                玉先生❤️                           ❤️玉仙生
玉仙生❤️               玉仙生 ❤️                玉先生❤️                           ❤️玉仙生
+1
先生……
耳朵怀孕了
弹幕护体
戏一折 水袖起落
我要这硬币有何用
唱悲欢 唱离合 无关我
前方高能
啊啊啊啊啊啊
前方高能
玉仙生❤️         ❤️❤️   玉仙生 ❤️              ❤️  玉先生❤️                           ❤️玉仙生❤️
鸡皮疙瘩
玉仙生❤️            玉仙生 ❤️                玉先生❤️                           ❤️玉仙生
玉仙生❤️               ❤️玉仙生 ❤️                ❤️玉先生❤️                           ❤️玉仙生
位卑未敢忘忧国
玉仙生❤️            玉仙生 ❤️                ❤️玉先生❤️                           ❤️玉仙生
白骨青灰皆我
好绝啊！
我好爱爱爱爱啊
啊
其他版本瞬间变成浮云
台下人走过不见旧颜色
唱出来先生自己的感觉
卧槽，真的强
爱了爱了
玉先生啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
他唱须与血来和
爱了爱了
太好听了！吧
乱世浮萍忍看烽火燃山河
回头皆幻境
李先生当是当的起一句公子温润如玉
好听
玉仙！！！！
爱了
戏幕起 戏幕落 谁是客
啊啊啊啊啊啊啊
为什么不叫刚先生？
不愧是专业用户！
太精致了
绝了 真的
啊啊啊啊啊i了i了
牛逼
专业专业！
专业啊！
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
❤️专业❤️
awsl
玉先生❤️
好听
我裂开了
爱了爱了
绝美我玉先生
爱了爱了
太绝啦
真绝
大家风范的李老师
太绝了
鸡皮疙瘩，起！
太好听了
啊啊啊啊啊啊
亿遍
！！！
称之为最强
啊啊啊啊啊啊啊啊
国服王者！！！
台下人走过 不见旧颜色
台上人唱着 心碎离别歌
我来增加弹幕
绝色
莫嘲风月戏 莫笑人荒唐
虽然看不怎么懂但是有被震撼到
道无情 道有情 怎思量
专业
开头见
谁是客
玉仙生❤❤❤
妈呀，戏腔是哪位大佬
爱了
这么耿直
好
国家级
这个戏腔真的像是真的啊，
好美啊啊啊，啊啊啊啊啊啊啊啊，啊啊
啊啊啊啊啊啊啊啊
我的妈耶好好听
❤️❤️❤️
厉害厉害
！！！
再来亿遍
！！！！…
一样一样
太喜欢了
啊啊啊啊啊再来一次
这背影好绝
玉先生
排面
jipigeda
好！！！！
太好听了
听哭了
ohhhhhhhhhh
好美的声音
爱了
字幕好评
酥掉了
唯美！！！！
太美了，声音如美人
啊这....
吹爆！太好听了！惊艳！
专业
太好听了
哭了
专业
专业
❤️玉仙生❤️           ❤️ 玉仙生 ❤️                ❤️玉先生❤️                           ❤️玉仙生❤️
❤️玉仙生❤️                      玉仙生 ❤️                玉先生❤️                 ❤️玉仙生❤️
牛
专业
❤️玉仙生❤️           ❤️ 玉仙生 ❤️               ❤️ 玉先生❤️                           ❤️玉仙生❤️
爱惨了
玉仙生❤️            玉仙生 ❤️      表白❤️          玉先生❤️                           ❤️玉仙生
鸡皮疙瘩掉一地
啊啊啊啊啊
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
太好听了
心动了
好听啊啊啊啊
高能
这是小李子？
君子温润如玉
哈喽，各位，又见面了
多好的东西啊
手手手手手手手手手手，偷偷摸一下❤️，啊
多好的东西啊
这首歌唱的是梅兰芳吗？
专业
兄弟们开头见
1.25→1.5
帅
位卑未敢忘忧国，哪怕无人知我
我死了
第三遍
cao了流泪
啊啊啊啊啊啊啊
1.25无敌
好听
三击三击三击三击三击三击三击三击三击三击三击三击三击三击三击三击三击三击三击
先生你终于更新了
好听
精品
我的天哪太美了
绝了
！
超爱玉先生的词，每一首都很棒！
专业！！！！
唱悲欢唱离合 无关我
先啊啊啊啊啊啊啊、在看
❤️❤️❤️❤️❤️❤️❤️❤️
先生不要老啊
啊我死了
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊舍不得发弹幕！
全程鸡皮疙瘩起一身
不愧是大师
专业
专业
单曲循环
啊啊啊啊
表白玉先生
z炸出来了
玉老师厉害
头皮发麻，起鸡皮圪塔了，厉害
太好听了
先生
我好爱
量身定做
贡献一盆眼泪
1：38高能
戏一折，水袖起落
再来一遍
开头见
专业
这一幕是决绝的背影
来了来了
太美了
为玉先生打call啊啊啊啊啊啊
好棒！！！
美美美
无语言表，太好听了吧
这个扮相是杨贵妃的扮相吧
啊啊啊啊啊啊啊啊
专业
或许大家看过一个电视剧叫百花深处吗，这个歌和MV都和那个剧太配了！
玉公子   天下世无双
美
毫不犹豫三连
6
6666
❤️❤️❤️❤️❤️❤️❤️❤️
怎么会有这么绝美的人儿
专业
太绝了吧
鸡皮疙瘩
专业专业
开头见
再来亿遍
钦佩！
台下人
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
专业
绝了
太好看了
直冲天灵盖
啊啊啊啊啊啊啊啊玉先生啊
我怎么哭了
又见面了
神仙唱歌
绝了绝了
再来一遍
美玉落人间
鸡皮疙瘩加一
声音太好听了
awsl
老师老师玉老师！
玉先生啊啊啊啊啊啊啊啊
跪了
啊啊啊啊啊鸡皮疙瘩
啊，鸡皮疙瘩都起来了
这也太稳了叭
先生啊！！！
请问你是神仙嘛！！！
这个鞋子！！！啊我死了
专业
专业啊
我心动了
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
啊啊啊啊啊啊
哦豁
开头见
有高级弹幕吗？
鸡皮疙瘩一身，头皮发麻，贼舒服
听完发弹幕，听的时候停不下来
天啊
這一啊太美了
专业
我爱
绝了
真好好听啊
啊啊啊啊啊啊啊，他来了
绝了
啊啊啊啊啊啊啊啊啊啊啊啊啊啊
泪了是什么鬼啊我
牛逼
再来亿遍！！！！！！！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
爱您
好开心啊
有点像大鱼哦 都好听
B站有玉先生是三生之福啊
我三连了啊啊啊啊啊
先生下凡辛苦了啊啊啊啊啊
直击灵魂的歌声啊啊啊啊
鸡皮疙瘩掉一地啊啊啊啊啊
玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉
玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉
好听
玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉玉
有霸王别姬内味，爱了爱了
一脸绿的我表示剩下的让你们看脸
58.4w了
一脸绿的我表示空白你们看脸
戏幕起  戏幕落  谁是客
有畫面感
人美聲美
啊啊啊啊
疯了疯了
这个亡我人没了
美爆了！
您到底是有多宠粉啊啊啊啊
国家队出手
卧槽
糟糕出不去了。
歌声太有故事
这首歌玉先生的男声音域也很高了
太爱玉先生男声了
专业
哇哇哇
很好听
玉先生是尘世间开出的最美的花
天灵盖打通了，声音直击天灵盖
好棒啊好好听谢谢玉先生！！！
太好听了，这戏腔太杀我了，好绝一男的
好听
666
刚姐牛批
爱了爱了
玉先生版赤伶，太有感觉了
牛
天啊 真好听！！！
我天
我天啊这好美
妈妈！！！！
啊啊啊啊啊好好听！
泪目泪目
先三连在再听TT
来了来了
好听
好人好看好听好棒好赞
玉先生厉害
第一次觉得这两个币太少了
玉先生！
专业
刷了无数遍了
欧天！
台上人走过不见旧颜色
专业
awdl
awsl
太有感觉了
首页通知书！！！首页通知书
啊啊啊啊啊啊
❤️❤️❤️❤️❤️❤️❤️❤️❤️
❤️
请把专业打在公屏上！！
大爱！玉先生
大片
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！我好爱
好听！
好听啊
专业
开头见
台上人唱着 心碎离别歌
又见面了
扇开合
咬字太清晰了吧 啊啊啊啊啊啊啊
前方高能！
前方高能
啊啊啊啊啊啊啊
专业
玉先生永远的国家队
♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
♡
用自己的方式让人爱上京剧
主唱部分音这么高
神仙下凡
哪怕无人知我？
爱死玉先生男声了
余音绕梁三日之绝唱
哇绝了
啊啊啊啊啊啊啊啊啊啊啊啊啊啊
专业
好听，绝了
乱世浮萍忍看烽火燃山河
哪怕无人知我
她唱须以血来和
莫笑人荒唐
投不了币了  那就下次一定吧
啊啊啊啊啊啊啊啊啊啊啊啊啊啊
扇开合
锣鼓响又默
戏中情，戏外人
凭谁说
位卑未敢忘忧国
专业
莫笑人荒唐
白嫖失败
也曾问青黄
怎思量
合影
合影
美哭我
惯将喜怒哀乐都融入粉墨
玉先生
我的耳机变贵了
绝美声线
赞赞赞，艺术家
开头见
啊啊啊啊
专业
啊啊啊啊.
塔姐 ！！！
专业
天啊李玉刚老师！
超爱这两句
