！！！！！
哈哈哈哈 氛围真好！
小猴子！
上首页！！！
哇
这个有点厉害
我喜欢帅哥
这个画风爱了
你敢相信吗 这是个毕业设计……一人血书可出电影嗷嗷嗷！
这次一定
别跟我抢老公！
这些动物看样子是溜了溜了
啊啊啊啊啊啊awsl
土哥浩鹏靠你们了
画面完成度好高啊，堪比商业作品了
广美牛逼
刺绣这里真的很棒！！很特别
TQL
太神了我靠
太秃然了
好厉害啊
太棒了！
太舒服了吧哈哈!
把膝盖给大佬
马上获得投资出电影把
哈哈
阿伟死了
哥哥爱了
每一帧都是壁纸
太可爱了
太强了吧
还冒烟hh
小猴好可怜
好A
升维打击
毁于一旦
说真的，作为动画专业的我，感觉做的真的太棒了，包括动作细节，质感，都感觉很棒，而且特别流畅，感觉比国内现在许多三维动画做的好太多了
宁练得就是葵花宝典？
好绝
 真的有那么丝滑吗？
我慕了（眼泪汪汪）
大兄弟你脚下就是水
不看标题以为在看电影！！
小狗好可爱！
（上面的是猴子吧
这段好棒
明明是小猴
一万合影留念
真的有猛到！
可惜没配音，如果有配音的话那就。
好牛！！！！！！
甜
感觉是在为以后做个电影铺故事
血书求续集
厉害
天！！
妈惹我爱了
钟sir流批！
悟空，乖，别调皮了
草…太强了吧
这个猴子让人想到了猴赛雷那个吉祥物
这个质感简直了啊
好可爱
这材质！
人物形象设计的真好……不愧是大佬们！
不错了毕竟毕业设计还是有期限的
真的好棒  大姥
啊啊啊啊啊啊啊啊啊
哥哥心好累
牛批
支持一下
看我我不想睡觉了
我不配睡觉
觜火猴？
这个毕业作品真的棒
一人血书求拍电影
可爱
这毕设我惊了
无奈本人没文化，一句卧槽行天下
质感绝了
混天绫？？？
比那个猴腮雷强的没边了
这个妹妹好生动
这一笑i了
猴塞雷？？？
好美
落凡尘给我冲
这甩手帅啊
猴赛雷？
不喜欢妹妹。。捣乱
太强啦
再来亿次！！！！！！！！！！！！
再来亿次！
开头见
好像有彩蛋？
听到了五毒技能音效
弹幕要求好高 我觉得已经很强了
十二生肖？
夜幕星河
牛呀
出大问题
哇 无敌了
爱了
跪求出电影！！！！
你惨了
这就是织女吗？
NB！！！！！！
你管这个叫毕设？？？？
阿帕蛇？
哇靠，这个毛发效果
这是猴腮雷吗？
这毕业设计也太棒了吧
怎么感觉像叶英呢
哇，好厉害
超级好看
你说他快要上映了我都信
哥哥要被气死了
这怕不是酒精doge
阿柏怪？
这是星宿
这就是大佬啊
阿伟死了
弹幕都是大佬，不曾想几斤几两，上嘴皮下嘴皮一耷拉，指点江山激扬文字。
？！！！！好可爱！！！
大威天龙！
！！！！！这也太可爱了
p2花絮很有意思~
awsl
十二生肖？
袈裟！
大乱了
i了i了
记得看2p
可爱
太厉害了
这里头发的骨骼出错了
同同是动画生的我给跪了
明年能不能上映？？嗯？
这对cp俺先磕为敬
这这这 这叫毕设.....
很不错啊
卧槽
好可爱
卧槽好厉害
好棒！！！
恭喜你发现宝藏
比什么斗气化马靠谱多了
服了弹幕懂礼貌吗
这也太好看了吧！！！求出电影啊啊啊啊啊啊啊
可爱！
觜火猴吗？星宿的话
我要你助我修行
完成度很棒啊  这种水平的学生也是大佬了  
弹幕个个牛逼的不行  你行你上啊
这一幕好像卢娜的守护神兔子啊
这简直是电影的宣传pv……
纳尼？毕业设计？不是pv宣传？？
为什么都不说话
特招和视觉感觉不比哪吒差
卡姿兰大眼睛
这得做多久啊
这里我爱了！
命有此劫
星河与星宿
引什么战呢？
危宿，危月燕
没记错的话，应该是西方玄武七宿之一，排最末尾
这个毛的渲染。。。牛逼啊
这都可以做电影了
这里站起来的动作没有
这小狗真可爱
朱厌？
十二生肖？
这跟我说哪天要上映我都信
血书求出个电影吧！！！！
太可爱了
危
我喜欢，日语老师！
学生做的？过分了吧，什么后浪啊。
这不是猴赛雷吗
真是好年代
猴赛雷
？？？
真的强
同样是广美怎么到菠子姐就拉了垮了
膝盖跪下，大佬。电影水平
好好看
太厉害了，就像电影一样
太帅了
我以后一定要看这个电影www
东方不败！！！
熊孩子毁灭世界
都是动画界未来的希望啊
啊啊啊啊啊啊
觜火猴，花絮里有
三联都配不上你
女娲：得，来活儿了，补天去。
来了
十二生肖
为什么感觉男的像万年竹？
美哭了
好喜欢小猴子
这不是猴赛雷吗哈哈哈哈哈
阿柏怪是你吗？阿柏怪
哇！！！毛茸茸！！！
恭喜你发现宝藏
噗哈哈哈哈哈哈哈哈笑死我了
不太聪明的样子
哈？属猴的是祸害？前面的你有饼？
没有好的配音演员。
是封印的妖怪的逃出来了吗？
大佬大佬
卧槽这得做多少年
这帧率，我人没了
出电影吧
强
八国联军抢走的那些？
这也太强了吧
那些是星宿啊
你要你助我修行，乱我定力
大片啊啊啊啊啊
出电影吧！想看！出电影吧！！
天亮了？
没有妹妹怎么推进剧情发展
帅
出电影 出电影
好像缘结神那个憨憨
十二生肖吧
这个节奏太强了wdm
雷霆嘎巴
是你？！小…小火猴？
了不得，厉害
出电影吧
前面的，妹妹她可爱呀w！
牛批啊
哇哇哇我已经想到了后面的故事，因为妹妹的过错烧了绸缎，就被罚下界捉回逃跑的生肖，小猴子跟着一起去了，妹妹在凡间遇到了一个男生，两个人相伴一起收复生肖，可能出现了一个恶人把持着最后一个生肖
动画的表达靠画面，而不纯粹是声音，像短篇的话就没必要说很多话
记得看2p
nb
作为一个同专业的人，我是跪着看的
太强了
猴塞雷是你吗
东方不败
小姐姐头上的发饰也是银杏耶
哥哥好强壮
强
谁不犯点错？要求真高
这个帧率可以
悟空，又闯祸了
特效满分
只能说有点熊，但还好吧
可是拍电影没有人投资啊
灵动
这里音乐像宝莲灯！
这是学生作品啊，怎么能真的要求跟电影一样，这已经很强了
妹妹比较调皮而已，又不是故意的
膝盖给你，收好了
这是12生肖?
十三个人的团队
牛逼
杏叶记忆符号？？
毕，，，毕业设计。。。。。
广美NB
woc
水遁。。。
套你猴子
大威天龙
我想上首页
出电影吧！！！
太强了
tql
培鑫配音可能人不够，找不到专业的
同，nishuita
你说这是上映预告片我都信
是我我都气死了！！！
火后刘明
你说这是电影片段我都信
这是要补天了吧
哇哇哇
这是某动画的预告叭吧这么牛逼
天呐
可爱啊，啊啊，啊啊，啊啊，啊啊
想到了广美cos王者荣耀
恭喜发现宝藏，兄弟们三连支持，让更多人看到优秀的动画!
什么时候上映！？？！！！！我要看！
终于来了
广美牛逼
太可爱了吧
排面！
这真的非常好了
材质太棒了
把女生护在身后了
这些设计花絮里都有说到！去看去看!gkd！！
这双大眼睛好想亲一下
果然调皮捣蛋猴子最在行
感觉还是，画面美丽，制作牛逼，剧情吃藕
这！太强
哑巴了
我的天太可爱了！猴砸！
666
真的可以这么丝滑吗
大胆妖孽
金山法寺，岂可乱闯
无贴图状态
烈火猴是你么
水漫金山
好像是28星宿吧
世尊地藏，般若诸佛
教练，招生吗？
太帅了
这个以后完全扩张出动漫或者电影
太强了
啊...这...CPU烧了好几个叭
采访一下哪个说比哪吒差的是怎么想的
 表白钟sir!
什么时候上映？？
怀疑你想数入职腾讯
我一眼就看出你不是人，大威天龙
首页恭喜！
首页恭喜！！
好看的呀
广美动画真的强
给钟鼎排面！！！
这里逆光好好看
这样的作品，代表着中国动画的进步
tql
真的牛逼
大片啊
这个也太卧槽了
感觉很厉害～
我都鸡皮疙瘩了
好厉害
好厉害
NB
厉害厉害
鸡皮疙瘩起来了
强！
太棒了，加油啊~
无论是创意还是制作都太牛批了
等一个猴年出电影
水猴子！
这尼玛毕设？？？？
我要你助我修行
我要你助我修行
坐等啥时候出电影
织……织布？
拍电影女主可能，会被骂……
站了
猴赛雷？？？
赤尻马猴
gafa牛逼！
说吧什么时候上映
秀啊
太牛了
可爱！！？
张艺凡
斗气化马第一个不服！
太棒了
久次良？
天美！你看看人家美院！！！
这叫毕设吗……
草，太可爱了
合影
这已经比很多动画公司的pv都做的好了
猴赛雷
郭老师配音？？？？
一句卧槽走天下
阿伟阿伟走流程
恭喜！国漫有多增一位大佬！
啊啊啊好累可爱
芜湖
画面是不是会卡？
专业
这是毕设？？？
开局就用大招啊
这里妹妹想自己去救火，哥哥为了保护她直接用肩膀顶回去了
好有爱
这水可燃耶
特邀警告
螺旋丸
什么时候上映
猴塞雷！
没树啊
好棒
太棒了吧！！！！！
这个毛发！
走火入魔？
这画质这美术比很多电影都厉害了
好可爱
隔壁表示这就是广美的毕设吗，i了i了
 超棒啊我们学校都做不出这个水平
爱了爱了
好可爱！！！！！
就感觉水面的感觉有点干，但猴子掉下来的那个水溅效果就很赞
我还以为这是国漫巅峰
大威天龙？
wocao
！！！！
大威天龙！
放火烧山牢底坐穿
这次一定
还不快三连，愣着干啥呐？
神仙作品
不看后悔
眼睛太突兀了
古琴?
厉害厉害
卧槽哥哥好帅啊这是什么神仙哥哥
这也太精致了吧
太可爱了！太可爱了！
刺绣？哈哈哈
大威天龙
一定要看p2！
你啊在哄我吗啊这质量
二向箔
配乐绝了
妈妈问我为什么要跪着
水猴子哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
太棒了呗吧
卧槽
牛啊
太顶了这也
太绝了
毕…毕设？！！！
爱了爱了
可以转吗好棒
我透！！！好可爱！！！
出电影我必看！！！
这水！这光！
帅啊
显卡疯狂燃烧
6666
好可爱
感觉腿长到比例失调了
首页推荐通知书
我靠？？？？
我一眼就看出来你不是人
是师徒啊
首页通知书
这都可以叼打某些国漫了吧...
卧槽
这。。。你们能出电影不
太绝了！！！！
弹幕个个王者
强
妈妈问我为什么跪着，我是真的起不来啊
不是水面，水延伸出来刺绣的布
感觉国漫已经回到起跑线了 加油啊
好可爱
人家叫康康
李荣浩:真的有这种眼睛吗？
好可爱
可惜没配音
好可爱
哈哈哈哈哈哈哈
广美牛逼
握嘈尼玛 这是电影片段吧
无敌
这真的是一个人能做的吗
恭喜你发现宝藏！
最后亿遍！
猴赛雷？？？
ohhhhhhhh磕到了磕到了
猴赛雷
!有被修到!
我靠
广美学妹流下了羡慕的泪水
恭喜你发现了宝藏
葵花宝典里的操纵针线
我看谁再说没钱做动漫
做动画，有硬件门槛，一般电脑做不了
这也太厉害了吧
还没看完呢，就知道剧情差了，您就是预言家。？
剧情而已，关键是猴子能放火，仇女癌在这里还要作妖？
太强
电脑牛逼
WOCAO!!!!!!!
啊啊啊啊
哈哈哈哈
冲鸭
绝了
三连干嘛，愣着阿
太好玩儿了
牛皮
超棒爱了爱了
b站三年建模
这
就离谱？？？？
2D 
哑巴动画 爱了爱了哈哈哈哈
嗑死我了啊啊啊啊啊啊啊啊啊啊啊甜爆了
还首尾呼应
啊啊啊这一幕好戳我。
画质感人
你管这叫毕业设计？
鸡皮疙瘩都起来了
NB
这是猴子啊哈哈哈哈哈哈哈哈
经典的气人妹妹
骂妹妹干嘛啊，没有妹妹你看啥
666
很强
现在毕业设计都这么厉害吗！！
窥见天光
这是一个团队，我还以为是个人毕设…
好厉害啊。就是人物太瘦了像没吃饱。。。。。。。。。。。。
woc
看了p2才知道不容易。。
这效果！！！
二渲三
猴赛雷吗
穹顶
哥哥给妹妹摘了杏叶，自己头上却落了一片，真的嗑到了，我人都化了
狗吗？
一个故事的开头
是真的没钱做，毕竟每个工作者都要恰饭，而且中国动画产业链没成型，也缺乏支持，基本上没什么敢投资
这猴子的二维动画太可爱了！！！
遁入空无
？？？
什么时候上映（狗头）
钟美美牛逼
一人血书出电影续集！
你们脚下不是水吗？
如果是弟弟呵呵呵呵
十二生肖都没看出来?
快要20w了，冲冲冲
p2看哭了
那块布，刺绣
这分镜！这效果！
星宿官啊
星宿官啊
大胆妖孽，我要你祝我修行
祝我修行
妖孽，我要你祝我修行
降维打击
好像不能转，只能分享出去
南艺 你看人家学校
小火猴
是妹妹   师徒那个你看下简介   
唔 哼 略 啊 嗯 唉 
先看2P设定在来看超爽
看得我目瞪口呆
画风不一样
你们以为很简单么
画质太好了吧
看特效就好了好吧
二向箔
神仙
铁腿水上漂
这是毕设？太强了
尾火猴
我惊了
突然就站起来了。
牛逼牛逼大佬大佬
啊啊啊脾气也太好了吧
害!我的毕业设计都是钢筋水泥混凝土
猴赛雷本雷
说话阿
小火猴
来了来了来了！
星宿啊
完蛋。。
妈妈问我为什么要跪着看
好棒啊！
大佬nb
再来一遍
强啊，兄弟
双修
吓人了吧，这是毕设？
爷青结
强大的毕设
握草
截图 一家三口？
这是毕设？？？？？？？？？？？？
那是猴子，什么小狗
强
这熊孩子……
这真的是毕业设计吗？
猴赛雷
剧情其实还是有一丢丢无聊
比上一年的赛博朋克动画强太多了吧
哈哈哈哈哈太可爱了
这创意和对传统文化的理解太细致了太考究太妙了！
磕到了!
这太强了
前面红字说多一位大佬的，动画制作不可能一个人做完，是一个团队，OK？
小火猴
我看的时候才23个评论
是兄妹
这意境还真不是动画公司随便能做出来的
动画系牛逼
你说这是电影宣传我都信。。。太强了
危
大公司快来抢人啊
这不是猴赛雷吗
兄妹啊
你管这叫毕设？？我还以为我在看电影！
好厉害
太棒！！！！！！
这是毕业设计？也太强了吧
请不要说张艺凡，纸片人不可复制！
我的动画白学了。。
妹妹呢？
电影院什么时候上映？
真就熊孩子。。。
这一叹气。
大威天龙过分了哈哈哈哈哈
合影
对不起阿柏怪你咋跑这儿来了
更加坚定我考广美的决心2021冲冲冲
太棒了
太厉害了
这个3d看着不僵硬
这毕设，顶天了要
全跑了啊！！！
好酷啊
太强了噢噢噢！
我知道妹妹给我的感觉像什么了，这种灵动柔美的感觉像幼年嫦娥!!!太美了
特别是走路的动作，太灵气了
讲的是个啥
nb！！
他是怎么站起来的？
猴子为什么是狗叫？
猴赛雷
我的祖宗啊 牛比
我操
哥哥在这里选择了去救妹妹掀开妹妹头顶上的布55555kdl
葵花宝典
漏网之鱼
大威天龙
属实nb
这大长腿
这是授权过才转发的
你说这个是毕设！？
这嘴巴怎么有点怪。
说抄的，已经授权了
猴赛雷？
大片既视感
绝了
宝藏宝藏
根本看不腻
这是毕业设计！？？？
我天
我要你助我修行~
这就是后浪吧
火是不是小姑娘救猴子时拆下的线啊？
恭喜你发现宝藏！！绝了
云中君
瑶
小明？
这个毛发的感觉也太好了吧
本科毕业生都可以这么厉害了吗天爷啊
好可爱啊啊啊
好可爱
！！！！！！好可爱啊啊啊
好乖！！！
落凡尘nb！！
每日亿次
！！！！！！！！！！！出电影吧
天啦
这是我得气死
今年去不了广美毕业展了
前面的我嘴的腿的比例不错呀大家都喜欢大长腿吗
雷锋的故事
太棒了吧！
是说传统文化的消失吗？
棒棒哒
！！！还有后续
哥哥怕不是要被气死
这个水666啊
合影
若鸿文化学一学吧
这是兄妹啊
哥哥也太宠了
这个质感好绝
说吧，什么时候上映
去过三次广美毕业展，就在隔壁
有参考猴赛雷啊哈哈哈哈
好可爱
？？？？大佬
我的天 好强
哥哥好帅
66666
太强了
卧槽
天亮了
好宠
@斗破苍穹
祝前程似锦！
卧槽这也太牛逼了
太厉害了吧
666666
再配个好的声优就完美了
魔卡少女樱！新的马猴烧酒即将出现
哈哈哈哈哈哈哈哈好可爱
太强了啊啊啊啊啊啊啊
太厉害了啊啊啊
6666
真的有设么顺滑吗
我一眼就看出你不是人
我不是人
我给人丢脸了
猴赛雷本雷
简直了
简直了，这牛皮的
猴赛雷
哇
太精致了卧槽
nbnb
我要你助我修行
看得我起鸡皮疙瘩
奥利给
lhhhhhhhhhhhh
大佬的
追光动画？
太强了！
烈焰猩猩
二渲三牛逼的
为我大广美而自豪
猴赛雷
真棒
嗷嗷嗷嗷嗷嗷
哦吼，完蛋
先看P2
注意这是经过原作者同意转载的
太强了！！
广美牛逼
广美大一学妹来顶顶！！！
我就觉得剧情挺好，本来展示的就是冰山一角，干嘛非要求复杂剧情
你告诉我这是毕业设计？！
卧槽。
我想知道除了前期设计自己做的，为什么外包这么多都不提一下?
东方不败？
放火烧山，老底坐穿
太神了吧我被折服了
广工学生表示：牛逼
那些挑这挑那的 人家毕设而已 夸夸能死？来这里秀什么存在感
国漫崛起！！
强！！
这。。。。。绝了
猴塞雷？
太棒了啊啊啊啊
牛逼呀
牛批
好可爱啊
6v超极巨梦特焚焰蚣
熊孩子……
3
！！！！！！！
我可以！！！！！
感觉梦幻西游的画风，
和汪苏泷的一首歌开头好像，这个笛声
有点像称重的塑料袋
厉害了我的哥
他们的老师该不会是饺子吧
窜火猴
应该是星宿
28星宿
电影？
？？？
像解锁了新世界一样
好多细节我的天
好可爱
十二生肖
未来可期
好像jmjam
这毕业作品，真的太太太绝了
织女？
好可爱！
牛逼
配乐好棒！
找的声库好配
什么意思
可可爱爱
awsl！
粒子
出电影吧！我一定去看！
太绝了
喜欢，喜欢，好喜欢
出电影吧！！
好想看电影
出了电影，我一定去看！！我要二刷三刷四刷五刷等等等……
这这这这啥电影？
太强了
太绝了
好可爱
危
好温柔
秘技:止不了火就全拔了!
阿伯怪！？
你实力。我服了。
你们这些声音甜美的咋不去配音呢？
厉害！！
正确阅读顺序:1p－2p－1p
这就是传说中的天衣无缝吗？
太美了
哦豁
灵笼退出直播间
跪求投资电影化
为什么不加几句台词呀
好厉害
我要你助我修行
十二生肖么？
牛逼
666666
再再再再再再来一遍
一个动画你讲什么比例失调，迪士尼的人都不像人了
这也太强了吧
兄弟们把牛逼打在公屏上
这特么是毕业动画？
卧槽太牛了
三连了
果然国内并不缺少动漫人才 国内还需要会挖掘他们
开场惊
这个毛发很细致
你管这个叫毕业设计，哈哈哈哈，太棒了
猴赛雷？
猴赛雷？？
大威天龙！
求出电影
完，皮过头了
好棒啊，i了i了
刚刚个眼神处理很棒
大威天龙
好可爱啊
为大佬献上我的硬币
tql
这是师徒恋嘛
卧槽
首页通知书
首页通知书
三连支持
先看P2
学生作品？太厉害了吧！
30w助攻
辛苦了，必须支持
牛批
什么时候上映，我去看
我的天啊啊啊啊可爱
我见过动画专业最nb的毕设
看来不是第一次搞破坏了哈哈哈哈哈哈
水遁  水里有拖把！
好可爱
首页通知！
谢谢有被惊艳
敖丙
我去这可以直接出电影了！好看啊爱了爱了
出电影吧！！！
其实，我也很喜欢这样把头靠到我哥胸口(其实想靠肩膀的，我太矮了)
是心动的感觉
是心动的感觉
66666
太厉害了
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
心猿出窍？
这是毕设？！！！太强了
来了  出电影吧 我买票
好可爱啊啊啊啊啊
预告片既视感
我给大学生丢脸了
蛇妖
爱了爱了
国漫冲啊啊啊啊啊啊啊啊啊啊
牛逼
牛批
30.9W
阿柏怪！
比某些国产动画好得多，好像看到电影版的
哇有点惊艳
吊打某些国漫毕设
先看2p
這是猴子還是狗......（我知道是猴子 看的跟狗一樣）
太强了！！
绝了教练
好可爱啊你俩！
抖音看到介绍过来的，故事好棒
真的好棒
太可爱了！！！
前面的好酸啊
好美！
真没想到是毕设
上一年的赛博朋克都是淘宝素材，改都没改
这里太好看了！
都是布呢
呀妹妹闯祸了
恭喜你发现宝藏
一定要好好看下去呀～
不要忘了2p！！！一定要看！！！
水面有点儿缺陷，总得来说牛逼
人员配置加上时间打磨剧本和制作 时间在一个半季度  这组镜头  商业之路 有点远  但起码是一个不错的开头
牛逼
天幕
太吾绘卷bgm
放火烧山牢底坐穿
nb
龙卷雨击
这毛发得渲染很久吧
这是本科生作品？ 那么强吗
我闭着眼睛都知道你在干什么
古琴曲是广陵散吗
绝了
这是毕设？？！
仔细看了一眼全是星宿啊！擦！
需要好的剧本啊，国内不缺人才，缺的是能让人感到有意思有内涵的故事
广美牛壁
啊啊啊啊我的大广美
广美牛壁
可爱
啊啊啊广美
广美的学妹
大佬
广美gm
为我大广美增加弹幕
广美牛壁
绝
还没斗气化马好看XD
啊啊啊啊啊啊太宠了
星宿：天河（银河）
这个时候应该有立白洗衣液的广告
星宿：牛金牛 房日兔 轸水蚓 还有一个兽形疑似斗木犴
哈哈哈
哈哈哈哈哈哈哈哈
星宿：危月燕特写
星宿：觜火猴
空间安利来的，吹一波
这是一个团队的作品吧
左边：朱雀组：翼火蛇 张月鹿 星日马（从左到右）
中间：白虎组：参水猿 觜火猴 毕月乌（从上到下）
让我想起了泰坦尼克号
没人说衣服是左衽吗？细节……
好强！
山河社稷图！！！
山河社稷图啊啊啊啊啊啊啊啊！！！！！
芜湖
6
可爱
太强了
星宿：参水猿
16个人做的
16个人！
星宿：西方白虎全家福：参水猿 觜火猴 毕月乌 昴日鸡 胃土雉 娄金狗 奎木狼（从上到下）
牛
纠正：此为奎木狼
前面那个比很多电影厉害夸大了，毕竟人家也是从业很久的，可以相媲美差不多
三国杀开头
（施工完毕）
想起了那一年的猴赛雷hhh
2d也会？？？
哒制作
大制作
猴赛雷？？？
绮罗呀
pdd
星宿：中左朱雀：井木犴 鬼金羊 柳土獐 星日马 张月鹿  中右：参水猿
好赞啊啊啊啊啊
不知天高地厚还在这，根本没把我放在眼里
是兄妹啊，，，说恋人的看看简介
瑕疵只在少数，总的来看真的很强了
好强啊啊啊啊啊
前面的，这不是生肖，是星宿
有配音的话肯定会更出色
这是我见过做的最好的中国动画之一
这猴子是二维的？
做动画很辛苦，请尊重人家的劳动成果
纠正：兽形疑似井木犴或者壁水貐
快用水遁大瀑布之术啊
得有人投资才能上瘾
人投资才能上映这部电影，没人投资就想吧
大威天龙
星宿根据生辰八字可以测算哦~
三国杀啊哥哥
为什么是左祍呀
这分明是猴！
我们学校学这些还要另外交钱
卧槽
真的绝  辛苦了!
绝了
真的太强了
真的太棒了
真的太棒了，太棒了
这是毕业设计？
护神护卫
awsl
这是什么神仙啊动画啊
出个电影吧
wccccccc
啊吧啊吧啊吧
效果没的说，剧情没啥说的
十二生肖
猴赛雷哈哈哈哈哈
awsl
太强了这个制作
大哥，去做电影吧
这要是出了电影我一定去看
我们学校，教到做瓶子其余自学
别人的毕业设计
这样是电影预告我就去看了
我的ma鸭！
ohhhhhhhh
为什么感觉画质有点糊
一目连都那个你别跑
绝版电影画质 神了
苍天
妹妹就知道哭，可是有哥哥宠啊嘎嘎嘎
直接上映电影院把
出电影吧直接
酸了酸了
青色弹幕辛苦了
小狗真可爱，好心人一生平安（抱拳）（玫瑰）
哇
云中君和瑶瑶？
我好像看到了武藏的蛇
危月燕
德芙，如丝般顺滑
佩服
好厉害
太棒了吧
孙悟空小时候的亚子
广美牛逼
水平已经有了，期待以后的作品
握草
妖孽，我一眼就看出你不是人
太强了
大威天龙！
这质量，我爱了
哥哥没去追跑掉的星宿回头救了瑟瑟发抖的老妹哈哈哈
你若是能乱我定力...
我先投为敬
十二生肖
惊呆了我
节奏感超强
在织布？！
是兄妹，磕cp的有点脑
我滴妈 这什么神仙
？
美啊
这个配乐也是专门写的吗？
神仙作品
？
nb
i了i了
没有肌肉的线条吗？
哇塞！太强了！
封印解除
用啥做的
没看懂
大罗法咒
波若麻麻轰
就缺一个好剧本了
细节太完美了
卧槽
哇！
太牛了啊啊啊啊啊啊啊
好大的局面
爱了
爱了爱了，
猴赛雷客串
还挺萌的
牛逼
大四学生的作品呀
芜湖
气到发抖
觜火猴
牛
给大佬递茶
我想到了泰坦尼克号那个哈哈哈哈哈哈
织布？
再看看国漫都是些什么玩意儿
哥哥是复姓东方么
6666666
大片既视感
。。。
？？？？？毕业设计？
卧槽
鸡皮疙瘩出来了
好棒啊
啊啊啊啊啊啊啊啊啊啊啊啊好棒
这是毕业设计啊，不是动画！
在人家毕业作品刷什么爱豆名字 太ky了吧
神仙！
中国动画要靠这些大佬了
三连
太精致了
云中君…
9
穿模
手指偏长
好帅好好看
用B站看不糊
666
空间来的
卧了个大槽
20米长的腿
一人血书求电影！！！！
丝绸有意思
太强了卧槽
牛皮了
我要你助我修行
大威天龙
我去绝了
大威天罗
这个特效牛批
感觉要渲一年
绝了
真的牛皮，画风很精致
闯祸的本质
这是狗吧
哥哥气炸了
除了卧槽说不出其他的
电影pv吧草
太棒了❤我吹爆[打call]
广美！！！！
广美nb
太牛了
十二生肖没蛇的，你哪国的？
太强了
为什么哥哥不能直接召唤出来？
经费不足，出不来电影
太强了！
太强啦啊啊啊啊啊
好美啊！！！我要这硬币有何用！！！？
淦，太太太强了吧
这创意？？？太牛逼了
震惊我妈…
就是个做衣服的啊
这项目我投了
大胆妖孽，大威天龙
厉害！！！
崛起
！！！
腿也太长了，有点奇怪
爱了爱了
好强
 12生肖有鹿？还是有蝙蝠？
大佬们，这是毕设啊，有缺陷是正常的啊 
我擦这是毕设？？？？
这个毛！！！
我要你助我修行
未来可期期待后续
wokkkk
这tm是什么神仙动画！！！
大长腿
？这是毕设？电影画质啊
太强了……
万籁诸天 苍生共我
见于小说 
爱了爱了
哦哦 洞天福地
猴子啊不是狗
温柔
无不精灵
有种看到光遇的赶脚
期待后续了
爱了
宝藏宝藏！！
天啊
别要求那么多，毕设怎么请得起配音演员，基本都是自己上
感觉很像腾讯的风格
太强了，出电影我首映一定抢着看
帅啊啊啊啊
大威天龙
仙鹤少年
刚回家
广美nb！！！！！！！！！
好可爱
这是兄妹。。。。
这tm是毕设??吓哭了
大片2333
传说中的猪队友。。。。
太可爱了！！！
哥哥：我tm心态崩了呀
哇广美
大头
出大问题23333
我给跪了
太强了！
图图狗
牛鼻
这也太强了  别人的毕设
鬼看条
大胆妖孽。竟敢坏我修行
这已经很牛掰了 这可是毕设诶
你能动我凡心，我就放了你
广美动画np
你搁这做电影呢
香蜜沉沉？
快去请隔壁家好孩子湫
这一幕太戳少女心了啊啊啊啊！！！
我的法克？
这是毕设？？？
好可爱！！
这是毕设？！！！
wwwwoc好可爱
神态太棒了吧
这才是后浪
新秀
太强了
带耳机简直绝了
是我就气疯了
电影级画质
轻盈
帅！
在？电影什么时候上？
