刚刚，好耶！
这是你独享的moment
捧杀
泪目
我以为胖明明开了大头特效
心疼
是不是因为强度太大
好可爱
致敬
确实帅啊 
刺激个毛啊
杀君马着道旁儿
准备百万啦你
好像FC
这是你独享的moment
你也挺压
我感觉不会有任何一个人是不佩服刘翔的，太厉害了
当年每个骂刘翔的 都欠他一个道歉
血压已经上来了
哈哈哈哈
太厉害啦
运动员太不容易了，训练真的超乎想象
真的好像勇利
帅！！！
天才
刘翔:截止目前最伟大的中国田径运动员！！！
哈哈哈哈
中国最伟大运动员-姚明-刘翔-李娜（排名不分先后）
那有怎样 他的付出也得到了一般人得不到的回报
哈哈哈哈哈哈哈
小时候一直分不清刘翔和姚明哈哈哈
可能就是刺激导致脚出问题了
唉，心疼
都没有金主爸爸来看就离谱
彻底练废了，草
如果那年奥运不在家门口或许也没有这么被喷惨
那确实
这个男人好帅
我当时也没有完全理解退赛的问题，但是很庆幸自己没有跟风乱骂
还有史冬鹏
好帅
比法拉利换胎还快
结果练废了
太可爱了嘤嘤嘤
训练不科学造成的
nb
这是我出生的一年！
刘翔yyds
大满贯
1356这个数字就不好，压力山大
天哪，好帅好帅好帅
训练过度了吧？
好帅好帅
烟嗓烟嗓，一绝
嗯嗯～
打破奥运会记录
这个男人可是真真正正的出现在教科书啊！初三英语书有专门介绍刘翔的小文章！
致敬
好可爱
跑不过我吧 没有办法我就是这么强大 哈哈哈哈
我爱你翔哥
9道奇迹
你好棒翔！
老师辛苦了
？？？？？
真的好听
热乎
练太狠了
伤病
真的被自己打败了……伤病……
好可爱！！！
梦回雅典
打破了第九道诅咒
太牛了
4小时
昨天刚考古完小哥哥唱歌2333真的很好听
ohhhhhhhhhh中国人的骄傲！！！
了不起，泪目了
运动选手最大的敌人，伤痛
y y d s
他背负的太多太重了
飞人
可爱
天之骄子啊
刘翔yyds!
好听！
眼泪汪汪的
心疼
好可爱
哈哈哈哈 好惨
可爱
厉害！
确实好听
好好听
好辛苦
啊啊啊优秀啊
好视频，粉丝争取破100W
前方高能
胡歌？
邮政ems这速度，还好意思找刘翔代言
哈哈哈哈哈
这眼神好有朝气
woc好听！
应该不要这么高强度，偶尔半个赛季作为提高的铺垫休息一下
还好当年我一直帮他说话
哈哈哈哈哈
泪目
这是美津浓。。。
？
致敬每一位运动员
比黄晓明好听多了
看着就疼
有点不敢看了
哎
救命我get到刘翔的颜了
笑死哈哈哈
大家只记得只在意奥运会冠军 唉 心酸
太厉害啦
挺好哈哈哈
你们分（
666666
捧杀
是真的 我从记事以来就知道刘翔
哇
啊哈哈快来
太辛苦了
为什么明明有病在身，非得参加比赛
08年真的太...
一直是心目中的英雄
好心疼
让他们恰！
哎，不容易
其实不忍心听，他太好了
66666
哈哈哈哈
《键盘侠》
心疼
他证明了亚洲人也能跑过黑人
这个教练…这样身体可以吗
看的直播
哈哈哈哈哈刘翔好可爱
YYDS
确实好听
哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
全体起立
这压力 很大啊
为什么只能投两个币？
这个大满贯成就至今仅有他一人
史冬鹏也很伟大
教练团队更辛苦
泪目了我靠
哇哇哇
这个时候就该退役了
因为有些死肥宅就是见不得别人夸别人
好帅！
完蛋了
刘翔太棒啦！
李小龙版本，好无敌啊
致敬
牛啊哥哥
太帅了
开始难受了
致敬
好厉害
太帅了
说实话多少人等着看他在中国奥运会上跑一场！可惜永远没有机会了！
听这首歌的时候，我不禁想到了hxm老师的闹～太～套～ hhh
因为体育赌彩输了 很多人只是关系结果
我好害怕我好害怕
而且说真的，刘翔颜值也很高
刘翔颜值比大部分“哥哥”好多了
好帅！！
他是英雄
快点让他们恰啊！金主爸爸！
天哪，才21岁啊
哇！！好帅！！他帅呆了！酷毙了！！
帅的
很帅，但是压力太大了，
刘翔当年可是我偶像，他唱歌也很不错
喷子闭嘴
这次东京奥运会就看苏炳添能不能拿块奖牌
心疼
这个才是罪人
致敬
累到了
全体起立
刘翔最棒！
兄弟们这个必须转发
当时很长一段时间刘翔就是跑步速度快的形容词
被骂十三年
哈哈哈哈哈或
第九道奇迹
为什么要骂他
黄色闪光
好听！
霸气，这才是自信
想起了郑凯那个新电影，超越
不敢看了……
刘翔值得！
真的很帅！他是我小时候的偶像！
人设崩了
金主爸爸看看他们！！！！
凭什么好人得被枪指着，好人休息一次就得被骂？
退赛的时候真的很心疼，看着飞人被网暴特别无奈
那么开朗一个人啊，伤病退的时候他自己得多痛苦
永远记得的，12秒88和9秒99一个叫刘翔，一个叫苏炳添。
飞人更好听
你们那群人再看看你自己20岁的时候，22岁的时候，24岁的时候又在干什么？只会拿着键盘躲在背后。
眼神里有了自信！
真的很辛苦，为什么要骂他呢
当年为他狠狠哭过
霸王色
太厉害了
年纪大了
有印象……心疼死了
nb
刘翔永远是我心中的英雄！！！
没骂过，退赛那时候顶多是失望
hhhh
对视
就是被这些代言黑的呗
讨饭区up
胖明明就这一件衣服？
天哪
真帅啊
尤翔老师
亚洲飞人！
霸气
哈哈哈哈哈哈哈
隐秘的角落嘛
金主爸爸看这里！
理由西昂
强度太大弦断了然后就毁了
中国就是这样夺冠吹成神，一有失利就踩爆，真的……
第九道奇迹
大满贯选手
帝国的飞龙（doge）
那些辱骂刘翔的键盘侠们欠刘翔一个道歉！气愤！
当年他摔倒的时候真的流泪了，特别心疼他
NB
第九道奇迹
坏了坏了
神tm升龙
不属于捧杀，捧杀是超出实力的
刘翔yyds
宁泽涛！
这不比吴签帅
好听！
不不不不
以前那些公知带的节奏  把一个全民偶像拉下神坛 是我们不能团结。
23333
他不是神，是一块被风吹侵蚀了的里程碑。
致敬
他好可爱
这还能提高啊…都这么强了……
被捧杀
每日一刷
帅诶
九道奇迹
可惜，08年奥运腿不行了
还很帅
去死吧 营销号
狗粮区up主 嗝～
一次错误掩盖了所有骄傲太不应该了
飞人！
放心吧，现在的中国年轻人，视野更宽阔了，不会再出现以前那种民智刚开的愚昧状态了
你不露脸听声音以为是女孩
我就喜欢刘翔性格，有仇必报
《哼》
帅啊
牛
世界纪录什么概念好多人估计都不知道吧
致敬
太强了
唉，物极必反
结局不错。至少不用卖金牌治病。
哈哈哈哈哈哈
第九道奇迹
确实也帅
而且那时候90后还没长大，现在90后长大了，网络基本是00后90后主导节奏，所以网上很多言论看上去“就像一个小孩这十年来一直在成长”
跑不过我吧!没有办法，我就是这么强大!
亚洲田径最伟大
反正，现在如果再有人BB刘翔，那不是坏，是真的蠢，蠢到说话都没有逻辑的那种
英雄
纠个错，没有打破奥运记录
他成名时我还小，现在发现他好可爱。
隐秘的角落配乐……
21岁，也就是今年的00后
当初大家都骂他我就觉得很生气。凭什么
太厉害了 
反正我从来没黑过他，我一直觉得他是为数不多的顶级选手
当时美国就差把刘翔带走研究了。跨栏巅峰，美国至今都不敢相信。
老中二了
男神啊
24岁就大满贯，真的是强大至极
我一直认为刘翔就是英雄，在“至暗时刻”也没有动摇过。
可能真的就是加大强度导致的
现在没人了，唉……
太帅了
明明心酸的笑哈哈哈哈哈
太可爱了吧 我一个男生表示 爱了爱了
好厉害
woc，好厉害
意气风发 精神抖擞
害。。。
看起来应得很轻松，背后都是血汗泪啊
逗鱼时刻
好辛苦，给他压力太大了
此处艾特一下傅园慧
乌合之众 害死英雄
好帅啊
啊啊我爱了
NBNBNB
确实好听
冬日娜葛天好队友！
哇塞，燃爆
刘翔和他的12秒88 这个图小学知识竞赛都有
当年退赛太心疼了，只有心疼，根本想不到骂他的人什么心理，太阴暗了……
我靠
哈哈哈哈哈哈
太帅了吧
他太帅了！！！
太强了！！
亚洲人的体质啊，这么练，唉
救命好好听
太辛苦了
hhjhhhh
呜呜呜呜太帅了
天呐
心疼
太厉害了 这都不骄傲自满
哈哈哈哈哈哈
让她恰!!!
最恶心的是他前妻
好厉害
救命好帅
性格真好
当尘埃落定，我们才能看清这个世界的本来面貌
wc，连续4年都在跑，脚不上才怪呢！
捧杀
哈哈哈哈哈哈哈哈哈哈哈
有点想骂这个教练了
wc，连续4年都在跑，不伤脚才怪呢！
网爆什么时候是个头
上了央视的梗【翔】 时间给了公正
强啊
哈哈哈哈
这也太强了吧
其实这样真的压力很大
类目 当年扬子晚报头条
日本大阪，懂得都懂，小鬼子恶心
致敬
没有人有资格指责刘翔
压力太大了
好辛苦
致敬
唉
牛逼
恶心的资本，榨取每个有价值的人
他是普通人也是我们国家的英雄啊
对于他我更多的是惋惜，期望越大失望越大，永远不要考验人性
唉，用力过猛
过度训练了
哇塞
很喜欢这个类型的视频~
看了直呼耐撕（H25B）常用后缀抗木
致敬
高强度训练 受伤也有关系 年龄越来越大了
全民网暴？标题党？
赤红升龙（
因为08年太特别
对不起
致敬！！！
属实是练得太猛了 唉
九道奇迹
属实是练猛了 唉
呜呜真的好好听
骂教练没用 那就是一个大趋势 翔哥和教练都只能不断冲向更高峰，他本人肯定也想迈向更强。
那个时代的人
他的眼睛在闪闪发光诶
赌狗先开始的呗，然后网络上见到血的键盘鲨一拥而上，最后没有理智的跟风者！
练太凶容易有身体状况
刘翔在日本参赛那场面不必国内差多少
希望大家都能看淡得失 
来了来了，传说中的第九道奇迹！！！！！！！！！！！！！！！！
泪目
时间可以证明一切
真滴帅啊
好听的！
好听好听
好可爱啊哈哈哈哈哈
第九道奇迹
哦？ 博尔特？
国人骄傲刘翔
窝法乙烷
好可爱
好听！
罗伯斯，这人极其阴险。
注意，不是之一哦
练过了，出骨刺了
加练葬送了一个运动员，我心疼刘翔，还有点气愤，为什么要加练呢
你们是怎么笑出来的？
他已经压力很大导致心理出现问题了。这就是大众给的压力。
第九道奇迹
哇
帝国虎
看到这已经不敢往下看了
英雄终有迟暮时，不怪刘翔，是岁月和伤病不可逆。要恨，就恨那些别有用心的人
全亚洲的骄傲
主要是生活作风吧？
练的太狠了
方向错了
成绩越大 压力越大
网民是个被带节奏的好工具
哈哈哈
刘翔真的可以被载入史册
让它恰！！
好拽
哈哈哈哈哈哈哈哈好可爱
哎 一语成谶
大满贯了无憾
资本蜂拥而上
周杰伦的感觉
国家队基本退休都残废有职业病，而却失去名利和收入
怎么这么厉害
感觉自己做的不对，那时怪过刘翔
太辛苦了，伤病袭人！
无敌
好心疼
啊啊啊啊啊啊好难过
强
第一次听，真挺好听
心疼
泪目
键盘侠真可怕
这么一个神人都被网络暴力，细思极恐
我记得好小好小的时候就知道亚洲飞人刘翔
太可爱了救命呜呜呜呜呜呜呜呜呜
急流勇退，没把握好。变成笑柄。不给希望才不会引火上身
致敬
但是他们不知道，神的背后也是凡人！
好心疼啊1356
九道奇迹
方肘子和送祖德领的头
致敬
压力太大太大了
好像现在的鸿星尔克
基仔是你吗哈哈哈
你老婆好漂亮
对不起
捧杀
网爆 哎
泪目
“最伟大” 没有之一
刘翔YYDS
太可爱了啊
没有刘翔，王自如会火吗?
后面的就没必要看了 到这里已经很完美
他累了
就是后来跟腱伤势选择了保守治疗，直接废了
我从来不曾忘记你带给我的震撼
大部分人认识运动员就是从姚明和刘翔开始的
广告怎么了，没本事人家找你拍广告？
看到封面，我破防了，当年广告牌里他的照片基本被挖眼，扣头，被羞辱。
是真的厉害
还是记得悉尼2000年那个冲过终点线的少年
有谁和我一样看到碎纸屑  想去扣
性格很直的人学习
致敬
我想是那帮玩意儿 ，防止刘翔创造记录吧
格局
他为祖国取得了无数荣誉可有的网民只记得他因伤退赛
幸灾乐祸的人多的是
发现日本对中国的运动员真的是各种夸
中国人的骄傲
中国人不配拥有超级英雄
EMS过分了
牛逼
刘翔！！！！！
练废了，唉
牛翔六六六
我当初就一直不理解 他就不能跑了而已 为什么要这么对人家以前的光辉战绩就不算了么 唉
好听又帅又强
心疼
致敬
姚明
牛牛牛
太牛了
所以给练废了
好心疼，天哪发烧了
可能是被累到了！
哇噻
教练也是恩人
确实厉害
真相被永远封存了
老一辈的喷子
刘翔比任何一个人都渴望得到08年北京奥运会的110米栏金牌
21，我去太强了
捧得高摔得惨
？？
刘翔受伤，很多资本家亏了钱，老百姓跟着骂就很迷。
要是那时就退役就好了
我的天真的好极限
他是英雄
BGM好评
刘翔真的很厉害啊
好～
真的过分，当时的网暴
是不是也有可能是训练强度太大导致的受伤啊
这不比大碗牙签强？
天好听！
辛苦了
第九道奇迹
神
这热度蹭的
我没骂过
骂他的人，背后肯定有人，应该拉出来枪毙
致敬
好帅
黑衣服的是铁T吗
这不比小鲜肉帅气？！
后来该做数码评测了
这里说赢了就有点问题，合着拿个第二就算输了吗？
m
每次看他拿冠军都头皮发麻，太厉害了
哈哈，我让你们分
讨饭区up
哈哈，我让你们分
被资本绑架了
应该点到为止
要是刘翔拿下了北京奥运会的冠军，。。。
王自如是你
每一个奥运健儿都是国家的英雄 ！！
我小时候最先知道的运动员就是刘翔邓亚萍和姚明
天哪好好听
刘翔yyds
不提高刺激，应该问题也不大吧
致敬
练废了
骄傲
视频开头太恶心 看不下去
第九道奇迹！当时就在电视机前
捧杀
辛苦
哈哈哈哈哈
就是可惜一点了
yyds
呜呜呜呜原来他是这么乐观这么可爱的一个大男孩啊
哈哈哈哈
致敬
好啊 没问题啊
听说他们打赌输了，才骂的，然后一群人跟分
好听啊！
太辛苦了
哈哈哈
要饭区up主
还有什么帝国破坏龙哈哈哈哈
看哭了真的 他是个英雄
有本事你上
练废了
压力太大 练的太多 迅速缩短职业生涯
我只说一句：08年的赞助没少接
是练废的
他真的很可爱，很纯粹
致敬！
致敬
唾弃哪些网爆他的人
真的泪目
太厉害了
6666666
危
所以运动员背后都很辛苦
帅啊！
牛 
谢谢你翔哥！
键盘老乡只会喷人
练废了？
刘翔说到做到，键盘只会喷
练废了。。。。
致敬
我一直认为，外国人说中国不配拥有刘翔，这句话虽然有些过了，但是确实有些人，不配
牛翔
王者的自信，让你分！
确实好听
训练弄伤了他好可惜
过度训练了呀
练伤了
传奇人生
怀念曾经的追风少年。。
追风少年
不知为何每次想起刘翔都觉得很悲伤 这是非常努力的天才啊
不太敢看了
曾经那么那么乐观。。。
一个黄种人跑出这样的成绩，训练量肯定不是一般的恐怖，伤病肯定一堆
确实最伟大没有之一
媒体说啥，我们说啥
致敬
是唯一一个
你们怎么不提他接代言？北京奥运强行出场就是避免违约
9道奇迹
逗鱼时刻？
牛！
只能说练的更苦了
哎 真辛苦
好家伙！
哈哈哈哈
天
这么多年的高强度训练都是隐患的
4+4+1=9
也就你们还在争论，人家日子过得不要太舒服
键盘侠那时的还是小孩，就像这个年纪
确实不错。
是真的帅
他不是神，他是人
好！
他不是神，他是人
骄傲！
第九道传奇！
第九道传奇！
第九道传奇！
我爱了
是不是训练强度太大，练伤了呢
霸气
公知的罪让中国英雄被辱骂
让我想到猎鹰冬兵 复仇者解散之后他们就开始被人看不起。。。。
其实是压力太大了
在中国社会国名气和赚钱的方式一个道理，忽悠民意者得天下。
哈哈哈哈哈
的确很帅
当年看的热泪盈眶
救人十次能弥补杀人一次吗？
哈哈哈哈哈哈
全是黑人
强者
九道奇迹！！！
真可爱呀
泪目
他就是神！！！！！
好听
累死了
他是个勇敢的人！
职业巅峰赛
22.呜呜
结果练废了
04年那时候 各种广告刘翔随处可见
资本的实力
真的好好听！
不包括日本。。
骂人的那些人是不是都是孤儿
感觉好疼
中国人的骄傲
真.黄色闪光
捧和摔的有可能是同一批人
日本老中二了！
哈哈哈好中二的外号
中国体育史上最伟大的英雄！！
跑不过我吧
刘翔转行干了数码评测
yyds
我靠转型歌手
08年对国人来说太有意义了，很多人期望太大了
致敬
我没有说过刘翔一句坏话。一直觉得他是中国的骄傲
中二起来了哈哈哈哈
当时还在上大学，做过刘翔改技术动作的专题，面对某些键盘侠的劣根性只能说真的很遗憾
牛！
牛逼
刘翔就是英雄
好可爱哈哈哈
怕人看不起，那你就不要出门不就好了，毕竟在被窝里没人会看得到你
木秀于林
还是北京奥运给的压力太大了 平常心对待可能不会伤
那时是一个公知横行的时代，刘翔只是不幸成为了公知的目标
这个是我
就像女排
我不理解的是为什么要去跑，哪怕退赛我也能理解
练太狠了……害
刘翔YYDS
防止刘翔拿大满贯，故意分到第九道。
这是和罗永浩辩论的那个?
yyds
教练的问题
世界巨星
牛牛
比姚明高，比刘翔快
杰出
致敬
急流勇退是真智慧
我真的一直很尊敬他，无法理解为什么会有人骂他，看到那时候的言论，甚至想哭
刘翔英雄
致敬
后面是床嘛？
致敬
风静了雨停了，刘翔回来了
他也是人啊，他也会受伤
哦哦哦!!!
第九道奇迹
致敬
压力太大，强度拉太高了
大家骂他纠结的就是这里，不行就别勉强没人怪他
上次看见有人说不就这么零点几秒吗。我笑了
欧美水军带节奏
辛苦了
刘翔自称自己金华火腿
刘翔，飞人，我只能用汉子说，他是永远的神
真的好有自信 少年狼性！
在我心里，刘翔就是牛逼
翔飞人yyds
致敬
这是用透支生命换来的成绩，
刘翔太帅了
全能男神
国家运动员代表着伤病代表着为国争光，不应该去诋毁为国争光的运动员。
鸡皮疙瘩起来了
拿金牌拿到手软啊
08奥运会我一直无法理解的就是为什么会有人黑他
如果那时候没加强度，而是三步改两部是不是！唉没有如果了
好听
做个大胆的猜测，如果乒乓球冠军被别的国家取得了
真棒
我没骂啊，已经做得很好了
那些骂了刘翔的人滚出来吃屁
致敬
致敬
致敬
辛苦了！！太厉害了
他眼里有光
太牛了！
哈哈哈哈好可爱
这特么甩开多远
是真的帅！
升龙饺子
史冬鹏也是在刘翔的影响下越来越好！
到这这里就行了，这是我认识的刘翔！！！
我还会唱这首歌！！
好帅！满脸的青春气息
到这里就行了，刘翔在我心里是最牛的
交行信用卡广告刷新自己
当时已经是三月了…如果是八月该多好
已三连
卧槽
我没骂过他，但依然疑问为什么受伤严重还会参加比赛
这个就过了，超越承受极限，玩垮人家了
真的好厉害
帅
所以跟腱承受不了，跑断了
致敬
确实！
也只有网上有 我生活中从来没遇到喷刘翔的人
我不知到网暴
我觉得吧 就是期望越大失望越大
乌合之众
牛翔
泪目
不明所以就是喷，举国为他正名又来道歉忏悔，脑子是咋长的呀！
压力巨大啊 没有被压力压垮已经很厉害了
眼神好有气势
致敬
离大谱
他真的好可爱，不懂为什么有人骂他
亚洲飞人
真的很可爱又真实
就跟很多作品一样，辉煌人物英雄人物在某刻的失误或者失败，结果就会被愚蠢凡人谩骂侮辱甚至倒戈。
没有达到别人的成就，有什么资格评价别人
毁了
这时候压力就更大了，被捧了
都是些什么人网暴胡说，那么多人有说三道四的，绝对是少数
大陆嘛 正常的
泪目
熟悉啊。。。
当之无愧的英雄！
眼睛里有光
起码他在B站，是神
没有！刘翔牛逼！！！
中国有多少辱骂了，一天天的
唉 难过
啊啊啊啊太可爱了吧
终于有人做他的视频火了
练废了
那个夜晚我哭了，哭的很大声
跟腱伤怎么来的就是高强度训练得的来
心疼，当年小时候我只觉得可惜。原来么多人黑刘翔？
帝国の猛虎
可爱
活生生给搞废了，健健康康不好吗
极限了
好听
