。
我超 这个月的觉稳了！
37岁获奖的大佬
都挺长寿的
支持！
我先睡了
这个好像有个模型
大清灭亡
看懂
照片倒是有用
三连表尊敬
说实话，这些人年轻的时候有些真的很帅
这画风不对啊
这这么早啊
甚至可以拿医学奖
这时长。。。
看英文，就是天使那个珈百璃
这时候就需要陆舟，陆教授，陆逼王来登场了
这是顶级的睡材呀，这几天睡觉不愁了
看不懂就对了
4000人！
说早期诺奖水的怕不是个小学生
打点计时器哈哈
海克斯科技
辛苦了，投币了
原来莱纳德也得了
niu~~~~b
直接用名字做计量单位了，看到他的名字就知道是什么了
阿尔伯特·爱因斯坦
"呜呜呜,我大清亡了"
云室
因为本世纪发现的物理，高中生学不懂。
FB
大清终于忘了
韦恩图是Venn
iho是吧
Lippstadt
读书传承的是知识，那种个人独特的理解是传承不了的，而创造发现更多靠的就是这种理解
因为加布里埃尔的另一个读法就是加百列
全是真神
这时长
大牛
胡子不错
瞧不起我初中生打点计时器做实验吗
物理学奇迹年
大清亡了
三连再看
偷了特斯拉的技术
洛伦兹变换
致敬
投币，下一集
进门一个币出门一个币
维恩位移定律
Michelson interferemetry
Conrad
群星闪耀，变成科学术语的人类们
三连再看
没人说话是已经睡着了吗？
好家伙 大佬啊
呀~！
科学成果是全人类的，人家发现的东西是没告诉你，还是收你钱了还是怎么着
向伟大的科学先驱致敬
三连致敬
好家伙，这时长，不三连说不过去了
难得那么长…
洛伦兹变换
爱因斯坦元年
发型决定了他的能力
水？你行你上
你一个物理大佬为何要在化学书中折磨我啊
因为当时相对论还没有被验证，诺贝尔奖只会颁给已被证实的科学
我们高中学的都是上个世纪的。
物理?
过年了过年了
可口可乐yyds
你觉的水是因为你现在站在巨人的肩膀上看问题！
可口可乐
两口子都诺奖！！！
都说课本上的大佬
卧槽，这个时长？
离谱man
全是神仙啊
jj汤姆森
致敬
↑强者的发型
核医学的先驱
大作哦 这期
这才是至高无上的人类
就不配一点实际的素材吗。。。
长~~~~~
阿诺舒华
我死于这一年╮(╯▽╰)╭
致敬
致敬
我的天，44分钟，
哇塞 时长惊人
都是物理单位
这里面我们基本没撒贡献
啊嗷全是现代天文学工具啊
我去，这是真的吗？？？？
韦恩位移
哈哈哈各种烂梗
终于来啦
四十几分钟
破天荒了
大制作
量子群星即将上线
一个政治奖项而已
好家伙
时长我很满意
致敬
大佬的毕业论文
这期必须三连了
时长感人
时长感人
同学们，不要小看发现，能发现异常也是很强的了。
万一看不懂呢
谢谢你卡尔
看他名字就知道是什么。。。
先三连为敬
想到了无尽梦魇
远古大佬
122年 这币绝对得给了才能看
l
一说到这个大厦，我就想到民科吧的数学大厦时时刻刻都在倒下
你上学读书不就是在传承记忆嘛
占位
这个时候我们才刚刚摆脱清
笑死，不要再嫌弃化学奖辣
这时长爱了
看名字就是响当当的响当当
强
大清亡了！
卧槽 过年了过年了
呀！~
别人的博士
我刚进来就关注加三连，因为我需要科普文章
冲这个时长，还没看我就投币了
睡区头牌UP主
科技改变生活！
科技狠活
如果存在记忆传承就好了(●°u°●)​ 」
好家伙，三连先奉上
马可尼用的几乎都是特斯拉的技术，有后来美国最高法院的判决书在特斯拉死后判了特斯拉胜诉
哇
大佬
渐渐打开了微观世界的大门！
这次一定
必须一键三连
hooxi
终于等到你
我很尊敬他们，但是我看到他们的名字我头就疼哈哈哈
有心了
洛伦兹力
大！篇！
强者也喝可乐
空瓶(o^∀^o)
严格来讲单靠MM实验不能说明光速不变，只能否定固定以太，而像洛伦兹收缩以太、发射理论等等的否定需要许许多多的其他实验共同证明
晚安
发现了新的气体元素呀
超导祖师爷！
致敬
linvo 也挺幽默.哈哈
等等，物理学奖？
急冻人
特斯拉：没错是我
这个视频是真硬核！
埋下伏笔了
已经困了。
物理学家也要喝阔落
已经有倦意了。
大工程啊
？？？
这也太肝了吧
小爱同学hhh
44分钟，同学们吃席啦，好硬的菜呀。
小爱同学：？？？
up主辛苦了，投币回血
一键三连，先投为敬
光纤通信
对，大清亡了，人家已经研究宇宙了
大佬的名字就是不一样 隔着屏幕都感觉到辐射
大气科学专业dna动了
三九届复赛第一题...
博士论文…
以前也看不懂
本期很长~我劝你们再睡着之前把币投了~（doge
必须三连！
握草大工程啊
..
范德华力？
先投币再看
好家伙
聪明绝顶（物理）↓↓↓
大佬发型
都是单位
3000人出来说话啊
下饭视频
可怕的时长，一次过瘾
为什么没字幕呀
这小胡子
点赞投币支持！
牛笔
卢瑟福被授予的化学奖，哈哈
大气专业DNA懂了
物理学奖？
想不到想不到
长长长
这说的好像我以前就能看懂似的(doge)
又到了瓶颈
居里夫人
就看见一个个的物理单位。。。。
然后又一点点崩塌
稀有气体：氩
居里夫人后来因为镭元素又得了诺贝尔化学奖
牛啊   睡觉就靠这个
听这几个名字就开始头疼
这时长我爱了！！！！
感谢各位大佬贡献的各种考试题
控制领域的竟然也能拿诺奖
数学上韦恩图是不是这个人
这些人名翻译也太不统一了
现代物理综述
无敌的发型
太长了
瑞利判据
熵一直记得读DI啊
WOCAO
紫外灾难
！！！大佬的博士论文
闪亮的头顶
发现了，呀！
厉害
好长
都什么年代了，还在搞传统物理
王者的发型
woc 牛啊
小爱同学，大草
卧槽
为什么前面son音译成“孙” ，这里是“逊”
先投币为尽。
致敬
这不投币说不过去了
高能物理？
卧槽必须三联
游戏引擎里模拟大气会用到
以前也看不懂吧
加布里埃尔这名字有点儿天使的感觉....
卧槽，果然是大招。
44分钟？！！！
我能想到迈克尔杰克逊......
卧槽！这时长
狠活
122年
离谱man
不，我想不到
刚看了ac的，还是没看懂…继续来这边听天书
理论物理超前太多了
牛X，你币有了
承包空屏
桌上的是可乐吗（doge）
这个工作人员再喝可口可乐！
1播放25点赞，b站特色
好家伙
大佬发型
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，我出息了
理工科大学生的噩梦，数圈数到眼花
没这个我就g了，感谢大佬
今年的诺贝尔物理学奖是颁给量子纠缠的呢
你试图再教我看懂
终于热门上有长视频，我哭
时长！！
哈哈哈哈哈哈哈哈哈哈哈哈哈好可爱啊
离谱man（bushi
先三连再说。
Onnes方程那个吗？
洛伦兹力
致敬
怎么这么长...
理化不分家啊
理想黑体——太阳！！
洛伦兹力不做功
看成 约翰 斯特劳斯
已加入收藏夹
四十多分钟？
超长！
原子，粒子，电子，血滴子（大雾）
伦琴捡了一个诺贝尔
我感觉是他们都发现完了，中国人才没什么发现了
科学对中国来说，变成了极为稀缺的宝物。希望科学光明早点去掉儒教的黑暗时代。
XRD
林檎
今天LINVO特长
别人的博士毕业论文
就是加百列
可口可乐瞩目
致敬
致敬
感谢
6666666
为了做视频写了一篇论文你敢信？
他儿子 那就是汤姆曾孙了
就是逊啦
这年该给爱因斯坦
伦琴太细心了
这时长我先投币为敬
卧槽 大制作
天空为什么是蓝色的
皮埃尔居里被马车撞死了，真够倒霉的
OTTO
这个就纯纯的凑数
这期一定要三连
汤姆森
迈克尔森
都是大佬
respect
前面很大一部分都是高中物理
他也是JOJO（？）
这个科普视频很有质量
jj
致敬
留着晚上看，吃饭看不完
真是拿命做科研
致敬
凝聚态大佬
大佬
时常已三连
致敬
致敬
瑞利标准
瑞利公式
博士论文，真狠啊。
海默肖恩？
科技已达瓶颈
高中物理电磁听到最多的一句话洛伦兹力提供向心力
我死于这一年╮(╯▽╰)╭
下辈子做个物理学家吧
呜呜
已经听不懂了。
我们都能想到。
好像之前的能看懂似的
短短几句话可能就是他们研究一生的结晶
都是划时代的项目
维恩位移定律
大佬
我想不到
两朵黑云之一
呀？
辛苦了 下次一定
汤姆孙波纹疾走
伦琴：氡的发现者
致敬
马可尼做了无线电
.
放射科的祖师爷
做视频这么卷的吗
我佛爱因斯坦
全是单位
。
生物的尽头是化学，化学的尽头是物理
呀
全是巨佬
看来诺贝奖含金量很高啊，没有错误的
jojo
小滑块，高中之噩梦
瑞利金斯公式
已三连致敬！！
云试
离谱man
洛伦兹力
光速恒定，时间就没了
王以太 ：？
令人害怕的姓氏
可口可乐打钱
波长越长瑞利散射效果越弱
工程师得诺贝尔奖，牛逼
洛伦兹变换
哈哈哈哈
感谢
致敬
凝聚态
指路:杨振宁李政道在 1956年 18:08
我先下载了，睡不着的时候再拿出来看
迈克尔逊干涉仪
冷知识：那年爱因斯坦也被提名但是输给这位了
必须三连
瑞思拜
紫外灾难
大神
伦琴射线
亚雷
爱因斯坦  yyds
他们都不是学生的成果吗？？？
不是发现完了，是越来越难发现东西了，人类科技水平限制了物理化学等多学科的研究
懂得越多越发现西方在科学技术开拓方面真的伟大
吃煤莫言奖
JJ
致敬
科技已经封锁
致敬
、1
..
这时候就已经开始让我看不懂了么。。
35届物理竞赛复赛第五题
致敬
牛逼
无线电是特斯拉首先发明的
我直接一键三连
",伦琴大佬"
洛伦兹力，洛伦兹变换
出现在高中物理的都牛逼
特斯拉应该一起拿奖
好好发展科技吧，放过病毒
大佬
大佬
爱因斯坦奇迹年
中间溜冰场，两边铁丝网
居里夫妇
那时我们还在被打
小偷
你以为我另外几个诺奖我看得懂？？？
洛伦兹力
迈克尔逊干涉
致敬
前期获奖的人很多是能印在历史或者物理课本里的大神
意思是以前的就看懂？
确实，下面的翻译已经离谱到我都已经看不懂了
行！
致敬
40-60岁就走了
这时候还在清朝呢
谢谢前辈们，给了我们这么多姿多彩的生活
周淑怡哪里来的
致敬
致敬
这种应用工程也能算物理学吗
诺贝尔奖，光提理论是不行的，只有被实验证明了才行
大部分人不约而同的选择了这个发型
年轻人不要太气盛
致敬
致敬
牛逼
好啦，我开始听不懂了
两万字也是爆肝？
《权游》老剥皮
HZ
前面的wyt是个什么g8玩意在这刷？你是小学生？
致敬
是可乐，他在喝可乐
对现代贡献巨大的广义相对论竟然没得诺奖
666
666
666
居里夫妇
这图hhhhh
小爱，爱因斯坦？
先三连再继续看
话说08之后的照片为什么不是彩色的（bushi
想要看到中国人就得等杨老了
666
塞曼效应与反常塞曼效应，物理学考研正好复习到这个
范德瓦尔斯方程
致敬
致敬
时常两币不过分吧
122年44分钟，太草率了吧
皮埃尔居里死于车祸
曾经的诺奖我也看不懂
当时还是清朝
摄影师哭了，感谢啊
我还以为是阿尔伯特爱因斯坦。
父亲因发现电子是一种粒子获诺奖，儿子因发现电子是一种波获诺奖，并且他们都正确
致敬
木已成舟
阴遁雷派
我能想到迈克尔杰克逊....
进入语文课本的男人
致敬
洛伦兹在那张照片里可是 c 位
每个人都能写一本书啊
致敬
这里面的每个人名字都要背诵的，凎
+- '‘’
长视频yyds！
致敬
呀！
化学要计算的部分不是物理学搞定？
诺贝尔获奖记录就是一部人类进步史
这下可以睡的踏实了
大哥！！！
致敬
站长推荐
犀利的目光
小陈指路
《看懂》
是Lippmann-Schwinger equation这个lippmann吗
.
迈克尔 杰克逊
呀！
范德华，范德华力
别人的博士论文
以太风
这能睡着？
我去，还以为瑞立是人名
这一年爱因斯坦将普朗克能量子证实了
迈克尔逊干涉仪
科学先驱
致敬
硬核
站长推荐
我发现了常温超导
我发现了常温超导
开始困了
致敬
都是为人类做出巨大贡献的大佬
44分钟，够我睡1星期了
三联三联
致敬
物理专业报道
理解单独逐渐提高
说颁给自己人的别离谱了，当时物理就是西方强啊
致敬
.3.
底还行。早的很。大统一了再说底
？
小爱
致敬
高三物理压轴题，洛伦兹力
dna双螺旋结构的发现
1905 好像大清朝取消科举
硬核
人类群星闪耀之时
群星闪耀
‘】；/【’LP：》，/
公式来了
1902年的就听不懂了
我们站在巨人的肩膀上
高中物理最害怕洛伦兹力
真正的发明大神都远离诺贝尔
准备酝酿睡意
洛伦兹是从经典的角度给出的答案，还不全对吧
准备好小板凳时常可观
致敬
兰纳罗（）
已三连
一百年前的普通人难道能看懂相对论在说啥？
所以说现在得奖的理论至少一百年后才能看到大规模应用
洛伦兹力！
范德华力！
高中学这个世纪的也不可能搞太懂啊
论发型我已经是半个物理学家了
全是改变世界的牛人
偏实用型的
"hilhnfdinbfg,l"
果然是聪明绝顶的一群人啊
真的很伟大诶！
天之苍苍其正色耶
致敬
致敬
这几届都是大佬啊
这个是卡文迪下实验室的第一个任大佬
致敬
在那个年代能用滑块做实验的也是天才
好家伙我直接投币
视频基本都开两倍速，这个不行
无处不在的基本不等式
致敬
果真离谱
古神
致敬
致敬
致敬
致敬
每周必看
x光
每周必看
致敬
我打变异最喜欢汤谱训冲锋枪
-9620
光学真多
JJ汤姆逊和GG汤姆逊
致敬
虽然看不懂，但我选择了投币
1.5倍速比较好
怎么没人说话
好像假胡子哈哈
大部分都是物理方面的奖
感谢
身在辐射中不知福
致敬
那个时候的中国在干嘛？
建在沙滩上的科技大厦
每周必看
致敬
伦琴射线
语文课文
谢谢你们
世界的法则
模范夫妇
医学影像学专业表示太熟了
他们的名字甚至都是一样的
化学的基础是物理
好家伙，好多人要睡着了
这个看上去是最水的……
国外那么多博士论文都能获诺贝尔奖，哎，，，
可乐瞩目
《迈克尔杰克逊》
但是他的照片还是黑白的（泪目
致敬
哪里睡了明明很有意思啊……
这名字就听了个响
如果存在记忆传承就好了(●°u°●)​ 」
大牛
致敬
回顾高中课本上得上古大神
生活大爆炸哈哈
我出生了
好家伙，这几个滑块我都还乱不清楚
神tm毕业论文。。
《已经》
科学边界
强者的发型
就是你让我们考试变难的？
都是秃顶，
x射线可以穿透行种物体，就可以形成透视
呀！
人类的引路人
每个字都认识，就是不知道你在说啥。好看，好看
强者的发型
人类群星闪耀时
致敬
哇，我们也研究这个
全是单位。。。
这里就已经不明白了
对大佬来说不分家，对我来说分家
致敬
现在不懂，几十年后都懂，相对论出来时也没几个人懂
致敬
赫兹也是大佬啊
VAN
伦琴
前面的真会YY
44分钟，只能先马了
-+
居里夫妇欧耶
获奖项目新不清可又没有字幕
名字好长
无处不在的以太
不是两口子都获诺奖，是一家子都获诺奖！
杰哥
1905爱因斯坦年
高考物理最后一个大题 洛伦兹力
这时候还能看懂
可惜没有注明是哪国人
……高中物理只学到1902这里吗？！爆哭
这个之后一堆诺贝尔都是跟这个有关的
虚空mot一等三
凭什么没有我们的科学家
睡不着 来听啦
菲利普公司的命名来自这的么？
有时说发现比发明更合适
要是特斯拉会写论文而且受到重用有他俩什么事？
这觉够了
就没个亚洲人
范德华异质结？
古斯塔夫(警觉)
""
大佬的博士论文
真正大佬
理论物理学家地位更高一点
全体起立
我佛爱
1
史塔克？
得奖的研究只有芝麻小，
量子力学之父
量子力学的开端
带让字的好像是法国人，冯字是德国，哈哈
哈哈哈
神！
抵得上德军的10个师
钱德拉塞卡极限：恒星爆炸以后的归宿
康普顿效应，威尔逊云室都是研究光的粒子性的
那个是鲁道夫赫兹
确实是兼丹麦门将选手
又一位超级大佬
那是托尼斯塔克
对对对，量子史话的第一朵乌云
大佬的能力都是遗传的？
不是说诺奖要内部提名投票，提名可知，投票结果不到颁布那天谁都不知道的吗
搞笑吧，爱因斯坦没获奖诺贝尔也是权威
全体起立，敬礼，礼毕！
大佬
前方准备起立
只能说诺贝尔奖如果能颁给爱因斯坦的相对论是诺贝尔奖的荣幸
绝命毒师老白：Now! Say my name
威尔逊云室？
真的大佬
哥本哈根学派创始人
冷知识：相对论并没有获得诺奖。
然而有些大佬终其一生也未获奖……比如海森堡和泡利的老师索末菲
爱因斯坦:这不给我也加上去2333
前面什么民科思维，诺贝尔奖需要爱因斯坦才有权威？
出现了阿霸家的
但是矩阵很难算
爱因斯坦的老冤家玻尔
巨佬登场
洗头佬就搞出蘑菇蛋了
大佬都是一家人
大佬
都什么国籍的科学家
这位是印度国籍还是印度裔？
害猫党
劳厄方程==
全是家族的
“冯”在德国就是贵族才拥有的中间名，贵族搞科研得诺奖很合理啊
牛啊！
小爱同学
小爱同学！我在
全体起立
巨佬！
你别说，乍一看挺像小罗伯特唐尼
最年轻的诺贝尔物理奖获得者，只有25岁
跟光电干上了
爱因斯坦的这个形象最经典，特别是发型，小朋友心目中的科学家就是这种形象
拉曼效应，拉曼放大器。。。。
琼.雪诺.史塔克
发现电子的汤姆孙他爹好像也是个大佬
想成为现代物理学家吗？ 先把他们的研究全部学一边
公式和单位陆续登场
仇人见面
听这个睡不着啊
量子力学的两位大佬！
薛定谔的猫！！！
全体起立！
测不准！
起立！
佬佬
霍华德斯塔克的爸爸
狄拉克 薛定谔双大佬
众神时代
大佬
拉曼放大器
哎，吴有训要是不把自己划掉就好了。。祖师爷真谦逊
坐不下了 一起起立
德国，物理本来就强的一匹
大佬+1
我全都懂
虐猫狂人
天神下凡
全  体  起  立
最年轻是布拉格25岁
又得全体起立
老白！
95岁高寿
全体起立
再次全体起立
全体起立
诺贝尓奖怎么就没有提名了？提名就是你家奥斯卡专属名词？xs
但是爱因斯坦不敢相信量子力学
大佬发型
劳埃方程
这一对儿父子……羡慕死了
特雷杨？
很多x射线啊
我还以为两兄弟
我想知道谢耳朵是哪一年获奖的？
god
神出现了。。。
5000+什么鬼？
算不准～
这应该是美国人吧，看名字
第一个有色人种
佬佬
全体起立
这两个太熟了
这个也很熟
波尔
666
大佬
诺贝尔无权为我授勋------爱因斯坦
要来了要来了爱因斯坦要来了
开始了，神仙打架
xrd
泡利什么时候来
物理新领域的开门人
☜你怎么睡得着觉的，你这个年龄段。。
怎么不放大佬年轻的帅照
群星闪耀
记住这是个帅哥
学量子力学第一个公式就是薛定谔方程
德布罗意波
你猫呢
好多冯啊，当时德国真的强，怪不得有实力发动两次世界大战
你当是奥斯卡呢还提名的
狄拉克之海
带头大哥
明天要测一天xrd
SUBZERO
爱神
德布罗意在这件事上的洞见是非常深刻的，绝非有些人说的那样轻松
爱因斯坦获奖 若贝尔奖 才有了权威
强者发型
不是完全不能接受吧，只是当时的条件没有足够的实验验证
睡觉睡觉
查克拉（幻视
测不准
刚刚海森堡也是31岁获奖
是因为啊，光电效应很重要啊
牛逼的人都是一家人
拉曼散射
爱神
那也是一家人。。。
X射线研究了就有奖是吧哈哈
猫猫
大佬登场
老天爷
爱因斯坦即将登场
爱因斯坦即将登场
顺带拿一个
伟大的年份
大佬登场，量子群星上线
史塔克
当年他的发型应该还没那么强吧?
康普顿效应
好的北境守护者
丹麦门将doge
又是大佬
一个石头！
醒了！
起立
杜飞！（错乱
大佬
叔叔，侄子 那还是有亲戚关系的嘛
小爱老师
好多德国人
步骤哥哥 我是斯塔克
就服爱因斯坦
都很帅
全体起立
时代的局限才能体现出披荆斩棘的大佬们的伟大。
31岁得奖？
全体起立
XRD
全体起立！
最年轻诺奖
德布罗意波
我一直觉得德布罗意的诺奖应该是最简单的了
阴极发射公式理查森-德施曼公式
猫咪终结者
现在的储存晶体发展到哪里了？
仇人见面
斯塔克工业创始人
普朗克：挑张帅的照片，谢了
核弹
钢铁侠
再次全体起立
全体起立
好多40岁左右的
大佬聚会时代
电子显微镜
钢铁侠来了
大佬
全体起立！
巨佬
薛定谔的猫
海森堡不确定性原理
神仙
提名名单都没公布怎么放弃？
然而大家都知道的是，光电效应值得一个诺奖吗，值得。但爱因斯坦是因为光电效应才获奖的吗，肯定不是
全体起立
全体起立
众神
大魔王
因为爱因斯坦的伟大发现真正推动了人类文明的进步
竟然还有这种事
全体起立
XRD
没那个学术环境你靠自学？
尼古拉特斯拉呢？
神仙打架的那些年
钢铁侠他爹？
马斯克啊
三哥之光
他出生了
当初吴有训主动放弃了诺奖提名
前面说的小爱同学
照片贴错了吧，这是贝索斯
史塔克
量子力学上线
高中物理实验让我啊啊啊啊啊
辣个男人出现了
人类群星闪耀时
他 来 了
量子之始
漂亮个Der
哈哈哈奖状上还特别写了是颁给光电效应而不是相对论的
全体起立
海森堡不是更年轻吗？
超级锰男天神下凡
夏亚！doge
学物理后.JPG
X射线就是当年的研究前沿啊，和现在的高能物理啥的差不多
遥感基础
众神时代
say my name
卧槽
玻璃二向性
斯塔克工业的那个斯塔克吗哈哈哈
起立！
别拿你那在营销号看的那点东西就搁那叫
史塔克工业
对于第一朵乌云的探索就此展开
大佬
哪一年有中国人呀
钢铁侠
他们俩要开始打架了
战争时期需要X射线
tony stark祖宗→ →
殷瓦钢
14 15都是晶体学的基础啊
布拉格方程
劳厄方程
油滴实验确实不靠谱好吧
全体起立
海森堡
南京大学有训书院！
666
钢铁侠祖宗
拉曼光谱
托尼斯塔克的老爸原型吗
我管你叫哥，你管我叫爸
这两个是固体物理的基础
布拉格方程
劳埃方程
年轻时的普朗克简直帅爆了
两位量子超级大佬
这诺奖一拿就是一家子啊
这还有贡献不足的时候呢
再次全体起立，又一大佬中的大佬
全体起立
殷瓦合金
印度的骄傲，拉曼
25岁获诺奖
全体起立
叫霍华德斯塔克
布拉格父子
42岁的大佬
不含时微扰
哇，光头！
虐猫狂人出现
搞学术真的要家学渊源才行，否则启蒙就比别人晚很多
膜拜
化学家的救星，晶体X射线衍射
应该是“举”阵吧 怎么念“巨”阵
数学不好海森堡
大佬登场
钢铁侠爸爸叫啥来着？
两个老熟人，虐猫狂魔与无中生有的狄拉克海
迪拉克之海（有端联想）
大佬扎堆
篇篇诺奖级
辣个男人！
X射线粉末衍射 x射线单晶衍射
全体起立
才31！
感觉狄拉克更吊一点
35岁
博士论文获诺奖！
36岁
才37岁诶
都是大佬
爱神！
好家伙，又一个叔侄
狄拉克不想出名当初曾想拒绝去领奖
据说因为海森堡计算错误德国没能造出原子弹
都是大神啊
大神
全体起立
这名字，起的漂亮！
全体起立
呼呀！！！
牛逼啊~
全体起立
绝命毒师
材料生DNA动了
这些都是上教科书的大佬了
好多亲戚父子哦
好家伙，这是逮着X射线颁奖啊
爱神
巨佬！
这个厉害
海森堡方程！
神
海森堡不确定性原理
真人快打
神
这笑容温暖纯真
爱因斯坦：别呀，还欠我俩呢
弗兰克赫兹实验
爱神
《完全无法接受》
神！
神！
大牛！
大神 +1 听说他是足球守门员出生
前面那个 从来没人说过诺贝尔的自然科学类水
魔怔了？
量子力学来了
波尔来了和爱因斯坦一生爱恨情仇
薛定谔不懂薛定谔方程
yyds
基本上都是3-5的内容
沃日，那时我们还留辫子
全都是单位
欧巴 我爱你
布拉格公式
神
这个眼睛有点像马斯克（bushi
玻尔！
爱因斯坦还有多久到达战场
大佬
hhhhhhh
这是钢铁侠的父亲吗
查尔斯巴克利
大神时代到来 后面大神们陆续出场了
爱因斯坦：就随便搞搞
牛批
成龙？
我擦 大神挨个上台
很多人也就认识个爱因斯坦…
逐渐听不懂
印度牛人
测不准
感觉诺奖没资格给相对论颁奖（bushi
全是大神
大神
波尔大神
全体起立
全体起立
拉曼光谱
同时获得化学奖
全体起立
继续起立
密立根油滴实验，大物实验永远的神，学长说千万不要选（doge
托尼斯塔克
全体起立，呱唧呱唧
爱因斯坦够拿好几个诺奖了
最爱的物理大神，没有之一
像狗狗的眼神
全体起立
人类之光
全体起立
绝命毒师
拉曼散射
与光学有关的好多
不是本科论文吗？
无可置疑的最伟大科学家
是你，吹杨
大佬
全体起立
普朗克
N玻尔
大佬
全体起立
得不洛伊
终于又有位认识的了
全体起立
小布拉格年仅25岁就获得诺贝尔物理奖
真·海森堡
全体起立
人类的群星闪耀时
大佬要来了
三次了
X射线杀疯了
全体起立
给出数学公式的是真大佬
玻尔！
那时20多岁
XRD？
父子。。
斯塔克
这个啊 厉害
波尔好帅
爱因斯坦
布拉格公式
拉曼光谱
错失核弹海森堡
大家可以开始睡觉了 听不懂了
一直想问是不是每年必须选一个，即便没有重大发现
给老爱颁5次诺奖都不为过
大神啊
全体起立
波动方程
虎父无犬子
半神
66666
薛定谔的猫
一个外国人为什么姓薛……
全体起立
二十五岁
全体起立
拉曼散射
全体起立
这大佬秃的，，，，
全体起立
吃个橘子先
是那个德布罗意波吗
啵儿
真神
揪着X射线不放了
又一大神
守门员波尔
好大夫德布罗意
拉曼散射
帅的
哇~
门开！
哈哈哈哈哈哈~
这应该是知名度最高的人物了
全体起立
全体起立
诺贝尔 提名是保密50年的……
德布罗意波
牛批阿
海森堡不确定性
神
薛定谔的猫
量子力学和相对论是对宇宙的两种完全不一样的解释
德布罗意将波粒二相性拓宽至宏观粒子当中
大佬要来了
聪明的家族，聪明的基因！
量子力学的开始
吴有训一笑而过
大佬们纷纷上线
对于爱神的发现，诺贝尔奖只配得上光电效应
物理学大佬
《小爱同学》
全体起立
有点帅
神！
全体起立
王自健哈哈
再次起立
两大掌门人接连获诺奖
这些还不是我熟悉的 太远了
大佬陆续登场
神
大佬带我
偶像来了
这个斯塔克是钢铁侠的祖宗吗
秃出强大
以下开始全是神人
辣个男人!!!
全体起立
全体起立
薛定谔来啦
这里哪一个不是大佬
当时都是一个人搞研究就能获奖
布拉格方程
一生之敌
XRD
大佬
斯塔克效应
康普顿效应 威尔逊云室
康普顿是吴有训的导师
全体起立
好多诺奖都和X射线相关
人类群星闪耀时
就逮着X射线薅
xrd
这个牛笔，靠博士论文获奖的
bragg峰？
大佬来了
25岁.....
理论啊
干脆别坐下了
这里说的是最年轻的“理论物理学家”
科技树
虐猫狂人
这简直一家人都牛逼
我佛
黄金时代来了！！
都是神仙
钢铁侠他蝶
全体起立
看了5遍没一次撑过1940的
神仙
我的偶像
全体起立！
他来了！
困得不行了怎么办
阿瓦达啃大瓜！
你信海森堡算错了吗，我是不信的
这几年全是大佬
两大神
25岁
老白狂喜
毒师
我在等大佬杨振宁
哇
德布罗意波
拉曼光谱
大牛
66
德布劳内
大哥来了
以前X射线，现在量子物理，都是不同时代最前沿的
这个牛比
全体起立！
