来了！
离谱
卧槽……
助力每一个梦想
助力每一个梦想
离谱
我趣这也太强了
照片
？？？？？？？？照相机成精
细节怪
您
卧槽啊
卧槽！
尼奥尼好评
.
厉害的
你这个摄影师请不要装画家了
首页通知书
离大谱
Bgm:Beat The Devil's Tattoo
陈仕贤么嘎嘎
等火烧断了锁，鸡吃完了米，狗吃完了面，我就三连（doge）
大鹏一日同风起，扶摇直上九万里
您
太牛了啊
太强了
卧槽亿点点细节
细节
鹅！！
别想拿个照片骗我们
冷锋：？？？？
就是这个速降的bgm找好久了
果然一看这种的都留不住币。。。
您
喔离谱了吧
助力
上帝啊呸米国
你告诉我这是画？
一开始进来以为照片
诶，b站不用把这个烟p掉吗？
浴血黑帮的bgm。
.
助力每一个梦想
Bgm是Beat The Devil's Tattoo，《浴血黑帮》用过的经典bgm。
助力每一个梦想
汗毛你都画？？
我以为要画大鹅哈哈哈
剃刀党
吸烟害人
现在
因为铅笔够细
你太强了
牛逼玩意你已经火了
卧槽
这超写实牛
打印
汗毛就离谱
他活了他活了！！！
别人家的橡皮笔。。
？？？我焯？
WC 行尸走肉
画画吧，讲究个意境，您这顶多算炫技，华而不实，倒不如怕个照
现在火了
点击底下分享按钮，最下面第3个投币​
只会一点点
发生什么事了？
亿点点细节
炭笔加铅笔等于中西结合
现在
我要这币有何用
助力每一个梦想
未曾设想的细节
？？？
助力
首页来了
助力每一个梦想
什么时候施展的魔法
出个价
刻刀笔我也有！
？
不信谣 不传谣
就离谱
卧槽，拿照片唬我是吧
卧槽
这是相片吧
亿点点细节
可怕
满足你火一把
您
卧槽
这是人能做到的？？
现在！
wc
是白金之星！
我来看指纹
亿点点细节是吧
就是竖屏怎么投币
竖屏好像投不了币，所以
首页通知书
罗志祥？
过于细致
卧槽
我错过了什么
精密度A
太牛了
我到底是哪一步没跟上？？？
bgm好评！
助力每一个梦想
神仙起稿
大佬
卧槽
火钳刘明
可惜投不了币
助力每一个梦想
拿烟的手  微微ok
迪普？
厉害
助力每一个梦想
助力每一个梦想
这个一键三连是保不住了
看着像奥兰多啊
卧槽我以为封面是图片
bgm beat the devil‘s tattoo by black rebel motorcycle club
加油！你就是下一个冷军大佬
同道之人就要点个赞投个币
这气质挠一下就出来了
亿点点细节
是德普吗？
是不是德普呀这张图我有印象我记得自己还收藏了
火钳刘明
《首页通知书》
bgm是什么
太优秀了
第一个赞给绘画，第二个赞给BGM
这次是助力真正的梦想，带我一个吧
卧槽
啊？
约翰尼德普？
这纸感
助力每一个梦想
尼奥尼中碳yyds
就一点，你画一个能开我手机的，就行了
离谱
就在今天
助力每一个梦想
小心点up，别烫住手了
黑头没画
这个是《真探》第一季里的那个警察吗？
您
亿点点细节
谁还有梦想？
火了火了哈哈哈哈哈哈哈哈
首页通知书
太强了
助力每一个梦想
？？？
加入一点点细节
助力每一个梦想
炭笔画稿很涩的，抓铅一点问题没有，反过来铅笔印太厚的地方，没法上炭笔
巨佬
没有烟气，这个细节
666
卧槽
跪求bgm
牛了
此人不火，天理难容
牛逼！
助力每一个梦想
别拿照片忽悠我！
 刚才出现的应该是纸笔吧
亿点点细节
卧槽！！你拿照骗来骗我？？
卧槽
bgm：击鼓召唤恶魔
卧槽
助力每一个梦想
牛！！！！！
助力没一个梦想
就在今天！就在今天！
助力每一个梦想
今天吧
首页通知书
开始了
？我就眨了个眼
是魔法，他加了亿点魔法！
是魔法，他加了亿点魔法！
是魔法，他加了亿点魔法！
别拿魔法骗我了
这不照片吗
？？？发生什么事了
？？？？？？？？？？？
厉害
能解锁吗？
the hu
加亿点点细节
卧槽
帮我画一张RMB吧！！
您？
bgm：hop
厉害
《素描》
我画完了
和我们老师画法一样，先铺大面
施德楼排面
火钳刘明
真厉害人体打印机呗
为啥首页呢？原来是大佬啊。。。。牛批
太秀了
我啥时候能养成这样的耐心
火钳刘明
助力每一个梦想
好厉害
现在啊啊啊啊啊啊太神了！！！
tql
人体打印机
牛逼
 溜溜哥
火了 火了
就这次给爷火
牛蛙牛蛙
首页看见你的
你属黑白相机的吧
？？？？？？？？
？？？？？
周渝民在抽烟？
第一步
助力每一个梦想
离谱
施德楼
卧槽，bgm战地五
能通过Ai识别就火了
助力每一个梦想
助力每一个梦想
这高低有点离谱了奥
助力每一个梦想
..
000
助力每一个梦想
BGM浴血黑帮好评
加一点细节
低情商：指纹都不明显
高情商：画质太低
牛批
这也太细节了！
大佬
牛批
同款笔，不同手
加亿点点细节
宋小宝
一点细节
这画造不了假，指纹不一样
有点意思哦
您
助力每一个梦想
魔法
在添加一点点细节
照片
约翰尼德普
厉害
这是什么魔法？
你离出名就差一张证明书doge
质感打在公屏上
我是麻瓜，请停止施法
我是麻瓜，请停止施法
我超
您
亿点点细节
亿点点细节
太细了
我就低了下头，一抬头就看到这了
能鉴别吗
线条的细节
马耶
卧槽卧槽卧槽
汗毛都画了离谱
太吊了卧槽
牛逼
好牛逼
？
牛逼
这种画才有购买价值
助力每一个梦想
你现在就挺火的 你裤腿着火了兄弟
您
牛
卧槽
omg
太狠了
助力每一个梦想
？？？？？
左上角那三个点按一下进去后就找到投币的图案就可以投币了
已经闻到烟味了
太牛啦
您
给你添把柴
卧槽
抖个机灵别喷我，头发再烫个卷，脸上褶子再多点就是谦儿大爷（对不起）
质感
画里的人是不是那个表演反向抽烟的人
牛哇
BGM一响，大鹅闪亮登场
助力每一个梦想
助力每一个梦想
您
卧槽，我不看了，我图片动了!
到底是哪一步没跟上
我画完了
魔法部管管啊
助力每一个梦想
竖屏长按就能一键三连
软擦笔，贼好使
我也没眨眼啊
挺帅的
禁止在魔法面前使用麻瓜
这排线，舒服
您
行画
大佬
如你所愿
nb
助力每一个梦想！500+人正在观看
现在关注了  以后就是老粉
先草为敬
想起了 当艺术生的苦逼日子
已火
你火了
牛逼
加点细节
胡歌？？？
助力每一个梦想
自动铅好像是施德楼的
怎么我一眨眼就画这么多了？
牛哇
火火火
百亿像素
这质感！
火
画的？？
助力每一个梦想
我的天！
痛失韩国市场(
指纹比对一下
牛逼呀
您
卧槽
画的是开花
又一位，哦不是，是又一台打印机成精了
这太牛逼了
真有亿点抠细节
巨佬
可恶，是幻术，什么时候？
犀利哥
九宫格画法，没试过
汗毛都有了
我到底哪里没有跟上
先画阴影？
我明白我当年没考上云艺的原因了
能画个鼻孔出烟最好
排线舒服
发生甚么事了
也就能糊弄一下外行
这不是超写实。。。别乱说好吧
卧槽
造人术
这么大你也能画
助力每一个梦想
写实的顶点即摄影
助力每一个梦想
这排线好厉害
这不火天理难容
？？
真的不是打印机成精吗
助力每一个梦想
助力每一个梦想
.
.......
加亿点点细节
送你一火
在？看个手相
这不关注？
画隐私绝对6b
太细了吧卧槽
八恶人
亿点点细节
助力每一个魔法
大行活儿怎么火呢
？
助力每一个梦想
发生了什么事？我就一转头
我要的是原版美钞的感觉
太强了
助力每一个梦想
鹅！
卧槽
牛逼
我还以为是照片呢
就差指纹了
这是魔法大家不要上当
黑头没有，差评
发生了什么？
给我的感觉好像不像是人物头像而是石膏头像（个人感觉）
牛逼
这就是印钞机吗
好了好了已经很像了
好了好了可以住手了
助力每一个梦想
亿点点细节
犀利哥？
加上亿点点细节
助力每一个梦想
您
这是奥兰多布鲁姆
没有烟？猛吸那一口，烟头是发亮的。
投到维也纳艺术学院
厉害，膜拜大佬
牛皮
这是画出来的？
助力每一个梦想
还真火了
牛逼就完了
甚至连黑头都想画出来
禁止在麻瓜面前使用魔法
卧槽
德普？
火
但是烟呢
？牛爷爷
文盲别丢人了，那叫冷军，什么冷锋……真无语
助力每一个梦想！
音乐不要太好听
助力每一个梦想
首页通知书！！
耳机党阵亡
细节啊
一键三连 好运连连
bgm火了
助力每一个梦想
画家出名比较特别。
这不火谁火
大佬真细啊
我还以为是照片
跟黑白照一样！
火钳刘明
可恶，究竟是哪一步没跟上
奈何自己没文化 只有一句 卧槽
给了
简直离谱他妈给离谱开门——离谱到家了！！
您替身叫印刷机吧
助力每一个梦想
助力每一个梦想
想要高清原图
厉害
是时候了。
牛啊牛啊
助梦
看得我像去画画了！
像石膏
助力每一个梦想
照相机：砸场子了啊 有没有人管管啊
德普？
同款自动铅笔
beat the devil's tatoo
阁下就是马良？
我想知道这是什么牌子的烟
我错过了什么
卧槽
所以搬家早就进行了，只留下收尾的人
没有破坏不了的，只有破坏啥也成不了，还不是个袜子
画腿去啊魂淡
服了
抽烟我溜了
这不是照片嘛
助理每一个梦想
魔法
抽烟没有烟阿
冷军表示很赞
画指纹过分了
唯风老师我来了
画的像石膏一样没有灵魂
您？
发生甚么事了
亿点点细节
靠，超写实
加亿点点细节
《加一点小细节》
报告有人在麻瓜面前使用魔法
我画完了
助力没一个梦想
这烟它烫手吗
你就卷吧
小栗旬
同款自动铅笔
我搞定无酸纸
卧槽，拿照片唬我是吧
哇糙
我癫狂了
[OHHHH]
[OHHHH]
我靠细节！！！！
卧槽
？？？？
首页来的！！！！牛逼！
20一张，不能再多了
少拿照片骗我
助力每一个梦想
离谱
尼奥尼笔
我要这币有何用
助力每一个梦想
首页通知书
史诗级过肺
4k原画？
ohhhh
嗯？？？？
指纹识别的时候
精灵王子？
指纹都画出来了
德普？
等他抽玩这根烟你就火了
助力每一个梦想
反手就是一键
助力每一个梦想
照片可能都没这么细节
助力每一个梦想
发生甚么事了
烟的烟雾啊
照片
这是照片吗
画个妞就火了，老是画仔火啥
少拿照片骗我
我是来听音yo的
谢霆锋、
人体相机
是时候展现b站亲友团的实力了
nb
Bgm 是啥呀
助力一下
助力每一个梦想
瞬间离谱
助力每一个真正的梦想
眼神不在烟里
开始扣亿点点细节
首页来的
尼奥尼
助力每一个梦想
我特么就喝个泡面汤的功夫？？？
BGM是啥来着
助力每一个梦想
now
已经火了
妈问跪
所以刚刚发生了什么
wc
印刷术？
助力每一个梦想
我去
卧槽
助力每一个梦想
亿点点细节
抽糖果会更好
明知煙屁燙嘴 還要猛吸兩口
助力每一个梦想
高鼻深目不好看，画个东亚人种好看些
好厉害！
BGM:hoop
BGM:hoop
BGM:hoop
BGM:hoop
BGM:hoop
BGM:hoop
BGM:hoop
指纹毛孔 我的天
BGM:hoop
？？？发生了什么，我错过了哪一步
糟糕 是那一步
同款手
德普吗？
助力每一个梦想
有点意思啊
这是布鲁姆?
您
这曾是我的梦想
不知道的以为你在雕刻
属实牛逼
跟打印机抢活干是吧
Beat The Devil's Tattoo
牛了个大逼
厉害
刘大鹅
这指纹能解锁手机吗
这得画多长时间啊。。。。
我靠！！！！
助力每一个梦想
BGM是《战地5》CG宣传片背景音乐，B站可以找到CG
大鹅
助力每一个梦想
约翰尼德普？
哥谭
卧槽
好像胡歌
问换了多少支笔
何止是指纹  连毛孔都有
ohhhhh
事业线不错，感情线糟糕
助力每一个梦想！UP UP UP
肝上长了个人
你试图让我觉得这个不难
亿点点细节
这…
火了
应该把香烟换成吸管
让他火
画漫画吧！
离谱
亿点点细节
只有魔法能打败魔法
高手
666
牛逼
简直就是黑白照片我趣
再加个圆眼镜 绝对炸
够了够了 上仙收了神通吧
切，就会拿照片吓唬我
你助力每一个梦想
好家伙
直接投币好吧
细啊
您
当代达芬奇
助力每一个梦想
你这指纹能跟本人匹配吗（doge）
助力每一个梦想
战地5太平洋战场宣传片的BGM
细节
助力每个梦想
助力每一个梦想
手怎么卖
助力每一个梦想
？？？
这么用力抽烟，会卡嗓子的
这不就火了
牛批
牛啊
牛批
逐渐离谱！
卧槽
越来越狂暴
？
？
卧槽
亿点点细节
XqcL
吸烟有害健康
最后再来一点细节
再来亿点细节
我觉得他可以去画钞票
同款炭笔
助力每一个梦想
要用魔法打败魔法
铅笔里面没有铅 笨蛋
德普
说溜溜哥的，你是魔鬼吗
秀啊
助力每一个梦想
吸烟有害健康
经过指纹比对，你画的是个抢劫犯！
牛批
卧槽打印机成精了么？
右上角三点投币
是法线，他加了法线
助力梦想
您
照片都没你细
助力每一个梦想
据说厉害的画家都在画作留下自己的印记，你画的是你自己的指纹吧？
助力每一个梦想
bgm是战地风云？
我的手拖大家后腿了
助力每一个梦想
真.亿点点细节
你火了
白嫖失败，硬币减二
吧画画当享受就好了，享受这个过程
助力每一个梦想
鼻孔定位法
助力
您
助理没一个梦想
助理每一个梦想
DNA动了
卧槽
照相机转世
太他妈帅了
封面峰哥
是相同的大脑吗？有没有加配件
无他，唯手熟尔
如你所愿
哇
火了
助力每一个梦想
助力每一个梦想
卧槽
woc
等等等一下，我没看清你慢点
太强了
一会还可以指纹解锁！
up主帮我画点儿头发……
这他娘的太牛逼了
比我手机像素高
喉结大点就更好了
帅
施德楼yyds
妈呀太牛啦
卧槽
您
逐渐离谱
亿点点细节
？？？
助力每一个梦想
魔鬼！！！
加了亿点点细节
加油！
相信你可以的！
众所周知，画画的人都很有耐心，我除外！
下次一定
我尼玛，真NB啊
为什么是吸烟动作
？？？
您
离大谱
加亿点点细节
这就是超写实的排线吗
无懈可击
你火了
牛逼
助力每一个梦想
草，上次看才100多点赞啊
艺术品不都是靠解读吗？就那么个事
这就是有色彩的黑吗
友情提醒：吸烟有害健康
这不火了吗
尼奥尼讲究
《加一点细节》
大佬牛逼！
《摹状貌》
画的好是好，但是画点年轻人，看的玩意更好 
没什么了不起的 也就个一亿年就可以画出来了
卧槽
卧槽
卧槽
离大谱
太强了！！
离了大谱
 nb
首页恭喜！
不得不给个赞
鹅！
[OHHHHHHH]
止步于此
助力每一个梦想
助力每一个真正的梦想
我超
好牛
助力每一个梦想
助力每一个梦想
助力每一个梦想
自己的精微素描突然不精微了
我整油墨你来画
车轮不息
白毛
不得了啊  厉害的鸭皮
离谱
助力每一个梦想
助力每一个梦想
牛逼
这得画几天几夜
牛逼
助力每一个梦想
牛爷爷
突然领悟到这是另一个次元的事
杰克船长
杰克船长
杰克船长
每个人身上都有毛毛，让我为你画毛毛
指纹也画，卧槽
又拿照片来唬我
您
？
首页通知书，已经火了，放心
这位摄影师是谁
画犀利哥吧
这不是照片吗
像是一张有噪点的照片
我还以为照片呢
不知道的还以为是画的（doge）
首页推荐通知书
shidelou？？
蝶5
助力每一个梦想
给我画个黑白照
助力每一个梦想
就是现在就在今天
加亿点点细节
能火一把但只能火这一把
你慢点儿我跟不上了
从360p到1080p
把照片搬上来就没意思了啊
我点 ！！我点赞行了吧！！
这照片分辨率不行
？
这得画多长时间？
助力每一个梦想
助力每一个梦想
火了
细
这么突然火了
有这种能力还得坚持画素描的人都是有理想的人
关注了
助力每一个细节
助力每一个梦想
卧槽
卧槽
您
我超施德楼低重心铅笔
用这个指纹是不是可以可以开up的手机（doge）
卧槽
牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛逼啊！！
好家伙，那0.1万个人居然是我 
助力每一个梦想
我就眨了个眼？这是魔法？
刘斌的画风，哈哈哈
你火不起来，刘斌的画风，你还差的意思
亿点细节系列
助力梦想
吸烟有害健康
竖屏点转发那个按钮可以投币
卧槽
从马赛克到1080p的过程
助力每一个梦想
《于谦抽烟》
开花
车轮不息BGM
这是美式素描吗
ohhhh
你火了
烟没有画好
助力每一个梦想
助力每个梦想
助力每一个梦想
助力每一个梦想！
牛
助力每一个梦想
助力每一个梦想
助力每一个梦想
助力每一个梦想
助力每一个梦想
我要这币有何用
火了
点了赞，特意进来投了个币
是相机，他用了相机
您
收下我的膝盖 
音乐呢？
绘画从不以细节论高低的，谢谢为什么央美只有设计专业开精微素描课程而绘画专业不开
？？？？
助力
这基本功拉满啊啊啊
加亿点细节
说实话，看这个人的第一眼，小天狼星布莱克！逃出来了！
如你所愿
到底是哪一步没跟上
您！
生命线都画了
这项目我王多鱼投了！
加一点点细节
还能深入 别急
助力每一个梦想
尼奥尼?
卧槽
人间照相机
纸质量真好
搞个照片糊弄我？（doge）
助力每一个梦想
助力每一个梦想
画的吗？太牛逼了。
ohhhh
您
你火了
加亿点点细节
离谱
扇形笔揉擦？！
助力每一个梦想
牛逼
助力每一个梦想
同款 施德楼925-0.3自动签
卧槽
拉力忒塔
好家伙，你这样很危险啊，很容易被人盯上抓去画美刀啊（doge）
你币有了
牛逼
我能画到这已经得奖了
牛逼牛逼
膜拜大佬
首页通知书
别拿照片唬我啊喂
助力每一个梦想
首页通知书 
这就是传说中的加上亿点点细节吗？
逐渐
助力每一个梦想
拍照完成【dege】
那个电影听到这个前奏，爱尔兰人？
参见毕加索 你没准能火
助力每一个真正的梦想
助力每一个真正的梦想
牛
这不火很难
看起来很简单嘛（bushi）
其实要真用心学这个真不难
助力每一个梦想
首页通知书
你只差个打火机
亿点点细节而已，点赞吧
银手？
助力每个梦想
我火不了但是我可以帮你一把
助力每一个梦想
送他上去
《画》
卧槽
这真的不是照片吗？
这么想火？
助力每一个梦想
！！！发生了什么
是不是打印的
牛
360P
720P
1080P
4K
助力每一个梦想
斯~
助力每一个梦想
来个看手相的分析一下这人命数
音乐很好
太帅了
您
照片
质感
 照片
我画完了
好厉害
您
橡皮：我存在是为了啥
助力每一个梦想
可恶啊，到底是哪一步没跟上
战地5太平洋战争的BGM
您
助力每一个梦想
他一定努力了很久吧
助力每一个梦想
我去！
一点点细节
指纹能解锁手机吗？
三连了
助力
您
您
氧化钙
不是地狱男爵的bgm吗
人体黑白打印机
妈妈问我为何跪在手机上。
助力每一个梦想
卧槽，你画照片吗
BGM：《Beat the Devil’s Tattoo 》
首页通知书
助力每一个梦想
卧槽
我的妈呀
牛啊
您
卧槽
这指纹能解锁手机吗，
开始离谱
太厉害啦
哪位大神知道bgm
卧槽
掌纹细节处理不到位，生命线、智慧线、感情线呢
我也以为是照片
wc
？！！！
所有像照片的都贵 除了照片
艺术品
太强了
白头发都画了
投币点右上角
焯，牛逼
我有罪。我看错了封面
？？？
离谱
建议把吸烟改成吸棒棒糖。
卧槽
哇
我已经看得很仔细了，什么时候画好的？
发生了什么
直接上碳粉？
牛逼
您
慢慢注入灵魂
这就过分了
皱纹也画了
大佬
厚…厚涂？
助力每一个梦想
每一个有梦想的人都应该得到支持，三连了
问题来了，up从哪拿到的指纹
助力每一个梦想
助力每一个梦想
助力每一个梦想
细节怪
tql
助力每一个梦想
可以了，我就到这里
尼奥尼
照片，照片
这哪是画画，这tm是造人！
黑色叛逆机车俱乐部
荒野大镖客诶
禁止使用魔法
相机拍的
香烟没画牌子
素描加工笔啊
首页通知书
卧槽
助力每一个梦想
细节可怕
助力每一个梦想
细还是你细
前面的，这可不是行画
禁止在麻瓜面前使用魔法
助力每一个梦想
魔法！这是魔法
助力每一个细节
你这不是画，你这是魔法！
腮帮子陷太深了
？？？好家伙
能画出摩尔纹吗？
您
您
助力每一个梦想
厉害
现在
帅
尼奥尼的
助力每一个梦想
一键三连就可投币
牛掰
卧槽卧槽
亿点点细节
有亿点细节
？？？？
这就是人肉照相机吗
您
这啥牌子的烟
地狱之轮
太细了
离谱
可以还会点画结构可以
？
？？？
离谱
逐渐走火入魔
？？？！！！！！！！！
妈耶！！！！！！！
助力每一个梦想
喵喵喵？
您
很多美术人不是没有才华，只是需要机会
没有一笔是多余的
画到一半的时候，莫名一股枪仙感
woc
？？？？？？
卧槽，我低头干了一口饭，发生了啥
脸上还差点粉刺
画的黑头
胡哥？
胡哥？
首页通知书
beat the devils tatto
卧槽
上辈子是打印机吧
牛蛙
在麻瓜面前使用魔法？！信不信我扣你分？
nb
现在
太内卷了
你火了
施德楼自动铅笔
这不是照片？
助力每一个梦想
《画》
这居然是画
这都指纹都画了怎么还不火啊？
首页通知书
我是喜欢画画的手残党
助力每一个梦想
行画
杜俊大师兄
助力每一个梦想
up加油
好强，哇～
卧槽
是开花吗
这照片照挺久
那个问竖屏投币的害我一见三连了
看着很压抑啊！
细节拉满
您
助力每一个梦想
下次安排个女的
画家 是你
有点艺思哦
卧槽
可恶，是什么时候换成照片的
火得离谱
 火吧
助力每一个梦想
我要这手有何用
牛批  
该火的自然会火
你火了
皮筋
姜兆也能
本人素描人士都懵逼，他是怎么用擦笔擦出来这么详细的轮廓的？？？
4K打印机
超现实主义
好了，让我们来加亿点细节
助力每一个梦想
《人 型 打 印 机》
太……
一帧也就亿点点细节吧
画画是艺术不是复刻，你能做到的相机能比你做得更好
助力每一个梦想
我尼玛
助力每一个梦想
nb
胡歌
看着就像照片
想火不可能，大师连细菌原子核都画出了都画出了
战地5太平洋预告bgm
助力
只是加了亿点点细节
离谱!
卧槽
首页进来的……这是奥兰多！？狂喜！！！
是开花哇 小铁匠
助力每一个梦想
我要原版美钞的味道。一点都不能差。
人肉打印机
五彩斑斓的黑
现在！
可以画人民币了
助力每一个梦想
这质感
匠心独具
火了火了
安排！
真的很牛！！！
厚礼蟹
助力每一个梦想
少拿照片骗人
助力每一个梦想
什么歌
助力每一个梦想
tql
？？？？！
这民人类进化出了第三个肝
活了
可以说厉害，但不能称之为艺术
？？？
首页进来的、给你个赞吧
加亿点点细节
不火没有天理
指纹有误，请重试
您
助力每一种梦想
助力梦想
离谱
牛！
不能在麻瓜面前使用魔法
不能在麻瓜面前使用魔法
想要同款手链接
支持
冷军看了都直呼内行
这次
助力每一个梦想
我还以为画画一根铅笔就够了，看来是我低估了
卧槽
加亿点细节
助力每一个梦想
助力每一个助力
助力每一个梦想
beat The devil tattoo
助力每一个梦想
一点点细节
您
加点烟雾就更好了
卧槽，狠人
尼奥尼打钱
助力每一个梦想 
黑头都画了
我超，牛啊牛啊
助力每一个梦想
助力每一个梦想
你竟然对我这个麻瓜释放魔法
人体打印机
火钳刘明
这他吗就是照片
助理每一个梦想
助力每一个梦想
你指纹画错了，他真实指纹不是这样的
助力每一个梦想
好厉害
