EDG不负众望！冠军！！
今年皮肤不会有佐伊吧
edg牛逼
我哭了
我们是冠军
太帅了吧！
我们是冠军！
我们是冠军，我们是EDG！！
世一汤
淀粉痛哭流涕
EDG的队内纪律没得说
我不是要证明什么，我要把我失去的全拿回来！你们值得！！
别别别 整个国家？第三把就有人在弹幕恭喜dk了
我等了七年，厂长你看见了吗
打野选赵信或者皇子皮肤！
窝瓜？？
李佐伊!
我们是冠军
我们是冠军！！！
泪目
这不给男枪一个皮肤？
绿日！
EDG永远滴神！
我们是冠军
777777
我们是冠军
最好是瞎子，哈哈哈
载入历史
我们是冠军！！
可能性的魅力，竞技游戏的魅力
我们是冠军！
我们是冠军！！！
时长4:39，6个人的冠军（汉子哥必须算一个）
edg!!!!!!!!!!
乐言不用孤独终老了
恭喜EDG！
我们有冠军皮肤啦！！
牛逼！！！！！
圆梦了
我们是冠军
一觉醒来，夺冠了？！还能怎么说？EDG牛逼！
可惜junjia该上个皮肤局的
恭喜圣枪哥！！！
输给冠军不丢人！
圣经
光明哨兵男枪，简称圣枪
EDG：你們已經被我包圍了
不破不立，破了八强，破了四强，破了冠军！恭喜EDG（一个不知名的IG粉丝留）
我们是冠军！
圣枪哥，永远的世界第一！
蓝色的雨！！！！
我们是冠军！
佐伊king
冠军！
许秀不许秀
许秀不许秀
我们是冠军
已经封顶了 没有再高的成绩了
惩戒之神jiejie
没睡到又怎么样，还不是一发q的事
我们是冠军
我们是冠军
不破不立
edg 不管是内战 还是外战 都nb！！！看我们bo5就完事了！！！
我们是冠军
edg的教练组和运营真的太有心了 泪目了
很感动，今天最开心的事情！
最喜欢的战队用了我最喜欢的乐队的歌。
这里定压缩定的太好了 
EDG牛逼
四枪全空
我们是冠军啊！！！
我们是冠军
last day on earth！！！！
你做到了！！！！！！！
我们是冠军！！！！！！！！！！！
我们是冠军
7777777
朱开经历过二战
我们是冠军！！！
我们是冠军！！
不许秀啊！
我们是冠军
我们是冠军！
太棒了你们 太棒了
我们是冠军！！！
我们是冠军！！
很喜欢解说当时的一句话：这还是EDG吗
卧槽，green day的歌，edg品味真的好
冠军！！！！
我也是s5一直到如今
真的 能不能让厂长选个皮肤啊？
我们是冠军！！！
我们是冠军
我们是冠军!
我们是冠军！！！！！！！
scout可敬的选手
我们是冠军！
EDG!
冠军！！！
我们是冠军
777
EDG 
三场bo5打满，五选皇子，被拿到赛点关键局佐伊
老公
可惜七酱不在
窝瓜
我们是冠军
这句话绝了！！！！！！
EDG牛逼！
昨晚是我完整的看完的第一场比赛，可他却让EDG永远的刻在了我心上！
泪目
我们是冠军
我们是冠军！
汤达人，朱开！
根本赢不了？我听不懂啊！光的力量！
我们是冠军
RNG输得不冤
7777
我们是冠军！
我们是冠军！
哈哈哈哈，狂一点
我们是冠军！！！！！！！！！
现在谁是世界第一佐伊？
我们是冠军！
S5的MSI决赛是我第一次看lol的比赛..那时候记住的EDG.然后这么多年了..终于...恭喜EDG夺得世界冠军！
中国必胜
我们是冠军！！！
世一汤！
谢谢你EDG
我们是冠军
第三把
三个bo5！我们是冠军
五年淀粉！！
EDG，无人能及
你们做到了，恭喜
娜美皮肤！！
对，定住亚索开不了r
幸好是你 不是rng
我们是冠军！
这教练是有真挚的信念的，羡慕
我们是冠军！！！！
留言。。。
干碎了所有冠军队伍
一枪做掉一个
棒！
加油！
我们是冠军啊!!!!!
圣枪哥圆梦了
不破不立！
我们是冠军
yeah!!!!!!!!!!!!!!!!
泪目
我们是冠军！
全是硬仗啊
这一把是真的燃
告诉我佐伊姓什么？姓李!
我们是冠军
你们做到了，为你们高兴！
NB
edg
我听到我的呼喊声了！！！
我们是冠军!!!
你做到了 名副其实的世界第一打野！
我们是冠军
我们是冠军！
我们是冠军
我们是冠军！
我们是冠军！！！
我的三星啊gg加油。
我们是冠军！
我们是冠军
.
不破不立，破而后立！
我们是冠军
我们是冠军！！！
我们是冠军！
我们是冠军牛壁牛壁
估计圣枪哥可能要退役了
EDG冠军
皇子本皇
我们是冠军！！！！！
打！
今天？今年！
老板MVP
四强三个LCK又如何，EDG赢到最后！！！
我们是冠军！！！
我们是冠军！！！
建立你的传奇
牛逼
空了三枪
我们是冠军！！！
牛逼
圣枪不愧是圣枪，男枪玩的就是六呀
我们是冠军！
EDG牛批
我们是冠军
李佐伊太关键了
李左伊！！！
我们是冠军！！！
青葱岁月
太不容易了淀粉们
EDG夺冠，我们的心也放下了
恭喜！！！！！
我们是冠军！！！！！
我们是冠军
我们是冠军！
这个龙真的抢得太帅了
我们是冠军！！
EDG牛逼
EDG牛壁
我们是冠军！
恭喜ヾ ^_^♪
真的泪目了  没有人看好EDG 没有人看好圣枪哥   但是他就是站了出来
今年最开心的事！
我们是冠军
哭了哭了
世一皇，世一伊，世一枪
成王败寇在此一举，输了网爆，赢了网吹
谢谢你EDG！
什么tm叫一号种子啊
我们是冠军
太骄傲了！我们是冠军！你们做到了！
我们是冠军！
我们是冠军！
超棒的
朱开说的确实好
我们是冠军
我们是冠军！
敢！
EDG！！！！！！！！！
我们是冠军！！！
我们是冠军！！！！！
EDG牛逼
不破不立
我们是冠军！
bp太精彩尤其是藏辅助
我们是冠军
meikou太强了
我们是冠军！！！
我们是冠军
我们是冠军！！
EDG！！
EDGNB！！！
我们是冠军！
好样的
众所周知，蓝色的雨比金色的雨更有含金量
圣经诞生！这是我们的责任！
牛逼！
jiejie我的超人
LPL就是世界第一赛区！
EDG牛逼
我们是...冠军！
牛逼
牛逼！！！
等了六年，终于等到这一刻了，从来没在外面人说过EDG牛逼，就怕被别人怼我们说是背景板，今天终于可以大声喊出，EDG牛逼
好样的
我们是冠军！
edg牛逼
我们是冠军
为了父皇
恭喜！！！！！！！
Ghost太阳来了，哪里跑
我们是冠军！！！！！！！！！！！！！！！
嘉文五世牛壁
我们是冠军！
我们是冠军
恭喜恭喜，俱乐部老板破费了。一人一套房
辛苦了！！！
EDG牛逼
牛逼
六年啊
泪目
TT
西八
嘉文人柱力
我们是冠军
青春的句号来了
敢
乌兹牛逼！！
EDG牛逼
rngnb!!!
edg牛壁
恭喜EDG!!!!
你做到了！！
最好的成绩了！
龙之子
最有含金量的冠军
EDG!!!!!!!!!!
谁敢双惩戒中抢龙，.唯我jie大将军
我们是冠军！
我们是冠军
EDG nb！！！
不破不立！ 我们敢打！
终局之战
EDG牛批！！！！
我们是冠军
我们是冠军！
我们是冠军
皮肤选佐伊！ 李佐伊！
我们是冠军！
没定住khan接大了 学弟这个ew好稳
你们是最棒的！！！！
我们是冠军！！！
77777
三连
嘉文五世！！！
许秀不许秀
我们是冠军！
我们是冠军！！！
恭迎新王登基！！
牛批
jj
EDGNB
我S5现场支援EDG的时候粉的EDG，到今年，Six years！In Azkaban！终于等到了！
我们是冠军！！！！！
三连了三连了
牛逼！
7的意志！恭喜EDG
我们是冠军
李佐伊
EDG牛逼！
EDGnb
我们是冠军
从EDG进决赛开始就有强烈预感他们能夺冠，从来没有过得强烈预感
重铸LPL荣光！！
EDGYYDS
我们是冠军！！！
合影
我们是冠军！
我们是冠军！
冠军奖杯有大校的一块
汤达人—朱开
啊啊啊啊啊啊
我们是冠军！
我们是冠军！！
陷阵之志，有死无生
我们是冠军！！！
牛逼
牛逼
牛逼
牛逼
牛笔
含金量最高的一次冠军！圆满了！
我们是冠军！
我们是冠军
太强了！
牛逼
世一辅
以后就是淀粉了
今年edg拿到进攻阵容都打疯了
EDG牛逼！
jiejie我的超人
EDG！
EDG牛逼
我们是冠军！
lpl一号种子拿冠军是我们的责任
鸡皮疙瘩
为什么不禁皇子！！
不破不立！！！
感谢edg，再见金东河，希望还能看到你
我们是冠军！
我们是冠军！！！
牛逼
厂长泪目
恭喜EDG
竟然热泪盈眶
我们是冠军！
1+1＜2
猎龙者
我们是冠军
牛逼
牛逼
edg世界第一~
打得好啊，小EDG
我们是冠军！！！！
今年就是头铁，全是进攻阵容，lpl就得硬刚，不能让lck一直在舒服的节奏里
我们是冠军！
牛逼
恭喜
男枪冠军皮肤
泪目了
我的野王
不破不立！
卢锡安，猫咪，皇子，娜美，
毫无争议的世界第一！
不破不立
我们是冠军！
我们是冠军！
EDG牛逼！
jiejie！！！
恭喜！恭喜你们，也恭喜我们中国！！！
牛逼
选佐伊选佐伊
jiejie真的厉害
看到这里已经泪目
EDG拿冠军我让我让的狗草
我们是冠军！
我们是冠军！！！
我的青春结速了
格局
777777
牛逼！
新的圣经诞生了
最后一局表现太好了
我们是冠军！
合影留念
我们是冠军！！！
我们是冠军
感谢你们的努力
淀粉泪目
今年真的是不破不立
我们是冠军！！！
世一汤
他们五个人虽然说都有一点犯错，但是他们很良性循环，下单
牛逼
恭喜恭喜！
恭喜edg，恭喜lpl
Edg
7777777
我们是冠军！
合影留念
我们是冠军！
泪目
我们是冠军
这就是李佐伊
我们是冠军！！
我们是冠军！！！
NB
rng队员粉酸了 呜呜呜
恭喜恭喜
我们是冠军！！！！
我们是冠军！
7777
泪目
李佐伊
牛逼
顶级荣誉，你做到了！
喔
宝
RNG太可惜了
牛逼
我们是冠军
nb
我们是冠军
不破不立，恭喜EDG！
我们是冠军！
牛逼！！！
皇子这个盾血妈厚！！
我们是冠军
我们是冠军
EDG
泪目
泪目
新圣经！
你们做到了
眼神里充满杀气
我们是冠军
辛苦了！！
我们是冠军
五个憨憨少年，确实努力证明了自己
说的好
我们是冠军!
EDG！！！
幸好我五把都看了
我们是冠军
夺冠真的太难了
EDG牛逼！！
通天带！！！！！
EDG不破不立最具含金量的冠军
通天代
牛逼!
帅
牛逼
我们是冠军
我们是冠军!
圣枪哥第一次进世界赛就拿到冠军
泪目
EDG已到巅峰
0换5
许秀不许秀！！
泪目
jiejie
杰杰可当4叔
恭喜EDG！！！
李佐伊
jiejie我的超人
EDG牛逼
最后两局太紧张了，我高考都没这么紧张过
盲猜皮肤，佐伊，皇子，男枪，厄斐琉斯，蕾欧娜。
jiejie应该是皇子
我们是冠军
牛逼
牛逼
777777
不欠冠军了，技不如人该是你的
EDG牛逼
冻手
我们是冠军！
牛逼!!!
恭喜EDG！
jie文四世
合影留念
牛逼牛逼
泪目
我们是冠军
7777
合影留念
我们是冠军
牛逼
兄弟们表白去了
更好的成绩
1.4w留念
我们是冠军
最好是皇子
绿日！
7777777
我们是冠军！
nb
EDG
冠军！！！
合影
7777
WE AREKING
牛逼
EDGNB！
厂长哭了
WE ARE KING
EDG牛逼
我们是冠军！
我们是冠军！
我们是冠军
牛逼！
我们是冠军！！！
我们是冠军！
你们做到了！！！
泪目
韩国：为何不ban皇子
我们是冠军！
我觉得都很强 
BO5的神
77777777
新一代龙之子子
在现场！！！
可怕在 lck能夺冠的队伍 就一支 lpl谁都可能夺冠
我们是冠军！
我们是冠军！！！！！！
我们是冠军！！！！1
我们是冠军！
从s5开始做到了
泪目
我们是冠军
外坡立大功，这妖姬太烦了
我们是冠军！
牛壁
第一把的时光太关键了，整个bp直接盘活了
抢龙牛逼
edgnb
牛逼
最后一把，射手终于敢了
牛逼
辛苦了
我们是冠军
我们是冠军
前面的，ig也是老牌战队
互相成就的五个人！
已经提前准备好了属于是！
我们是冠军！
EDG牛逼
恭喜
这个问题edg已经考虑7年了
我们是冠军！
我们是冠军!
牛逼
我们是冠军！
皇杂落泪
今年edg进化了
牛逼
瑞思拜！！！
我们是冠军
我们是冠军
牛逼
edg牛逼！
你们做到了！！
BO5之王
我们是冠军！！
这不是我们的压力!但是我们的责任.
恭喜edg，他们拿回了本属于自己的东西。这五个人的
你们真的做到了
李佐伊!
我们是冠军
我们是冠军
许秀不许秀!
我们是冠军
EDG！！！牛逼！！！
我们是冠军
我们是冠军！！！
姐姐！
我们是冠军！
我们又是冠军
我们是冠军！！！
no杰斯，快凯南
EDG牛逼！LPL牛逼！
rngmsi赢得漂亮，全球总决赛交给edg吧！
龙之子
感觉佐伊要拿皮肤了
EDG！！
jiejie！！！！！
格局有了
EDG牛逼
EDG牛逼！！！
牛逼
（真致命华彩）
jiejie我超人！！！
EDG牛逼
解说好激动啊，声音都变形了
nb
骑士之誓 不破不立
我们是冠军
77777
恭迎新王
我们是冠军！
我们是冠军！！！
太帅了
EDG  全员辛苦了！！！
我们是冠军
疯狂鞭尸
凯南拿个皮肤不过分
牛逼！
全体起立
合影
EDG牛逼！！！
让我们恭喜EDG获得全球总决赛总冠军
合影
牛逼
EDG yyds
我们是冠军！
牛逼！
泪目
我们是冠军！！！
驯龙高手jiejie
合影留念
我们是冠军！！！！！！！
我们是冠军！！！
7的意志！！
牛逼
你们做到了！
我们是冠军
EDG牛逼
许秀不许秀！！！！
冠军
每一个人都有高光的名场面啊
全场半价，皮肤全秒
我们是冠军
我们是冠军！
nb!
我们是冠军！！！
因为我们是联赛冠军！我们必须扛起这个责任！
我们是冠军！
许秀不许秀
7777777
辛苦了
6年！6年！
我们是guanjun
我们是冠军
恭喜！
我们是冠军！
皮肤别选佐伊吧我怕不好卖哈哈
我们是冠军！
嘉文六世
我们是冠军！
NB！
瑞思拜
我们是冠军！！！！！
牛逼
jiejie抢龙无敌！
这波要是没夺冠视频不白做了
七时已到，EDG归位
龙之子！！
我们是冠军!
我们是冠军！
EDG！！！
我们是冠军！
合影
我们是冠军
蓝色的雨
我们是冠军
77777777
御龙高手！
等到这一天真幸福
牛逼
讲的好
真的是泪目了
合影留念
这一手时光太强了
我们是冠军
牛逼
EDGnb
jiejie抢龙都抢麻了
陷阵之志有死无生！
我们是冠军！
我们是冠军！
第一把 完爆
牛逼
jie宝世界赛超进化！
牛逼牛逼
EDGnb
牛逼
你们做到了！！！
牛逼
世一中！
他们可太敢了
哇塞，这几分钟3万赞了
李佐伊啊！！！！
我们是冠军
现在你们拿到了呀
世界第一打野！你做到了！
合影
哭了虽然不是很懂游戏，EDG牛逼
Bo5的神
牛逼
辛苦了！
牛逼
米勒老淀粉了
我们是冠军！
我们是冠军！
牛逼，77777777
牛逼
我们是冠军！！！
bgm是什么
respect
牛逼！
7年老粉泪目
合影！
银龙重铸之日骑士归来之时
我们是冠军！！！！
天命
太敢打了esg
我们还是来了
今天真的是进攻进攻进攻 酣畅淋漓的胜利
圣枪哥这是要男枪皮肤了吗
我们是冠军
edg牛逼，我们是冠军
EDG！
牛逼
777777
准备冻手准备冻手！
我们是冠军！
合影
我心里你就是四叔！
EDG抢龙真的很有一手
哈哈，硬凑4分39
jiejie牛壁！
合影留念
我们是冠军
我们是冠军！
管神
帅
第四局没敢看，哈哈
合影留念
帅！！！！
这一天，我期待了6年
帅！！！！
恭喜
合影
不破不立，说的就是你，EDG
不破不立
求bgm
我们是冠军！
敢不敢？我4打5闪现开就问你怕不怕？EDG牛逼
我们是冠军！
泪目了
我们是冠军！
牛逼
冠軍
牛逼
S8来的
我们是冠军！
EDG牛逼
我们是冠军！
我们是冠军！
蓝色的雨，久违了
我们是冠军
RNG被抢两条龙就挺离谱的
我们是冠军
我们是冠军
EDG夺冠  青春回来了
求个777守卫眼皮肤求个777守卫眼皮肤
EDG NB!!!!!!
泪目
我们是冠军！！！
牛逼
EDG牛逼
我们是冠军！
自己人打自己人心痛
合影留念
说的好啊~EDG真争气~
EDG牛逼！
进度条时间是439，也是不破不立，打破魔咒！EDG牛批！
我们是冠军
我们是冠军
我们是冠军！！！！！！！！！！！
我们是冠军！
这个龙抢的真的漂亮
EDG这次的教练组也很出色，不头铁是好事
我们是冠军！！！！
jiejie！
EDGYYDS
oppo oppo
牛逼！
恭喜恭喜
恭喜 EDG牛逼 中国牛逼！
..
不破不立
辛苦了
恭喜EDG！看看人家 老皇杂老羡慕老对手了 也争口气啊
龙之子！
心想事成！一语成谶是贬义词呀
啊啊啊
edg牛逼
动手动手！
圣枪哥前几年不耍杂技，估计也早进世界赛了
粉了多少年了，终于拿了冠军，圆梦了，我们是冠军
辛苦了冠军
合影留念
我们是冠军
7777777
7j 77
我们是冠军！
7777777
牛逼牛逼牛逼
尺帝倒下了！！！
恭喜EDG！
我们是冠军！
草 泪目
我们是冠军
牛逼
牛
男枪哥 永远的神
牛逼
1.5万人属实牛皮
我们是冠军！
牛的一批
EDG是永远的冠军！！！
edg！
世界赛排16能夺冠，nb
我们是冠军！
77777777
7777
管泽元bi嘴
呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜软粉哭了
我们是冠军！
7777
抢龙这个是真的牛
说得好
因为耐克给钱，你要给钱就把你人脸贴上去
嘉文五世
流批
四叔！打爆三叔
牛逼
每个人都是mvp
我们是冠军！
EDG你们是冠军，不破不立！
汉子哥是真给机会
塔拉哈西，EDG3:2SKT，msi夺冠
上战歌
No
泪目了
BGM：Last Night On Earth
世界第一辅助 
牛逼
合影
龙王jiejie，jie大爹，通天佐伊
牛逼
我们是冠军！！！！
恭喜EDG!
我们是冠军！！！
我的超人
LPL牛逼
我们不只是内战幻神！
EDGNB
我们是冠军
牛逼
我们是冠军！！！
杰杰龙太稳了
jiejie世一野有毛病吗？
真就龙之子
7777
我们是冠军
太好了，就得缓解队员压力，操作一点不差的
rng粉丝还在怀疑含金量笑死我
驯龙高手！！
牛逼！！！
什么概念 xdm  不敢相信啊
我们是冠军！
edg我爱你
我们是冠军
这个佐伊姓李
7777777
EDGNB
兄弟们我说过EDG赢了我就去滨州把她追回来，现在已经到了，助我好运吧
合影留念
合影留念
我们是冠军！
edgnb
恭喜EDG夺冠
合影
我们是冠军!
bgm：last night on the earth
我们是冠军！
牛逼
恭喜edg
我们是冠军
太酷了
7777777
牛逼
皮肤必须选凯南，佐伊!
李佐伊yyds
我们是冠军
我们是冠军
合影留恋
恭喜dk喜夺亚军
我的剑就是你的剑！
edgnb
合影纪念
我们是冠军
我们是冠军
牛批
我们是冠军！
我们是冠军！！！！
我们是冠军
我们是冠军
我们是冠军
今年的bp做的很不错，选手也发挥的很好
这都抢到了
EDG牛批，我们是冠军！
我们是冠军！
我们是冠军！！
‘
他们是亚军！！！
牛壁
Last Night On Earth
牛逼
牛批
我们是冠军！
nbnbnb
牛壁
合影留念
我们是冠军！！
我们是冠军
合影留念 不破不立！
在现场，太猛了
这俩波惩戒大龙简直一模一样，我还以为是回放。。。
究极二换五
我们是冠军！
牛逼EDG！
我们是冠军．
我们是冠军
希望新赛季能保持状态，俱乐部也别有大变动吧……
朱开好冷静啊
牛逼！！
大声告诉我，佐伊姓什么？
我们是冠军
皮肤选佐伊
牛逼
合影
我们是冠军！
6年了
许秀不许秀！
当年的edg队服
我们是冠军
我们是冠军
今年的含金量很高
现场这波看的我直接捏爆了自己的蛋
我们是冠军！！！
EDG牛逼
考研上岸
我们是冠军！EDG牛逼
1.6万人
淀粉等这一天等了六年了
我们是冠军！！！
lastdayoftheearth
77777777
为什么是7想问一下
我们是冠军！
JieJie我的超人！！！
恭喜EDG！！！
NB！！！！
是我们的责任！
77777777
我们是冠军！！
edg牛逼！
连抢两龙
1.6W+++++z
每次看到这个画面都泪目 太不易了
不破不立！
这句话说的太好了！
我们是冠军！！！！！！！
牛逼啊啊啊！
牛逼
恭喜
我哭死了，我们是冠军！
合影留念
bo5的神
圣枪哥改名男枪哥
我们是冠军
牛逼
我们是冠军
好漂亮的雨啊
哭了
我们是冠军！
呜呜又虐我
我们是冠军！
7777776
ohhhhhh
牛逼
圣枪哥
NB
全员近视
我们是冠军！！！！
合影
燃起来了！！！！！
我们是冠军！！！！！！！！！！！
EDG还是跟蓝色的雨更配
我们是冠军
帅啊
以前没拿到的成绩，今年，一次性拿完！
牛壁牛壁
教练太懂了
77777777
我们是！冠军！！！
圣枪哥的凯南每次都发挥极大
777777合影留念
为什么不搬猛犸？
曾经大家嘲笑你是最废皇子，如今你证明了你是世界第一皇子
我们是冠军！
我们是冠军！！
我们是冠军！
合影
牛逼
777777
我们是冠军
respect
牛逼
冠军中的冠军！
我们是冠军！！！
nb
EDG牛逼！！！
我们是冠军！！！
泪目
泪目了
双惩戒手中抢到大龙，天命难违啊!
等这一刻等了七年
我们是冠军！
我们是冠军!!!
天雷！
我今天早上醒来，朋友圈里都是刷EDG赢了比赛。熬夜看比赛，男人的快乐就是这么简单。
我们是冠军
我们是冠军！
冠军牛逼
年轻人都在打游戏啊
我们是冠军！
进度条是鲜花，好棒
777777
我们是冠军
世一汤
含金量最高没毛病 IG的可以说是意义最大的一个 S赛LPL首冠
泪目
牛逼
圣枪哥皮肤选男枪不过分
汗子哥立大功
老子又是冠军
厂长在哪
我们是冠军
合影
合影
韩国人？
许秀不许秀！
我们是冠军！！！！
原来许秀不许秀梗出在这啊。。
牛批！！！
牛逼
牛逼！！！！
牛逼
合影留念
合影
青葱岁月，如7归来
泪目
恭喜恭喜
EDG牛逼！！！
我们是冠军
我们是冠军！
牛逼，第一赛区
77777777
实至名归
许秀不许秀！！
我们是冠军！
我们是冠军！
我们是冠军
我们是冠军！！！
我们是冠军！！！！！
杀尺帝！
我们是冠军！
rng！
jiejie驯龙高手
77777
两个惩
我们是冠军
EDG 冠军！！！！！！
777
合影留念
我们是冠军！！！
李佐伊
燃起来了
nb
EDG！！
我们是冠军！！！
7777777
我们是冠军！！！
相信李炫君
慢放发现，这龙升级了，从900多变1000多
我们我们是冠军
合影
我们是冠军
芙兰朵拿到男枪直接升lv
EDG牛逼
绿日！！！
泪目
太敢了
我们是冠军！！！
不破不立!EDG牛笔!
哈哈哈软粉表示输给冠军不丢人
皮肤选皇子
五个人真的都精彩
合影
edg nb！！！！！！
新圣经
我们是冠军！！
EDG！
可以啊！这话有格局啊！
泪目了啊
EDG牛逼
7777777
jiejie真的牛皮
这句话太特么适合中国电竞了！
我们是冠军!
我们是冠军！
jiejie哥！！！！！！！
进度条好评
责任！！
许秀不许秀！
我们是冠军！
77777
我们是冠军！
合影
合影
牛逼！
我们是冠军！！！
合影！
EDG牛逼！
牛逼
NBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNBNB
汉子哥好兄弟
朱开牛的
我们是冠军
我们是冠军
太拽了，兄弟萌!!!
带着rng的那份冲呀
不破不立
李佐伊yyds
大为震撼！
点赞抽两个大会员！edg牛逼！
英雄池拼过了所以赢了
我们是冠军！
许秀不许秀！
我们是冠军！
edg万岁
合影
许秀不许秀
我们是冠军！
牛逼
EDG牛逼
牛壁
我们是冠军
新的圣经
我们是冠军
恭喜EDG
我们是冠军！
我们是冠军！
我们是冠军
bgm好评！最喜欢的乐队
拿着我们的剑继续冲！
合影
合影
牛壁
第二个，双冠王
牛逼
合影
我们是冠军！！！
我们是冠军
77777777
昨天最冷漠的人
牛逼
龙之子
7777777
我高兴的一晚上没睡
你们做到了
77777
我们是冠军！
牛逼
edg牛逼
我们是冠军
请收下我的膝盖
我们是冠军
greenday!
合影
合影留念一下
不破不立！
合影留您
我们是冠军
edgnb
圣经
恭喜edg
7777777
合影留念
我们是冠军！
77777777
jiejie龙抢的猛死了
我们是LPL的一号种子，这不是我们的压力，但是是我们的责任，你们要有这种想法！
这还得gen.g硬抢edg的f6说起
责任！
已经做到了！！！
7777777
嘉文6世
我们是冠军！
我们是冠军！！！！！！！！！
嗷嗷嗷EDG!
燃哭了
EDG流弊
纪念
FMVP!!!
EDG牛逼！！！
我们是冠军！
泪目
中国加油
牛逼！
能力越大责任越大？
合影
我们是冠军！！！！
jiejie龙之子
嘉文三世！
捍卫lpl荣光
合影
合影
我们是冠军！！！！！！
欠条一次还清
恭喜EDG！！！
我是铁皇杂，但是edg确实牛逼
牛逼
我们是 冠军！！！！！！！！！！
Greenday —-last night on earth 
嘉王朝
牛逼
认真支持，谢谢奇迹出现
不破不立，新皇登基！！！！
EDGNB
7777777
我们是冠军
edg牛逼
哭了
合影
仿佛在见证奇迹
NB！
合影
帅啊！
7777777
合影留恋
我们是冠军
凯南去年牛古力拿了皮肤了，所以不可能是凯南
牛逼
我们是LPL的一号种子，这不是我们的压力，但是是我们的的责任
合影留念
我们是冠军！
7
皮肤选佐伊
牛逼
合影合影
合影
我们是冠军！！！
皮肤一定要选佐伊呀
我们是冠军
许秀不许秀！
