哇塞第一
卢：？？？
哈哈哈哈
哈哈哈哈哈
笑死
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
还有，这是队里唯一的辅助阿，辅助输出低没问题阿，难道打高难不带辅助？
经费高剧情拉的两姐妹：《海贼王女的水族馆》
这什么gigguk同款开头233
全体起立
泛式越来越短了
泛式你侬！
那肯定
来早了
来了来了！
我哭了
太草了
漫畫不看可惜
呵呵哈哈哈或
你不要过来啊
哦哦哦哦哦！全体起立
草好爽
全职高手了属于是
这期太好笑了
草蓝色时期把我个非原著党逼到去看原作漫画
你是不是玩上瘾了
哈哈哈哈哈哈哈哈
因为玩游戏不用劝直接开除
毫无违和
国王排名，凉风大大预言它是宝藏番剧，于是我没看但我信了
别放小太刀啊hhhh！！
第一狗粮的番应该是爱唱歌的大姐姐
当然是左上啊
早
折木?
那不得是天火
小太刀名言
重操旧业了
哈哈哈哈哈哈哈哈哈哈哈
漫画真的超级好看的，动画可惜了……
原作粉哇地一声哭出来
是不是来太早了
哈哈哈哈哈真就一动不动
虫豸（1/1）
泪目
伽墨？
已经不错了，加油吧，蓝色时期动画组
傲娇退环境了.jpg
可是情绪渲染也不太行啊
掀开被子里面全是猛犸
再生产是吧（要素察觉）
他一直在拉胯，就没停过
毫无违和感
supercell？？（应该不是一个吧
全体起立
全是猛犸
哈哈哈哈
安利看得见的女人！！
哈哈哈，经费管够
安利看得见的女人！！
高级厕纸
我还以为是前辈很烦呢
……
热诚传说点了一个赞
哈哈哈哈哈哈
绝
动画，行，OP，不行
????????????我t m出生头上顶着三个问号
蓝色时期漫画强推！！！！
对味了
有内味了
老公务员了
超好看啊啊啊啊
哈哈哈
开局就崩不住了
dna动了！！！！！！
哇，这么一说感觉好爽
《泛式为了吹这部番专门做得一期视频》
肃然起敬
看过去像没说话似的...
笑死
哈哈哈哈哈
2333333
《原神抽到新五星但懒得刷圣遗物于是换掉别人的圣遗物》
银链，厕纸的神！
哈哈哈哈
老响当当了
我觉得这里世界尽头的圣骑士也可以有
这个真的看不下去，在我看来转生贵族之后
fate/echo
草，毫无违和感
全体起立
草
???不是只有一集吗
世界尽头骑士表示
挺热乎
这么一堆片名首先排除这个
草
对的，没有剧情可言，就纯看画风和打斗
崩
长得好潦草
这个不错
关键是你离了人家也确实不行啊
绷不住了
海马？？？
奥特曼？
烫
没有加油同期酱我要选那个
卧槽莫名破防
草
好烫
全体起立！
这个我真的！从第一集哭到第三集！
迪卢克
上钟！
爷的漫画
但是他是辅助啊，辅助前期带脆皮后期带节奏啊
ppt动啦，它动啦!
奈何女主实在是太好看了
操！！！
刻师父，是你吗
这波妹妹真的带不动
离开B站就找不到番看，希望各位好好反思自己的纯度是不是不够（doge
这个还是去看漫画吧
草
肉眼可见的富裕
老裁缝了作者
养老番吃吃糖得了，没人壁你们看
哈哈哈哈哈哈
但是销量也大概率会暴死（狗头）
……我哭了 
哈哈哈哈
起立起立
哈哈哈哈哈确实爽起来了
讲述古见同学遇见各种友谊，辉夜与白银二位天命彼此纠缠智斗(对联)
？？？
等下去看看怎么样
神中神
这不就是新手村导师（？）
第一个排除
showtime
吓到了吓到了
但是我光看女主就能看得下去了
96号公路?
加油同期酱
每次看勇者打完魔王，隔壁暗杀者就开始暗杀了
？？？卧槽我明明很期待蓝色时期的
哈哈哈哈哈哈哈哈哈哈哈哈
《瓶子同学有直男障碍》
古贺葵:没错又是我
游弋，优异，东哒呦
冲这标题我就不会看啊
躺下主义狂喜
。。。。还是逃不掉这个
这部和上面介绍的那部一起看有奇效
哈哈哈哈哈哈哈哈哈哈
开幕雷击
厕纸：棍勇
哈哈哈哈哈哈哈哈哈哈哈
《妹妹在战斗》《亚兰在弹琴》
哈哈哈哈哈哈哈哈哈哈哈
全体起立
开幕雷击
哈哈哈哈哈哈哈哈哈哈
草
世界末日了吗？！
看了两集就看完漫画了
泛哥哥我来了
狗粮番
不仅不带伊鲁卡，他们连卡卡西都嫌弃
还有个公主啊
OHHH
迪卢克（）
我都是来一个新角色刷一套新装备，问就是长草（诶嘿
古贺葵带资进组石锤！！
yysy刚刚看了除了打斗其他真的一般般
是看得见的女孩
2333333
银链神
OHHHH
老师：你俩个人，把粉笔钱交一下
抄袭猫和老鼠
卡其脱离太！
刻师傅，卢姥爷落泪
哈哈哈哈，我不好说
泪腺真的炸了
太会整活了
我再也不高高在上了
童女讴歌的繁华帝政
你也不看看是谁接的改编？小学馆哎！
原作是真的厕纸
路人：这不是fate吗？
全体起立！！！
剧情，一言难尽，人设第一集也没两点，就画面优美了～
卧槽 别放出来阿 啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
这设定，我dna动了，休息一年。。
d2?destiny 2？ （噶点探头）
哈哈哈哈
意思是还是厕纸？？
吹爆！
叶秋这个我熟啊
草
吹爆！！
我 的 朋 友 很 少
虫豸（1/1）
不是转生，是土著
披着异世界皮的小甜番
确实，看不懂想讲什么，人设也看不出来
好活
漫画太强了
网飞全球版权，想买都没得买
哈哈哈哈哈
三年之期已到
章鱼老师穿越异世界
全体起立！！！
哈哈哈哈
hhhh
卢姥爷是你吗
火纹圣骑（
古见牌面！！！！！！！！！！！！！！！！！！！！！！！！！！！！
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊阿
这也太搭了吧
非静止画面：腹语
确实
虫豸
看得我爆哭啊
就像碧蓝幻想动画的感觉
《****》知乎内行
什么叫大沼心啊
有这个番？？？？
op超好听！！！！！！！！
哈哈哈哈
我TM直接同调！
别忘了有很多不在b站
"/., ;lklkh1"
社会人：唱歌大姐姐
加油同期酱不服
蚌埠住了
哈哈哈哈哈哈哈哈哈哈或或或或或或或或
八嘎雅鹿！
我的评价是：mamimi
银链轻改yyds
你也不好说， 八爷你是了解我的
笑死
哈哈哈哈哈哈哈哈
十月最佳
明明是画画番，却偏偏没画好
哈哈哈哈哈哈哈哈哈哈草
啥？这不是fate系列的吗
哈哈哈哈哈
动画完全拉低漫画档次
ohhhhhhhhhh
阿能
星期一的丰满(即答)
草
重新定义隐晦
op还都是ryo的曲子
这个手游好像拉了
冷知识：辉夜大小婕女主声优和古见同学是同一人（古贺葵）​
尼禄？
這部漫畫真的是頂尖的
好看！！
片头给我逗乐了
居然不是猛犸
草
草
前期节奏英雄，后期大C发育起来被嫌弃了是吧
立直，和
暗杀者？奇才！
吹爆！！！
太形象了吧
xswl
适   当
一模一样
迪  卢  克
典中典
我不好说，哈哈哈哈
什么狗粮番
感觉有点贫穷没追
镶了金箔的厕纸
当然是左上角的啦
然而这是战姬绝唱
吹爆
全体起立
开荒修罗神，毕业换脸盆
但是这片播放量竟然没有异世界高，离谱
虫群在b站蔓延
其实还是厕纸，但是银链yyds
其实是个狗粮番
落魄了，家人们
卢老爷
火纹也是扒了装备丢预备队
落魄了，家人们
迦尔纳你为何穿着尼禄的衣服
你就是老娘的master没？
哈哈哈哈哈哈哈哈
进一步促进漫画销量上涨，也不错啦
这俩都追了 哈哈哈
确实
我DNA动了，这个瞬间，覆盖卡发动
不，他算卡卡西级别的了
前期强势，后期入场即蒸发
这个非常拉垮，除了人设没啥好看的
杀了我给这俩位助兴吧
奥特曼？？？
不要再说蓝色时期啦！气死我了啊啊啊！
草
卡卡西都被嫌弃了呀，前期最稳的老师
确实...除了打戏的部分我莫名有点想快进
看了三集不想看了
这就是通辽宇宙吗
可恶的小太刀
哭晕了
热乎的泛式
狗粮番
全体起立
哈哈哈哈
nec
女主好看，音乐画面也好，我感觉体验还行
个人观感就是无聊，已经弃了
蚌埠住了哈哈哈哈
op是ryo编曲的，算是supercell部分参与吧
平淡过头，可能重头戏想放在手游
停停停味不对
烦人前辈才是第一！！！
拖后腿的是剧情
这个第一集后明显贫穷了好多
是你，年轻版大木博士
op巨好听  
哈哈哈哈
卢姥爷哭了
不要这样啊啊啊
燃起来了
高中生呢
u1s1还挺帅的
咪啪
看了泛式奶番才发现的经典之作
哈哈哈哈哈哈哈
热度高也是坏处之一
【博多豚骨拉面团】
有内味了
迪  卢  克
见子！我老婆
奥特曼？？？？
霸权社十周年很多人看好的啊
不得不说，这次的新番歌都挺好听的
蚌埠住了
《烟绯的老公》
草
强烈建议把这两部番放在同一世界观中观看
草
眨眼补帧
这番剧情太白开水了，没欲望看下去
欺负我听不懂日语么
哈哈哈哈哈哈
这是诗音吗
哈哈哈哈哈
哈哈哈哈
hhhh
完全一致
“大”学生
尼禄 你在干什么啊
这是我最早的一次
丧（上）钟（指房子
徐长卿
心 肺 骤 停
hhhh
B站首推的是粉红色猩猩
但是女主真的是太好看了，就凭这一点就想看下去
全体起立
为什么有一点来自隔壁的即视感哈哈哈哈
弹幕护体
味太浓了
有内味了
NM味太浓了
b站怎么啥都没
we will！we will！rock you！
叶秋啊
我直接光速出警
全体起立！！
虽然但是是まふ好耶！
哈哈哈 怎么就想起了西格玛和声
蚌埠住了
233333
毫无违和感
王牛的歌吗
这op真好听
动画拉的没有原作一半好
确实因为所有的动画区up都在吹才看的
全体起立
哇的一声原著党要哭出来了，蓝色时期太可惜了
猛犸在被窝里
可是这个番是真的穷根本比不了贵爷
反正不是中间doge
宝贝啊宝贝啊
落魄了家人们
猛犸在被窝里
情热传说的公主。。。
哈哈哈哈
全体起立
这个镜头我看了三四遍！！！！
十月第一烂片
太无聊了
草
海马濑人！、
哈哈哈哈哈
演出剧情稀烂
原作粉破防现场
WUWUWWUWU
长着迦摩脸的妹妹 （
这个真的好看！
别放这个bgm了（
哈哈哈哈
然而这玩意跟你奶有关系吗
流畅飞了
其实还好吧，不算太穷
哈哈哈哈哈哈哈哈哈哈哈哈
@竹鱼  泛式钻别人被窝了
真 的 仲 间
86！我的86啊！
1.9万人，你们好！
别啥都刷通辽
求求别放
我现在的表情就跟这个少女一样。
哈哈哈哈哈
全体起立！！！！！！
呜呜呜呜看见这四个字我已经想哭了
同期酱表示不服
所以四天王之三呢？
这部啊B没买啊
草，一口老血，小太刀你不要过来啊
迪卢克
迪卢克我的迪卢克555
我tm直接入坑
指含泪舔包
哈哈哈哈哈
哈哈哈哈
这番OP极好听
哈哈哈哈哈哈
哈哈哈哈哈哈哈
这不就是火焰纹章的保姆骑士哈哈哈哈哈哈哈
哦哦哦哦哦超好看
草
哈哈哈哈
古见
串味了
无       敌
卢姥爷了属于是
吓到了，举报了
含泪舔包
诗音中学生（
热度确实挺高，抖音上也出圈
故事讲的确实还可以，能看下去
完全一致
妹妹越看越像33娘
小太刀名言
卢姥爷表示很淦
你在干什么啊天草！！！（考.jpg）
哈哈哈哈
古见同学超甜的
看不下去，剧情没法说
同感
霸权
叶秋是吧
但是挺好看的
因为B站就那么几部能看的
古见永远的神
狗粮番剧
nb
锰男落泪
全体起立
总之就是各种拆家
全体起立
 你管这个叫做音乐动漫？
他带卡卡西啊
那什么腾讯暗示买了
孤独的卢没有专武~
孤独的卢没有专武~
孤独的卢没有专武~
这女的怎么这么像莱妮丝啊？
泛式就是这么对安伯的
国王排名在我心中已经可以与紫罗兰永恒花园相媲美了
银链大沼心
哈哈哈哈
op是真tm好汀
卢姥爷
所以我想问那白毛同学到底是男是女？
一夜刷完漫画
不过说真的，现在异世界真的越来越无聊了
我的蓝色时期啊呜呜呜
草
第一是泛式和竹鱼啊
直播梗！
我听到了卡桑
主角算不上辅助，辅助也有专门职业比他好，男主是心理医生
这个op是真的好看
xswl
王国第一个登顶的国王！
确实
虫豸
丰满，过来是白金
彻底被泛式奶死了
brave shine是aimer啊
星期一的丰满
我就是因为泛氏推荐才去看的
确实
这种节奏让我想起每晚八点发体力准时上游戏挂机刷本
这个一方用乐器提高另一方战力的设定，一下子想到神曲奏界
上一个能打的白毛已经7.1分了
第二话回忆太多PASS了
哇，你都非的冒黑烟了，酋长中的酋长啊
这BGM绝了
哇！好慢呀！
单纯看女主去了
LR：这描述听起来有点耳熟
哈哈哈哈
好家伙在新番点评里做mad复建是吧
草
温馨提示:现在只改到第一卷一半多些
诗音
到点了！会战！会战！会战！
落魄了，家人们.jpg
全体起立！
我觉得月与莱卡应该配上榜
我不做bgm了
迪卢克（没错）
哈哈哈哈
哈哈哈哈哈
迪卢克，狼末和魔女套我拿走给别人了23333
名字劝退了我
我都很好奇，他是怎么做到又无聊又有趣的
全！体！起！立！
是看得见的女孩，别瞎翻译
讲真，就这种作画水准都给我看哭了，可见原作底子多牛
当然是左上咯~~~
b霸
星期一的丰满！
真的是一开始不关注
社会人
漫画真的很厉害
草
所有说女主声优还是古贺葵啊
你都保护了些什么啊
真不错啊wdnmd
草
厕纸是生活必需品（大嘘）
这个拍手游戏！是我们v6带火的啊！
哈哈哈哈哈
求bgm
动画制作和经费关系不大好吧 别老扯经费
哈哈哈哈哈刚刚说静止画面啊
不要啊（悲）
全体起立！！！！
同期酱超好看！
哈哈哈哈哈哈哈哈哈
什么懒饭
哈哈啊哈
"我看三集直接放棄,真的受不了"
吹爆
斯是陋室，惟吾德馨
这个意外的不错
迪卢克
从第一集到第五集真的集集精彩
勇者妹妹在前线
真公路片，漂流少年
雷德：横竖都要扒装备是吧
赤nms来
但是男主的长相狠狠戳我XP上了
总结：还是厕纸
哈哈哈哈
保姆骑士
屑 老 板）
嘿嘿嘿
经费是真的惨
星期一的咪咪
古见的演出真的出色
有内味了
草
丝滑
星期几无所谓主要是丰满
nononono
既有fate的味，也有王冠的味
hhhhhhhhhhhhh
古见，哦还有龙先生谁会拒绝一个，家务技能点满的黑社会呢
这都什么轻小说标题
可以带我上，我去睡服辉夜
丰满！！！！
芜湖~好耶~
说能天使的叉出去巫恋极境ff0群殴一顿
看了两话感觉不是我的菜
"阿这,游戏拔装备一般操作!!"
求bgm
完全一致
蓝色时期很好看的说！！真的挺不错的啊啊啊！！
唯一的问题就是op，其他暂时没了
厕纸再厉害不还是厕纸剩饭放再多的鱼籽酱也是剩饭
如果我知道一个人要离队，那我也扒他装备
厕纸，哈哈，鱼太
我就看了一集，就弃了，舔颜直接看混剪
86 我的86啊啊啊啊啊啊
太惨了，蓝色
不好看
全！体！起！立！
【大】学生
md，老子堂堂五尺大汉哭的跟个娘儿们似的
除了画风好看，还是画风好看
《古见同学有社交牛逼症》
含金量
其实故事讲的还是刻意的 有看下去的动力
这番的漫画的汉化组要停更，据说又有政治私货
有个10月番现在11月才在b站播，我不说是谁
泛哥哥剪一剪
已经不看了，比较无聊
太催泪没敢看
哈哈哈哈
这个很酷但总觉得有点普通
看到这我TM直接入坑
什么恋爱番？这是我老婆！
又是一个侦探死了
保险公司震怒
颜艺之海
相原龙的质问
十月霸权！！
看好了，王之力是这么用的
辉夜漫画最近唉
此番吹爆
星期一的丰满
？草 真的吓到我了
全体给劳资起立！
哈哈哈哈哈哈哈哈哈
1.9万+
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
仙人模式
全职高手？
哈哈哈欺负我不会日语啊
确实
哇哇好热！
噗
这不就是假面骑士的单元剧嘛（
我不好说
吓到我了
阿莱斯特
全体起立
好爽！！！
破防了（（（（（………………
噗哈哈哈
美剧节奏
最终幻想十五！
太对了
拆家了
哈哈哈哈
银链擅长镀金厕纸，钱给够什么都好说
太崩了，这可是画画的动画啊
确实，，好看的不行
我，再生产！
这他妈不就是神吗！！！！
这僵硬的动作哈哈哈太惨了
这制作组太强了
冲！不要停下来阿
可惜男主太丑了
男主太太太帅了
hhhhhhhhhhhhh
全职高手哈哈哈哈哈
JOJO的音效文字。。。。
总感觉退出勇者队后画风都不一样了
哈哈哈哈哈
懂了，片手剑
全体起立！！！！
极道主夫
一点九万实在离谱
三打白骨精了属于是
给圣骑分点吧。。
destiny
哈哈哈哈哈
]]]]]]]]]]]]]]]]]]]
西游记
我看了！真的太可惜了
rs打工系列
全体起立！
qs没想到这确实好看
以为第二集是回忆，谁知第二级才是正片，第三四集则基佬，傻子女主，无能男主。直接劝退
人类是有极限的啊！
世界级JPG 
太草了
草
名字太长了吧
这个标题我感觉比暗杀者顺眼。。。
男主真的太帅了
上等厕纸
哇哇
哈哈哈哈哈哈哈哈哈哈哈哈
草毫无违和感
op也很棒！ed也不错！！
还有阴晴不定的泛……大哥哥
毕竟抄的无职
這個就是惡搞熱情傳說
草，别放这个啊卧槽
好看
这片很无聊
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
类似于军队的政委回家了
真的作画拖累剧情啊
这个也是看哭了啊
这大学生是真的大
欺负我不会日语啊
这番op，ed是真的nb
有毒
放个屁
老干部了
咪啪
哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
1.9万就离谱
嘿嘿嘿
我的王之力啊
全体起立！
这好清晰啊
嘿嘿嘿
哈士奇！！！
草
86下半部10月最佳
就离谱啊 ！！
会剪你就多剪点！！！
古见永远滴神
见子！
hhhh
还有个隐藏点就是:白毛！ 白毛！  还是tmd白毛！
银链，厕纸的神！
阿修罗？
毕竟漫画底子好
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
宿命回响！
哈哈哈
冲冲冲
住口啊啊啊啊啊啊
好耳熟的设定，有个百合类小说好像也是这个开局
在隔壁哭过去
哈哈哈
全体起立！
我看不懂但我大受震撼
我听成 立直 立直 立直 还以为打麻将
这就去
这个番OP贼好听
你这种家伙别想打赢魔王，还挺有意思的，不是种田文，反派非常掉san值
破防了
这流畅度？？？？？
长
快来看漫画，真的强
长2.0
龙の愤怒
不要随便评霸权啊喂！
长颈鹿探头
#在学习c++后
叶秋点了个赞
但是还是厕纸
看好了小太刀，是这么玩的
冲
但是经费太少了
我感觉更像fate和罪恶王冠的杂交体
宇崎学妹想要玩
女武神大戰丘丘人
迪卢克
园崎魅音女士草
但这个番实在太穷了，作画有部分不和谐的地方
怎么说呢这太太太太真实了吧
虫豸（1/1）
这番后期会疲软
古见！！！
哈哈哈哈哈哈哈哈哈哈哈哈
全体起立！
哈哈哈哈
差把火之高兴
正确的
众所周知画风怪的番剧都很可怕
不愧是你哈哈哈哈
17岁男子高中生，害怕校园不暴力
有一说一，玩游戏怎么可能不拔装备？没毛病
银链做轻改不是开玩笑的，去年三连异世界，连续霸榜的恐惧还记得吗
国王排名本季度第一
懂不懂第一个王者的含金量啊
yysy，剧情真的好看的，改编节奏也没问题，反正我看的很开心
草
这个番的剧情我不太喜欢
草
哈哈哈哈哈哈
“下路叫我去，我怎么去嘛？”
迪卢克落魄 魔女套扒给胡桃 地位不如锅巴 只能去烹饪蒙德往事
别尬黒，我能带满拐分分钟把你扬了信不信
迪卢克是吧（不是）
吹爆！！！
什么 你叫我 卡桑
但是爷就喜欢公路
高配版listener
区区只野
我破防了
政委（doge）
更像罪恶王冠
哈哈
本季度第一真神!
op和ed真的好好听！！！
想起了小玲的头
狼末那来吧
面对这个boss别说前期角色了，除了几个对策卡外都做不到正贡献啊
确实。
离谱
然而我差点因为标题跑路（被op拉回来
好好好
OP拉胯（
太甜了
烦人前辈呢
第五集观感明显不如第一集，但绝对是这个月的霸权，第一太套震撼了
草www
全体起立
糟糕了，宿命回响要是烂了就怪小太刀吧
银链
这个太好看了！！！，
谁家masterbgm放月光啊
吹爆，op强无敌，画风很美，剧情666666
43分鐘出席了
开幕雷击
全体起立
类似公路片唯一的主线还是去纽约
我目前十月番最喜欢的一部
小太阳穿尼禄的衣服
@场英雄
厕纸级
？OP咋了？我觉得不错啊？
古见同学她马有社交牛逼症
阿 修 罗
蛐蛐只野555
古见真的很好看
我选择《结城友奈是勇者之大满开之章》
國王排名是真的神，霸權社牛逼
迪卢克？
全体起立
哈哈哈哈
全体起立
OVO
一口气追到漫画最新话，国王排名，年度霸权！
强推op！音乐和分镜都超赞！
銀鏈認真起來是真的會
u咩
hhhhh虫豸
泪目
退隊流，作者为了DIS情热传说写的。。
迪卢克
缝合怪是吧
、
但是还是好看啊！！
古见猫猫！
超喜欢这个op的
懂了，混剪素材番
全体起立
哈哈，今年辞职三个月，老板娘找我回去，说新来两个都搞不定，我理她都傻
但是。。一般
哈哈哈哈或或或
迪卢克
还上了热搜
草
cidergirl的制作的主题曲！！
纯粹看女主去的
有那味了
B站做了很多广告啊
草
まふまふ？！！
哈哈哈哈
哈哈哈哈哈哈哈
真の仲間
好家伙，前期召唤蝶后期卡比滚
雀食
2W+
一周立波秀第2季（
确实。。这番就像玩个横版街机。。过了3关你还没搞明白游戏主线到底是啥。。
全体起立！！！
yysy宿命回响
有个比较掉san的百合小说也是这种设定
全体起立
《泛式锐评MAD：做MAD死路一条》
开荒神器，开完就弃
太好看了这个
这部番op可太慢生活了好听！
这个感觉比暗杀爽啊，有银魂那味
太可惜了，制作确实，哎
世界名画《妹妹在打魔王》
全体起立
最终幻想15？
龙の愤怒
全体起立！霸权社永远滴神！
相原龙的质问
这个真的好看哈哈哈哈
啊女士
我同期酱不配吗
关键开荒还没成功就把指挥喷走了
无职转生
犹抱琵琶半遮面
对，感觉超平淡
毕竟b站独播，巴哈都得晚两个星期
-
星期一
话说这个片头是内个番啊
自带jojo特效的女主
@情热传说
啊这，原画明明那么美……没有想看的欲望了
好看！！
《烟绯的老公如是说道》
而且两位女主都是古贺葵
这番OP好听
这不是全职高手异界篇吗
李青
哈哈哈哈
明明是写美术生的番，却画成这样
蓝色时期
最近异化肉眼可见的贫穷
马库斯
确实
呜呜呜
月虫，不锈钢盆表示很淦
这个真的震撼到我
落魄了
没有无职……
迪卢克
不锈钢盆？
全体起立！！！！！！！！！！
这个确实超级超级好看
《妹妹在前线》
哈哈哈哈
懂了，卡面来打
全体起立！！！！！！！！！！！！！！！！！！！！！！！！！！！
傲娇退环境了
哈哈哈哈有毒吧哈哈哈哈哈笑死
古见
极主夫道
穿着尼禄衣服的性转小太阳
星期一的丰满
落魄了家人们
真正的伙伴
中学生那个是谁啊
哈哈哈哈哈哈是挺淘气的
这个好耶！！！！
但我还没看
谢谢泛式，发现宝藏了
然后拆平民的房
没人买版权才是关键啊
继承队友的awm
管他呢我就是为了看妹子（doge）
天啊，他们有鼻孔哎
我不好说
落魄了
落魄了，家人们
这里 泛哥哥吃了一个逼兜
9.9分，看了稳稳不亏
传统兽王猎了属于是
进击的巨人自由
我也哭了
國王排名(狗頭
修复糯米鸡
我直接吹爆！
草
见子小可爱
这番真的有钱
小太刀滚啊!c！
我卡了？
我哭出来了，别说了，气死
狗糧番
毕竟网飞财大气粗
？？？？
哈哈哈哈
叶修直呼内行
哈哈哈哈哈绝了。突然也想玩怎么整？
桑朵莱希？？？？
这个是真的强！
桑朵莱希？？？？人
白金终局（指石之海）
哈哈哈哈哈哈哈
歌是まふまふ的啊啊啊啊啊啊啊啊啊！！！！
bgm超好听！
散 人
？！
好，我宣布你的排名是正确的
？！
这小说作者该给银联制作组磕头了
草
迪卢克哈哈哈哈哈哈哈哈哈落魄了家人们
确实牛逼
算了算了
草确实
古 见 奇 谭
全体起立！！！
夺笋了
哈哈哈哈
我真的来气，并且决定不追动画了
哈哈哈哈
哈哈哈哈哈哈哈哈
唯一真神
哈哈哈哈
这个真的好看！
迪卢克
可是我覺得藍色時期的動畫水平不會太糟啊(雖然可能配不上漫畫
作者要给银链磕头
逆天
这个OP真的绝！
上钟
这个pv就能看出来牛逼了
哈哈哈哈
好吧…收回前言 這段真的不行XD
???
哭死我了嘤嘤嘤
全体起立！！
全体起立
虫豸
这番op是真的顶
你别跳出来一个猛犸啊！！我遭不住啊！！！
比村乳业！
ttk
国王排名！！！！！
霸权！
哭了
乔布斯
3
p  p  t
必须是星期一的丰满！
卧槽，好绝
这个漫画居然也动画化了，我发现我真的很会发现宝藏漫画，看一部漫改一部
哈哈哈哈哈哈哈哈哈哈
但 依旧是厕纸
qs
这个真tm好看 蓝毛我还没看到呢
这dio东西看个鬼
那兰陵王入阵曲不得直冲云霄
吹爆
泛式钻被窝——给爷整笑了？
《感恩 感恩》
这个好
太真实，漫画无敌好看
这个画风真的有点接受不能...
+1
见子！
啥了我吧
不愧是暗影大人
哈哈哈哈哈哈哈
这里莉德告诉大家，金毛不傲娇的话有多可怕。败犬？不存在的！还完胜人生。
全体起立！！
全体起立
全体起立！！！！
