刚刚
一分钟？
yes，前排
爱了爱了啊啊啊啊啊啊啊啊啊
一分钟！
热的
两分钟
必须三连！
1分钟
19岁还是高中生？
热乎的热乎的
刚刚!!!!
鬼怪yyds，超好看的
出息了
看过看过！！！
热乎
一分钟
呜呜呜所炫
一分钟yyds
2分.
oh.一分钟热
看看刷出了什么，一分钟 热乎
起床铃声响了
烫死
2分钟，热乎
2分钟
热乎
2分钟
1分钟还热乎
特别好看！！！
啊啊啊啊，我的所泫妹砸
第一条弹幕，耶
还有这好事
dna动了
佩鲁斯大将卡赞
鬼怪！！！
申遗
致命女人2不做了吗
热乎
片片 这站歌一放 我已经点进小名不背锅
三分钟！
没看过
3～(￣▽￣～)
2分钟
鬼怪！！！
三分钟！我出息了
宋……宋茜？
金所炫好漂亮
按下不表
sunny妹妹真的全剧最惨
3分钟 肝帝片片
1分钟～
这个点发视频，盲猜专栏
哦哦哦，热乎的
我的韩剧初心终于来了！！
你的福气在后头
长得帅有用
阿加西！啊啊啊
啊啊啊啊啊啊最爱的韩剧！！
兰陵王？
4分钟
三分钟啊啊啊啊 我出息了
老公！李栋旭！啊啊啊啊
啊啊啊啊啊啊啊啊好帅
是的！！！！
李栋旭yyds
hhhh
律师的故事太令人感动了
四分钟
超自然生物哈哈哈！
为什么不报仇
好帅
取名鬼才片片再次上线
他丈母娘
？？？？我这是进小明了吗？
《德 华 的 世 界》
4分钟
叫死鬼好了
离谱，和我妈同名同姓
当时看这妹子觉得好漂亮！
5分钟
五分钟
来早了
哈哈哈哈哈哈哈笑yue了
土鸡？？
加勒比海盗6 没有阿鬼我不看
已经流泪了
头一次好早，给你个机会夸夸我
两个大叔，双倍快乐
破败之王
好家伙 生孩子被那么多人围观
阿加西！
5min
4分钟
什么岳飞
承包空屏
直播生孩子呢
“我取名很有逻辑”
BGM都好好听
哈哈哈哈
李栋旭太帅了…
一刀两断！如意神剑！
都碎了怎么办
南多凛弟弟演技真的不错！
两分钟！！！！
6分钟
后来有一段是这个下属转世，大叔给他送工作和别墅，自己一个人流泪回忆，全剧第二好哭的地方，第一是德华爷爷去世
大千世界！
强行带走
鹰眼？
怀念当时同时追鬼怪和蓝色大海的日子了
王为什么没事
我靠文艺复兴啊
3分钟！！！
番外哈哈哈鬼怪发飙哈哈哈哈哈哈
7
德华哈哈哈哈
德华
不应该是刺客信条么
爆哭呜呜呜呜
好慎人啊
针管成精了
《全家福》
七分钟
啊啊啊啊啊啊片片居然解说了，我命运中的鬼怪
应该来个四十米长刀
8分钟芜湖
泽塔（确信）
卡赞？
好嘛，升业绩呢这是
啊啊啊啊啊！！李栋旭！！！！！
战歌起
阿加西啊！！！！！！！！
加勒比海盗哈哈哈哈
阿加西啊！！！！！
虽然很惨，但是你拿着剑一步一步靠近皇帝，确定没问题？
六分钟
no作no die
龙葵？
热乎的
？？？
战歌起
这孩子让我想起了窥探里那小孩
昨晚刚二刷了！！
来早了
啊啊啊啊啊啊 大叔 我爱
好帅好帅
海怪
哈哈哈哈哈哈哈
 阿使！！！老公
我愿称之为韩剧之神
阿使！！！老公
承包这片空屏
阿使！！！老公
热乎，9分钟！
bgm
阿使！！！老公
紫薯怪
9分钟 热乎
寄生虫里的富太太?
阿使！！！老公
我好像看过诶
...
阿使！！！老公
刺客信条＋加勒比海盗
李东旭真帅啊
9
赛亚人是吧
《我起名是有逻辑的》
这个奸臣是车教授吗hhhhh
来了来了
哇⊙∀⊙！
我的所炫妹纸
岳飞？
这货在韩剧里就没演过好人
热乎乎的
哭起来吧
热乎
卧槽
成精了
徐长卿?抱歉看错了
别说汉剑了，那个年代的古朝鲜人说汉语都正常
你的福气在后头呢
哈哈哈哈哈哈哈哈哈
哈哈哈哈
韩国人真少
牙签成精了是真的
