一分钟
故事就是搞笑漫然后慢慢跑题神展开然后烂尾了
这我有印象
吴签?笑死
贪狼，神之手，复制所有元素成神帅炸
我那个时候最爱暴走邻家了呜呜
唉满满的回忆
九十九十
最喜欢偷星九月天了，赶紧出动漫吧，弄个有点有才的编剧改改剧情立马无敌
早期单行本我都买了，回看其实那时画的也很不是很细但就很喜欢hhhhh
那叫琉星
我有一套
好家伙，全忘了
我也是超喜欢这张图的
神之手
老漫了，全追～童年回忆了
沧玄王道！！
苍玄！！！
好怀念啊
三四！
三四永远的神！！！！！！
1
小二黑！
九十！！
已经晕了哈哈哈哈哈哈哈
三四真的戳我
是你！黄猿
沧月！！！
若敢来犯，必叫你大败而归！
败者食尘
啊啊啊啊啊破军，我永远喜欢破军！
这不就是圣斗士星矢前传嘛！
爷青回
当时真的觉得黑皮好帅好吗！黑皮yyds！！！！！
啊 我初中的QQ头像啊
看见封面dna动了
九琉党永不言败!!
潇洒哥yyds
killer Queen
九璃
文曲可太惨了
我能都要吗
天上天下，唯我独尊！
原来是他创办的vv学院啊！！震惊
神之手，贪狼
俺爱琉星  小雪最甜 嘻嘻
1
到后面还洗白了
实际上是怪盗圣少女，jr飞鸟和早期琉星一个样
伪神 潇洒哥
贪狼啊，半神
破军也是 变大以后也是帅小伙
九琉是我为数不多磕的cp!九琉好!!!
以血为刃+1  讲真很多情节对我人格发展都有影响
流星他爹的异能是变成黄金人，后来靠拉翔东山再起
天行轶事！
这一对也是超可的
七天时间感天动地!
石头都是弟弟
K就是最初12的幕后主使
九流！！！
世界欠九十的
十月十月十月！！！
已经听不懂了额
天上天下，唯我独尊，当时看到这帅爆了
齐潇洒
对，没错，右下角那个是我本人
提一下
一月s
一月到十二月是逆顺序成对苏醒
三月四月！
旋风管家？？？？？？
琉星！！！！
九琉！！！
沧玄党曾经哭晕在厕所
旋风管家加圣斗士星矢？？？
十！！！月！！！
九月十月！！！
这是最开始的画风，真的是一点一点慢慢变好的
玄月
就一作者迎合读者的牛头人漫画，恶心
沧玄路过
九月永远滴神！童年女神！
怪盗侦探＋1  而且前期好温馨搞笑 我宁愿要前期的画风也不想要后来的崩坏 
13
三月四月！
潇洒哥yyds
这不就是圣斗士嘛
原来艾米博士是女的
爷青回
第一炸弹！
这熟悉感 一下就涌上来了
看到实体书27卷就没看了
好耶！
野球帝 王师傅 哈哈哈哈哈哈哈
我最喜欢4月
原来剧情这么复杂的么
十琉！！！
梦回十年前
腿长离谱
我还贴着这海报！！！！
暗示过九月和琉星才是cp
这一对真的印象深刻
金布利金布利
不要说烂尾，不只结尾从一开始的精致到后半部分烂得一批，主角也换了一遍
潇洒哥的能力就是复制 我记得 最后连神都复制了 
吴签
从这里开始看的
没有逻辑
这名字可真离谱
我寻思着就变个发型为什么他就认不出来
啊我记得这个哈哈哈
九十！
贪狼先生，贼帅！
我爱沧玄
我全都要
破军：玩够了吧！换我跟你打！潜龙勿用！
这个神经炸弹太顶了
九月小时候就和琉星认识了，有出过番外 
文曲用血刃秒掉了个贼bug的玩意
石榴！
潇洒哥最帅
沧玄永远的神
感觉讲的也太慢了
前后画风就是从豌豆跨步到斗罗大陆
我也喜欢贪狼
爷青回！
石榴石榴
莫名喜欢卡伦卡亚那个公主和这个人的cp，明明只出现了几章
一月长大了呜呜呜
贪狼yyds
贪狼给我帅到了
文武曲啊，当年老喜欢了
九十
我贪狼直接复制全片最帅半神之躯
小迪爆炸就是艺术
哈哈最开始他画搞笑漫画的，我贼爱看
九十！！！！！
九十就是最配的！
火？烧烧果实？
哈哈哈我惊了 我小时候都不知道剧情这么复杂
有一说一有点难崩
yyds
我记得贪狼可以复制第八感的。
我记得一月是脑电波可以让她的波板糖爆炸
现在只记得大概了
莫莉安!
确实 一直感觉这个很鸡肋
贪狼
最爱三四，三月真的强
这个bgm哈哈哈
什么雷欧幻像
九十九十九十！！！
九琉！！
黄金圣斗士吗？
纽约篇好看
嗯………终于到我有印象的地方了……？
圣斗士？？？
啊这
原始生命态 尼比鲁
这个变婴儿我怎么想到了家教
三月四月是我磕的第一对cp
6000+
卧槽我记得这一页
还有人记得暗夜协奏曲吗
一直没看懂
卧槽 才发现是紫微斗数星命名
吴签？？
神力量给九月了
帅的啊
四万了
九十九十九十！！！
好家伙因为这个记住了北斗的名字
一月爆破波板糖
肯定九六了
这就是漫画的第一章内容啊
这是我知道的了
小沧月 天上天下 惟我独尊
当时看他们过那十几辈子看哭过
九十
圣斗士阿赖耶识？
小时候看只有三月四月故事的那一本哭的好惨
若敢来犯
《家有儿女》
永远喜欢三四！
女神之泪明明只卖400块（）
硫星吗？
硫星吗？
三四！
基本不太记得了
十月！！！！！
爷青回
琉星家之所以破产，全靠大盗九月一己之力
九十
家教？
怎么防得了瞬移
如果你选择拥抱魔鬼……那么，我也会陪着你！
卧槽我有这本！
啊，十月是我的男神啊
石榴王道！
十月！！！
哇 这个画风太怀念了 小壆时候得
还有谁记得这句话？但使龙城飞将在，不叫胡马度阴山
偷星前后画风变化真的好大啊本来没感觉可有一天再看到前面剧情的时候真的震撼到了
4万2
九月爱上了十月三次
爷青回
天行轶事
都过了十二个小时了，一刷还有好几个评论出现。
有很多好看的番外
想当年我最喜欢的就是三月四月
最喜欢贪狼破军
三月四月yyds呜呜呜
当时这个漫画刚完结我就全买了
听着好熟悉
吴签警告
我一天看完，前面还好后面就。。。
九流十
还是人嘛？全讲！！
十月哥，最好的哥哥！
要出尤拉了吗？
玄月也帅
是你！粉红猫猫！
九十！
沧月是我老婆
琉星
啊，感觉我都记得，好怀念啊
1
贪狼 能复制别人的技能但只可以用一次
有点像旋风管家
我有这本 哈哈哈
爷青回
勇妹！！！！
三四!
靠刚看完你的名字
这些是大背景，是后边卡伦卡亚降临后各种回忆里讲的
啥，九月有儿子了？
杀手皇后
九十太虐了
我记得不是玄月告诉了九月，好像是给九月看了水晶球，为了阻止十月和她自相残杀的宿命
琉星，可哭死我了
开始有印象了
爷青回
艾米居然是女的！
这里剧情其实是模仿日本动漫那什么怪盗的
蛆
九十！！！
你这开头不是雷欧幻像的话吗？
我的三月啊
贪狼破军！
我咋好像没看过这段
杀手皇后
九十永远的神！！！
潇洒哥
潇洒哥
神经栓炸弹
最喜欢3/4月了！！！
九琉！！
男主粉笑死我
完了我已经听不懂了
艾米博士是女孩子！！？？？
时空裂缝？小心哦～暗黑大帝在里面
四月！！！！
男仆
破军
全剧第一对在一起的是三月四月
沧玄这对我当时磕了好久，现在也没放弃！
这个我小时候天天看诶
记住北斗名字的带我一个
这里应该是莫莉安故意自杀让玄月下意识对她用精神控制然后利用头饰的反精神控制操控了玄月把自己杀掉了获得了第八感
三四
沧月太强了
三月和四月意难平
二月！！
我的沧玄啊
圣斗士
五六七八基本上都炮灰了
三月四月意难平
九十！！！
九十都是异端
炎之十月！！！！
九十真的太虐了
爷青回
是这样啊，我还奇怪后期贪狼怎么那么强
僵尸化小白
最惨主角，原本没他啥事，真被推着走剧情
爱了爱了
up这个开头就是后面的剧情，后面真的扯的一批
十琉
神之手
十月呜呜呜我的初恋
贪狼玩复制的，不算真正的八元素
十琉
九月啊啊啊啊啊
哇哦 完全不知道hhhhhh
据说周洪斌打算写死九月，被骂得太惨，才有了异世界篇
沧婪！！！
突然黑羽快斗
对，这里我就开始熟悉了
平时吊儿郎当，关键时刻却最靠谱的贪狼！
这里面一半时间你看不到主角流星但大部分有十月
漫画被九十毁了
看这段时谁会想到后面的剧情....
好，党争开始
反正我一直都不喜欢九月，我喜欢的是三月和四月，沧月和玄月
贪狼真的是我最喜欢的角色，三四我去嗑cp但是贪狼先生真的该死的可靠！
玄月是为了陪沧月，也只有他还记得曾经的事
我记得有一些是后来才觉醒的能力
女勇啊！
破军死的时候我好难过
依米花！！
预知是莫莉安第七感，给了玄月才变成玄月的第八感吧
潇洒哥！！！
？？？
九月到处勾搭
呜呜呜当时磕疯了九月和十月
炎之十月
草突然吴签
意难平啊啊
我…我看的是盗版吗…
从此九月对待十月仅仅是哥哥或朋友的感情
七八月啊啊啊啊啊
三月四月火狐狸生活在一起吧
有映像了
贪狼先生！！！
九流
潇洒哥后面半神。可惜了
34!!!!!!!!!!!
2
也不知道我是怎么在完全不了解背景的情况下看得津津有味的
爷青回
爷青回
九十你妈
我买过这期！！！！
神之右手
九琉到了番外篇十月和琉星变成小孩九月回家的时候就能看出来了
我看完了我居然不知道这些!!!
九琉！
爷青回
这个盆有那么重吗
第七感
绝对零度
销售
潜龙勿用
dna动了！！！！！
这段我看了无数遍
看到这个开头一下子就回到了中学的时候当时可喜欢这一篇了但是毕业了还没有完结就没有再看了，好可惜啊
吴签笑死
好好一个漫画非特么画双男主，不烂尾就怪了
爷青回
基因原体
到这里终于有点印象了
DNA动了
和九月一起寻回最初的美好
前期讲的类似于小故事，后期逐渐扩大范围
前期和后期简直两个故事
神绝对防御
我的四月！我点四月！
贪狼yyds
曾经我也看过，
我有这本依米花
怎么不说我玄月爱着苍月
九琉！！！！！！
1
当然是哪个麻烦做哪个啦
吴签？
神之手——贪狼
我的小学时光就在这里
黑月里喜欢三月四月cp
最喜欢三月了。
结尾是小松画的，周蘑菇当时没有画了
哈哈哈哈哈哈哈哈哈哈哈哈
吾最爱贪狼
开始的画风真的好小孩子哈哈哈哈哈哈哈哈哈哈哈哈
打堕天使是剧情巅峰
石榴
贪狼先生
大爱贪狼
不是缩小吧，是第六感导致逆龄生长
知音漫客书友前来报到
爷青回
唉。九月随便和琉星或者10月在一起也好嘛。。。结尾太烂了
终于有人解说了
九十党！
头发
后面不都觉醒了第七感了吗
好家伙，作者在以前就预言到了吴签dohe
九琉~
玄月讲真后面蛮惊艳
爷青回
怪物大师里面也有
童年啊
爷青回啊！
琉星就是男主！！！
早期的画风好怀念啊
真的可惜了安慰了
我以为一月的能力是爆破棒棒糖哈哈哈
二月能力感觉巨瓦
九琉！九琉！
这取名水平
- -
爷青回！
爷青回
我摊牌了，我是第10086感
永远的三四！
做选择？！
前期画风不太星，后面就蛮好的
而我就不一样了 我是石榴党
以凡人之躯，比肩神明，贪狼
以前最喜欢的漫画之一
喜欢贪狼
暴走邻家就画漫画画漫画画漫画
潇洒哥～
哈哈哈哈完全搞忘了 
九十！！！！
1
爷青回!
这个是K吧
逐渐回忆起
流星没觉醒前比十月矮一大截，觉醒后就和十月一样高了，离谱
人家叫第七感好不
九十！！！
有刀！
我就是从这里开始的
十月
我的知音漫客
上学的时候偷偷看，根本没看完
我爱破军
爷的小学初中sgung
站牢三四不动摇
九十万岁
爷青回
这段感觉没看过
7000看不起谁呢？
杀手皇后
画风突变，好早的剧情了
破军终将毁灭一切
九十九十！！！
有印象了
童年
爷青回
九琉才是真爱
九琉！！！
呜呜呜十月我童年男神
斗罗大陆漫画也就撑个三天
呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜意难平
我集齐了
近月即使
粉色大猫猫
我竟然看过 
九流，九流！
爷幼回
三四我当时真的哭死了
三四绝美爱情！！！呜呜呜呜呜呜呜呜呜
这部漫画慢热，分很多小段，有点单元剧的感觉，全剧情梳理很麻烦
白羊座？
最喜欢贪狼哈哈
我的名字
吴签
这短篇的剧情还多？？？？
哈哈哈哈哈
笑死
紧跟时事
！！当年买漫画到处搜集，爷青回
我怀疑我是不是真的看完了，人物我都知道，剧情咋啥也不知道呀
三月:？？？？？
看评论大家还是比较喜欢琉星
爷青回
琉星宝贝
潇洒哥么这不
爷青回
圣斗士是吧
九十党必胜！
1
你的名字
。……
烧烧果实
潇洒哥＝贪狼
九琉！！！
琉星啊！个人认为全文里唯一没有黑点的人
九十
齐潇洒
爷童回！
九十！！
三四真的好嗑
不就是圣斗士啊
神之手 极限治愈术
三月四月以前好喜欢啊
三月在看着四月
看的时候我才小学结果结局给我刀哭了
这里贼搞笑
听起来就好像程心
一月最强哈哈哈
吴签什么吴签
贪狼模仿神之躯可以换成半神
十刘党是个什么鬼哈哈哈哈
二月的样貌跟死神的六番队长一模一样.......
贪狼yyds
爷青回！
烂尾了
最喜欢潇洒哥
贪狼的神之手真是最实用的第七感了
我只想说，偷星偷的是琉星不是十月
沧玄党
文曲好好看
不 动 游 星
三月！！！！
killer Queen
好啦，四连了，宝贝
旋风管家直呼内行
预言家刀了
当时看得时候看到有贪狼和破军，还想了好久七杀是谁？
bite the dust！
吴 签
全局最佳——逗比齐潇洒
若敢来犯，比叫你大败而归！
九十！！！
7万了都
玄月真的是老大哥了
早期画风
贪狼，差一点点
勇妹，我去
贪狼，才是这部剧的主角，哈哈哈哈
tenno
沧月！—！！
这个篇章好看，但有些背景是抄袭的，岂可修周洪斌！
灰姑娘
画风一转
九琉
七八！！
这长江天险后，便是jdtb
沧月我就抱走了
似曾相识
旋风管家？？？？
小时候和跟同学吵骑的读音
真的好怀念啊。
早期
剧情已经忘了差不多了
沧玄！
神之手
阿赖耶识
米斯达处刑曲？？？
早起画风谁能想到后期会那么虐呢
圣少女是吧？
爷青回
killer  queen
基体融合
爷青回
我好不容易才集齐四十几册
i沧月
九琉啊！！
十莉
初代画风和硫酸脸初代一样
十月！！！
九琉王道！！！
苍月老婆
这是我以前头像
误签
我家有这玩意的单行本，应该是1到20多
爷青回
神之手！
满满回忆啊
三四
十月！！！！！
九十
别说7000了，7w都到了
我以前看了个什么
爷青回
魔君琉星
贪狼yyds！
神之手
肯定全啊
我咋记得是q告诉的九月
好家伙原来我没看过前传
肯定是全剧情啊，不然哪天想看没有工具人怎么办
二月超帅!!!!!!
杀手皇后
想起来小壆的时光
一月能力应该是舔过的食物会变成炸弹，我觉得up还是不严谨[doge]
这些画风突变都是前期几章的哈哈哈哈
经典海贼王
钱真不值钱
最爱三四
三月
九流万岁！
爷青回
666
我堂堂魔君受这鸟气
薄荷之夏！
我有九月这张海报!
我看过这会儿该掉下去了
太熟悉了，当时每年都会看好几遍  爷青回
是你吗邦古
三月超帅
琉星永远都是我的心中的第一名！
琉星是第三者好吧
贪狼yyds
突然变儿童画风
三四我哭死
爷青回
勇者是女孩！
十硫
我也喜欢天狼
最初的画风
爆爆果实能力者
这张照片里的人都挺惨的
磕爆了
牧羊少年！
我真的好喜欢，当时
up善良！！把他们排一起！！！你三连有了
我一直认为是控制扑克牌
killer  queen
基地
每个人物都塑造的很好
童年啊
吴签？
十月！！
女神之泪不是400块吗
爷青回
没办法，早期有限，没想到会大火，但是真的好看！！！
潇洒哥最帅了
古早的画风
三四!
三四我的初心
沧月呜呜呜呜女王
呜呜呜，三月四月
听不懂
芝麻
吴签？？？
啊啊啊啊啊啊婚纱沾血那里我哭死
爷青回
九琉
爷青回
快，给爷肝起来
二月以前就觉得蜜汁像冬狮郎
卡兹
怪盗圣少女？？
不讲全剧情就别讲了
这一话！我反复看了好多次！
普通人觉醒异能的副作用会每年小一岁
我小时候一直以为他们是亲兄弟姐妹，呜呜呜当时三观炸裂哈哈
九琉
半神体的神之手真的无敌
九十
雷欧幻像！！！
琉星才是男主啊嗐，十月原来甚至是男配啊铁汁们
哈哈哈哈哈草党争开始了
贪狼yyds
突然吴签
丰都银行哈哈
琉九
爷青回
迪 士 尼 在 逃 公 主
九月
唉服了琉星明明是主角
魔君流星
killer  queen
我还有其中一本
金，木，水，火，土，雷，光，乙太，分别对应，三月，四月，文曲，十月，破军，武曲，九月，硫星，早期的里面部分人特指三月和四月一开始只是武器21本的内容，在使用了元素针之后才觉醒了金和木，而单行本第
玄沧！九琉！十莉！十琉！
这么多人喜欢潇洒哥嘛哈哈哈太好了
光之九月，暗之琉星
现在知音都6块了
石榴石榴！！
九琉
瓦坎达！！！！
一开始就挺好看的，轻松愉快搞笑后面什么牛鬼蛇神
九十九十
玄月呜呜呜
我家有超多漫画单本，现在还有！！
九十
34，78
初一老爱看了哈哈哈还想着当漫画家
从这里开始看的
八种元素yy学院占一半
三四！！！
都忘的差不多了
《吴签》
三四！！！！
三四！
三月四月！！
硫酸脸初代的别走
后来发现这剧漫画挺牛
同贴这
杀皇：这个我熟
你带个十月不行吗，
好喜欢九月！！！
闪来闪去有点难受
沧月大大yyds
抬头看了看自己的漫画
三四月
当时追这个漫画，真的是每次都偷偷看
我没看我
这一期我有！
爷青回！！！！！！！！
小孩子才做选择，，我全都要
哦哦三四月我记得最清楚
爷青回
爷青回
齐潇洒是吧
