冲鸭
原唱？
转场太帅了
注意看金色的雨里面有个B+
好帅
太牛了！！！！谭大魔王！
好听好听好听！
edg加油突破八强
RNG加油！
销户给我冲！
6p
三连啦
眼睛一直盯着歌词哈哈哈哈
唱的我一身鸡皮疙瘩，比原唱还惊艳
凤凰进决赛的 你在搞笑吗
啊国家队老师为我最爱的游戏配唱
这一下“啊”的气声绝了
一年一度主题曲预言一波冠军：里面多次出现dragon，龙！今年的冠军属于LPL，打完后回来翻预言
RNG加油啊
牌面了！
这录音室唱的跟现场一样，这气场跟眼神，是真锐不可当
大魔王？
昨天看个猛犸的科普文评论都是地球都ｂａｎ猛犸了
牛逼
我靠，amazing
牛牛牛
鸡皮疙瘩哗哗的
这眼神是在瞄词呢（确信）
这个人一唱歌就感觉在发光
国家队的就是不一样！
循环听，越听越好听啊
edg给我冲
我可以永远相信谭晶！！！！！！！！！！！！！！！
果！
我要这币有何用！！！！
离谱
国家队出场了，妈耶~
rng加油！！
真好听！！
已经忘记原唱了
果子冲
国家队飙高音跟玩似的，我飙高音跟玩似的
剑来
牛逼
加油，为了大魔王
YYDS
凤随麒一
烤冷面哈哈哈哈哈
笑死了，这评论区在这高贵人上人呢啊？
怎么突然就发歌了啊？我好激动。
给猪狗的，lng有点可惜，就这咱国仨战队世界赛好像
谭晶接的歌，不是逼他唱的，评论区的各位用烤冷面形容他唱的歌曲是在抬高谭晶的地位，还是在践踏她唱的歌曲呢？
燃燃燃
燃燃燃
梦幻联动
深情的看着歌词
出不去了
晶姐也拯救不了LPL了……
不可思议
牛批，唱出国际范
这电音处理的不错
好听
LPL都加油吧唉
大魔王
nb
排面
太炸了
66666
b+
好听！
2200？
英雄联盟主题曲何德何能....
晶姐唱这歌感觉是在拿加特林打鸟
专业的事还得专业的人来搞
果子冲
吴可人小盆友的偶像
真厉害啊
是21号发布的啊，咋还fpxlng呢
国家队叼打s2老猫咪
牛逼
求您开演唱会
杀鸡用牛刀的感觉
感觉就是已经登顶的大魔王随意哼唱
龟龟
哦哦哦哦哦排面！
这歌词真像写的RNG
凤一其随
韩华你属实想多了   实力差太多了
销户牛壁
nb
Rng加油
太好听了
果子哥
米其林大厨烤冷面，形容的太恰当了
没有对比就没有伤害
edg冲啊
厉害啊
Ohhhhhhhhhhhhhhhh
66666666
我以为是中文版……
Ohhhhhhhhhh
果果果！
希望果子哥不要犯病
梦幻联动
果然能驾驭各种声线
还有原唱？
 RNG EDG 加油 拿下今年！
制作人哥哥
这个营业频率 请姐姐保持住！
RNG冲阿阿阿
怎么会有这么好看还这么好听的人
都感觉LPL的战绩都不配这首歌
加油就算了
怎么还挂了Auto..
姐姐好强
风暴要火！！！
哇哦
帅
卧槽真的好听
EDG、RNG冲啊！
很多人都有双厨狂喜 
我喜欢这一段，好听
meiko进厂一脸懵逼？
EDG  S11加油，不破不立，不要怕，冲冲冲
卧槽！！
这不比那流浪好吗
梦幻联动
果子果子！！！！
已经跪好
起立
真牛逼
这破歌真不值得谭晶老师唱
帅死了
唱得很有气势，真的很棒！
梦幻联动
老公好帅
哦哦哦哦哦哦哦哦哦好好听啊
国家队！！
LPL属实高攀了
真的比某人好太多了，这才是歌手
好好听啊！！！！
和声也是晶姐自己唱的
yyds
打蚊子用青龙偃月刀了这是
是james诶！！！！
何德何能啊
洗耳朵成功
姐姐牛啊
这首歌太难了……词根本记不住
EDG加油！
姐姐！！！！！冲鸭！！！好听！！！
RNG!EDG!
等上线
rng冲鸭！
这是什么神仙声音！
果！
我的天！三厨狂喜！
大魔王
大魔王！！！
我朋友问我为什么跪下
太强了
goodgood
B+
LPL冲啊
DK！
头皮发麻
谭老师好飒
双厨狂喜
前排让个位置，我先跪下了
和声也是晶姐自己唱的
国家队出手了
？？？
和声也是晶姐自己唱的
再看一遍
LPL没扛杯回来，
不是谭晶高攀？？？？
rng
排面
LPL已亡
排面！！！！！！
LPL加油啊
糟蹋了大魔王的实力，今年哪配有战歌啊
姐，我又来了
纵有疾风起，皇族不言弃
RNG冲
可以
为国家队投币
排面啊
李汭燦给我冲！！！！！！！
发音比中文还是略微凝滞点，估计全英文没有常常在我晶姐喜好里，不过水平依然在
属实次元破壁
好漫长的三分钟
舒服
lng冲啊，拿哥冠军回来啊+++++++
国家队就是国家队
双厨狂喜
LPL高攀了
麻了麻了
说高攀的有点骨气。她挣这份钱就没有什么高攀不高攀的。
好听～
yydb
好听！！！！
这才是
rng冲
我的天
rng加油！
太赞了
梦幻联动
牛牛牛谭晶
和声也是自己
百变谭晶
百变谭晶
rng！！！！
谭晶太飒了
RNG加油！
哇哇哇哇哇
rng给爷冲
晶姐牛逼！！！！！
不可阻挡？一败涂地！
必须戴上耳机听，效果不一样
卧槽？
╯^╰
梦幻联动了
随意的哼唱
b站T0翻唱
我
不知道咋说了，好强大
卧槽，谭大漂亮和lol，梦幻联动
这歌你多听几遍就好听了
这时候就需要一副《跪的容易》
LNG都回家了还没睡醒呢啊
哇哇哇哇哇
好帅啊！！！
EDG RNG争气啊
牛啊，听着就起鸡皮疙瘩
rng加油
OMG  梦幻，真的梦幻
笑了好几天，还会继续笑吗？
牌面！！
FPX恶心了
不得了
牛
好耶
今年没有机会夺冠了
洗耳朵
我尼玛，每个词都听的清
全新主题曲 回家
这歌配不上这嗓子。
RNG，加油
膜拜！
hungry
hungry
卧槽
中文歌是最叼的
这不是一般歌手，是顶级艺术家。
Rng加油啊
果子哥能不能爆种啊
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊燃
果子加油哇
转场好帅啊！
卧槽  这要整个花腔、
哈哈
晶姐的电音
姐姐好飒！
晶姐又解锁一种新风格
晶姐唱这个调比喝水都轻松。。。
向下看，瞄一眼歌词
这是lol高攀了
跟喝水一下轻松
国家队歌手
什么梦幻阵容
大魔王大魔王啊啊啊啊破次元壁了
哇。
对于谭爷，这算高音？
歌唱家和歌手真的补一个档次。，，
大魔王
谭老师又发新作品了，有一种风格
歌限制了演唱者
电音
edg加油
EDG求你了，给力点啊！
卧槽！！！！
rng edg加油
反观
大魔王回来了
没点进来还以为改编的中文歌，居然是原版，这也太厉害了吧
谭老师这歌调子给低了
好家伙
RNG给我冲啊
先赞在看
国家级禁止参赛，太好听了吧
牛逼的大魔王
皮肤选卡牌
fpx你说你配吗
谭老师的核武器太多了，信手拈来一个就是王炸！
RNG加油
我死了
果果果！！！！
国家队助威
最惨一年的，还没打完就盖棺定论了吗
姐姐~LPL凉了  
高下立判
燃
不至于不至于 谭姐
先跪为敬
国家队牛逼
国家队
hungry  angry butterly
这就是国家队吗？
降维打击
国家队出手
强
Wocao
EDG加油
卧槽
这声音的控制能力。。这音色的演绎能力。。啧啧。。真的强到绝望
飒飒飒飒飒飒飒飒飒飒飒飒
卧槽
LPL不配
66666
就感觉唱的很轻松
666
天天守着谭晶出新歌 超喜欢
循环听了一个下午，太好听了！
啊啊啊啊啊啊啊啊啊，好帅的转场，皇宝加油
RNG加油
ohhhhhhhhhhhhhh
一键三连已经发送，请注意查收。
大魔王就是大魔王~到哪里都是魔王
声音好老气啊，听不下去了。
你是看不起冷面得技术吗
RNG加油！！！
燃
越听越好听啊，循环亿遍！！
我擦
那个什么的remix 
隔壁的remix不得连夜删除啊
cryin&wei！
卡牌，破败王？
牌面了
lpl高攀了
排面！！
前面真的可以，后面会有点怪
武运昌隆!
国家队牛逼！
这段尾音处理的有点奇怪
姐姐yyds
RNG！！！
RNG冲！！！
兄弟们，开头见
每年的战歌都没有让我失望过
每年的战歌都没有让我失望过
芜湖，这简直！
啊啊，啊啊啊。
这次不用背歌词了，好耶~
Rng冲！！！
好听
老婆好美啊啊啊啊啊啊
又攻又受的
rng！加油！
RNG！
11
大气
66
纵有疾风起 皇族永不弃
高攀了
 谭晶 无敌
轻轻松松
RNG冲冲
参见大魔王
？？！
真好听
参见大魔王
参见大魔王
姐姐好飒！！！！！！！！
献上膝盖！
大魔王！
EDG冲啊
虽然感觉今年会是最差的一年，但是希望打脸
酷‘
直接鸡皮疙瘩
1000个人，你们好
皮衣晶晶  很飒
这歌唱的真上头
果子还挺帅
听到这段脑子里都是五个戴眼镜的一jio
非常牛，非常然一首歌曲
大魔王！！！
助力中国电竞
还一副游刃有余的样子
LPL：是我高攀了
妹妹我爱你！！！
RNG加油！
循环亿遍。
FPX可以被防！！！
说lng认真的吗？
耍帅也要盯词的崽
这次一键四连。
啊 太强了
燃炸！
提词板不藏了是吗
确定不是原唱？？？
为什么不ban猛犸
谭晶yyds
终究是我们高攀了
大魔王唱这首歌属实是降维打击了
果子加油
我去  双厨狂喜！！！！
YYDS
词穷只会
皇族永不言弃！
帅的雅痞
Love game
为我晶献上弹幕！！！！
谭晶！YYDS!!!
我的天，这也太高产了吧!
晶姐牛逼
惊喜
循环播放，好爽！
大魔王演绎瞬间接轨国际！！！！！！！
B+
RNG牛逼
梦幻联动
鸡皮疙瘩！
希望大魔王能翻唱次RISE 或者 KDA！！！
这么冷的天让人起鸡皮疙瘩这不好吧
唱的太轻松了
晶姐无敌
dota2不配
开口跪
哇哦！
好家伙，属于狂欢了
姐姐什么都会啊
这不比歌坛悠咪强？
音色太棒了
+
给爷拿个冠军回来
米其林大厨煮方便面
想听 legend never die
不愧是大魔王
好听好听好听好听好听好听好听好听
好听死了
大魔王唱这个就是玩儿~~~
！！！！
JAMES制作人
EDG冲！！！！！！
牛逼
rng 
全华班夺冠
有一说一真好听
谭晶老师太给力了
牛牛牛牛
牛
谭晶老师
和声都是谭晶老师自己录的
唱功虽好 但没有电竞那味 可惜了
牛逼
强强联合
国宴主厨烤串做麻辣烫
好听
谭晶老师无所不能
梦幻联动！
三连交了
yyds
摩拜大魔王
大魔王发歌了
国家队 牛蛙
这个转场世界级的！！！
好想听大魔王常s7主题曲
好想听大魔王唱S7主题曲
RNG加油！
这不比某流量明星强一百倍？？？
LPL加油
剑来！
是不是太简单些？  对于谭老师来说
cryin加油！！！
离了大普，我转投lol了，有晶姐的歌，还不会被颠勺
排名！
好听
大魔王yyds
又是不一样的晶晶
皇族永不言弃！
这个歌不配谭哈哈唱！
lpl总冠军明年就是中文歌
我超，牌！
大魔王
希望还能有其他出征曲٩( ๑╹ ꇴ╹)۶燃炸
同款耳机
是LPL高攀了
rng加油
LPL除了打的不行，其他到是做的极棒
我直接一键三连！！！！
声乐大师
什么叫歌唱家啊（战术后仰）
此歌何德何能，让国家队来唱
谭老师唱的太好听啦
从头到尾耳朵怀孕，身上起鸡皮gala!!
鸡皮疙瘩都起来了，太好听了！
666
LPL谁配让谭老师开嗓唱歌啊？
RNG冲冲冲！冰岛再拿一冠！！！
凤一其随，凤第一个出，别的都跟随？
我已经趴下了
谭晶！
说的没错，唱的不够激情，不够味儿
RNG加油！
国家队唱歌，回家队拍视频
只能窝草
66666
RNG 加油
！好听
抖
国家队都助威了 加油啊 lpl的少年们
发音好高大上
排面
八强内战，不管是谁赢都要承接起重任
属实是lol高攀了
这 厉害了
是的，谭老师音域低了
多多！
啥时候有音源 太好听了
EDG冲
聘请特级厨师做一份烤冷面？
聘请特级厨师做一份烤冷面？
rng 冲
为什么不ban猛犸啊！！！
某人：完了，完了，芭比Q了，完了
唱的好轻松
国家队进场，猪狗加油啊！
一键三连，这次必须给
好听好听
EDG加油
 RNG！
lpl冲啊
牛逼
15场11负
和声也是她自己的声音
声压强悍
今年四强
后期nb
全体起立
好像没怎么发力啊
国家队来了有点离谱了
单曲循环中
音乐制作人是James 啊
国家队牛逼
打职业的
谭总把B站玩明白了
居然能这么唱
梦幻联动
为什么不ban猛犸
高攀了
翻唱打死原唱系列
太太太啊啊啊啊好听了啊啊啊啊啊啊
awsl
LPL属实高攀了
永不言弃！
这个轻松的样子。。。。
太帅了吧
谭晶老师好帅啊啊啊啊啊
确实挺好听的
哇哦，还有James
我起飞了
好强
这是啥 jojo？
完了，今年没冠军了
这国家队的，赖皮了
有蚂蚁颂的味道哎，不知道那个借鉴了
大魔王往这一放就完美诠释了不可阻挡四个字
属实是LPL高攀了
英语差评
国家队牛逼！
币又保不住了
国家队
李铢衔！！！！！！！
RNG@@
谭晶人家有实力
卧槽 这高攀了啊
我擦，谭晶
再来亿遍
woc
lpl加油！支棱起来啊！
不好听，全是音效
RNG！！！
不愧是国家队
rng冲啊 不破不立 今年破了 小虎转上引进新人打野 msi夺冠 今年该立了 冲冲冲
我的音乐你听吗，认识谭晶老师，真的好强
跟玩一样
场外活动风生水起，比赛打的臭不可闻
牛逼
这谁
国家队
国家队，我就CCCCCCCC
r'ng加油
说谭晶音域低的，你是怎么说出口的
RNG加油
音调，懂？
绝了
回家的脚步不可阻挡
歌配不上歌手...
太好听了
势不可挡~~
我二弟天下无敌 凤一其随
出息了出息了
阿凡达妹妹
yo
ang
yo
咬字很辛苦
rng给我冲！
谁敢横刀立马，唯我虎大将军！
哇⊙∀⊙！
我擦
本来在深圳打的，姐姐不会本来就是总决赛上去唱这歌吧
大魔王还没发力呢，这歌难度不够啊
今年的表现配不上国家队
大魔王
这个英文。。好像
属实LPL高攀了
rng冲啊啊啊啊啊
卧槽黄头发的哥哥好帅↓
强啊
铁三角
颠勺
总感觉不尽兴，可能因为缺个高音
LPL就是个笑话
感谢晶姐为我们喜欢的游戏打气助威
梦幻联动
好燃好炸！
大魔王与时俱进，无破绽，好稳
电竞就一定要电音吗
不看词不会唱（bushi）
国家如此重视啊，国家队都喊来给你们加油，你们要争气啊，不是谁都能能请的来的
腾讯就是有钱
夺冠不可阻挡
一败涂地？
啊啊啊啊 太好听了
不选皇子我不看
昂首巨龙lng
牛刀
lol高攀了
卧槽，晶姐，nb啊
白瞎了歌手，这歌
+6666
yyds
喔喔  冲冲冲 LPL加油！！！！
建议去看下晶姐的蒙面唱将
666666国家队联动冲啊！！！
太好听了吧
卧槽卧槽
牛啊
？？？！！！
让那个、
rng
谭晶本来就是通俗歌手，只是因为每次参加春晚都是唱红歌而已。
LPL高攀了
这个别原唱好听多了。。。
小凤凰冲啊，用最高的冠军来安抚一年的不公与挫折！
大魔王 是真的棒!!!
小凤凰！奇迹的颜色！
可惜凉了
大魔王还是这么美！
连的不好。发挥不出谭晶的优势感觉。
IG加油
国宴厨师烤冷面
牌！
国家队的搞啥都厉害
nb
大魔王太强了！！！！
为什么不ban猛犸
国家队来了
头皮发麻
大魔王来了
操 牌面
卧槽！！！！！！！！！！！！！
我要听中文DE!@@@@@@@@@@
天天以后接着加油，lpl队伍加油！！！！！！！！！！！！！！！！！！！！！！
hungry～
rng yyds
说实话，不好听。听了就忘的那种......
英語唱得蠻標準呀
今年冠军时DK
好听
james哇哦，才看到
我超，牌！
太轻松了
这是真国家队啊！！！
国家队、降维打击
开口 即 鸡皮疙瘩起~
单曲循环
单曲循环
EDG
RNG加油！！！
虽然这歌出来第一天就学会了，您一唱没人敢翻唱了
你黄头发的哥哥小组赛被对线杀穿
一凤麒随
网页端右键选择清澈人声！！强推
网页端右键选择清澈人声！！强推
梦幻联动
rng加油
转场太酷了！
原来歌曲真的和歌手又关
是LPL高攀了
还有什么曲风是你不能驾驭的？？？
申维辰前来报道
属实LOL高攀了
rng.冲
谭晶谭晶~~~
炸呀
run    run
麻了
牌面
RNG牛逼！！！
我先跪了
教学视频
音效调解换成3D环绕戴耳机真的起鸡皮
RNG必胜
好好听啊！！！
这衣服就是那天直播穿的那件，嗓子哑了还可可爱爱给大家唱《怎叹》的小姐姐
EDG RNG都很强 相信他们
致敬大魔王
这就是国家队吗
来自国家队的降维打击
意外的好听
好听
销户
lpl高攀了
我的天我的天
爱我谭姐！
edg加油！
晶姐!!!!
EDG我等你好久了啊，加油！！！
雀氏帅啊，我都雀氏帅辣你儿龙辣？
4队死了2队再看这个有点唉........
姐姐要是唱S8的就爽了
666
鸡皮疙瘩就没停过！
求求了，下一次金色的雨吧
谭晶也救不了，LPL在S赛上拉垮的表现
谭晶也救不了，LPL在S赛上拉垮的表现
大魔王！！！
RNG冲啊
谭晶也救不了，LPL在S赛上拉垮的表现
国家队歌手，国家队夺冠
鸡皮疙瘩已就位
国家队！！！！！
有没有中文版的
收尾的地方好喜欢啊！
6666
rng给爷冲！
这个不比原版好听吧。。
排面
.54
国宴主厨炒的蛋炒饭
7777777
大魔王肯定觉得不过瘾……
这不夺个冠啊？
总决赛根本就不会放这首，唱的什么东西
666
666
diva！
高音这么轻松吗
s11个屁，又夺不了冠军，菜狗lpls11个屁，又夺不了冠军，菜狗lpls11个屁，又夺不了冠军，菜狗lpl
FPX加油
国家队
谁敢横刀立马，唯我虎大将军！
冠军只有一个，EDG、RNG加油
B+
B+
B+
B+
EDG给我拿冠军啊
啊啊啊啊，果然是晶姐牛
也太好听了吧
为什么说高攀呢？？？
鸡皮疙瘩从开始就没退过
牌面
还得是国家队
木兰 谭维维 路过
四方帝位不管谁出线  请把奖杯带回LPL  CN no。1
什么叫游刃有余啊
卢本伟nb
好听，燃
直接...
魔王厉害啊，
edg冲
她唱这首歌太简单了
顶级厨师摊煎饼那个笑死我了  哈哈哈哈但是合理
监制james！！！！！！
属实强！
调音师今天可以早点下班了
这可是精通民族和通俗唱法的女人
2000在看打卡
强强联手
怎么不能投币啊
lol它凭什么啊
决赛EDGvsT1 复刻S5 msi 不破不立！！！！！！！
这怕不是特意克制了音调，有点低啊对于大魔王来说
RNG冲鸭
让她唱这个歌太难为她了，词这么多怎么记得住啊
这歌太简单，体现不出国家队实力
牛批牛批
大魔王的声线唱着种风格也好合适
还是喜欢周杰伦唱的那首主题曲，后来的主题曲怎么都听不出那种感觉！！！
帅！
谭晶永远的神
RNG   冲鸭！
牌面
lol何德何能
太轻松了吧
啊啊啊女王大人
是lpl高攀太多了
米其林大师烤冷面笑死我哈哈哈哈哈哈太贴切了
开头见
让LPL的拉胯无地自容
LPL怎么配呗姐姐羞辱
我还以为是唱中文呢，
凤一麒碎
RNM退钱！lpl
绝了！
小学弟看着有点像周丹泰啊
这个转场好帅
这真起鸡皮疙瘩啊
