来了来了
同款喷水壶
说明；啊婆不是人  哈哈哈
视频制作水平真的越来越高了
笑话，咱是正常人吗……对不起，好像与我无瓜……
麻麻问我为啥跪在手机前
火钳刘明
华山铭！！！！！！！
把放肆打在公屏上
up好棒
《我不正常》
家里有矿
好看
哇塞这是化工大佬吗
绝了
碧玺
这壶两块？！我也要买！
好厉害！
有些刀 后面那个卡的地方有个豁 一般都是刀片的大小 拔下来卡在前面钝了的刀片上一掰他就下来了
挖槽
三连了！
牛逼
加油！
秀啊
用矿石作画
着成本真大
其实根本就没有韩服这个词只有朝鲜服这个词因为韩国怎么立国的，相信大家都知道
根本就没有韩服这个词韩服最早叫朝鲜服也叫朝服，这韩服完全就是韩国人凭空捏造出来的词
 经典借汉字发音被误解
成本不低啊
估计咋们好多不正常 哈哈哈哈哈
我留这币有何用
所以老外能粘走呀
价格昂贵大部分人就只能欣赏了呜呜
这就是做m旧吗？
搞汉服干嘛是不是不搞民族团结了
耗资巨大
像极了我大学做土壤学实验时磨土的操作
家里有矿才能玩
救命 好辛苦
好美啊！！！！
目之所及全是钱
我只能说句 哇塞 都是钱钱呀
真正的“家里有矿”
《放肆》
好脚
！
很好看啊
十三余排面
请教一下，岩彩画偏厚好吗
原来这个就叫雌黄！
高级坏了呀
太强了
真香
还能说什么，三连顶起
都是钱
哇
太放肆了！
经费爆炸
两个币委屈这个视频了
太漂亮了
请问雌黄是信口雌黄的那个吗
天然矿石不会有辐射吗
火钳刘明
火钳刘明
这个雌黄不纯
经典故意
我还以为半天画了啥，就画了这
很难不给一个关注
唉，妈问跪
翻译很到位
背景音乐绝了
这个壶可能不止两块钱哦。♬︎*(๑ºั╰︎╯︎ºั๑)♡︎
up主到底是个化学生还是美术生啊
中华文化之美
大佬
好贵好酷
总感觉有种画漆画的感觉，雕刻，打磨，贴金啊哈哈
啊…这么打稿的吗
我大学画过，很难，而且特别贵……
新岩
金箔银箔其实没有想象的贵，因为铺展面积很大，相比较还是颜料贵
《我不正常》
他们再怎么抄也抄不到精髓
牛！！！！！！！！
不自觉的嘶了下
乙炔
哈哈哈哈哈哈哈哈哈去
哈哈哈
火钳刘明
只知道有雄黄，还有雌黄啊
画个画还要学化学
我是来学技术的（狗头）
就是朝鲜服装   故意改的韩服来碰瓷
这台历我也想要  
两块钱我有（狗头）
岩画的颜料超贵超贵
不是挺高是非常高，家里没矿画不了
清朝断了我们的文化385年了
哪里来的韩服？？明明是朝鲜服！
成本很高啊
最好的石头 都是用来画画的 真不骗人
却是钱呐
就真的能说家里有矿了
BGM是吟游诗人舞！！我好喜欢这首
后期好棒啊
我giao我好喜欢铜绿
雌黄，古代的涂改液，信口雌黄来形容不讲信用
真.家里有矿
美
文案好棒
出动漫吧，传承下去
变综合材料了hhh
声音好舒服
狠狠地三连了
哈哈哈哈
好多钱
说得好啊！
血压拉满
画不起
太美了绝了
我在吹粉么
优秀的中华传统文化！
i了i了
支持艺术与文化发展
这是我投两个币能看的东西吗？
对的
怪不得考古专业要理科
撒盐法那个是水彩吧，工笔不需要
上面这排彩虹诶!超好看!强迫症舒适了
化学课一定学的很好吧
让你出窍
以前的家庙会有墙画 反正好像没了，传承文化太重要了 
好漂亮
妈呀太好看了
卧槽三连了
握草
价值连城
bgm好带感
好牛！
若非群玉山头见，会向瑶台月下逢
这不会有辐射吗
哈哈哈哈哈哈
剪辑好厉害
好有钱…
但凡初中化学好好学也不至于现在去挖煤
您！！
艺术创想…
好多矿嗷嗷嗷嗷嗷嗷嗷嗷嗷啊啊
姐姐好帅啊 这段话说的非常好
表面淬火
视频制作的好棒！
真•亿点点！
贵啊
血
哈哈哈哈！！！你不正常。。。
抖音上才点小爱心了ฅ՞•ﻌ•՞ฅ
十三余虽然产汉服，但大部分属于汉元素
考古本来就是一个综合性的学科
该出鞘了好燃
大制作
忌跑偏
过于放肆了
！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
这真画不起
就直接叫华服好了，服章之美谓之华
真的有雌黄的啊各位
原来岩彩画的线条是这样画出来的
有便宜的
一般美工刀后面都有一个掰刀片的凹槽的，很方便也不伤手
卧槽太帅了
这个铜绿真的巨好看
给您币
这些颜料名字都好好听
哈哈哈哈哈哈哈
三连加关注了！
这个假名一摸一样呀
日语发音哈哈
哇
大开眼界
在闪!!!
别叫韩国人看见
哈哈哈，来，快把，我不正常了，打在公屏上
有被震撼到
火！给我火！
欲责人，先责己。但偷国偷文化确实不能忍
浮世绘
刚还想说和泥
感觉学这个，买材料都好贵
求bgm
求bgm
我想起了我买的有色基金，哭了
便利蜂打钱
bgm爱了
感觉村里有贴的一些瓷砖 和这种画类似
想起了造假哈哈哈哈
遇见神鹿！
看到汉服我就投币了
好酷啊
我觉得你画画的功底不怎么样叫
假装没看到
同款碗，哈哈哈
卧槽
可恶，为什么没上热门
taipiaol le
太漂亮
发音一样，但是声调不一样。学过日语的能听出来。
好美！
你去拿生锈的铁条刮不是更现成？“？
火钳刘明
华山铭诶
要在通风环境下操作，反应会吸收氧气，放出热量
《铁的吸氧腐蚀》
化学带师
卧槽
目之所及都是钱啊
真就没几个矿玩不了了
有意思
还以为是高脚杯哈哈哈哈
我一直都是徒手掰刀片……想想我还真的是勇
哇！
高温淬火？
牛逼啊
剪辑很棒！
好棒啊啊
家里有矿
投币！
？
很难不三连
三连了，正好上课给孩子们分享
莲羊啥时候来B站的！
好漂亮的颜色
哇哦(・◇・)，学到了
建盏
踩点绝了！
三连了，支持！
好！豪
视觉冲击
做旧
太强了吧
修己而不责人
为什么我想哭
家里多少矿啊
莲羊
这也就只有中国能支撑得起这样的艺术了
好看！
这平假名一模一样啊
小心偷国！！！！
然而没人责己，都无脑骂别人
强啊
这个壶可不止两块
Made in China水印
中国文化请勿剽窃
防水防火防韩国人
就这啊
哈哈哈哈
看到了莫奈印象派干草垛
牛蛙牛蛙
是画龙的那个莲羊吗
太强了！！！！！
bgm有纪录片那味了
我要这币何用！！
不咋滴，二次元一样没啥传统感
正常人搞不了艺术
破费了您
说得好
哈哈哈哈哈哈哈来啦
太好玩了
说浮世绘的，，，乌鱼
视频做的很好！
好牛好牛！！！！！，
同款碗（
带制作的
很难不投币
居然寻到一个艺术家up
雌黄？！
做旧
学到了学到了！
可爱的小jiojio~~prprpr
佛系的坐姿，妖孽的脚趾，哈哈哈哈哈
正常人
我的妈！！！起鸡皮疙瘩！
信口雌黄的雌黄
是个大佬
好棒啊！
大制作
哇噻，好酷！原来不仅仅是用颜料画上去这么简单
虽然不太懂，但觉得真的好看！
看到岩彩想到的就是莲羊，一看名字，果然
好脏
正好学化学的初中孩子愣住了
国家宝藏说贵的都拿来画画的
说的好
哇哦
长知识了
无偿收废料
银箔 金箔没那么贵啊 弹幕上都不知道吗
这腿。。。
“中华传统文化这把睡刃，该出鞘了”
转场好酷！
我在抖音看完了，来这里三连
已投币
太厉害了
下意识闭气
CHINA
中国
CHINACHINACHINACHINA
中国中国中国
这拿来装修不比岩板高级啊
哈哈多穿穿 发音不是问题
盘子里和水泥
哈哈哈哈哈哈哈
绝了
太帅了
专业
卧槽
三连了
卧槽
特点：贵
好看
鸡皮疙瘩
熟褐打底（dog）
画里有矿
这不只亿点点了吧
China
中国
若非群玉山头见，会向瑶台月下逢
莲羊大大的岩彩画一幅最低卖好几十万的
都是钱啊！
拥有一屋子的高档颜料，是所有画者的梦想！
一般人玩不起！
再来亿遍
哇哦！！！
这次一定
我去
你这不是家里有矿，你这是肾上长2矿啊
玛、玛瑙？？
做旧
不是正常人
刻刀后面不是有个槽吗
币已投！再接再厉
一键三连走起
领域展开！
通电之后会不会着火
破壁机可以吗
这个2块？
俗称做旧
强强强
made in china
绝了
美
首页通知书！！！
玛瑙？？
叫华夏服，自信点
好好看啊啊啊
欲责人，先择己
好牛啊
血本
牛
和十三余联名了
皆费钱
好帅！
不我不熟
谢谢才女姐姐科普！太漂亮了。
太美了
 二氧化硅
没文化的我看成了睡刀
？？？我买饰品都不想让它氧化
必须三连!
日本人故意的吧
青金石永远的神
为什么这个视频总加载不出来
鸾凤和鸣
很难不三连啊
家里有矿
我就是懒惰的，能坐着绝不站着，上班就摸鱼
所以说在现在不兴的原因，是因为成本太高吗？
高端
那个刀片后面的那个就是用来掰的，用那个缺口一卡住刀片儿一下就下来了
我记得本草纲目有记载！
这副画光成本就好奢侈啊！还不算人工
太惊艳了
看见了遇见神鹿的同款汉服哈哈哈
我就知道你不是正常人
金钱的味道
这视频做得好好啊！！
和服不是唐朝的？？？？
矿石颜料很贵的，又是瞻仰有钱人生活的一天
我是05级的，当年报了岩彩但没招起来于是我被分到油画系；大部分同学是不懂，小部分同学是觉得太贵；太可惜了
您
懂了，我这就投币
全程关注大脚趾
这扫下来的也都是钱啊
厉害
金钱的味道
感觉我在学化学
这视频质量，没有百万说的过去？
这怎么投币啊
放肆亿点点
帅气逼人
爱了爱了
我直接三连
三连了
好酷！！！
？c就不能好好看吗？偏要杠
好像芝麻糊，我好饿
刮刮乐？
好淡雅的颜色
已三连
这就是壁画啊，听半天岩彩在那懵逼
真·家里有矿
每一种都是价值不菲。
韩:快申遗，快申遗
嗨，我连三四块钱的颜料用的都是小心翼翼的。果断放弃走画家的路。
你过不了国内那些酒囊饭袋的关，就永远无法挽回劣势
哈哈哈哈哈哈哈
非凡人所及
是
支持
为什么要责人？？？？
牛啊
太有才了，三连了
我DNA动了
爱了爱了
新岩回收计划
什么？才七成？！
贵了
三氧化二铁......不是这样读吧
家里有矿
古时写字用黄纸，雌黄用于修正改字，信口雌黄就是这么来的
天哪天哪，bgm一起感觉立马有了，我浑身立马发麻
大气
NIUBI
亿术家
家里有矿山呀！一堆
穆夏!
好好看啊
首尔以前叫汉城 你就想吧
碱式碳酸铜
刮下来的是钱啊，回收再利用哈哈哈
韩服是个什么玩意
火钳刘明
低情商：做旧。感情上：百年风霜
防火防盗防韩国
太强了！
理论存在，魔法开始
不三连我觉得对不起材料
哇塞哇塞哇塞哇塞哇塞
哇塞哇塞哇塞哇塞
我的妈啊这物理化的要好啊
好费钱啊
哦哦哦哦哦哦哦哦哦哦哦哦
我擦我擦
好看！
我的天天都
土豪金啊哈哈哈没事
哈哈哈哈哈哈
果然家里有矿啊
鞭炮都不让放了，还传承个屁啊
这话有道理
太厉害了
大佬
灵性脚拇指
不是发音相近是一模一样啊
只能说~有钱
主要文化太多
这还不一键三连?
投币回血
您！！！
竖屏投币可以先点转发就有啦
就这？
碱式碳酸铜
说真的我们的文化断断续续的从来没有传承过那些汉服只是在壁画借鉴的
百子湾，苹果社区
三连奉上
大哥不好好看路啊（手动滑稽）
哇撒
太绝了，再看一遍！
弹幕这么跟
太顶了
都是白花花的银子呐
家里有矿
有钱！
我要这币有何用！！！！！
帅
华服挺好听的诶
天！画个画还要化学好
运镜绝了，小姐姐，我三连了
信口雌黄，咋没有
好漂亮！
哇哇哇
哈哈哈
银不贵的啊
厉害
开始附魔了吗
头皮发麻
真厉害
Jerry
你不正常…
建议直接骂日本人长韩国样
太棒了！！！
真行画
我不是正常人
我不正常
低情商：都是钱
家里真有矿
做旧？
做旧
膝盖不够跪，把我家狗拉来了
韩服就是韩服
不正常人
大为震撼
厚涂
豪图
我记得有颜色是铜绿色。。。
量一大什么都贵
好想给你洗个脚
你有点小牛！
你有点小牛！
你有点小牛！
你有点小牛！
你有点小牛！
你有点小牛！
你有点小牛！
你有点小牛！
哦吼
同款碗
好好看
这不是瑶瑶？？
这不是瑶瑶？？
学过矿物学的我感觉很赞
这把睡刃就是把不能接上的刀，不管用什么都没用，本就落后，以前有苏联，现在靠自己，肯定不行
韩服根本就是伪概念吧，明明就是朝鲜族服饰
牛
我想知道这幅画能卖出本来吧
太美了
现代科技和岩彩配合，如虎添翼啊。
别教韩国人。。
别教韩国人啊
我要这币有何用！！！
太强了
哈哈哈哈
美
《加碘》
逐渐懵逼
沥粉贴金
虽然是半成品，但还是想说一声，好美
我有同款碗
太牛逼了，不管是剪辑还是画
两个币不足以表达我对大佬的敬意
这画称斤卖
好美
属于艺术家的不安分的jio指～哈哈哈
你还是做了？
果然数理化走遍天下啊感觉学啥都有它们仨的基础……
总之就是需要太多钱了
哈哈哈哈
哇哦
真家里有矿
哇哦
面对专业人士 我总喜欢献上三连
真棒
卧槽雌黄
卧槽
巨贵
贵
画这种画，绿松石都算是普通染料了
莫奈！！
镇站之宝无疑了
一副这种岩彩画就要上百万，小的也要几十万，染料太贵了
《便利蜂》
绝了
绝了
大户人家
很难不三连
哇我发现了什么！
卧槽
卧槽
天哪
所以……你不正常？
那可太放肆了啊
哇！
有米
我等不配见这种艺术品的诞生
太强了
您
学好物理化
刮掉的都是钱…
藏狐
藏狐
三连
承包大脚趾
你不要穿白裤子啊啊啊！！！！！
一键三连
好看！！
这和唐卡是不是一回事？
突然觉得这副画好贵啊
绝了！
果然贵的都用来画画了
《亿点点》
支持
ohhhhhhhhhhhhhhhhhhhhhhhhh
绝了啊啊啊
三连了
记得戴口罩哦
啊啊啊啊啊啊莲羊老师！！！
画的整体性挺好就是脸上色彩差一点
好有钱呐
画岩彩和唐卡的人都很牛
第一次知道这个up的时候是看我住的时候
破伤风粉
亿点点
哈哈哈哈哈哈
这么大，金钱的芬芳
绝了
传统油画颜料也基本是矿石
很多矿石有毒 有辐射！！！
这女的太爱装了
颜料是在闪吗！！！
这画感觉，好贵
哇哦哦！
你这壶好便宜
铁粉直接加不会氧化吗
白嫖失败
厉害
颜波睡没睡
唉，只怪自己才疏学浅
三连！
她想教會我們
太好看了
这不是文科么？
学不好化学的画家不是一个好的服装设计师
为啥要刷一层铁锈啊，好上色吗？
贵了贵了
钱
一点点？
求BGM啊啊啊
这画 好贵啊
就冲这句话，三连了！
灵活的脚脚
三氧化二铁也是氧化铁
勿ky
头皮发麻
这个bgm，我的歌单!!!
还以为我网易云开了
可以
这次一定
放肆的奢华
是一样的 字都是一样的
其实金箔也不贵
请问我用这些颜料杀人他会破伤风吗？
家里有矿
好酷哦
白嫖失败
不是穷人学的专业
扛旗，三连
这次视频太带感
这次剪辑，拍摄，BGM太配了！
好看
（亿点点）
怎样可以买到莲羊大师的画作？一直想买一副画放家里，一直没看到有眼缘的，今天看到莲羊大师的画作，直击灵魂！希望有幸收藏一副
简单个屁，因为不能混色所以需要一层一层叠上去画
哇塞！
“文化的传承或有时代的制约，文化的传播确是人人皆可为”
这bgm配的真好
火钳刘明
这币在我手上有何用
您
牛蛙牛蛙
这…直接打印得了
好可爱
银不贵？
没钱连学习的门槛都过不去 更别说学会
看来学岩彩得家里有矿
淦！太棒了我太爱了！！！！
cool
我靠，这画也太贵了
看了一下，这……一毛一样啊
高级
论化学的作用
。。。化学无处不在
美美美
火！
优秀传统文化能增强我国文化软实力，往大了说，姐姐你很伟大！
一模一样了属于是
烟绯。
这就是天才呀
十二班的来投币了
牛逼
穆夏即视感
这句话真的好 
锈啊~
都tm的投币!
真好
让我来证明你开了弹幕
哈哈哈哈
哈哈哈
神仙
莲羊老师好攻！
二刷，已三连
脚丫子出镜
Pali Pali
啊啊啊啊啊！
偷国人就喜欢碰瓷
目之所及皆是钱$_$
好想吃
真好看
名曰，浮世绘
兔子：火力不足恐惧症，搞艺术救不了中国，素质建设形同虚设。
贫穷限制了我的想象力
这个镜头好喜欢
真正搞艺术的其实还是少得多
这罗马音一模一样呀！
自带珠光电气石！
哇塞！都是钱！好高级！！！！！
牛哇
雾窝！！！！！
这视频做的太好了
觉了
一键三连，强烈支持
撒钱
大佬
可恶！！
低情商:她不正常。     高情商:非常人可匹敌。
卧槽真的好好看！
好贵啊
辛炎
笑死，这些人是看不懂什么叫欲责人，先责己吗？
燃了！
太牛了
同志们不要忘了，我们的中华文化底蕴十分深厚
“在向前探索时，不要忘了回头看看”
画风很日系啊
牛呀
好好看！
羊羊太绝了！
一般
。。
。。
好美!
瑶瑶
家里有矿，
牛
这是正经岩画教学视频吗
好特别！！
这已经不是贵不贵的的问题了
这颜色，绝了
一只有灵性的jio
所谓的“韩服”完全是现代抄袭漢服的包装产物。历史上只存在朝鲜服。
漂亮！
这个剪辑和BGM也太棒了！！！
真的太惊艳了
666
脚趾头快乐摩擦
好贵的画……
确定2块钱？
绝
玛瑙……
真点儿家里有矿啊
银箔啊！
这次一定！！！
扣下的都是钱
高级~
韩国传统服装是漏奶服
哈哈哈哈哈哈哈
求问怎么投币？？
赶紧投币吧
这画绝了
不是发音相近，这不是一模一样
太太不该只有12万粉  太棒了
bgm是啥啊
《亿 点 点》
睡刃出鞘，666
我天绝了
逐渐不正常
好美
CHINA
十三余排名！！！
这刮下来的都是钱啊
啊在抖音上也看到了就觉得高质量 b站上果然有
好看!
画个画还要学化学
我最近也在学岩彩
厉害了
偷国人故意的
这个黄色好好看
在发光诶
茶话弄的“瑶台月下逢”
好像石灰
亿点点
哇哦
这画值钱doge
爱了爱了
化学的艺术
友友们 这是什么溶液呀  学渣求助
今天美术课看了这个视频
抖音上刷过一次，这次又在b站上刷到了
“最好的都用来画画了”
教练我想学这个
同款水壶哈哈哈
华山铭BGM
《正常人不会做》
太燃了
呜呜呜呜呜呜呜呜呜我真的好爱化学
好美！
好的等我把房贷车贷还完就搞文化
再来一个币
好厉害
好牛
高中电化学
是制乙炔的那个吗？
有幸在抖音刷到
太好看了吧！！！
哈哈哈哈
真家里有矿
某国：教练，我想偷学这个
偷国在线申遗
谢谢阿婆主发扬我们的文化
银箔会不会是这堆玩意里最廉价的…
太牛了
666
666
好美
厉害厉害
为什么古代的仕女图都是单眼皮，到你这就变成双眼皮了
好漂亮
三氧化二铁本来就是氧化物
我今天在ks上和b站各全推刷到过一次！！！！
哇哦
牛哇
金瀚
牛逼
牛逼
BGM：Pili
！！！！太棒了
bgm惊鸿吗！太配了！
为什么不直接用赤铁粉
发音相近，意思不变
主要是韩国不要脸，取这么个名字当国名碰瓷
666
这是民族认同感，中国的两个省而已。我们要维护祖国领土完整。
感谢我能刷到这个视频
银一克几块十几块钱
好看！
读  三氧化亚铁
金钱的气息
正本清源！
帅气
有一种贝母的那种感觉
绝了！
大户人家，矿主
你的壶24块吧
太厉害了吧！
钱
睡刃
绝了
这个芝麻糊是南方牌子么？
铜锈是水合碱式碳酸铜哦
哇
好美好美好美
同款热水壶
三连了
？
没人吗
学地理的告诉你，水晶玛瑙雌黄不怎么贵
《简单的化学》（bushi
这腿！
甚好甚好
哇
噗
好棒！
卧槽
贵的都拿来画画了哈哈哈
关注了
 一定要加水印啊
瑶遇见神鹿
太牛啦
朝鲜服饰，硬要叫韩服来碰瓷汉服
投币
也就只买得起这壶了
.0. 0
pili
这波稳赚不亏
前面的，我比你强一点，我不仅买的起壶，还买得起盐
视频做得好好
哇 我在抖音刷到你了 没想到在这里也刷到了
wow
化学人狂喜
最好的宝石都拿来画画了
加油
为啥首页有了通知
勇闯无人区
妈沫！！！
好家伙
哈哈哈哈…笑着笑着就哭了
BGM是华山铭
果然都是家里有矿（钱）
好家伙，那些损耗都是钱……
真的家里有矿
up虽然是艺术人，声音却很理科，听得懂，爱了爱了
此时某化学课代表小声默念了一句：“我不是正常人”
如果和那些颜料比，银箔简直不要钱
好家伙，想当个好的艺术生必须学好化学
ohhhhhhhhhh
寒国：我来了思密达
什么叫上下五千年
我韩服王者
配乐好棒
这不是我看的第一个岩彩视频
铁板水晶粉
卧槽 好美啊
鸡皮疙瘩起来了，我们对自己的文化了解真的太少了
绝了
汉服和韩服中文发音也很接近
这个视频是什么视音盛宴！！
哇靠 谁鸡皮疙瘩了
我们的口号是
学好数理化
都给爷投币！！
绝了绝了
我的壶学不好
BGM好听
过于放肆了
像水泥
银箔其实没想象中那么贵
卧槽太强了吧！！！
同款
？突然开始上课
卧槽！
火钳刘明
好帅！
汉服是满清剃发易服令人为断代200多年，责谁？
真•家里有矿
真丶家里有矿
钱啊
盗版的永远不如正版
要通风啊会缺氧
wok玛瑙
岩彩画成本好高啊
wok这还得有化学基础
哇！！
我也想学
绝绝子
沥粉贴金
传承中华文化，好！好！好！
我妈也这么复杂？
三氧化二铁确实比较稳定
我滴个妈嘞，简直是逐渐高级
真的是家里有矿啊
之前的电影«无双»里那个人就自嘲自己画画像搞化工哈哈
有毛病？？
太棒了！
牛逼
太厉害了
突然开始化学
真實，自己就是模特。拿自己的手做模特
铜绿：碱式碳酸铜
百万制作
牛！！！
谁看了不说一句牛逼
美工刀刀片可以掰，但是一定要小心手！
血刃？睡刃？
牛批
我看到了一条裙子，好像是遇见神鹿。
好费钱哈哈哈哈哈哈
这个碗我有同款
同款芝麻核桃糊
感觉好复杂
我嘞个去
便利蜂打钱！
有亿点贵
十三余！
已投币加油
必须三连！！！
最后一个币，投了！
！好家伙这不是我小时候学过的吗
银子甚至比有的口红便宜，真的
好想知道这技艺去哪学的
描着画啊，这谁不会？
ohhhhh
都是钱……
信口雌黄
学到了
我在想有没有人会问纯铁粉为啥是灰黑色
电气石好啊，贼好玩
奈何我只能说一句 卧槽
卧槽!!!
为啥我只知道四氧化三铁？？？
原电池原理
我天真的以为价格会降低……是我想太多
碱式碳酸铜
瑶你二大爷
卧槽
做旧啊，高手
好哇塞
水印呀！
看画！你来这个视频是来买壶的？
起鸡皮疙瘩了
剪得好好喔
这个视频我才在dy看过诶
我们在美术上看的这个！
你币有了
我刚在dy也刷到了！
牛牛牛
卧槽
在韩语里也是“汉”和“韩”同音，所以“汉医”被谬成了“韩医”
青磁太喜欢了
up 牛逼！！！
牛
还是全传播出去吧  反正也留不住  留住了也继承不好
十三余！！！
朋友们用蜡笔也一样的
跪求bgm
SiO2
一键三连支持
As2S3（指正）
吕硅酸盐
SiO2
绝了绝了
哈哈哈哈哈哈哈哈哈去
这画好贵！
牛niu
弹幕刷一波讲究好嘛
成本巨高
什么“韩服”明明是朝鲜服
《什么叫正常人》
一键三连了
好美好美啊，这是什么神仙姐姐
是矿石，当然不是纯的
好漂亮！！！！！！！
视频做的好好！
好漂亮的颜色
吸氧腐蚀
别吹祖宗了  别消费祖宗了
太牛了
火钳刘明
日本这个是叫浮世绘吗？
好强
国潮来也
卧槽太牛了
加油
支持国粹
俗称：做旧doge
哈哈哈
牛逼
画岩彩必学好化学
太有钱了吧这玩意家里没钱咋整啊
我不是正常人
这不比什么浮世绘强多了
cu2(oh)2co3
