谢你吉言
我怎么越看越不敢看了呢
借您吉言
哈哈
三连了
嘿嘿嘿，一个小时以前就查了分
高分，xdm，保佑
一本560开玩笑？
今年也很高！！
请收下我的膝盖
借您吉言
许愿高分
借你吉言！
:)今年更高，吐了
已三连
借您吉言
安徽文科生：请打开麦克风交流
我上辈子一定连环杀人，你们懂
贵州
借你吉言！
祝我高考必高分！！！
借您吉言！
借您吉言
已三连
本河南文科生祈求过一本线，上岸上岸
很高的分数很高的分数很高的分数
安徽文史560
已三连 分数不高回来找你算账
借你吉言！！！
哈哈哈哈哈哈一模一样
480三连预定
560冲冲冲
高一本线175分，谢谢这三年的辛苦
明晚明晚！
三连了，一定能上好一本
已三连
耶耶耶耶耶耶耶耶耶耶耶耶耶耶
华科！
借您吉言
三连保佑！
明天明天
已三连
借您吉言
冲上一本线！
家长一直让估分，笑死，山东根本没法估
哈哈哈哈哈哈哈
白嫖失败
大不了再来一年
qq了
祝我高分
借您吉言
25
压根没有答案
图个吉利
三连了不高拿刀砸你
浙江！！！
刚刚才看了分，哈哈
入职顺利！
炸了，刀你
借你吉言！一定高！已三连！
好耶！借你吉言！
辽宁人已经查完了
领取好运了
借你吉言
录取吧求求了
祝我高分，大家高分
白嫖失败
祝我高分谢谢大家
完 全 一 致
山西哭了啊啊啊啊啊
无法拒绝
三连了
祝我好运
领取好运
压根没出答案～～～
祝我高分！
已三连借你吉言出必还愿 拜拜！
借您吉言
已三连
已三连
祝我高分！
广东
借您吉言
白嫖失败
借您吉言
广东
今年估计比去年高20
借您吉言
借你吉言球球了
借你吉言芜湖
借您吉言
领取好运
白嫖失败已三连
得得得得得得得得得得得得的
谢谢谢谢
借你吉言！
可恶，白嫖失败
三连了
已三连，借吉言
都高分
借您吉言
已三连，借你吉言
太真实了感觉就一直在改教材
白嫖失败
可恶，我信了
耶
借您吉言
已三连
已三连，借您吉言
成功骗到三连
果断三连
一定成功
加油加油！
兄弟们，已经在专升本的路上了
祝我考好！！
许愿我心仪的学校
耶！
是我了
今年他妈高的离谱
借您吉言啊
哈哈哈哈哈哈哈
我信了，三连了！
万事皆顺
求求了高分
已三连
让孩子上大学吧
大家高分
借您吉言
加油
已三连，借你吉言谢谢
就是今天了
像极了当年我高考的样子，目前研二，加油哦学弟学妹们
借你吉言。
反弹
安徽：我好像听见有人说低是吗？
已三连 祝我好运
已经三连
云南文科565
我发誓真的不是我要给你硬币，是我口袋太满了，没地方放，可恶，给你了
笑死
内蒙古一本线418
陕   西
谢谢谢谢谢谢！！
太真实了
借您吉言
祝我浙江的烟火姐姐加油
已三连
已三连
河南理借你吉言
三连献上
太真实了
，
云南文科分数线涨20
借您吉言
借您吉言
已三连
河北
借你吉言 
已三连，借你吉言
借您吉言
草
已三连
安徽:你说啥?
安徽文科杀疯了
接您吉言
借您吉言啦，谢谢
求好运
一定一定一定！！！
借您吉言
借你吉言，一定三连
好我连我连
今年才432
领取好运
祝我高分
山东
俺也一样
真•河南考生
已经续上了
山东人表示不低不行
借你吉言
哈哈哈哈
已三连
求求了南京大学！
哈
祝我们成功
领取好运
借你吉言!
真实
借您吉言！
借你吉言，球球了
借你吉吉
已三连，借你吉言
大家好运来
已经改了555
借您吉言
我就是下下届
马上三连
三连了
领取好运
白嫖白嫖，我命由我不由天
草
三连了
我一点能考好
接你吉言真的
好
祝我高分
山东新高考有点慌
我的妈呀我连二百五十分都不到
借你吉言，借你吉言，借你吉言
白嫖失败
ohhhhhhh
果断三连
已三连
白嫖失败
上岸上岸
已三连
内蒙狂喜
祝高考的同学们都考上理想的大学！
借您吉言
夺笋啊，迫不得已的三连
高考上岸
云南文科太难了
果断三连
承你吉言
三连了
三连了
已经三连了
我们就是下一届改
好运好运
祝我们成功
三连了
上辈子连环杀人，这辈子安徽学文​
！可以的
早已三连
浙江？
都能上大学，就是好坏而已。。。
三连了
真实
借您吉言
马上连
耶！！！！
三连了
求求了比我预估的高几十分
借你吉言！！！
吸吸吸吸吸吸
这次一定
河南的新高考都推了3年了， 今年还要推
分低都低，有个屁用，位次在那摆着呢
上辈子杀人放火，下辈子安徽学文
三连了
哈哈哈哈哈
已三连，一定上岸
广东极喜
广        东
借你吉言 果断三连
已三连
祝我高分
借你吉言!
借您吉言！
借您吉言
哇哦
今天12点出，瑟瑟发抖
是本人了
加油
借您吉言
借您吉言
空军空军
白嫖失败
四川文科一本541，理科510……走不出大山了
真实
你三连有了
河南考生已经代入
这次一定，求求了
考上了！！！！！！
祝我高分
好运
陕           西
求求了
压根没发答案
一定要上一本线啊球球了啊啊啊啊啊
已三连
领取好运
这句话原本是，上辈子杀人放火，这辈子山东学文
祝我好运。
上辈子杀人，这辈子安徽学文
已三连。借你吉言
立马三连
一段线以上，借你吉言
已三连，借你吉言
好呀
已三连
三连安排
已三连
祝我高分
祝我高分
上辈子杀人湖南学文
三连了
保佑我
浙江
就是今天了
借你吉言！
借你吉言
高分一定！
借你吉言
我本人
真实
张一本一定考上
浙江哭了
领取好运
已三连
祝我好运
祝我高分
借你吉言
已三连
480球球了
湖南
我就是下下阶
笑死我是下下届
江苏
湖北今晚出
一定要高分啊!!!!!
领取好运
翘
求求了 双一流上岸
三连了谢谢您
已三连
笑死，浙江永远都是600一本，哭了
就奔你这句话三连了
你忘了湖南？
安徽分数出的早，幸好我不是高考生，但我是中考生，幸好七月二号才出成绩，但我连分都没有估，幸好我考自主招生已经提前录取了
保佑我高分
借你吉言明天后天大后天中考加油
真实
对
冲冲冲
借你吉言！祝我高分！
祝我高分！
考了662
500
已三连，借你吉言
浙江现状
借您吉言
跟我们一样哈哈
已三连
上冲冲
你币有了
就离谱
还有一个小时
借你吉言！！
河   南
已三连，借你吉言！
湖北即将上岸
已三连
河南
求求了
已三连，希望能来还愿
2021本科上线！！！！！！
借您吉言
上500啊
接你吉言
上了上了
祝我高分
已三连
三连了，求上一本
山东：？？？？
一定成功
上六百
640求求了
过线过线！
借你吉言，中考查分比估分高20
借你吉言a
三连三连
山东
谢谢，三连了。
少壮不努力，老大借吉言
借你吉言，三连交了
是我了
求求求
耶
福   建
已查分高考生前来围观
ohhhhhhhhhhhhhh
湖南
狂吸
三连必须
还有十分钟
三连
沾沾喜气
我高考成绩会好的
今年是赋分的，都不奇怪
安徽卷死了
三连了
我三连了三连了
青  海
三连了！
三连了
求求了
狂吸
我投了2币但没收藏
借你吉言
没考上一定是因为出分了才看到这个视频
直接三连
已三连
借您吉言
h
高分上岸
你币有了
河北
可恶我也信了
暨南大学球球了
三连了
三连三连
一定上岸
求求了
承你吉言
已三连
550   求求了   湖南考生
浙江
被迫三联
祝我高分
啊啊啊啊啊好紧张
已三连
670球球了
给老子上520啊啊啊啊啊啊
借您吉言！！！！！
高三打基础，高四985，高五清北复，高六命题组
福建
已三连，借你吉言
求600分
超一本超一本拜托了
已三连
下下下届不知所措
530求求了
借您吉言
借您吉言
已三连，求求上个一本
加油啊
我就喜欢这样老实巴交的up
借您吉言
明年再发一次，可以各种套娃哈哈
赶紧三连
已三连
三连了
借您吉言
好活
求求了让我考上南京大学
已三连
接你吉言
三连了
领取好运
山东
人生第一个三连，祈愿和她一起上八一
530或540求上天了
求求了 已经三连
谢谢谢谢
985，985
已三连，借你吉言
哈哈哈哈哈
安徽直接起飞
兄弟们，都高分
祝我考好！
耶！
福建拜托了
已经三连 领取好运
江苏
白嫖失败
上岸了！
一本啊啊啊啊啊啊
一本啊啊啊啊
领取好运
567！
必高分
三连了
贵州笑笑不说话
yeah！
山    东
吸吸吸吸
已三连
同广东哈哈哈哈哈哈哈哈哈哈
压根没发答案
借你吉言，祝我高分！！！
已三连
已三连，借你吉言
青海真相了
已三连，希望中考也应验
借您吉言
已三连
 白嫖失败，借你吉言
浙江
三连了三连了
一定要上500分鸭
谢谢谢谢
学弟学妹们加油呀
三连了600分球球了青岛大学求求了
福          建   
三连，借你吉言
祝福我！！！
山西
借您吉言
领取好运
福 建
沾沾喜气
己三连，借你吉言！
湖               南
高分高分借您吉言！
明后两天中招。
谢谢
上560，求求了
三连了
借您吉言
求你了
云南省文科一本线再创新高，是要让全大山的孩子走不出去
借你吉言
已三连
三连了
借您吉言
祝我高分
借您吉言
三连了，可恶
福建
三年
一模一样
高考上岸
三连了 三连了
河北
三联了
借您吉言
已三连
借你吉言
好运锦鲤
hhhh 万事如意
耶，上岸了
江苏今晚
已三连
已三连
借您吉言
哒啦啦啦哒哒derder
三连了，查分加油
上辈子得罪全宇宙，这辈子河南学文
已三连
上岸
耶————————————————————！
这届低，让下一届怎么办(Ｔ▽Ｔ)
已三连
已三连
祝各位高分
冲这句给三联
耶！！！
被迫三连
祝我好运
650!!!
已三连
借你吉言！
对
求求了
领取好运
你好快呀
我过了一本线45！！！！
我过啦一本线45
耶！借你吉言！
三连了
达拉达拉～
已三连
借你吉言！！！！
已三连
湖      北
这次一定
浙江
都考好都考好
被迫三连
已三连
上辈子连环杀人这辈子安徽学文
直接三连
求高分！
借宁吉言
宁     夏
已三连
求求了过五百
保佑
黑龙江省理科415一本线
三连了
浙江
上辈子连环杀人，这辈子安徽学文
湖南四点
借您吉言
三连安排
球球500
借你吉言！！！
求求啦！！！
求过600！
借您吉言
480求求了
已三连
已三连
330求求了
借你吉言，求求你让我上500
借您吉言
吸吸吸
领取好运
‘’
已三连
湖南求求了
高分上岸
我要一本aaa
这。。。正好我们初三这届
河南河南啊啊啊一定要低啊啊啊啊
570
安排啦
已三连
已三连
5610+
耶耶耶
求求啦
已三连，求好运
三连求高分！
一本上岸！！！
一定上一本！！
580
已三连
三连了，不过中考算不算
这次一定
山东
我知道为什么三连这么多了
今晚我的欢呼声
谢谢
是我了
湖南五点半出现在是五点 半个小时后我来
借你吉言
三连了三连了希望中考过
已三连求求了让我上岸
三连了
三连了
江苏理科本一线501
借您吉言
湖北
祝我高分
祝我高考有个好成绩
已三连
借你吉言！！！！！
已三连
中考生借你吉言
已三连
我和她都六开头
希望高分
560+求求了
600
480+球球了
一本求求了
借您吉言
三连了，明天来还愿
已三连
求求了！南京大学
借你吉言
下次一定！！！
已三连
被迫三连
我不用高考，所以不三连了
广东！！
已三连
湖南考生已被遛一下午
吸吸吸
借你吉言，三连求高分
三连了，希望能考上我理想的大学
哈哈哈哈哈哈哈哈哈哈哈哈哈
河北
.
哈哈哈哈哈哈哈哈哈哈
上岸上岸
借您吉言
已三连
借您吉言
希望希望
6666
许愿600分，必还愿
湖北
祝我成功
好耶
三连了
600+
已三连
福建
已三连
接你吉言
三连了
借你吉言加油！！
河北求上605，今晚出
明天还愿
三连了
我要上岸。理想大学
一定要考好！！！！
已三连
已三连
过五百吧
吸吸吸吸吸吸
哈哈
借您吉言
550求求了
600 600求求了
浙江无疑
哈哈哈哈哈哈
三连有了
三连了
少壮不努力，老大借吉言
南京大学的那个别走！以后我们做校友！
借你吉言！
三连已给
已三连，今晚十点还愿
三年保佑
已三连了
已三连
505球球了
430保佑
广东现状
600求求了
确实没看
浙江考生在线祈福
这次一定，投了两
已三连
没错，压根没看
借您吉言
还愿了家人们
已三连
已三连
明天广东
已三连
借您吉言
cucn求求了！！！
啦啦啦
本科过线
海南
保佑求过！！！高分高分
550许愿
谢谢吉言
河南学文的别走，我也是【哭死】
已三连
改教材的23届哭了
已三连
真实
三连了，up保佑！
祝我高分
祝我高分
祝我高分
让孩子上一本线吧求求了
湖南
已三连
已三连
三连了，借你吉言
压根没有标注答案
三连了，保佑
借你吉言！
祝我高分
这次一定
已三连
求求了考上本科
湖南泪目
借你吉言！！！
借你吉言
560+求了
ildild
已三连
祝上岸
借您吉言
借您吉言
今年更高
谢谢up
我是最后一届
三连了
三连领取好运
福建
我直接看哭
内蒙一本418二本301
已三连
直接三连，球球广西文科给三区的孩子上个大学吧
610+求求了
湖南上500求求了
三连了
以三连
借你吉言！！！！！
已三连借你吉言
拜托拜托
谢谢，三连了
借你吉言
借您吉言！！！
浙江考试求求了，一定要上一本
今天出成绩好紧张，什么我大二了，那没事了
湖南
球球了一定要过一本线啊
经典、
接您吉言
吸吸吸，冲冲冲！！！
借你吉言！
480求求了
吸吸
已三连，借吉言
考不好我来找你
720俅俅了
广东考生25号
哈哈哈哈哈
借您吉言
600
600分球球了
今晚球球了
求求了
河北
成真 三连呢
借你吉言！
600求
已三连
求求！求求！
已三连
借你吉言
山   东
大专兄弟们一起啊
上一本线求求了
560+，求求了，三连都给你了
已三连已三连
已三连
一本球球了
浙江千万得是这样啊
460求求了
400求求
借您吉言
借你吉言！
北京林业大学。
求求浙大，三连给上！！！
一直不懂这个原作是啥
求求了12万名
安徽学文科 大专直通车
三连了
借您吉言
借你吉言！
求求了
求求求求
520+求求了
你三连有了。这次一定
搞砸了回来刀你
已三连，借你吉言
借您吉言
已三连
球球521+
500+球球了
高考成绩上600！！！
山东考生哭了
三连，求上500
狂吸
我们这届改。。。淦
白嫖失败哈哈哈哈哈
本科求求了
被迫三连
保佑上岸
500+求求了
借你吉言！！
河南文科一本线558！！！
2021本科上线
说的对
在说浙江？
湖北的表示很慌，今晚12点出成绩
沾喜气沾喜气
过一本求求了
耶！
被迫三连
啦啦啦
吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸
笑死了
好
福     建
求求了考上理想大学！！
压根儿没答案！
求求本科线求求求求求求求
哈哈哈哈哈哈哈哈哈哈哈
借你吉言！
一定要如愿，
533
630
已三连
已三连
明天（苦笑
已三连
求540以上
已三连
借你吉吉
不得不给三连了
600+吧如果真有上帝
借您吉言
借你吉言 
好好好
已三连
这不给个三连？
三连了
600求求了
求求了求求了
过二本线，一定要过二本线
已三连
保佑
河南专升本医学原地去世
耶耶耶
许愿上二本
已三连，必上600
必上600
河南：我怀疑你在说我？
明天来还愿
明天查分，但愿如此
已三连
牛
高考650！
三连了
三连了
三连求高分
希望有个好分数
中山历史系！！！
求求了640
三连了
可恶，白嫖失败，必须三连
真实
河南愤怒
550求求了
求求求500
已三连
已三连
加油！
三连了三连了！
借你吉言！！！！！！
三连了
祝我好运
430保佑我
借你吉言！
山东学子拔刀
明天实现了还愿
分一查，我废了
已三连
求稳过500
借你吉言！！！！
已三连
yeeeeeee！
浙江
河南理科一本518
三连了啊
草
已三连
那绝对是河南了
借您吉言！
黑龙江二本线280
以三连
真实
三连了，两个小时后还愿
没有
谢谢你
河南考生路过
接你吉言
吸吸吸吸
掩  耳  盗  铃
不好意思我们正好是下一届改.....
上岸上岸
三连了
600分以上必来还愿
浙 江
借你吉言
已三连！！！！
借你吉言！
已三连
瑞思拜
三连了
已三连
男人的快乐哈哈哈哈哈
一本线过过过求求了
山上的笋都被你夺完了
giao河南最后一届老教材……
湖北
580求求了，一键三连了
山东考生本科拜托
求求求
三连了
来个什么样的本科都行求求了
湖北
已经三连，借你吉言
江苏
这次一定
高分高分拜托了
求求，我也要高分 ！！！
金！榜！题！名 ！
哈哈哈
一小时九分钟倒计时
已三连！请求分数上612！！！
广东
已三连
借您吉言！！！！！！
已三连
480！
已三连
广东！
已三连
已三连
630求求了
湖北加油！
超一本140+求求了
借您吉言
吸吸吸吸吸吸吸吸吸吸
安徽:文科敢来不？
561达到了自己的目标
祝我好运
出分了，没机会了，下次一定
接你吉言
河北
借你吉言！
宁大或者550球球了
下一届的脏话输出
三连了
陕西理科528
600求求了
借你吉言，祝我圆梦
健康食物的话
已三连
接您吉言
已三连
加油加油
求过一本线啊求求了
能考好，能有个好成绩，一定，正在查分的我，表示很慌
借你吉吉
已三连  借你吉言
已三连
已三连
必一本
查分不高回来撒了你
已三连 领取好运
三连了三连了
哈哈哈哈哈
三连了
今年江西文科线更高
笑着笑着就哭了
祝我高分
河    南
球球了560560
保佑明天！！！
借你吉言！！！想上本科呜呜呜
上岸呀 拜托了呀！！！
211求求了
三连保佑
已三连
一本啊啊啊啊啊求求了
三连保佑
你币有了
安徽文科一本分数线560，直接绝望
三连了
求求了，中考考上海德公费生，3万奖学金
已三连
保佑我让我知道600以上的滋味吧球球了
借你吉言吸吸欧气
我吐了
借您吉言
借您吉言，已经三连
广东
已三连
三连求高分！
已三连
湖北考生要被系统演傻了
哈哈哈哈，压根没对答案
已三连
500！
湖北
…我们就是改教材的那届…直接多学三四本书…………
547！
已三连
619
广东
我踏马来还愿了！成功考得理想成绩！
哈哈哈哈哈哈哈哈哈阔以
求求了500！！！！
550+
求求了
吸吸欧气
福建!
这是真的，看见答案绕着走
已三连
上岸！
河南文理一本线差了40分我吐了
600求求了！！！
刚查了，502
这次一定
已三连，领取好运
借你结言
真实
好紧张好紧张
三连了，一本线拜托了！
耶！！！
保佑保佑
来还愿了！！！
全国乙卷黑龙江理科一本降了四十分呵呵哈哈哈或或或或c
借你吉言了
好大学
这不得投币？！
上岸上岸、
浙江
一定考上
上岸上岸！！！
三连了
510
三连了
已三连，沾喜气
借您吉言
求求了求求了
高分
耶耶耶
444
三连了，求你了
山东直呼内行
起飞
 三连了已经
500求求了！
过过过本科线求求了
拜托了拜托了
07年有幸见证了一本线595
回来还原，河南599
540求求了
沾沾喜气
借您吉言
600+求求啦！
借你吉言，虽然是中考
已三连
许愿尽力靠向667
求求了
借吉言
保佑啊
三连了
愿我高考胜利
吸吸吸吸
浙江
已三连
已三连
三连保佑
500+
已三连
考上了！！！！！！
直接三连
直接三连
廣東考生的我沖啊
借您吉言
借你吉言
重庆大学求你了
211求求了
领取好运
中考
领取好运
中考借你吉言
已三联
已三连
已三连
已三连
三连了！借你吉言！！！
湖北
浙江冲啊
江西考生哭了
山东根本没出试卷和答案哈哈哈哈嗝
ililbililb
三连了
yeahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
上本科！！吸吸吸
完了
拜托了拜托了省排前600
浙江真的下下届改教材
秋秋我要上800+
已三连
江西考生太真实了
求上东南中学 保佑
580
复旦求求了 实在不行就同济吧
求求了，让我上一本吧
借您吉言
借你吉言，求求上四百八
已三连
哈哈哈哈
祝我金榜题名
已三连
600
543
球球了一定要上好点的本科啊啊啊！
已三连，还有四小时！一名山东考生
已三连
求求了
660求求了！
谢谢up
哈哈哈哈哈。。。。等等我好像就是下下届的
600！求求了
求求了上个500
上个500求求了
一本一本求求了
求求了，给个550
576！！！！！
借您吉言！！！！
600+拜托拜托
550求求了
三连保佑
622
祝我好运
三连了，一本求求了
云 南
已三连
哈哈哈哈哈哈哈哈哈哈
占个喜气
已三连
复旦球球了！！！
求求了
我过一本线了，我要去学医了
河南高二觉得高三好憋屈
确实
求求本科上线
浙江今天出成绩，求求了
三连保佑！！！我磕头了
上500求求了
借你吉言！
三连保佑
沾沾喜气
山东
已三连
求求了
加油
我也没对答案哈哈哈哈哈哈
吉言吉言
借您吉言
求求了550吧
一本求求了
每年一遍
借您吉言
三连保佑
过二本
630同求
山东
领取好运
三连保佑！！！
求求了
冲冲冲630
620，求求了
还一小时出成绩
求求了求求了，一本
保佑保佑，一会就出成绩了
求求了
已三件借你吉言
好家伙，山东刚看完就出答案了
广东已经考了好不好？瞧不起？
借您吉言
三连保佑
最后十分钟
压根没对答案！
少壮不努力，老大借吉言
没事大家都有学校上
笑死啦
高考要加油，
盼望500
愿自己圆梦北京大学 圆梦斯坦福大学
三连了
求求了640+
祝高分
三连500求求了
三连
572
已三连
600
yeah
我们学校扩招
hhhh
580求你了浙江考生wyh
580球球了
540+
借您吉言
博士已毕业，真怀念啊
白嫖失败，早知道就不点进来了
浙江考生加油
借你吉言后天小中考5号查分希望考好
球球了能不能两个都65＋啊啊啊
我没有白嫖！
浙江冲 加油
已三连，600+球球了
中考人来吸吸喜气！前程似锦！
下次一定
明天中考查分借您吉言
借你吉言】
600+跪了跪了
来还愿！我比估分高了36分！！！
笑死，我582
哈哈哈哈哈哈哈哈或或或或
大专秋梨膏
好运啊
祝中考考上好高中
借你吉言，三连了
已经三连！上学期考试好运！
谢谢 已经感觉考上了
借你吉言！！！！！！！！！！救救孩子吧！！！！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈
借您吉言
冲上660
已三连
事实证明我分不高呜呜呜
黑龙江比去年低四十
我585哈哈哈
阿福变小建人
借你吉言，明天120
哈哈哈哈怎么这么好笑
小建人让我失望了
很不理想，才考了548
三连保佑
没了没了
已三连
已三连700
520
求求了生物地理满分
吸
草
山东分低了
690
hhh
已三连
得得得得得得得得得
我特么是大专，
哼的歌是This girl嘛
我就是下下届
570
老天保佑中考分上440
此处歌曲： 《This Girl》 Kungs
 那个厂牌
603尽力了
借您吉言
哈哈哈哈哈
已三连
河南
求求了qwq
行知一年，幸福一生
已三连 高一点点就行了呜呜呜
安徽2022届考生就不能复读了
笑死，广东高了15分
山东600分来还愿了
总结：悲 喜 交 加
528
360
已三连
借你吉言，哈哈哈
已三连
570球球了
哈哈哈哈哈
好家伙
已三连
已三连，祝后年高考顺利
多年老番
600
借您吉言
我才初一，就不三连了
福建423
已三连
云南也开始改了
今年分数线真的低
一定要考上
已三连
已三连，求保佑！
ohhhhhhhhhhhhhh
已三连
借你吉言，已经二连，投币加点赞，收藏不要想！
已三连
已三连
广科球球了
借您吉言
要命我就是下下届
690满足了
一本报送谢谢
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
告辞 我一上班的
安徽文科生上辈子肯定杀人了
已三连
已三连
期末考拜托了
已三连
保佑
笑死我了
这个真实了
我信你一次
报考一万人，只招5000人
求求了749
江西理科本科线好低，才443
老教材最后一届的哭了
已三连
球球
借你吉言！明天数政物球球各80分
已三连
安徽510上大专
可以
男人的快乐
哈哈哈
云南565哭了
祝自己好运
求求了，中考给个600多吧
确实低
这次一定
"500,5500"
三连领取好运
真实
山东602
草
青海
安徽文科更高
你在内涵我
少壮不努力，老大借吉言
谢谢
21届狂喜
已三连
湖北
黑龙江490上211了
高三打基础，高四985
580
6777
借您吉言
保佑
球球了550！
喵的，搞得我现在生地会考更慌了·-·
哈哈哈哈哈
他们哼的小曲是不是one kiss?
笑拉了
已三连
借您吉言啊啊啊啊啊啊啊！！
祝我中考过570
借你吉言！！！
南京大学求求了
我220
借吉言
已三连
安徽文科笑了
上边的确实啊，就是我这届
借您吉言
好家伙
已三连
难道你以为我听不懂英语？你翻译的都是对的
我好像是下下届的……（笑容凝固）
借你吉言！！！三连了，考好了来充电
被迫三连
已三连了
期末80名啊啊啊
真实
安徽
借你吉言！
借您吉言
要三连给你，考好就行
浙            江
因为舍友都没在学校谈恋爱，所以才能上下学一起这么久
在下就是下下届。
609
操
我们学校最高考621，简直就是变态 
哈哈哈哈
已三连
高一同学默默流泪
下次一定
求求求
三连了
借你吉言！！！1
应景三连
哈哈哈哈哈哈哈
660
笑死我了
666
哦，。，，，，，耶！！！！！！！
估分450  实际550
夺笋
石牌!
哈哈哈哈哈哈
过几年再来
被迫三连
你这说的是山东省吧草
哈哈哈哈哈哈哈
查过了表示不为所动
哈哈哈哈哈哈
已三连
耶
已三连
估分低真实
280
白嫖失败
借您吉言
笑死我了
今年分数线比去年高了30多分。。。
你说低
完全
一查分就高了！
666
太真实了！
哈哈哈哈哈哈哈哈哎
安徽文科生:你说啥？
成功录取，前来还愿望
借君吉言
借你吉言
真实的故事
借您吉言
