牛啊
最一开始海灯节所放的宵灯是为了指引凯旋的将士找到回家的路
神鸦不佑，此身竟陨
恭喜你发现宝藏
兄弟们，由于制作的时候层岩地图都还没出，剧情有点出入还请轻喷
满江渔火，都为你点亮
千岩牢固
太细节了，浮舍拿着息灾
息灾！
「息 灾」
卧槽
但是宝你怎么秃了
tmd都给我记住了，血是红色的！
虽然根据魈的叙述 浮舍不是这样打架的
惨呐！
提一下，up画的早，那时候层岩消息不多
？这这这？？
扩散
哇酷哇酷!
哇，来了
《二创》
血居然不是绿色的！
不是天衡被压在大圣脚下
火钳刘明
太牛了
枪不对吧
500年前魈没参战，但制作时甚至没有500年前的信息，层岩都还没出
牛逼不说
我要这币有何用，为什么只能投两个
冷知识:浮舍不喜欢穿上衣
太强了！
牛哇
好强!
m的绝了
强啊
这表现力
啊啊啊，好惨
浮舍…
卧槽这质量？！！！！
500年前齐天大圣孙悟空被如来佛祖压在了五指山下，如今…不对，是原神的故事，那没事了
好，压力在次来到了官方这边
太帅了
我靠
太强了
哭了哭了
这是息灾！
浮生一刹，万般皆舍应天万念，千生腾达伐魔讨邪，百语述难弥弥思故，十方无怒金鳞化龙，独禹鸢鹏​
为国捐躯
跳起来叉膝盖？
战狂的骨杯
看不得，难受
牛B
魈和帝君不在层岩
您
牛啊大佬
这TM是二创？
金鹏大将——入阵！！！
千岩结阵，可御魔神！
恭喜你发现宝藏
哇去！
这种地方会有小女孩吗？
《二创》
这个镜头好震撼
《共饮之杯》（不是）
投币啊！！
息灾一直是浮舍的兵器
（海灯节为了让撕杀的战士不迷失 家与自我）
《二创》
此身后即为璃月....将奋勇，士争先，视死如归，不许寸步
哭了
战狂的骨杯
好强，关注了
火钳刘明
今我引灯，唯愿英灵勿歧迷
恭喜你发现宝藏
牛蛙
恭喜你发现宝藏
好，压力再次来到了官方这边
500年前各地都有灾祸，魈估计在其他战区
虽然但是  这个时间应该不会有小朋友在这里
这个面具……是层岩本的吧（悲）
高质量二创兄弟们，不用整的太专业(指剧情)
不投币我不是人
超  越  之  力
藤鬼
火钳刘明
恭喜你发现宝藏
这…末影人？
浮舍的面具？卧槽又刀我
阔以
让后人享受我们披荆斩棘的幸福吧
高质量二创强
上首页了
ED好
让后人享受我们披荆斩棘的幸福吧
雷夜叉手上的是息灾？
虽然但是，这个时间点只有浮舍一个在层岩
恭喜你发现了宝藏
恭喜你发现了宝藏
恭喜你发现了宝藏
恭喜你发现了宝藏
恭喜你发现了宝藏
牛的
恭喜你发现了宝藏
恭喜你发现了宝藏
恭喜你发现了宝藏
神仙
古时千岩军，列阵可敌魔神！
璃月的和平，是无数千岩军用鲜血换来的
漆黑灾厄的魔兽血应该是黑的吧，漆黑陨铁描述里有说
6666
泪目了
画的有点廋了
这个魈宝怎么看起来有点秃啊(doge)
大片既视感
圣遗物酒杯
好流畅。。
太厉害了！！夸夸！
我去牛。。。
千岩军与众夜叉拉怪兽下封印
我去。。。
浮舍的记忆吧这是，他把伯阳当成金鹏了
火钳刘明
都说了是二创了就别太计较
音乐气氛很强，强烈建议带耳机体验
朕的追番键呢？
虺雷之姿！！！！
二创
离谱
这淌下的不知是汗水还是将与人世离别的泪水呢
浮舍拿的息灾？
快住手这根本不是二创啊！
压力再次给到mhy
千岩长枪效果队伍里每有一个离月角色获得暴击和攻击加成几千个千岩君
杀手皇后·第三炸弹·败者食尘！
nb！
伯阳？！
二创别在意细节
好帅！！！
魈那个时候好像没参加
你大爷的米哈游尝尝我最后的黄金回旋
住手啊！这已经不是同人了啊！
息灾就是浮舍的武器
这是人类的落日（）
愿薪火相传，美德不灭
为什么会有小孩在战场啊喂
千岩军将士们，如今这盛世，如你们所愿了
我被创死了
确实厉害
好消息：条过半
个人感觉应该把魈换成夜兰的祖先因为这场战争魈并没参加
原来枪是这么用的（）
魔神战争七七不也是小女孩在战场嘛
tmd，没币了
可惜，并非凡人与仙人之间御敌的牺牲
出现了，混乱中的小女孩！
这个应该是浮舍夜叉失踪的那一战。不是层岩巨渊的那一战
再见了，守护璃月的英雄们
金鹏没来吧？
千岩牢固
真的好强
让厮杀的战士不迷失回家的方向。
正片开始
正常，又不是所有人都撤走了
还在地上呢
对不起我有罪，第一眼看成无垢巨人
千岩套的四件套效果是护盾增强，mhy七七八八的细节啊
雷：回去！村子有魔物绕进去了！
每个千岩军背后都有他们的妻儿
看评论区，制作的有点早。情报不足
真 渡鸦
凌晨一点327个夜猫子来证明
up开头有说做的时候还没过剧情，所以会有点误差
？？？
我去？
牛蛙
压力就没离开过mhy好吗
这也能蒸
这也能蒸？
蒸蒸日上
“孩子，不要难过，快快长大，保护璃月，守护我们共同的家！”
“身为千岩军，守护璃月，就是我们这一生至死不渝的使命！”
这TM已经算动画了吧
千岩牢固，重嶂不移！
现在压力来到了官方
愿薪火相传，美德不灭
太强了
千岩结阵，可御魔神！
很好了很好了
77
弹幕护体
其实浮舍是腾蛇太元帅，不是腾蛇大将哦
浮舍不是惯用老阴逼的方式战斗吗
腾蛇太元帅
魈的刺青真的是每个画手的噩梦
寂静岭？
彼岸花！
原本剧情不足，只能二创
是騰蛇大元帥
np
这真的不是虚化吗 有种爷青回的感觉
这真的不是虚化吗 有种爷青回的感觉
夜叉人均会虚化（doge）
！！！
住手啊这不是二创了！！！
加点打斗的音效会不会更好
恶战之后，满目疮痍……的景象
誓守国门，寸土不让
家人希望随军出征的他能平安归来，谁曾想，回来的只有一顶带血的兜鍪
可能是在后方避难的吧，偷偷出来找家人
有点EVA的感觉
太棒了
层岩是有好几个号废弃的房子，有一个还是废墟，矿业发达有村子
青空，汉字，读qing kong
曼珠沙华……
经典小女孩
愿火不灭，愿人如旧
原神的二创卷死我了
火钳刘明
超越之力是吧
泪目
刀剑神域友情客串（doge）
？？？
别刀了
这质量绝了！！！！！！！
阿婆主说了这是早期创作肯定有ooc的啦
这不火天理难容
华丽的特效，高级的刀子。
我超
卧槽~~大佬牛皮
摔杯为号！
挖槽
为什么能看到，因为旅行者他能看到地脉
三连了
住手，这已经不是二创啦
神仙画质
血不是绿色的吗
七七
我去给我看哭了
愿薪火相传，美德不灭
握草！
压力来到官方这边
你发现了宝藏
息灾就是大哥的武器，看背景故事去
看评论！
第三炸弹，败者食尘
浮舍的话应该用拳头
魈比荧高好多呢
宝你的花臂呢
质量很高
这也太强了
下一个海灯节，希望真的是能把在层岩巨渊的他们都带回来远远地看一眼
石蒜花
这就是我们和帝君的契约————不惜一切守护璃月
估计要火
官方：我让你二创，没让你创死我
好！官方压力再次加大
大制作
结阵战魔神
好家伙
好多禽肉
别别别
息灾！
仙神大战，这是七七吧
首页通知书
先看评论第一！！！！！
我，什么都做不到
这枪。。是息灾？
二创创死官方
鸡皮疙瘩上来了
火钳刘明
这币我必投
"·127890、/,MC0"
4   4分钟？？？？？
虚化?
魈和浮舍大哥
热知识：层岩巨渊上层区有人居住，还能看到房子
纯路人，这是什么热血番吗
干了这碗家乡的酒
这里的白光可以理解为浮舍催动罗盘强行挪移空间
官方失声痛哭
特效好棒
我直接先投币再看
？？？
握草握草握草
流弊……
息灾
什么视频都要cue身高梗，这个梗有这么好玩吗
？？？
魈好帅啊啊啊
我超，这质感，这镜头表现力
太强了
群星，汇聚于此
看哭了
恭喜你发现宝藏
这特么是二创????
逆天
虚？
ed原画：欠虐
二创？
啊这？
这叫《二创》？
前面的层岩巨渊那一战就是浮舍失踪的那一战，这时帝君可能还在海上打更难对付的牛马
这表现力！
战狂的骨杯
您
浊酒一杯家万里，燕然未勒归无计
太强了
跪了
卡莲，快救救他
住手啊！这已经不再是二创了！
乌鸦吃尸体的
息灭？
吹爆！！！
息灾背景故事提到的是夜叉用的武器
换个字体直接超神
太强了吧
息灾背景介绍是雷夜叉哦
你是想创死我？
先投币再看
此生已许国再难许于卿
这是二创？？？这么猛
官方不干活，二创来相见
冷知识，息灾前任主人是浮舍
关于二创创死我这件事
创死官方
蚌埠住了！
血斛
EVA个毛线
注：视频构思在2·7之前
石蒜
太牛了，这已经不是二创了
注意此时的浮舍已经失去了记忆 
“快带他们走！这里我顶着！”
“今天，我们就要兑现和帝君的契约了！”
魈竟然不插秧了，不科学
我的天这段太厉害了
太强了太强了呜呜呜
最后这里狠狠的破防了
Gae Bolg？（滑稽doge）
残阳如血。。。
千岩牢固，重叠不移
熟悉的画风
好想哭QAQ
他们是为我们而死……
绝了
这里说的是快去
千岩牢固，重嶂不移！
吉克耶格尔!
五百年前，降魔大圣        的大哥被压在层岩巨渊下
????????????????????????
你管这叫二创
千岩牢固
牛啊啊啊啊啊！
圣遗物—共饮之杯
当时魈没有上战场吧
音效太赞了！！
膜拜大佬
今天的风儿
千岩牢固 重嶂不移
千岩牢固 重嶂不移！
千岩牢固 重嶂不移！
千岩牢固 重嶂不移！
千岩牢固 重嶂不移！
千岩牢固 重嶂不移！
千岩牢固 重嶂不移！
腾蛇太元帅！入阵！
浮舍冲啊！！！
仙众夜叉！誓死守护璃月！
不！！！！！
燃起来了！
三连了，太棒了！
今日与诸君共饮此酒，上阵杀敌，当所向披靡！
申鹤专武
致敬！
千万别学崩三，都搞了个英雄们的葬礼了，全部人都要死个遍
千岩牢固 重嶂不移！
千岩牢固 重嶂不移！
恭喜你发现宝藏
恭喜你发现了宝藏
原力喝酒
看见魈我可就不困了
厉害
千岩牢固 重嶂不移！
拨浪鼓唉
古时千岩军，结阵可御魔神
原来海灯节...对魈的意义是如此沉重啊......
哇哦
那一瞬间我竟然看成了白蛇 ，我是不是没救了
曼珠沙华
压力给到了官方
作者在更新前就开工了，
浮舍用的啥？大锤？
当然是雨水了，天洗兵！
《进击的巨人》确信
卷起来了
我只能说火钳刘明
我们苗家的牛角杯
up主，这是我最后的三连了，收下吧！
战狂的骨杯!
吾乃帝君座下护法夜叉金鹏大将
千岩牢固 重嶂不移
二创创死我
愿薪火相传，美德不灭
但愿英灵永存！永远守护者璃月！
太卷了我去
牛逼！！！！
千岩牢固 重嶂不移！
l6666
我去，鸡皮疙瘩起来了
原神二创，一半神仙打架，一半草神争霸
有那味了
热搜来的
就刚刚这个画面 你们是怎么做到不投币的 
恭喜你发现宝藏
恭喜你发现宝藏
恭喜你发现宝藏
大佬牛逼
这是二创？！
比博燃
这不叫二创，这叫动画
扩散
千岩牢固，重嶂不移！
影楼甲。。。
靖妖傩舞
二创创死官方
如果那一天真的来临 。
千岩牢固
薪火相传 
火钳刘明
我用这四只手挥舞着息灾大杀四方，你问我能不能搓到后背？
我什么都做不到。
太牛了
卧槽
浮舍大哥冲阿
卧槽这个帧率肝帝
太强了
有巨人那味了
怎么感觉这个魈有点秃
战狂的骨杯?
美哭了
愿我人族，于此魂梦江海、万古河山之间，星火世传，奋飞不辍。
好的现在压力来到了官方这边
二刀？
当年金鹏不在场，疯掉的浮舍也是被杀气吸引来的!
浮舍是雷法才对，类似平藏
特拉洛克？
吃 妈 巨 再 现
无能 无聊 无用 这里
这圣遗物我已经喂狗粮了
卷死
有的士兵在发抖，不知道是恐惧还是阴雨天的原因，但他们仍然没有退却半步
那时候魈在别的地方战斗
回去
让他们…走——
这是他们的契约
血色残阳
我要这硬币有何用！
杀手皇后，第三爆弹，输的吃土
我靠，我开着游戏，这里突然跳出帝君的欲买桂花同载酒……
谁把我追番键扣了！
纽币
没人比东映更懂雨
事实证明，压力一直都在官方
率军冲锋，不惧刀枪所阻
明霄升海平
弓马骑射撒热血，突破重围显英豪
住手這已經不是二創了
大脑在颤抖！
浮生浮世千岩间。
小哥苹果？？
干城戎甲，靖妖闲邪。
踏踏开！
165人
息灾……
《叠1000层Buff的千岩长枪》
愿薪火相传，美德不灭
放飞明亮的宵灯
浮舍大哥拿息灾好评
大片？
爷真可爱
爷怎么那么高
二创就是创死原著
为毛这地方会出现这玩意儿？
浮舍其实类似于暗法，刺客型的
大部分都是普通人
三连支持！
我爱璃月
一大早上给爷燃醒了
倒放运镜绝了
大哥他好帅！
我后台的魈正好回忆痛苦的回忆....
壮行酒
这质量能只是二创《给他顶上去
卧槽！！
火啊!tnnd
为什么不火!!!
爷的追番键呢
mhy，你为什么只是看着？
此时压力给到官方
又是个创死官方的活
官方压力加一
现在压力来到官方这边
比博燃
住手啊！！！这已经不是二创了啊！！！
凡人用千岩阵防御
四只手你说是法师？
彼岸花，又称曼珠沙华，花开不见叶，叶长不见花
这！！大制作
“纵岁月流转，惟千岩不动。”
火钳刘明
大哥是不会穿衣服的!
泛式.jpg
千岩牢固 重嶂不移！
亮度是特效的前提
搞什么啊，大早上的把我整的一把鼻涕一把泪的呜呜呜呜呜呜呜
“为什么，一群凡人要如此拼了命的阻拦我们，明知道挡不住的”
这本来就写了就是动画
官方其实只是懒（）
原神的二创卷死了官方（bushi
战狂的骨杯
恭喜宝藏发现了我
火钳刘明
！
要是当年魈也在
千岩牢固，重嶂不移
我焯，这段我刷过一个单独是视频
您
石蒜花！
爷什么都做不到
好美的荧妹！
这个是彼岸花，就是胡桃衣服上的纹饰
息灾唉
魈当时应该没有和雷老大一起战斗吧
燃起来了
帅死我了
NB
千岩牢固，重嶂不移
太太乐发明了鸡精。 （doge）
千岩牢固 重嶂不移！
火钳刘明
都说了改编改编，是哪个字不认识吗？
提示，坎瑞亚魔兽入侵的时候魈在荻花洲降魔
彼岸花
“自此以后，天下英雄，永不陌路”
如今盛世，如您所愿。
看得我在冷冻库里也好热
宝藏发现你的能力一直都可以的
泛式.JPG 
渡冥鸦
渡冥鸦
魈比主角高谢谢，别玩身高梗了真的很无聊好吗
火钳刘明
不过五百年前魈其实没遇上浮舍吧
一百四十二就离谱
泪目
他哥哥死了吗？怎么那么悲伤啊
这里通过写一个普通战士家属的情况用以小见大体现出了战争的残酷与战士死伤的惨重
前面不是有提到浮舍疯了，这会不会是他自己的视角
官方:摆烂了摆烂了
金鹏大将，入阵！！！
腾蛇大将，入阵！！！
77？
N M，神仙
战士的长眠与荣耀谈
战士的荣耀，生于战场之上，归宿也当没于黄沙之下
注：浮舍现在用的是息灾
火了赞我一下
息灾！
可惜是个凤傲天
古时的千岩军，结阵可御魔神
原谅我但是，这真的是复制粘贴啊（doge
投币干啥，恁着啊
这质量，这粉丝数，不是十万级up主做不出来
哪都好，就是流血狗变成了人形
魈在狄花洲守着，浮舍去了层岩
油几你给要可乐
你管这叫二创？
愿英雄永存 灵魂不灭
来压力给到官服
上啊，创死官方
二创：指创死官方
浮舍当时要是有兄弟在的话，也不至于这样
五百年前，齐天大圣大闹天宫
一部，转移百姓，剩下的，与我死守层岩巨渊！千岩牢固，重嶂不移！
魈哥的角色演示BGM！
NBNB
太牛了
多好的作品，在7月1号发的话就更应景了
二创？
这部片段我看到了我们祖国的英雄
貌似我看到了我们祖国的英雄他们也是不怕死。
你管这叫二创？
压力一直在官方
感觉有股巨人的味道
恭喜你已经把官方撞死了
？？？！！！！！
噢噢噢噢
原神番
火钳刘明
救命啊哭了！！！
众所周知原神二创立志于搞死官方
没魈才对把
火钳刘明
抱紧我的龙龙公仔呜呜呜呜
ttk！ttk！ttk！
这魈怎么一股兵长味
浮舍是玩暗杀的才对吧
压力来到了官方这边
！！！
哭了
住手啊，这已经不是二创了!
这是浮舍
这也太刀了
wo'c
真的牛
恭喜你发现宝藏（为什么我只能投两个币！）
好酷！
这边压力给到米哈游
浮生一刹，万般皆舍
千岩牢固 重嶂不移！
分析此处拨浪鼓坠落的表达效果（15分）
爷的追番键呢？！
这个制作的确nb
魈有点秃
千岩牢固，重嶂不移
确实有一个女子 跑来战场有没有孩子的确实不知道 
《猪突猛进》
千岩牢固，重嶂不移！
呜呜呜呜没硬币了气死我了
千岩结阵，可战魔神
666
离别千秋万载，势满层岩踏云烟
彼岸花能开在这里到底失去多少生命
八百里曼珠沙华
他喵的还刀人
化面具时好帅
这个二创只排到93名，看过没三连的人都有责任
牛逼牛逼牛逼牛逼
共饮之杯
牛逼
可恶，只有一个币，明天再来
又少了一个圣遗物
果然戳的是脚吗？（doge）
住手，这根本不是二创
我妈问我为什么要跪着刷手机˃ʍ˂
太牛了!
喵的突然
WTF?????
好强啊大佬
鸡皮疙瘩起来了c
no！！
当时魈和帝君不知道在哪里
倦起来倦起来
千岩牢固 重嶂不移！
卷起来卷起来
Mon3ter
活动BGM《势若风雷》讲诉的就是这个古战场
浮舍的战斗风格应该是表面堂皇正大，实则暗中布局，使敌人在不知不觉中落入圈套
给官方压力啊！
m的又刀我
靖妖傩舞
太牛了，好悲壮
好东西啊
这已经不是二创了喂
这样显得普通人很弱小
只愿能平息这场战争，是为『息灾』
怎么听出996
待我回家，代我回家，带我回家
魈没去吧，只有一个浮舍路过帮忙的
赤团
二创把我创死了
古时千岩军结阵，可战魔神！
超 载 勇 士
二创：指观众官方随机创一个，这种质量是两边各创两次
瞳孔地震
太帅了受不了了啊啊啊
千岩牢固 重嶂不移！
创死我了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
投币干嘛，愣着啊！
住手啊！这已经不是二创了啊！
这魈宝好像有几天没洗头发了呀
美滋滋~~xdm，淦了！
千岩牢固重嶂不移
这怎么巨人的画风
？？？这是换脸还是自己做的呀？质量高的有点离谱了
此弹幕仅用于加热
住手这不是二创
四尾鸣人
息灾，息灾，意为，平息灾厄，还一方安宁
全部都是奥兹
啊婆婆主牛皮
这个戴面具的动作好帅
这里其实魈不在 不然他也不会找浮舍找了几百年
世间安得双全法
世间安得双全法
千岩结阵，可战魔神
盟誓金樽
killer queen 第三炸弹 bite the dust
魈不在
有点儿卡
4点24该睡觉了
千岩牢固 重嶂不移
影子怪！
战狂的骨杯
赤团
为什么没有，层岩巨渊是个矿场
还记得山中有大魔侵扰，海中有恶蚩盘旋吗，帝君此时可能正在对付海中的魔神
愣着干嘛，投币啊
7？
鸡皮疙瘩起来了
血斛
璃月，荣光永存！
火钳刘明
绝了
千岩牢固，重嶂不移
真的是要创死在座的各位
千岩牢固，重嶂不移
原神好像一直没有详细刻画过魔神余孽是什么样子的
很燃，但魈不会这么大表情的吧
看来这第遍地死尸
所以浮舍也是枪角色？
胡桃：这钱我宁愿不赚！
帝君在锤奥塞尔
看着有点乱
你们别忘了，五百年前的不知有坎瑞亚啊，还有深渊，入侵层岩巨渊
千岩牢固，重嶂不移
好有寓意啊，这是大地的记忆也是他们的记忆，璃月记得每一个为她而战斗的人
风雷两生！
住手啊！
为什么？我仿佛看到了一团火在燃烧！
帝君再强也是分身乏术
我要这币有何用
创死官方
快住手，这已经不是二创了！
赞
愿诸天神魔善待我袍泽魂灵
官方都被压死了
弹幕为什么会那么生草啊喂
火钳刘明
太强了
当时帝君在海外御敌，浮舍在层岩，魈在狄花洲，那是魈也是杀入魔了，才有温迪救魈的剧情
所以魈才叫这些灯发光垃圾
米哈有你TM为了我们的钱包故意刀了4个夜叉是吧？！
千岩长枪的增益······
让你二创没让你超越。
好看
身前是家，身后是国
退！退！退！
好活当赏
海灯的指引会让这些将士看见家的方向
崩坏 你到底要夺走多少幸福才甘休
但是按剧情来说魈不应该在这里啊，他来这里之前都不知道无名夜叉就是浮舍，更不可能与之共战
爷的追番键呢？
绿字魔鬼
饮此壮行酒，当立先头功!
这是人类的日落（
花叶永不相见
见证者为见证而来！
现在二创越来越卷了
腾蛇太元帅，浮舍！
前面胡桃不赚钱的，往生堂战时负责救人和焚烧尸体防止瘟疫，算半个官方组织
猪手啊
醉卧沙场君莫笑，古来征战几人回
 戳脚的那个别跑
警告进度条过半
为什么不火
吾将以此身护阵，封印地表···夜叉一族，当为此世而战
彼岸花是某岛国的叫法，表死亡。我国叫石蒜，有喜庆之意
而所谓的曼珠华沙则是佛教虚构
好强！！！！
我们生于光明，只因英雄立于黑暗
刀死我了
不对吧，那时候没有魈
首页通知书
魈画太高了
我妈问我看什么呢把眼给哭肿了
lz的素材！
魈！
千年固劳，重嶂不移
千岩牢固 重嶂不移！
浮舍不应该是擅长暗处战斗的嘛？
大佬牛逼
压力又来到了，算了，压力一直都在官方这边
现在压力给到官方
你就是官方
刚反应应该是采药的七七
眼神指导:进击的巨人
“我把你们引到这地下空间来 正是发现了你们的弱点 与我一起死在这里吧！”
完全听不到在说什么
昔有忠魂，似那飞鸿散东西
今我引灯，惟愿英灵毋歧迷
没有弹幕？
帝君人呢
你永远也无法达到死亡的真实(雾)
这种时候出现小女孩很正常吧
这是比较早的时候创作的你可以当是为了圆魈的梦想吧
千年千岩这个任务就已经在交代浮舍的剧情了
千岩牢固重障不移
这一击，贯穿星辰
我引你们到地下空间来，正是发现了你们的弱点，和我一起死在这里吧！
啊这
魈那时不是不在吗
千城戎甲，靖妖闲邪
不负国来不负卿
前排提示:先看评论区
前排提示:先看评论区
前排提示:先看评论区
前排提示:先看评论区
好的，现在压力给到官方
住手啊！这已经不是二创了
4分多钟
火钳刘明
忠孝不得两全
泪目
牛
感觉帝君就像水门，不管是浮舍还是归终，帝君都晚了一步
「二创」
今天的币是你的了
好细，腾蛇带翅膀
官方不整个动漫，很难收场啊。
这叫赤团花。。
压力给到官方
扩散
头盔破防了
看见打仗还往这边跑的屑
他NN滴，为什么不火？
二创，一半创死官方，一半创死玩家
肖没有和雷在一起
三千千岩可战魔神
不是在海上吧，500年前这会七神都在坎瑞亚
逍当时不在
离月死了一个夜叉，稻妻直接百族消亡
浮舍大哥……刀哭了
这就是扩散吗……（知识增加）
我们无路可退！身后就是璃月！
地狱的显现，才配得上对不道德的回应!穿刺城塞!（dna错乱）
牛皮
魁拔
踏踏开，一次磨踏踏开
风雷扩散
兵者，乃为家国之大也，纵肉身毁，而义尚存。
又刀我
七七
你创死我得了
一半创死官方，一半创死观众
追番！！
爷的追番键呢？
今天的风儿甚是喧嚣
建议戴上面具
哇，是血！
泪目
豪鼔祭演
<森77（doge)
不是牛虻吗
曼珠沙皇！（元气乱入）
浮舍打架一般不露真形吧
这是层岩出之前做的视频
压力来到官方这边
留着这硬币有何用
热知识，米哈游是动画公司
浮舍不穿上衣是因为穿不进去
为什么不叫血櫆
好耶
从此天下英雄，永不陌路
见证者，为见证而来
这是层岩地面，有人居住的。后面才是浮舍把它们打进地下封印起来
拨浪鼓作为孩童的玩具，他的坠落表现了人们流离失所的悲痛之情 
火了踹我
但凡官方做的是这剧情 我也可能再刻一单
可惜，当初魈不在这里
你们这些做二创的，能不能给官方留个活路
注意这个是男主线
息灾是水夜叉伐难的
火钳刘明
开大了
《二创》
利维.
利维.阿克曼
太强了
《二创》
血斛
这小女孩感觉不太合逻辑
所以。爷的追番键那？
塔塔开
别想了七七是摔死的，全靠那一只鸟
血斛
泪奔了
世世炎黄
魈那时候都不在，这是假原神粉丝啊
仿佛在看电影PV
昔，吾同家国长明灯  
今，吾守家国万世明
虽，无悔之行为
惟愿妻儿平安生
千岩军真个个都是真爷们，下至盗宝团丘丘人，上至执行官大魔神，没有他们不敢刚的
这片大地
浮舍大哥！
你们不觉得，这也很像“血斛”吗？
初代雷神死在这里
当时应该只有浮舍吧
币投了赶紧给我火
奥兹：家人们齐活了嗷
今天的风儿甚是喧嚣
这是二创？？？
啊！卧槽，啊！卧槽
想象力，超乎常人
好的压力已经来到官方这边
千岩固守
听凭风引！
千岩牢固，重嶂不移！
这是……他们的契约！
卧槽这结尾。尼玛泪崩了
官方你怎么看
爷有那么大吗？
虚化是吧 时限到了是吧
死守层岩外两百里战线
浮舍瘦了
魈：铜雀，浮舍，这胜世如你所愿……
我也没眨眼啊！
看到这个杯子没有？共饮之杯，后面剧情让你找到死
欢迎来到二创背刺官方系列
可恶！！！为什么没有追番键！！！
战城南，死郭北，野死不葬，乌可食
官方：下次你来做动画呗
我要这币有何用
这转场 这分镜！！！卡密！！！
魈和帝君是不是去了坎瑞亚
公主殿下，复国的时候到了！
量子喝水
厉害了
突然犬夜叉的感觉
你管这叫二创？？
菲谢尔在这偷了一只乌鸦
息灾
《腾蛇大将善于隐藏在暗中对敌人进行攻击》
7.7，20：53
不是两千年前的魔神战争吗
都是刀啊
九条友情客串
肤色太白了吧
表情崩了
还了愣在这里干啥，赶快快截屏啊！！！
儿创，创死官方系列
大哥面具进圣遗物本了
就知道要刀坎瑞亚和璃月
魈宝那时候确实没去
天天生吞刀子
晚上看眼瞎了
史上最早核弹
刀我是吧
浮舍的武器是息灾，息灾背景故事说了
魈当时没参加这场战争
血灵花
魈君在荻花洲啊
今天的风，甚为喧嚣啊
啥玩意啊 怎么上来就刀我
左边的是哥哥吗，怎么头发是绿的？
弹幕都不看Up评论置顶的解释吗
那两百多人出来吧
巨人重现感
怎么魈看着像兵长啊
站石头上呢！↑
战狂的骨杯
这些都是千岩军的精锐，有训练，有群体融合技能，全是千岩套，人数越多千岩军越强，
千岩牢固 重嶂不移
千岩牢固 重嶂不移
千岩牢固 重嶂不移
千岩牢固 重嶂不移
从漆黑陨铁的一角看，帝君这时候在云来海守着，一个人守了一条防线
息灾？
大佬你太牛了
对，这是二创
当时大站魈没找到浮舍吧
卷死官方系列
头皮发麻
这次必须！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
原神出动漫了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
沉浸中ing
看来要把装币的盆子拋出去了
这下压力来到官方这边
《二创》
我要这币有何用(传下去)！
浮生一刹，万般皆舍
是疯狂钻石！她使用了疯狂钻石！
浊酒一杯家万里，燕然未勒归无计
螣蛇太元帅––入阵！
将帅兜鍪
nb！
呜呜呜呜呜我趣
《二创》
浮舍大哥
不，我的七七
泛式.jpg
道理我都懂，你放个息灾是几个意思
二次创伤
为什么不能叫彼岸花
经典剧情，打仗必有没扯完的非战斗人员
这是2创？？？？
二创…创死米哈游了属于是
