看看评论
椰奶法
同爱阿婆啊啊啊啊
bgm好评啊
超爱！！！！
阿婆三连击！
东野圭吾的小说大多揭示人性
我的椰奶，我爱死了
这里的画面是滴答屋的
不是，鸡蛋里本来就很难挑出骨头吧。。。。
阿婆还是强
阿加莎每个结局都很棒
阿加莎超越柯南道尔太多
这才是第六？我好奇前五了
鸡蛋里本来就难挑骨头
小胡子保罗
？？？？
我也猜到了
bug多
这片儿转来转去都把我转懵了
片荒又来了
猜到了
看top张讲过了
特喜欢
阿婆简直了
已经出现好几部至今未能超越的电影了
这个必须大赞
日本翻拍了，黑井户疑案。质量很高
我要杠，鸡蛋本来就难挑骨头吧
看过小说
为什么想不起来看没看过…该知道好像都知道了……
bgm是演绎法的
奎因的书，总感觉前面废话多
这是个游戏cg
这部tql
我当时看罗杰疑案被阿加莎自传剧透了
恶意！
还行
连穆赫兰道，都没有
啊啊啊啊啊
看画面我还以为翻拍了无人生还
你是祺贵人么？
看不见的客人和消失的爱人里面的男女主可以陪成一对
女主的身材是个Bug太好辩识了
罗杰疑案当年震撼我妈
去吃灰吧
老实说 看下时长还是容易猜出来结局
特别好看
埃勒里奎因！！
我觉得那两位父母太过于聪明了吧，有点不合适
如果波洛当时没来种西葫芦就好了。
穆赫兰道是心理不是推理，别看过点就乱扯
Bgm是基本演绎法的开头诶
东野圭吾对于知识范围小不严谨的人来说会觉得bug多
神作
这个导演太强了
白夜行不是推理
阿加莎几乎占了一半！
恶意绝对是我心里的top
恶意的核心就是不断套娃
无人生还
恶意还不硬核？
我以为这个是第一
漏洞还是有的，但是特别少，可以忽略
这个真的欣赏不来
奎因！
尼罗河上惨案
这个女主拍这部电影的时候竟然有50岁了
确实东野圭吾现在很多都是有坑钱意味
控方证人第五？第一是啥啊
燃起来了
挺好的
怎么哪都有杠精
经典啊
这个好好看！！！！
BGM致敬福尔摩斯 好评
一直很喜欢阿加莎笔下的波罗
这片真的觉得不行啊… 反转真的很牵强，配乐确实很好
这个被我猜出了结局所以感觉还好
有一说一，这结局意料之中，不算难猜
恶意！！！
up主名字是两部作品拼出来的吗
东野圭吾的推理的确不“纯”
被《恶意》剧透
是偷宝石的猫吗
雅治叔！
神作
不牵强啊 当时被震撼到
第一个利刃出鞘是电影
亮剑
你币有了
up真的没剧透，好评，给b了
疫情结束前在电影院看的最后一部电影
去电影院看的很棒的推理过程，但是结局太好猜了
恶意是我看的第一本推理小说
上面another的别走！！！
前面不严谨的，这话是你说的还是哪个大家说的？有凭据吗
不够推理
盲猜东方列车谋杀案
反转好看
刚看过
都看过书
恶意吹爆啊啊啊啊
这个很难演出来
这个感觉就是在吓人
豆瓣悬疑推理电影评分最高的
看过三口棺材
第一部看的神作
这个真的太特喵好看了
昨天刚看完
这本被泄底了，怒！
但是恶意不是硬核推理啊
福尔摩斯算是刑侦专家，不是侦探
看睡着了这部在影院
这个真的牛批
当时看了很震撼
天恸
阿加莎真是无人能敌
阿加莎作品，bbc翻拍的也不错
这个超棒！！
巫师cg
鸡蛋里是难挑骨头啊
这才第五?
这个没找到资源
这个真的牛逼！
就是我了
假面山庄也超好看
美。。美国队长？？
哈哈哈 又皮了一下
很经典啊
诡叙
波洛！！！
铄（shuo）古切今
bbc的翻拍不行
这个看书比较好
赞
这个真的是 我觉得我被他耍了无数次
吹爆奇想天动
呵呵，我是一开始就被弹幕剧透了，敲里吗
UP读对了……是li
上面的，轹古切今和铄古切今的意思完全不同好吗，up没读错
祈祷落幕时
还可以的
这几本我都超爱！！
这就去看
这真的是这几年最优秀的
这个影院里看的时候真的很有本格的味道
这才第五？？我心中第一啊啊啊
啊啊啊啊这个好
《希腊棺材之谜》给我的所有感觉就是，这是为了骗稿费才故意写这么多反转的吗？
我罗杰特请求出战
《希腊棺材之谜》总是让我有一种为了反转而反转的感觉
被恶意剧透的等等我，我后悔死了，应该先看这个的
罗杰疑案 
真的好看
恶意真的令我毛骨悚然
叶奈法啊
波罗！
推荐看黑白版的这部
这个画面是东方快车谋杀案！
盲猜罗杰
轹（li）古切今 UP是对的
这bgm不是我大基本演绎法
第一次看黑白电影，被震撼了
本格是神！
这是正确的
阿婆作品改的
很容易猜到推理粉表示
三大悲剧和哲瑞雷恩最后一案是我看推理小说的入坑作
牛逼
如果菠萝没来种西葫芦就好了
这个牛逼
这个经典
帷幕没上额
椰奶爱了
第一怕不是福尔摩斯
我也被剧透一脸
柯南道儿：？？？
放学后是推理，其他的就算了吧。
前面up说的是拍摄上映至今（看不见的客人），你还要点踩，你自己不认真看
绫辻行人！！
对对对，你们弹幕最厉害，福尔摩斯都比不上你们
恶意居然有电影？？？
BGM：美剧 福尔摩斯基本演绎法
放的是日版嫌疑人X的现身，不是恶意
感觉恶意一般啊
东野圭吾的东西更多的是探讨人性，推理的部分可以说只是讲述故事的方式
这个太绝了
这部真的是太绝了
嘲讽的好喜欢阿加莎
埃勒里奎因？
收藏比赞多系列
这个太厉害了 完美的电影
我认为确实无人超越
爱了！
当时看结局出戏了，那个技能也太bug了吧
我觉得父母的人设没问题
神作
就凭你这句话，你币有了
结局猜到了
巫师的过场动画
这个结尾太出彩了
这电影我的方向盘都打飞了
恶意四大杰作
是的！要细细看
小姨子的悲剧
悲剧一个系列都好看
这本书我真的爱
欧亨利式结尾
我第一本看他的书就是放学后，然后我就爱上了
恶意把我给看傻了
绫辻行人这本写的好的不像自己写的
吹爆悲剧 y的悲剧也很好看
收藏比赞多系列
岛田就是文笔太差了
nb
波洛在我心里超越福尔摩斯了
可以可以
奎因！
这个太强了
说猜到的你们好棒哦，这个阵容谁猜不到？
敬鬼神小伙不请自来
阿婆！
阿加莎
但是选角太尴尬了
阿加莎推理女王
波罗首次登场
人家叫波洛，还罗波
这不是最基本的要求嘛？
营销号吗
吹爆罗杰
这真神作！！，
阿加莎  克里斯蒂
圣女我觉得真的不太行
这个绝了
恶意真的贼好看！！！！
经典
人性
只能说化妆技巧还是差了点 我直接认出来了
特别好看！
我就问谁敢这么做
真牛逼，一直被骗
42处反转
有漏洞，木鱼水心找出了一个漏洞
木鱼水心找出了bug
这个我最后20分钟居然猜到了，看完就觉得我是天才
恶意好像主要不是想讲推理吧……
诙谐是幽默的意思吗？
叶奈法？
我觉得一般般啊。。有点点无聊
物理老师推荐的
ene
白夜行真的好看
西班牙神作
西班牙神作
阿婆真的厉害
恶意看完以后是真的鸡皮疙瘩上来了
阿加莎推理都很牛逼
前半段确实有点犯困，从女主跟美队接头开始入戏
穆赫兰道算不上吧。。。
后人总是嘲笑前人很正常
你毕竟是站在人家的肩膀上创作，要超越只要超越一个头，没什么好骄傲的
波罗！爱了！
一般般吧
神作！
天网摄像头太强了
斩首循环
不要说太多的修饰词
这个把我看傻了
这个好看
这个真的优秀！！！
真正的推理在于和班主任斗智斗勇
控方证人有吗
阿加莎克里斯蒂！！！！
男主像我室友
大侦探波罗
画面是马普尔小姐探案集！
无人生还！！！！
喜欢这部
您是营销耗子吧？
真的震惊
这个案子其实可以说是无解，不可能被破解的犯罪
恶意，白夜行绝了！！
我同学说这本书不好看，但我觉得比白夜行还好看
好看
吹爆岛田   斜屋犯罪我的爱
东野比较偏向于讨论人性 推理的部分比较少
福尔摩斯日常被嘲讽
啊啊啊啊啊啊啊啊啊啊这个！！！绝了！
吹爆
最后高潮部分真的很nice(๑＞ڡ＜)☆，特别呼应利刃出鞘这个主题
超爱！！
看到一半就猜出结局了
你是瞧不起我死亡笔记吗
这个太经典了！
嫌疑人x看的我头皮发麻
阿婆
吹爆
吹爆
为什么都是无法超越 那她们几个电影比较呢
恶意真的不错
奇想天动
太好看了看不见的客人
up喜欢自我打脸
我就是只有没有信息差的推理作品才是真正牛壁的
岛田牛逼！！异邦骑士牛逼！
这个棒
这部真的经典！绝！
up名字
up名字……
恶意真的很好
美队！
这个真的一般般啊
???
现在有多少人真的分得清楚推理和故事？那么多人都是看故事觉得很nb而根本不懂推理
只要我够笨他就无法控制我的思路
我看过这个的话剧
恶意真的太棒了，一口气看完后有一种酣畅淋漓的感觉，强推！
没人超越那为什么它才排在TOP6
s恶意是真的好棒
牛逼
确实 福尔摩斯的书和推理没有关系
鸡蛋里本来就没骨头。这个比喻一点逻辑也没有
dryd
福尔摩斯不配
这部无敌
我上弹幕了
你一开始就猜到并不是靠推理，而是靠直觉，算不上猜到
很好看
超棒
恶意，我看完了，好看
然而我猜到了
无敌
这真的好好看啊啊啊啊啊啊啊
不是因为东野自己的重心偏移，越来越不注重推理解谜
塔普九
这是远古神作
奎因
X的悲剧我初读的时候真的很震撼
叙诡的开始
坐等东快和控方证人
这个当时凭借给出的线索tuh
这部根据给出的线索推出了结局
dadada
馆系列都很好看
阿加莎老奶奶我永远佩服啊
这个超厉害
来了
. 34+-0
盲猜名侦探柯南
波洛！！！
只有几本还行 其他的都一言难尽
我看过每一部！
确实
一边倒的贬低福尔摩斯？有这么不堪？
不够推理 也不够严密
对岸的亚森是直接调戏福尔摩斯
确实像阿加莎的
伪装术算吗
推理粉很容易推理出来啊，狗叫太明显了
馆系列确实这本最强
啊？！！！冷若冰霜？！！！
我的无人生还
绫辻行人！！！
哇呜
很吓人
反转的超快
恶意是我认为加贺恭一郎的封神之作
这本书看到最后真的后背发凉
这是阿加莎克里斯蒂做编辑的电影
奎因的书不是废话多，而是他将所有的细节都写出来了
好看
虚像人偶
赫尔克里波洛！！！1
叽叽叽
读推理小说时候，千万别相信书里任何人。
滴滴滴
啊我看过这个诶，感觉还行？
啦啦啦
看过小说
波罗:？？？
1.5万了
波罗波罗波罗
绝了绝了
我喜欢来玩我
。。。。。。
阿婆最喜欢的作家就是柯南道尔
看不见的客人
啊啊啊啊啊终于有一个我看过的
特别好看
哦哦哦哦哦哦哦哦哦
前半段平平无奇，后半段恨不得把眼睛吃了
这个我真觉得一般
这个真不错
控方证人是真的棒
恶意真的好看！
eatshit
你告诉我哪里去看这个？卡尔目前大陆只出三本实体书
红字不会用字典，别理
钟表馆竟然有电影！！！！！！！！！！！！！
谁也猜不到？我看到哦
至今阿，之前还是有的啊，连中国话都听不懂?
第一本看的
这个真的值得一看
绫辻行人的推理小说还是很棒的
看过，心里真的震撼了
吹爆我奎因
超赞
吹，都跟劳资吹，真的精彩
阿加莎还是无敌啊
为啥字典上媲只有pi一种读音？
怎么就突然椰奶出来了
阿婆！！！！！
这本书震撼我的心灵，太牛逼了
这视频和说话一点对不上，日
过了
这个真的好看
亮剑！！！（doge
吹爆
看过诶
绫辻行人！！！！
看过小说
哦哦哦噢噢噢噢噢噢噢噢哦哦哦哦哦哦
哇哦
看过这个，想剧透
阿婆
叶奈法还行
个人感觉Y的悲剧更好看
恶意真的好看
椰奶！！！
bi个球，zz
恶意是我东野圭吾作品的最爱
片荒中的福音
这个电影绝了
阿加莎
bgm好棒
有几部真的不好看
xs
超爱！超爱！
噢噢噢这个超好看的
来了来了
这个我从一开始就猜出结局了
ohhhhhhhhbb
这个真的很好看！！！
好看，推荐
波洛
阿加莎！！！
正在看这个电影哎
这个也很棒
十二怒汉也可以
看不见的客人冲冲冲！
竟然还拍电影了！！！
这部真的强
这个真的精彩
很好看！
这个女演员当时已经四十多了
被抄了又抄UP好真实23333
看不见的客人真的…!!!!18年看的震撼
这本书很好看
啊啊啊啊利刃出鞘！！
猜不到？没看到一半就能猜到结局了好吧。。。
已经1.9万了
密室之王
表白东野圭吾！！！
恶意真的
23333
我看过这个
第一夏洛克？
柯南nb
哇
绫辻行人擅长用叙事手法骗人
好看
背景音基本演绎法！！
这部是一直没有翻拍
是的，正想说看完觉得被骗了
多少部至今为超越
我最喜欢恶意
吹爆这部！
恶意真的好看
最喜欢的是阿加莎首部庄园
电影，懂了吧
收藏比赞多
又超越
这个巨好看
我嫌疑人X必须拥有姓名！！
江户川乱步江户川乱步，什么是电影？那没事儿了
白夜行！
无敌反转 建议观看！
说超越的看看前后主语好吗，不带耳朵听吗？而且也都前后解释了
不可能好吧
绝了
佳作！！！
吹爆！
这个绝 阿婆绝
你这每一部都不可超越还行
越出名的人或物就越会被大众攻击
无论是事件还是人都一样
你见过质量那么好 收藏那么多的yxh？
收藏比赞多几倍系列……
作家，编剧啥的，牛
白夜行不是玄幻小说？？？
这个强啊
这部是蛮厉害的
恶意真的好看。
才第三？？？？
你倒是吐啊
最爱这部
2.1万报道
阿婆
阿婆！！
无人生还也值得啊
看过
前面同意，谁也猜不到的结局太绝对了
人家说了年份内没有超越的 脑子呢？
馆系列全推
阿婆！
我是特种兵？
up疑案 滑稽滑稽
绫辻行人给爷冲！
视频里是滴答屋
强推a
阿婆永远第一!!!!!!!!!!
！！！！
超棒！！！
白夜行，永远滴神
真的是神作！
神作！！！
这段不是祈祷落幕时吗？另一个名字叫恶意？还是原著叫恶意？
巫3
这个不行，光看长相我就猜出来了
绝，最爱夏洛克，现在就康康那个足以嘲讽的神作
看过，编剧nb
推荐的都不错
这个才真的厉害
恶意、嫌疑人X的献身、圣女的救赎、白夜行是我心中东野圭吾的TOP
我才知道钟表馆竟然有电影，我炸了！！！
恶意、嫌疑人X的献身、圣女的救赎、白夜行是我心中东野圭吾作品TOP
恶意真的是爱了！！！！！！！
这个剧情我已经忘了。。但当时看得真的超级超级震撼
有电影？
斩首循环草，这种大场面还是别吹西尾了
这个结局把我吓哭了真的
这个不好看
恶意还一般嘛？我最喜欢的就是恶意
很精彩，但是有bug
白夜行啊啊啊啊啊啊啊啊
见阿婆进
名侦探柯南
看过，最后绝了
馆系列！！！
这个巨好看，放到现在都难以超越！
啊啊啊啊来了
我当时看傻了
脑洞大师
谢谢UP主
超爱控方证人
啊啊啊啊
恶意是真的
看不见的客人 算推理？？？？？？？？？？？
啊，灰色的脑细胞
神剧！！
电影结尾真的震撼到我
盲猜看不见的客人
阿婆太吊了
这本不看到结尾真的猜不出
比起棺材我更喜欢十字架哈哈哈哈
看过看过！！！
2.4万了，快更新！
阿加莎和奎因是我最喜欢的两个推理小说作者（前面提到的作者也都看过）
前面几部不是电影啊
阿加莎
这部电影总觉得似曾相识
我永远喜欢岛田老师！！！他笔下的御手洗洁是我最喜欢的侦探！！
为什么会被人忽略呀
这个牛批
悲剧系列第四本把我看哭了。。。雷恩啊啊啊啊啊
叶奈法？
给我上榜！
bgm是美版福尔摩斯啊
！！！！
这部电影我吹爆！！！
一波五折！
恶意是真的好
不知从什么时候起，我对你产生了那深不见底的恶意
收藏比点赞多 硬币也快比点赞多了
前面的福尔摩斯不是本格推理，是侦探冒险
你是在推荐电影还是书？如果是书福尔摩斯不进？
神作
来了来了
个人感觉这部阿婆的作品排高了，，，还有几本更精彩的
阿婆的第二本推理！
黑斯廷斯上尉！！
利刃出鞘！
这个当时班里一起看的，至今都记得情节
这是祈祷落幕时吧
这里的视频是祈祷落幕时吧
达芬奇密码
永远滴神
小说超好看
幻夜 也好看 强推
我喜欢这个。一个人去电影院看的
吹爆！
没感觉
吹爆
神作
细节塑造人物功力太深厚了
白夜行，幻夜都非常好看
恶意真的是东野圭吾最好的一本！反转很精妙
禁闭岛，也很不错哦
阿加莎牛逼！！！
讲真转场和色彩都很绝
吹爆
排名不代表实力只是一个排名 懂？
阿婆，永远的神，不过我更喜欢东方快车和无人生还
吹爆我奎因大神
这个是真的神
电影院看的
我吹爆罗杰疑案
妃英理名字的由来
ohhhhhhh亮剑！
爱了爱了！！！
第二次也会
达芬奇密码 没有嘛
好恐怖，这个
啊啊啊啊啊我唯一记到现在的一部悬疑片
又吹?如果不好看，我就回来打死你
有电影？
见看不见的客人进
这部电影是祈祷落幕时
真就隔空对线呗
黄金三巨头
超喜欢波罗
东野圭吾！
超级好看！
这一部太牛逼太经典了
吹爆
我好爱这个馆系列！
穆赫兰道不香吗
轹古切今
剧情费差啊那个不错
非常喜欢
到我的收藏夹里吃灰去吧！
白夜行推理因素太少了
恶意超棒！
表白福尔摩斯
这部老电影拍得巨好
这不是祈祷落幕时吗？
岛田流
达芬奇密码
罗杰疑案真的棒！！！
反复翻转
这个是神作
希望有重制或者翻拍
阿加莎无人能敌
看不见的罗杰【tv-doge】
这个不认同
控方证人世界第一
欺诈者，我还愚者嘞
阿加莎克里斯蒂！！！
关键是引导
上古神作
买书去
超好看的这个！！！
恶意真多好看
人生能有几回黄金机会啊，还不过来大力把握他
波洛！！
罗杰疑案必须第一
每部作品  你都讲无可媲美？？
巫师可还行
福尔摩斯是侦探冒险啦
东野= =看看的了，不捧也不踩
高尔夫球场，空中奇案第一次看的时候都震撼了
最开始画面是东风快车谋杀安
才发一天就35.7万了？？！！！？？！！？？？？？？？
盗梦空间的画面
结局我一开始就猜到了。。。只能说推理过程比较稳，但是亮点不突出，一般般
这个假期刚看完
叶奈法
Q?
叶奈法我的
吹爆！
我怎么感觉每一部无法超越
恶意、伽利略、X这几个都是顶级，但是东野圭吾写的不是推理的东西太多了
无人生还！
我超喜欢，看完瑟瑟发抖
第一，阿加莎克里斯蒂？
巫师都出来了
哈哈哈哈
恶意！
阿婆不可超越
零食杏仁
福尔摩斯更像是是侦探故事吧，真的算推理小说吗？
暗涌，心中的第一
给我岛田老师排面！
这是东方特快的画面
前目的地
禁闭岛
控方证人永远我心里的电影top1
还好
无人生还呢
我最喜欢雷恩最后一案
是阿加莎！见 封 进
这部剧刷了好几遍！太好看了！！！
《无人生还》最nb！
这个真的炸裂 推理里面我最爱的一个 全程卧槽卧槽
吹爆
吹爆
！！！！！！！！！！！！！！！！！！！！！！！
！！！罗杰疑案啊
盲猜第一《无人生还》或《东方快车》
！来了
牛逼
是的，超爱嫌疑人
波洛，好可爱
青山刚昌：阿婆你完了……
阿婆三杀
神作强推强推！
只看过Y的悲剧
阿破四杀
只要你讲推理我就给你赞
优酷可以看下哈如果
真的太神了 我吹死
利刃出鞘必须有牌面！！！
没有无人生还吗
恶意看了两遍
这本书看完真的很难受
这个真的绝了！！！
看到阿婆了！
你得看是不是毛鸡蛋
东野圭吾的推理太刻意、太过于故弄玄虚
奎因都不知道就别说出来，挺丢人的
这个确实不好看
3311个小伙伴你们好
我们都看不了，你推荐他显得你能耐
谁也猜不到对于推理就是夸赞手法
吹爆阿婆.
还是阿婆NB.
这个真的绝了，最后一幕真的烧脑
只差一个谎言！！！
神探伽利略很好看算是正统的吧
少年的你
我好喜欢恶意，真的认为它打开了我的思维空间
每一个都是不能超越？
这个绝了
千万不要小说看到一半去看电影！！
不是。。。这真的配吗？
这个真的一般，不如他的占星术
来了来了，看不见的客人
好看
好电影不可以排名并列？
最爱的推理电影！！！！！
这个真的绝
去我的收藏夹里吧！
我超爱恶意啊啊啊
主角演的感觉有点过于用力
看不见的客人去哪里了……
埃勒里奎因 悲剧系列
阿加莎
吹爆
我发现B站的BUG了 按住点赞3秒有特效
咦？椰奶？
看的阿婆的第一本书，精彩
来了
没有无人生还？
因为东野圭吾确实不算什么好的推理作者啊
这特么。。。。杰洛特。。行吧
这个真的好看的爆炸！！！
如果看过 我是谁，没有绝对安全的系统 有可能开局就猜到
阿加莎！ 永远滴神
头孢下酒哈哈哈
控方证人永远的神
结尾360度反转 等于没有反转 真的憨
我个人认为恶意是东野圭吾最好的小说，没有之一
吹爆
这个相当好
阿加莎NB！
这个是神作
看不见的客人，排面
排面排面
啊啊啊阿恶意啊太棒了
我觉得恶意才是无冕之王
奎因：把劳资党人谢谢
大神！！
来了
真神作
波罗？
幻夜才是毛骨悚然
这个真的很好看啊
这个在学校一起看的
投币了
猜无人生还上榜
这个超级牛叉
控方证人加一
这部很棒
这个超级精彩！！！！
她的比较适合拍成电影
视频为什么是嫌疑人x的献身
嫌疑人x乱入
艾勒里奎因？
这个小说是真的好看
这不是x的献身电影吗
东方快车谋杀案呢？
无敌！！
神作
买了书
盲猜看不见的客人
除了柯南道尔，就是阿婆
钟表馆 好看
顶控方证人
明天就去对线
埃勒里奎因
来了
真的好看！
这是近几年来最硬核的推理电影了
个人感觉这个有点虎头蛇尾
这个是历史上唯一一个比原作精彩的电影
逻辑推理的巅峰
我的推理小说入门是岛田庄司。。。
卡尔 奎因 阿婆黄金三巨头
划时代的佳作
这个特别好看
这个是被低估的神作
埃勒里奎因啊！！！这都不知道吗？
这本真的爱
突然发现up主的名字就剧透了罗杰疑案啊
你是看不起国产吗
这个真的很棒
大侦探菠萝
罗杰疑案
利刃出鞘推出来了
埃勒里奎因，经典
馆系列电影化了？？
赫尔克里波洛
盲猜无人生还
绫辻行人！！！！
我决定真的可！
每一部都没被超越。。。你这推理电影看的不够多呀
岛田庄司
我也在想鸡蛋里有骨头么？
的确
超爱这部片子啊啊啊啊啊啊特别赞
西班牙神作
这种好
吹爆
y也不错
我的天！奎因啊啊啊啊啊啊
恶意赛高！
看不见的客人！一部逻辑很严密感情也震撼人心的作品
应该是调侃 吧
真的！看完想了半个小时再回去看细节，只觉得越来越合理
虽然提前猜对了结局可是还是要吹爆这部电影。好看绝了！
可以
阿婆阿婆！
恶意我全局被骗到尾。。。
很好看
相关画面？？？
这种书好像挺难买到
绫辻行人
岛田，永远的神
巫师？？？？
不是检方证人吗？
畅销君能看的也就这么数得出来的几本…
本格就本格。啥叫正统
各有各的无法超越的方面啊 或者严谨推理或者细腻感情啊
看不见的客人！
这个好看
我好爱这个
罗杰疑案
推荐他的绿胶囊之谜
我可太喜欢卡尔了，我爱密室
无人生还挺好看的
必须三连
圣女的救济很好看，只看过书
已加入购物车等京东打折
控方证人太绝了绝对不要看剧透！！！
控方证人我心中的第一！！
呵呵
啊这
恶意强推！
青山老贼:我是无敌的苟剧情da
经典，电影史上的永恒之光
东野圭吾
神作
阿加莎·克里斯蒂！！！！！！
无人生还，东方快车
讲真，到一半就差不多猜出来了
第一次看到结局简直傻了。
东野！！！
桃总
看岛田的书，数学要好
好看死了
bgm：基本演绎法！！！！！！
强推一个瑞典作家写的《真相》很有新意的推理
吹爆
这部很爱
吹爆阿加莎
无人生还不算神作吧- -
太绝
怪力乱神？
kindle有
这部根本不能算是推理作品
这不是嫌疑人x的现身吗？
福尔摩斯不是这种类型的推理小说
居然没有，福尔摩斯
白夜行！
好看！
看不见的客人
绫辻行人牛逼！！
？
看过眩晕
神剧
所以这个bgm也别有深味?
希区柯克排面！！！
是的…
手里有y的悲剧
我看了一部半在这里介绍的
这部牛逼
菠萝大神
超爱推理电影
无人生还好看
这部真的是波洛系列最喜欢的一本，最后都惊了
啊啊啊啊啊啊啊啊啊我最爱的大侦探波罗
恶意
这几本是真好看！
好看的一批
你们看这些作品怎么看?翻译版吗
泼罗里面还有好多精彩的案子，有好几个都让我印象深刻
看过
我个人喜欢无人生还
卡尔的燃烧的法庭也强推！最后的魔女反转真的能让人出一身冷汗
恶意！！！
东野圭吾的作品中最喜欢的就是《恶意》
这个非常好看
阿加莎克里斯蒂预定
东野圭吾也就几本 其他都是烂书
这个吹爆
希区柯克经典电影之一 现在也是顶尖之作
这个太强了！
吹爆罗杰疑案
密室之王？
叶奈法！！！
叶奈法！！！
控方证人真的神
东野圭吾x侧重点还是描写社会qianga
这本书真的好 不骗你的同时骗你 真的好
这个是真的nb
控方证人nb！
请叫他本格推理，谢谢
超级经典，超级经典
这个构思很巧，一开始就抓住凡人，一切掩盖都是为了改变犯罪动机
道理我懂，但你放东方快车谋杀案干嘛？
无人生还?
我靠
这部好
就那个罗杰疑案的翻版啊
PC端首页通知书
恶意是真的精彩，读书的快感也就是这样吧
为什么没有名侦探柯南
吹爆！！！！！！！！！！！！！！！！！
这个真的可以！！
细节
这个也可以！！
吹爆
《圣女的救济》。
恶意看完一句卧槽
结果去写社会派了
居然还有人记得岛田庄司！
这个实在经典
阿蒙系列的人
奎因！
看不见的客人真的很好看
叶奈法！
这个是真的强
东野圭吾
岛田庄司听过这名，但作为推理迷确实没看过
爱死菠萝了
收藏比点赞多系列
恶意还被忽视么，除了嫌疑人，白夜行最好的作品了吧
看完了
B站啥时候买下来啊
幻夜
壮哉我社会派
这个必须都有
好吧 我爱椰奶
电影跟书混搭呀
呃
BGM基本演绎法！
这我看完真没想到
Xy两本神作。z和最后一案不行
神作。这个必须有
哇哇哇，罗杰排第三？
哈哈哈，第一给波洛我就放心了，尽管我还是觉得罗杰好看
书要好于
这个是真的强 演出无敌
?
贝木泥舟
占星术哦哦哦哦
高中语文老师课上放过
这个是真的吊死了
绫辻行人瞧不上松本大神，自己写的那玩意也就那样。
特别好看
超级好看！
亮剑！
恶意就真的是深刻
神作！！！！
全体起立！
牛
这不是X么
我怀疑楼上的都是来杠的，你不是来看推理的吗
这个写人性的太厉害了
阿加莎牛逼！
东方快车！！！！
我知道top4能超越它
东野的作品更多的是刻画人性，只知道手法的才是完全不懂，那无限解谜不就完了么，塑造什么人物
这个神作
至今从未超越
前面的 这电影哪儿是希区柯克的
东方快车谋杀案没有？
恶意也是在模仿阿加莎的罗杰疑案吧
喜欢这部
一开始就猜到了
我推理下，那为啥不排第一
无人生还
就这？？？
个人感觉 谁杀了她也不错
为何，我是福尔摩斯的忠实粉丝
艾德里奎因！！！！
阿婆NB
阿婆啊啊啊
这个牛逼
我猜到了
波洛啊
诡术性推理，看完震撼到我了
这个超级好看！！！！
恶意！
这个结局是真的棒
那是真的好看
4万了。。。
波罗！！！！
东方快车谋杀案感觉确实没有这几部精彩
终于看过一个了
不要说营销号了，烦不烦，人家辛辛苦苦做的视频，你们这么开玩笑
唐人街它不香吗？
经典神作
这个音乐不是基本演绎法的片头音乐吗
恶意书看过
这部推理太简单
白夜行，yyds！
吹爆
这部的话剧版也很棒
奎因大佬！
xyz和最后一案我都看了哦
演绎法！
这部真的无敌
