第一第一
先赞后看
这视频保熟吗？
我是第一个
你再凶！
大制作！
演技炸裂
坏男人呢
66666
大制作
吓我一跳哈哈哈
？你凶我女朋友干嘛！
这波爆发绝了
经费爆炸
演技真好
小心玻璃
大制作
卧底？
离了？
好女人
好先生的bgm！
经费爆炸
我哭了
好先生？
演技炸裂
你吼什么
怎么感觉像是好先生的bgm！
预告里的这段
不准吼她！！！
升华了，wc
免费兼职
来惹
漠河舞厅！！！
懂的已经在笑了
角色反转了
这个男人真不行
成本过大(doge)
还以为复活了
盲猜绝症
我好像猜到了
开始泪目
5分钟 不想退钱
真快呀 兄弟们
不知道发什么，很喜欢你的短剧！！！
住嘴
我靠，这段泪目了
4分钟！好热好热！
别扎着手
神回我去！神回啊！
致敬
妈耶这里绷不住了
致敬
吃阳光玫瑰
啊啊啊啊
惊吓魔盒
大制作  经费爆炸
缉毒警察？
BGM：hidden path
饭怎么那么大碗？问过碗的感受吗？
坏男人
这集格局打开
啥电影来着
看见大弟生气那段我就猜到题材了，我是编剧我摊牌了
有没有告诉我要不要笑
典故典故
演的好好啊
这微表情  七喜！！！
大弟终究还是来迟了
绝症了吧
坏，但不是很坏
蹲一个反转
来劲了
BGM:Hidden path
有伏笔，盲猜卧底呗？
盲猜两对
升华！！！
缉毒警
玲娜贝儿
南湖公园！
没哭 哈哈大笑
.
致敬
无间道？
致敬英雄
便衣？卧底？
大弟，拿捏了！
有伏笔，盲猜卧底呗？
我超，这音乐，有氛围了
这碗的钱估计不少
不能是缉毒警察吧
卧底
卧底
致敬
哭了
坏男人
大弟是卧底吧？
卧底？
升华了
这次一定
币有了
大第啊 每天喝大弟啊 一天不喝就浑身难受 今天大弟年度大制作必须的安排一个啊
泪目
好一个拿性命担保
大帝呢
致敬
致敬英雄
致敬
十分钟
致敬
这期出息了
最后一个敬礼蚌埠住了
致敬
泪目了
感觉是缉毒警察
震撼了。 
坏男人
不会是缉毒卧底吧
卧底呗？
盲猜缉毒警察
致敬！
真泪目了
你亲我老婆干嘛！
致敬
wc！nb！
卧底吗？
致敬
到现在也猜不出来
woc，我好像懂了，大弟是警察！！！
坏男人
这个能笑吗？
床底下？
懂了 经费都用在玲娜贝儿身上了
前面骂的，怎么不骂了？继续啊。我喜欢看小丑跳
大概猜到结局了，致敬
焯，我绷不住了
消防员？
七喜演的好棒，代入了..
绷不住了
开始笑了
致敬
吵架骂人不算男人
致敬缉毒英雄！这种高质量短片必须支持！！！
惘闻？
盲猜绝症
三连了，这次一定
我先哭
坏男人
演的好好
别立flag啊
我好喜欢这首歌
致敬
bgm：可乐
现在生活好，是因为有些人在为我们负重前行
说话就说话，吼这么大声干什么
这么大警察两个字
吓到我们的七喜啦
前排，这个视频我哭了
卧底？
致敬
66666
名场面来了
大弟牛逼
看哭了
拍的好啊  大弟
无间道
泪目
惘闻可还行
先三连再观看。
非得家暴才像男人是吧
格局
1
好猛
高能
致敬
泪目
盲猜卧底
硬起来了
好男人
卧底！
致敬
看了好几遍，两道杠
完了，你们这帮剧透的，老子蚌埠住了
哭了
开幕雷击，大弟，就这么走了（不是
这这这？
几年后。。。。
绷不住了
泪目
这剧情不对劲
D
好家伙鼻子冻的通红
这个bgm怎么在这听这么得劲儿
警察！
漠河舞厅
卧底
成本
应该是卧底了
你管这叫像男人？
全体起立 站着看
泪目
致敬
明明是瑞克和莫蒂的bgm
盲猜卧底
这不叫男人
鸽哨
油兹了 我靠 想吃
这女闺蜜，我怎么越看越气呢
这期笑不出  拍的很好
这集赔了
看标题就知道大弟是个英雄类人物，应该是卧底一类
真 大写的 D（大D）
看哭了
大弟应该是卧底什么的
哼
泪目
好家伙大D
致敬
豆瓣评分999
NEU
东北大学！
破防了，兄弟们
这他娘的不是甜莓号吗
升华了
炸裂了
这不点点关注吗
bgm是惘闻的污水塘。。。求求你们别乱开腔了
离婚了？
猜到就猜到呗。。非发出来干啥
结合标题
经费爆炸
缉毒警我猜
卧槽破防了
收网
投币了
这个玩偶不便宜啊
高产
大弟走了？
泪目
南湖公园！东北大学！
缉毒警察
卧底？
还行，但还差很多
桶哥
致敬
呜呜呜 吓死银家了 关注你这么久 从来没想到你会大声说话
对不起，我是卧底
卧底吧
太好了
(;_;)
真6
这个也不小
泪目了
好D
大制作高成本（一个碗）
体能服
男人啊
致敬
好！
泪目了
Xun悟空
我哭了哇啊啊啊
好大的胆子
大制作！
格局大了
漠河舞厅
问怎么怀上的倒回去看，前面有
墙上不是大第
盲猜缉毒警
致敬
做一个大肚的女人
人死了
坏男人
？？？
之前躺床上手上有验孕棒暗示了
给我上热搜
紧跟时事？
大弟走了？
你吼那么大声干什么啊
卧槽？这不得得个影后
对涉毒艺人零容忍！！！
这白靴子我好馋
对涉毒艺人零容忍！？！
大弟？这么突然？
漠河舞厅
给我吓一跳……
经费炸裂
缉毒警盲猜
类目
大弟录视频的时候姐手里拿的验孕棒叭
兰博基尼
卧槽卡地亚同款
坏男人???
炸裂这期
是死了吗？
住嘴
何书桓？
谁说站在光里的才算英雄
给七喜的三连
新来的还在骂，老粉已经懂了
这很明显了吧
生气的莫名其妙
大弟啊
大弟，我劝你不要不知好歹
来了来了
来了铁汁
为啥只能投2个
角色变啦
浪费粮食噢
不是我嘴臭（1/1）
泪目了
不要浪费粮食！！！
这不叫男人
玲娜贝儿
你敢凶七喜！！！！大弟，你完了！
大弟的视频太有质量了！加油！
2
看完再发表想法！
无间道！
遗腹子呗
你敢亲我老婆
这是大制作了
两道杠
猜对了，缉毒警
555大弟把我吓到了
这不是碟中谍的剧情嘛，为了女主安全，分开可
盲猜缉毒警，准备致敬
盲猜卧底
我才是去世了
弹幕都是老编剧了哈
开幕雷击
七喜真好看
我要这b有何用
卧槽不会牺牲了吧
泪目
大弟终于是坏男人了？
一定要看完啊啊啊
