1播放
这是描改啊。。。。不是鸡帅是原曲pv帅好吗。。。
一小时 热热还能吃
这个是真帅
在制作现场
这技术力和用心程度已经远远超越真正的ikun了[捂脸]
我靠這個廚力
完全没有创作极限是吧
三体
！这厨力
我去，这画风我好喜欢
《少了些鹌鹑蛋》（幻听
月下鸡影
《Cytus2》
双厨狂喜
真好，快忘了原曲是咋样了
忽！悠！
完了，原版MV想不起来了
两小时前，热了还能吃
小黑子
帅哥你谁？
当小黑子当上瘾了
优雅！实在是太优雅了
双厨狂喜
der～是你
kksk
所以他到底是不是真ikun（疑惑
这段kksk
高雅
Der~
压扁成
说实话挺好看，，
两个半小时前的，热热还能吃
我是来看原画的
鹌鹑蛋~
来早了
上瘾了是吧
文艺复兴
原告：Ado
双厨狂喜
画得好美，表白画师
说实在我觉得真不错，而且不是黑了，是真心点赞哦
这已经是黑转了我
up牛逼
是不是少了鹌鹑蛋？
kksk啥意思
画的好好看
除了字幕和音乐有点黑，其他都蛮帅的
姐姐你好像垫了（
空瓶是我的啦
厨力好高
优雅
厉不厉害你坤哥
有一种百老汇的感觉
小黑子哈哈哈哈哈哈哈哈哈哈哈哈
小黑子哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
热乎，还能吃
真ikun
『the world』
好家伙我们ikun是兴趣，你是职业ikun
黑转黑了
美女你谁？
第一次压扁成这样的我
虎妞~
坤坤踩死鸡
忘记原曲
第一次被压扁成这样的我～
人声还是不够干净，建议调音高的时候酌情删一些杂音
小鸡子
鸡姐好飒
优雅 实在优雅
欢迎回来。
几年了 还不放过孩子
有点帅是怎么回事？
火了踢我（doge
我已经忘记原曲是啥了
不得不承认你是真正的ikun
酱紫剪啊
鸡哥？怎么变帅了
二创质量很高鸭
帅哥你谁
一首歌硬是鬼畜成了一个专辑
维克多，是你吗？（不是）
你觉得我们会信吗
（《猿形毕露》）（指身体）
又是你
《关于我关注的都是ikun（小黑子）这件事情》
nb
没人发弹幕？
你…我……
《物理鸡》(只因)
智齿只因哥 只因哥牛逼！
封面那个画风让我想到了一个本
s
火钳刘铭
好耶！棒球!
小黑子 漏鸡脚了吧
帅哥！
世界线收束
还挺帅的哈哈哈
火钳刘明
我宣布个事
有点帅啊？？？
鲲流才是顶流！
。
哈哈哈哈哈哈
我的追番键呢
小黑子露出鸡脚了吧
。。。。
原告：Ado，蔡徐坤
六壹拾壹个姐妹出来吧
煤丸了是吧
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
   。。。。。。
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
姬你太美
有点戳我的
省流：友军
你食我的，我食你的，雪
爷青回
太高质量了，你好爱他
现在成为​iku​n的门槛已经是我达不到的高度了​
你擀马~
卧槽这一有又被二次元的坤坤惊艳到！
坤坤好帅！有二次元男主那味儿了！
来力
好听
好帅，黑转黑了
再来一遍
ikun
好家伙
有点强
啊
哎呦
"你ikun,我iku，只因明天就"
kksk
真ikun属实了
卓别坤
kksk
为什么没有弹幕
百万开场
百万开场
夜店鸡王
好家伙，又是Ado的歌
你最好是你最好是
！
哈哈哈哈
质量这么高的吗
漏出鸡脚了吧
黑转黑了
难以超越鸡尾草
第一第一！
睂丸叻事罢（悲）
朕的ikun大军呢
住手啊，你已经变成真的ikun了
在座的哪个不是真ikun啊(恼
《坤坤的只因艺术》
燃起来了！！！
还以为不火了，原来是小黑子荔枝没带走
红豆老师真的太强了
挺好听
终于做出来了(๑＞ڡ＜)☆
画师给画帅了，说真的
太强了
我去换了个风格完全不一样，好好听
哈哈哈哈哈
画师好牛www
双厨狂喜（）
你是唯粉吧
绝了
老番
老师好棒！！！真ikun实锤了！！！
弹幕呢
画的好帅
谁是真正的ikun不用我说了吧，小黑子做得到吗
小黑子露出鸡爪了吧
帅哥你谁
巅峰产生虚拟的拥护黄昏出现真正的信徒
这张好帅！！！
太优雅了吧！
大制作
大制作呀
原告：Ado
火钳刘明
原唱：Ado   原告：Ado
火钳刘明
道理我都懂，但是为什么篮球艺术里会出现棒球啊
纯路人
对不起各位，我承认我黑转粉了
红豆！！！
你食我的，我食你的，shit（doge）
好家伙日系爵士风
真IKUN了属于是
天哪
暗黑风格的鸡 爱了爱了
双厨狂喜，好耶！！！readymade！
1.25刚刚好
火了叫我
画师画的太好了
大制作
怎么有点涩涩的
要把ADO薅秃啊
强烈建议出番
三只因凌空
有点酷
女的
旧活新整
您完全没有创作瓶颈是吗
md真的又把我帅到卧槽？？
@Ado
爵士乐
谁说小黑子不配做ikun
谁说小黑子不配做ikun
呜呜呜呜呜
高技术力suki
鸡都变成这样了
哈哈哈前面鹌鹑蛋的那个真的笑死我
厚礼谢
谢谢手机电满了
坤坤的小黑子现在早已不是当初无脑喷的模样，正如粉丝对爱豆的喜爱显得不再纯粹
歌词出戏
差点耳朵挂钓
表白画师，把我家咯咯画得这么帅
帅只因
W  C……在哪里，我尿急
尼太baby辣
啊啊啊啊啊不要放鸡哥本人求求了
画得太好了
爱ikun的极限——将梗化为艺术
真的怀疑是真爱粉
官译：现成
他到底看过多少素材
捕手表示不敢接这球
什么真ikun，他是纯路人！（doge）
《素人改造》
我家咯咯好帅！！！
好帅我去？
爵士鸡
凌凌鸡是吧（doge
真爱粉啊
梅开三度
原告：ado
kksk
双厨狂喜
为什么是白毛，尼玛的本来不该心动的
你没只因只因
腻肽贝比辣
你是真ikun
牛逼
火钳刘明
上一个画面在直播的时候看了好几次(悲)
《文艺复兴之赞美鸡》
怎么去烹饪（幻听）
去写词吧，真的
越来越离谱
好好听！
爆炸就是艺术
画师好牛批啊
是铁山靠！！
神明作画.........
ado！
帅到我了≧∇≦
不知道为什么。。。但是我大受震撼
路转黑了
还挺帅
真的好完整
他真的，我哭死
你这搞得和真IKUN一样
原来up 主才是真正的ikun 
少些鹌鹑蛋
我心冻了
哈哈哈哈嗝
原曲是啥来着
ado：？
原曲应该是ado的歌，看曲绘很像
这个是真ikun
不要说姐姐什么的，会不会黑啊，你连ikun都不配……
不知道为什么，这个坤坤越看越帅
好坏啊  啊哈哈  你干嘛
三首ado的歌了，，ado要被cxk玩出梗了么
你干嘛嗨嗨哎呦
还别说，这得是粉头了吧
画得真的好帅
【【【【【
老师好厉害！
ikun～～～～～
救命up太强了 三连了
草 这张好帅！
草
谢谢被帅到了
你真的不是ikun吗
帅了
双厨狂喜
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
千万调音师
正片开始
两眼一黑
这才是真IKUN好吧
救命虽然但是up主有点牛在身上的
哈哈哈哈哈哈哈
这必火
up太牛了
Jo坤
食不食癌鲲
真ikun看了都得感动
快马突袭，占尽先鸡
黑子的篮球
这腿涩啊，很涩啊！（喜）
又有新歌新MV了
火了踢我
鸡
居然还黑化
差评，比坤帅
402个小黑子
双厨狂喜woc！！
指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！
指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！
这首是我最爱的ADO的歌
真的好好看，我去
太帅了
0
真IKUN了吧，这也太帅了
兄啊，你这篮球怎么好像是棒球啊（半恼
这稿太帅了哈哈哈
！哇
安波里欧（幻视）
《三只因》（确信的很）
火钳刘明
巅峰迎来虚伪的拥护 黄昏见证忠诚的信徒
老师好厉害！！！
你干嘛哈哈哎呦
帅到我了！！！
坤妹
蔡徐坤（幻视
kksk！
超！
文艺复兴
小鸡子，露出黑脚了吧
他甚至约了稿
是不是ikun都沉默了
画师是谁！太强了
我家坤鸽鸽真好看
火钳刘明
《影流之只因》
画师太强了.....
铁山靠
优雅
优雅
小鸡子漏出黑脚了呀[doge]
re
好帅！！！！
kksk
众所周知，铁粉是黑的
鲲姐绝美！
美女你谁
美女你谁？
美女你谁
美女你谁
还挺帅的哈哈哈哈哈哈
可是这真的很好看
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
笑死哈哈哈哈哈哈哈哈哈
前面的小黑子，你们怎么能说她帅，应该说漂亮！
双厨狂喜（笑）
画还是很好看
红豆可封上将军！
小黑子你们满意了吧坤坤这么好看鸡那么好看(๑•.•
吴亦凡？（幻觉）
卧槽
鸡你真的实在是太美了
这才是真爱坤
兽  之  巨  人
kksk是喜欢这里的意思
鸡你太美
事真ikun难以达到的程度罢（悲）
又是你（恼）
其实我们ikun不反感这些视频，我们也觉得很好笑哈哈哈，只是希望你们不要人身攻只因hhhhhhhh
这算发新歌了吧
是ado的
特 级 咒 灵
你醉豪是
你让我怎么去烹饪~
你真的是黑吗
我去好帅
噪音
米津玄鸡
又是你
鸡:我很美我知道，不要这么强调。
哎呦卧槽有点帅
你是真的。我哭死
《日系》
好帅啊
火钳刘明
黑着黑着就成真爱了​
小黑子！！
好家伙，帅到我了
ⅰkun区UP主
太好听了吧
居然还挺好听
我是来看篮球的
好帅这个我去
持  续  充  电  中
再来亿遍
 我去507个人
怎么能这样对我家哥哥~~
已经分不清是敌是友了哈哈哈
蛙趣，是真的好帅
王牌投手？！
你真的，我哭死
丁真友情献唱
6
安波里奥
好吵
帅
好帅
牛牛牛
帅哥你谁
ado粉狂喜（bushi）
没完了是吧，人家鸡哥额不，人家坤坤多努力啊！！！！！！！！！！！
苏珊
双厨狂喜
这是真ikun的水平了吧
好牛
歌词不押韵
打不过就加入
关于我看的都是ikun视频
已经是ikun的形状了
还真变成了
这段好听！
《叶惠美》
kksk
ikun好好干活
坏了，红豆是真粉！！！
封面帅到我了！！！！！！！！！！！！！！！
双厨狂喜
双厨狂喜
cs go
我家哥哥出烤箱你别流口水
漏出鸡脚了小黑子
为什么我会觉得有点帅？！
Baby(幻听)
我愿称博主为——神黑子
牛批
梦幻联动
双厨狂喜
怎么说呢，有点涩
精致
这个好可爱
hi挺好听的
好帅
好帅!大大好强
？？？//
现在不给坤坤做一个视频，都不敢说自己是ikun
律师函警告
我趣好喜欢这一帧的画。。
半只鸡
红豆老师果然是真ikun!!!
牛
我家坤坤，她真是太美丽了！！！！！
火钳刘明
优雅啊优雅
好帅
老师太强了……
这是谁呀好帅啊
懂了，你是披着小黑子皮的真ikun吧，画这么好看
想到了在下坂本有何贵干
你真的好爱他，我哭死
B站顶流
只要他别塌房，这样还能更出圈
我也不想当小ikun，可是天天
我真的不想当ikun，可是天天都有好听的新歌
太好听了吧
荔枝，你让我怎么荔枝
扔的不是哥哥下的蛋？
哈哈哈哈哈哈哈哈哈
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
你干嘛哈哈哎哟
火钳刘明
真ikun
原曲是啥来着（雾
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
啥叫路人 你是ikun吗 光宗耀祖的 快出来让大家看看
还能动？泪目了
红牛～
《占位只因有》
画的好帅
没有币了
实在是太
宝藏发现我的能力一直是可以的
《黑化前》
他人长得还不错啊
上热搜就离谱
黑到极致自然粉
我来看看，2022乐还能玩出什么花
这个ikun真的能接受[脱单doge]只要不是把头p到头上，那种每次看心都咯噔一下...
顶流实锤
优雅！
是艺术品
哎呦你干嘛
优雅，实在是太优雅了！
我完全拒绝不了一个会画画还会剪辑还玩梗的老师（doge）
你这ikun保熟吗
这
啊！考古
第一次要变成鸡样的我
这鸡保熟吗
第一次鴉片戰爭的我
你干嘛，哎呦
某些真ikun视频还剪得稀烂
以后就只有小黑子记的坤坤了
我去好帅
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
ado进入了直播间
fa♂fa♂fa♂fa♂（幻听）
这个质量绝了
你干嘛~~~哈哈~~~哎呦~你干嘛~~~哈哈~~~哎呦~
你干嘛~~~哈哈~~~哎呦~你干嘛~~~哈哈~~~哎呦~
草
都是真ikun别藏了
卧槽这是真ikun！！！
求画师，好喜欢这风格
震惊100年
？
完了，忘了原唱
双厨狂喜！！！！！！
好帅好帅
这个画面是不是太帅了点
你是什么捏
你是什么捏
卧槽，真ikun做得到吗
你是我的姐
世界崩坏
我已经看不懂了。。。。。。
牛啊
月更是吧
画的好帅
优雅
高级 可以获奖的程度
“真”ikun
黄昏tasogare的感觉
蔡徐坤的粉丝群——无稽之谈
告诉鬼畜区鲲流才是最吊的！
这里是整首歌最正常的
只因你太美
哎呦你干嘛啊～
你干嘛
哈哈哈哈笑死我了！
画的好帅，红豆稀饭好强
这一帧好帅
国民的制作者の皆さん、こんにちは。私は練習時間の長い2年半の個人練習生、蔡徐坤です。
好哦！！！
拜见鸡王
给爷去看前两期！！！
给爷去看前两期！！！
给爷去看前两期！！！
给爷去看前两期！！！
给爷去看前两期！！！
给爷去看前两期！！！
给爷去看前两期！！！
我觉得ado的皱鳃鲨也不错
火钳刘明
鬼畜
纯路人但是ikun
情人混入
这让IKUN怎么办？
大制作
虾仁猪心
画帅了，确信
真挺帅哈哈哈哈
美女你谁
我们鲲鲲被画得太帅了吧
厉害吧你鲲哥
这技术力已经太爆表了吧哈哈哈哈哈哈哈
一眼哈登（）
还挺好听的！
竟然看出些角角画风
6啊
火钳刘明
露出鸡脚了吧
逐渐忘记原曲
因为他在和三体世界对话，所以多看一眼就会爆炸（确信）
Are you ok
我擦，这帧数，画的好好
好看挺好看，但这和坤哥的有一丁点相似之处吗
151.4万（警撅）
丢丢～
是ikun吗（悲
甚至有点帅
对原曲降维打击
优雅，实在太优雅了
火钳刘明
这个老师好棒
NB
金木研
蔡徐坤很帅，但是视频也真的好好笑
几你太美！
好牛啊啊啊啊啊啊啊！
太太（大声说话啊啊啊啊啊啊）
这张好看！！
为什么这只我感觉很帅呢
一个真正的woman！
kksk
有信誉了
上b站热搜了！！！
好家伙，老歌新唱
请问只是预告吗
op
厨力好高
他真的，我哭死
哈哈哈哈，我感觉比粉丝做的还好
 篮 球 狂 想 曲
表白一波画师
双厨狂喜
双厨狂喜
jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj
这个技术力已经吊打其他ikun了吧
不得不说，这个质量说是ikun真的都不为过，鬼畜区真的鬼畜鬼畜着就有感情了
香精煎鱼食不食
纯纯的ikun
高级感
怎么还有情人
你干嘛哈哈哎呦
纯必要没路人
超越ikun了已经
弹幕应援
这样看鸡哥还挺帅
忽 悠
瓦龙（
小黑子
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
好强
太帅了
小黑子们我哥哥从烤箱出来时有本事别流口水
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
火钳刘明
火钳刘明但是是ikun
钻石王牌？
黑子剪的视频永远比真爱剪的好
E．G．O．展现（bushi）
太精彩了
kksk
一个黑粉等于三个真爱粉
厨力惊人
本人都接纳了，IKUN们不用纠结啦！
星际阿坤
《ikun三部曲》
火钳刘明
哟 还是个日本姬
哇塞了
靠，帅
你理智一点！你已经陷进去了啊！( dogs
？？？？？？
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
kksk
kksk
优雅！
这什么术不拉几的前奏
《doughnut hole》
我们黑蔡徐坤是因为他说自己来自美国，真ikun不要异想天开，认为有真粉
红牛(幻听)
什么king。。。
真的好帅！！
ikun
让我怎么去做人
这画的我想做壁纸的程度
是不是鹌鹑蛋（幻听）
漫长的两分半
当ikun真好每天都有新歌听
帅啊！这
开团
《鸡爷》
这个篮的竹字头应该梳中分
………！
做上瘾了是吧
好耶是ado的歌！
已经开始笑了
真ikun每天都有新歌听
原告人
我真的爱了爱了
两张图好帅，我爱了
嘿嘿，当ikun真好，每天都有新作品（doge）
ado的歌第n次和哥哥联动了
让你玩明白了
从未关注，从未错过
自 相 残 杀
嘶还挺帅
好诡异啊哈哈哈哈
真的栓Q
1
kksk
kksz
kksk
kksk
bgm是ado的现成
咯咯哒咯咯哒咯咯哒咯咯哒咯咯哒咯咯哒咯咯哒咯咯哒咯咯哒咯咯哒咯咯哒咯咯哒
是这首！！超喜欢原曲的！！
只因爆炸吗？
还挺好看
太强了
我多次都没有点进来过，结果还是被我刷到了
中分头 背带裤 我是ikun你记住
好看
双厨狂喜
厨力爆棚
教练我想学这个
有点帅
怪好听的
这是谁
律师警告
b站顶流
火了别赞我
好啊！新作？
太帅了……
怎么去偷人
铁粉是黑色的
（厨 力 爆 炸）
每周必看
我坤坤好帅啊
优雅永不过时
优雅，实在是太优雅了
nb
《卑鄙》
竟然觉得好听了
为什么要这样公鸡坤坤
好帅
帅死了，我的天
帅死了
帅死了
电坤
全体起立
baby起啤酒
观念艺术！
可恶，居然被帅到了
我超画得好牛逼
火钳刘明
优雅！！！！
迪士尼（幻听）
你鸡哥帅不帅？
哈哈哈哈哈哈
原告：Ado
kksk
wc
你干嘛~~哈哈~~哎哟~~你干嘛~~哈哈~~哎哟~~你干嘛~~哈哈~~哎哟~~你干嘛~~哈哈~~哎哟~~
你干嘛~~哈哈~~哎哟~~你干嘛~~哈哈~~哎哟~~你干嘛~~哈哈~~哎哟~~你干嘛~~哈哈~~哎哟~~
真ikun
我天呐？！
+=======
优雅
ado！！！！！！！！！！！！！！！
？？？？？？
小黑子
没前两期好听
什么真ikun，他是纯路人！（doge）
那些所谓的ikun都没我们小黑子剪的好
啊啊啊好帅～
缺钱填词(bushi
ikun们有这个厨力冷圈的快哭死了
我们才是真的ikun！
他把自己用过的唇膏扔下台给粉丝，让我看到他都永久性痛苦面具
画风真好
道歉！！！
画师是谁！太强了
高级小黑子
标题自相矛盾了属于是
你干嘛哈哈哎哟
纯路人，这二创质量也太离谱了草，，，
你是真ikun吧
建议发给所谓“IKUN”让他们试试
可是真的很帅耶
虽然但是挺帅的(
我收回我的那句话
算了算了，还是好帅！
太优雅了
指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！
你干嘛哎呦
双厨狂喜
画的真的好
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
这画的真的不是天草四郎？？？
我超好帅啊
哈哈哈哈哈哈哈
ikun有你了不起（
优雅
太优雅了
太优雅了
优雅永不过时
指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！
我坤好帅！！！呜呜呜呜
好像虾仁哈哈哈哈哈哈哈
好帅！
这个标题就看得出你不是IKUN了（悲）
我去，老婆（
《 你 好 爱 他 》
火钳刘明
诶呀好棒哈哈
好活当赏
你们在厨什么（害怕）
安波里鸡
画师真的画的好帅www
鸡
蔡徐坤打钱！！！
……坤坤团队不打钱怎么说得过去
这已经不是一般的小黑子了吧，，，6
红豆老师有人盗你的视频在抖音直播盈利
抖音有一个叫重云酱的人盗您视频直播
全是友军？玩毛
wc，好帅
钻a？
火钳刘明
鸡哥好帅
我靠这个画风好帅
原曲作者:ado  曲名:观念艺术
《坤坤三部曲》
厉不厉害你坤哥
当初就应该发这版
忽然飞过up主被老蚊子咬
顶鸡大片
干嘛要把ado的歌改编成这样
好玩吗
这临摹的好牛逼
我他妈都看不下去
虎妞
厉害
凭一己之力拉高了IKUN的门槛
这句好好听
你别说挺帅的哈哈哈哈哈哈
一直在前线
永不过时
画的真的好帅！
这是真爱坤吧
这不颁个华语金曲奖天理难容
画的好好！！！！
双厨狂喜
还蛮帅的诶
神道之路
粉到深处必成黑
～～
画风是否太好看了
好帅！
虎妞
封面吉良吉影（幻视）
双厨狂喜
我知道，但是他好帅（）
八 月 新 番
kksk
好帅！
好家伙，鸽鸽都省了
kksk
IKUN！
你最好是
小鸡脚露出黑子了吧
改的太牛逼了
ado日常被迫害
双厨狂喜（）
kksk
这张曲绘画风可太戳我了
冲的最舒爽的一次！啊！
贝拉弗(无端猜想丿
pv触
何等艺术的
啊啊啊啊啊啊老师好强
这pv都整上了 很像看的日式pv
《精神污染》
他真的好爱坤坤
好帅
桑田伶恩（确信）
好帅
牛啊牛啊
jsi
鸡肉吃肉
我糙，帅到了
太他妈草了
这个艺术我已经理解不了了。
双厨狂喜
何してるの?～ハハ、～ありゃ～
好帅！！
007
这是描改的原画吧……还是别忘了原画师哦
真ikun在此  说句牛逼
草
ikun
可是真的很帅哎
大制作
糙，怎么有点帅
太强了实在是
百万助攻
百万助攻
原告：ado
笑死我了
鲲鲲好帅
好帅
跳的真的很好该说不说
猴牛
握草，帅
真爱粉哈哈哈哈哈哈
已经忘记原曲了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
有点涩？
六六六六
玩梗不玩人，坤坤真的帅
这部分有毒 我好爱
双厨狂喜
黑子界卷成这样在座各位都得反省
你干嘛啊？干嘛呀你？
都学着点这才是真ikun
逮着Ado使劲薅是吧
Ado点赞
所以这个属于绘画区还是音乐区还是鬼畜区
双厨狂喜wc！！！！！！！！！！！！！
不知道为什么，感觉好帅呀！！
坤坤的腿真瘦
说双厨狂喜的，你是厨了什么
太帅了
我都没见几个真ikun二创做这么好
ado！！！双厨狂喜！
已经分不清小黑子和ikun了
甚至让这歌变好听了！！！
纯路人做得到吗
看到Id名我就明白了
你食我的，我食你的，雪
眼前一黑
忘记原曲
技术力简直绝了
KKSK
画得不错
还是很搞笑啊哈哈哈
明明这么好笑啊哈哈哈哈哈哈
火钳刘明
每年
真的太强了，哪个卡密画的画风真的很好看QAQ
先赞后看，已成习惯
帅哥你谁
kksk
什么人可以黑坤坤四年啊，都是真爱粉小黑子啊呜呜呜呜
芝士雪豹
芝士雪豹
你才是真ikun
kksk
三国鼎立
小手一抖，op没有
优雅，实在是太优雅了！
画风好看！！！！！！！
优雅，实在是太优雅了！
这个曲子真的太动漫乙女风了
事实证明出来是对的，心神愉悦才是真的事
只因王子！
原曲readymade
太帅了
，
现在当ikun的标准越来越高了
草
哈哈哈哈哈哈哈哈哈
hhhh怎么还有棒球啊
谁他吗发的黑子的篮球啊哈哈哈哈哈哈
双厨狂喜
吉克幻视
音乐区和手书区（？）你必须选一个投！
画师是谁。我真的爱死ta
？？二次元的力量太厉害了
优雅，实在是太优雅了
借鉴AdoMV里面的曲绘？
《黑子的篮球》
双厨狂喜
原版：Ado的半成品（readymade）
原画师是@yasutatsu_
原画师是@yasutatsu_，up应该是稍微改改
优雅，实在是太优雅了
好看多了诶
有点漂亮啊[doge]​
有点帅
铁   山   靠
好帅！（什
你比ikun更ikun
不得不说这画得是真好看（）
六
火钳刘明
IKUN特有的高技术力（doge）
每周精选
ikun过度了属于是
好听，比所谓的网络红歌好听
小黑子
Ado厨狂喜
我去虽然但是这些视频真的好高级
114万播放量（警觉）
《疹》                ikun 
114.5万播放
你最好是
你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
双厨狂喜！！！
草
帅哥你谁？
真不错
优雅，永不过时
谁能拒绝一个又会建模 又会画画 还会剪辑的真ikun呢
现在当ikun都要那么高的门槛了吗
真的好厉害
优雅
铁粉都是黑的，钾粉都是白的
帅的。。。
怎么有点帅
好怕cxk工作室给老师发工作邀请函
还挺帅的
安康安康
真的有那种感觉诶
画的很漂亮
画师真的牛
我承认，你比kun有才
省流: 友军
草
mei zhou bi kan 
厨力爆炸啊这是
文艺复兴
优雅鸡永不过时
篮球
？草
卧槽，高技术
火钳刘明
左下角鸡脚
吉克（幻视）
？？？？？？？？？？
？？？？？？？？？？？这里好帅是为什么
高技术力
UP这是铁杆ikun
但是好帅！
好活好活
唱跳rap篮球
这才是真ikun 纯路人折服了
火钳刘明
画风好喜!那位画师画的呀?
mei zhou bi kan 
救命，这里画的好帅！
真ikun做得到吗！
好帅呀
钟离（bushi）
ado无敌！！！
122人！
