我来也
卧槽，帅到我了，赔钱
好眼熟的拍摄场地
沉默术士
林俊杰42了哦
好嫩一男的
林俊杰好帅好帅好帅好帅
东非大裂谷
天下都是你的！
帅的
芜湖
还得是林俊杰
谁在我地盘撒野
永劫无间你太会拍了！！！！
好牛啊林俊杰
林俊杰牛逼！
生日快乐！
ktv多了一首我唱不了歌
谁在我地盘撒野
谁在我地盘撒野
谁在我地盘撒野
谁在我地盘撒野
良心作曲
谁在我地盘撒野
再来亿遍
E5
10分钟倒计时，第一把不朽荣光直接拿下
啊啊啊啊啊林俊杰啊啊啊啊啊林俊杰
我不敢我不敢我不敢
阻碍我的 豆浆烩面！
我不敢我不敢我不敢
林俊杰牛逼！
林俊杰永远的神
C5算什么
我不敢我不敢我不敢
林俊杰才41好不好
还有10分钟开服
跪了 跪了 真的狠跪了
谁在我地盘撒野~
前方核能！！！
别敢左右我的视野！
我跪了
这rap好绝！
不朽荣光！！！
亚洲唱作天王
林俊杰是我唯一的神！
太帅了
我不行小孩能唱上E5
别敢左右我的视野
按这个视角，原来JJ才是幕后大boss口牙！！
谁在我地盘撒野
别敢左右我的视野
劫宝牛逼
还有英文版！超好听！快去听！
别敢左右我的视野
别敢左右我的视野
不朽荣光！
别敢左右我的视野
别敢左右我的视野
生日快乐！
别敢左右我的视野
别敢左右我的视野
别敢左右我的视野
别敢左右我的视野
真的nb这个作曲  没有主歌副歌痕迹
起飞
豆浆烩面！！！
好帅
太顶了！！！！
帅死了林俊杰
也太爽了！
前方高能！
无尘！
高音炸裂
！！！！！！！！！！！
林俊杰林俊杰林俊杰
武田信中参上
爽啊
林俊杰是神吧
林俊杰！你是我的神！
c5算什么lol
好喜欢这段rap
听了这歌我可以一打十
卧槽是人吗
太帅了哥
玩什么steam  国服啊
双厨狂喜
我靠太帅了吧
帅帅帅
不愧是天王
卧槽
前面的 41哦
无尘好帅好帅
卧槽卧槽卧槽卧槽
太牛逼了 金嗓子林俊杰
谁敢在我地盘撒野
等开服~
听完上号
林俊杰：C5算什么 lol
劫宝生日快乐
林俊杰真的牛！！！
帅到极致了我林
皮肤保养的蛮紧致的
只有这部分好听，前面的铺垫太长了
爱了呀
大哥好帅呜呜
跨越边界不分昼夜
好耶
鸡皮疙瘩起来了！！！
高能预警
歌词很符合啊
哇哇哇哇哇噢
开口跪
展翼高飞撕裂攻围
C5算什么！
胜负对决从不妥协
jj这歌可真是nb坏了
Rap太帅了！
太燃了太燃了！！！
展出一道不朽荣光
黑暗中剑拔弩张
老6无尘
永远不断进阶啊
蕴藏着无穷力量
好可爱哈哈哈哈哈
豆浆烩面！！！
这段镜头帅！
好可爱哈哈哈哈哈
认真听歌
以肩膀以刚克刚
绝了太好听了吧
林俊杰牛逼
伤口拆封也要绽放
凤凰涅槃
哥哥好帅
斩出一道不朽荣光
黑暗中剑拔弩张
超进化
不敢不敢
这层次无敌了
？？？
汇集所有不堪的伤
这他妈41岁？
蕴藏着无穷力量
刀刃不怕万人抵挡
我的评价是不如爱不会绝迹
帅呆了
以肩膀以刚克刚
老公 电死我
又帅又能唱又能创作
我打破
前方E5高能！！！！！
阻碍我的豆浆烩面！！！
太喜欢这个“逆着风”了！！
前方E5高能！！！！！
身上的枷锁
太好听了，我又来听了
前方E5高能！！！！！
还不上号？
Year~
不回首
无所畏惧逆着风
还有谁
欢迎回来
就算路崎岖我魂依旧
开服了吗
劫劫生日快乐
Oh year~
老！！！公！！（超大声
林俊杰 我的神啊 林俊杰
老林
卧槽，是我鸡哥
林俊杰真的业界良心
即时苟且不断地招手
林俊杰牛的
前方高能！！
Wu~
林俊杰太神了，华语乐坛大气层罢了
四川绵阳报道
林rapper
这火男磐石不振刀
英文版也好绝
惊艳！！为啥只能投俩币。
听得热血沸腾哦
林俊杰 林俊杰 林俊杰
老公老公
我爱林俊杰
哈哈哈哈早晚会火的
太牛了
好帅！！
胜负对决从不妥协！
声音好丰满，啊不…
捷豹生快 谢谢你送我们免费林俊杰的歌
不要再玩背景的烂梗了
喜欢的朋友们一键三连上热门！！
谁在我地盘撒野！！！
这歌一首30 我都买
斩出一道不朽荣光
黑暗中剑拔弩张
好帅好帅啊
太牛逼了
迦南嘿嘿嘿嘿嘿嘿嘿
汇集所有不堪的伤
灵笼
JJ帅啊
蕴藏着无穷力量
谁在我地盘撒野
林俊杰 怎么越来越牛逼的啊
不要引战，两位都是音乐奇才
E5
还是保守了，这不来一个F5？（doge）
2000+
跪了
林俊杰！好帅！
谁在我地盘撒野
天不生林俊杰，如今华语乐坛如长夜！
无尘老公doge
俊宝 给粉丝学唱的机会好吗
上热门给我
太帅额
谁在我地盘撒野
谢谢 捷豹 拉我林爹出来营业
杰宝太会唱了！劫宝生日快乐！
谁在我地盘撒野
C5→D5→E5
谁在我地盘撒野
一键三连高音
斩出一道不朽荣光
太上头了
谁在我地盘撒野
这纯净的高音 收下我的膝盖
林俊杰 我命运般的老公
开口跪
谁在我地盘撒野
林俊杰 我永远的神
林俊杰YYDS
牛牛牛
卧槽 好帅
林俊杰你是我的神
A4-C5-D5-E5
好听
为什么这么厉害
林俊杰 林俊杰林俊杰林俊杰我爱你啊老公
2千个人不说话在装沉默吗
老公好帅
林俊杰流弊啊
e5e5
帅死了
林俊杰编曲真的好耐听啊感觉可以循环好多遍
林俊杰牛逼！祝永劫无间一周年快乐！
劫宝生日快乐
这个是什么游戏。
只能说无敌
林俊杰帅死我了！！！！
太牛逼了
捷豹 你请到林俊杰 你就赢了
我第一次听歌听到惊讶的合不上嘴。。。。
4k绝美
谢谢永劫无间！！！
这歌这质量完全可以进入专辑的水平了
由我来组成送你上热门的弹幕
rap很好啊
nb
你这背景太假了
别敢左右我的视野
林俊杰你是我的神
林俊杰牛逼
太帅了我天啊啊啊啊啊啊
别敢左右我的视野
E5
帅死我啊啊啊啊啊啊
别敢左右我的视野
更新了
生日快乐！！
捷豹生快 谢谢 这歌我会循环10086次的
别敢左右我的视野
别成儿歌求求了
老林好帅
啊啊啊啊，无尘我老公！
林俊杰 我老公 谁反对
111
这段无敌
为啥不让胡彦斌唱？
林俊杰 我老公 没人反对吧
41 的人 啥皮肤啊
他好中二 我好喜欢
谁在我地盘撒野
林俊杰 我命运般的老公
谁在我地盘撒野
JJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJ
好帅！！！
谁在我地盘撒野
捷豹 林俊杰作为音乐人会不会太帅了点
谁在我地盘撒野
牛啊牛啊林俊杰
前方核能！！！！！！
帅
这段好好听啊
东子！
太帅了吧
我的妈呀 林俊杰 演唱会请唱这首
哥！你是我唯一的哥！！！
老林haio
太野了
林俊杰：C5算什么lol
天灵盖飞了...
啊啊啊啊啊啊啊啊
转圈
真牛逼 妈妈问我为什么跪着听
3000人了
3000+沉默波比
劫宝生日快乐！
谁在我地盘撒野
谁在我地盘撒野
太帅了呜呜呜呜
谁在我地盘撒野
这游戏画质真好
？我弹幕呢
谁在我地盘撒野
最后一声好像得到神明的救赎
谁在我地盘撒野
？？？卧槽
谁在我地盘撒野
谁在我地盘撒野
这歌值30一首吧
谁在我地盘撒野
好听
谁在我地盘撒野
好帅
有没有男的被帅飞了
哥我唯一的哥！！！
3000+
谁在我地盘撒野
冲鸭
林俊杰 我唯一的哥 林俊杰
好帅好帅好帅好帅
俊宝！！！
捷豹 谢谢你 你居然让我们免费听林爹的歌
太帅了吧林俊杰
老公老公 我死了
林俊杰 你把我帅哭了
我林牛掰！
。好
鸡皮疙瘩
nb
啊啊啊啊啊
这低领内搭 好性感啊哥
开始了开始了开始高能了
太厉害了！
开头见xdm
老林yyds！！！！！！！！！！！！！！！
天不生你林俊杰，华乐万古如长夜
帅哭了
林俊杰老公
太厉害了
传下去林俊杰要返魂~
林俊杰 我唯一的老公
林俊杰 啊
林俊杰牛逼！！！
说好的十点呢
老林好迷人啊
林俊杰 你是我唯一的哥
好好听啊 是我能免费听的吗？？！！
给我一个灭掉世界的高音！
好听好听好听好听好听好听好听
捷豹 你干的好啊干的好啊
谁在我地盘撒野！！！
这歌真停不下来 太绝了
四十多岁这个颜这个业务能力 牛哇牛哇
老林魅力十足
无所畏惧逆着风这句太绝了！！
林哥真的好帅呜呜
我不敢我不敢
林俊杰啊 帅啊
自由无拘迎着风 我天灵盖掀翻了
3000
都~~~是勇敢的~
林俊杰：你看我背景假吗？
确认了 是歌迷唱不了的歌
好大
我打啵~~~
屋顶也太帅
谁敢在我地盘撒野
谁敢在我地盘撒野
谁敢在我地盘撒野
谁敢在我地盘撒野
太绝了
大佛好帅
林俊杰你是我的神！你是我唯一的哥！
谁敢在我地盘撒野
谁敢在我地盘撒野
我爱你 老公
jj 天籁之音
有点不为谁而作的歌那时候颜值的感觉了
无尘真的太帅了！！！
好好听…
他在勾引我 555
我失语了太好听了
劫宝生日快乐！
大家都好安静
衣服不行
牛逼！！！！！！！！！！！
谁在我地盘撒野~~~
老林我爱你啊啊啊啊啊！
宏伟!史诗!
3000+在线
再来一遍
3000+
JJ！！！
没想到我喜欢上一个游戏歌了。
我的天
老婆
真的有在打游戏的感觉
老公好燃的高音！
BGM
曲/制作/编曲/和声/演唱： 林俊杰
BGM制造者
卧槽卧槽卧槽这个镜头绝帅
你是我唯一的哥 华语乐坛有你了不起
我去？？？？
火男们！联合起来
这词真的好啊 怀秋老师
卧槽┗┃・ ■ ・┃┛不愧是林俊杰
你这个背景太假了 假吗？
词写的好
有钱真好
好听
老林帅死
爱俊杰，爱永劫。。。
打卡打卡
林俊杰牛逼！！
燃起来了！！！
哇，MV都这么高质量
我的天啊！！！！！！！
全体起立
谢谢大家祝我生日快乐！感谢永劫无间为我生日庆生！
生日快乐
[前方核能]
林俊杰好帅
进步杰
怀秋写的词！
劫宝生日快乐！
林俊杰原地起飞
太帅了
他真的太强了
真的抠
很帅
这没人能翻唱吧
太强了！
淦
帅死了呜呜呜
妈耶！JJ这镜头配这歌也太帅了吧
好帅呀
3000+观看，林俊杰牛逼
好帅好帅
3000+
林俊杰yyds
我为了家园
帅帅帅帅帅
林俊杰牛逼
不敢不敢
啊啊啊啊啊啊绝了
周年快乐
highE要来咯！！！
我转身昂首
好好听
简简单单秀个高音0.o
啊啊啊啊啊啊，啊啊，啊啊林俊杰永远的神！！！
帅
帅帅帅
“什么叫流行？流行是当一个东西被很多人肯定的时候，他就变成流行。而不是继续做已经流行的东西，那不是流行！”——林俊杰
拍的好好看
生日快乐
我转身昂首
“梦想与现实不能两全的时候，你要用现实面去帮助你而不是被现实面打倒”                                            ——林俊杰 ​“当自己在往上一层楼的路途，
表白林俊杰
我转身昂首
林俊杰你是我的神！！！！！！！
我转身昂首
林俊杰！好帅呜呜呜太绝了吧
好帅好好听
绝了
我转身昂首
md 这句有打通我任督二脉的感觉
听这歌打游戏太爽
拿我的农夫山泉来，给秀儿洗个梨！
传国玉玺被偷，究竟是何人所为?用方天画戟削苹果，究竟是人是鬼?高压电线下大量的尸体，这背后到底隐藏着什么?这一切的一切，究竟是人格的丧失还是道德的沦丧，是秀的饥渴还是被秀的无奈，敬请收看《秀儿》
你这背景太假了(doge)
无人在意剧情真伪，伤痕累累为谁
前方高能！
三连支持！！
刚刚一幕帅哭我！
3000+
太帅了宝贝啊啊啊啊啊啊啊啊
最喜欢这句
林俊杰帅死了 林俊杰帅死了 林俊杰帅死了
老公撞我
前方高能，准备好膝盖！
你是我唯一的杰！
好好听啊
卧槽
前方高能！
厚礼谢
好听！
前方核能！前方核能！
前方高能！
俗话说得好：俗话说得好
太绝了
女娲娘娘炫技作品
这个颜值我能舔一辈子
每天都是如此的魅力无穷
这下别说儿歌了 正常人都唱不了
天不生林俊杰，华语乐坛如长夜
从昨天循环到了 现在 停下来不可能的
说魔鬼谁是魔鬼
无尘好帅啊啊啊啊啊啊
老公！！！！冲冲冲！！！！！！！！！！！！
[前方高能]
[前方高能]
林俊杰好帅
[前方高能]
好帅好帅好帅啊啊啊 禁止犯规
我的评价是不如生死狙击
让我们谢谢林俊杰
我靠，这个一身黑的造型，帅死我了我靠这个一身黑的造型帅死我
哥哥就是人间水蜜桃、芳心纵火犯、少女狙击手、人类洗眼液！！
好听到鸡皮疙瘩消不下去
哥哥，这世上一切美好的事情，你的脸就占了99％！
我不会退缩
你！是！我！的！神！
好帅
。JJ
别只夸声音，是哥哥不帅嘛！帅哭我！
伤口拆封也要绽放。
喜欢的朋友们一键三连上热门！！
我林真tm帅
说啥呢 词很好呢
此歌实力竟恐怖如斯
词很符合
再来亿遍 生快捷豹
喜欢的朋友们一键三连上热门！！
？？？？？？？？？？？
喜欢的朋友们一键三连上热门！！
好帅
游戏曲都卷成这个地步了！！？真踏马叼
我
牛牛牛啊啊啊啊啊
林俊杰给我冲！！！！！
推荐英文版，很惊艳
握草！
这没人能翻唱
握草！天灵盖起飞啊
林俊杰 怎么越来越帅
rap也好绝
前方高音碎裂我的膝盖骨
林俊杰我老公 不接受反驳
哥！ 你是我唯一的哥！
谁在我地盘撒盐！！！
J神！J神！
俊杰俊杰我滴超人
这主题曲太燃了 还得是林俊杰啊
有点带劲
在我地盘这，你就得听我的
在我地盘这，你就得听我的
你是我的王啊 林俊杰
牛
在我地盘这，你就得听我的
欢迎回来
林俊杰YYDS！！
斩出一道不朽荣光
c5算什么lol
他好瘦好帅
4000
第三遍
在我地盘这，你就得听我的
你这背景太假了
卧槽，好帅！
妈呀，太帅了！！！！！！！！！！！！！！！！
在我地盘这，你就得听我的
屋顶被掀翻了啊啊啊啊啊啊啊
在我地盘这，你就得听我的
太帅了
怀秋老婆写的词啊
老大，你知道你是我的神对不对！！！！
林俊杰牛壁！！！！
无狗？
谁在我地盘撒野
我擦，E5
燃爆了
太6了
牛啊
我身无狗
这歌叫无狗吗？
不敢不敢
老公老公老公！！
太牛了
老公！！！
林俊杰写的歌 也只有林俊杰能唱
怎么这么帅！！！
既然请了林俊杰 捷豹我就爱屋及乌你
E5!!!
电满了
啊啊啊啊啊啊啊啊林俊杰
最喜欢的歌手+最喜欢的游戏，无敌的组合
真好听
林俊杰牛逼
实力还是得看真天王！
泪目了
太燃了
rap 和副歌 牛皮
热血沸腾了兄弟们
阿阿阿啊好好听
即将E5警告
秋皇后作词耶！！
抖腿ing
卧槽 这尼玛谁唱的了
头皮发麻
还是自己编曲的
这段和声我吹爆
老公老公！！！
华语乐坛没人再敢撒野
听得我都不敢呼吸
好好听绝了
帅帅帅，音色无敌
不敢啊！
这个词写的好啊
JJ的精神是我最敬佩的，不断超越自己
我的疙瘩掉一地啊
一般我都跪着听林俊杰的歌
卧槽
救命啊 这也太牛了
B4
haoing
太帅了太帅了！！
排面啊
林俊杰牛牛牛
4000
白衣林和黑衣林呈现出来的是两种完全不同的气质
林俊杰牛逼
jj永远的神
A4-C5-D5-E5
xxs学不来的孤勇者（doge
好帅
史低不是E宝二十多嘛
蓄力中
这编曲一股不为谁而作的歌的味儿
恐怖如斯
我感觉中文版押韵押的更爽一点
太好听了吧
我去，是我鸡哥。
全体起立！！！
高能
这个转场好好听！
这怎能不赞
高音还是这么牛
被震撼了
BV1Hg411r75D
不敢哈哈哈哈哈
林俊杰NB
心一跳~~~~
！！！！！！！
心一跳！！！
林俊杰，你是我命中注定的老公！！！！
豆浆烩面！
JJ的声音怎么能又清纯又魅惑
这句好好听呀
太爽了！！！！！！！！
卧槽
开挂，是开挂！快拦住他！他开挂了！
JJ 你是我的神
牛逼
5000+
爱了爱了爱了
你这背景有点假
5000多人
好大气磅礴
对标伟作是吧
一眼看成天狗，对不起对不起对不起
太牛了
高音太牛逼了
5000+你们好
好好听！！！！！
我热泪盈眶
太nb了这首
你是神仙吗
这身太帅了
捷豹 排面
林俊杰 我 的 神
林俊杰你是我的神
捷豹 怎么请到我林爹的 说说看
撒盐
林俊杰你是我的神
投币投币 都免费了
林俊杰你是我的神
只能林俊杰
无狗
老林哇哇哇
要听毁灭世界的高音的，3：55
这实力，真的假的。。。震碎了我的膝盖
林俊杰 好性感啊
我的j
JJnb
林俊杰你是我唯一的哥
无尘好帅好帅
jj，你是我的神！
林俊杰你是我唯一的哥
三重唱太燃了！！！
林俊杰你是我唯一的哥
可惜不好玩
林俊杰你是我唯一的哥
无拘，无狗
开始循环
豆浆烩面！
无敌无敌 我神无敌
你大爷还是你大爷
还升
你大爷还是你大爷
掀开我的天灵盖！
你大爷还是你大爷
你大爷还是你大爷
你大爷还是你大爷
你大爷还是你大爷
爬音阶
5000+
你大爷还是你大爷
握草
太鲨我了！！！
你大爷还是你大爷
词太拉了
上热门第一
你大爷还是你大爷
我不会退缩！
太帅了
太帅了
给我唱醒了
太帅了
直接5000+人了
太帅了
jj老帅了
有点像杀手前奏
E5预警！！！
加油，加油，国产之光
来咯
期待这歌的live
别敢左右我的视野
这歌真没人能唱上去
林俊杰真的是神
瘦脱相了呜呜呜呜呜
牛哇
怀秋这次写词不错呢
6000+
牛逼这两个字，本宫已经说倦了
卧槽好爽的高音
4K画质绝了
请林俊杰唱是真的没想到，不过y1s1，林也是个网瘾哥
6000+
6000+
大长腿
6000+
林俊杰 我亲死你
好帅啊啊啊啊啊
6000+
AKA老林
友情提示：屏幕前的你可以呼吸
燃起来了
老林瘦了
哥竟然接了广告
只有林俊杰能帅到我心巴上
7000+
怎么有点像杀手？
卧槽帅死了
哇
帅
这一段我吹爆
重生的力量来自真我~
上号!!!!!!
林俊杰 为啥创作唱功这么顶啊 这是怎样的天才 出生就在罗马的天才啊
7000+
兄弟们，开头见
好听！
也吹吹怀秋
西装林，帅
裤子都帅没了 老公老公
意犹未尽
谁在我地盘撒野
实力还得看真天王
7000+
凌渡都能请到老林
《天狗》
转圈圈好帅
我的天，听的我鸡皮疙瘩！
全体起立！！！
林俊杰牛逼
石榴煎酒
7000+
报听
生日快乐
开头见
7000+
E5是E5
7000+
7000+你们好～
武田黄忠参上
前方高能！！
好帅啊 像不为谁而作的歌时期的感觉
天灵盖爽翻了
别敢左右我的视野
7000+
阿阿阿阿阿阿
7000+！让我看到你们的双手！
是歪gua！他开gua了！他开gua了！快跑！
硬核的弹幕挺和谐 看来是真的质量高 因为把非硬核都屏蔽了
林俊杰才4岁，小朋友
注入林魂
永杰无间
受不了了
7000+
7000+
谁敢在我地盘撒野
jj 我的 jj
好好听
7000＋了
送林俊杰上热门
7000+太牛了！
太牛了就是说
林俊杰我的神
林俊杰林俊杰林俊杰
7000+了！！！
英文版的也巨好听！
这歌太帅了
C5算什么lol
卧槽，为啥我好卡
但他还是好可爱哦
太绝了
词明明挺不错的啊
无尘帅
7000+人
牛逼
好震撼
开口跪
魂依旧：人死了还有魂冢
捷豹
我不会退缩
谁敢在我地盘撒野
真的无愧进步天王！疑似二档到E5了，D5开始喝水了
这个和声也太美了吧
紫海即将来临
卧槽一口气没喘上来差点
杰，你是我唯一的杰
全体起立！！！
油饼的滚出去
卧槽
全体起立！！！
他是怎么唱上去E5的？？？！！
你是我唯一的杰
全体起立
林俊杰永远滴神  林俊杰永远滴神！！
大长腿！
这炸裂世界的E5！！
东临老师唱得不错
帅的我想死
排面
不免费就离谱
前奏好好听
金刚伏魔！
一键三连跟上！！！
谁在我地盘撒野
我凑原力 全是顶级
好帅
入了，希望官方别被刺
7000+
林俊杰我滴神
俯视帅到我了
是它，风火穿心jio
正是在下
AAA
前方终极高能
再来亿遍
牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼
7000+
我转身昂首这句好听！！
C5算什么？
開頭見！
还记得以前jj说他想演刺客
太牛了太牛了
起飞
我靠这高音爬梯太绝了
高能高能高能高能高能！！！
7000+
啊啊啊啊啊！
我林爹 我林爹 全世界 这是我林爹
7000+
谁在我地盘撒野
林俊杰，你是我唯一的哥！
谁在我地盘撒野
鸡皮疙瘩起来了
老林帅死我了呜呜呜
帅
我爹真是华语乐坛的门面
还得是林俊杰
出不去了
超进化
啊啊啊啊啊好帅
林爹 林爹 我爱林爹
YYDS！
给我一个毁掉世界的高音！！！！
哥 连广告曲都这么猛
啊啊啊太燃了
天灵盖掀飞了
我靠我靠，林俊杰你是我的神
太好听啦！
弹幕油饼怎么这么多
谁在我地盘撒野
爹 你以后要闯欧美 也别忘了你是华语乐坛的门面啊
嗓子了不起
最后到E5了就离谱啊
？？？全体起立
终于等到MV了！！
还得是我爹
我们不敢了
我转身昂首
6000+
不让你唱而作的歌Doge
JJ：C5算什么
林俊杰是神
天灵盖震翻了
哥又进阶了
天狗吗
前方高音高能
全体起立
郭冬临老师好帅
6000人
我去！强啊！
劫宝生日快乐！杰宝永远的神！
起飞了 起飞了
小提琴好绝
吃我一记乾坤日月斩
绝了！！！
回复 @游戏有人生 :过大年了 杰伦之前过一次年 现在又过一次​
天海大师，帅啊！
通透
逆着风～～～～
开始了开始了开始了
再来一遍
J神来了
没人能阻止我爱林俊杰
一辈子做林俊杰的人
迎着风～～～～～
我爹好猛
6000+的人正在观看
林俊杰快来入驻
太帅了
我神太强了
有点帅有点呆有点可爱
燥起来
林俊杰为啥唱作都这么无敌啊
这段主旋律确实好听
谁在我地盘撒野
开头见
好好听好好听好好听好好听好好听好好听好好听好好听好好听
谢谢网易
林俊杰 老子爱你
7000+
林俊杰 我的林俊杰啊
白马王子吧
迫不及待jj的演唱会了
牛啊。。。。
这高音 yyds
谁在我地盘撒野
牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛
林俊杰NB林俊杰NB林俊杰NB林俊杰林俊杰林俊杰林俊杰
林俊杰我喜欢你一辈子！
7000+你们好 不说句话吗
东临…
无冕天王
林俊杰 冲欧美吧 和欧美大牛PK去 你值得更高的舞台
牛逼啊啊啊啊啊啊啊啊
林俊杰就是我的神
绝了，林俊杰成神了，这高音丝滑的
7000+
林俊杰林俊杰林俊杰
林俊杰 值得更高的舞台
老林的歌慢慢都只能听了。这谁能唱。
你这背景太假了
天灵盖掀飞了！！谢谢你，杰宝！
唱的我都想去玩玩这个游戏了
全场目光看向我，这是我林爹！！！！！！！！！！！！！
好好听！
老林是我唯一的哥！！！！！
一整个视听盛宴给到
7000+朋友 大家好
谁在我地盘撒野！
为数不多喜欢的明星之一
这里的编曲太好听了
谁在我地盘撒野！！
抱歉我看成了无狗m(._.)m
谁在我地盘撒野！
我来了老林
wc nb
谁在我地盘撒野！
有首歌配 谁与争锋 最后那段vn一打五 无敌
“c5算什么”
是谁在掀翻我的天灵盖！
梦回我们的爱，起飞了我去
好听
最可爱的脸，最逆天的歌，就离谱
太好听了
感激华语乐坛有林俊杰
rap又顺畅了很多！！！！！！！！！！！！多来点rap！！！！！！！等明年20周年的小15！！！！！！！
郭冬临你怎么又带假发了（doge）
林俊杰你是我唯一的哥！！！
我的神！！！！！
啊啊啊啊啊啊啊啊
高音绝了
给我一个震碎世界的高音
砸挖撸多！
E5 我跪
大气磅礴
握草
好帅
卧槽 林俊杰比之前更帅了
怀秋的词+老林的曲，绝配
风火穿心脚
单曲循环
牛！！！
好听
omgggg
怀秋，行
7000+
7000+
芜湖
好帅好帅好帅
[前方高能]
和声美绝！
太丝滑了
我身无拘，JJ牛批
上号！
天灵盖没了
感觉我二十年了的鼻炎直接通气了
这歌只能听，不能唱
林俊杰我的神啊啊啊啊啊啊我死了我没了啊啊啊啊啊啊啊啊
林俊杰永远的神
给e5排面
音色太好听了
风～～～
林俊杰太棒了
这歌太帅了！适配度很高
卧槽
我为林爹举大旗
谁在我地盘撒野
真的该庆幸华语乐坛有林
帅我一脸
这金属芯绝了
高音太漂亮了！！
