2分钟
一键爆炸
我想听塑料爱情
全体起立，这里叫苏妈广场！
AMD，yes!
买了买了
AMD
不影响质保可还行
amd yes
感谢苏妈
虚晃一枪
这几波  66666
AMD，yes！
3080要哭了
AMD YES！！！！！！
AMDyes口号要改了，3A平台 yes
虽然听不懂 但是感觉很爽
哈哈
吟唱逐渐掉速
塑料爱情好听
amd，yes
6666
AMD YES
"AMD,yes"
奸商:我到底做错了什么。
我躺着看
全立起体！！！！！！！
起飞
上上下下左右左右baba，这老哥衣服一看就是老游戏迷了
?????！！！！！
苏妈太帅了！
BGM是P5？？
AMD YES
amd yes
苏妈：我让你先跑39米
不好意思，买爆
没有dlss
拳打intel  脚踩nv真实现了，按摩店yes
为up主的态度 ，我三连了
Rape Series : Nvidia
卧槽
还有谁！
AMD YES
amd牛逼（破音）
说价格让我死心
AND YES!!!
全体起立
"AMD,YES!"
苏妈，NB
超级王炸
AMD YES！！！
amdyes
a
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
一键黑屏。是很狂暴。
5000?
摸鱼看的
我用手机看的
amdyes
买不到的
可是amd没有dlss
amd yes
yes
你能跑8K吗，狗头
AMD  YES!
AMD，YES
nb！
YES
NB，最厉害的科技就是化繁为简
3a有望啊
AMD   NB
AMD，YES!!!
来了来了
AMD YES
AMD yes
且此功能不影响质保！
AMD YES!!!
坐着看
苏妈和老黄长的越来越像了
bgm是persona5里的？
全体起立！！！
AMD yes
变态了
智能访问显存技术，官网上没写支持锐龙3000系列处理器啊...
塑料爱
一打二 反杀两个
牛皮
合着PS5还是默频?
amd重回巅峰
p5
AMD YES!
yesyesyes
And yes
AMD yes
AMD yes
我要打十个
AMDYES!!!
3A凑羁绊
起飞
aAMD YES!!!
6666
AMD YES
amd yes
辛苦啊火鸡
为了魔兽世界！
yesYesyes
卧槽
amd yes！
3a套装有加成
AMD，yes！
快男
p5武器店
AMD YES!
AMD YES！
3800+5700哭死
AMD YES！
AMD，yes
起飞
全体起立
"AMD,YES!"
硬刚3080
全体鞠躬
Amd yes
AMD.YES！
香
卧槽
全体起立！！！
"AMD,YES!"
And yas
amd yes
这个不大行，死亡搁浅的这技术被dlss锤了
AMD  YESYESYES！！！
WC纯纯粹粹
刚定3070我都哭了
哈哈哈哈哈哈
用6900XT看的
一键爆炸
amd yes！！！！
Amd yes!
为了部落
坐等苹果支持
太香啦
AMD YES
火鸡yes
卧槽
今年买了5700  哭死啊
有钱了就是不一样
AMD YES
AMD yes
AMDyes
3A平台
手机看的
？16g？杀疯了
amd YES !
全面反击
AMD yes
admyes！
早
算了  功耗吓人
AMD YES
狂暴模式，帅！
amd yes
p5天下第一
坐着看
眞正全方位翻身啦?!
Yesyesyes
AMD YES!
"AMD,yyds"
amd yes
椰丝！！！！！
多少钱
AMD yes
8000  真香
幸好我上个月卖了5700
AMD YES!!!
AMDyes
AMD yes
苏妈，神气……
AMD YES
买爆
Amd yes
3A平台神秘加成
卧槽 3a牛逼啊
AMD，yes！！！！
？？？狂暴套
AMD YES!
AMD!YES!!
为了艾泽拉斯
amd yes
AMD YES！
真yes
20年老A饭泪流满面
"And,yes!!"
"AMD,yes"
苏妈今年就是最美的那个女人
传统手艺
AMD YES！
AMD，yes!!
AMD今年正式进入狂暴模式一路杀红眼了都，11月正面刚蓝绿两大厂！AMD.YES!
喊出我们的口号：AMD Yes
amd yeeeees！
Amd yes!!!
AMD yes 
原神标配
这也太香了
坐着看的
amd，yes！！！！
YES
上上下下左右左右BA
买就完了
杀疯了
amd yes
AMDYES!
amd nb
AMDYES!!!!!!
AMD YES !!!!!!!
哇 这性能
牛逼！！！！！
芜湖
吊打I9
AMDYES!!!!!!!!!!!!!!!!!!!!!
AMD YES
不影响质保？nb
卧槽
超频嘴
狂暴！！！
AMD YES
AMD YES!
牛逼
刮目相看
amd yes
"AMD,YES!!!"
依稀还记得学长那句，N卡游戏，A卡设计
amd
比某特挤牙膏强多了
光追呢？
AMDNB
后面必须换A卡！
AMD yes！
等一个评测
妙啊
超频能保，好家伙
魔兽总部都烧了
超 都给我往死了超
我下巴掉了
杀疯啦
卧槽？？？？
皮衣刀客觉得再来一刀
3080凉了
显存当内存？？？
5099？刚他，刚刚刚
3A平台看的
AMD 不讲武德啊
真香
amd yes！
amd yes！
谁还买n卡啊
NICE
支持苏妈，3A平台，来一套
AMD再入陆地神仙境界
AMD YES
AMD YES
又见3A
AMD YES
amd牛逼
⬆️⬆️⬇️⬇️⬅️➡️⬅️➡️BA Start
3080哭啦！
真就3A平台了呗
amd yes
AMD yes！ ！ ！ 
哈哈哈哈哈哈哈
掉打3090了吗
amd yes
AMD yes
AMD YES!!!!!
P5武器店老板BGM
amd牛逼
AMD YES!
AMDyes
AMD老子喜欢吊打NVIDIA
老黄生产线现在24小时全力开工
杀疯了
and yes
"AMD,YES!!!!!"
amd yes
AMD YES
全体起立！
2080收，2080ti
真·脱胎换骨！
amd yes
用显示器看
AMD yes
AMD yes
AMD牛逼！
泪目
玩游戏好像很NB的亚子
AMD  Yes
amd yes
阿姨，我不想努力了
ohhhhhhhh
我透，牛批！硬剛3080！
A炮的我狂喜
3A回来了！
AMD YES
amd yes
AMD YES
不影响质保可太秀了
AMD YES
3A平台 YES
AMD NB
太香就不便宜了
SHUT UP AND TAKE MY MONEY！
还好今年老子没买5700
3A加成
AMD YES！
300W
上课的时候看的
芜湖
Amd doublekill
全体起立，跟我喊AMD YES
amd，yes！
功耗高的建议了解下n家同档位的
AMD yes
3070和2080ti持平，sh甚至有时候略弱（目前而言）
斯巴拉西
全体起立
apu呀
3070不香吗
AMD
AMD YES！
AMD yes！
AMD YES!
AMD yes
还好没买3090，等等能省四千元
300W
APU.jpg
老黄， 从来不人性， 有AMD， 才让这一代3080  价格这么低
AMD YES
OHHHHHH
AMD YES
AMD     yes
可惜没有dlss
amd，yes
功耗爆炸？3090要1000w的电源才能带不会不知道吧
AMD yes
等一个6700
便宜4000
amd yes
AMD yes 
AMD YES
"Amd,yes"
ohhhhhh
这TM
3090真正功耗多少懂得都懂
真正的3A主机
苏妈yes，老黄fxx
20年老A饭内牛满面
amd yes！！！！！！
我3600跟b450哭了 买买买
是不是把老黄的架构师挖来了
但是你没光追 没dlss
居然还有套装效果
amd，yes！
AMD，YES！
AMD YES
AND YES!!!
卧槽
amd yes！
rip  intel and nidia
突然收到3070要发售了哈哈哈都是amd逼的
amd，yes！
英伟达最大赢家
高价买的3080瞬间就不香了
师傅，别念了
直接等3070S
这个就真的牛逼啊！
驱动优化一下？
AMD YES 受够了耍猴黄
AMD yes
11月18号炉石新版本，懂了，这波是梦幻联动
"AMD,Yes"
核显起飞
amd不是被收购了吗
AND YSE
良心企业amd
2000收2080TI
AMD YES
AMD yes！
3080瞬间有货，AMD YES！
3000多人你们好
全体起立
通宵肝出来，太顶了！
AMD YES
"AMD,YES!AMD,YES!AMD,YES!AMD,YES!AMD,YES!AMD,YES!AMD,YES!AMD,YES!AMD,YES!AMD,YES!AMD,YES!"
重点 且此功能不影响质保
OHHHHHH
amd yes
amd 牛逼
硬件优化是真的牛皮
AMD yes
谁有货买谁
AMD yes
我贼看好
我靠
！！！！！！！
amd yes!!!!!!!!!
终于来了，把谣言变现实，苏妈yyds
Yes
3a加成
AMD，yes
amd yes
"amd,yes"
AMD YES！！
疯了疯了疯了
amd yes!
amd yes
"超分辨率就是amd的""dlss"""
AMD YES
全是16GB显存？
amdyes
老黄说，急什么，我切刀
卧槽
3090拜拜 就买这个了，到时候U换了整3A平台
3080才哭
ohhhhhhhhh
Amd yes
坐着看
下楼梯看着
amdnb!amdnb香得不行
我的5700XT啊！
7纳米修修补补又秒了
天下苦黄久矣
英特尔吔屎
AMD YES
amd 高速缓存容量翻倍者
AAA加成
amd
amd yes
不好意思今后我就要换成amd全家桶，AMD YES！
AMD  YES！！！
AMD yes~~~
AMD YES!!
卧槽
amd yes
AMD  YES !
牛逼
阿巴阿巴阿巴阿巴阿
6900xt预定
全体起立
YES得不得了啊
快请老黄，快拿刀来！AMD，yes
AMD yes！
牛逼
AMD YES!!!
香爆
N卡快降价
amd yes
虽然听不懂他在说什么但是感觉好牛逼的样子
芜湖！
AMD yes!
AMD YES
5099很香吗？a家人别太过分（来自5700xt用户）
买
A炮的狂欢
AMB YES
AMD YES！！！！
ohhhhhhhhhh
用3080看
3070ti
AMD YES！
套件
蒸 汽 波
AMD YES !
CPU调用全部显存！
支持机器学习不
AMD YES
AND YES！
Yes it is!
AMD yes！
amd，yes！
胖了
双开发的优势显示出来了，虽然难度很大
光追呢？
三A/yes
卧槽秒啊
AMD YES!!!!
AMD YES
矿工狂喜
ohhhhhh
把你老舅打趴下？
AMD YES
AMD YES
AMD，yes
这是忽然开窍了
amd yes
3A羁绊
一张显卡300w？
amd yes
AMD yes
AMDyes
师傅别念了
3连为敬
背景有个ps5和xbox是什么内容的
AMD YES
超频不影响质保
amd，yes
笑死我了，游戏厂商不优化自己优化
300W就离谱
无敌的存在
到时看评测
"AMD,YES!"
AMD YES！
我nm超频不影响质保，AMD，YES！
AMD YES
不讲武德
amd yes!!!
amd，起飞！
5099？？！
玩3A游戏，用3A平台
amd yes
amd  yes
AMD YES
AMD yes！！！！！
苏妈，永远的神！
3A越来越牛逼了
上上下下左右左右BA，发射
6800XT
YES
AMD yes
还有fpga
AND YES
amd yes
amd yes
AMDYES
amd yes
cpu比我电脑都贵
盲猜跳票到12月9
p5 天下第一
虽然amd yes 但是我还是 nv 买
这个播放量就恐怖，1分钟涨1W！！！！！
？？？？5099握草
什么叫香啊
天啊
本来11月19赛博朋克2077，这波要跟着跳票吧
AMD yes
"AMD,YES!!!"
杀
3000系cpu支持智能显存技术么？
比3070功耗高
支持amd
AMD 真香
AMD Yes
nv no
AMD YES!
卐解
AMD，yes
amd yes
全体起立！！！
amd yes
AMD YES!!!!!
amd yes
如果没人炒应该还是会支持nv
"AMD,YES!"
只要5000？
amdcpu可以支持
这个超级香啊
amdyes
p5bgm？
这个不是太香，是真香
DLSS 根本就不稀罕，跟当年曲面细分一个玩意
更主要的是因为主机上用的都是rdna2架构的显卡，使amd和游戏厂商以及巨硬有了更多合作机会，加强了各方面的优化
真香
AMD YES!
AMD yes！
3A平台，永远的神
AMD YES!
坐着看
全都没玩到
AMDyes!
AMDyes
战歌起
AMD Yes!
amd yes
p5武器店
P5天下第一
amd yes！！！！
"AMD, yes"
amd yes
出厂灰烬
amd yes
amd yes
AMD 香
amd沙峰了
ame yes！
没dlss说啥呢
AMD Yes!
AMD   yes
这操作666
amd真是杀疯了
我的天
yes!!!!
辛苦了
香阿
还能这么整？
AMD YES！
AMD YES
AMDno
amd yes
"AMD,YES"
从现在开始这里叫作苏姿丰广场
AMD YES!
买
rtx io
嘴又超频了哈哈哈
AMD YES
3080倒了
AMD YES!
全体起立
amd yes
amd.yes!
amdyes
AMD YES！
苏妈牛逼
芜湖
火鸡辛苦了
AMD YES!
amd yes
nv转amd nv no！！！
AMDyes
AMD YES!
123
啪就站起来了，很快啊。
杀疯了！
amd yes
p5
amd yes
躺着看
AMD YES!
哈哈哈哈再入陆地神仙可还行
游戏厂商对二嘤优化，按摩店对所有游戏优化，这波苏妈大气层
魔兽世界 YES
yes
AMD yes！
amdyes
"Amd,yes"
AMD YES
yes着看的
这
大厂风度
AMD　YES！
andyes
AMD YES
我老黄有货了
不用抢卡了至少
谁tm买n卡
全体起立
蓝宝石的毒药系列终于能重归了吧，5700XT性能寒蝉，都不好意思推出
AMD YES
3A平台！！她来了！
amd yes
完了，矿老板要来了
英黄两家养小弟养出个大哥来了
芜湖，起飞
\
AMD YES!
AMD YES!
不说了，3A走起
3A平台！！！
2倍？真的假的
泪目
杀疯了
AMD YES
amd yes！
AMD YES
wtf
amd yes
yes
AMD YYDS！！！
三连走起
Yes yes yes
AMD  yes
AMD YES!
AMD yes！！！
孤岛惊魂6？
AMD  yes
6000  好， 还是  3080好？
AMD yes
没有cuda
amd yes
AMD，yes
amd.yes
秒了
3A平台玩3A，AMDYES！
蹲一个魔改非公
AMD YES！！！
泪目，白嫖了
AMD，yes！
等等党在哪里
AMD YES
AMD YES
起飞好吧，飞
AMD GOD
AMDyes
AMD GOD！
快进到拼爹爹补贴
amd yes
这个就算了
全体起立！！！！
杀疯了
AMD yes!
AMD YES
苏妈发福了
amd yes
AMD YES!
AMD YES!
AMD YES！！！
3070 只有8gb。。。
amd yes！
5099？???
AND YES!!!!!
那ADOBE硬件加速如何，设计狗最怕A卡无支持~
wc666
卧槽，牛逼
AMD yes！
AMD yes
AMD yes！
AMD yes
还有谁！
不用看了，直接AMD yes!
amd  yes
 799
别念了，师傅
AMD YEEEEES!
rx6900xt想要！amd yes!
3a平台走起
卧槽，快买
别提3070 我怕amd误会
可惜手机用不上。
跪着看的
amd yes
yes
不多说了，3A全家桶整起
AMDNB
AMD YES！！！！
不支持扫雷，那我不要了
我生日那天上市啊啊啊
AMD也有光追啦?
香!
3A套装效果
哦嚯，起飞
amd yes
AMD YES！
amd yes！
超频不保英特尔
狂暴模式
第一时间！
WOW YYDS!
plastic love
AMD yes
啥时候实卡测试对比就好了
p5天下第一
AMD YES
才300w！！！！！！！
3080刀了
太香了
这不起飞？
AMD YES!
amd，yes！
AMD YES
AMD YES!
T恤好，哪里买
又可以在显卡里装系统了
AMD  yes
卖钱的音乐
Amd yes
皮衣撕裂者哈哈哈哈哈哈哈
AMD  YES！！！
AMD YES
adm yes
AMD  YES!
AMD  YES！！！
说贵的先看看3090多少钱
ohhhhhhhhhhhhhhh
AMD YES！
AMD YES
也是、
全体起立
这是挖了英伟达的人吧
AMD!YES!
AMDyes
我要拿出我的610用着等AMD牛逼
And yes
全体起立
3700x狂喜
AMD YES
amd yes
杀疯了
amd yes!
3A加成
yes
按摩店nb
AMD，YES！
坐在车上看到。
YES!!!
ohhhhh
AMD YES！
AMDyes
"AMD,YES"
阿姆德耶斯
全体起立
这功耗还吓人？
AMD YES！老子这就弃暗投明！友军莫开枪！
真香
amd yes！
AND YES
一键核爆
AMD！yes！！！
刷个P5天下第一，不过分吧
AMDyes
AMD YES!
AMD YSE
卧槽
AMD   YES
amd  yes
AMD NB!!
好耶
AMD yes
AMD yes
全体起立
套装属性？
AMD YES！
AMD YES
A卡一直是OpenGL吧，没有cuda不是很正常吗？
AMD TMD YES
amdyes
amd yes
AMD YES
amd yes！
adobe
yes、
Amd  yes
AMD，YES！
牛逼
小嘴开始超频
？？？？？
amd yes！！！
2080成为计数单位
AMD YES
AMD
A卡牛逼
AMD YES
AMD，YES!!!
AMD ! YES ! !
..
这才是真正的黑科技
盲猜老黄通宵打电话催厂备货
AMD YES
"AMD,YES!"
冲冲冲
等等党赢了。。。
AMD YES
Yes
等等党的胜利
AMD yes
AMD握草
阿茶 5000
大
AMD YES
AMD  yes
AMD YES
起灰
草草草
3a？
amd yes！Nvidia 吔屎！
3A nice
卧槽
卧槽  卧槽卧槽
AMD No! 5099恶龙降世，
拳打蓝厂cpu，脚踢绿厂gpu.yes就完事了
N卡崩溃中
奸商都给我死
卧槽
AMD YES！
AMD YES
独有黑科技加成
基本持平了
奸商还有钱屯rx6000不
起飞芜湖
"老黄:说好一起到白头,你却偷偷焗了油"
香疯了
amd，yes
AMDyes
手里的2080ti突然不香了
暴雪总部好像被烧了
好一波背刺
AMD yes
AMD yes!
AMD YES！
amd yes!
AMD yes
AMD YES
Amd Yes
AMD，yes！！
加油AMD 让我买的起更便宜的internal
太猛了
AMD YES!
全体起立
卧槽！
YES!
全体起立
套装属性＞散搭
AMD YES
AMD，yes
AMD Yes!
希望发售不想NV那么恶心
苏妈获得双杀
n卡再见！
AMD YES
这这么便宜？的？
AMD yes
3A(MD)
AMD GOD!
不错，就看价格了
手里的3090不香了（狗头
AMD YES！！！
NB！AMDyes！
AMD YES!
跌  宕  起  伏
AMD YES
买买买
等等永不为奴，除非包吃包住
AMD！！！！yes！！！！！！
逼你换CPU
卧槽，我的2060s想换了
得得得得得得得得得得得得得得得
AMD yes
香疯了
AMD tmdYES
AMD YEEEEEEEEES
这波真的yes了啊
牛逼
光追！
太强大
坐在台阶上看的
哇靠
amd yes
AMD YES！
双11之前就更牛逼了
16G显存爱了
一键核爆···
amd yes
6000系一出3080立刻现货
A卡画质好～～
AMD YES
amd！yes！
amd yes
听不懂
芜湖起飞
电脑小白狂喜
3A平台组起
"AMD,YES!"
AMDyes
全体起立！
666
250W！！！
挖槽
坐着看
全体起立
"AMD, yes."
AMDyes
GPU当CPU用
好家伙，我直接好家伙
AMD yes！！！
amd yes
AMDyes
"AMD, YES!!!"
AMD，YES！
amd
AMD YES
AMD  yes
你又是怎么看的呢，我的老火鸡
AMD   yes
AMD YES！
杀疯了
amd yes
卧槽
AMD YES
太香了
AMD YES
AMD YES
3080滚啊
震撼
AMD yes
"AMD,YES!"
去投资AMD股票吧。
卧槽
amd yes！
amd yes yes yes
AMD  YES！
YES
AMDyes
300w牛逼！
芜湖！
AMD yes
BGM是p5里的
AMD YES！！！
amd   yes
amd yes！
杀疯了
AMD ！ YES!
AMD yes!
韭菜:3080真香
AMD。YES！
Amd yes.      Amd.  Yes.  
3A平台 YES！！！！
AMD yes
我要打十个！
5700 look
AMD yes！
666
wow yes
太好了，N卡要降价啦哈啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
这不就和主机一样了吗
amd 
AMD YES
不影响质保说明很有自信不会翻车
amd yes
300w？
AMD yes
我换还不行吗
才5000！！！！
芜湖，起飞
NVIDIA NO!
AMD YES!!!!
Rx10000还有多久出啊，我想买rx6000
AMD yes！
amd yes
AMD YES!!!
AMD yes
AMD YES
AMD YES
AMD，YES!
OHHHHHH
AMD YES!!!!
这是出主机了？
AMDyes
amd yes！
大核弹
amd yes
希望提升不是在PPT里
AMD yes！
AMD yes！
amd yes
频率这么高？
yes就完事了
为了部落
我是不是
我是不是看到了一个懂王面妆
amd yes
AMD YES！
AMD YES！！！！！！！！！！！！！！！！！！
"amd,yes!"
amd yes
YES！
妙妙妙
这是真的YES
AMD，YES！！！！！！！！！！
AMD YES
AMD NB
amd yes
amd yes
amd yes！
AMD YES！！！！
yes
卧槽
AMD YES
AMD yes
AMD YES!
AMD YES
"AMD,YES!"
AMD YES！
拳打牙膏厂 脚踢皮衣客
yes就完事了
拳打牙膏厂 脚踢皮衣客
6666
塑料 爱！！
AMD，YES
AMD yes
amd  yes!!
16G显存
AMD，Yes
AMD YES
老火鸡
妖术技能
AMD YES！
AMD，yes
等等党永不为奴!
Amd    Yes
16g
amd
今年N卡的双11怎么过，哈哈哈哈，全部跳水
amd yes
ohhhhhhhhhhhhhhhhh
矿工狂喜
Amd yes
杀疯了
让AMD再次伟大
Amdyes 
RTX-ON!
AMD YES！
唯有苏妈多壮志，敢叫老黄换新天
AMD yes~
苏妈牛脾
intel yes
amd太牛逼了...
AMD YES
所以用Adobe全家桶加C4D用香吗
AMD yes
amdyes
Amdyes
全体起立！
起飞！！！！！！！！！！！！
AMD YES!
AMD YES!!!
喔牛逼
ADM YES
amd yes
等一个AMD杀穿NV
AMD  yes
AMD，yes
上上下下左右左右AB，这波AMD30条命
不要说，我买
AMD 杀疯了。
N卡卖这么便宜肯定是收到风声了。产量不足估计是临时决定投产的吧？
JS：可让我们怎么活啊~
3900x用户表示很满意
马上就还有fpga了，amd真的杀疯了
开挂了
老黄:年轻人！你不讲武德啊
666
AMD YES!
5099 卧槽
买买买
天眼开了
Wow yes
AMD 真香
我去
AMD YES！
我觉我的1050还能在战三年
套装啊
真的牛逼
全体起立！
Amd yes
全体起立
AMD Yes
台词烫嘴？？
AMD!A YES！等等党永远不亏
AMD YES
AMD牛逼
3A平台神秘属性加成！
Plastic love
狂暴牛逼
2080收2080~~~
3500x yes
"AMD,YES"
AMD YES！
卧槽
苏妈杀疯了！AMD!YES!
Amdyes
AMD YEEEEEEEEEEEEEEEEEEEEEES
"AMD,YES !"
"AMD,yes!"
AMD YES！！！！！！！！！！！！
AMD YES!!
刮目相看
AMD YES
AMD YEEEEEEEEEES
AMD YES
野心很大啊
amd yes
全面反击，拳打英特尔脚踏皮衣刀客
我要换显卡了
冲冲冲
9.0yes
买买买买买买
等等党永不吃亏！
AMD，yes。我选择英伟达
"Amd,yes"
AMD yes
很好，皮衣客不卖3080，那就转战A卡
ohhhhhhhhh
AMD YES
20系30系滞销，帮帮我们
6666
AMD，YES！
明年的我纳米那不是更牛逼。
不影响质保？？
苏卡不裂
AMD， YES！
真香
AMD YES !!!
苏妈把JS狗头都砍完了
yesyesyes
被刺
暧昧的耶稣
用a卡看的！
3080现货？老子不买喽
杀疯了
