前排前排
预告传送过去是明日方舟hhhh
消极，真敢说出来，就好像能改变一样
这些人是没家教的吧！
我一次飞机都没坐过
就快大结局了
虽然有很多主观的说法，但是我喜欢。
注意安全啊，老高
哀其不幸，怒其不争
国泰机组正内部调查
注意安全！
注意安全
哎，为什么变成这样
注意安全哦
是开学的原因吗
呵呵
注意安全！
内蒙脏话
前面想到丧尸危机的别走
感觉高大爷开美颜了！
悲哀
注意安全啊啊啊啊啊啊啊啊啊
挺好的
突然想起了丧尸电影
新疆脏话
我来了…biubiubiu
注意安全
注意安全
简直比不了我家这的小机场人多，要多久才能明白和平多好
有点丧尸围城感觉
注意安全！！
注意安全
出现了！ excel！
注意安全
湖南脏话
宜兴粗口
1
注意安全
在看
19分钟前
大家都在看
We are here
牛逼
保护好自己
158一张，搞个记者证吧
脑壳疼
空荡荡
外国协会牛逼
有种丧尸围城的既视感
I am coming back!
河南脏话
太冷清了
真的像丧尸围城
21分钟前
注意安全啊
唉……
还变好我笑了
CSGO脏话
重庆脏话
加油
想看真实的话应该可以来一个那种抗议的视频。
注意安全
的确很可怕很失望……
我的祖国呀！到底还要受多少的伤
霉鬼冲着rmb国际化来的
注意安全
沉默的大多数
23分钟之前23分钟之前
20分钟前！！
闽南脏话
注意安全
拜拜可不是中文
万州脏话
这里是不是应该改成Billion?
注意安全
高佑思叔叔
海南航空
24分钟前
注意安全
为这些无脑的人愤怒；为老高的行为佩服
真的难受
想起来灵笼里的那种噬元兽
看好搞笑
注意安全
24分钟前
注意安全
果然冷清
More angry
比我们5年前去人少多了~
来了
这一声叹，道尽心酸
广西脏话
辛苦，加油
眼神透露出的无奈
注意安全啊
注意安全
注意安全！
像是防御尸潮一般
放心他们不会对你怎样的
666
整合运动
石岛脏话
注意安全
高登
冲上云霄里面也有这个场景
镇江脏话
看哭
来了！
注意安全呀
广东脏话
注意安全
注意安全兄弟
注意安全
安徽脏话
加油！
沉默的羔羊
手机好评
对比图好评
关键这些人不是解决问题的态度
餐厅好评
龙门粗口
一定要注意安全啊！
感觉高佑思又心痛又愤怒
湖北脏话
真实丧尸
安徽脏话
学英语
灭火器都拿 过分了
广东脏话
法治社会
英语说得好好啊
不要说中文。
都在静静看着
想起釜山行
英文不仅仅是为了安全，也是为了可以在外网发布广泛传播
注意安全啊高大姐
在对面的深圳，骂出了一套qwer的连续脏话
他的前一个视频说过说英文只是想发到外国的网站上
注意 用的是was
看吧
等她变好
太原脏话
30分钟前
加油!!!
解放天性了
山东脏话
需要弹幕？？
吞吐少了，关多点门～
was
雪崩时每片沉默的雪花都有责任
来深圳吧
心都寒了
浙江脏话
注意安全！
it was very safe
温州脏话
……表示理解，呵呵了
这是抗议?
重庆言子决人
这个拦得住？？？？
人家说了用英文让全世界知道，中文受众面是中国人
be calm sir，everything will be OK.
期待着这个系列
来了
他只是为了让其他西方人听懂，不是不敢说中文
湖北脏话
注意安全啊
注意安全
*龙门粗口*
甘肃脏话
那些破坏者，真的是...我感觉现在用脏话骂他们都像是在夸他们，无法形容了……
广西脏话
国泰我还是别坐了，怕死
问候（）
was
35分钟前
讽刺
注意安全
湖北脏话，湖北脏话
哎
注意安全
36分钟前
up这个英文中国化了？
说英语是因为要给全世界的人看到这个视频
没有沉默的大多数，只有默许的大多数
广州脏话
有！
22分钟前
注意安全啊
魔都脏话
山东脏话
机场有人不正常？前面的你怎么想
高大姐英语保命
注意安全
吓到说英文
那能怎么办呢 他们也不会站出来
才知道你的英文名
注意安全
京骂
说英语是因为他说要发油管上小呆瓜
心酸
说沉默的有脑子么？普通民众能怎么办?
注意安全啊
让他们“等”吧
less people  fewer people?
广西脏话
英语脏话
哀其不幸怒其不争
snm 西安脏话
是10billion吧
注意安全，有危险去找警察
政治和争斗永远是最花钱的
茂名脏话：WDNMD
:-(唉
自作自受
机场来说人是真的少
对面深圳还好吗
一定要注意安全
我刚刚才在这个电梯！
不能搞记者证
前面的，你能说说怎么才叫客观吗？
向港警致敬！
注意安全啊
河南脏话
这些我居然都懂
注意安全
采访机场工作人员会更有参考价值吧，特别是目击者什么的
这些单词我都背过
歪国人很安全的
握草真的像抵御丧尸啊
注意安全
前面黄字的，nb！
安徽脏话
防君子不防小人的
这冷清的……
前面说主观你咋还想多客观。客流量减少50%，失业率上升两个百分点。。。
加油
肯定害怕啊
注意安全高大姐！
没事 他们拥有了自由
山西脏话
活该的那位憨憨带上脑子吧，这里说的是那些受影响的无辜民众啊
熟悉的地方
别人要谈业务和运输的也受损不单止航空公司
国际 大 机场 ， 和火车站差不多呀
你好厉害，英语说得这么好
莫名好感动
好可惜啊，没能好好玩
那里现在还开着商店吗
没错
说英文是为了安全起见
我觉得需要人为介入了啊。。。
一定会变好
老外很安全的 你们想多了
外媒都是说他们有多么和平理性非暴力 我就呵呵了
我看的好心疼啊
无奈呢
淡定 不值得
老高注意安全
好冷清啊
茄式脏话
你应该
注意安全
空城了
我们也在等
什么叫主观客观。。。我表示不知道前面在说什么
撒女内
国泰损失活该
注意安全
抗议????怕不是对抗议有什么误解
才2.9?你还真是看戏看的开心
宁夏脏话
13475
注意安全
中国绿卡 可以安排了
挺好的 应得的
你周末再来看看....
陕西养花
大陆旅游的占其绝大多数
叫你们傲慢
那你想看点什么呢
注意安全哇
突然好奇迪士尼现在是啥样子
没有内地客经济不行了
注意安全
赞同，偏主观的态度很难让不明真相的人信服
注意安全！
注意安全啊 老高
广东脏话
太古活该
莫生气
来了
注意安全
C#脏话
注意安全
心酸，愤怒
EXCEL
看的有点难过
回北京记得不要坐国泰的航班，危险
湖南脏话
注意安全啊
注意安全，安全第一
用词好高级啊
眼镜歪了
一小时前
注意安全！！！
唉
等团团翻牌
安全第一
我来了！
真的像丧尸
加油
上次去在机场还要签东西很麻烦
好日子不好过
感觉英语没有中文流利+1
该用Billion吧？
反正机场是英国财团的，让他们闹吧
这太冷清了
之前去的时候人超多。。没想到现在变成这样了  可惜了
沉默的大多数
不在沉默中消失，就在沉默中灭亡
感觉好痛心
前面内江的站住  我也是！
来了!
海南脏话
注意安全啊
※龙门粗口※
一小时前？！
唏嘘
cykablyat
长沙人脱粉回踩
我3月才去过哇
我的天啊
我也在这里吃过饭
新疆粗口
我们应该思考为什么会导致这些，如何解决，不是单纯泄愤
都不敢去旅游了
？？？？
注意安全啊！
油管上也有
一定要注意安全
人少了很多的
后面是小姐姐？
不在沉默中爆发，就在沉默中灭亡
别怪他，看出来他英语表达不太好
注意安全啊！
丧尸围城
哎。。
失望至极
想起釜山行的车站了
他们可能会调查你的记者证什么的，还是注意安全吧。
你还是带个锤子上街好。。。
注意安全
请注意安全，在这祈祷你平安
注意安全啊~
采访有告知吗
龙门粗口
英文不错
我都愤怒了两三个月了
别搞了，还是回去吧，安全第一
注意安全啊
然而他们有一小撮人排华
支持并且感谢
他们不幸就不幸在无知
注意安全
WAS
没坐国泰航空好评
说实话，我不同情他们
它
荆州脏话：我通你滴先人
沉默到最后伤害的是自己
注意安全
拦不住丧尸的
挺难过
老高注意安全
表示理解
注意安全
龙门粗口
这标语真的嘲讽
注意安全
我8月3号还从这里走过天啊
河北粗口
战地记者
注意安全
注意安全啊
小心！
发英文的都是路人吧？高叔中文可能比你还6
完全变样了啊
注意安全
国标脏话
东北脏话
浙江永康脏话
湖南脏话
潮汕脏话
那些承担高价商铺的老板惨
注意安全老高！
客观公正的报道
这太冷清了吧
注意安全
稀稀拉拉几个人
湾湾脏话
一小时前
你不是记者不要凑热闹
说英语也是被打的 人家认得你
注意安全啊！
拜拜可还行
注意安全
注意安全
注意安全
他们只是孩子.jpg
龙门粗口
not any more
别想了
自己作的，只能说痛心她变成现在这样
注意安全
注意安全呀
...
南宁脏话
请注意安全！！！
0
真早，安全第一。
注意安全！
这个视频要发向全世界的
去泰国时候在这吃过
1小时前
嘤嘤嘤
覆巢之下安有完卵
来了
请务必注意安全
河南脏话
？？？
干得漂亮
高佑思叔叔
注意安全
想到了丧尸
注意安全
河南脏话
怎么搞得好像丧尸围城一样。。。唉
对的，讲英语安全点
打入敌人内部
注意安全
注意安全
说英语是为了给其他地区传播。。。什么怕被打？
Trillion?是不是标错了
看到国旗被侮辱我就火大了
一跨不就跨过来了
贵州脏话
国泰也让人不信任了
哎
真的像丧尸片里挡丧尸的设置
老高真的谢谢你谢谢你，谢谢你能站出来
还是沉默的大多数
看起来不止一半
注意安全！！
注意安全
保护我方高老公！
注意安全
yeah，was
真讽刺呢
。。
深圳安全得很
香油是个法治社会
浙江脏话
山东脏话
注意安全啊
这是曾经演唱的那个地方吗
他们好像并不担心
注意安全
去过2次
注意安全
注意安全
1小时前，注意安全
后来连有的白人也会被攻击的，小心
口吐芬芳！！
注意安全啊
心酸
我是7月3号到过这里
注意安全啊！
看不到弹幕
一定注意安全
怎么感觉有点像防丧尸呢
深圳没毛病
湖北脏话
加油
注意安全
龙门粗口
客家脏话plus广东脏话plus潮汕脏话
安徽脏话
注意安全
哥谭
注意安全
今天不笑话高佑思的英语口音
注意安全
超越界限，毫无底线
深圳很好
哎呀这个地方还去过呢，现在都这样了
was
注意安全
下次字幕用繁体中文，放ook上！
白人没事的
他90后吧叫叔叔。。。
注意安全啊
你被团团盯上了
胡建人，北角等你们，废材们
两小时前
注意安全啊
哎
注意安全
哎好少人
注意安全
客家脏话
注意安全
注意安全
安全第一！！！
billion
想哭
实话实说这个机场现在看来的真的不如内地的高铁站
老高说什么语音调都一样，注意安全啊
保持沉默就受着吧
国骂
啊我去过这里
来了
萧山脏话的等我
法语脏话
一个普通市民说等待很正常啊，有啥好批判的
注意安全！安全第一
我哭了，这群外国人是真爱！！
龙门粗口
人家在配合丧尸
无脑子的彰显个性？
广东粗口
宁夏脏话
茂名脏话
不止少了50吧
注意安全
背后的海报很讽刺不是吗
原来的照片人好多啊
感觉有点中国口音～
中国加油
注意安全
笑了
浙江脏话
太古集团（英资控股）旗下的机场
注意安全
注意安全呀
上面那么弹幕，你这么说话很奇怪
一群巨婴
普通人为什么不敢打他们
2小时前
注意安全
芒市脏话
椰子
这不丧尸吗
注意安全
注意安全
好难过
打砸就有钱拿，还工作干嘛
河北脏话
这是有利益在背后策划
注意安全
注意安全
外国人表示理解
合奏不是唱吧
我也去了现在也还在 很好
很安全啦
深圳加油！
东北脏话
真的少了好多人那，估计只有以前的2成哦
刷时间的全部举报
露面了
来了来了
新会脏话
注意安全
英语说的真好
柳州脏话
注意安全
深圳很安全，谢谢关心
对，丧尸
不止50%
注意安全
真的少了好多人
注意安全！！
日本章华
我寻思地铁站都比这人多
像丧尸+1
注意安全
不由得想到生化危机…
河北脏话
中山粗口+1
注意安全
讲英文是为了发到油管啦
was
放心，外国人安全的很
was
2小时前
加油
这个说的是真的
注意安全
两个小时前
请老高注意安全
现在去真的很危险啊
注意安全
注意安全
没有人吗
肯定还有外国势力啊
想捣乱
自作孽
自己作的
很正常啊，打游客的事闹那么大肯定不可能像以前一样门庭若市了啊
闽南脏话
湖北脏话
客家脏话
注意安全
甘肃脏话
川F脏话
让全世界人看到真像
我记得当时那个快闪在这里
感觉没上海浦东机场大呀
注意安全啊
不说中文可能不止在b站上发吧
注意安全
的确像哥谭市
以前我来这旅游的时候人还挺多
他外国人有什么好注意安全，现在他还用英语不是吗
一帮憨批，贵州脏话
注意安全啊！
安全第一，请注意安全
只是不想上课找个理由吧
說英文是因為讓全世界都能看
请务必注意安全
和丧尸入侵一样的即视感
估计是人流量最少的机场了……
有什么好冷清的，机场大小决定人数，我上次在虹桥，也很冷清啊
深圳北站都比这大
注意安全
高州脏话
信宜脏话
真的差好多
电白脏话
拜拜哈哈哈哈
水东脏话
确定不是billion？？
冷静冷静，你的安全最重要
吴川脏话
两小时前
注意安全
注意安全
我觉得沉默才是大部分人的做法吧，一种环境下大多数人都会自保，等着政府尽快解决
你呗团团盯上了
他们换地方了，晚上你去地铁站和警署看看
注意安全
注意安全
茂名的等等我
一定要注意安全啊！！
警察也真的辛苦
两小时前
注意安全
注意安全
甘肃脏话
这个人外语不错
有心了
注意安全
内蒙古脏话
注意安全！
沉默改变不了现状
注意安全
衡水脏话！
美好的未来不是等来的，是创造出来的，等待只能让情况更坏
注意安全呀
四川脏话
混入其中
生化危机
国内随便一个机场人都多过
湖北各地方言脏话
吐了
李姐
湖北脏话
看的心痛
2小时前
他会不会回不到美国啊
油管过来再看一遍
注意安全
阿馕司给
李姐
外国人是不是不会分P啊
注意安全
？？？天呐
云南脏话
注意安全
不要坐国泰航空哦！！很危险！
明明是机场静得可怕
吉仑。哈儿
注意安全
注意安全
直接去隔壁珠海或者深圳转机吧
看来没有那么糟嘛 
注意安全
"just ""was"""
他们要自由
两小时前，注意安全
注意安全
表面的繁华
赶紧回来吧！！！
注意安全
注意安全
说丧尸的，一说还真有点像丧尸里的场景
唏嘘
伤害警方和居民，以及破坏公共设施都应该赔偿损失
注意安全，一小时前
注意安全
安全第一
来了
表白高叔叔！
东北脏话
安全第一
徐州脏话
美国干的好事
两小时前
脏个毛线话，完全是影响观感体验
注意安全啊
注意安全！
注意安全
注意安全
所以全程英文
两小时前
注意安全
5年100次挺厉害的
一定要注意安全，亲爱的朋友
外国的报道都是抗议，不是暴行
唉
浙江温州脏话！
我真的很怀念
注意安全！！
注意安全
天气越来越凉了，秋天要到了
???前面混入了什么
注意安全
只防君子不防小人
人真多
好前
阿囊死给
两小时前
丧尸片既视感
先投币
注意安全高大姐
愿平安
ZOMBI
安徽脏话！
台山脏话
注意安全啊
注意安全
突然想起来转机经过过这机场
注意安全
当时在现场亲眼看着那些人挥美国旗帜……
我两星期前回国就经过这
不知道是口音音调问题还是什么，听起来很伤心
注意安全
丧尸+1
重庆脏话
是我给你自由过了火
化州脏话+1
泪目
作死
米国扶持代言人了
南京脏话
也是，他们不会去为难一个说着英文的外国人。
安全第一
pmi跌到40 和08年金融危机差不多
末日的感觉
说实话暴乱只是在一些地方发生，只要不去那些地方，都是安全的
我也是，看到国旗被扔怒火冲天
注意安全
妈呀……我当年在这边不是这样的
中国加油
龙门粗口
广州也很好
有钱人都去外国旅游了
his？
注意安全
秋后算账
注意安全啊
还真是丧尸片即视感
南宁脏话
才50％？
都罢说了，温州脏话了解一下
贵州脏话
应该是BILLION吧
在这里被人听到说普通话会被特别关照吧
注意安全
第一次投两个币，为了那个曾经梦想中的城市
关中脏话
川T脏话
注意安全
自重
看，连一个外国人都看不下去了
注意安全
砸自己家乡的抗议，脑回路清奇，难以理解
12857在看
注意安全！！！
注意安全
看不出他们担心
好冷清
注意安全哦
廣東髒話
注意安全！
我也想说，，，丧尸来了
马思瑞来纠正
平平安安
加油，一路平安
真的太少了。。
好凄凉啊
说真的我也怕
这是机场还是堡垒？
take care
陕南脏话
一定要注意安全
然后去一下深圳机场发现更热闹了
承包空屏
注意安全
台山顶起
？？
上川顶起
注意安全 晚安
广东脏话
去年去过
注意安全
神兽问候
这里是快闪活动的地方QAQ
这和一些小城市，非旅游点的机场差不多。
注意安全
釜山行
防君子不防小人
放心，国庆节之前会搞定的
电白哟
深圳脏话
支持你
注意安全
不幸在没有脑子
你的号真的没了
台山+1
注意安全
我在下面的吃过小笼包还
注意安全
注意安全
高州脏话
no zuo.no die
不要刷地域脏话，你们不想给自己家乡招黑对吧
南宁脏话
迪士尼空空的
注意安全，好好旅游不要担心太多
注意安全！
人真的好少
宏控
他用了was……
哭了
选择怎样固然是自己来决定，但现在是不能沉默的时候啊!
他们节假日才会搞事，平时都上班了
同样想到了防御丧尸大军……
注意安全
像求生之路
注意安全
was
来了老弟
定语从句
国骂
这些是外国的游客啊，他们也很害怕
说英文是因为高佑思想让全世界都看懂
让我来说，天津脏话
注意安全
我的妈呀我之前去都走的这里
高佑思badass
与我们同是美国受害者啊，他们的岛
深圳一点事没有放心吧
勇敢的高佑思
丧尸围城
注意安全
国泰当时支持，所以活该
都让开，四川脏话来了
真的要注意安全阿
卡在了奇怪的地方
意安全呀
意安全
注意安全
我刚回来 感同身受
龙门粗口
重庆脏话
英文不是特别熟练，哈哈被中文同化了
注意安全
同，心疼又愤怒
等是等不了的
我觉得来这里的人都在避免发表看法吧
小心
注意安全!
注意安全，贡献弹幕
冷清的没人了
注意安全
湖南脏话来了
我也去过好几次，这次闹的过分了，影响了太多东西
拜拜哈哈哈哈哈
就跟生化危机一样，封闭了一些路口，
宁德脏话
注意安全
感觉up主真的好痛心阿
是我给你自由过了火
国泰也不是好东西啊
国泰不是好东西啊，活该
真的人少了太多了
天呐
我一直没愤怒过...因为深知祖国的强大不是那些跳梁小丑能影响的
笑死
他外国人哪会有事
说网友才不到15的你懂不懂啊，现在孩子们都忙着上课呢，哪有闲工夫
尽可能用英语，会安全很多
云南脏话
说实话平时也就这样
接着等吧 沉默的代价还没来
真正的老百姓最倒霉，收益的都是那一小撮反动的人。
注意安全
马尼拉是什么地方
高大姐疯了
广东脏话
太空了
那些喊着要自由的人 却是真正害了自己的同胞
茂名脏话
真的主意安全
主意安全
他都不敢在机场讲普通话了
桂平脏话
感觉现在基本上只有外国游客了
"All they want is so called ""demacracy"""
丧尸这么可爱你们怎么能侮辱丧尸？
这不是猴式英语……
注意安全
闽南脏话
广西脏话
新疆脏话
注意安全
4小时前
注意安全
注意安全哦
注意安全
菲律宾马尼拉
广州脏话
深圳好得雅痞
广西南宁和崇左的脏话
工地英语！（狗头）
不止内地…现在全世界还有多少人敢去？
防丧尸的
我不明白这是他们所想要的自由？
龙门粗口
注意安全
广西脏话
注意安全
no safe
抗议？服了
贵州脏话
不多说   三连
都赶上半夜的火车站了。。
高佑思真的跟他们不一样
注意安全
白色水马
我突然觉得，你得注意安全，不知道为什么。
贵州脏话
中式发音
注意安全啊
那些人都是吃饱了撑的
小心啊
注意安全
潍坊脏话
海航333
苏卡布列特
不作就不会死
高大姐注意安全！！
注意安全
宝鸡脏话
添
狗
注意安全
但是，这里也是之前快闪演奏爱国歌曲的地方
注意安全
化州脏话
6小时前
it was
谁现在还去，等风头过了才敢来
cool！
这是打仔现场啊
was
？？？？
河南脏话
浙江温州脏话
注意安全
績溪髒話
人好少了
天天这样挺好 宽敞明亮
听到没，说的OK
?
注意安全
在这里吃饭等过飞机。人也太少了
七小时前
注意安全
菲律宾首都.
注意安全
别担心，解放军武力介入分分钟捶爆那些臭弟弟
定语从句冒出来笑死我了
卧槽，这地方我下去吃过夜宵
红柳河脏话
东北脏话
四川脏话
（泉州脏话＋1↓）
北京脏话
歪果仁那些人又不会怎么样
注意安全
菲律宾首都
一天一百亿？
注意安全
小心被人肉
一定要注意安全呀。
广西脏话
要好好保护自己啊
心里疼
讲英文是为了全球
注意安全
那些人不会打老外
小心一点
注意安全
河北脏话
涡阳脏话
注意安全！注意安全！
注意安全！
脏话啥呢，别做没素质的人
幸灾乐祸的都是什么心理？
她一点都不safe，世界级间谍聚集点
注意安全
河北脏话
注意安全
注意安全啊。
去
高大姐这个中东味英语口音23333
最近肯定不会去了，不值不安全……也不建议任何人去，还有那个国泰航空，没有再坐的计划，而且喜欢他们别叫这个名字了
东北脏话
所以甘愿当一只羊！
注意安全
后面的标语真讽刺
甚至不如我们这边小县城的高铁站热闹
先花50块去买个记者证吧，安全点。
一样的大厅，b站还有几个在这里快闪的视频，印象深刻
人家要发油管
小伙子注意安全啊
注意安全
高佑思保护好自己
邯郸脏话+1
沉默是没有用的
椰子
注意安全
安阳脏话
注意安全
只能等太被动了！
看得眼睛发酸
浙江粗口
河北脏话
注意安全
恨他们侮辱国旗国徽
只要到了深圳，你想危险都不行
？你那个朋友怕不是在骗你
江西脏话
说英文不熟练的。。。高佑思母语希伯来语
不应该预设立场，没有暴乱更好。
高佑思叔叔注意安全
watch your back
2月还去到那里飞。。现在居然变成这样了
常熟脏话
罪犯天堂
菲律宾
别总发脏话好嘛，太多了影响观感
注意安全
这里我来过，很热闹的
无语
湖北脏话
河源脏话
注意安全
这是给全世界看的视频。所以用了世界通用语音
河南脏话
他们认为是protest ？？
感觉工作人员还挺乐观
高佑思你一定要注意安全啊
用英语
注意安全
注意安全
在这家711买了好几次三明治，还在里面冲了泡面吃
注意安全
十月一日还是会有人去旅游的
闽南脏话
一直在等你!
这句话真的戳到我了
一个人都没有
麻木，内地的人民还在愤慨为什么港人能如此麻木
这个新疆人英语真好
别脏话了我们要提高自己素质鸭
我的天哪
前面不要杠精好吗？
增城粗口
浙江脏话（大声）
可别脏话了……有用吗
我以前到过这里，然后迷路在二楼了
抗议？明明是非法暴力潗会活动
别激动！安全第一！
保定脏话
哀其不争，怒其不幸
It was very safe. WAS 
复读机脏话
复读机粗口
别发底部弹幕好吧
京骂
注意安全
丽水脏话
这种路障只可以拦住……人
女她好评
自己作的
去地铁看看吧。。。。
去美国看风景线吧
国泰是真的太作了
对呀 应该是10billions
注意安全
后边的牌子真是讽刺
川F的别走
注意安全
。
这是抗议吗，这是暴力
江西方言脏话
暂时很难好了
黄尸围城
?
注意安全
京骂
wdnmd
注意安全，保护好自己鸭
那些问为什么不说汉语的请去看上一个视频，解释的很清楚了
龙门粗口
嗯等吧
高佑思好棒！
本来暑假应该是最多人去玩的，结果。。。
哈哈，抗议
他们可能把你当成恶意采访西方媒体了
自己zuo的
江西脏话
注意安全啊
有人在看你
那是暴力犯罪不是抗议
去过一次不想再去了，感觉很不好，价格高态度差
河南脏话
云南脏话
了解真想当然害怕，无知者无畏么
注意安全
国泰背后好像是英国资本控制的，不是好东西
was
注意安全
好冷清
注意安全
注意安全
他是外国人，应该没什么事
注意安全啊啊啊啊啊啊
。。
四川脏话
每个人都爱自己的家，为什么要抹黑自己的家园。
注意安全
南昌脏话
河北脏话
注意安全
Be careful
真的人感觉比以前少多了
注意安全
多说英语
三连？？？？
注意安全
嘎嘎嘎嘎
刚才应该不是利润，应该只是收益
高大姐 
注意安全
华夏大地，寸土不让
人真的好少
gd朋友吗
贵州粗口
以前是多么的繁华。
安全抵达
他们与丧尸又有什么区别
陕西脏话
客家脏话
jj
注意安全
像丧尸
海门脏话
真的很感谢你
注意安全
一路平安！！！
石家庄粗口
防丧尸墙和栅栏
现在机场没什么人了
沉默的大多数不站出来，那最后受伤害的也包括他们自己
注意安全
声名在外啊hk
英文比我说得好
我想去当间谍
老外面孔没问题的。。。
一定要注意安全。。
国骂
就欠给BK们拿拿龙
觉得没那么糟的，你是没看过当时直播
注意安全啊小心那群疯子
山东脏话
内蒙国骂
注意安全
it was
他们不会打外国人的
兰州脏话
僵尸防御？哈哈哈
能不能不要刷外国人英语好这个梗了？
注意安全
非正式
东莞脏话
你们不觉得该转发吗？
注意安全
别光顾着看了，快转发吧，中国青年们
损失的是从别人那得的钱吗？
你们不觉得我们该行动起来了？转发走起
大陆欢迎您
高大叔注意安全
现在这么冷清？我去过几次餐厅那边都很多人的
朋友注意安全，你是我们的朋友
什么脏话不脏话的？
你们就这么发弹幕，跟看戏一样，鲁迅说的那种人？？
音乐气氛让我想当我要转发视频，唉
行了行了，我也来转发一下
宁波脏话
这人流量跟我们村机场差不多了啊
我也想让他上热搜
我觉得让他上热搜或许有作用
不止50%吧
天津脏话
注意安全
转发。？？！
1
云南脏话
说实话那些说活该的，？你们也没有心
冀骂
转发！！
东北脏话
注意安全
在这些外国UP里刷脏话不好吧
南通脏话
河南脏话
一周前我来过
哈尔滨脏话
转发破千万，大家加油
转发吧，大家加油破千万
转发转发！！！大家加油
转发！！破千万大家加油
waiting be good！
恐怖
员工表示理解并支持
加油，转发起来，让他破千万
转发吧，大家努力破千万
他是外国人没事的
加油，注意安全，转发起来
反正我近几年不会去了，我怕了
求转发，大家加油
注意安全啊
星星之火可以燎原，转发可以惊天动地
说活该的，也是被“普通市民”的做法寒心的，我们比他们还愤慨，他们自己却默许
星星之火可以燎原，努力转发，爱国
注意安全啊
看看。所以说活该
....数字后面不加复数 trillions of 才加... 英语都咋学的啊
注意安全
星星之火可以燎原！！！中国人
星星之火可以燎原，转发吧我要哭了
川F路过
想哭
机场里面还是很安全的！
注意安全
注意安全
注意安全！
我觉得减少了75%
汕头脏话
只有我听不到声音？
卢本伟脏话
注意安全啊！！！
东北脏话
儒雅随和
没了
没了人
重庆脏话
四川脏话 气人
这个口语沟通好评，真交流中心
诸暨脏话
有渠道的请转发国外，让大家看看真实的情况
我觉得你会出现在中央 
鸡皮都起来，一个外国人都比我们爱中国！
注意安全
怎么这点人了
启东脏话
时间
老北京粗话
一路平安
12小时前。
12小时前。
注意安全
河北脏话
湖南脏话
看到这个视频心里真的很难受…希望那些发动暴力的人能清醒过来
哈哈哈哈哈哈 安全
徐州脏话
哇，一天就这么多
新疆脏话
说普通话会被打，很真实的
所以加强安保还是有用的
我上次去的时候好像也就这么点点人
真的想丧尸xichenb
注意安全
陆丰脏话
广西土白话口吐芬芳！
两三个月了能不麻木吗
马上要国庆了，应该可以搞定
was
现在不安全了
waiting be good听着好无奈啊
浙江金华脏话
只少了50%？
海南脏话
古蔺脏话
里面现在有禁制令当然安全了
駡
佳木斯脏话
傻吧 欧美面孔的不用注意安全 那非常安全
外国人怕什么，他们只会欺负自己人，呵呵
期待新闻现场记录能用全景相机
宾阳粗口
你成功吸引了来自中央的目光
法克，憋屈
这个时候可以去离得最近的深圳澳门 就知道差距了
水东老乡，水东脏话+1
注意安全
西安脏话
福建神树
老高英语真溜
黑龙江脏话
好像丧尸来了
加速深圳经济发展
注意安全
中国式脏话
注意安全
山东脏话
河北脏话
荆州脏话~
三连再看
山东脏话
说中文才能了解真实情况
福州脏话，宁德脏话，厦漳泉脏话
深圳加油
外语哪里学的
这像是作文
何止是你感到失望
比南京禄口人都少了
建议屏蔽弹幕观看
