喔
先生！！！你的拉链需要P一下
你币有了
竢实扬华，自强不息
先生！您的肚子！
互相呲一下以示敬意
阮哥我的！
哈哈哈哈哈哈哈哈哈哈哈哈哈
hhhhhhhhhh
大师兄
竢实扬华
求一个西南政法大学的.....
真的好卧槽
一曲肝肠断，天涯何处觅知音
天惹这个小哥哥我可以
全校女生是要笑死我
经费在燃烧
我看过里最好的
竢实扬华
交大人路过，全场最佳全场最佳
还没洗手啊
大制作
大场景
大制作
天中医从自家的抖肩舞过来
充满了英气的哈哈哈哈哈
哈哈哈哈哈哈哈哈哈太沙了
大制作
你币有了
壁死官方系列hhhhh
豌豆射手
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈最后拍脸
有内味了
哦哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
这估计是全校的女生
表白左边小哥哥
火星瞩目
带哲学家
感觉是目前最好的版本
同款书包，同款学校
这是我目前看到最多最深剧情滴抖肩舞
666
制作精良
我突然想起，宝矿力水特日本的广告
杜哥烧烤
李一兵出来吃烧烤
祝宇豪出来吃烧烤
吃烧烤还是吃烤鱼
天不生杨梅，西南交大万古如长夜
青海大学前来围观
为我交贡献弹幕
西南交通大学的项艳琼同学  我终于不再想起你了
大制作哈哈哈男人天堂
挖哦你的好大
哲学起来了
咕咕咕
将计就计
西南交通大学的项艳琼同学  我终于不再想起你了
迄今为止质量最高的
竢实扬华
看本校的就很带劲
再来亿遍
说的就是你文的
交大人前来应援
笑死我了
这场景绝了
成功逗笑了我
竢实扬华
杜哥烧烤可还行
很黄很暴力的一版
最像原版
竢实扬华
承太郎行为
可以可以可以制作精良
南京理工大学话剧团表示羡慕经费
h
竢实扬华
带制作
竢实扬华
哈哈哈哈哈哈哈
单集循环
这么老
已经算跟风了
目前最好的一个
大制作！
最后这个卡点太舒服了！
这个仿的最好看
牛牛
哈哈哈哈哈
摄影有点帅啊
你币有了
最牛翻拍
长得像马思纯
最个性的一部翻拍
竢实扬华
竢实扬华！
质量太高了吧
太喜欢了
哈哈哈哈哈哈哈哈哈哈
太喜欢了
爱了爱了
哈哈哈哈哈哈哈哈哈哈
我看不像吧
哈哈哈哈哈哈哈哈哈哈
憋笑好厉害
经费在燃烧
西交有了，上交毫无动静
唐马儒？
大制作
给你币
3
哈
哈哈哈哈哈
？？？看到了同学
你币有了
离我好近
高校抖肩里我觉得最可以的
经 费 爆 炸
到位啊
有内味了
鬼鬼。。怪？
竢实扬华
这个版本有意思
湖南师大前来围观
竢实扬华
带制作
若不是封面，我岂能与各位绅士相见
有内味了
拍的好
？？？
这纸太秀了
看起好像是犀浦校区的
徐飞进入直播间
拍的最好的一部了
素质三连
西南财大前来报道
自带表情包
西财来了
为我交打call
竢实扬华
lzr哈哈哈哈哈哈哈哈哈哈哈
就是犀浦校区的
全体起立
我晕了竟然在首页刷到我们学校
为什么我看成了黄旭东。。。。。。
带制作
火钳刘明
这犀利的眼神我i了
你币有了
大制作
再                来                   亿                    遍
再                来                   亿                    遍
再来亿遍
再来亿遍
再来亿遍
哈哈哈太优秀了
再来亿遍
再来亿遍
再来亿遍
再来亿遍
谢谢大家其实我很黑
再来亿遍
西南医大来了
再来亿遍
再来亿遍
再来亿遍
竢实扬华
从头走起
从头走起
从头走起
从头走起
从头走起
哈哈哈哈哈哈哈哈哈哈哈哈哈
从头走起
从头走起
从头走起
从头走起
从头走起
好棒
表情满分
keyikeyi
袜子同款
竢实扬华
像马天宇
徐上上打call
苏大文正来了
我交牛逼！
射的好高
魔鬼
？？？？？？
大制作
最佳
竢实扬华
质量可以啊
你币有了
竢实扬华
自强不息！
哇靠！！！！！
竢实扬华
666666
西南交大给我冲！！
竢实扬华
太猥琐了
好有梗
ZJZNB
眉毛好有戏
眼神有戏
完爆
竢实扬华！
小哥越看越帅
大制作
笑死
高端大气上档次有逼格
西交学子在线骄傲
大制作大制作
刷了好几遍了
全场最佳
西南交大欢迎你
犀浦校区的在线支持
拍的好
袁华！是你！
犀浦吗
？？？？？？？？
这个结尾拍脸舒服了
最后卡点太可爱了
带制作带制作
这个太有感觉了哈哈哈哈哈哈哈
社会二
带制作
竢实扬华
奈斯
女的前一秒在笑。。。
左边侧脸神似陈坤？！
必须赞
鲁美前来观战
顶顶顶
为我交打call!
哈哈哈
交大设计前来观看
棒棒棒！
啦啦啦啦啦
哈哈哈哈哈秀
讲道理，看了这么多学校了就这个最秀
峨眉校区应援
前方高能
我刀呢
好
精细
竢实扬华
？？？？？
敦笃励志
太有内味儿了！
很好
太有内味儿了
质量最好翻拍
母校快乐
有内味了
竢实扬华 竢实扬华
大制作
这个优秀
要素察觉
好活该赏
评论快追上粉丝数量，你们还是人？
西南医大加1
前方要素察觉
前方要素察觉
川商前来报道
有内味儿
zILimmm
竢实扬华 自强不息！！！！！
前方高能！
像陈坤
卧槽，我今年一定要考上
九里校区前来围观
乐山师范学院赶来围观
带制作
哈哈哈，有内味了
竢实扬华
hhhhhhhhh
武理的别走～刚看了我理的啊哈哈
太秀了
竢实扬华
有创意，
这版本OK的
黄旭东那个是魔鬼吗
哈哈哈哈哈哈
带制作
竢实扬华，自强不息，全体起立
交大霍建华
目前最好看的一部
啊哈哈哈哈防抑郁
看完所有大学，还是这个最好看，有内味了
四川大学的也好看
竢实扬华
突然变gay
three guys
竢实扬华！
竢实扬华！
眼睛看哪呢哈哈哈哈哈
表情到位
66666666
哈哈哈哈哈哈哈
优秀
林湾村男子铁道职业技术学院
演技爆表
竢实扬华
为何如此鬼畜
哈哈哈哈
西交真棒，哈哈
竢实扬华，自强不息
开头见
竢实扬华竢实扬华
全校女生，哈哈
zxwnb
哈哈哈哈哈我
交大冲冲冲
必须三连
必须三连
这是我学校!!!
河科院前来观舞
西南交大学生前来报到！！！
哈哈哈哈哈
笑容逐渐bt哈哈哈哈哈
尿完抖一抖
？？？
有内外
交大彭于晏来了
我觉着第一个小哥哥特像迪迦里的新城队员
这个太棒了吧
这是九教厕所？
竢实扬华！
再来亿遍
ctxnp
带制作
带制作
陈天星牛逼
给你硬币，给你给你
ctx nb
带制作！！
平院路过
唉，差三分就能考上了，难过
看过最棒的一个！
西南政法前来观战
你币有了
小哥哥啊
太优秀了吧
si40杨华
目前最优秀
竢实扬华
制作很精良了
nb啊
23333
影流之主
表情帝
这是我看的最大制作的高校版
哈哈哈哈哈交大的骄傲
竢实扬华
南京工业大学来康康
优秀优秀
最好看了
你币有了
卫生纸
这个眼神绝了
66666
交大报道
给力！！
有那个味道
这是我目前看过最给力的版本
西南大学路过
竢实扬华竢实扬华！请务必保持下去
保护
有意思
好的赏脸。
掏枪斗舞，属实哲学！
掏枪斗舞，属实哲学！
首页通知书！！
母校呀
牛批
？？？
你币有了
好好好
交大NB
我交nb
北交大前来围观
笑得不行
北区商业街
在线骄傲!
书桓你眨眨眼
卧槽这里好帅
竢实扬华
前面的电子科大等等我
马天宇➕1
你币有了
竢实扬华
校友应援
介个小哥哥好帅
哈哈哈哈哈哈
哈哈哈哈哈
大侄子
大制作啊
致死量
有味道
有故事的眼神
哇拍的好呀
给我火！
竢实扬华
目前在西（安）交读研的臭弟弟看到母校，泪流满面，我西（南）交还是流批，竢实扬华！
竢实扬华，交大加油！
竢实扬华！
右边这个头像是p的……
建院学生报道
再来亿遍
有点像马天宇，很干净的小哥
一切还得要从西理工说起
大制作大制作
西南医大的再加1
全校的女生都在这了。
有内味儿了哈哈哈哈哈哈哈哈哈
竢实扬华
正主来了
看了几天的抖肩舞，这个简直堪比原版甚至超越原版赞！n
哈哈哈哈哈哈
林湾村男子铁道职业技术学院
我想知道ng了多少次
哈哈
他是怎么做到不笑的
哈哈哈哈哈哈哈
小姐姐的发际线好高呀
吹爆微笑话剧团！！！！tql！！！！！！
这个好有范
冲击之刃 劫
旁边是不是有一包卫生纸
镜片倒影中导演也在跳 很细节很好
竢实扬华
哈哈哈哈
大制作
带制作
质量太高，不是简单翻拍
竢实杨华，竢实杨华
竢实扬华，自强不息！
竢实扬华
校友应援
竢实扬华
大制作
西南这波天秀
交大路过
哈哈哈哈
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈
gaygaygay
有内味了
竢实扬华
带制作
从筹备到上线就用了三天？？卧槽！
别看了
再来亿遍
经费在燃烧
竢实扬华
大制作
噢噢噢
哈哈哈哈哈哈哈
2333
2333
广东理工学院前来学习
带制作，上档次
没弹幕？？
我币交了你们呢！
冲！带制作惹！
我交牛
哈哈
笑死我了
一脸仇视？？！哈哈哈
母校冲冲冲！
带制作
竢实扬华
右下角吴昕
说陈天星牛逼那个，你制图挂了
灵性卫生纸
鬼怪？
停止看表情
男生女生都有男朋友
再来亿遍
这个必须竢实扬华
？？？？
我要这硬币有何用
大制作
你币有了
有内味了
好活
注入了灵魂
大制作
竢实扬华
兰州大学来围观
动漫
这个逼格好高呀！
东南前来报到
我交流弊
大制作
右下角张吴昕！
河海报道
这个小哥哥好帅
摄影竟然是我同学 同样是传播学...我哭
哈哈哈哈
最佳
交大我来了
竢实扬华自强不息
嘴角疯狂上扬
全场最佳
机枪豌豆
这个厉害了，看过最好的一个
竢实扬华
牛皮牛皮这硬币给你了
马天宇？
带制作
哈哈哈哈哈哈哈哈哈哈哈哈哈
没有抖起来的感觉
牛逼！！！
我弟在这上学。女的很多
不行我也想要小姐姐啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
这个舔舌？
交大牛皮
哈哈
福州大学路过
迄今为止，制作最精良的
竢实扬华
有毒
山师前来围观
欢迎回来
这foreign还真是外星人
千里寻亲，找我失散在西南大学的九年同学。大英唐留
这人和我的导师好像啊
西南gay大欢迎您
西南gay大欢迎你
带制作，也太秀了。
这个真可以！！！
暗号到位，竢实扬华
竢实扬华
后面两个!!!？？？？？？？？？
带制作
来了来了！
哈哈哈哈哈哈哈哈哈
可以可以
人民币玩家
这个真的好
这样上厕所不会抖到手上？
太强了
大制作
封面引起强烈不适
毒奶色？
波哥牛逼
东北大学表示这个很好！
厉害
牛逼！
竢实扬华
加鸡腿
竢实扬华
我觉得动物世界的BGM更配。
好帅啊哈哈哈
五个烟头真是厉害了
?
然后尿到对方脚上了？
西南政法大学路过……
厉害
竢实扬华!
大制作啊
黑龙江的来签个到
看了几十遍了优秀！
中国海洋大学学长路过+白嫖
竢实扬华！
老学姐前来围观
带制作哈哈哈
哈哈哈，大制作
优秀呀
哈哈哈哈哈
哈哈哈哈啊哈
眼睛看哪呢嘿
哈哈哈哈哈哈哈哈
太棒了
带制作
带制作
有内味 
结尾太棒了
结尾这里爱了
跳得好好哈哈哈哈
有灵魂啊
交大大制作
草啊
五支烟，阿强梗？？？
交大人前来报道，三连了
欢迎回来
没看出赢在哪儿了
西南医科大学围观
犀浦前来应援，冲呀
哈哈哈哈哈哈哈哈
全场最佳
竢实扬华
竢实扬华
北大前来报到
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
厉害了
厉害了
目前最精良的制作了
制作精良啊
我可以
这个钟我真没见过啊
帅气gg请留下
南理工表示甘拜下风
哈哈哈哈哈哈哈哈
竢实扬华
？
我哥的学校
看了那么多，这个抖肩是抖得最标准的
这个模样，张晋？张晋？张晋？张晋？张晋？？！？！
竢实扬华
这个好
投币吧
竢实扬华！
掏枪♂
噢 好多沙雕在飞呢
优秀
妈耶
大片大片
这个很棒！有内味儿
广东理工学院前来观舞
带制作
这位有点像张晋
船新版本？！
船新版本？！
哇，质感可以的
林湾村男子铁道技术学院
竢实扬华竢实扬华 （抱拳）
？？？
还是这个有味道
有效缓解肩颈疲劳，哈哈哈
竢实扬华 竢实扬华（抱拳）
带制作
给我交排面！！
月牙山烧烤
开头见
湘大前来围观
排面
眉毛也太有戏了
广西民大前来观舞
竢实扬华
哈哈哈哈哈哈有内味了
交大牵引路过
看过国外的
拍脸也太有灵魂了吧，哈哈哈
看过国外的举个手
看过国外的
竢实扬华！竢实扬华！！
节奏满分
重大围观
有才
大制作
哇，你跳的竢实扬华
哇，你跳的自强不息
有想法
电子科大前来助阵
这水从哪滋出来的？
山大围观
竢实扬华
竢实扬华
棒
制作精良
好活
再来亿遍
给母校打call！！！！
抖的灵魂
阮阮真帅！
哈哈哈哈哈哈绝活
竢实扬华
111
同济的报到
黑的
根本停不下
交大冲鸭
佩服佩服
太有梗了
重拳出击
蓝衣服那个我爱您啦
左边好看
没人吗
竢实扬华
内幕：外星人是Kiki演的
带制作啊
竢实扬华！羡慕郭大侠
大制作
竢实扬华！
再来亿遍
笑多了就能控制了，哈哈哈哈哈哈
卧槽，牛逼了
大制作大制作
哇，你也竢实扬华呢
牛啤
优秀
失去同步
哈哈哈哈哈
灵魂住宿
哈哈哈哈哈哈哈
大制作大制作
质量高啊
大制作，经费在燃烧
妹妹在这里上学
吓死我了
可太棒了
可太棒了
川农来了
哇，你的枪枪好棒
我等你
蓝衣小哥笑得好贱啊哈哈哈哈哈哈哈哈
再来亿遍
再来一遍
竢实扬华竢实扬华
当初我想考研这学校的
二仙桥来了
哈哈哈，校友应援
待制作
竢实扬华
竢实扬华
竢实扬华
带制作
带制作
我看过的抖得最像原版的
怪不得这么大黑眼圈
竢实扬华
川师围观
大制作大制作
大制作
带制作
带制作
武汉理工大学报到
母校
真的不错
大制作。最好的一个版本
大制作！
大制作
暂停成功
蓝衣小哥像张晋！！！
好凶
脸凶凶
这证明他的枪是水枪啊！
竢实扬华
南京信息工程大学滨江学院来
西南交大？
12级看到交大如此出彩内牛满面
这个太秀了
万能英语
喜欢
目前看过最好的一版
竢实扬华竢实扬华
第二遍
大制作！
我看过最特别的
湖大报道
好魔性
贵州理工学院前来报道
哈哈哈哈
我又来了
这个版本是最搞笑的的
哈哈哈哈，可以的这个表情绝了
牛逼牛逼
火钳刘明
抽烟！不被河蟹？
交大人路过，竢实扬华竢实扬华
战术挑眉
质量好高啊
沙雕雕
众多版本中制作最精良的！！
有内味
牛批
哈哈哈哈哈
为我交打call
没人觉得蓝外套好帅吗
表情不错
眼神太搞笑了
竢实扬华
天财前来参观
这个表情 不知道看了多少遍了！
五道口学院前来
壮哉我交大人
竢实扬华
信息学院报道
表情绝了
竢实扬华
左边小哥有点帅
大制作
哈哈哈哈哈哈哈
藏大请求出战
大制作大制作
哈哈哈
表白红发姐姐
林湾村民路过
西南厉害！
竢实扬华，自强不息
二仙桥围观！
西南民族大学
真的帅
你币有了
交大出鬼
眼神有戏
天佑046044前来报到
 保我期末全优！！！
卧槽
这个好
我交太棒了！
竢实扬华
厉害
我从这位少年的眼中读出了渴望
再来亿遍
抖的好快
校友助威
就这个好
西财路过
带制作
竢实扬华，自强不息
犀浦校友
川警前来围观
这个踩点牛逼
竢实扬华，自强不息
哈哈哈哈哈哈哈哈哈哈
这是我看过最棒的版本
你币有了
眼神从下往上哈哈哈哈哈
哈哈哈哈哈哈哈哈
六亲不认的步伐
我交
竢实扬华
有点三傻大闹宝莱坞的赶脚
重医前来围观
目前看过的最好版本
出不去啦
再来一遍
绝活
1:23
成都理工大学前来围观
你币有了
川农的围观
目前看过最好的一版!
还是交大B站朋友多啊哈哈哈
竢实扬华，自强不息
目前最棒的版本哈哈
带制作
竢实扬华
带制作
the first man was kiki
哈哈哈
竢实扬华竢实扬华
这个好玩哈哈哈哈哈哈哈哈哈哈
这个厉害
交大冲鸭！
苏大学子路过
小铭帅耶
火钳刘明
冲冲冲
大制作大制作
牛批牛批
竢实扬华
太像马天宇了吧
属实牛逼
数院报道
这个制作nb
毕十三？
带制作 优秀优秀
全校的女生都来了
带制作
全场最佳
大制作哈哈哈
校友助威
四川师范大学路过
北京工业大学软件学院围观
牛
对枪！
看不懂看不懂
有内味儿了哈哈哈哈哈哈哈
原版的我老早就看过了
见基行事
交大牛逼
封面选的好    三连少不了
丁桢炎太帅了
交大威武
刘语泉我男神
哈哈哈哈哈有情况
看过最好玩的了，拍的好
制作绝了
对枪?
竢实扬华
竢实扬华
竢实扬华 竢实扬华
带制作
竢实扬华
竢实扬华
我们学校也拍了哈哈
大制作 我看到的最好的！！！！
大制作啊
交大   交大    明年报道
流批！！！
带制作
好活！赏！
这个版本太棒了我的天！
我交牛逼
单身狗只要手纸可还行
三件了
牛逼
三江学院前来观摩！
剪辑太牛逼了！人物动作好到位！
大制作
带制作
牛
牛批
西华围观
吸烟有害健康
？？？哈哈哈哈哈哈哈哈
zlls帅帅帅
sg553xswl
经费给劲儿
那只眉毛太有戏了
看过的最高质量了
西外前来围观
1
西外前来助阵
有内味了
西外前来助阵
河南工程学院已阅
八教报道
哈哈哈哈
重大助阵
我去…才几天啊…就这么多人了
优秀
竢实扬华
这个搞笑
带制作
。
让你模仿不是让你超越
？？？？
地环报道
仿非越
大制作
狗  熊  蹭  树
这下甩一身了吧
左边小哥哥爱了爱了
竢实扬华
交大牛皮
太棒了
这个好棒
hhhhhhhhh
最佳
有内味了
竢实扬华，自强不息
……
竢实扬华
拍得太好了
hhhhhhhhq
我被洗脑了
最好的一版
最好的版本
这眉毛
怎么做到不笑的23333
好帅啊蓝衣服小哥刚刚那个特写
交大等我，一起沙雕啊
交大等我和你一起玩啊
哇，你也竢实扬华呢
握草 无情
西南gay
吸男交大
竢实扬华！！！
川商路过
最棒的了
哈哈哈哈
大成本
猥琐
哈哈哈哈
带制作
太秀了
哈哈哈哈
哈哈哈哈
 6666
嘿嘿，帮学校顶
竢实扬华
经费在燃烧
233333
比枪法
笑死我了
制作水准真的很高
川传前来围观
run?
来了来了！
66666
哈哈哈突然有点像joji哈哈哈哈哈哈哈
这个男的可哈哈哈啊哈哈
小眼神儿
l
西华围观
 n n n
全体起立
这是我带过最差的一届
有内味儿了
川师大路过
大制作
超棒！
马天宇？
马天宇
马天宇
我宣布你们第一名
软软太帅了
贵州师范大学前来围观
公路交大前来报到
三连有了
厉害
大制作啊
大制作啊
电科报道，tql
太强了
你們是ie嗎...這舞幾年了
算了，女生拉勾
我愿称之为绝活
牛批
跳的真好
袁华是你
同款书包
翔哥？
犀浦大学
竢实扬华，自强不息
竢实扬华
竢实扬华
最棒版
郭麒麟？
棒啊！！！！！！
竢实扬华
竢实扬华
竢实扬华
竢实扬华！！
优秀
哈哈哈哈哈哈哈
竢实扬华
单身狗啊哈哈哈
哈哈哈哈哈哈哈哈
奈斯
卧槽
交大土木第一渣李润霖
拼刺刀？
不就是硬币吗！给你
大制作
蓝衣小哥哥男版春夏
牛逼
眉毛抢戏
做的确实比某些大学好多了
大制作，比其他高校的好很多
空 条 承 太 郎
哈哈哈哈哈
成都理工等等我
九里堤贺电
wuli交大
竢实扬华
再来亿遍
甘农路过
这个可以
质量好高啊
川大围观
川大前来围观
大制作大制作
哈哈哈哈哈哈
真的好
66666
澳科大圍觀
澳科大圍觀
哈哈哈哈哈
哈哈
不错
成都大学路过
成大路过
我笑了
互呲
竢实扬华
火钳刘明
哲学的气息
我也10电气的。。。
竢实扬华
大连交通大学路过
可以可以，不愧
我交有排面
嗝
这是我见过做好的翻版
全球某工商路过
这个是下了本了
这不是模仿油管上的一个youtuber吗，叫rudy来着
哈哈哈哈哈！
得劲
史诗级过肺
大制作啊
荆楚理工路过
NB
长理
NB
哈哈
浙工大路过
西林围观
鲁美上线
哈哈哈哈哈哈
带制作
竢实杨华
竢实扬华
face打钱
666
可以可以！
竢实扬华 自强不息
陈坤？？？
爱了
厉害
再来亿遍
好可爱
对不起我看懂了
66666
西南交大同学报道
没意思
啊啊啊啊啊蓝衣服我爱了
nb
优质
赏
最沙雕的抖肩舞了
校友来袭
犀浦校区校友前来投币
火钳刘明
哈哈哈哈
233333
大制作
茅院前来
西南交大伯克利校友拜见
你币有了
滋一身
好魔性
华农路过
我是Kiki，我来和70万播放量合影了
这是什么颜色
？
哈哈哈哈哈哈哈哈哈
66666
过分专业
经费充足...
～～～～～
竢实扬华自强不息
交运路过！
哈哈哈
牛批牛批牛批牛批牛批牛批
浙工大路过+1
再来一遍
西财围观
弹幕必须安排上，都投币啊，不许白嫖
青岛大学路过
这个眉毛太强了
哈哈哈哈
全程卡点 
校友校友666
自强不息
带制作
你币有了
你币有了
成大留名
这是我见过最棒的
商街哈哈哈
可以可以，这个制作精良
浙大报道
中医大前来取经
看他们最后的手势：1和0
？？？？？？？？？？？？？？？？？？？？？
？？？？？
卫生纸好评
尿一起了
卫生纸好评
这个制作牛逼
竢实扬华
"Wow, you can really dance"
大制作
哈哈哈哈哈
增加弹幕
弹幕大军来了
自强不息
竢实扬华，自强不息
献上膝盖
四川理工技师路过
河南地院围观
大制作
我想推荐一下目前在团的李希雯同学，其聪慧过人、心思细腻、德才兼备，清声而便体，秀外而慧中，冰雪净聪明，雷霆走精锐，才逾苏小，貌并王嫱。韵中生韵，香外生香。希望下次能看到她的身影。
前面的福大等等我
制作水平很高
看过的高校斗肩里最有灵魂的。
Amazing.
李栋旭！！！
?
牛皮牛皮
我在这里和女朋友接吻过 哈哈哈哈哈
马天宇是你吗
太有排面了
数院报道
交大冲鸭
这是我见过最强的一个
这是我见过最强的一个
自导自演
这是一段有味道的舞蹈
大制作啊必须三连
牛批牛批
666
目前最6的一个
赢了赢了
竢实扬华，为我交打call
这剪辑6啊
大制作
带制作
反光了
♂
竢实扬华竢实扬华
"Wow , you can really dance !!!"
大製作
"Wow , you can really dance !!!"
"Wow , you can really dance !!!"
"Wow , you can really dance !!!"
"Wow , you can really dance !!!"
我擦 大製作
不行，这段把我炸出来了哈哈哈哈哈哈
爽
瞎子阿炳
很棒的说
小哥哥好像马天宇
哦，说错了，学弟好像马天宇啊
大制作
河海来啦
版本最好
扬华斋的路过
哈哈哈，搞笑
好看
川大前来捧场，真的棒
小哥挺帅的啊
绝了哈哈哈哈哈哈哈哈哈
为数不多有妹子的版本
我交牛逼
好像陈坤
太秀了
nb
张开普 我知道你会来的
这个小哥哥抖的太动感惹~
西南石油捧场
这个水是什么意思！！！
竢实扬华
大制作
竢实扬华
竢实扬华
竢实扬华
哈哈哈哈哈哈
大制作我的天哈哈哈哈哈哈哈
竢实扬华，自强不息
竢实扬华，自强不息
？？
哇哇哇！
华南师大前来围观
质量好高
哈哈哈哈哈哈哈哈
有内味了
你币又了
四是氧化
成职围观
哇哦，你也是竢实扬华？
666
竢实扬华
再来亿遍
南开表示太牛批了
牛逼
制作最强版了
石大三连
都给我投币
川大路过
我交最棒惹
你币有了
见基行事笑死
西安交通表示牛批
竢实扬华 竢实扬华
重大报到
这是我看见的大学里最好看的
灵魂出来了！哈哈哈
？？？？？？？
哈哈哈哈哈哈哈哈哈哈哈
四十养护啊
清华围观
哈哈哈哈哈哈哈哈哈哈
中传报到
竢实扬华
竢实扬华竢实扬华
竢实扬华
土木土木又土又木
西南交大的这个抖肩舞，目前是我看到最有创意和排版的。
竢实扬华
牛逼
竢实扬华
竢实扬华
竢实扬华
竢实扬华自强不息
竢实扬华
川音到访
成电觉得很棒
竢实扬华 交大计算机
校友你好啊
老丛牛壁
同款袜子哈哈哈哈哈哈哈
作为交大学子我自豪！
竢实扬华！！
红衣小哥是UP主哦！阿睿！
大制作，我觉得最好的
川农报道
重医经过
这个可以很有感觉
你们怎么做到不笑的
哈哈哈哈哈哈哈草
哈哈哈哈哈哈哈哈哈吧哈
看了6遍
？？？？？
绝了
带制作
高校里面抖的最标准
甩狙
大制作大制作
竢实扬华
拍的很好
？？？？？
白衣小哥牛批
仙宫到此一游
这个抖得标准
电科大路过
wow，you♂can♂really♂dance
大制作
这个拍的好
哈哈哈哈哈这个走姿
哈哈哈哈哈哈哈
带制作
唐马儒是你吗？？？
长大来啦
南京森林警察学院来了
南京森林警察学院来了奥
暗示
交大通信第一渣男 张敖丁
nb
交大材料露头
大制作
鬼知道我看了多少遍
竢实扬华
这个拍的真好
这个拍的真的好
各个大学最强
导演兼后期
西南石油前来围观
卷纸666
哈哈哈哈
唉
6666
竢实扬华 我交牛逼
优秀啊
交大人前来报道
打枪。
太强了
竢实扬华自强不息
左边小姐姐超美
川警观光团
大制作
有内味
绝了
啊拍脸好可爱！
目前最佳
大制作
竢实扬华
2333333
上热门了呀
有内味了
妙啊
竢实扬华
牛批
竢实扬华
好拽
百万助攻
竢实扬华
好活
西石油来看看
其实蓝外套的长得很帅就是太沙雕了大家忽略了他的帅23333
东华路过
大制作
竢实扬华！
曼彻斯特大学赶来
高水平
这是我见过最好的翻拍
演技绝了
我的腿有毒，开始抖了。
北交路过
前边那个我pick你
哈哈哈哈哈哈哈哈
有毒吧，这视频，我居然跟着抖了
徐志雷？
天这是我看过的最好的
不会滋到双方吗？
1111111
666
竢实扬华
♂
这里英文叫字幕打错了应该是lessons
这个翻拍好玩
可爱
23333
这一版最好，带劲儿！
拍的好
川大前来围观
这是我看过翻牌最好的了
前面西华等我
西华围观
电子科技大学觉得很优秀
西财路过
wow，you can really dance！
这不王老师吗！
二仙桥等等我
什么时候清华来个
这个有点东西的
太逗了
哈哈
我只想问学校门口对面的海腾网吧还开着的吗？
希望学院的不敢说话
hh
胖版山下智久
再来亿遍
竢实扬华
居然是1！我可以！
茅院报道！
大制作，大制作，大制作
山东交通学院来访
第一名我认可了
竢实扬华
